date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,nav_rebased,drawdown
2025-05-15,0.0271783496769488,long_microcap_short_zz1000,long_microcap_short_zz1000,True,239974.64453524209,6057.04,0.0106450065173659,-0.0167733431595829,0.1601645312666249,0.0386423146635024,0.1215222166031224,45.41555345205512,0.110126018932568,0.0002399999999999,0.0274183496769488,1.0,,,0.0271783496769488,72.88724334420726,0.0,0.0,0.0,0.0271783496769488,30.41764463726515,1.177826713937463,0.0
2025-05-16,0.0027972090934867,long_microcap_short_zz1000,long_microcap_short_zz1000,True,241142.4776487673,6068.12,0.0048664854396887,0.001829276346202,0.1534307830555688,0.0193997957208902,0.1340309873346785,47.1857434939191,0.6219559742994608,0.0002399999999999,0.0030372090934867,1.0,,,0.0027972090934867,73.09112420408886,0.0,0.00042,0.00042,0.0023760342656673,30.48991800320418,1.1806252705687967,0.0
2025-05-19,0.0111878084102119,long_microcap_short_zz1000,long_microcap_short_zz1000,True,244979.9097984822,6095.34,0.0159135469915188,0.0044857385813068,0.1652829109429652,0.0245457036194112,0.140737207323554,47.643669521253386,0.847702884298347,0.0002399999999999,0.0114278084102119,1.0,,,0.0111878084102119,73.90885369817121,0.0,0.0,0.0,0.0111878084102119,30.8310333642671,1.193833879900175,0.0
2025-05-20,0.0120466869976401,long_microcap_short_zz1000,long_microcap_short_zz1000,True,250026.79861026144,6146.02,0.0206012354887825,0.0083145484911424,0.1756420174627637,0.0269759949737493,0.1486660224890144,50.710761514152935,0.9271975571904888,0.0002399999999999,0.0122866869976401,1.0,,,0.0120466869976401,74.79921052502746,0.0,0.0,0.0,0.0120466869976401,31.202445173020223,1.2082156229785108,0.0
2025-05-21,-0.00691057989951,long_microcap_short_zz1000,long_microcap_short_zz1000,True,247795.94857434303,6132.18,-0.0089224437073076,-0.0022518638077976,0.1725257452261266,0.0357572358997919,0.1367685093263346,51.08975936483105,0.795910239573685,0.0002399999999999,-0.00667057989951,1.0,,,-0.00691057989951,74.28230460427399,0.0,0.0,0.0,-0.00691057989951,30.986818182591986,1.1998661523800815,-0.00691057989951005
2025-05-22,-0.0042029266254747,long_microcap_short_zz1000,long_microcap_short_zz1000,True,244143.71728947465,6066.1,-0.0147388660140771,-0.0107759393886024,0.153239836989951,0.0213149254987794,0.1319249114911715,46.4711216652118,0.3201684588179458,0.0002399999999999,-0.0039629266254747,1.0,,,-0.0042029266254747,73.97010152845107,0.0,0.0,0.0,-0.0042029266254747,30.856582859413624,1.1948232029812373,-0.011084461864727668
2025-05-23,0.0026704630704827,long_microcap_short_zz1000,long_microcap_short_zz1000,True,241778.59530405665,5989.68,-0.0096874169512776,-0.0125978800217603,0.1456104291897364,0.0191626425457627,0.1264477866439737,41.21016961484511,0.004965365848167,0.0002399999999999,0.0029104630704827,1.0,,,0.0026704630704827,74.16763595290266,0.0,0.0,0.0,0.0026704630704827,30.93898422442098,1.1980139342205547,-0.008443599440310812
2025-05-26,0.0060381858573786,long_microcap_short_zz1000,long_microcap_short_zz1000,True,244875.2351180012,6028.79,0.0128077500411079,0.0065295641837292,0.1259809818708017,0.0212437620481824,0.1047372198226193,35.86355142195848,0.0222066231852991,0.0002399999999999,0.0062781858573786,1.0,,,0.0060381858573786,74.61547392338868,0.0,0.0,0.0,0.0060381858573785,31.125799561406534,1.2052477650151077,-0.0024563976056580783
2025-05-27,0.0096412866956077,long_microcap_short_zz1000,long_microcap_short_zz1000,True,246469.1608549337,6008.46,0.0065091340746008,-0.0033721526210068,0.1066397135030787,0.0098048442720484,0.0968348692310303,30.85047632708787,0.6864636661214646,0.0002399999999999,0.0098812866956077,1.0,,,0.0096412866956077,75.33486309941271,0.0,0.0,0.0,0.0096412866956077,31.42589231860808,1.2168679042568586,0.0
2025-05-28,-0.0008239840484793,long_microcap_short_zz1000,long_microcap_short_zz1000,True,245340.7382819382,5984.46,-0.0045783519896822,-0.0039943679412028,0.05807354113792,-0.0194103806046941,0.0774839217426142,23.124075272616988,0.9247511224302312,0.0002399999999999,-0.0005839840484793,1.0,,,-0.0008239840484793,75.27278837392441,0.0,0.0,0.0,-0.0008239840484792,31.39999788462832,1.2158652245146446,-0.000823984048479276
2025-05-29,0.0035131751349084,long_microcap_short_zz1000,long_microcap_short_zz1000,True,250571.0764615182,6089.58,0.021318669766003,0.0175654946310945,0.0666111353349905,-0.0035850504541445,0.0701961857891351,14.874298321584169,0.886876741062723,0.0002399999999999,0.0037531751349084,1.0,,,0.0035131751349084,75.53723486237492,0.0,0.0,0.0,0.0035131751349084,31.51031157643277,1.2201367719888094,0.0
2025-05-30,-5.198376558222394e-05,long_microcap_short_zz1000,long_microcap_short_zz1000,True,248025.0715785573,6026.56,-0.0101608091361331,-0.0103488253705509,0.0370402832565135,-0.0213573061733526,0.0583975894298661,9.032106014597858,0.754260873450298,0.0002399999999999,0.0001880162344177,1.0,,,-5.198376558222394e-05,75.5333081524651,0.0,0.00054,0.00054,-0.0005919556943487,31.491658868064395,1.2194145050787464,-0.000591955694348778
2025-06-03,0.0048012307307678,long_microcap_short_zz1000,long_microcap_short_zz1000,True,251064.85698318767,6070.04,0.012255960195006,0.0072147294642381,0.0568812309353787,-0.0019795859311287,0.0588608168665075,4.960484308336345,0.8402757415931428,0.0002399999999999,0.0050412307307678,1.0,,,0.0048012307307678,75.89596099276328,0.0,0.0,0.0,0.0048012307307678,31.642857588384604,1.2252691954740746,0.0
2025-06-04,0.0025090590812453,long_microcap_short_zz1000,long_microcap_short_zz1000,True,253952.57595347185,6123.17,0.0115018844333023,0.008752825352057,0.0610597816384417,-0.0071812383055585,0.0682410199440002,2.28826841866686,0.9511324357501396,0.0002399999999999,0.0027490590812453,1.0,,,0.0025090590812453,76.08638844292201,0.0,0.0,0.0,0.0025090590812453,31.72225138757329,1.228343468275949,0.0
2025-06-05,-0.0056740706703579,long_microcap_short_zz1000,long_microcap_short_zz1000,True,254390.8014681061,6167.01,0.0017256194901309,0.0071596901604888,0.0664143407409725,0.0026011988275096,0.0638131419134628,-0.5451513435577328,0.3513323077498727,0.0002399999999999,-0.0054340706703579,1.0,,,-0.0056740706703579,75.65466889784457,0.0,0.0,0.0,-0.0056740706703578,31.542257091377344,1.221373760629479,-0.005674070670357745
2025-06-06,0.0147572323557049,long_microcap_short_zz1000,long_microcap_short_zz1000,True,257621.443161004,6152.84,0.0126995224444188,-0.002297709911286,0.0849638952761517,-0.0012223291782798,0.0861862244544315,-0.7162441058487574,0.5648207700775462,0.0002399999999999,0.0149972323557049,1.0,,,0.0147572323557049,76.771122425564,0.0,0.0,0.0,0.0147572323557048,32.00773350829818,1.2393978570082491,0.0
2025-06-09,0.0020895760779729,long_microcap_short_zz1000,long_microcap_short_zz1000,True,260990.0581524384,6218.96,0.0130758330909945,0.0107462570130216,0.0875734753473509,0.0267325294203109,0.06084094592704,-0.7852930238574628,0.6432952585290574,0.0002399999999999,0.0023295760779729,1.0,,,0.0020895760779729,76.93154152646359,0.0,0.0,0.0,0.0020895760779728,32.07461610254725,1.2419876731213444,0.0
2025-06-10,-0.0034629734508304,long_microcap_short_zz1000,long_microcap_short_zz1000,True,257745.4535760824,6161.69,-0.0124319087068861,-0.0092089352560557,0.0688513118435232,0.0154199323678503,0.0534313794756728,-3.346422024581812,0.5547426352389694,0.0002399999999999,-0.0032229734508304,1.0,,,-0.0034629734508304,76.66512964062599,0.0,0.0,0.0,-0.0034629734508303,31.96354255853856,1.2376867027830667,-0.0034629734508302423
2025-06-11,0.002325330823802,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259444.88443147167,6186.51,0.006593446486875,0.004028115663073,0.0590455545717532,0.0149573280571715,0.0440882265145816,-6.749554148589797,0.5075735972059798,0.0002399999999999,0.002565330823802,1.0,,,0.002325330823802,76.84340142969012,0.0,0.0,0.0,0.002325330823802,32.037868369287835,1.2405647338232582,-0.0011456951859354358
2025-06-12,0.0009440079592095,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259991.53063062576,6192.22,0.0021069839181913,0.0009229759589817,0.0398546558838968,0.0075170598208271,0.0323375960630696,-11.709872923042012,0.236916170964245,0.0002399999999999,0.0011840079592095,1.0,,,0.0009440079592095,76.91594221225249,0.0,0.0,0.0,0.0009440079592095,32.06811237202455,1.241735836805902,-0.00020276877210023692
2025-06-13,-0.0053675033903475,long_microcap_short_zz1000,long_microcap_short_zz1000,True,255038.7407589411,6106.01,-0.0190498123522383,-0.0139223089618908,0.0292288563484124,-0.0042676503298989,0.0334965066783113,-14.464339895576597,0.1624786025280536,0.0002399999999999,-0.0051275033903475,1.0,,,-0.0053675033903475,76.50309563165645,0.0,0.00054,0.00054,-0.0059046049385167,31.878762837343785,1.2344038772515646,-0.006106176441123878
2025-06-16,0.0090762069470917,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259146.0378360807,6147.46,0.0161046006772036,0.0067883937301118,0.0614487266482397,0.0134122418028057,0.0480364848454339,-16.01245808061334,0.2573114442403688,0.0002399999999999,0.0093162069470917,1.0,,,0.0090762069470917,77.19745355970251,0.0,0.0,0.0,0.0090762069470917,32.168101086072774,1.2456075822977923,0.0
2025-06-17,0.0009419903950256,long_microcap_short_zz1000,long_microcap_short_zz1000,True,259199.83764862927,6141.47,0.0002076042257785,-0.000974386169247,0.072054527087743,0.0253419214382071,0.0467126056495359,-16.389456587070867,0.4018400707132862,0.0002399999999999,0.0011819903950256,1.0,,,0.0009419903950256,77.27017281947619,0.0,0.0,0.0,0.0009419903950256,32.19840312832207,1.246780932676288,0.0
2025-06-18,-0.0024744105572341,long_microcap_short_zz1000,long_microcap_short_zz1000,True,258364.07328961,6135.39,-0.0032244015528752,-0.0009899909956411,0.0550845338243728,0.0176818233841284,0.0374027104402443,-16.1428147734536,0.3838087783311058,0.0002399999999999,-0.0022344105572341,1.0,,,-0.0024744105572341,77.07897468809236,0.0,0.0,0.0,-0.002474410557234,32.11873105969527,1.2436958847739157,-0.0024744105572340747
2025-06-19,-0.014145539147501,long_microcap_short_zz1000,long_microcap_short_zz1000,True,251100.61306697785,6048.22,-0.0281132749230589,-0.0142077357755578,0.0187912037188706,0.0066173362225927,0.0121738674962779,-19.27239712374312,0.0851014338115162,0.0002399999999999,-0.013905539147501,1.0,,,-0.014145539147501,75.9886510341927,0.0,0.0,0.0,-0.014145539147501,31.66439429212229,1.2261031359482604,-0.016584947833330643
2025-06-20,0.0055504667378826,long_microcap_short_zz1000,long_microcap_short_zz1000,True,250535.65793293025,5999.59,-0.0022499153910743,-0.0080403821289569,0.0211743051209953,0.0025282147428506,0.0186460903781446,-22.46596636816164,0.6137910345705879,0.0002399999999999,0.0057904667378826,1.0,,,0.0055504667378826,76.41042351421457,0.0,0.0,0.0,0.0055504667378825,31.840146459415912,1.2329085806215547,-0.011126535296746454
2025-06-23,0.015456249277278,long_microcap_short_zz1000,long_microcap_short_zz1000,True,257751.62224200505,6078.22,0.0288021448468087,0.0131058955695306,0.0286567224034319,-0.0018654816916765,0.0305222040951085,-23.59627442454656,0.0004929803200993,0.0002399999999999,0.015696249277278,1.0,,,0.015456249277278,77.59144206743267,0.0,0.0,0.0,0.015456249277278,32.332275700117684,1.2519647229797366,0.0
2025-06-24,0.0140346171557741,long_microcap_short_zz1000,long_microcap_short_zz1000,True,266369.0803262621,6194.67,0.0334331866053827,0.0191585694496085,0.0739603001864055,0.0278948521212765,0.046065448065129,-22.539137166506947,0.5299275837498825,0.0002399999999999,0.0142746171557741,1.0,,,0.0140346171557741,78.68040825141351,0.0,0.0,0.0,0.0140346171557741,32.78604681134377,1.269535568559292,0.0
2025-06-25,-0.0097036367403631,long_microcap_short_zz1000,long_microcap_short_zz1000,True,267352.30735757854,6276.16,0.0036912205805272,0.0131548573208903,0.0648734775950006,0.0339569426231127,0.0309165349718878,-22.32182909639048,0.7794623315267789,0.0002399999999999,-0.0094636367403631,1.0,,,-0.0097036367403631,77.91692215115833,0.0,0.0,0.0,-0.0097036367403631,32.46790292293395,1.2572164565730222,-0.00970363674036312
2025-06-26,0.0114949616715469,long_microcap_short_zz1000,long_microcap_short_zz1000,True,269281.16917167255,6247.79,0.007214681755165,-0.0045202799163819,0.0603600619550681,0.0203522031888712,0.0400078587661969,-21.108686264948147,0.7178438984213616,0.0002399999999999,0.0117349616715469,1.0,,,0.0114949616715469,78.8125741848508,0.0,0.0,0.0,0.0114949616715469,32.841120222588586,1.271668111554167,0.0
2025-06-27,0.0054452688426225,long_microcap_short_zz1000,long_microcap_short_zz1000,True,272068.4766386929,6276.94,0.0103509186163825,0.00466564977376,0.0694902294759391,0.0178254940400615,0.0516647354358776,-19.41831306808119,0.6715254942044917,0.0002399999999999,0.0056852688426225,1.0,,,0.0054452688426225,79.24172983946644,0.0,0.0007199999999999,0.0007199999999999,0.0047213482490557,32.99617458804853,1.2776720995660333,0.0
2025-06-30,0.0054879506891672,long_microcap_short_zz1000,long_microcap_short_zz1000,True,277061.45998079906,6356.18,0.0183519362617552,0.012623985572588,0.0754596223872783,0.0330481533730764,0.0424114690142019,-17.65398164173969,0.6647804827743513,0.0002399999999999,0.0057279506891672,1.0,,,0.0054879506891672,79.67660454534975,0.0,0.0,0.0,0.0054879506891671,33.177255967118896,1.2846839010453763,0.0
2025-07-01,0.0046476419417835,long_microcap_short_zz1000,long_microcap_short_zz1000,True,279182.37304399844,6373.77,0.0076550273839832,0.0027673854421996,0.0697050110657253,0.0248932297361617,0.0448117813295636,-15.350531654519068,0.9652643588256372,0.0002399999999999,0.0048876419417835,1.0,,,0.0046476419417835,80.04691287441362,0.0,0.0,0.0,0.0046476419417835,33.331451973464965,1.2906546518258089,0.0
2025-07-02,0.0127123527601005,long_microcap_short_zz1000,long_microcap_short_zz1000,True,279982.42617904727,6309.48,0.0028657007472414,-0.010086652012859,0.0862749363546033,0.0239853027335033,0.0622896336211,-11.826729724672408,0.95410773527086,0.0002399999999999,0.0129523527601005,1.0,,,0.0127123527601005,81.0644974682302,0.0,0.0,0.0,0.0127123527601005,33.755173148958,1.3070619090512832,0.0
2025-07-03,0.0003378309840989,long_microcap_short_zz1000,long_microcap_short_zz1000,True,281615.6797644056,6342.64,0.0058334146455101,0.0052555836614112,0.0854547407304535,0.0252371692602129,0.0602175714702406,-9.884761864513338,0.942587961745058,0.0002399999999999,0.0005778309840989,1.0,,,0.0003378309840989,81.09188356718538,0.0,0.0,0.0,0.0003378309840988,33.766576692321344,1.3075034750622962,0.0
2025-07-04,-0.0088723494019446,long_microcap_short_zz1000,long_microcap_short_zz1000,True,277833.12699535873,6312.2,-0.0134316128001511,-0.0047992633982064,0.0686237598642427,0.0193759265659165,0.0492478332983261,-8.143419011719974,0.4187573947837817,0.0002399999999999,-0.0086323494019446,1.0,,,-0.0088723494019446,80.37240804251549,0.0,0.0,0.0,-0.0088723494019445,33.466987825799514,1.295902847387287,-0.00887234940194448
2025-07-07,0.0118439915012349,long_microcap_short_zz1000,long_microcap_short_zz1000,True,281848.04813181463,6327.14,0.0144508366582325,0.0023668451569975,0.1051185686264555,0.0362151388549969,0.0689034297714585,-5.224024124017637,0.3358449090995211,0.0002399999999999,0.0120839915012349,1.0,,,0.0118439915012349,81.32433816030483,0.0,0.0,0.0,0.0118439915012349,33.86337054518022,1.311251509698168,0.0
2025-07-08,-0.0082698003861269,long_microcap_short_zz1000,long_microcap_short_zz1000,True,283173.4810274834,6407.7,0.0047026506106897,0.0127324509968167,0.092717771770838,0.0423329309991442,0.0503848407716938,-4.777184672438434,0.0284241247362743,0.0002399999999999,-0.0080298003861269,1.0,,,-0.0082698003861269,80.65180211718523,0.0,0.0,0.0,-0.0082698003861269,33.58332723037013,1.3004077214569567,-0.008269800386126902
2025-07-09,0.0039146927001338,long_microcap_short_zz1000,long_microcap_short_zz1000,True,283588.53982352425,6390.47,0.001465740345935,-0.0026889523541987,0.0940922741161445,0.0405440391306968,0.0535482349854476,-4.144803489435207,0.0100449851219398,0.0002399999999999,0.0041546927001338,1.0,,,0.0039146927001338,80.96752913818601,0.0,0.0,0.0,0.0039146927001338,33.71479563632507,1.305498418071342,-0.004387481413196115
2025-07-10,-0.0015338532306494,long_microcap_short_zz1000,long_microcap_short_zz1000,True,283936.0841805749,6406.57,0.0012255232784335,0.0025193765090829,0.0989766516891079,0.0441993092533643,0.0547773424357436,-4.34490227973955,0.1215666320365845,0.0002399999999999,-0.0012938532306494,1.0,,,-0.0015338532306494,80.8433368320397,0.0,0.0,0.0,-0.0015338532306493,33.66308208811761,1.3034959751051758,-0.005914604891305353
2025-07-11,-0.0126871340476577,long_microcap_short_zz1000,long_microcap_short_zz1000,True,282818.6369090858,6461.1,-0.0039355592112007,0.008511574836457,0.1263159952287633,0.0682647125931266,0.0580512826356367,-7.716050985679861,0.5940853186128651,0.0002399999999999,-0.0124471340476577,1.0,,,-0.0126871340476577,79.81766658079167,0.0,0.0006,0.0006,-0.0132795217672292,33.21605245677643,1.286186171930271,-0.019115583534135894
2025-07-14,0.0131796829918993,long_microcap_short_zz1000,long_microcap_short_zz1000,True,286666.93811129325,6462.31,0.0136069576045814,0.000187274612682,0.1442161186813397,0.0771252702267988,0.0670908484545409,-8.453189750138675,0.0287238183018458,0.0002399999999999,0.0134196829918993,1.0,,,0.0131796829918993,80.86963812347962,0.0,0.0,0.0,0.0131796829918993,33.65382949839904,1.3031376979448763,-0.006187837873421698
