rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,source,column,direction,ma,days,scale,trigger_days,score_3_5_10,robust_pass
ths_volume_above_ma35_days11:scale0.00,25.441031834949477,15.135813126444035,1.6400105380217975,-12.201612441149766,89.37771032428583,0.8934536554065176,0.09631526226532494,-8.881784197001252e-14,25.441031834949477,15.135813126444035,1.6400105380217975,-12.201612441149766,89.37771032428583,0.8934536554065176,0.09631526226532494,-8.881784197001252e-14,25.441031834949477,15.135813126444035,1.6400105380217975,-12.201612441149766,89.37771032428583,0.8934536554065176,0.09631526226532494,-8.881784197001252e-14,25.441031834949477,15.135813126444035,1.6400105380217975,-12.201612441149766,89.37771032428583,0.8934536554065176,0.09631526226532494,-8.881784197001252e-14,22.633512827222813,14.471689521825942,1.5520332632353957,-12.201612441149745,22.6163881269245,4.797443568763814,0.3556008968016955,1.0658141036401503e-14,ths_883418,volume,above,35.0,11.0,0.0,53.0,0.09631526226532335,False
ths_volume_below_ma55_days9:scale0.75,24.65120271015726,14.945748550414692,1.6147022935295035,-11.054222424574933,86.03760579395745,0.10362453061430088,0.07100701777303087,1.1473900165747448,24.65120271015726,14.945748550414692,1.6147022935295035,-11.054222424574933,86.03760579395745,0.10362453061430088,0.07100701777303087,1.1473900165747448,24.65120271015726,14.945748550414692,1.6147022935295035,-11.054222424574933,86.03760579395745,0.10362453061430088,0.07100701777303087,1.1473900165747448,24.65120271015726,14.945748550414692,1.6147022935295035,-11.054222424574933,86.03760579395745,0.10362453061430088,0.07100701777303087,1.1473900165747448,16.430874927073937,14.884548936801648,1.1469333617561,-11.054222424574911,16.418752118656844,-1.4051943313850614,-0.04949900467760027,1.1473900165748443,ths_883418,volume,below,55.0,9.0,0.75,110.0,0.09166003807137627,True
ths_volume_above_ma40_days11:scale0.50,25.16046397552545,15.094258180407511,1.6286126187262526,-12.201612441149711,88.18682663425446,0.6128857959824892,0.08491734296978004,-3.375077994860476e-14,25.16046397552545,15.094258180407511,1.6286126187262526,-12.201612441149711,88.18682663425446,0.6128857959824892,0.08491734296978004,-3.375077994860476e-14,25.16046397552545,15.094258180407511,1.6286126187262526,-12.201612441149711,88.18682663425446,0.6128857959824892,0.08491734296978004,-3.375077994860476e-14,25.16046397552545,15.094258180407511,1.6286126187262526,-12.201612441149711,88.18682663425446,0.6128857959824892,0.08491734296978004,-3.375077994860476e-14,21.683055434181476,14.767621524981884,1.4685234998609815,-12.201612441149745,21.66671139327545,3.8469861757224777,0.2720911334272813,1.0658141036401503e-14,ths_883418,volume,above,40.0,11.0,0.5,65.0,0.08491734296977942,False
ths_volume_below_ma50_days19:scale0.25,25.453435089305177,15.273522592945305,1.6272015093223702,-12.201612441149711,89.43046841387883,0.9058569097622176,0.08350623356589759,-3.375077994860476e-14,25.453435089305177,15.273522592945305,1.6272015093223702,-12.201612441149711,89.43046841387883,0.9058569097622176,0.08350623356589759,-3.375077994860476e-14,25.453435089305177,15.273522592945305,1.6272015093223702,-12.201612441149711,89.43046841387883,0.9058569097622176,0.08350623356589759,-3.375077994860476e-14,25.453435089305177,15.273522592945305,1.6272015093223702,-12.201612441149711,89.43046841387883,0.9058569097622176,0.08350623356589759,-3.375077994860476e-14,17.3060415242553,15.390699739764369,1.1652895069729974,-12.2016124411497,17.293226392875138,-0.5300277342036992,-0.031142859460702832,5.5067062021407764e-14,ths_883418,volume,below,50.0,19.0,0.25,16.0,0.08350623356589698,False
ths_volume_above_ma35_days11:scale0.25,25.237043633412746,15.161734938388976,1.6262461599194185,-12.201612441149756,88.51139190148203,0.6894654538697864,0.08255088416294587,-7.815970093361102e-14,25.237043633412746,15.161734938388976,1.6262461599194185,-12.201612441149756,88.51139190148203,0.6894654538697864,0.08255088416294587,-7.815970093361102e-14,25.237043633412746,15.161734938388976,1.6262461599194185,-12.201612441149756,88.51139190148203,0.6894654538697864,0.08255088416294587,-7.815970093361102e-14,25.237043633412746,15.161734938388976,1.6262461599194185,-12.201612441149756,88.51139190148203,0.6894654538697864,0.08255088416294587,-7.815970093361102e-14,21.447166330278677,14.529816034854464,1.4761407694843263,-12.201612441149711,21.431015252305063,3.611097071819678,0.27970840305062605,4.440892098500626e-14,ths_883418,volume,above,35.0,11.0,0.25,53.0,0.08255088416294447,False
ths_volume_below_ma50_days9:scale0.50,23.99832215170685,14.332422521025153,1.6391961358969664,-9.900011743779679,83.30551989564523,-0.5492560278361083,0.09550086014049386,2.3016006973699987,23.99832215170685,14.332422521025153,1.6391961358969664,-9.900011743779679,83.30551989564523,-0.5492560278361083,0.09550086014049386,2.3016006973699987,23.99832215170685,14.332422521025153,1.6391961358969664,-9.900011743779679,83.30551989564523,-0.5492560278361083,0.09550086014049386,2.3016006973699987,23.99832215170685,14.332422521025153,1.6391961358969664,-9.900011743779679,83.30551989564523,-0.5492560278361083,0.09550086014049386,2.3016006973699987,15.017721755680835,14.521731180949594,1.083621866319768,-9.900011743779679,15.006707345850124,-2.8183475027781633,-0.11281050011393212,2.301600697370077,ths_883418,volume,below,50.0,9.0,0.5,107.0,0.08200406990954301,True
ths_volume_below_ma30_days23:scale0.00,25.69965108456287,15.428959825835856,1.625690958291065,-12.201612441149756,90.47972783802453,1.15207290501991,0.08199568253459244,-7.815970093361102e-14,25.69965108456287,15.428959825835856,1.625690958291065,-12.201612441149756,90.47972783802453,1.15207290501991,0.08199568253459244,-7.815970093361102e-14,25.69965108456287,15.428959825835856,1.625690958291065,-12.201612441149756,90.47972783802453,1.15207290501991,0.08199568253459244,-7.815970093361102e-14,25.69965108456287,15.428959825835856,1.625690958291065,-12.201612441149756,90.47972783802453,1.15207290501991,0.08199568253459244,-7.815970093361102e-14,17.129631288411073,15.394125021561706,1.1547990474820762,-12.201612441149756,17.116956071286026,-0.7064379700479257,-0.04163331895162403,0.0,ths_883418,volume,below,30.0,23.0,0.0,10.0,0.08199568253459104,False
ths_volume_below_ma50_days21:scale0.25,25.595056316811203,15.38510137572505,1.6241746152931813,-12.201612441149734,90.0335362334971,1.047478137268243,0.08047933953670872,-5.684341886080802e-14,25.595056316811203,15.38510137572505,1.6241746152931813,-12.201612441149734,90.0335362334971,1.047478137268243,0.08047933953670872,-5.684341886080802e-14,25.595056316811203,15.38510137572505,1.6241746152931813,-12.201612441149734,90.0335362334971,1.047478137268243,0.08047933953670872,-5.684341886080802e-14,25.595056316811203,15.38510137572505,1.6241746152931813,-12.201612441149734,90.0335362334971,1.047478137268243,0.08047933953670872,-5.684341886080802e-14,17.3060415242553,15.390699739764369,1.1652895069729974,-12.2016124411497,17.293226392875138,-0.5300277342036992,-0.031142859460702832,5.5067062021407764e-14,ths_883418,volume,below,50.0,21.0,0.25,10.0,0.08047933953670769,False
ths_volume_below_ma50_days17:scale0.75,25.57717843669465,15.378027505623493,1.6238907804203926,-12.201612441149756,89.95733838596225,1.0296002571516887,0.08019550466392,-7.815970093361102e-14,25.57717843669465,15.378027505623493,1.6238907804203926,-12.201612441149756,89.95733838596225,1.0296002571516887,0.08019550466392,-7.815970093361102e-14,25.57717843669465,15.378027505623493,1.6238907804203926,-12.201612441149756,89.95733838596225,1.0296002571516887,0.08019550466392,-7.815970093361102e-14,25.57717843669465,15.378027505623493,1.6238907804203926,-12.201612441149756,89.95733838596225,1.0296002571516887,0.08019550466392,-7.815970093361102e-14,17.65926050914255,15.386140631480252,1.186107767296789,-12.201612441149724,17.64616468811342,-0.17680874931645008,-0.010324599136911194,3.197442310920451e-14,ths_883418,volume,below,50.0,17.0,0.75,22.0,0.08019550466391859,False
ths_volume_below_ma50_days9:scale0.25,23.664152946030327,13.987067767618132,1.6559925098001917,-9.078664657840863,81.91720707514567,-0.8834252335126322,0.11229723404371916,3.122947783308815,23.664152946030327,13.987067767618132,1.6559925098001917,-9.078664657840863,81.91720707514567,-0.8834252335126322,0.11229723404371916,3.122947783308815,23.664152946030327,13.987067767618132,1.6559925098001917,-9.078664657840863,81.91720707514567,-0.8834252335126322,0.11229723404371916,3.122947783308815,23.664152946030327,13.987067767618132,1.6559925098001917,-9.078664657840863,81.91720707514567,-0.8834252335126322,0.11229723404371916,3.122947783308815,13.59738641804309,14.306944180976982,1.006543382857609,-9.077187333539937,13.587474074104389,-4.238682840415908,-0.1898889835760913,3.1244251076098184,ths_883418,volume,below,50.0,9.0,0.25,107.0,0.08016777079201462,True
ths_amount_below_ma50_days7:scale0.50,23.98005187508423,14.325756130142034,1.6389459819312806,-9.929738301161573,83.2294396575894,-0.5675263044587311,0.09525070617480802,2.271874139988105,23.98005187508423,14.325756130142034,1.6389459819312806,-9.929738301161573,83.2294396575894,-0.5675263044587311,0.09525070617480802,2.271874139988105,23.98005187508423,14.325756130142034,1.6389459819312806,-9.929738301161573,83.2294396575894,-0.5675263044587311,0.09525070617480802,2.271874139988105,23.98005187508423,14.325756130142034,1.6389459819312806,-9.929738301161573,83.2294396575894,-0.5675263044587311,0.09525070617480802,2.271874139988105,20.142918867411286,14.173132335359902,1.4296755325723594,-9.083825629383712,20.127829022554856,2.3068496089522874,0.23324316613865914,3.1177868117660434,ths_883418,amount,below,50.0,7.0,0.5,140.0,0.07939181024872077,True
ths_amount_above_ma30_days21:scale0.00,25.831161047940455,15.534280430823163,1.6227755494935603,-12.201612441149724,91.04169542735659,1.2835828683974952,0.0790802737370877,-4.618527782440651e-14,25.831161047940455,15.534280430823163,1.6227755494935603,-12.201612441149724,91.04169542735659,1.2835828683974952,0.0790802737370877,-4.618527782440651e-14,25.831161047940455,15.534280430823163,1.6227755494935603,-12.201612441149724,91.04169542735659,1.2835828683974952,0.0790802737370877,-4.618527782440651e-14,25.831161047940455,15.534280430823163,1.6227755494935603,-12.201612441149724,91.04169542735659,1.2835828683974952,0.0790802737370877,-4.618527782440651e-14,20.450205970664094,15.167296429385363,1.3632994240407674,-12.201612441149734,20.43486696214829,2.614136712205095,0.16686705760706722,2.1316282072803006e-14,ths_883418,amount,above,30.0,21.0,0.0,15.0,0.07908027373708687,False
ths_amount_above_ma55_days13:scale0.25,24.3661918868473,14.45694804590332,1.6477920397531653,-12.607035804164902,84.84172433576904,-0.18138629269565953,0.10409676399669276,-0.40542336301522397,24.3661918868473,14.45694804590332,1.6477920397531653,-12.607035804164902,84.84172433576904,-0.18138629269565953,0.10409676399669276,-0.40542336301522397,24.3661918868473,14.45694804590332,1.6477920397531653,-12.607035804164902,84.84172433576904,-0.18138629269565953,0.10409676399669276,-0.40542336301522397,24.3661918868473,14.45694804590332,1.6477920397531653,-12.607035804164902,84.84172433576904,-0.18138629269565953,0.10409676399669276,-0.40542336301522397,20.57951242933045,14.672551320091284,1.4118912591963309,-12.607035804164934,20.56406841235887,2.7434431708714513,0.21545889276263064,-0.4054233630151778,ths_883418,amount,above,55.0,13.0,0.25,73.0,0.07866051419285278,False
ths_amount_above_ma20_days13:scale0.00,25.407113474941422,15.3182050600942,1.6204461219665984,-12.201612441149734,89.23348466456827,0.8595352953984623,0.07675084621012584,-5.684341886080802e-14,25.407113474941422,15.3182050600942,1.6204461219665984,-12.201612441149734,89.23348466456827,0.8595352953984623,0.07675084621012584,-5.684341886080802e-14,25.407113474941422,15.3182050600942,1.6204461219665984,-12.201612441149734,89.23348466456827,0.8595352953984623,0.07675084621012584,-5.684341886080802e-14,25.407113474941422,15.3182050600942,1.6204461219665984,-12.201612441149734,89.23348466456827,0.8595352953984623,0.07675084621012584,-5.684341886080802e-14,19.60712480514808,14.736116645014933,1.3487617368372382,-12.201612441149724,19.592468122242025,1.7710555466890803,0.152329370403538,3.197442310920451e-14,ths_883418,amount,above,20.0,13.0,0.0,24.0,0.07675084621012482,False
ths_amount_above_ma20_days17:scale0.00,25.70161511592639,15.487736793418517,1.6202283657913117,-12.201612441149678,90.48811267116056,1.1540369363834309,0.0765330900348391,0.0,25.70161511592639,15.487736793418517,1.6202283657913117,-12.201612441149678,90.48811267116056,1.1540369363834309,0.0765330900348391,0.0,25.70161511592639,15.487736793418517,1.6202283657913117,-12.201612441149678,90.48811267116056,1.1540369363834309,0.0765330900348391,0.0,25.70161511592639,15.487736793418517,1.6202283657913117,-12.201612441149678,90.48811267116056,1.1540369363834309,0.0765330900348391,0.0,21.66715374695487,14.96469983472399,1.4502475242611563,-12.201612441149745,21.65082272384684,3.831084488495872,0.2538151578274561,1.0658141036401503e-14,ths_883418,amount,above,20.0,17.0,0.0,8.0,0.07653309003483909,False
ths_amount_above_ma20_days15:scale0.50,25.621952917068636,15.4498271820563,1.6195297941571054,-12.201612441149711,90.14821017694852,1.0743747375256767,0.07583451840063282,-3.375077994860476e-14,25.621952917068636,15.4498271820563,1.6195297941571054,-12.201612441149711,90.14821017694852,1.0743747375256767,0.07583451840063282,-3.375077994860476e-14,25.621952917068636,15.4498271820563,1.6195297941571054,-12.201612441149711,90.14821017694852,1.0743747375256767,0.07583451840063282,-3.375077994860476e-14,25.621952917068636,15.4498271820563,1.6195297941571054,-12.201612441149711,90.14821017694852,1.0743747375256767,0.07583451840063282,-3.375077994860476e-14,19.56108512783419,15.005982453242284,1.3244791157540357,-12.201612441149745,19.546465589159446,1.7250158693751914,0.12804674932033544,1.0658141036401503e-14,ths_883418,amount,above,20.0,15.0,0.5,15.0,0.07583451840063221,False
