rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,source,column,direction,ma,days,scale,trigger_days,score_3_5_10,robust_pass
ths_amount_below_ma50_days7:scale0.75,24.283430700026678,14.890705089514888,1.5994686667299987,-10.266381333507635,84.49539689448349,-0.26414747951628215,0.05577339097352607,1.9352311076420428,24.283430700026678,14.890705089514888,1.5994686667299987,-10.266381333507635,84.49539689448349,-0.26414747951628215,0.05577339097352607,1.9352311076420428,24.283430700026678,14.890705089514888,1.5994686667299987,-10.266381333507635,84.49539689448349,-0.26414747951628215,0.05577339097352607,1.9352311076420428,24.283430700026678,14.890705089514888,1.5994686667299987,-10.266381333507635,84.49539689448349,-0.26414747951628215,0.05577339097352607,1.9352311076420428,19.00118249492211,14.69346276158916,1.3159350749019423,-10.190441461899146,18.987013706901056,1.1651132364631103,0.11950270846824207,2.0111709792506094,ths_883418,amount,below,50.0,7.0,0.75,140.0,0.06419280295945462,True
ths_volume_below_ma55_days7:scale0.50,23.666554374017434,14.100900676242789,1.6439178298094168,-9.466081894084166,81.92715957852022,-0.8810238055255262,0.10022255405294422,2.735530547065512,23.666554374017434,14.100900676242789,1.6439178298094168,-9.466081894084166,81.92715957852022,-0.8810238055255262,0.10022255405294422,2.735530547065512,23.666554374017434,14.100900676242789,1.6439178298094168,-9.466081894084166,81.92715957852022,-0.8810238055255262,0.10022255405294422,2.735530547065512,23.666554374017434,14.100900676242789,1.6439178298094168,-9.466081894084166,81.92715957852022,-0.8810238055255262,0.10022255405294422,2.735530547065512,17.47358303119988,14.221408377284972,1.259438674107149,-9.340092686411083,17.4606348515284,-0.3624862272591187,0.06300630767344884,2.861519754738673,ths_883418,volume,below,55.0,7.0,0.5,143.0,0.06135972334757081,True
ths_volume_above_ma55_days13:scale0.00,24.88552226237626,15.346765479336899,1.5893666879762745,-11.509172604907391,87.0245201884084,0.3379440828332996,0.045671412219801866,0.6924398362422863,24.88552226237626,15.346765479336899,1.5893666879762745,-11.509172604907391,87.0245201884084,0.3379440828332996,0.045671412219801866,0.6924398362422863,24.88552226237626,15.346765479336899,1.5893666879762745,-11.509172604907391,87.0245201884084,0.3379440828332996,0.045671412219801866,0.6924398362422863,24.88552226237626,15.346765479336899,1.5893666879762745,-11.509172604907391,87.0245201884084,0.3379440828332996,0.045671412219801866,0.6924398362422863,20.940697308581925,15.156031997357712,1.3923789039661472,-11.50917260490738,20.924959474971484,3.104628050122926,0.19594653753244695,0.6924398362423752,ths_883418,volume,above,55.0,13.0,0.0,41.0,0.058135329272163014,True
ths_volume_below_ma50_days9:scale0.75,24.293002583094236,14.893597521570282,1.5996451674656644,-11.054222424574911,84.53543054817058,-0.2545755964487242,0.055949891709191846,1.1473900165747661,24.293002583094236,14.893597521570282,1.5996451674656644,-11.054222424574911,84.53543054817058,-0.2545755964487242,0.055949891709191846,1.1473900165747661,24.293002583094236,14.893597521570282,1.5996451674656644,-11.054222424574911,84.53543054817058,-0.2545755964487242,0.055949891709191846,1.1473900165747661,24.293002583094236,14.893597521570282,1.5996451674656644,-11.054222424574911,84.53543054817058,-0.2545755964487242,0.055949891709191846,1.1473900165747661,16.430874927073937,14.884548936801648,1.1469333617561,-11.054222424574911,16.418752118656844,-1.4051943313850614,-0.04949900467760027,1.1473900165748443,ths_883418,volume,below,50.0,9.0,0.75,107.0,0.051145352362665215,True
ths_amount_below_ma55_days7:scale0.50,23.751763703738483,14.258441157331594,1.63250304753028,-9.929738301161596,82.28052938605693,-0.7958144758044767,0.08880777177380739,2.271874139988082,23.751763703738483,14.258441157331594,1.63250304753028,-9.929738301161596,82.28052938605693,-0.7958144758044767,0.08880777177380739,2.271874139988082,23.751763703738483,14.258441157331594,1.63250304753028,-9.929738301161596,82.28052938605693,-0.7958144758044767,0.08880777177380739,2.271874139988082,23.751763703738483,14.258441157331594,1.63250304753028,-9.929738301161596,82.28052938605693,-0.7958144758044767,0.08880777177380739,2.271874139988082,20.142918867411286,14.173132335359902,1.4296755325723594,-9.083825629383712,20.127829022554856,2.3068496089522874,0.23324316613865914,3.1177868117660434,ths_883418,amount,below,55.0,7.0,0.5,145.0,0.05012005871314519,True
ths_amount_below_ma55_days7:scale0.75,24.169777530646574,14.852908330487649,1.5967247276070418,-10.266381333507624,84.02047949075806,-0.3778006488963861,0.053029451850569176,1.9352311076420534,24.169777530646574,14.852908330487649,1.5967247276070418,-10.266381333507624,84.02047949075806,-0.3778006488963861,0.053029451850569176,1.9352311076420534,24.169777530646574,14.852908330487649,1.5967247276070418,-10.266381333507624,84.02047949075806,-0.3778006488963861,0.053029451850569176,1.9352311076420534,24.169777530646574,14.852908330487649,1.5967247276070418,-10.266381333507624,84.02047949075806,-0.3778006488963861,0.053029451850569176,1.9352311076420534,19.00118249492211,14.69346276158916,1.3159350749019423,-10.190441461899146,18.987013706901056,1.1651132364631103,0.11950270846824207,2.0111709792506094,ths_883418,amount,below,55.0,7.0,0.75,145.0,0.05008354689848752,True
ths_volume_above_ma55_days13:scale0.25,24.813008662786707,15.360242478238176,1.5841526383252764,-11.681055337037606,86.71874522836723,0.2654304832437475,0.040457362568803834,0.520557104112072,24.813008662786707,15.360242478238176,1.5841526383252764,-11.681055337037606,86.71874522836723,0.2654304832437475,0.040457362568803834,0.520557104112072,24.813008662786707,15.360242478238176,1.5841526383252764,-11.681055337037606,86.71874522836723,0.2654304832437475,0.040457362568803834,0.520557104112072,24.813008662786707,15.360242478238176,1.5841526383252764,-11.681055337037606,86.71874522836723,0.2654304832437475,0.040457362568803834,0.520557104112072,20.16717606855356,15.163067257557723,1.3473588186778447,-11.681055337037648,20.152066574275395,2.3311068100945604,0.15092645224414447,0.5205571041121075,ths_883418,volume,above,55.0,13.0,0.25,41.0,0.049827390442821126,True
ths_amount_below_ma70_days7:scale0.75,24.130627617612266,14.804124480193678,1.5992865937462848,-10.266381333507614,83.85706830492292,-0.4169505619306939,0.055591317989812206,1.935231107642064,24.130627617612266,14.804124480193678,1.5992865937462848,-10.266381333507614,83.85706830492292,-0.4169505619306939,0.055591317989812206,1.935231107642064,24.130627617612266,14.804124480193678,1.5992865937462848,-10.266381333507614,83.85706830492292,-0.4169505619306939,0.055591317989812206,1.935231107642064,24.130627617612266,14.804124480193678,1.5992865937462848,-10.266381333507614,83.85706830492292,-0.4169505619306939,0.055591317989812206,1.935231107642064,19.72870072542523,14.777781270405088,1.352554544639933,-10.190441461899113,19.71394589835096,1.8926314669662325,0.15612217820623275,2.011170979250643,ths_883418,amount,below,70.0,7.0,0.75,163.0,0.048730421734299964,True
ths_amount_below_ma70_days7:scale0.50,23.670922993763345,14.17432196151206,1.636554792533347,-9.929738301161606,81.94526583270083,-0.8766551857796152,0.09285951677687443,2.2718741399880713,23.670922993763345,14.17432196151206,1.636554792533347,-9.929738301161606,81.94526583270083,-0.8766551857796152,0.09285951677687443,2.2718741399880713,23.670922993763345,14.17432196151206,1.636554792533347,-9.929738301161606,81.94526583270083,-0.8766551857796152,0.09285951677687443,2.2718741399880713,23.670922993763345,14.17432196151206,1.636554792533347,-9.929738301161606,81.94526583270083,-0.8766551857796152,0.09285951677687443,2.2718741399880713,21.621050069778125,14.319753943373744,1.506135428512197,-8.810462192421065,21.60475678106748,3.7849808113191266,0.30970306207849685,3.3911502487286906,ths_883418,amount,below,70.0,7.0,0.5,163.0,0.04608773271869819,True
ths_amount_below_ma65_days9:scale0.75,24.33270777976937,15.03233331266152,1.5885922753302826,-11.054222424574878,84.70155426332555,-0.21487039977359146,0.04489699957380999,1.1473900165747999,24.33270777976937,15.03233331266152,1.5885922753302826,-11.054222424574878,84.70155426332555,-0.21487039977359146,0.04489699957380999,1.1473900165747999,24.33270777976937,15.03233331266152,1.5885922753302826,-11.054222424574878,84.70155426332555,-0.21487039977359146,0.04489699957380999,1.1473900165747999,24.33270777976937,15.03233331266152,1.5885922753302826,-11.054222424574878,84.70155426332555,-0.21487039977359146,0.04489699957380999,1.1473900165747999,19.362766009191024,15.034151346615179,1.310677723833806,-11.054222424574945,19.34830633321962,1.5266967507320253,0.11424535740010588,1.1473900165748105,ths_883418,amount,below,65.0,9.0,0.75,132.0,0.044062979894797245,True
ths_volume_below_ma55_days7:scale0.75,24.129989927328754,14.762146399194458,1.6032763865821644,-10.777849270144912,83.85440736970094,-0.41758825221420537,0.05958111082569184,1.4237631710047651,24.129989927328754,14.762146399194458,1.6032763865821644,-10.777849270144912,83.85440736970094,-0.41758825221420537,0.05958111082569184,1.4237631710047651,24.129989927328754,14.762146399194458,1.6032763865821644,-10.777849270144912,83.85440736970094,-0.41758825221420537,0.05958111082569184,1.4237631710047651,24.129989927328754,14.762146399194458,1.6032763865821644,-10.777849270144912,83.85440736970094,-0.41758825221420537,0.05958111082569184,1.4237631710047651,17.67157489763833,14.718599789370318,1.2338020819784727,-10.777849270144923,17.658469277739506,-0.16449436082066882,0.03736971554477253,1.4237631710048326,ths_883418,volume,below,55.0,7.0,0.75,143.0,0.04345002268235708,True
ths_amount_below_ma80_days7:scale0.75,24.023836496028352,14.74073749157041,1.5994246866858512,-10.266381333507624,83.41179963732779,-0.5237416835146078,0.055729410929378664,1.9352311076420534,24.023836496028352,14.74073749157041,1.5994246866858512,-10.266381333507624,83.41179963732779,-0.5237416835146078,0.055729410929378664,1.9352311076420534,24.023836496028352,14.74073749157041,1.5994246866858512,-10.266381333507624,83.41179963732779,-0.5237416835146078,0.055729410929378664,1.9352311076420534,24.023836496028352,14.74073749157041,1.5994246866858512,-10.266381333507624,83.41179963732779,-0.5237416835146078,0.055729410929378664,1.9352311076420534,19.72870072542523,14.777781270405088,1.352554544639933,-10.190441461899113,19.71394589835096,1.8926314669662325,0.15612217820623275,2.011170979250643,ths_883418,amount,below,80.0,7.0,0.75,172.0,0.038189402515474834,True
ths_volume_above_ma55_days7:scale0.50,24.35946788288017,15.073670233278527,1.586116880043507,-11.46541825460795,84.81357102652431,-0.18811029666278856,0.04242160428703445,0.7361941865417272,24.35946788288017,15.073670233278527,1.586116880043507,-11.46541825460795,84.81357102652431,-0.18811029666278856,0.04242160428703445,0.7361941865417272,24.35946788288017,15.073670233278527,1.586116880043507,-11.46541825460795,84.81357102652431,-0.18811029666278856,0.04242160428703445,0.7361941865417272,24.35946788288017,15.073670233278527,1.586116880043507,-11.46541825460795,84.81357102652431,-0.18811029666278856,0.04242160428703445,0.7361941865417272,19.207370801843382,14.57580255181042,1.3378910017860148,-11.465418254607906,19.193036230667705,1.3713015433843836,0.14145863535231462,0.7361941865418498,ths_883418,volume,above,55.0,7.0,0.5,91.0,0.036862069978506676,True
ths_amount_below_ma65_days9:scale0.25,23.807435234714692,14.299467058903536,1.631560719633732,-10.948417176873193,82.51164256194714,-0.7401429448282677,0.08786544387725947,1.253195264276485,23.807435234714692,14.299467058903536,1.631560719633732,-10.948417176873193,82.51164256194714,-0.7401429448282677,0.08786544387725947,1.253195264276485,23.807435234714692,14.299467058903536,1.631560719633732,-10.948417176873193,82.51164256194714,-0.7401429448282677,0.08786544387725947,1.253195264276485,23.807435234714692,14.299467058903536,1.631560719633732,-10.948417176873193,82.51164256194714,-0.7401429448282677,0.08786544387725947,1.253195264276485,22.420318537283013,14.609283361881205,1.5262757878910347,-9.077187333539916,22.403369384058557,4.584249278824014,0.3298434214573345,3.1244251076098397,ths_883418,amount,below,65.0,9.0,0.25,132.0,0.03640866415140942,True
ths_amount_below_ma45_days7:scale0.75,24.09781316719819,14.882468623707156,1.5897773785196254,-10.266381333507624,83.72017338163874,-0.44976501234476984,0.04608210276315283,1.9352311076420534,24.09781316719819,14.882468623707156,1.5897773785196254,-10.266381333507624,83.72017338163874,-0.44976501234476984,0.04608210276315283,1.9352311076420534,24.09781316719819,14.882468623707156,1.5897773785196254,-10.266381333507624,83.72017338163874,-0.44976501234476984,0.04608210276315283,1.9352311076420534,24.09781316719819,14.882468623707156,1.5897773785196254,-10.266381333507624,83.72017338163874,-0.44976501234476984,0.04608210276315283,1.9352311076420534,18.389936013889717,14.662374897975166,1.2815370679064644,-10.05557541876614,18.376257253613183,0.5538667554307182,0.08510470147276417,2.1460370223836165,ths_883418,amount,below,45.0,7.0,0.75,143.0,0.0359397614662328,True
ths_volume_above_ma55_days7:scale0.25,24.23687555431688,14.937066032217682,1.5923503766657536,-11.248066086049457,84.30076351838755,-0.31070262522607806,0.048655100909281046,0.9535463551002206,24.23687555431688,14.937066032217682,1.5923503766657536,-11.248066086049457,84.30076351838755,-0.31070262522607806,0.048655100909281046,0.9535463551002206,24.23687555431688,14.937066032217682,1.5923503766657536,-11.248066086049457,84.30076351838755,-0.31070262522607806,0.048655100909281046,0.9535463551002206,24.23687555431688,14.937066032217682,1.5923503766657536,-11.248066086049457,84.30076351838755,-0.31070262522607806,0.048655100909281046,0.9535463551002206,19.861186992662706,14.38279258152226,1.3938461249677454,-11.248066086049423,19.84632511773046,2.0251177342037074,0.1974137585340452,0.9535463551003325,ths_883418,volume,above,55.0,7.0,0.25,91.0,0.03474867277847721,True
ths_amount_below_ma70_days13:scale0.50,23.86617950436345,14.630003528870889,1.6013479216500415,-10.364871559707334,82.75571667769152,-0.6813986751795085,0.05765264589356889,1.8367408814423438,23.86617950436345,14.630003528870889,1.6013479216500415,-10.364871559707334,82.75571667769152,-0.6813986751795085,0.05765264589356889,1.8367408814423438,23.86617950436345,14.630003528870889,1.6013479216500415,-10.364871559707334,82.75571667769152,-0.6813986751795085,0.05765264589356889,1.8367408814423438,23.86617950436345,14.630003528870889,1.6013479216500415,-10.364871559707334,82.75571667769152,-0.6813986751795085,0.05765264589356889,1.8367408814423438,18.89176301226796,15.007416504046937,1.2850662595404732,-10.364871559707368,18.877682102419378,1.05569375380896,0.08863389310677294,1.8367408814423882,ths_883418,amount,below,70.0,13.0,0.5,109.0,0.022574114241580234,True
ths_amount_below_ma20_days9:scale0.75,24.348955735115908,15.355545346236438,1.5592072698270063,-10.727057639051395,84.7695623555306,-0.1986224444270519,0.015511994070533719,1.4745548020982824,24.348955735115908,15.355545346236438,1.5592072698270063,-10.727057639051395,84.7695623555306,-0.1986224444270519,0.015511994070533719,1.4745548020982824,24.348955735115908,15.355545346236438,1.5592072698270063,-10.727057639051395,84.7695623555306,-0.1986224444270519,0.015511994070533719,1.4745548020982824,24.348955735115908,15.355545346236438,1.5592072698270063,-10.727057639051395,84.7695623555306,-0.1986224444270519,0.015511994070533719,1.4745548020982824,20.36562349381541,14.964952260345255,1.3747019463862744,-10.46086478634849,20.350353122512033,2.529554235356411,0.1782695799525742,1.7407476548012664,ths_883418,amount,below,20.0,9.0,0.75,58.0,0.02219173606559761,True
ths_amount_below_ma45_days7:scale0.50,23.609582495256554,14.311220024006424,1.6186145903046956,-9.929738301161596,81.69113938514938,-0.9379956842864061,0.07491931454822298,2.271874139988082,23.609582495256554,14.311220024006424,1.6186145903046956,-9.929738301161596,81.69113938514938,-0.9379956842864061,0.07491931454822298,2.271874139988082,23.609582495256554,14.311220024006424,1.6186145903046956,-9.929738301161596,81.69113938514938,-0.9379956842864061,0.07491931454822298,2.271874139988082,23.609582495256554,14.311220024006424,1.6186145903046956,-9.929738301161596,81.69113938514938,-0.9379956842864061,0.07491931454822298,2.271874139988082,18.91046873108555,14.117706442563518,1.3580427124538084,-9.083825629383668,18.896372802974113,1.0743994726265527,0.16161034602010815,3.117786811766088,ths_883418,amount,below,45.0,7.0,0.5,143.0,0.022013480639367852,True
ths_amount_below_ma40_days9:scale0.50,23.891057700280328,14.76176260048925,1.5897646644639098,-9.929738301161606,82.85914548474058,-0.6565204792626318,0.046069388707437264,2.2718741399880713,23.891057700280328,14.76176260048925,1.5897646644639098,-9.929738301161606,82.85914548474058,-0.6565204792626318,0.046069388707437264,2.2718741399880713,23.891057700280328,14.76176260048925,1.5897646644639098,-9.929738301161606,82.85914548474058,-0.6565204792626318,0.046069388707437264,2.2718741399880713,23.891057700280328,14.76176260048925,1.5897646644639098,-9.929738301161606,82.85914548474058,-0.6565204792626318,0.046069388707437264,2.2718741399880713,15.306663080782767,14.616619442044065,1.095573148441013,-9.900011743779736,15.295423002513854,-2.529406177676231,-0.10085921799268727,2.30160069737002,ths_883418,amount,below,40.0,9.0,0.5,109.0,0.021311075300959353,True
ths_amount_below_ma70_days13:scale0.75,24.221852412938528,15.061908542509626,1.579576696275756,-11.284145926568623,84.23798445972177,-0.32572576660443175,0.03588142051928345,0.9174665145810543,24.221852412938528,15.061908542509626,1.579576696275756,-11.284145926568623,84.23798445972177,-0.32572576660443175,0.03588142051928345,0.9174665145810543,24.221852412938528,15.061908542509626,1.579576696275756,-11.284145926568623,84.23798445972177,-0.32572576660443175,0.03588142051928345,0.9174665145810543,24.221852412938528,15.061908542509626,1.579576696275756,-11.284145926568623,84.23798445972177,-0.32572576660443175,0.03588142051928345,0.9174665145810543,18.368508133566387,15.166995655790746,1.2426122030167122,-11.284145926568655,18.354846512628686,0.5324388751073883,0.046179836583011946,0.9174665145811005,ths_883418,amount,below,70.0,13.0,0.75,109.0,0.01982324112129924,True
ths_amount_below_ma40_days9:scale0.75,24.232427798088963,15.135834525837744,1.5731712357179792,-11.054222424574888,84.2821756917672,-0.31515038145399643,0.029475959961506648,1.1473900165747892,24.232427798088963,15.135834525837744,1.5731712357179792,-11.054222424574888,84.2821756917672,-0.31515038145399643,0.029475959961506648,1.1473900165747892,24.232427798088963,15.135834525837744,1.5731712357179792,-11.054222424574888,84.2821756917672,-0.31515038145399643,0.029475959961506648,1.1473900165747892,24.232427798088963,15.135834525837744,1.5731712357179792,-11.054222424574888,84.2821756917672,-0.31515038145399643,0.029475959961506648,1.1473900165747892,16.57521571529237,14.940541687090034,1.1519116488933625,-11.054222424574911,16.56297903131634,-1.260853543166629,-0.044520717540337706,1.1473900165748443,ths_883418,amount,below,40.0,9.0,0.75,109.0,0.018613942114453205,True
