rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,family,direction,threshold,scale,trigger_days,trigger_events,score_3_5_10,robust_pass
blocked_total_low_q40:scale0.50,26.115674152175885,11.478026646051719,2.158206303645813,-15.1089289048008,4222.706595139029,-4.9518602713934925,-0.2964410399057482,-2.9073164636510995,24.146898694847806,13.249075064927238,1.7625117825538585,-15.108928904800756,769.4210646959046,-7.698649519113989,-0.4165166908693547,-2.907316463651055,20.85645441028028,15.76546256290248,1.3324264869707512,-15.108928904800777,157.80594914525628,-11.291544392955075,-0.531728907801361,-2.9073164636510427,16.94769701437724,14.992439443579237,1.1691251178104387,-15.108928904800777,59.9637436768214,-10.370166682597269,-0.5388165878957596,-2.9073164636510533,4.926327068142511,14.820208142308275,0.41441998772057687,-15.108928904800734,4.922873513997716,-12.909742190316488,-0.7820123787131233,-2.9073164636509787,blocked_total,low,4.0,0.5,189.0,190.0,-1.035156089143506,False
blocked_total_low_q40:scale0.75,28.57199053946504,11.576926119296042,2.313995147907423,-12.890441633755634,5812.104916018008,-2.495543884104336,-0.140652195644138,-0.6888291926059331,27.945078926645238,13.388712052620678,1.9795011005706935,-12.890441633755634,1075.1393204413778,-3.9004692873165574,-0.19952737285251976,-0.6888291926059331,26.38721803059909,15.985442433742097,1.6084449845469346,-12.890441633755668,222.43795675656392,-5.760780772636263,-0.2557104102251775,-0.6888291926059331,22.032414600189586,15.205283027996389,1.4482295785463877,-12.890441633755657,81.75434534909436,-5.285449096784923,-0.2597121271598106,-0.6888291926059331,11.202178345833858,15.04638754456391,0.8156614104900509,-12.890441633755644,11.194096898641149,-6.633890912625141,-0.3807709559436493,-0.6888291926058887,blocked_total,low,4.0,0.75,189.0,190.0,-0.496321896097004,False
blocked_total_high_q60:scale0.00,20.37605415268464,11.698079786459061,1.7057878993825635,-25.952550943918062,1929.4797865521875,-10.691480270884735,-0.7488594441689975,-13.750938502768362,26.745048606917976,13.594084580868197,1.87953679415845,-12.201612441149734,969.4712594757661,-5.100499607043819,-0.2994916792647633,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,12.0,0.0,176.0,176.0,-1.2039323073583037,False
blocked_total_high_q60:scale0.25,22.970467399333682,11.65476387533099,1.9019021581195212,-18.994954557490885,2768.873420023733,-8.097067024235695,-0.5527451854320398,-6.793342116341185,28.004413705199127,13.574443346394743,1.957785587497185,-12.2016124411497,1080.5996895478163,-3.841134508762668,-0.22124288592602825,0.0,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,12.0,0.25,176.0,176.0,-0.9092297981519569,False
blocked_total_high_q60:scale0.50,25.61655540876764,11.64648102919484,2.093231558894893,-13.719121658764944,3953.2184231947704,-5.450979014801739,-0.3614157846566681,-1.5175092176152436,29.274239516596467,13.570375415172359,2.0339619355178065,-12.201612441149711,1203.068554645949,-2.5713086973653283,-0.1450665379054068,-1.0658141036401503e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,12.0,0.5,176.0,176.0,-0.6102527875268998,False
blocked_total_high_q60:scale0.75,28.31525902264813,11.673405484419758,2.278009292300601,-12.201612441149734,5623.360688710885,-2.7522754009212456,-0.17663805125096,-3.375077994860476e-14,30.55459470519679,13.581940405888771,2.107792686976233,-12.20161244114969,1338.0139461570866,-1.2909535087650035,-0.07123578644698014,1.0658141036401503e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,12.0,0.75,176.0,176.0,-0.30713850250659425,False
blocked_total_high_q70:scale0.00,21.692085515508342,11.697028373699778,1.8025704583635576,-14.770456398957666,2321.248500767176,-9.375448908061035,-0.6520768851880034,-2.5688439578079656,26.928149100379972,13.600426410666405,1.889759624303854,-12.201612441149745,985.0199109747052,-4.917399113581823,-0.28926884911935935,-4.440892098500626e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,14.0,0.0,148.0,148.0,-1.0606063491487536,False
blocked_total_high_q70:scale0.25,23.976510212536528,11.65996209464803,1.973759221938004,-12.201612441149724,3174.5544297528822,-7.091024211032849,-0.480888121613557,-2.3092638912203256e-14,28.142727420393165,13.581108865200992,1.9651595035793588,-12.2016124411497,1093.4169692776209,-3.7028207935686304,-0.2138689698438545,0.0,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,14.0,0.25,148.0,148.0,-0.7999650272333892,False
blocked_total_high_q70:scale0.50,26.300152573655833,11.65395161537712,2.1403864741467546,-12.201612441149734,4326.499717736815,-4.767381849913544,-0.31426086940480635,-3.375077994860476e-14,29.367109739437346,13.576092456617273,2.0386629910472807,-12.201612441149734,1212.4587903211384,-2.4784384745244488,-0.1403654823759326,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,14.0,0.5,148.0,148.0,-0.5362373684069994,False
blocked_total_high_q70:scale0.75,28.663621540697903,11.67913322976586,2.301089075432571,-12.20161244114969,5880.873227972374,-2.4039128828714738,-0.15355826811898998,1.0658141036401503e-14,30.6013614326911,13.585433793585661,2.1100270654563897,-12.201612441149734,1343.1727442509946,-1.2441867812706953,-0.06900140796682352,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,14.0,0.75,148.0,148.0,-0.2695473966923889,False
blocked_total_high_q80:scale0.00,24.930294033463852,11.703491474214491,2.0349360894135167,-12.201612441149724,3608.3477747402626,-6.137240390105525,-0.41971125413804433,-2.3092638912203256e-14,28.864821273496165,13.610425272015842,2.004144687827568,-12.201612441149711,1162.3883902039634,-2.9807269404656296,-0.17488378559564532,-1.0658141036401503e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,20.0,0.0,88.0,88.0,-0.6906719215434638,False
blocked_total_high_q80:scale0.25,26.44075243386903,11.678924349331016,2.1459640336637467,-12.201612441149724,4407.170962385868,-4.626781989700348,-0.30868330988781434,-2.3092638912203256e-14,29.60523649220308,13.597342953552866,2.0497507189894244,-12.201612441149745,1236.8150208058705,-2.240311721758715,-0.12927775443378886,-4.440892098500626e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,20.0,0.25,88.0,88.0,-0.5194020808455518,False
blocked_total_high_q80:scale0.50,27.967018696469093,11.676019701713964,2.253323471278745,-12.201612441149724,5376.365240217133,-3.1005157271002837,-0.20132387227281612,-2.3092638912203256e-14,30.348823108469738,13.592749677835936,2.094158526677988,-12.201612441149724,1315.5120495591361,-1.4967251054920574,-0.08486994674522519,-2.3092638912203256e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,20.0,0.5,88.0,88.0,-0.3471579492863328,False
blocked_total_high_q80:scale0.75,29.509232483157067,11.69485686093155,2.3563990922715963,-12.2016124411497,6551.90438684688,-1.55830194041231,-0.09824825127996473,0.0,31.095590539977703,13.596677888858286,2.1372786187826085,-12.201612441149734,1398.7178266946728,-0.7499576739840919,-0.04174985464060477,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,20.0,0.75,88.0,88.0,-0.17400499009732626,False
blocked_total_high_q90:scale0.00,27.631134645827604,11.708516351781581,2.2240514008724874,-12.201612441149734,5147.639894405703,-3.436399777741773,-0.23059594267907357,-3.375077994860476e-14,30.263638872514775,13.607995153907106,2.0869686446224236,-12.2016124411497,1306.2899542883547,-1.5819093414470196,-0.09205982880078967,0.0,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,28.0,0.0,48.0,48.0,-0.3851115378022203,False
blocked_total_high_q90:scale0.25,28.483845557673693,11.696131511788426,2.2854823681951495,-12.201612441149756,5746.653604515028,-2.5836888658956845,-0.1691649753564115,-5.5067062021407764e-14,30.658109184156768,13.60190662817535,2.110955717425162,-12.201612441149766,1349.4549045923116,-1.1874390298050272,-0.06807275599805118,-6.572520305780927e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,28.0,0.25,48.0,48.0,-0.2888999353247978,False
blocked_total_high_q90:scale0.50,29.340806611047544,11.696465320327734,2.3445209275602052,-12.201612441149734,6412.861477272933,-1.7267278125218333,-0.11012641599135575,-3.375077994860476e-14,31.053250537466504,13.60006050166633,2.134310545682648,-12.20161244114969,1393.885100344291,-0.7922976764952914,-0.044717927740565155,1.0658141036401503e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,28.0,0.5,48.0,48.0,-0.19262900839940958,False
blocked_total_high_q90:scale0.75,30.202031626979633,11.709554508447702,2.40096737251232,-12.201612441149734,7153.668627050994,-0.8655027965897446,-0.053679971039240826,-3.375077994860476e-14,31.449063394276045,13.602469921486849,2.157008935121868,-12.201612441149734,1439.6159083569091,-0.39648481968574956,-0.022019538301345065,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_total,high,28.0,0.75,48.0,48.0,-0.0963221844231454,False
blocked_entry_low_q20:scale0.00,25.49499243396276,11.499037943022696,2.109867689257299,-18.585629380623214,3890.01398544459,-5.572541989606616,-0.34477965429426183,-6.384016939473513,22.866134721604702,13.276290782370628,1.6779811176835666,-18.585629380623182,683.7896657706224,-8.979413492357093,-0.5010473557396466,-6.384016939473481,15.87904290908433,15.741976223928644,1.0553634966041672,-18.58562938062326,108.92032305385567,-16.268955894151024,-0.808791898167945,-6.3840169394735256,12.047683937463493,14.969785774267097,0.8710568117311047,-18.58562938062326,40.683273860989914,-15.270179759511016,-0.8368848939750936,-6.384016939473536,-1.8186816747760681,14.865928406847134,-0.055407275917066276,-18.585629380623136,-1.8174482361728583,-19.654750933235068,-1.2518396423507665,-6.38401693947338,blocked_entry,low,0.0,0.0,97.0,98.0,-1.382840817698604,False
blocked_entry_low_q20:scale0.25,26.87396422868997,11.49471076296994,2.2094676717361454,-16.26697646973634,4664.493400272169,-4.193570194879406,-0.24517967181541556,-4.065364028586638,25.065487951679756,13.27110481781076,1.817554652832909,-16.266976469736385,835.9267168958434,-6.7800602622820385,-0.3614738205903043,-4.065364028586684,19.773284472567966,15.744029430309647,1.2743437249686418,-16.266976469736385,146.45983939563675,-12.374714330667388,-0.5898116698034703,-4.06536402858665,15.706225658639106,14.975596847758087,1.0955965696289747,-16.26697646973636,54.922161127069955,-11.611638038335403,-0.6123451360772236,-4.065364028586636,2.7805495658419055,14.860986302090678,0.2677762434326482,-16.26697646973626,2.7786201839169244,-15.055519692617093,-0.9286561230010519,-4.0653640285865045,blocked_entry,low,0.0,0.25,97.0,98.0,-1.0101011853603457,False
blocked_entry_low_q20:scale0.50,28.262374776031262,11.532910412249496,2.300654348111889,-13.887718493696699,5585.190208670679,-2.8051596475381153,-0.15399299543967215,-1.6861060525469984,27.295004085043217,13.325308152006194,1.9485513500374978,-13.887718493696767,1016.7863946722188,-4.5505441289185775,-0.23047712338571547,-1.686106052547066,23.781023564622018,15.841800045189233,1.4843010736285973,-13.887718493696788,190.5406674245922,-8.366975238613335,-0.3798543211435148,-1.6861060525470535,19.46911777433009,15.071048550848406,1.3121540721608067,-13.887718493696767,70.53748287205683,-7.848745922644419,-0.3957876335453916,-1.6861060525470428,7.583658127017467,14.946931664833638,0.5877852454958931,-13.887718493696822,7.578275501919074,-10.25241113144153,-0.6086471209378072,-1.686106052547066,blocked_entry,low,0.0,0.5,97.0,98.0,-0.643835282061886,False
blocked_entry_low_q20:scale0.75,29.66022994490325,11.613375673825853,2.38256260448458,-12.694150764764734,6678.9228661533425,-1.407304478666127,-0.07208473906698121,-0.49253832361503314,29.55493920358727,13.438404127013225,2.0694147624291928,-12.694150764764755,1231.636858148783,-2.2906090103745242,-0.10961371099402051,-0.49253832361505445,27.904999448615598,16.033899959567478,1.6817863560509387,-12.694150764764778,242.26653665720082,-4.242999354619755,-0.18236903872117338,-0.4925383236150438,23.338827638682204,15.254792763360067,1.517195927037205,-12.69415076476481,87.65571816036426,-3.979036058292305,-0.19074577866899323,-0.4925383236150864,12.599199581460695,15.122526343129206,0.8989780894787315,-12.694150764764755,12.590054491633285,-5.236869676998303,-0.29745427695496873,-0.4925383236149994,blocked_entry,low,0.0,0.75,97.0,98.0,-0.30931753988374433,False
blocked_entry_low_q30:scale0.00,22.69307341340936,11.48003178605148,1.9086845769680445,-21.607797529128312,2665.608432614903,-8.374461010160019,-0.5459627665835165,-9.406185087978612,18.44361222411093,13.246455464863082,1.3938247090506313,-21.6077975291283,443.27010305205914,-13.401935989850866,-0.785203764372582,-9.406185087978601,10.700199658720422,15.688690019969705,0.754336927501877,-21.60779752912825,66.23091787566902,-21.44779914451493,-1.1098184672702351,-9.406185087978514,7.455671731554259,14.920144696721547,0.5795966267646685,-21.607797529128312,24.082177284400828,-19.86219196542025,-1.1283450789415297,-9.406185087978589,-7.476423654592345,14.799024606372491,-0.47706865596799697,-21.607797529128238,-7.471502441390177,-25.312492913051344,-1.6735010224016973,-9.406185087978482,blocked_entry,low,1.0,0.0,149.0,150.0,-2.001751703306602,False
blocked_entry_low_q30:scale0.25,24.74593602961781,11.461451709430332,2.062105790511695,-18.607991221280983,3520.5079463398483,-6.321598393951568,-0.39254155303986593,-6.406378780131282,21.677737784480342,13.222753535115487,1.6078374877204498,-18.607991221281004,611.2047034254681,-10.167810429481452,-0.5711909857027635,-6.406378780131304,15.741258277488225,15.6737183200419,1.0513604041983349,-18.60799122128102,107.68137097591688,-16.40674052574713,-0.8127949905737772,-6.406378780131284,12.135947690899695,14.90985154722702,0.8794829041328255,-18.60799122128102,41.01607475516174,-15.181916006074815,-0.8284588015733728,-6.406378780131295,-1.6905494794083542,14.78092196742968,-0.04731207661451467,-18.60799122128104,-1.6894021910720314,-19.526618737867352,-1.243744443048215,-6.406378780131284,blocked_entry,low,1.0,0.25,149.0,150.0,-1.4754058371335619,False
blocked_entry_low_q30:scale0.50,26.825807245328082,11.498163069379466,2.2054070997926503,-15.499518752430141,4635.222258645885,-4.241727178241295,-0.24924024375891074,-3.2979063112804408,24.988428922581353,13.2759348362501,1.8121173633426362,-15.499518752430031,830.1767575233508,-6.857119291380442,-0.3669111100805771,-3.2979063112803306,20.99105906254306,15.775079159074116,1.339076483574625,-15.499518752430074,159.24461831058542,-11.156939740692295,-0.5250789111974872,-3.2979063112803395,17.001992769643472,15.008572005609164,1.171272960516824,-15.499518752430074,60.186698965557504,-10.315870927331037,-0.5366687451893744,-3.29790631128035,4.443223680378039,14.874053195906614,0.38089869093229417,-15.499518752430086,4.4401159206495455,-13.392845578080959,-0.815533675501406,-3.2979063112803306,blocked_entry,low,1.0,0.5,149.0,150.0,-0.9534529575545836,False
blocked_entry_low_q30:scale0.75,28.932926833608064,11.58984061906287,2.3366993640003098,-12.8904416337556,6087.355083298368,-2.1346075899613126,-0.11794797955125125,-0.6888291926058994,28.377190405215845,13.40536463397361,2.003360392479397,-12.890441633755623,1115.43057002649,-3.4683578087459495,-0.17566808094381647,-0.6888291926059225,26.45731869496124,15.99099744443502,1.6115624066805005,-12.890441633755623,223.33302751424816,-5.690680108274112,-0.25259298809161157,-0.6888291926058887,22.060376024932804,15.214587770802247,1.4490166247523222,-12.8904416337556,81.8793392335619,-5.257487672041705,-0.2589250809538761,-0.6888291926058763,10.945016558131337,15.076734590828206,0.7982046550002858,-12.890441633755623,10.937129601106022,-6.891052700327661,-0.3982277114334144,-0.6888291926058674,blocked_entry,low,1.0,0.75,149.0,150.0,-0.45181942277284637,False
blocked_entry_low_q40:scale0.00,21.318904502438674,11.463283616798908,1.8091545974795946,-20.886320957478468,2203.495090745638,-9.748629921130703,-0.6454927460719664,-8.684708516328767,16.848296228625248,13.219710591449907,1.2897620243499193,-20.88632095747848,374.3853547819844,-14.997251985336547,-0.889266449073294,-8.684708516328778,10.45220289038722,15.675944924267787,0.7398939871361521,-20.88632095747852,64.37749532953703,-21.695795912848133,-1.12426140763596,-8.684708516328786,7.3534206338372154,14.898645607383918,0.5735208050781594,-20.886320957478443,23.728216699443607,-19.964443063137296,-1.1344209006280388,-8.684708516328719,-6.6243041568467165,14.721624591003343,-0.4150327206074698,-20.886320957478453,-6.619923571370601,-24.460373415305714,-1.61146508704117,-8.684708516328698,blocked_entry,low,2.0,0.0,189.0,190.0,-2.164129117721243,False
blocked_entry_low_q40:scale0.25,23.698130009679907,11.440017930204775,1.989092155538797,-18.044918773602646,3057.218576213228,-7.36940441388947,-0.46555518801276397,-5.843306332452945,20.448720502086438,13.192488741168374,1.5312315052648295,-18.04491877360267,542.5564647188285,-11.396827711875357,-0.6477969681583837,-5.84330633245297,15.547449837596261,15.66167839147346,1.0408801908255862,-18.044918773602568,105.94861112627858,-16.600548965639092,-0.8232752039465259,-5.843306332452833,12.056903039863997,14.88960923224449,0.875511115933941,-18.04491877360266,40.71801022006998,-15.260960657110513,-0.8324305897722573,-5.843306332452936,-1.0099742077095075,14.71122847156591,0.000966559568025661,-18.044918773602646,-1.0092864183860906,-18.846043466168506,-1.1954658068656745,-5.84330633245289,blocked_entry,low,2.0,0.25,189.0,190.0,-1.5977318956076265,False
blocked_entry_low_q40:scale0.50,26.115674152175885,11.478026646051719,2.158206303645813,-15.1089289048008,4222.706595139029,-4.9518602713934925,-0.2964410399057482,-2.9073164636510995,24.146898694847806,13.249075064927238,1.7625117825538585,-15.108928904800756,769.4210646959046,-7.698649519113989,-0.4165166908693547,-2.907316463651055,20.85645441028028,15.76546256290248,1.3324264869707512,-15.108928904800777,157.80594914525628,-11.291544392955075,-0.531728907801361,-2.9073164636510427,16.94769701437724,14.992439443579237,1.1691251178104387,-15.108928904800777,59.9637436768214,-10.370166682597269,-0.5388165878957596,-2.9073164636510533,4.926327068142511,14.820208142308275,0.41441998772057687,-15.108928904800734,4.922873513997716,-12.909742190316488,-0.7820123787131233,-2.9073164636509787,blocked_entry,low,2.0,0.5,189.0,190.0,-1.035156089143506,False
blocked_entry_low_q40:scale0.75,28.57199053946504,11.576926119296042,2.313995147907423,-12.890441633755634,5812.104916018008,-2.495543884104336,-0.140652195644138,-0.6888291926059331,27.945078926645238,13.388712052620678,1.9795011005706935,-12.890441633755634,1075.1393204413778,-3.9004692873165574,-0.19952737285251976,-0.6888291926059331,26.38721803059909,15.985442433742097,1.6084449845469346,-12.890441633755668,222.43795675656392,-5.760780772636263,-0.2557104102251775,-0.6888291926059331,22.032414600189586,15.205283027996389,1.4482295785463877,-12.890441633755657,81.75434534909436,-5.285449096784923,-0.2597121271598106,-0.6888291926059331,11.202178345833858,15.04638754456391,0.8156614104900509,-12.890441633755644,11.194096898641149,-6.633890912625141,-0.3807709559436493,-0.6888291926058887,blocked_entry,low,2.0,0.75,189.0,190.0,-0.496321896097004,False
blocked_entry_high_q60:scale0.00,20.299340451968327,11.700828253861332,1.6997512702492492,-25.952550943918062,1908.5867254510383,-10.76819397160105,-0.7548960733023118,-13.750938502768362,26.613940901393597,13.598098537875943,1.871109888164557,-12.201612441149734,958.4612811955064,-5.231607312568197,-0.30791858525865634,-3.375077994860476e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_entry,high,6.0,0.0,177.0,177.0,-1.2138927215420452,False
blocked_entry_high_q60:scale0.25,22.911713604760454,11.656547611910034,1.897366759583932,-18.994954557490885,2746.7038118588653,-8.155820818808923,-0.5572805839676289,-6.793342116341185,27.905137303749527,13.577032866065114,1.9514970801214084,-12.201612441149756,1071.4764454429423,-3.940410910212268,-0.22753139330180483,-5.5067062021407764e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_entry,high,6.0,0.25,177.0,177.0,-0.9168164189379941,False
blocked_entry_high_q60:scale0.50,25.576558001295837,11.64748038646866,2.090219286319972,-13.719121658764944,3932.3195295503233,-5.49097642227354,-0.364428057231589,-1.5175092176152436,29.20741981650572,13.57181817372152,2.0297995490052365,-12.201612441149745,1196.3497726086607,-2.638128397456075,-0.14922892441797675,-4.440892098500626e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_entry,high,6.0,0.5,177.0,177.0,-0.6153862328340861,False
blocked_entry_high_q60:scale0.75,28.294838139627277,11.673808745687309,2.276517011531588,-12.201612441149711,5608.593010572539,-2.7726962839421,-0.1781303320199732,-1.0658141036401503e-14,30.520864614642008,13.58251900107646,2.105730746430502,-12.201612441149745,1334.3035165213682,-1.324683599319787,-0.07329772699271109,-4.440892098500626e-14,32.14799880323535,16.317354931112167,1.8641553947721425,-12.201612441149734,302.9211754106408,0.0,3.042011087472929e-14,0.0,27.31786369697451,15.524023804723594,1.7079417057062316,-12.201612441149724,106.41431915551603,0.0,3.3306690738754696e-14,0.0,17.836069258459,15.38500748403072,1.1964323664337257,-12.201612441149756,17.822832661762654,0.0,2.55351295663786e-14,0.0,blocked_entry,high,6.0,0.75,177.0,177.0,-0.30974220699472743,False
