date,open,high,low,close,volume,amount,beta,r2,zscore,zscore_r2,right_skew,position,asset_nav,strategy_nav,strategy_drawdown
2024-04-08,1012.806,1012.806,968.887,968.887,1366062400,7992299900.0,0.8971149983479945,0.9282821429344835,,,,0,0.96941339147157,1.0,0.0
2024-04-09,967.054,986.315,967.054,986.217,1033591990,5875688100.0,0.8799312060810032,0.910022054768588,,,,0,0.9867528067740793,1.0,0.0
2024-04-10,982.263,982.904,942.854,953.869,1044375170,6144732700.0,0.7977672409245959,0.9003143986919809,,,,0,0.954387232267122,1.0,0.0
2024-04-11,947.172,969.622,940.108,957.081,963103860,5287885300.0,0.7637613816019019,0.9048655709013878,,,,0,0.9576009773306914,1.0,0.0
2024-04-12,955.171,967.463,950.531,951.603,1036348380,5509188500.0,0.789918549664763,0.8834629284442783,,,,0,0.952120001160631,1.0,0.0
2024-04-15,928.889,935.796,859.273,866.711,1472618700,7786812700.0,0.6584843118132477,0.9009095913865914,,,,0,0.8671818797607108,1.0,0.0
2024-04-16,842.045,842.065,778.354,778.354,1081823010,5780068900.0,0.7573261517460319,0.9593265106812721,,,,0,0.7787768758435838,1.0,0.0
2024-04-17,773.462,843.976,773.462,843.077,1614756400,7858234900.0,0.7669006433491798,0.9734512125283201,,,,0,0.8435350395264636,1.0,0.0
2024-04-18,840.675,843.366,813.985,830.709,1591690500,6656578200.0,0.8080193639688229,0.9647092525656401,,,,0,0.8311603200537898,1.0,0.0
2024-04-19,822.696,827.966,808.335,813.252,1246785480,5153646000.0,0.8467886619898016,0.9562376511467745,,,,0,0.8136938357528144,1.0,0.0
2024-04-22,804.126,805.796,778.193,794.908,1288453990,4730841600.0,0.876709535363187,0.95793658989413,,,,0,0.7953398695491659,1.0,0.0
2024-04-23,791.0,826.052,791.0,819.598,1470724300,5471955200.0,0.8886075766282853,0.9607982630136133,,,,0,0.8200432835029428,1.0,0.0
2024-04-24,820.653,842.813,820.653,842.785,1484430500,5808317800.0,0.8990265356843866,0.9593921185922323,,,,0,0.843242880884321,1.0,0.0
2024-04-25,838.208,854.707,836.077,851.08,1707253400,5710593700.0,0.9043793226763742,0.9570809360254974,,,,0,0.8515423875164223,1.0,0.0
2024-04-26,847.806,851.438,834.202,847.2,1800364000,6166028600.0,0.9158417594256864,0.9534645448634025,,,,0,0.8476602795317867,1.0,0.0
2024-04-29,846.385,882.342,846.248,882.008,1685079600,6724115400.0,0.9178137634975563,0.9489587344753903,,,,0,0.8824871905444666,1.0,0.0
2024-04-30,885.6,890.908,866.16,876.488,1455288500,6277399500.0,0.931357318719303,0.9402079176616434,,,,0,0.8769641915560158,1.0,0.0
2024-05-06,882.383,897.774,882.383,897.189,1452491100,6913246100.0,0.9319336811508936,0.9231901404798734,,,,0,0.8976764383060009,1.0,0.0
2024-05-07,893.869,900.351,889.177,900.116,1803882500,6641890500.0,0.8910671469864064,0.9049813060850753,,,,0,0.9006050285304927,1.0,0.0
2024-05-08,895.256,897.631,884.648,885.418,1641953600,5798385900.0,0.8818734175721993,0.8801358100464165,,,,0,0.8858990431804477,1.0,0.0
2024-05-09,884.615,894.773,884.467,892.007,1371399300,5048769700.0,0.8283741542519364,0.8546165596310951,,,,0,0.892491622951263,1.0,0.0
2024-05-10,887.401,889.214,865.245,866.403,1584717200,5880620800.0,0.7869805561246191,0.8213578385749,,,,0,0.8668737124258479,1.0,0.0
2024-05-13,854.53,854.53,836.388,838.722,1427111400,5270450200.0,0.7412571321154575,0.7358968410573117,,,,0,0.8391776734766985,1.0,0.0
2024-05-14,836.626,860.196,836.626,857.855,2251158200,5519162800.0,0.6902018629873339,0.8507692812120092,,,,0,0.8583210683401095,1.0,0.0
2024-05-15,855.842,870.325,851.638,863.64,2230095100,6319328100.0,0.7413378125455634,0.8800528414611049,,,,0,0.8641092113017376,1.0,0.0
2024-05-16,861.675,886.287,861.675,881.257,2357773500,7055816200.0,0.8608664649473017,0.9599436574754516,,,,0,0.8817357825299145,1.0,0.0
2024-05-17,883.263,892.648,878.133,892.648,1595639800,6471315400.0,0.8635097253204175,0.9609813090036249,,,,0,0.8931329712033642,1.0,0.0
2024-05-20,892.276,894.648,884.435,885.568,1655928700,7008777900.0,0.8376343742324714,0.9593490203944448,,,,0,0.8860491246746991,1.0,0.0
2024-05-21,881.573,881.606,866.896,870.517,1461073900,6063515500.0,0.8058056899625776,0.940245299599979,,,,0,0.8709899475415158,1.0,0.0
2024-05-22,865.925,875.448,864.983,872.475,1444032600,5379633500.0,0.8264239469953139,0.9067756289431398,,,,0,0.8729490113131437,1.0,0.0
2024-05-23,865.693,865.693,847.955,849.795,1720108600,5898006400.0,0.8128424862803185,0.884587009050488,,,,0,0.8502566893823352,1.0,0.0
2024-05-24,845.94,855.001,839.41,848.009,1646454400,5840414000.0,0.8195661791822686,0.878786251284474,,,,0,0.848469719057449,1.0,0.0
2024-05-27,850.277,852.34,831.297,844.792,1423126300,5309893000.0,0.806107414488682,0.8834570802104009,,,,0,0.8452509712774043,1.0,0.0
2024-05-28,841.209,841.209,827.687,828.793,1137290560,4238566100.0,0.8885331294283189,0.9418561025144968,,,,0,0.8292432791005523,1.0,0.0
2024-05-29,822.439,836.575,820.162,828.138,1238135000,4458638400.0,0.9024786609149537,0.960836518398384,,,,0,0.8285879232423213,1.0,0.0
2024-05-30,820.317,822.545,811.07,811.356,1339596430,4960346200.0,0.9389601142590136,0.9615980365723816,,,,0,0.8117968056654771,1.0,0.0
2024-05-31,806.613,816.294,806.215,811.377,1401198000,4602169800.0,0.9847960615412941,0.9631613689306454,,,,0,0.8118178170746722,1.0,0.0
2024-06-03,804.874,805.265,769.717,773.901,1664547100,5885277800.0,0.9035495346195833,0.9538441994807073,,,,0,0.7743214565509078,1.0,0.0
2024-06-04,764.197,764.197,743.503,750.502,1432065200,5082004800.0,0.9353343409024044,0.9699016027650138,,,,0,0.7509097439909876,1.0,0.0
2024-06-05,742.872,751.623,731.462,737.18,2068224100,5491288800.0,0.9394463842277547,0.9803384098409745,,,,0,0.7375805062148753,1.0,0.0
2024-06-06,729.244,733.743,684.167,689.327,1886304700,6004614800.0,0.8773922822968925,0.9782348908943015,,,,0,0.6897015079188005,1.0,0.0
2024-06-07,697.581,723.728,697.581,722.779,2037469600,5978384000.0,0.889562978979901,0.9830610856122828,,,,0,0.723171682223448,1.0,0.0
2024-06-11,718.706,725.369,701.734,724.386,1715371600,5021799700.0,0.8983928531945574,0.9848223606265573,,,,0,0.7247795552985277,1.0,0.0
2024-06-12,722.546,747.482,721.602,747.23,1702055700,4963490000.0,0.8913769648855874,0.987013029622151,,,,0,0.7476359663297177,1.0,0.0
2024-06-13,748.081,753.142,738.095,747.288,1629623000,4966795000.0,0.8946393682486757,0.9846641434931035,,,,0,0.7476939978408284,1.0,0.0
2024-06-14,745.498,748.386,735.631,745.747,1844981700,4399487400.0,0.9026406144820166,0.980440899070808,,,,0,0.7461521606232191,1.0,0.0
2024-06-17,742.883,746.301,732.892,737.026,1485107700,3722086700.0,0.9051770691139258,0.9763664645103634,,,,0,0.737426422547444,1.0,0.0
2024-06-18,736.796,754.808,734.918,752.226,2719026100,4627657100.0,0.9088396988130685,0.9725792798738696,,,,0,0.7526346806315838,1.0,0.0
2024-06-19,753.284,760.556,750.267,756.617,1998188100,4702345500.0,0.9015157366060613,0.9651009708671334,,,,0,0.7570280662399691,1.0,0.0
2024-06-20,754.513,755.955,737.273,737.998,2066202600,5085208400.0,0.8952794492468377,0.9587076224587321,,,,0,0.738398950630193,1.0,0.0
2024-06-21,731.037,740.731,723.876,734.184,1898975800,4058663100.0,0.876310120843103,0.9517059511507812,,,,0,0.7345828785030278,1.0,0.0
2024-06-24,724.8,724.876,699.224,703.034,1572630800,4726490400.0,0.8656779056223778,0.9424847425152318,,,,0,0.7034159548634916,1.0,0.0
2024-06-25,698.735,711.684,698.735,704.262,1209225380,3396114500.0,0.8623300217672899,0.9214958200383984,,,,0,0.7046446220297629,1.0,0.0
2024-06-26,698.371,723.737,690.542,723.415,1476685300,3983158900.0,0.8381307918150135,0.8923108760113972,,,,0,0.7238080277590739,1.0,0.0
2024-06-27,718.87,733.26,714.459,714.459,1619640500,4235728100.0,0.8324293077908375,0.8248102622705275,,,,0,0.7148471620089717,1.0,0.0
2024-06-28,711.055,724.139,709.427,712.442,1459005600,3869279100.0,0.689839155105658,0.805190403577354,,,,0,0.7128290661829383,1.0,0.0
2024-07-01,711.465,717.885,701.496,716.796,1295050220,3581740400.0,0.6841567456890791,0.786677297123234,,,,0,0.7171854316894084,1.0,0.0
2024-07-02,716.294,737.387,714.822,734.676,1631048200,4307750800.0,0.6740696372613463,0.778924902906823,,,,0,0.7350751458041727,1.0,0.0
2024-07-03,736.096,746.307,731.563,744.056,1750238700,4538766800.0,0.7883589866648453,0.8970863323394962,,,,0,0.7444602419113588,1.0,0.0
2024-07-04,744.568,745.444,716.644,718.198,1769164000,4958759300.0,0.7948679117342655,0.8707004174829495,,,,0,0.7185881933890111,1.0,0.0
2024-07-05,716.277,737.15,709.763,735.89,1704263400,4453619000.0,0.7844782398398316,0.8530528417063212,,,,0,0.7362898053643138,1.0,0.0
2024-07-08,731.387,731.387,710.282,712.034,1517525400,4293761400.0,0.7820195604478576,0.8672076671030837,,,,0,0.7124208445185745,1.0,0.0
2024-07-09,709.799,717.364,692.693,715.723,1417924700,4430047000.0,0.7829202491699889,0.8732624173530213,,,,0,0.7161118487338632,1.0,0.0
2024-07-10,712.084,712.412,699.49,700.422,1419437500,3926935400.0,0.8273945403988777,0.8625154985311894,,,,0,0.7008025357769277,1.0,0.0
2024-07-11,709.992,728.759,709.992,728.759,1368725100,4135489400.0,0.841717809135168,0.860119164343728,,,,0,0.7291549311276031,1.0,0.0
2024-07-12,730.989,743.316,729.477,733.21,1594510300,4611738600.0,0.8121752484927405,0.846708046596083,,,,0,0.733608349333689,1.0,0.0
2024-07-15,733.822,733.933,717.745,719.63,1200691910,3554693400.0,0.8372734346527455,0.8000722333581751,,,,0,0.7200209713874641,1.0,0.0
2024-07-16,719.848,725.354,715.436,724.186,1226660750,3445768100.0,0.7820391594654612,0.7070670076222818,,,,0,0.724579446639526,1.0,0.0
2024-07-17,726.652,729.687,719.248,721.354,1168902270,3514914100.0,0.7503475352488683,0.6636709476558236,,,,0,0.7217459080280599,1.0,0.0
2024-07-18,720.107,721.036,704.008,720.018,1372713500,3906082100.0,0.7811270793320708,0.675799067756846,,,,0,0.7204091821859276,1.0,0.0
2024-07-19,717.224,729.723,714.438,727.37,1197121060,3596885200.0,0.7263108747454127,0.6553155955303942,,,,0,0.7277651764908353,1.0,0.0
2024-07-22,728.281,741.609,726.382,741.263,1237888220,3719716600.0,0.8470450794373459,0.7349216997753399,,,,0,0.741665724488398,1.0,0.0
2024-07-23,742.541,754.047,737.549,737.905,1656727000,4838264900.0,0.872355458702952,0.7946250185321092,,,,0,0.7383059001037571,1.0,0.0
2024-07-24,732.32,738.074,722.834,725.634,1401980100,4432862700.0,0.8594434595181606,0.7963678154194064,,,,0,0.7260282333306993,1.0,0.0
2024-07-25,722.251,737.269,715.376,732.649,1216159590,3830258700.0,0.8367605640294583,0.7704655226918331,,,,0,0.7330470445451889,1.0,0.0
2024-07-26,731.984,742.251,731.984,740.412,1145861240,3610371100.0,0.8087161568783083,0.777627880907636,,,,0,0.7408142621443453,1.0,0.0
2024-07-29,740.531,748.98,733.905,746.58,1105432640,3757396100.0,0.8143847459604457,0.7848785138133811,,,,0,0.746985613187962,1.0,0.0
2024-07-30,747.045,760.502,745.231,759.324,1343224900,4033538400.0,0.8486814981448361,0.8793227389665862,,,,0,0.759736536939559,1.0,0.0
2024-07-31,759.745,777.683,757.157,777.683,1352785700,4743833300.0,0.9524101527909988,0.9368502792793992,,,,0,0.7781055112926328,1.0,0.0
2024-08-01,778.447,788.315,778.447,786.975,1470041800,4950891800.0,0.9357534505670481,0.9611804709038497,,,,0,0.7874025595898583,1.0,0.0
2024-08-02,783.542,791.553,780.311,781.628,1384496400,4727457000.0,0.9613747367787628,0.9762256666016416,,,,0,0.7820526545914441,1.0,0.0
2024-08-05,777.661,795.554,771.108,771.14,1620887200,5549011300.0,0.9949765945118846,0.9690700297533932,,,,0,0.7715589565133877,1.0,0.0
2024-08-06,776.029,793.159,776.029,793.159,1493641700,5298274100.0,1.0108804704779517,0.9735521017723376,,,,0,0.7935899193261952,1.0,0.0
2024-08-07,794.16,798.801,790.728,795.922,1406231100,5007144600.0,0.9796134677158169,0.9739214902328952,,,,0,0.7963544204503056,1.0,0.0
2024-08-08,796.023,806.025,788.749,805.287,1597479700,5471239300.0,0.9909710500140768,0.9764931280823875,,,,0,0.8057245084080665,1.0,0.0
2024-08-09,807.852,813.258,800.636,800.636,1611634900,5648258400.0,0.9735704143735511,0.9802833206833681,,,,0,0.8010709815429787,1.0,0.0
2024-08-12,801.525,803.396,790.26,793.22,1556145700,5565689100.0,0.9599448460222367,0.9824011581760117,,,,0,0.7936509524671906,1.0,0.0
2024-08-13,789.272,801.941,782.441,801.941,1395880400,5074291400.0,0.9677094740383612,0.978612995520982,,,,0,0.8023766905429657,1.0,0.0
2024-08-14,801.541,810.325,801.541,805.012,1266689960,4407402400.0,0.947931409819962,0.9756736484415354,,,,0,0.8054493590019389,1.0,0.0
2024-08-15,802.677,808.008,792.753,807.022,1388225100,4800683600.0,0.9459407823721295,0.9744697588361919,,,,0,0.8074604510249075,1.0,0.0
2024-08-16,807.724,810.225,798.185,799.054,1220046780,4574173300.0,0.9426496820406536,0.9740977220172886,,,,0,0.7994881220502742,1.0,0.0
2024-08-19,796.05,800.383,787.664,796.4,1098288000,4189744400.0,0.9309210833784676,0.9692106621912525,,,,0,0.7968326801453198,1.0,0.0
2024-08-20,797.789,803.218,783.976,786.219,1194759220,4355608900.0,0.9601003526854134,0.9572373252845681,,,,0,0.7866461488588313,1.0,0.0
2024-08-21,784.206,790.19,782.739,787.951,1022765440,3703691300.0,0.9054185438720956,0.9365143442925163,,,,0,0.7883790898457872,1.0,0.0
2024-08-22,790.316,794.856,781.129,781.735,1233720750,4337435700.0,0.8532615989597807,0.89543305120349,,,,0,0.7821597127240101,1.0,0.0
2024-08-23,780.277,780.277,761.408,766.635,1159362570,4280894500.0,0.7704635702334078,0.852600738997224,,,,0,0.7670515089693712,1.0,0.0
2024-08-26,768.067,786.881,766.415,783.811,1154145940,4395934700.0,0.752494472141182,0.8201897535932383,,,,0,0.7842368406044491,1.0,0.0
2024-08-27,784.389,788.673,774.465,780.552,1194529730,4437771600.0,0.7490183399617064,0.8403561735202596,,,,0,0.7809760700060141,1.0,0.0
2024-08-28,780.172,800.284,774.753,791.27,1237476710,4290562000.0,0.7086851654708968,0.8062918947154077,,,,0,0.7916998930419225,1.0,0.0
2024-08-29,788.69,804.953,783.805,803.644,1239230080,4512987400.0,0.740884915455014,0.8067969576869526,,,,0,0.8040806157743662,1.0,0.0
2024-08-30,805.486,828.709,805.486,820.76,1487095000,5655895000.0,0.848207679606533,0.8075062986177035,,,,0,0.8212059148117434,1.0,0.0
2024-09-02,821.301,828.089,815.03,815.03,1265167320,4791438700.0,0.8708599833463553,0.8705525300420587,,,,0,0.8154728017313407,1.0,0.0
2024-09-03,817.709,828.09,814.962,824.561,1164868350,4203643600.0,0.8754725725241298,0.8934977033633378,,,,0,0.8250089798760734,1.0,0.0
2024-09-04,822.796,822.796,805.285,807.008,1225600630,4314151800.0,0.8956060706369422,0.8986847293517471,,,,0,0.807446443418777,1.0,0.0
2024-09-05,804.949,820.814,804.949,820.35,1103769180,4006395400.0,0.9010994575563483,0.9064931269541606,,,,0,0.8207956920607895,1.0,0.0
2024-09-06,821.925,824.203,805.656,805.879,1101275490,4593351000.0,0.9189077531804357,0.9112434338982337,,,,0,0.8063168300387115,1.0,0.0
2024-09-09,803.592,815.294,794.445,811.345,1005396050,4193993500.0,0.9394378515057006,0.9188929817690278,,,,0,0.8117857996892316,1.0,0.0
2024-09-10,813.266,823.552,809.446,822.081,948502470,3964314600.0,0.9337362368546526,0.9232936825120321,,,,0,0.8225276325044504,1.0,0.0
2024-09-11,819.778,821.207,811.033,815.22,839492140,3774716500.0,0.9189011187769972,0.9239975582224693,,,,0,0.8156629049573924,1.0,0.0
2024-09-12,816.432,826.43,816.432,818.329,1060106210,4119338600.0,0.894727540237064,0.9269866372026185,,,,0,0.8187735940615758,1.0,0.0
2024-09-13,819.62,820.652,809.126,809.126,1115357280,4449892000.0,0.8898340529472097,0.9260329218291156,,,,0,0.8095655941176062,1.0,0.0
2024-09-18,807.925,808.085,780.492,792.244,1040356060,4033930000.0,0.8419496546703068,0.9269214518717039,,,,0,0.7926744222112612,1.0,0.0
2024-09-19,795.094,818.215,793.269,817.775,1229445560,4914525500.0,0.8228910772434871,0.9185543212852811,,,,0,0.8182192930761408,1.0,0.0
2024-09-20,819.519,819.568,811.097,814.828,1075371820,4422102600.0,0.7606032150466797,0.8844911761267761,,,,0,0.8152706919857488,1.0,0.0
2024-09-23,815.204,823.014,811.405,818.516,1004944660,4139233500.0,0.7062819583034255,0.8460620032011964,,,,0,0.8189606956577425,1.0,0.0
2024-09-24,820.619,842.446,820.619,842.446,1275711450,5413239700.0,0.6644075353311628,0.8190623392938011,,,,0,0.8429036967073126,1.0,0.0
2024-09-25,849.995,866.13,849.154,857.074,1634633100,6969901800.0,0.8148580112310713,0.8619874333272795,,,,0,0.8575396440267069,1.0,0.0
2024-09-26,857.061,877.791,856.034,877.791,1359753200,6118838800.0,0.9317565277518143,0.8982138868343933,,,,0,0.8782678994694124,1.0,0.0
2024-09-27,887.898,913.961,883.035,910.117,1851961400,8459366000.0,1.0660508769581578,0.945217451400568,,,,0,0.9106114620238794,1.0,0.0
2024-09-30,936.872,1007.718,920.894,1000.05,3213338500,15737314000.0,1.3700714462779648,0.9395196736480491,,,,0,1.000593322173941,1.0,0.0
2024-10-08,1114.894,1114.934,1013.226,1068.986,3719872400,20254451000.0,1.4002799561397306,0.9775883526415178,,,,0,1.0695667747586945,1.0,0.0
2024-10-09,1043.814,1043.814,977.65,977.65,2531610200,13228627500.0,1.368514957170511,0.9808545020036014,,,,0,0.978181152365735,1.0,0.0
2024-10-10,981.762,1007.322,967.673,988.487,1916185400,10010558900.0,1.3212925723653492,0.9761986640429852,,,,0,0.9890240400537494,1.0,0.0
2024-10-11,987.405,994.28,955.877,963.246,1628652900,7864601000.0,1.2971672398784562,0.9740486013481453,,,,0,0.9637693267444225,1.0,0.0
2024-10-14,971.008,994.267,961.534,994.266,1504319700,7954500600.0,1.276989922902391,0.9707220458081467,,,,0,0.9948061797556075,1.0,0.0
2024-10-15,991.82,1003.804,982.782,987.675,1555483400,7845280600.0,1.234398787931763,0.9621469476709105,,,,0,0.9882115988982019,1.0,0.0
2024-10-16,980.159,1004.964,977.462,998.448,1450752500,7285861700.0,1.207070808342272,0.9580397147424439,,,,0,0.9989904518153357,1.0,0.0
2024-10-17,1002.55,1010.456,989.747,990.808,1421493400,7155134300.0,1.1734475566488958,0.9517439397059096,,,,0,0.9913463010414656,1.0,0.0
2024-10-18,988.732,1023.237,985.738,1012.396,1648120700,8217582900.0,1.1589757936426375,0.9494145268823645,,,,0,1.012946029694124,1.0,0.0
2024-10-21,1014.291,1031.444,1012.27,1027.513,1742800600,9090369600.0,1.1466045435477341,0.9392398233641889,,,,0,1.0280712426847778,1.0,0.0
2024-10-22,1028.113,1051.342,1025.532,1049.472,1865265500,8930914200.0,1.1356480633911443,0.9299105610891574,,,,0,1.0500421728998846,1.0,0.0
2024-10-23,1052.604,1069.119,1048.917,1059.788,1786022300,8941076400.0,1.085900886688177,0.9154507351525318,,,,0,1.0603637775311994,1.0,0.0
2024-10-24,1059.934,1075.274,1059.049,1073.915,2043307100,9033354100.0,1.0273363998376484,0.8932333458451216,,,,0,1.074498452659794,1.0,0.0
2024-10-25,1079.308,1103.78,1079.308,1103.78,2134817600,10877364200.0,0.9838050829737909,0.8721042740448073,,,,0,1.1043796781652435,1.0,0.0
2024-10-28,1112.973,1152.794,1112.973,1152.794,2128852300,12907327700.0,0.9526391601147486,0.8698870721197062,,,,0,1.1534203072268239,1.0,0.0
2024-10-29,1165.811,1167.286,1134.164,1134.164,2433566600,14180388000.0,0.9109805479129057,0.8654541362401614,,,,0,1.1347801856408026,1.0,0.0
2024-10-30,1129.884,1147.065,1125.785,1139.223,1912153600,10252122900.0,0.8649568136525126,0.8526067757966486,,,,0,1.1398419341702541,1.0,0.0
2024-10-31,1141.231,1167.103,1141.231,1163.208,1937136800,11488318000.0,0.9309844192470034,0.8965632274745453,,,,0,1.1638399651010496,1.0,0.0
2024-11-01,1163.837,1172.795,1118.047,1119.308,2145628300,12056521500.0,0.9803393073262199,0.9615211965040361,,,,0,1.1199161144501462,1.0,0.0
2024-11-04,1117.585,1142.095,1108.341,1142.095,1470501700,8189920500.0,1.0126540322595878,0.979230890241372,,,,0,1.1427154945135207,1.0,0.0
2024-11-05,1144.595,1171.739,1144.595,1171.739,1625745500,9598466400.0,1.0204093615026215,0.9816811196634178,,,,0,1.1723755999507732,1.0,0.0
2024-11-06,1177.055,1193.222,1167.197,1187.599,1989869300,11409553900.0,1.0296148174844197,0.9836690400743093,,,,0,1.1882442166096188,1.0,0.0
2024-11-07,1186.304,1223.242,1183.325,1223.242,1813054700,11178876700.0,1.0514722864377866,0.9847287945946127,,,,0,1.2239065812736314,1.0,0.0
2024-11-08,1234.451,1237.501,1222.587,1231.019,1977923700,11952044700.0,1.0170785939715128,0.9819921070224565,,,,0,1.2316878064789178,1.0,0.0
2024-11-11,1230.906,1270.421,1230.223,1270.348,1761724500,11812475200.0,1.0317628440530462,0.9823949236604952,,,,0,1.2710381737283343,1.0,0.0
2024-11-12,1277.215,1295.332,1262.012,1273.939,2246728700,13878181000.0,1.0249136613506544,0.9836872460587968,,,,0,1.2746311247007125,1.0,0.0
2024-11-13,1271.162,1292.748,1251.783,1282.674,1841132000,12230372700.0,1.052433470070894,0.9850019288917795,,,,0,1.2833708703826177,1.0,0.0
2024-11-14,1281.132,1284.063,1256.647,1257.521,1660925500,10437969700.0,1.0357106970695562,0.9836120192188408,,,,0,1.2582042048832514,1.0,0.0
2024-11-15,1252.902,1266.929,1232.893,1233.534,1619647500,10003687100.0,1.0362182689078756,0.9815685344733517,,,,0,1.2342041728658661,1.0,0.0
2024-11-18,1234.014,1241.415,1188.133,1194.829,1497236800,9832682800.0,1.0313269850603375,0.9731390798323045,,,,0,1.1954781446325353,1.0,0.0
2024-11-19,1191.94,1211.243,1175.953,1211.243,1320985460,7756794400.0,1.0047387894156514,0.9692013457789711,,,,0,1.211901062276816,1.0,0.0
2024-11-20,1210.16,1248.79,1209.799,1247.508,1464185400,9069071300.0,0.9890020517576781,0.9640710870204927,,,,0,1.2481857648703243,1.0,0.0
2024-11-21,1250.442,1262.161,1244.688,1259.432,1600310700,10060653700.0,0.9767052087632061,0.9574156351928451,,,,0,1.260116243120014,1.0,0.0
2024-11-22,1261.793,1264.867,1214.156,1215.038,1699980500,10713603900.0,0.9836775866503489,0.9488747584525141,,,,0,1.215698124081376,1.0,0.0
2024-11-25,1218.132,1248.399,1213.339,1248.355,1319526750,8376746100.0,0.957770946746524,0.9461054102203582,,,,0,1.249033225041197,1.0,0.0
2024-11-26,1249.334,1262.108,1238.087,1243.983,1445833000,9093556000.0,0.9292122443936232,0.9419111150475346,,,,0,1.2446588497554167,1.0,0.0
2024-11-27,1240.473,1255.248,1201.894,1255.248,1431756500,8943806200.0,0.9689423750744649,0.9296049626847414,,,,0,1.2559299699736952,1.0,0.0
2024-11-28,1255.385,1282.251,1255.385,1273.776,1655811500,11042499100.0,0.9334723691048962,0.8939446963299452,,,,0,1.2744680361436254,1.0,0.0
2024-11-29,1272.617,1291.503,1260.476,1286.072,1575179600,10960028200.0,0.8726722403157503,0.8679200743564353,,,,0,1.286770716499058,1.0,0.0
2024-12-02,1291.282,1314.533,1291.27,1314.533,1611223500,11101640600.0,0.8035741383864832,0.876852267795353,,,,0,1.3152471792183145,1.0,0.0
2024-12-03,1317.748,1323.511,1306.707,1321.658,1528870300,10121522100.0,0.7846259658944853,0.8899286713572954,,,,0,1.322376050195255,1.0,0.0
2024-12-04,1321.45,1322.749,1297.441,1304.529,1692201700,11297718500.0,0.7809751999748777,0.9314470185451329,,,,0,1.3052377440950427,1.0,0.0
2024-12-05,1304.049,1328.972,1301.777,1328.972,1473546500,9663444800.0,0.798362449488887,0.9410633994213219,,,,0,1.3296940238549522,1.0,0.0
2024-12-06,1333.435,1346.72,1320.042,1344.009,1705182000,11259020100.0,0.8171762672596949,0.9503111165734435,,,,0,1.3447391933820054,1.0,0.0
2024-12-09,1345.85,1356.484,1336.071,1355.852,1551367700,10449865700.0,0.8257890104076963,0.9627329725728997,,,,0,1.3565886276247994,1.0,0.0
2024-12-10,1388.705,1391.136,1356.0,1357.644,1695952700,11851190200.0,0.8692605868395126,0.9646502197384801,,,,0,1.3583816012094556,1.0,0.0
2024-12-11,1356.054,1376.868,1356.054,1376.868,1579768600,11027524800.0,0.8713100329187995,0.969679128227821,,,,0,1.3776160455127122,1.0,0.0
2024-12-12,1379.335,1405.222,1377.369,1405.222,1734535900,13076952600.0,0.9069953745774052,0.9760174062932608,,,,0,1.4059854500994027,1.0,0.0
2024-12-13,1402.31,1402.31,1383.445,1384.084,1663226000,12989558500.0,0.8988023768817399,0.9757022285379658,,,,0,1.3848359659294984,1.0,0.0
2024-12-16,1387.841,1403.316,1383.665,1390.557,1439067400,11552998900.0,0.9027774863478768,0.9766788504291595,,,,0,1.3913124826780927,1.0,0.0
2024-12-17,1388.843,1389.911,1308.434,1311.273,1616726500,11893105500.0,0.8962091267572272,0.9284464684141795,,,,0,1.311985408076584,1.0,0.0
2024-12-18,1310.455,1322.636,1277.81,1308.515,1183318640,8569988400.0,0.9084065179530568,0.921426961956267,,,,0,1.309225909668949,1.0,0.0
2024-12-19,1298.601,1308.839,1282.694,1301.119,1077710120,7278545100.0,0.9032692368874929,0.9071968244246509,,,,0,1.3018258914590608,1.0,0.0
2024-12-20,1302.796,1336.796,1302.606,1330.828,1073290760,7837529100.0,0.8784007170246652,0.8967463728440699,,,,0,1.3315510322104889,1.0,0.0
2024-12-23,1329.949,1329.949,1232.806,1235.92,1711686600,11445792700.0,0.7748953209992312,0.7682499028719184,,,,0,1.2365914691677569,1.0,0.0
2024-12-24,1236.178,1244.659,1202.766,1226.518,1426614100,9019090700.0,0.7910505164362819,0.8156043076597064,,,,0,1.2271843611080804,1.0,0.0
2024-12-25,1221.137,1221.137,1171.128,1189.14,1453923700,8343107500.0,0.8110053213571644,0.8660309657345477,,,,0,1.189786053827227,1.0,0.0
2024-12-26,1183.833,1217.521,1183.833,1205.998,1263171300,7097438800.0,0.8483201788759437,0.8929060963352371,,,,0,1.2066532126944918,1.0,0.0
2024-12-27,1208.554,1236.413,1202.727,1224.764,1247185170,7234652400.0,0.8700797750954398,0.9084811925688132,,,,0,1.225429408168634,1.0,0.0
2024-12-30,1219.306,1219.965,1178.505,1200.756,1219183490,7219279800.0,0.883313932922919,0.9221178206488125,,,,0,1.2014083647420537,1.0,0.0
2024-12-31,1203.067,1213.711,1179.63,1181.934,1189784010,6639612800.0,0.9007861463216008,0.9303110663402636,,,,0,1.1825761388433906,1.0,0.0
2025-01-02,1179.25,1211.733,1163.984,1172.126,1147566940,7161963000.0,0.9058405239653593,0.9374500463687532,,,,0,1.1727628102059406,1.0,0.0
2025-01-03,1172.445,1175.419,1110.454,1112.252,1363938300,7439610200.0,0.9017161233262858,0.9460279733872458,,,,0,1.1128562809605604,1.0,0.0
