candidate,version,lookback,halflife,exit_buffer,target_vol,scale_threshold,execution_hedge_ratio,signal_spread_hedge_ratio,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_return_last_8y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,ann_vol_last_8y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,sharpe_repo_last_8y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,max_dd_last_8y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,holding_day_ratio_last_8y,avg_execution_scale_full,avg_execution_scale_last_10y,avg_execution_scale_last_1y,avg_execution_scale_last_3y,avg_execution_scale_last_5y,avg_execution_scale_last_8y,avg_target_vol_turnover_full,avg_target_vol_turnover_last_10y,avg_target_vol_turnover_last_1y,avg_target_vol_turnover_last_3y,avg_target_vol_turnover_last_5y,avg_target_vol_turnover_last_8y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,cost_total_last_8y,cost_days_full,cost_days_last_10y,cost_days_last_1y,cost_days_last_3y,cost_days_last_5y,cost_days_last_8y
v2_3_lb12_h8p00_gap05_tv20_thr30_exec1p00,v2_3,12,8.0,0.05,0.2,0.3,1.0,1.0,0.3084281702577254,0.2647876814508041,0.1055295535132683,0.2443898158966062,0.2407948710766603,0.232573584009011,0.1323047903689735,0.1466069820215484,0.1493932236796497,0.1530335451866249,0.1628547369871254,0.1509588851942583,2.3311942779817456,1.8061055333086755,0.7063878194338976,1.596968923372794,1.4785868408340894,1.540641901996882,-0.130668867054094,-0.1184817995780007,-0.1132327998358796,-0.1132327998358795,-0.1184817995780012,-0.1184817995780004,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9352981192883084,0.8711497911075288,0.6412402343987678,0.7489915126075618,0.7832953944999205,0.8179065764800368,0.0005338125057521,0.0008581654686843,0.0027884421722572,0.0017637304049688,0.0017277731436178,0.0010742630944774,2.117597537956036,1.349868029759322,0.1129266489116687,0.3833811567759028,0.6452051985041491,1.0458668646447211,2519,1479,99,357,658,1113
v2_3_lb12_h8p00_gap05_tv20_thr50_exec0p60,v2_3,12,8.0,0.05,0.2,0.5,0.6,1.0,0.2969251954602812,0.2557173333165354,0.2421807471713937,0.3165150694977787,0.2727862339521452,0.2290108787707914,0.1494004917366131,0.1492864000467647,0.1398098090736086,0.1481433325477482,0.1591225917868713,0.1480745073709234,1.98744456600416,1.7129312063016495,1.732215706294883,2.136546168189936,1.7143149246683635,1.54659220440372,-0.2656495077677302,-0.1616837642981032,-0.0880078190852511,-0.0989123214493409,-0.1490865958053312,-0.1490865958053311,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.8696887663730999,0.8134002525276425,0.601918420230088,0.6836983618037206,0.741913723847447,0.7639123509847038,0.0004456084844266,0.0,0.0,0.0,0.0,0.0,2.042109714859487,1.3000356701714255,0.1086813048211279,0.3659525758972377,0.629532402317444,1.0121231395395736,2330,1387,94,277,578,1031
v2_3_lb12_h8p00_gap05_tv20_thr50_exec0p80,v2_3,12,8.0,0.05,0.2,0.5,0.8,1.0,0.314006471435897,0.2689130115151119,0.1777346859451627,0.2923985457513827,0.2657658251644503,0.2391798459438603,0.1347488385763165,0.1458941681990476,0.1431300141298372,0.1485527059149856,0.159574528806264,0.1472603625272955,2.3303092980505054,1.843206036503297,1.241770896381905,1.968315177770762,1.6654652039556443,1.6241970469108893,-0.1692464315348044,-0.1389882249873482,-0.1021586374530837,-0.1021586374530841,-0.1389882249873474,-0.1389882249873485,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9201446747169444,0.861593533411296,0.6253524951325647,0.7229561683161801,0.7720193598265617,0.8102331515713516,0.0,0.0,0.0,0.0,0.0,0.0,2.1028962751149707,1.3438059515543943,0.1108110264668469,0.3752457578765754,0.6421392838925738,1.0432214644135458,2525,1485,105,355,656,1119
v2_3_lb12_h8p00_gap05_tv20_thr50_exec1p00,v2_3,12,8.0,0.05,0.2,0.5,1.0,1.0,0.3079311223313767,0.2640169397087561,0.1055812301064009,0.2479163391710381,0.239283090044146,0.231634574048311,0.1313654182091949,0.145241695975191,0.1466039202059961,0.151510453557965,0.1603710996217476,0.1492967776195429,2.344080554297836,1.817776485850546,0.7201801285944238,1.6362985744491223,1.4920586727192164,1.5515041767250448,-0.130668867054094,-0.1184817995780007,-0.1132327998358795,-0.1132327998358795,-0.1184817995780012,-0.1184817995780004,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9292972247895464,0.8615026577328635,0.6259038024513531,0.7397198363642552,0.7638724993055944,0.8058301649602486,0.0,0.0,0.0,0.0,0.0,0.0,2.108243023616983,1.3405135154202692,0.1106584038831745,0.3791879566052993,0.6358506841650962,1.0365123503056684,2511,1471,99,349,650,1105
v2_3_lb12_h8p00_gap05_tv25_thr10_exec0p60,v2_3,12,8.0,0.05,0.25,0.1,0.6,1.0,0.3244719663102653,0.2868586948234537,0.286492920555728,0.36074127023536,0.317179698547289,0.2614947899732651,0.1658298622423727,0.1711531074498925,0.1711022060713516,0.1735669452688542,0.1862323658764458,0.1721859778703132,1.956655827380628,1.676035563113779,1.674396415650287,2.078398451252189,1.7031395002398189,1.518676452098889,-0.2764101316644534,-0.1793823298976042,-0.1043345803967673,-0.1275733926681382,-0.1793823298976041,-0.1793823298976048,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9429677657062076,0.91513532330405,0.7330295620392466,0.7936519353351946,0.8649758577214811,0.8751214670478101,0.0017509102836068,0.0015933137687956,0.0042858478557606,0.003579880307075,0.0024199900420335,0.0016878123066042,2.160963622147503,1.408330893567478,0.1264962840700839,0.4032487597841871,0.6965287460237138,1.10558074598346,2592,1591,145,411,762,1225
v2_3_lb12_h8p00_gap05_tv25_thr10_exec0p80,v2_3,12,8.0,0.05,0.25,0.1,0.8,1.0,0.3407647372610614,0.2962063936464723,0.2219854782211963,0.3463586092705009,0.3149846412979147,0.2704826493974979,0.1477031739851244,0.1625834256808422,0.1757219756957337,0.1748114844882799,0.1859732212994077,0.1670491056730904,2.307091500250229,1.8218732469565329,1.2632767036808692,1.981326400175511,1.693709659364371,1.6191804697645218,-0.1699509224994402,-0.1618573131361094,-0.1162357662891045,-0.1162357662891052,-0.1618573131361101,-0.1618573131361098,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.974704460743701,0.935769437556454,0.7736068581176385,0.8444385501781693,0.9000985597219392,0.8986108606924317,0.0008107533635349,0.0011341285801276,0.0017016792579774,0.0030193601186194,0.0019619626304373,0.0014197174350199,2.1923471591606445,1.4248107107792447,0.1283550638150916,0.4143241627614937,0.7102362227517202,1.120632841926787,2671,1631,145,451,802,1265
v2_3_lb12_h8p00_gap05_tv25_thr10_exec1p00,v2_3,12,8.0,0.05,0.25,0.1,1.0,1.0,0.3236860788743054,0.2885331495111118,0.1402239318698335,0.2966351410009302,0.286472723163963,0.2614039952413132,0.1442782776837946,0.163777891503932,0.1797021354982261,0.1789672433805124,0.1907606275592825,0.1716394956784308,2.2434844944829977,1.7617344249677591,0.7803131080276876,1.6574828745070258,1.501739257357685,1.5229827739126989,-0.1404236027807898,-0.1404236027807893,-0.1265415774359419,-0.1265415774359422,-0.1404236027807894,-0.1404236027807897,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9787254159125184,0.9409642033957872,0.7783809245279368,0.8714433904536424,0.911844810182482,0.90511373855141,0.0009022875131234,0.0014505317470908,0.0009732216711079,0.0030368040883315,0.0025745618275614,0.0018157951818504,2.194722836907564,1.4269933287108505,0.1273002982595607,0.4195296104160789,0.7131527150003114,1.1228154598583928,2672,1632,145,452,803,1266
v2_3_lb12_h8p00_gap05_tv25_thr20_exec0p60,v2_3,12,8.0,0.05,0.25,0.2,0.6,1.0,0.3285699456302726,0.2942427079816569,0.3044895676141692,0.3877483655851126,0.3294333648319141,0.26965931272413,0.1673909393316178,0.1725257353630116,0.1741130791528964,0.1760454710263286,0.1883597601721642,0.1737237679831943,1.9628896697887772,1.7055003844066536,1.748803530990245,2.2025466677704117,1.748958294121876,1.5522303934267434,-0.2825071611871355,-0.1793823298976046,-0.1043345803967669,-0.1230658156136932,-0.1793823298976047,-0.1793823298976041,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9476638939794604,0.9207213744336032,0.754582984422467,0.8051669645834126,0.8736161265556333,0.881288477877784,0.0008883561674784,0.0005517742513161,0.0021217931657832,0.001289563889193,0.0007672905140698,0.0004770718222195,2.161871747856233,1.4084329774702846,0.126650555956355,0.4022770368488833,0.6962083936379853,1.1052421529799656,2606,1589,145,409,760,1223
v2_3_lb12_h8p00_gap05_tv25_thr20_exec0p80,v2_3,12,8.0,0.05,0.25,0.2,0.8,1.0,0.3427185424806243,0.2982354162762708,0.219948736683244,0.3514899585843813,0.3172727597507987,0.2729695916763281,0.1482179298162268,0.1630477659580871,0.1755397626549683,0.175454431259476,0.1865611839656205,0.167615708632679,2.312261026082039,1.8291291176165811,1.2529852687311855,2.003311948642493,1.7006365043720224,1.6285442092693507,-0.1699509224994402,-0.1618573131361099,-0.116235766289105,-0.1162357662891047,-0.16185731313611,-0.1618573131361095,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9765398592090871,0.937450667702026,0.7716468412737316,0.8467413037878917,0.9019282630082204,0.9007154472373549,0.0003302323500204,0.0005308867746189,0.0016500683961535,0.0017963899824641,0.0010688520395661,0.0006645712163105,2.1922901995499453,1.4245606913532316,0.1282305762421364,0.4137551934400099,0.7099302812505495,1.1203828225007737,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv25_thr20_exec1p00,v2_3,12,8.0,0.05,0.25,0.2,1.0,1.0,0.323799276150633,0.2887099365912002,0.1308165061413984,0.2927856923373482,0.2846255047139854,0.2616203745836594,0.1437953495445406,0.1630935859559338,0.1773476306764412,0.177460904969962,0.1892409131358445,0.1708217979963618,2.2518063148512053,1.7702102440080425,0.7376275941349578,1.649860246046343,1.504037895387189,1.5315397545998868,-0.1404236027807892,-0.1404236027807892,-0.1265415774359424,-0.1265415774359423,-0.1404236027807894,-0.1404236027807898,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9764149920230418,0.9372499292290954,0.759889712776886,0.8632991731465347,0.9026840821974864,0.9004641601126915,0.0002514424558242,0.0004042228884195,0.0,0.0013677906140358,0.0008138354153513,0.0005060116572132,2.189887355725929,1.4221578475292151,0.1259848459000648,0.4166207027294344,0.7083033215537804,1.117979978676757,2671,1631,145,451,802,1265
v2_3_lb12_h8p00_gap05_tv25_thr30_exec0p60,v2_3,12,8.0,0.05,0.25,0.3,0.6,1.0,0.3319706983526718,0.2949776303124694,0.3044895676141692,0.3900807301589009,0.3307715697534106,0.2711623841115358,0.1668381272039349,0.172238097841685,0.1741130791528964,0.1759737996996676,0.1883209059001518,0.1733984354850125,1.989777180529524,1.7126154666640716,1.748803530990245,2.2166977744678293,1.756425120049,1.563811019130985,-0.2854280772377133,-0.1793823298976049,-0.1043345803967669,-0.1230658156136932,-0.1793823298976047,-0.1793823298976044,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9465754222252531,0.9190030481478432,0.754582984422467,0.8051276136542292,0.8735927127527691,0.8796715704318477,0.0005107285488521,0.0004051120902234,0.0021217931657832,0.0013707994537533,0.0008156256749832,0.0005071247720103,2.15697865271192,1.4065089072333152,0.126650555956355,0.4024783660802421,0.6964097228693441,1.1041200294057103,2627,1587,145,407,758,1221
v2_3_lb12_h8p00_gap05_tv25_thr30_exec0p80,v2_3,12,8.0,0.05,0.25,0.3,0.8,1.0,0.3429696829437492,0.2986250014578921,0.2192815915527686,0.3528442982749917,0.318063474504149,0.2734472116983708,0.1481285525335204,0.1629173375029765,0.1742795672698381,0.1750425225513986,0.1863312780197978,0.1674570201227155,2.315351612351289,1.832984788696514,1.258217443317687,2.015763330715165,1.7069784412166944,1.6329396731052763,-0.1699509224994402,-0.1618573131361099,-0.116235766289105,-0.116235766289105,-0.16185731313611,-0.1618573131361095,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9757997657710245,0.936260881727922,0.7643132039574934,0.8427153613320995,0.8995328272470241,0.8992260571267663,0.0001413297156704,0.0002272038972118,0.0,0.0007688019827226,0.0004574371797199,0.0002844168993077,2.1899472680099965,1.422217759813283,0.1270005449288594,0.4114122619000614,0.707587349710601,1.1180398909608251,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv25_thr30_exec1p00,v2_3,12,8.0,0.05,0.25,0.3,1.0,1.0,0.3242583802581424,0.2894270410976689,0.1308165061413984,0.2951886701828634,0.2860555659200252,0.2624981540438178,0.1437904936160523,0.163087033672905,0.1773476306764412,0.1774400764652668,0.1892294555295247,0.1708143002425532,2.2550752285750773,1.774678431383805,0.7376275941349578,1.6635963873733188,1.5116862494771224,1.5367457740427768,-0.1404236027807892,-0.1404236027807892,-0.1265415774359424,-0.1265415774359422,-0.1404236027807894,-0.1404236027807898,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9759792214060174,0.9365493774590116,0.759889712776886,0.8609286786416005,0.9012736379670506,0.8995871999694154,0.0001546636151284,0.0002486396859101,0.0,0.0008413354077857,0.0005005945676325,0.0003112505083725,2.188784604460296,1.421055096263582,0.1259848459000648,0.4155179514638016,0.7072005702881475,1.1168772274111245,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv25_thr50_exec0p60,v2_3,12,8.0,0.05,0.25,0.5,0.6,1.0,0.3290241943671339,0.2933109801858455,0.3012680520948803,0.3841174932197484,0.3273483394163119,0.2691172939925577,0.1660498928829207,0.1717827648429899,0.17240074554731,0.1744680217997059,0.1874832707766608,0.1728312663184806,1.9814779079630231,1.7074529010749877,1.7474869446675712,2.2016498453838484,1.7460135939609516,1.5571100051807083,-0.302625841777725,-0.1793823298976049,-0.104334580396767,-0.1230658156136931,-0.1793823298976047,-0.1793823298976044,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.942855421474365,0.9162223736722253,0.743974018593551,0.7957184966611023,0.8679942881418585,0.876190684663406,0.0,0.0,0.0,0.0,0.0,0.0,2.150698463034658,1.4027335639666312,0.1249327035124446,0.3987030228135581,0.6926343796026602,1.1003446861390265,2615,1575,145,395,746,1209
v2_3_lb12_h8p00_gap05_tv25_thr50_exec0p80,v2_3,12,8.0,0.05,0.25,0.5,0.8,1.0,0.3429133178300301,0.2985375604489786,0.2192815915527686,0.3525402388466123,0.3178859807400465,0.2733400084612014,0.1478978064803763,0.1625798236553911,0.1742795672698381,0.1739768402916299,0.1857366696975304,0.1670457768941825,2.318582851163038,1.8362522097561595,1.258217443317687,2.026363039216394,1.7114874583339916,1.63631798147374,-0.1699509224994402,-0.1618573131361099,-0.116235766289105,-0.1162357662891052,-0.16185731313611,-0.1618573131361095,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9746220181404376,0.9343675159178229,0.7643132039574934,0.8363086781427443,0.8957208507493578,0.8968559162992018,0.0,0.0,0.0,0.0,0.0,0.0,2.1877014764266765,1.4199719682299627,0.1270005449288594,0.4091664703167413,0.7053415581272808,1.115794099377505,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv25_thr50_exec1p00,v2_3,12,8.0,0.05,0.25,0.5,1.0,1.0,0.3245581569776663,0.2898953629041094,0.1308165061413984,0.296759678524876,0.2869899301337966,0.2630714743251139,0.1435463488858163,0.1627410371866261,0.1773476306764412,0.1763605441450826,0.1886284653611046,0.1704008497551596,2.260999039660949,1.7813292081435292,0.7376275941349578,1.682687473909965,1.521456104646728,1.543838981455245,-0.1404236027807892,-0.1404236027807892,-0.1265415774359424,-0.1265415774359423,-0.1404236027807894,-0.1404236027807898,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9748192442925538,0.934684579814685,0.759889712776886,0.8546186630832073,0.8975191787098066,0.8972528211566213,0.0,0.0,0.0,0.0,0.0,0.0,2.1865126272924567,1.418783119095743,0.1259848459000648,0.4132459742959623,0.7049285931203082,1.114605250243285,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv30_thr10_exec0p60,v2_3,12,8.0,0.05,0.3,0.1,0.6,1.0,0.3466663574217596,0.3080206946104771,0.3421388046449773,0.4201298449879596,0.3512942463290063,0.2853211807458664,0.1762037545061329,0.1826188160647807,0.1970053499550524,0.1977249221736011,0.2050153294090464,0.1859002990198607,1.9674175410927104,1.6866865159240338,1.736698037505264,2.124819877886149,1.7135023382963932,1.5348075406558863,-0.2981316925901729,-0.1894100544477116,-0.1105984415598099,-0.1518580188560994,-0.1894100544477113,-0.1894100544477116,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9805639572845676,0.9604648571495638,0.8478648998247198,0.8847755116329473,0.9426632707749598,0.9295776596690613,0.0009654240440597,0.0008732367343078,0.0013088325572484,0.0027163034204309,0.001758116625073,0.0010931295078174,2.214637375604392,1.4544187855834108,0.1387688139961081,0.4301315712729205,0.7364660199452684,1.1502906306768907,2658,1631,145,451,802,1265
v2_3_lb12_h8p00_gap05_tv30_thr10_exec0p80,v2_3,12,8.0,0.05,0.3,0.1,0.8,1.0,0.3524702442667948,0.3133951899172451,0.2561281305493157,0.3943077416689391,0.3449328382166305,0.2915814086136703,0.1552565236375148,0.1732691188810194,0.2011792376260538,0.1974578162308795,0.203328749379207,0.1800030275570124,2.27024434148561,1.8087192451901803,1.27313401507863,1.9969214143839755,1.696429251986066,1.6198694687027844,-0.1699509224994402,-0.1675205574740641,-0.1232366382728841,-0.1232366382728841,-0.167520557474065,-0.167520557474064,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,1.001151221241782,0.977016284479752,0.8804149926228462,0.9362642904092836,0.9758094527525676,0.9502442193280212,0.0003713113877881,0.0005969260886462,0.0,0.002019850742534,0.0012018111918077,0.0007472401192587,2.235181924201121,1.4674524160044071,0.1410205867851721,0.4423437855948128,0.7494024160044095,1.1632745471519494,2692,1652,145,472,823,1286
v2_3_lb12_h8p00_gap05_tv30_thr10_exec1p00,v2_3,12,8.0,0.05,0.3,0.1,1.0,1.0,0.3313516529418299,0.3005255663766084,0.1474041502291692,0.314253509475914,0.3056665036464294,0.2760989697830212,0.1507464645844872,0.1728970139844097,0.2034932899658765,0.1953066393225845,0.2050061480648957,0.1824989906833723,2.198072464619034,1.738176729898337,0.7243686032786987,1.6090262500337589,1.4910113990809148,1.512879434287068,-0.1459298541492307,-0.1459298541492316,-0.1365339500315966,-0.1365339500315964,-0.145929854149231,-0.1459298541492311,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,1.0005638269785149,0.9760719801260564,0.8639784746412646,0.940143446941774,0.9756544045530098,0.9490621264168664,0.0004646682326387,0.0007470080362453,0.0008806407949572,0.0022440414124504,0.001335204640408,0.0009351147230926,2.2354792237110472,1.4677497155143335,0.1395724509829476,0.4441266965852292,0.750268092953743,1.163571846661876,2692,1652,145,472,823,1286
v2_3_lb12_h8p00_gap05_tv30_thr20_exec0p60,v2_3,12,8.0,0.05,0.3,0.2,0.6,1.0,0.3444301879558025,0.3046318257368494,0.3276163133579755,0.4117772898987761,0.3443013495925047,0.281159103664244,0.1768376023762466,0.1827144581073688,0.1945829992316902,0.1965224336081921,0.2051908747484748,0.1860166892050659,1.947720300024082,1.667256269111654,1.6836841586961162,2.0953195130879503,1.6779564394106363,1.5114724644641562,-0.3030476097541843,-0.1894100544477116,-0.1105984415598102,-0.1469638297418786,-0.1894100544477119,-0.1894100544477115,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9814909842485549,0.95995597518285,0.8323213363200981,0.8790286493746949,0.9416387217486424,0.9289406343677238,0.0006635352490139,0.0006360218464565,0.001406166085585,0.0021521411499145,0.0012805239841991,0.0007961807155642,2.214793603931419,1.4539645254394469,0.1379291970258599,0.4289961487947558,0.7360117598013041,1.1498363705329266,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv30_thr20_exec0p80,v2_3,12,8.0,0.05,0.3,0.2,0.8,1.0,0.3522770398076802,0.3130941952299306,0.2561281305493157,0.3932413441367277,0.3443164643246397,0.2912113487785983,0.1551126500709762,0.1730616435562345,0.2011792376260538,0.1968418792674902,0.2029728832764148,0.1797528546485052,2.2711045143415816,1.8091483982017893,1.27313401507863,1.99775243764234,1.696366818890476,1.620065224266078,-0.1699509224994402,-0.1675205574740641,-0.1232366382728841,-0.123236638272884,-0.167520557474065,-0.167520557474064,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,1.0009769193932188,0.9767360740576412,0.8804149926228462,0.9353161274123372,0.9752452957693843,0.9498934481467676,0.0003228151139306,0.0005189627079911,0.0,0.0017560418802614,0.0010448449187555,0.0006496445090708,2.235214545388516,1.4674850371918018,0.1410205867851721,0.4423764067822074,0.749435037191804,1.163307168339344,2691,1651,145,471,822,1285
v2_3_lb12_h8p00_gap05_tv30_thr20_exec1p00,v2_3,12,8.0,0.05,0.3,0.2,1.0,1.0,0.3319488152223451,0.3014615539064273,0.1477102328773949,0.3165012271786249,0.3070039077408968,0.2772473186333355,0.1507496266219555,0.1729017803997215,0.2048718956430626,0.194905732279715,0.2047792686173675,0.1825049927022761,2.201987644419142,1.7435422192269854,0.7209882664176767,1.6238682335130326,1.4991942778862897,1.5191218307414436,-0.1459298541492306,-0.1459298541492314,-0.1365339500315966,-0.1365339500315959,-0.145929854149231,-0.1459298541492311,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,1.0011199861326996,0.9769660704219394,0.8701429602059656,0.9403323316533448,0.9757667909563944,0.9501813606939924,0.0002315329639824,0.0003722160728922,0.0,0.0012594874399266,0.0007493950267563,0.0004659450943562,2.234877451142633,1.4671479429459198,0.139923995858662,0.4430106079681098,0.7491520043366237,1.162970074093462,2691,1651,145,471,822,1285
v2_3_lb12_h8p00_gap05_tv30_thr30_exec0p60,v2_3,12,8.0,0.05,0.3,0.3,0.6,1.0,0.352994319985946,0.3147869722850842,0.3567097965577559,0.4487963824906806,0.3653106616687163,0.2936393304751672,0.1772793154170873,0.1839602069087456,0.1993792414126847,0.2003660730159394,0.2074076064087873,0.1875511568521528,1.9911760103284004,1.7111688314268736,1.7891019848923029,2.239882110455787,1.7613175716840004,1.5656492628656191,-0.3030476097541843,-0.1894100544477116,-0.11059844155981,-0.1469638297418788,-0.1894100544477119,-0.1894100544477115,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9840379814168448,0.9649622851329293,0.8626316728494459,0.8959687681973735,0.951718092448136,0.935207600605751,0.0001323870038379,0.0002128274515341,0.0,0.0007201556343228,0.0004284926024221,0.000266420270936,2.2135706945838822,1.4548613420341976,0.1389971591531423,0.4298929653895068,0.7369085763960551,1.1507331871276776,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv30_thr30_exec0p80,v2_3,12,8.0,0.05,0.3,0.3,0.8,1.0,0.3531081878603728,0.3143892316148662,0.2561281305493157,0.3978336052522535,0.3469694304851412,0.2928036902790569,0.1548145106327335,0.1726324403154142,0.2011792376260538,0.1955565900748557,0.2022341618472003,0.1792358209948752,2.280846843213886,1.8211480474958832,1.27313401507863,2.0343656283839358,1.7156816005561748,1.6336226132354923,-0.1699509224994402,-0.1675205574740641,-0.1232366382728841,-0.1232366382728838,-0.167520557474065,-0.167520557474064,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9993099962412374,0.9740563019043734,0.8804149926228462,0.9262484390057611,0.969850021167472,0.9465388732647492,0.0,0.0,0.0,0.0,0.0,0.0,2.230902991463484,1.4631734832667709,0.1410205867851721,0.4380648528571762,0.7451234832667729,1.1589956144143128,2690,1650,145,470,821,1284
v2_3_lb12_h8p00_gap05_tv30_thr30_exec1p00,v2_3,12,8.0,0.05,0.3,0.3,1.0,1.0,0.3322451203073506,0.3019260743501903,0.1477102328773949,0.3180704673499712,0.3079370715097025,0.2778173084469657,0.1505320834494294,0.1725969047524068,0.2048718956430626,0.1939878820348089,0.2042604329970115,0.1821434967441776,2.20713825713418,1.749313377220225,0.7209882664176767,1.639640909595049,1.5075708348968782,1.5252661413279165,-0.1459298541492306,-0.1459298541492314,-0.1365339500315966,-0.1365339500315963,-0.145929854149231,-0.1459298541492311,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9998772171676092,0.9749681752810404,0.8701429602059656,0.9335719469748972,0.971744362072718,0.9476803686419658,0.0001635524878722,0.0002629295790132,0.0,0.0008896888836077,0.0005293648857466,0.0003291387890652,2.233388400130256,1.4656588919335425,0.139923995858662,0.4415215569557324,0.7476629533242463,1.1614810230810844,2691,1651,145,471,822,1285
v2_3_lb12_h8p00_gap05_tv30_thr50_exec0p60,v2_3,12,8.0,0.05,0.3,0.5,0.6,1.0,0.3524645771268442,0.313961189408154,0.3567097965577559,0.445761007455203,0.3635961693151111,0.2926235759491955,0.1770088779292102,0.1835405794087999,0.1993792414126847,0.1990635961232474,0.2066587158087068,0.1870354420146786,1.991225419031257,1.7105818801457977,1.7891019848923029,2.2392894338109737,1.7594039907403325,1.564535431344773,-0.3030476097541843,-0.1894100544477116,-0.11059844155981,-0.1469638297418788,-0.1894100544477119,-0.1894100544477115,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9827141113784656,0.9628340106175878,0.8626316728494459,0.8887672118541446,0.9474331664239148,0.9325433978963906,0.0,0.0,0.0,0.0,0.0,0.0,2.211228806899923,1.4525194543502384,0.1389971591531423,0.4275510777055477,0.734566688712096,1.1483912994437184,2670,1630,145,450,801,1264
v2_3_lb12_h8p00_gap05_tv30_thr50_exec0p80,v2_3,12,8.0,0.05,0.3,0.5,0.8,1.0,0.3531081878603728,0.3143892316148662,0.2561281305493157,0.3978336052522535,0.3469694304851412,0.2928036902790569,0.1548145106327335,0.1726324403154142,0.2011792376260538,0.1955565900748557,0.2022341618472003,0.1792358209948752,2.280846843213886,1.8211480474958832,1.27313401507863,2.0343656283839358,1.7156816005561748,1.6336226132354923,-0.1699509224994402,-0.1675205574740641,-0.1232366382728841,-0.1232366382728838,-0.167520557474065,-0.167520557474064,0.6840885684860968,0.6734271523178808,0.5948275862068966,0.6974789915966386,0.695,0.661139896373057,0.9993099962412374,0.9740563019043734,0.8804149926228462,0.9262484390057611,0.969850021167472,0.9465388732647492,0.0,0.0,0.0,0.0,0.0,0.0,2.230902991463484,1.4631734832667709,0.1410205867851721,0.4380648528571762,0.7451234832667729,1.1589956144143128,2690,1650,145,470,821,1284
