version,parameter,value,candidate_count,ann_return_full_mean,ann_return_full_std,ann_return_full_min,ann_return_full_max,sharpe_repo_full_mean,sharpe_repo_full_std,sharpe_repo_full_min,sharpe_repo_full_max,max_dd_full_mean,max_dd_full_std,max_dd_full_min,max_dd_full_max,ann_return_last_8y_mean,ann_return_last_8y_std,ann_return_last_8y_min,ann_return_last_8y_max,ann_return_last_5y_mean,ann_return_last_5y_std,ann_return_last_5y_min,ann_return_last_5y_max,ann_return_last_3y_mean,ann_return_last_3y_std,ann_return_last_3y_min,ann_return_last_3y_max
v2_3,lookback,12.0,960,0.3216647774953794,0.032090565739794345,0.2495539001252626,0.3896059377230632,2.2487976441265505,0.1704039343088814,1.9043398240747555,2.5911329349542638,-0.19002765474893277,0.055810202840815885,-0.3031070206448647,-0.1083655259213814,0.24776596976155638,0.03967656962708045,0.1647786428573232,0.3303372069602375,0.27485424458630947,0.05673249694231811,0.1581213733858655,0.4091293173446229,0.2908081447610995,0.07124304378877991,0.145846441235858,0.4724448408497412
v2_3,lookback,15.0,960,0.3347465789755358,0.032593209252738974,0.2625983781276009,0.4102503926893615,2.2961097305969087,0.17690312565033325,1.9287540036530613,2.7440078200013094,-0.19600270291359276,0.0509084733509129,-0.3031070206448648,-0.1300023958038615,0.25572572792120546,0.04079845900587269,0.1626961829599202,0.3455594812900633,0.29085380612292594,0.05614155649100584,0.1785120887663243,0.4235632927073971,0.3209787733973994,0.07382658820559106,0.1774968730325385,0.5035169090221374
v2_3,lookback,17.0,960,0.3379471407390896,0.03232648762566271,0.2628132167470702,0.4169575900654143,2.3132134533222484,0.1920538784287682,1.9119311343156884,2.740993042660536,-0.19735831544361015,0.05065401200488562,-0.3031070206448646,-0.123801000321379,0.24912741032067967,0.04390902438969984,0.1582845101267078,0.349149194336682,0.2834136072794393,0.05842123037471835,0.1689541225852153,0.4263447420098496,0.32499344395831653,0.07611718523033985,0.1645914074075964,0.5262029362375722
v2_3,lookback,20.0,960,0.3345223154816178,0.03057605897829963,0.2624825717542955,0.3978812134169447,2.2737114289133817,0.1930918302935363,1.839411842923316,2.6909459389212174,-0.20527674140406096,0.04672804966657099,-0.3031070206448646,-0.1288849313855039,0.24170568390940964,0.0386599796312256,0.1629670321003133,0.3270844001680348,0.2701150378157401,0.05439556544445464,0.1484718252584564,0.391373988493513,0.30311149449007146,0.07224211510861463,0.1470169332346431,0.4936289445314719
v2_3,lookback,24.0,960,0.33172790968962934,0.030757878887941525,0.2600995925865637,0.4022314548594774,2.243220406147797,0.19726062669316477,1.8071522992074205,2.705646738059056,-0.20600327846661826,0.04775837371066512,-0.2973550998447297,-0.1326504796177607,0.23625325425897817,0.03902744859114186,0.1534237108765337,0.3231778288535638,0.2549111346239738,0.05326086942451554,0.1482273768240778,0.3900284797852642,0.2807692076793037,0.06704697309758283,0.1411233222740884,0.4689088541760622
v2_3,halflife,3.0,960,0.3403899192875397,0.034674540353692045,0.2604126668325033,0.4169575900654143,2.345615948680517,0.19051196587802197,1.95483886691474,2.7440078200013094,-0.1953464409887626,0.05135833399596398,-0.3031070206448646,-0.1083655259213814,0.2626579675351708,0.044629620676661784,0.1626947257783455,0.349149194336682,0.2885444334522551,0.06109958078645124,0.1581213733858655,0.4263447420098496,0.31589027973954853,0.07879799601199544,0.145846441235858,0.5262029362375722
v2_3,halflife,4.0,960,0.33606822670842224,0.03267391167476586,0.2520341169001974,0.4025166379259377,2.305473451623327,0.18309287081474285,1.919589359468957,2.6944238594385044,-0.19636003997704604,0.05160826352450118,-0.3031070206448647,-0.1149748896244392,0.2532513928792009,0.039796527191944,0.1630322455454991,0.323199903126224,0.2869930700605387,0.056001269107283896,0.1686332464736122,0.4066972663206427,0.31571057469757746,0.07460168019783792,0.1595304188141164,0.5009905082477322
v2_3,halflife,5.0,960,0.3321391310347866,0.03106839398880503,0.2495539001252626,0.393749300835192,2.273098859449156,0.17903458051797644,1.9043398240747555,2.644521498639132,-0.20012731433392358,0.05056965929006971,-0.3031070206448648,-0.1109856941244009,0.24416547926326784,0.037926842187379343,0.1634244841598837,0.3292309955637382,0.2712995148249442,0.05373907783062089,0.150853230622894,0.4077407540880096,0.3002284973527739,0.07088932872380334,0.1495959595559359,0.4843045235695729
v2_3,halflife,6.0,960,0.32942208918799654,0.030075026024300924,0.2543170501613117,0.3866260376161921,2.251103702148151,0.1776781889546033,1.885741676294085,2.6317429380621062,-0.20085603974833355,0.05028437717606092,-0.3031070206448647,-0.1156793037014509,0.24033043387727424,0.03830163426560589,0.1534237108765337,0.3303372069602375,0.2698390528213042,0.05520041533128984,0.1536128581039921,0.4091293173446229,0.2984413563783139,0.07188542779649894,0.1411233222740884,0.4910487948994511
v2_3,halflife,8.0,960,0.322589356162507,0.029195496823550115,0.2550716872166159,0.3833808382996773,2.199760701205737,0.17724753995634357,1.8071522992074205,2.590640948357988,-0.2019788579287491,0.049966227951391204,-0.3030476097541845,-0.1215895606045197,0.23017277261691554,0.03616478388788262,0.154991263289183,0.3111270577328475,0.2574717592693463,0.05338179580837256,0.1482273768240778,0.390360526545866,0.29039035611797687,0.07072648956809535,0.1462233914010708,0.4724448408497412
v2_3,exit_buffer,0.05,1200,0.3250361300359587,0.030866586571286707,0.2495539001252626,0.3897330548104405,2.2507355952917023,0.17780576478221422,1.86195798469758,2.672256043032746,-0.19886459973653342,0.050731924269066,-0.3031070206448648,-0.1240911019412041,0.24235459610367305,0.039825396450880755,0.1582845101267078,0.349149194336682,0.2699003806793688,0.055889199880060476,0.1498835385309249,0.416666859326755,0.2999028169934239,0.07393194971826755,0.145846441235858,0.5045920709790941
v2_3,exit_buffer,0.08,1200,0.3296006240402927,0.03127980976656244,0.2550716872166159,0.3929305896426276,2.2707759450944205,0.1812348814083766,1.8071522992074205,2.6909459389212174,-0.19872754328159803,0.05068314484378641,-0.3031070206448647,-0.1277378572348555,0.2456128283834777,0.039833673409154516,0.1638186155886256,0.3397306006598626,0.2739002438734622,0.055999290374093506,0.1482273768240778,0.4082155848440867,0.3040835676826587,0.07343944411453093,0.1479630503082383,0.4959331309419543
v2_3,exit_buffer,0.13,1200,0.33435151952853137,0.031946439655408304,0.2623191323722409,0.399590358779218,2.2856279074729233,0.19330716308259407,1.8376321843819723,2.7062033940325705,-0.1977751111415744,0.05184045535459356,-0.3031070206448646,-0.1109856941244009,0.2469326488665353,0.04036896459872721,0.1570174269176141,0.3455594812900633,0.2746582747533543,0.05654042639845198,0.1490260447015192,0.4235632927073971,0.30585232757305836,0.07321928211709038,0.1462233914010708,0.5095244989206382
v2_3,exit_buffer,0.2,1200,0.339498704300219,0.032723002798226916,0.2664777105784481,0.4169575900654143,2.292902682626464,0.19676802613577588,1.839411842923316,2.7440078200013094,-0.20036770022174608,0.04998409989928839,-0.3031070206448646,-0.1083655259213814,0.24956236358377745,0.043516124100103554,0.1534237108765337,0.3444469799445697,0.28085936503652564,0.05952122436289367,0.1484718252584564,0.4263447420098496,0.3066901391798116,0.07570180394645364,0.1411233222740884,0.5262029362375722
v2_3,target_vol,0.15,1200,0.28931876641232607,0.013590813823888123,0.2495539001252626,0.3238413126714157,2.3867053450543496,0.18842816402002466,1.951958990985819,2.7440078200013094,-0.16691779982242844,0.028545681485251204,-0.2258703562026364,-0.1083655259213814,0.1924958335452729,0.015568775984222344,0.1534237108765337,0.2362740383858261,0.20216272509256997,0.01988432508161721,0.1482273768240778,0.2552674336063951,0.2162413784804205,0.02667174031466604,0.1411233222740884,0.2869386354618937
v2_3,target_vol,0.2,1200,0.3267641890359025,0.014760773355384229,0.2907148957886525,0.3773622654574398,2.2873087054933556,0.1839215330095589,1.875422940191525,2.6700653222274777,-0.19166022644912328,0.04355333756228549,-0.2656911898844037,-0.1122801112383818,0.237362176450657,0.019283495658543398,0.1879347916114999,0.2891232504116643,0.260895315838326,0.02652722391028843,0.1965697804720581,0.3319363280765939,0.28406549793198965,0.03526305122095335,0.1870569809904474,0.382640555810521
v2_3,target_vol,0.25,1200,0.3500238849509667,0.016643479985458495,0.3082833187080938,0.3994599123142341,2.2303027524820687,0.16783080964333558,1.8382259830845569,2.608291039581105,-0.21224097396687563,0.05247360027672758,-0.3026753508532921,-0.1364710674646442,0.2690907412773026,0.021871445277835782,0.2185395534742724,0.327446020602967,0.3069045953741865,0.032119260708504856,0.227398275721401,0.3905330713512702,0.3404999830415895,0.04511229972052266,0.2190781221015267,0.4594680882585398
v2_3,target_vol,0.3,1200,0.3623801375058066,0.018962026546013765,0.3123456816033731,0.4169575900654143,2.195725327455736,0.15217879760681977,1.8071522992074205,2.557817051762578,-0.22491595414302457,0.054174544146803054,-0.3031070206448648,-0.1459298541492306,0.28551368566423113,0.024382236461668042,0.2290499928219893,0.349149194336682,0.3293556280376284,0.03802047037243779,0.2360191289192805,0.4263447420098496,0.3757219919749529,0.0583198345856251,0.2242990109680662,0.5262029362375722
v2_3,scale_threshold,0.1,1200,0.3313424681510855,0.03161918857065896,0.2495539001252626,0.4079565954331119,2.274193994937205,0.1905752308159515,1.826083879732159,2.706578277607225,-0.19540788677284088,0.04756549064845658,-0.2981915225324576,-0.1083655259213814,0.2456847955531632,0.0393504680174606,0.1582845101267078,0.3457483424566669,0.27488261582018114,0.05419907797601272,0.1613398534172339,0.4070667953485083,0.30496281529400826,0.0696446030451777,0.145846441235858,0.4900880643638634
v2_3,scale_threshold,0.2,1200,0.33233204875827066,0.031876211553176804,0.254157870915229,0.4082431649355611,2.2743202952663335,0.1891668305333461,1.830326620464327,2.714224338101556,-0.19757020748769089,0.04999416554747913,-0.3031070206448648,-0.1083655259213814,0.24693720115198237,0.04041918882869532,0.1553482142940754,0.3469757295859328,0.276194835722743,0.05613229740550106,0.155684366118221,0.4055930083156718,0.30735292674143155,0.07258111634931719,0.1471842026146412,0.4888566435348469
v2_3,scale_threshold,0.3,1200,0.332582935861901,0.03223870667546057,0.2558957832533377,0.4169575900654143,2.2776001856676826,0.1809121555611713,1.848416112469559,2.708449207248848,-0.19935253575514478,0.051352020852519484,-0.3031070206448648,-0.1083655259213814,0.24699292380487123,0.04117723127501321,0.1585643548073931,0.349149194336682,0.2758674092512248,0.05783418296380668,0.1537882669926045,0.4239937409899117,0.30412486317980975,0.07630755469257604,0.1495446387833845,0.5220064630327907
v2_3,scale_threshold,0.5,1200,0.3322295251337446,0.03290161097941308,0.2556295862574609,0.4144118092181921,2.2739276546142877,0.19169238653322082,1.8071522992074205,2.7440078200013094,-0.20340432436577538,0.05383676767778017,-0.3031070206448648,-0.1083655259213814,0.2448475164274468,0.04291949045919266,0.1534237108765337,0.3487203557064577,0.272373403548562,0.06015452693428696,0.1482273768240778,0.4263447420098496,0.300088246213703,0.07752325294242982,0.1411233222740884,0.5262029362375722
v2_3,execution_hedge_ratio,0.6,1600,0.3296332354983002,0.03714827035616675,0.2495539001252626,0.4169575900654143,2.065844281103539,0.08986853896794053,1.8071522992074205,2.364465465883185,-0.2581122801640112,0.03809223575110145,-0.3031070206448648,-0.1771219623634202,0.24191904963994923,0.04318689263293496,0.1534237108765337,0.3464465122223799,0.2859210936212463,0.05999101792642187,0.1550415604758344,0.4263447420098496,0.33095081987462793,0.07999374799784939,0.1573734124881904,0.5262029362375722
v2_3,execution_hedge_ratio,0.8,1600,0.34098719478998996,0.03177856760973856,0.2643123730858165,0.4093560236166134,2.393453715130866,0.10337071921314862,2.1012380186512583,2.691202437733935,-0.17232958368242143,0.017645930901716945,-0.2340329505344822,-0.1350368117036805,0.25105781295991547,0.04050472232293334,0.1546528288741637,0.349149194336682,0.28071246450504783,0.05641750782392661,0.1599402544180475,0.4091601769326161,0.3119480578889578,0.06997831684661864,0.1616536247017173,0.4759500239953402
v2_3,execution_hedge_ratio,1.0,1600,0.3257448031404611,0.02424651305479565,0.2638801423178598,0.3806106989104265,2.3657336016297275,0.14613401565469866,1.9909837912862955,2.7440078200013094,-0.16635935193965623,0.026656524905323494,-0.2354172763746832,-0.1083655259213814,0.24536996510323292,0.03863784692469181,0.1555548990624975,0.3390208202205169,0.257855140130739,0.050651745129096926,0.1482273768240778,0.379697850877942,0.26949776080812865,0.05659845688323015,0.1411233222740884,0.4023862796921653
