candidate,version,lookback,halflife,exit_buffer,target_vol,scale_threshold,execution_hedge_ratio,signal_spread_hedge_ratio,ann_return_full,ann_return_last_10y,ann_return_last_1y,ann_return_last_3y,ann_return_last_5y,ann_return_last_8y,ann_vol_full,ann_vol_last_10y,ann_vol_last_1y,ann_vol_last_3y,ann_vol_last_5y,ann_vol_last_8y,sharpe_repo_full,sharpe_repo_last_10y,sharpe_repo_last_1y,sharpe_repo_last_3y,sharpe_repo_last_5y,sharpe_repo_last_8y,max_dd_full,max_dd_last_10y,max_dd_last_1y,max_dd_last_3y,max_dd_last_5y,max_dd_last_8y,holding_day_ratio_full,holding_day_ratio_last_10y,holding_day_ratio_last_1y,holding_day_ratio_last_3y,holding_day_ratio_last_5y,holding_day_ratio_last_8y,avg_execution_scale_full,avg_execution_scale_last_10y,avg_execution_scale_last_1y,avg_execution_scale_last_3y,avg_execution_scale_last_5y,avg_execution_scale_last_8y,avg_target_vol_turnover_full,avg_target_vol_turnover_last_10y,avg_target_vol_turnover_last_1y,avg_target_vol_turnover_last_3y,avg_target_vol_turnover_last_5y,avg_target_vol_turnover_last_8y,cost_total_full,cost_total_last_10y,cost_total_last_1y,cost_total_last_3y,cost_total_last_5y,cost_total_last_8y,cost_days_full,cost_days_last_10y,cost_days_last_1y,cost_days_last_3y,cost_days_last_5y,cost_days_last_8y,distance
v2_3_lb17_h4p00_gap13_tv15_thr30_exec0p80,v2_3,17,4.0,0.13,0.15,0.3,0.8,1.0,0.3146621794164055,0.2684291269688732,0.1083527051794528,0.2603077370302638,0.2370394812560328,0.2193064147354659,0.1213236252103144,0.1265474960607412,0.1170306175372765,0.126438273379695,0.133374519315231,0.1257839972429609,2.593577127875454,2.121172961336433,0.9258492133047184,2.058773265975862,1.7772471269102708,1.7435160238377516,-0.1499724933356614,-0.1152008820567976,-0.0899015338548033,-0.0904880391719293,-0.0970431717026467,-0.115200882056798,0.7281153450051493,0.7288907284768212,0.625,0.7619047619047619,0.7483333333333333,0.7119170984455958,0.8907109996020827,0.8103576852413037,0.5056966778907812,0.6388179515650674,0.6721081638329952,0.7374504340846029,0.0016397550645965,0.0014858175911323,0.0023728564488132,0.0022975785686297,0.0020118750667788,0.0018599664767749,1.447721392933205,0.8745557205913955,0.0787498125573868,0.2242756089438476,0.3998019934758461,0.7009192862088329,2217,1228,50,254,411,842,1.788854381999832
v2_0_official_default_lb16_gap0p003_tv25_thr10_exec0p8,v2_0,16,,0.003,0.25,0.1,0.8,,0.35415652280471854,0.3077298946540796,0.12737215714563255,0.34856946568360314,0.3127746596397558,0.27596527999978515,0.15601853594209003,0.17213637921685504,0.1821092389820957,0.19190811744450417,0.19926350055482842,0.17813179063940285,2.269964403051264,1.7877098150554551,0.699427211148553,1.8163351833431547,1.5696535430164953,1.5492197041819973,-0.18333843538827022,-0.1833384353882711,-0.160407320808715,-0.1604073208087149,-0.1604073208087149,-0.18333843538827033,0.7484552008238929,0.7367549668874173,0.6422413793103449,0.7535014005602241,0.7408333333333333,0.722279792746114,1.0704984951429395,1.031201569016157,0.8252150388142726,0.9299873527219275,0.9695937251325025,0.9908720159290337,0.0013628476721813275,0.0016491676094251384,0.002397037906842259,0.004046773775351956,0.0029771068872406865,0.002064450230244111,1.8579564291378012,1.1513386692809928,0.12393307009231114,0.3229825788592851,0.595256651129999,0.9299841610842725,2890,1765,156,486,850,1370,0.0
v2_0_lb15_gap05_tv25_thr10_exec0p80,v2_0,15,,0.05,0.25,0.1,0.8,,0.3844255463949315,0.3151233702930649,0.0473668115283902,0.3414327024045465,0.3186537071385225,0.2820894423297189,0.1698723156987318,0.1892113225849808,0.2188320213757872,0.2120253163073513,0.2148295965419085,0.1943580625217066,2.2630264667534723,1.665457256933094,0.2164528355155577,1.6103393139600672,1.4832858799153406,1.4513904834702396,-0.210192580453038,-0.210192580453038,-0.1701077815461706,-0.2041148581136527,-0.2041148581136532,-0.2041148581136531,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.3099070194793885,1.2426513655901503,1.0157631574967203,1.0385000280130523,1.106290242361156,1.189505543661038,0.0018265895071583,0.0023946863540653,0.0043175231248765,0.0054251313562567,0.0043133478917964,0.0029977006380424,1.0654738599315077,0.7438706902386362,0.0912502445603089,0.2154948436612442,0.4050204205130308,0.6073657722058505,3448,2085,187,535,957,1613,1.0687420905381735
v2_0_lb17_gap05_tv25_thr10_exec0p80,v2_0,17,,0.05,0.25,0.1,0.8,,0.3623796876556491,0.281856569134012,0.0735297718652407,0.3249697477525159,0.2985295294405161,0.2443038276375755,0.1699049763969675,0.1887982689606219,0.2181489150471033,0.2139644082870735,0.2163980201295237,0.1941472399958393,2.132837397351929,1.492898058259207,0.3370622854088641,1.5188028249843677,1.3795390977321929,1.2583430371856483,-0.2472661023579193,-0.247266102357919,-0.1569742587802003,-0.2472661023579195,-0.247266102357919,-0.2472661023579189,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.3001720484803805,1.213756238371546,0.9879675290976796,1.0246060535980714,1.1068647195610322,1.1626606590184745,0.0018187028820685,0.0023820076902206,0.0042388799796821,0.0053908626190476,0.0042878215152557,0.002981829315841,1.1213691695714516,0.8092135408621866,0.1051034672744447,0.2286850169351072,0.4162526153988762,0.6603963277474337,3429,2045,183,530,960,1584,1.0687420905381735
v2_0_lb17_gap08_tv25_thr10_exec0p80,v2_0,17,,0.08,0.25,0.1,0.8,,0.3860584587277551,0.315885655628709,0.0653379807466618,0.3119376800258111,0.348752219466194,0.2730728688881498,0.1767445867766791,0.1980723597955603,0.242538147422868,0.2264638037540953,0.2265788728103917,0.2048118428354118,2.1842731693703805,1.5947992741377406,0.2693925942822691,1.3774284227978757,1.5392089083170644,1.333286518532002,-0.3004228058909012,-0.3004228058909007,-0.2118487189212594,-0.3004228058909007,-0.3004228058909006,-0.3004228058909015,0.9698764160659116,0.9528145695364238,0.9439655172413792,0.9103641456582632,0.9366666666666666,0.9409326424870468,1.3884939205579516,1.33587633404592,1.2119488302774906,1.122772653852038,1.225233178852105,1.294547783966291,0.0020310446715595,0.0027233717259751,0.0051091797331658,0.00606753592021,0.0049751011072414,0.0034091534144849,0.9234755489568568,0.6357527071328383,0.0709670564352223,0.1842794127620588,0.3136212898662492,0.5112256579525116,3653,2239,221,583,1058,1753,1.596221305161849
v2_0_lb15_gap08_tv25_thr10_exec0p80,v2_0,15,,0.08,0.25,0.1,0.8,,0.3819571361468563,0.3095109689136444,0.1016140666347611,0.3111959554294445,0.3461172258211793,0.2653668599019914,0.176551103619046,0.1977901645127887,0.2434950907146391,0.2250969874284935,0.225689733078941,0.2044660956433086,2.1634366951963444,1.5648450956904485,0.4173146421003059,1.3824972025816296,1.5335975682159873,1.2978526296355963,-0.298625659956611,-0.2986256599566111,-0.2091134870777288,-0.2986256599566113,-0.2986256599566114,-0.2986256599566111,0.971936148300721,0.9557119205298014,0.956896551724138,0.9089635854341735,0.9408333333333332,0.944559585492228,1.38931694252995,1.33678552996448,1.2269290551876315,1.117394414977088,1.224563693301472,1.29568592766538,0.0020302503842307,0.002722094817041,0.0051098763366171,0.0060632151751332,0.0049725302639207,0.0034075549626793,0.935492983314966,0.6477701414909477,0.0710245405355265,0.1952074837968856,0.3255157734046865,0.523243092310621,3655,2241,224,577,1058,1755,1.596221305161849
v2_0_lb15_gap05_tv25_thr20_exec0p80,v2_0,15,,0.05,0.25,0.2,0.8,,0.3866936046198688,0.3175640296121791,0.0452520620017222,0.3466190649281597,0.3206165276407851,0.2850649357582981,0.1710038211243676,0.1905991150089332,0.2192104516779506,0.2134528313577705,0.2170106813695494,0.1960496994658191,2.2613155780807634,1.6661359083293492,0.206432045805022,1.6238672624922363,1.4774227960457131,1.4540442374307163,-0.2101925804530378,-0.210192580453038,-0.166816104233795,-0.1985941679597381,-0.1985941679597389,-0.1985941679597379,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.314286127514403,1.2484219036696782,1.0188756144752211,1.0422694391162317,1.1173342191256903,1.1967291809668097,0.0014859349704663,0.0020162961197397,0.001552383458107,0.0041632626713788,0.0034242262241853,0.0025240266452285,1.068336958713543,0.7465407292053567,0.0907689010040439,0.2153648604834604,0.407348627156357,0.6100358111725712,3445,2082,187,532,954,1610,1.7447253379268264
v2_0_lb17_gap05_tv25_thr20_exec0p80,v2_0,17,,0.05,0.25,0.2,0.8,,0.3641305823668914,0.2835092690101448,0.0675927115641508,0.3284997800142402,0.2989920154839294,0.2463099168654892,0.1707756106108161,0.1898114606864216,0.2189595161105264,0.2155397589617661,0.2179002179271642,0.1953812711577975,2.132216544648847,1.493636200811482,0.3086995841278319,1.5240797410027336,1.3721510622071569,1.2606628844509855,-0.2420645422997274,-0.2420645422997271,-0.1532676524644144,-0.2420645422997278,-0.2420645422997278,-0.2420645422997274,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.3022905651126118,1.21589261378203,0.9920136582654744,1.0287092747435764,1.1105919154852253,1.1653350025375049,0.0013911326511679,0.0018638904044437,0.001552383458107,0.0041545474491348,0.0031173827173896,0.0023332431176871,1.1216493119547422,0.8093006234301632,0.1048133915539969,0.228749589380546,0.4159978656434584,0.6604834103154102,3426,2042,183,527,957,1581,1.7447253379268264
v2_0_lb12_gap05_tv25_thr10_exec0p80,v2_0,12,,0.05,0.25,0.1,0.8,,0.3874874503061738,0.3227239178086978,0.0437279725627763,0.3456733759173331,0.3371336332636405,0.2822555150916832,0.1700764911427649,0.1889650947176124,0.2205275013246212,0.2100613368291281,0.2133068723872929,0.1948802577844706,2.278312820911331,1.7078493691703918,0.1982880697424121,1.645583052718154,1.5805099455563725,1.4483535597733346,-0.2364933721204641,-0.2049898771733481,-0.1771114608604458,-0.2049898771733476,-0.204989877173348,-0.2049898771733473,0.9255921730175076,0.8961092715231788,0.7887931034482759,0.8487394957983193,0.8558333333333333,0.8766839378238342,1.3241436506219488,1.2541559497613857,1.0156800580846872,1.0354694997793128,1.1107028051592427,1.202352732965548,0.0017103547052919,0.0022078254391444,0.0043031564621567,0.0051149616097882,0.0039371345830888,0.002763785627447,1.1184126595758692,0.7915914570961124,0.1047410552867531,0.2421164812540398,0.4308190562229661,0.6549635882436546,3486,2104,188,533,960,1630,1.7958160534214194
v2_0_lb20_gap05_tv25_thr10_exec0p80,v2_0,20,,0.05,0.25,0.1,0.8,,0.3679542621448357,0.2894676013987602,0.0740560007735842,0.3020539206114898,0.3141911726630115,0.2631232966092156,0.1697176169954077,0.1889506906349703,0.225429975100998,0.2160667314865949,0.2173951646413505,0.1945616032189393,2.1680381133020035,1.531974296712026,0.3285099984614084,1.3979658901362595,1.445253730373217,1.3523906683330738,-0.3035598696671973,-0.3035598696671977,-0.1788279197162674,-0.3035598696671969,-0.3035598696671973,-0.3035598696671978,0.9006179196704428,0.8679635761589404,0.7974137931034483,0.8249299719887955,0.8508333333333333,0.8497409326424871,1.2923127791657694,1.220782148132329,1.0205171423352088,1.0292643843271818,1.1210102178794088,1.173010191651661,0.00191825129468,0.0025420433005613,0.0049313105766209,0.0056297943334454,0.0046100265440748,0.0031821640487855,1.05623212838336,0.7344322373790129,0.0758774781824702,0.1995788977707973,0.3608213119157025,0.5872379750839322,3407,2053,188,533,969,1594,1.7958160534214194
v2_0_lb15_gap05_tv20_thr10_exec0p80,v2_0,15,,0.05,0.2,0.1,0.8,,0.3547709772060032,0.2837282600699324,0.0532722045275453,0.3012484343276369,0.2803126981601582,0.2509204904060378,0.1549248199782325,0.1695824758625722,0.182041072657336,0.1823077501044939,0.1871235293423612,0.1726021877617338,2.2899557169461278,1.673098936825658,0.2926383796244816,1.6524170483973908,1.4980088241457763,1.4537503473155124,-0.1987834847356987,-0.1987834847356991,-0.1511400273860512,-0.1871728493399276,-0.1871728493399267,-0.1871728493399276,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.2386130593845417,1.1413817178830534,0.842920310232414,0.906204718689954,0.9770244185006838,1.085396161116576,0.0031838295780895,0.0041460113839158,0.0069648350584033,0.0070172724247351,0.0068550952032134,0.0047358552806249,1.003465947721243,0.6870344362544598,0.0783994815867784,0.1913354760692007,0.3654266219723273,0.5586745953920516,3250,1887,142,418,784,1415,1.9635419013034305
v2_0_lb15_gap05_tv30_thr10_exec0p80,v2_0,15,,0.05,0.3,0.1,0.8,,0.3935601366497754,0.3280466604702545,0.0456705235350491,0.3753089530431066,0.3375123192401015,0.2978603435232143,0.1779172131255759,0.200525033075658,0.2467991689004944,0.2358668863794775,0.2334665935410764,0.2080821443243639,2.212040812329925,1.6359386927341022,0.1850513668198892,1.5911896697499364,1.4456557322438472,1.4314555652545649,-0.2157787633995082,-0.2157787633995087,-0.1790935149829704,-0.2157787633995082,-0.2157787633995082,-0.2157787633995077,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.3407688807394895,1.290995998672259,1.1425387362278387,1.141406825936114,1.195455277326815,1.2500240066280714,0.0010573181298118,0.0013272448742505,0.0009980454804582,0.0039847890176337,0.0026721863468244,0.0016614630135695,1.0952733276803914,0.7734770981722052,0.1006183303137627,0.2346295327946755,0.4333152129263069,0.6369721801394196,3472,2109,187,559,981,1637,1.9635419013034305
v2_0_lb17_gap05_tv20_thr10_exec0p80,v2_0,17,,0.05,0.2,0.1,0.8,,0.3336714285988247,0.2519695325065398,0.0691044021835554,0.2865673291226533,0.2600704744996029,0.2152508630427205,0.155727957015774,0.1702498296617367,0.1825275430122467,0.1840636799688572,0.1886337612401378,0.1732215231661029,2.1426559173638062,1.4799987348426078,0.3785971204297578,1.55689231667616,1.37870587316829,1.24263347364932,-0.2222738527093974,-0.2222738527093974,-0.1418131154370046,-0.222273852709397,-0.2222738527093984,-0.222273852709397,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.2369416096119048,1.1254496355498906,0.8219553140190602,0.8954891215196525,0.9792671613798244,1.0727201244077431,0.0032837297655083,0.0043066125130278,0.0069019205422477,0.0069895188403024,0.0068272826130394,0.0046944135901527,1.0641312558119158,0.7571472853287392,0.0909405819511237,0.2032427566862787,0.3756004579135084,0.6151515161751542,3233,1849,139,415,789,1388,1.9635419013034305
v2_0_lb17_gap05_tv30_thr10_exec0p80,v2_0,17,,0.05,0.3,0.1,0.8,,0.3718637951849424,0.2952026066739259,0.0774828758822578,0.3601476426705186,0.3186263092175547,0.2605220224553635,0.1778353313847863,0.1999764317887355,0.2445549993272837,0.2369689537467905,0.234631291544259,0.2076953576021409,2.091056891165976,1.4761869888037196,0.316832107687007,1.519809396868708,1.357987279192262,1.2543468735320351,-0.2585779937215635,-0.258577993721564,-0.1699513204812933,-0.2585779937215638,-0.258577993721564,-0.2585779937215638,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.3308599387518103,1.2618211929271652,1.1101237519705796,1.1246192479527153,1.1954666684266928,1.2228290166383582,0.0010553955751211,0.0013241541447726,0.0009980454804582,0.0039743307509409,0.0026659636781422,0.0016575939967723,1.1527192759647018,0.8403705874401225,0.1159444953034501,0.2491705630461994,0.4460980464565192,0.6915533743253697,3453,2069,183,554,984,1608,1.9635419013034305
v2_0_lb17_gap08_tv25_thr20_exec0p80,v2_0,17,,0.08,0.25,0.2,0.8,,0.3883144618742811,0.3183052891745046,0.0613415093156504,0.316398991056656,0.3507138570775991,0.2760002804644441,0.1781068117381694,0.199792051180639,0.2457718418393084,0.2288133442348955,0.2293380348433053,0.2068941501219175,2.180233636685008,1.593182948438292,0.249587214127471,1.3827820755586997,1.529244188898817,1.33401684050421,-0.2953398200241741,-0.2953398200241744,-0.2075610354258826,-0.2953398200241746,-0.2953398200241746,-0.2953398200241742,0.9698764160659116,0.9528145695364238,0.9439655172413792,0.9103641456582632,0.9366666666666666,0.9409326424870468,1.3928415691761482,1.3415962974669535,1.229278608647265,1.131184649472447,1.236175331970871,1.3017081112332431,0.0015925539785852,0.0021876985317985,0.001552383458107,0.0041678097637955,0.003769316413797,0.0027385904936918,0.9267588889697066,0.6388429873303738,0.0713945342994628,0.1852586920660964,0.3163697377403904,0.5143159381500473,3650,2236,221,580,1055,1750,2.272204552550502
v2_0_lb15_gap08_tv25_thr20_exec0p80,v2_0,15,,0.08,0.25,0.2,0.8,,0.3843315454457161,0.3121090780095845,0.0974799330972182,0.3156571510569754,0.3484659374662469,0.2685064406783333,0.1781814665636089,0.1998948060286443,0.2467276413592795,0.2274694526818818,0.2291315273610681,0.2070146307124216,2.156967011541089,1.5613666218263829,0.3950912534979008,1.3876902913132032,1.5208118301290343,1.2970408891115244,-0.2935111517963622,-0.293511151796362,-0.2048109234334345,-0.2935111517963616,-0.2935111517963626,-0.293511151796362,0.971936148300721,0.9557119205298014,0.956896551724138,0.9089635854341735,0.9408333333333332,0.944559585492228,1.3949996698421825,1.3446517871138397,1.2442994687587343,1.1258186540386714,1.2398270511266014,1.3055330143352517,0.0015917180815756,0.0021863547304799,0.001552383458107,0.0041632626713788,0.0037666108938091,0.0027369083050982,0.9398214278812952,0.6519055262419624,0.071453996336368,0.1961880404885526,0.3293093258323067,0.5273784770616357,3652,2238,224,574,1055,1752,2.272204552550502
v2_0_lb15_gap05_tv25_thr10_exec1p00,v2_0,15,,0.05,0.25,0.1,1.0,,0.3395779619853891,0.2935100061193891,-0.0293034589870999,0.3152049084791184,0.2845861454192828,0.2510021303876675,0.1637486554498138,0.1866183643048597,0.2171142607484807,0.2103747530619513,0.2160079168919656,0.195651790637106,2.073775574233427,1.5727820100272194,-0.1349679145261074,1.4983019772638622,1.3174801623665302,1.2829022906988108,-0.2065112805486566,-0.2065112805486559,-0.2065112805486559,-0.2065112805486576,-0.2065112805486564,-0.2065112805486566,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.314841587665872,1.2493148702376846,1.0246326459779296,1.0707585860928497,1.122400698458483,1.1978470085462414,0.0021670802663064,0.0030699253950058,0.0032498750320639,0.0053577171941847,0.005047095682526,0.0038429739659762,1.0703819667442322,0.7484857372360461,0.0908387779096083,0.2201440907796287,0.4094675947604717,0.6119808192032605,3448,2085,187,535,957,1613,2.29412468385342
v2_0_lb17_gap05_tv25_thr10_exec1p00,v2_0,17,,0.05,0.25,0.1,1.0,,0.3199265067992372,0.2657104847377916,-0.0194861825705924,0.2971105106745977,0.2659748917158009,0.219649471011428,0.1636556480653529,0.1861577572513477,0.2164910840887021,0.2114059707300458,0.2171018108581999,0.1953426234517859,1.954876049688675,1.4273403840970902,-0.0900091689808732,1.4054026461437643,1.225115952116689,1.1244318681203824,-0.214145668704286,-0.2141456687042865,-0.198491740955041,-0.211665119214531,-0.2116651192145318,-0.2141456687042868,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.305151549170233,1.220491977225656,0.9976848425664512,1.0566606965617809,1.123292525979793,1.1710925476565723,0.0021450404050781,0.0030344937637928,0.0031409720184056,0.0053166478853081,0.0050139641729121,0.0037986201727064,1.1261959174990603,0.8137472289744812,0.1045979214879117,0.2331733846909617,0.4207714741793044,0.6649300158597284,3429,2045,183,530,960,1584,2.29412468385342
v2_0_lb15_gap05_tv25_thr10_exec0p60,v2_0,15,,0.05,0.25,0.1,0.6,,0.3919233465084628,0.3195005385851364,0.1157274583493237,0.3447034379884972,0.3304780560035245,0.2952787991779997,0.1943190532672582,0.2046548751553827,0.2252709345933151,0.2206453152887646,0.2206944897663294,0.2060540301965998,2.0169064222921462,1.5611674940191766,0.5137256546577932,1.5622513332647665,1.4974458870877727,1.433016373891202,-0.2865372175662846,-0.2865372175662855,-0.1657748068063553,-0.2254722185064301,-0.2254722185064303,-0.2254722185064303,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.277458986712027,1.2212739520363058,0.9836810584056486,0.9855101428197094,1.0701705102415944,1.1656056297013186,0.0030451195484147,0.0033888780057036,0.0064278360772683,0.0065393644891409,0.0048670057028937,0.0038252404283085,1.0436201350708707,0.7333896648548417,0.0895542842084246,0.2072557466568761,0.3942587021074337,0.5971177286121571,3332,2046,187,496,918,1574,2.294124683853421
v2_0_lb17_gap05_tv25_thr10_exec0p60,v2_0,17,,0.05,0.25,0.1,0.6,,0.367604783457446,0.2805575956567672,0.1554601400878614,0.3309965256313414,0.3069957359623136,0.2507140005478245,0.1943534081987449,0.2039718038429395,0.2256081114349242,0.2233315974815544,0.2230948648307286,0.2055828293545958,1.8914244255574624,1.3754724445776805,0.6890715901086001,1.4820855148303829,1.3760771060115795,1.219527921348845,-0.3142622353872908,-0.3142622353872911,-0.1359191654231685,-0.271091493952712,-0.2710914939527121,-0.2710914939527113,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.2684126385290064,1.1934858658016818,0.9570056023075446,0.9723148578535048,1.0723686427799266,1.140146553876007,0.0030061570729991,0.0033262413109543,0.0064724652081722,0.0065450957108572,0.0049042809121883,0.003746830970011,1.0993040545840485,0.7985211253516262,0.1033565878868445,0.2204171293944397,0.4057489216655467,0.6499368940269743,3314,2007,183,492,922,1546,2.294124683853421
v2_0_lb12_gap08_tv25_thr10_exec0p80,v2_0,12,,0.08,0.25,0.1,0.8,,0.3974419969034708,0.3332669400066039,0.1343726200902917,0.3434722180697358,0.3618511575217666,0.2941315439383813,0.1770241423588552,0.1984858541195315,0.2405597691031026,0.2238141183410505,0.2246474272609369,0.2053224341663584,2.245128780784005,1.6790463052641778,0.5585830938867437,1.534631597933196,1.6107513980182917,1.4325348573457255,-0.275853562650792,-0.275853562650792,-0.1943910546588447,-0.2758535626507916,-0.2758535626507926,-0.2758535626507922,0.977600411946447,0.9652317880794702,0.9310344827586208,0.9103641456582632,0.94,0.9564766839378238,1.396809908777941,1.3492452488830224,1.1945615682013744,1.112788873693232,1.2196492607241378,1.311283171658747,0.0020206261155065,0.0027066226896714,0.005108643006281,0.0060108613099721,0.0049413797141499,0.0033881867452052,0.913265674328481,0.6255428325044626,0.0708380223771799,0.1963916540157665,0.324463054582136,0.501015783324136,3670,2256,218,572,1051,1770,2.323295268045095
v2_0_lb20_gap08_tv25_thr10_exec0p80,v2_0,20,,0.08,0.25,0.1,0.8,,0.3812075497611626,0.3083918893336836,0.1561398073755537,0.2913741730680821,0.3187173962279543,0.2640150331204878,0.1753421770215153,0.1960525134716149,0.2310312859415944,0.2248964411709705,0.2241911063808854,0.2023590759078251,2.1740778872295325,1.573006557645248,0.6758383685533677,1.295592636108341,1.4216326480251864,1.3046859002298818,-0.3851253916281548,-0.3851253916281549,-0.1707143466145564,-0.3851253916281548,-0.3851253916281552,-0.385125391628155,0.9575180226570544,0.933360927152318,0.8275862068965517,0.8641456582633054,0.9133333333333332,0.916580310880829,1.3706213247208696,1.307557972195247,1.0592538017255866,1.0700331075243863,1.19196887699275,1.259098477110734,0.0019958231583048,0.0026667490614548,0.0049313105766209,0.0056829102186796,0.0048611008093405,0.003338272400246,0.915747100503467,0.6280242586794484,0.0677414555701316,0.1825141667606591,0.3099108741997446,0.5034972094991217,3612,2198,194,556,1036,1712,2.323295268045095
v2_0_lb15_gap05_tv25_thr30_exec0p80,v2_0,15,,0.05,0.25,0.3,0.8,,0.3828174684263685,0.3116604439227615,0.0394480135569517,0.3226293253855912,0.3063816372406975,0.2778700385505188,0.1693108579993018,0.1881480201520554,0.2150928766671016,0.2077702709981295,0.2125136942683594,0.1930595457848327,2.261033184463262,1.6564641162361795,0.183399906906286,1.5528175606436767,1.4417030313999577,1.4392970698284375,-0.2101925804530378,-0.210192580453038,-0.1623827163912876,-0.1804727320735534,-0.1804727320735536,-0.1976549077577016,0.9150360453141092,0.8865894039735099,0.7887931034482759,0.8445378151260504,0.8491666666666666,0.8658031088082901,1.3058123923951637,1.234799392410106,0.987206696740794,1.0143283671128631,1.0905674733466255,1.1796763378563813,0.0011201615829362,0.0014282730083297,0.0025069894294752,0.002547999738325,0.0019750772973945,0.0017879313928106,1.0599787250172763,0.7381824955090903,0.0892547426354295,0.2103752649054557,0.3989683626151908,0.6016775774763047,3443,2080,187,530,952,1608,2.4207085853154795
v2_0_lb17_gap05_tv25_thr30_exec0p80,v2_0,17,,0.05,0.25,0.3,0.8,,0.3602865765348886,0.2777116490072313,0.0633051071434585,0.305588304674049,0.2848964433309573,0.2392754662179246,0.1693367382656508,0.1877209402457905,0.2142211853877944,0.2097428555587526,0.214078687393447,0.1928322490631696,2.1276338508993886,1.4793855637182105,0.2955128225476872,1.4569664547570178,1.3308024577306805,1.24084776991602,-0.2250428161346861,-0.2250428161346858,-0.1475885571187277,-0.2250428161346858,-0.2250428161346854,-0.2250428161346856,0.9073120494335736,0.8654801324503312,0.7672413793103449,0.8277310924369747,0.8458333333333333,0.8455958549222798,1.2960639737359303,1.205882646519186,0.96001427496664,1.0008096633997818,1.0910984249529072,1.152804390668577,0.0011194381274388,0.0014271099697733,0.0024793494562771,0.0025440643025376,0.001972735713101,0.0017864754854779,1.1160925672943507,0.8037438787697716,0.1032904480379727,0.223790668471932,0.4104190901381672,0.6549266656550188,3424,2040,183,525,955,1579,2.4207085853154795
v2_0_lb12_gap05_tv25_thr20_exec0p80,v2_0,12,,0.05,0.25,0.2,0.8,,0.3897339180643291,0.3251379805648005,0.0449622130413058,0.3513570138203712,0.3390417018870548,0.2851820402316258,0.1708756702367429,0.1898756682168676,0.222738381336248,0.2113483907686314,0.2146505587840657,0.1959867444038294,2.280804034444253,1.71237306821979,0.2018610926934523,1.6624541712504015,1.579505330932421,1.4551088192169268,-0.2364933721204641,-0.2018794989466819,-0.1753936554042958,-0.2018794989466815,-0.2018794989466812,-0.201879498946681,0.9255921730175076,0.8961092715231788,0.7887931034482759,0.8487394957983193,0.8558333333333333,0.8766839378238342,1.3262331887367158,1.2562457388466075,1.0276851071697264,1.0392704279209026,1.114336207281908,1.204968759095028,0.0013883697768959,0.0018594487638509,0.001754724599073,0.0041395180322266,0.0031084402143292,0.0023276830121574,1.1190589115002054,0.7920446492051341,0.1047546596444255,0.2419732245265416,0.4309304160085931,0.6554167803526763,3482,2100,188,529,956,1626,2.4717993008100723
v2_0_lb20_gap05_tv25_thr20_exec0p80,v2_0,20,,0.05,0.25,0.2,0.8,,0.3708782914324735,0.292893845965219,0.0676100724153587,0.3097701908610506,0.318253436868952,0.2673208589618423,0.1710687328443933,0.1906569710169056,0.2302357971141921,0.2192978487131876,0.2201009714009119,0.1966359936997335,2.168007474339744,1.536234654327158,0.2936557792610573,1.4125546268636169,1.4459428999486612,1.359470633693065,-0.2980483080686036,-0.2980483080686036,-0.1875199036089944,-0.2980483080686036,-0.2980483080686034,-0.2980483080686038,0.9006179196704428,0.8679635761589404,0.7974137931034483,0.8249299719887955,0.8508333333333333,0.8497409326424871,1.2965830790020676,1.226377764422198,1.043988136270526,1.0407719828824546,1.131702018774097,1.1800148595046789,0.0014173092917656,0.0019059723879213,0.001754724599073,0.0037377745038334,0.0032021077774576,0.0023859219115118,1.0585803637957258,0.7365874129760641,0.0765738075298522,0.2006269836040451,0.3626346551893594,0.5893931506809834,3404,2050,188,530,966,1591,2.4717993008100723
