candidate,version,lookback,halflife,exit_buffer,target_vol,scale_threshold,execution_hedge_ratio,signal_spread_hedge_ratio,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,final_nav,holding_days,holding_day_ratio,avg_execution_scale,avg_target_vol_turnover,cost_total,cost_days
v2_3_lb20_h5p00_gap13_tv30_thr30_exec0p60,v2_3,20,5.0,0.13,0.3,0.3,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.3733529083114175,0.2208089715894485,1.690841208234939,-0.1847739237575175,4.884458802695312,902,0.7516666666666667,1.0317777367764949,0.0010325110039474,0.4925064020637659,844
v2_3_lb20_h5p00_gap13_tv30_thr30_exec0p60,v2_3,20,5.0,0.13,0.3,0.3,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.4365476792670006,0.2172206279363983,2.0096971609658585,-0.1847739237575176,2.959418447949505,546,0.7647058823529411,0.9863906591771896,0.0017353126116764,0.2771576082519403,480
v2_3_lb20_h5p00_gap13_tv30_thr30_exec0p60,v2_3,20,5.0,0.13,0.3,0.3,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1906121555557847,0.2111725751652615,0.9026368855265108,-0.1616993544296754,1.1904699852391267,148,0.6379310344827587,0.9112429713338264,0.0,0.1153019888251544,153
v2_3_lb20_h5p00_gap13_tv30_thr50_exec0p60,v2_3,20,5.0,0.13,0.3,0.5,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3833262711948926,0.1852972597531189,2.068709875718713,-0.2973550998447295,182.2138802042641,2867,0.7381565396498455,1.0585574486500433,0.0008368827950782,1.4736352496201857,2769
v2_3_lb20_h5p00_gap13_tv30_thr50_exec0p60,v2_3,20,5.0,0.13,0.3,0.5,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.3161512213368302,0.1911603589014432,1.653853461845762,-0.205488684411466,15.591740227631286,1785,0.7388245033112583,1.0484903072807048,0.0003341290083836,0.9540392322067922,1743
v2_3_lb20_h5p00_gap13_tv30_thr50_exec0p60,v2_3,20,5.0,0.13,0.3,0.5,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2862955101859867,0.1949695866067113,1.468411125902914,-0.2054886844114668,7.489048984186642,1400,0.7253886010362695,1.013291493466416,0.0004182671939144,0.7784211994199082,1352
v2_3_lb20_h5p00_gap13_tv30_thr50_exec0p60,v2_3,20,5.0,0.13,0.3,0.5,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.3506774256558882,0.2150908092240875,1.630369177190378,-0.1847739237575175,4.494370272929191,902,0.7516666666666667,1.0072104853251524,0.0006727130702124,0.4856064453215487,842
v2_3_lb20_h5p00_gap13_tv30_thr50_exec0p60,v2_3,20,5.0,0.13,0.3,0.5,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.3971774576159919,0.2073732539776338,1.915278127712792,-0.1847739237575176,2.7230698087335656,546,0.7647058823529411,0.9451011609396393,0.0011306102020377,0.2702576515097231,478
v2_3_lb20_h5p00_gap13_tv30_thr50_exec0p60,v2_3,20,5.0,0.13,0.3,0.5,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1434874928533047,0.1982990414249927,0.7235914597579102,-0.1616993544296757,1.1433825544783236,148,0.6379310344827587,0.8279634884663407,0.0,0.1106999789043844,153
v2_3_lb20_h5p00_gap20_tv15_thr10_exec0p60,v2_3,20,5.0,0.2,0.15,0.1,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.2771882849703968,0.1331083330474997,2.0824262360154577,-0.1906891144612803,50.63402748467994,2940,0.756951596292482,0.8339645853778348,0.0047713560813477,1.1714467851254842,2020
v2_3_lb20_h5p00_gap20_tv15_thr10_exec0p60,v2_3,20,5.0,0.2,0.15,0.1,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2128995467112682,0.1314078220509206,1.6201436367217883,-0.1686091411554225,6.888641560704771,1814,0.7508278145695364,0.758002024374672,0.0049657859595615,0.7290535552623454,1086
v2_3_lb20_h5p00_gap20_tv15_thr10_exec0p60,v2_3,20,5.0,0.2,0.15,0.1,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.1770851451385233,0.1298977462823055,1.363265724053948,-0.1686091411554232,3.683572058369371,1427,0.7393782383419689,0.7059184475460709,0.0048687809983861,0.5870882861568403,779
v2_3_lb20_h5p00_gap20_tv15_thr10_exec0p60,v2_3,20,5.0,0.2,0.15,0.1,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2003275111249904,0.1362648107353604,1.470133852194945,-0.1686091411554221,2.491406096247144,912,0.76,0.6453090424355937,0.0046956287464581,0.3550096267417917,392
v2_3_lb20_h5p00_gap20_tv15_thr10_exec0p60,v2_3,20,5.0,0.2,0.15,0.1,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2101993435430489,0.132230612444572,1.5896420628858512,-0.1686091411554231,1.7708172821679775,552,0.773109243697479,0.5975691528067789,0.0049686616886129,0.199414096542304,229
v2_3_lb20_h5p00_gap20_tv15_thr10_exec0p60,v2_3,20,5.0,0.2,0.15,0.1,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1079515307908771,0.1147703625660509,0.9405871723089704,-0.0875409252156128,1.1078737927510016,150,0.646551724137931,0.4950078188966443,0.0028688197260014,0.0787243454668551,39
v2_3_lb20_h5p00_gap20_tv15_thr20_exec0p60,v2_3,20,5.0,0.2,0.15,0.2,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.2806867418437746,0.1341762453785363,2.0919257432782143,-0.1951769566520826,52.90528484874258,2940,0.756951596292482,0.8362567185992699,0.0031635137085105,1.1645967458726023,2035
v2_3_lb20_h5p00_gap20_tv15_thr20_exec0p60,v2_3,20,5.0,0.2,0.15,0.2,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2138913845636891,0.1315285918624764,1.6261968712272803,-0.1633481695905947,6.945172787381506,1814,0.7508278145695364,0.75561103603733,0.003198942570626,0.7227205334092403,1088
v2_3_lb20_h5p00_gap20_tv15_thr20_exec0p60,v2_3,20,5.0,0.2,0.15,0.2,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.177323075615513,0.1300046420218704,1.3639749539534312,-0.163348169590594,3.689530872594803,1427,0.7393782383419689,0.7039372216688593,0.0029074848977962,0.5815968041320244,783
v2_3_lb20_h5p00_gap20_tv15_thr20_exec0p60,v2_3,20,5.0,0.2,0.15,0.2,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.195507016406367,0.1361747762784834,1.4357065364774058,-0.1633481695905944,2.4417858072039564,912,0.76,0.6425303614676462,0.0028475859102606,0.3518028448457215,405
v2_3_lb20_h5p00_gap20_tv15_thr20_exec0p60,v2_3,20,5.0,0.2,0.15,0.2,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2054483659739177,0.1286926653431007,1.5964263808367216,-0.163348169590595,1.7500765090887624,552,0.773109243697479,0.5868882687389619,0.001885817975489,0.1960169025092268,211
v2_3_lb20_h5p00_gap20_tv15_thr20_exec0p60,v2_3,20,5.0,0.2,0.15,0.2,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.0989410193068911,0.1102952541687981,0.8970559980347819,-0.0825341209743502,1.0988700552769783,150,0.646551724137931,0.4733410739099362,0.0025856491954174,0.077693408276465,30
v2_3_lb20_h5p00_gap20_tv15_thr30_exec0p60,v2_3,20,5.0,0.2,0.15,0.3,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.2852986759078713,0.1352989278157273,2.1086543737910373,-0.201704684726203,56.04559898154186,2940,0.756951596292482,0.8394043338561027,0.0020781639450888,1.1626719819431668,2007
v2_3_lb20_h5p00_gap20_tv15_thr30_exec0p60,v2_3,20,5.0,0.2,0.15,0.3,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2133201565393674,0.1318154024518706,1.618324964848144,-0.1715168210504003,6.912564053411201,1814,0.7508278145695364,0.7555653912422385,0.0020254165687797,0.7211634235791122,1086
v2_3_lb20_h5p00_gap20_tv15_thr30_exec0p60,v2_3,20,5.0,0.2,0.15,0.3,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.1837992085212181,0.1311511229477304,1.4014306884316217,-0.1715168210504007,3.8549942784096873,1427,0.7393782383419689,0.710935812862641,0.0020216928559386,0.5833990853333121,781
v2_3_lb20_h5p00_gap20_tv15_thr30_exec0p60,v2_3,20,5.0,0.2,0.15,0.3,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2052929216971943,0.1375444853952348,1.492556543486887,-0.1715168210504007,2.543358177837244,912,0.76,0.6482202848242451,0.0022056844561548,0.3534419474494545,369
v2_3_lb20_h5p00_gap20_tv15_thr30_exec0p60,v2_3,20,5.0,0.2,0.15,0.3,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2064157146134728,0.1322288058957761,1.5610495248378136,-0.1715168210504006,1.7542863547732388,552,0.773109243697479,0.5938597823339554,0.002248325039823,0.1978636724539931,208
v2_3_lb20_h5p00_gap20_tv15_thr30_exec0p60,v2_3,20,5.0,0.2,0.15,0.3,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.0989410193068911,0.1102952541687981,0.8970559980347819,-0.0825341209743502,1.0988700552769783,150,0.646551724137931,0.4733410739099362,0.0025856491954174,0.077693408276465,30
v2_3_lb20_h5p00_gap20_tv15_thr50_exec0p60,v2_3,20,5.0,0.2,0.15,0.5,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.2776089917324982,0.1365733610382109,2.032673060267059,-0.222156305448133,50.90223843383272,2940,0.756951596292482,0.8270694211925869,0.0015077360489843,1.1485728570105258,1911
v2_3_lb20_h5p00_gap20_tv15_thr50_exec0p60,v2_3,20,5.0,0.2,0.15,0.5,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.1956104920882546,0.1275066131545733,1.534120366377551,-0.1639388205952587,5.967479844783032,1814,0.7508278145695364,0.7187438336372581,0.001384909938645,0.701616592704292,907
v2_3_lb20_h5p00_gap20_tv15_thr50_exec0p60,v2_3,20,5.0,0.2,0.15,0.5,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.1771804321716799,0.1269100565985957,1.3961102604507103,-0.163938820595259,3.685957448575832,1427,0.7393782383419689,0.6853235395233392,0.0013010392966224,0.572915548211508,602
v2_3_lb20_h5p00_gap20_tv15_thr50_exec0p60,v2_3,20,5.0,0.2,0.15,0.5,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.1837323484977664,0.1290543227718108,1.4236822490838632,-0.1393391660214419,2.3239000247928163,912,0.76,0.6049311916234849,0.0006889782763217,0.3421179213625125,236
v2_3_lb20_h5p00_gap20_tv15_thr50_exec0p60,v2_3,20,5.0,0.2,0.15,0.5,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.1855883124391177,0.1165801584646403,1.5919373835420558,-0.1393391660214421,1.665127498984032,552,0.773109243697479,0.5341475635956008,0.0011579466828937,0.189465814982314,112
v2_3_lb20_h5p00_gap20_tv15_thr50_exec0p60,v2_3,20,5.0,0.2,0.15,0.5,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.0761533312042255,0.10957803329085,0.6949689542437193,-0.0875409252156128,1.076099272281054,150,0.646551724137931,0.4515877570428245,0.0035636807395953,0.0784620943900042,38
v2_3_lb20_h5p00_gap20_tv20_thr10_exec0p60,v2_3,20,5.0,0.2,0.2,0.1,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3230405514382093,0.1605983072147399,2.0114816715114188,-0.2325209654751089,89.15859723815734,2940,0.756951596292482,0.979381033612333,0.0039725164994955,1.318082336792534,2514
v2_3_lb20_h5p00_gap20_tv20_thr10_exec0p60,v2_3,20,5.0,0.2,0.2,0.1,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2565953553491873,0.1643452458133134,1.56131900304962,-0.211251036731353,9.813382123719954,1814,0.7508278145695364,0.9350003666614904,0.0042807001683655,0.8463461078397045,1533
v2_3_lb20_h5p00_gap20_tv20_thr10_exec0p60,v2_3,20,5.0,0.2,0.2,0.1,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2240265346672822,0.1649095478393603,1.3584812862716005,-0.211251036731353,5.036006741437321,1427,0.7393782383419689,0.8885434240713496,0.0045131668756138,0.6828761250075386,1140
v2_3_lb20_h5p00_gap20_tv20_thr10_exec0p60,v2_3,20,5.0,0.2,0.2,0.1,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2636214995496224,0.1774736122769807,1.4854123729571234,-0.2112510367313536,3.221183600454202,912,0.76,0.8431212071773524,0.0050692683925256,0.4197271143466182,630
v2_3_lb20_h5p00_gap20_tv20_thr10_exec0p60,v2_3,20,5.0,0.2,0.2,0.1,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2831737620612069,0.172034647295647,1.6460275096478898,-0.2112510367313529,2.1102678892635263,552,0.773109243697479,0.7823309071434951,0.0049541915271706,0.231720565448959,319
v2_3_lb20_h5p00_gap20_tv20_thr10_exec0p60,v2_3,20,5.0,0.2,0.2,0.1,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1320555988781746,0.1525632270385813,0.8655794809897367,-0.1146560726426192,1.131959494386328,150,0.646551724137931,0.6589743198828096,0.0040395864058338,0.0912762807303466,110
v2_3_lb20_h5p00_gap20_tv20_thr20_exec0p60,v2_3,20,5.0,0.2,0.2,0.2,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3224695891057201,0.1620500102681739,1.9899387144256904,-0.2442524302937507,88.54338940643092,2940,0.756951596292482,0.9808658814868628,0.0027328930196686,1.3128578801185933,2545
v2_3_lb20_h5p00_gap20_tv20_thr20_exec0p60,v2_3,20,5.0,0.2,0.2,0.2,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2605129907425418,0.1658031520485871,1.5712185656530877,-0.2035701147615735,10.123614906061556,1814,0.7508278145695364,0.9364896642073248,0.0025080062060836,0.8407202967990143,1577
v2_3_lb20_h5p00_gap20_tv20_thr20_exec0p60,v2_3,20,5.0,0.2,0.2,0.2,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2331397697279071,0.167341760823394,1.3931953899657703,-0.203570114761573,5.34378844365352,1427,0.7393782383419689,0.8992921674475297,0.0025869459569655,0.681838434294702,1184
v2_3_lb20_h5p00_gap20_tv20_thr20_exec0p60,v2_3,20,5.0,0.2,0.2,0.2,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2755182004826533,0.1800855720794833,1.5299293402641354,-0.2035701147615732,3.375677595550049,912,0.76,0.8537567389872875,0.0031530319905733,0.4188989480990265,658
v2_3_lb20_h5p00_gap20_tv20_thr20_exec0p60,v2_3,20,5.0,0.2,0.2,0.2,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2933849281832354,0.1722358138474966,1.7033909593448913,-0.2035701147615728,2.1609666915565247,552,0.773109243697479,0.7840952407637037,0.0022758650883857,0.2291248011608193,312
v2_3_lb20_h5p00_gap20_tv20_thr20_exec0p60,v2_3,20,5.0,0.2,0.2,0.2,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1487312174873896,0.1508825935557891,0.9857413899264392,-0.1096405880051732,1.1486222008783886,150,0.646551724137931,0.6602031560558623,0.0020375092702076,0.0899491618835094,110
v2_3_lb20_h5p00_gap20_tv20_thr30_exec0p60,v2_3,20,5.0,0.2,0.2,0.3,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3151271077206277,0.1586188049917886,1.9866945015563648,-0.2566941390236201,80.97844122445977,2940,0.756951596292482,0.9652481441535574,0.0015221015820055,1.2969847354529258,2503
v2_3_lb20_h5p00_gap20_tv20_thr30_exec0p60,v2_3,20,5.0,0.2,0.2,0.3,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2467951069573097,0.159477960997979,1.5475185750615237,-0.1857031856205366,9.074438379379515,1814,0.7508278145695364,0.9079309004108168,0.0009866391976841,0.8254367809356864,1539
v2_3_lb20_h5p00_gap20_tv20_thr30_exec0p60,v2_3,20,5.0,0.2,0.2,0.3,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2171055606220333,0.1593806586891833,1.3621826036333708,-0.1857031856205365,4.812739517975768,1427,0.7393782383419689,0.8630747984046501,0.0012350882391735,0.6660203422021469,1146
v2_3_lb20_h5p00_gap20_tv20_thr30_exec0p60,v2_3,20,5.0,0.2,0.2,0.3,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2524063323312917,0.1710883801521358,1.4752979255917087,-0.1834248958999771,3.080770670147618,912,0.76,0.80924329806413,0.0019864335846707,0.40833626955608,620
v2_3_lb20_h5p00_gap20_tv20_thr30_exec0p60,v2_3,20,5.0,0.2,0.2,0.3,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2634043359462499,0.161194434356716,1.6340783538676524,-0.1834248958999778,2.0143761713748103,552,0.773109243697479,0.7303551119440261,0.0018189229045464,0.2223841969233466,311
v2_3_lb20_h5p00_gap20_tv20_thr30_exec0p60,v2_3,20,5.0,0.2,0.2,0.3,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1261479348037886,0.1470362663645385,0.8579375546100804,-0.1096405880051735,1.1260563645073134,150,0.646551724137931,0.6311214318799149,0.0034475322605565,0.0897365304165648,110
v2_3_lb20_h5p00_gap20_tv20_thr50_exec0p60,v2_3,20,5.0,0.2,0.2,0.5,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3145428567475274,0.1602027178647839,1.963405246426664,-0.2617246293049102,80.40328741146259,2940,0.756951596292482,0.9672165502538532,0.0010687572644393,1.2943732906327865,2528
v2_3_lb20_h5p00_gap20_tv20_thr50_exec0p60,v2_3,20,5.0,0.2,0.2,0.5,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.243460092791133,0.159489005631548,1.526500788108086,-0.1857031856205366,8.834642359783935,1814,0.7508278145695364,0.9068406241218412,0.0003512678326505,0.8235359622787759,1586
v2_3_lb20_h5p00_gap20_tv20_thr50_exec0p60,v2_3,20,5.0,0.2,0.2,0.5,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2130365898397273,0.1593923616629118,1.336554572735825,-0.1857031856205365,4.685560762496723,1427,0.7393782383419689,0.8617099758584505,0.0004397218050174,0.6641195235452362,1193
v2_3_lb20_h5p00_gap20_tv20_thr50_exec0p60,v2_3,20,5.0,0.2,0.2,0.5,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2457152462835408,0.17110997659816,1.4360077136857197,-0.1834248958999771,2.999359952139233,912,0.76,0.8070482084689924,0.000707219236403,0.4064354508991694,667
v2_3_lb20_h5p00_gap20_tv20_thr50_exec0p60,v2_3,20,5.0,0.2,0.2,0.5,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.2534855927929316,0.1557335030714187,1.627688248152256,-0.1834248958999778,1.9673785261260424,552,0.773109243697479,0.7214178504084251,0.0011886037586606,0.2208121703438173,308
v2_3_lb20_h5p00_gap20_tv20_thr50_exec0p60,v2_3,20,5.0,0.2,0.2,0.5,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1207289945973939,0.1472221362107424,0.8200464801337709,-0.1096405880051731,1.1206415647598356,150,0.646551724137931,0.6304957363240693,0.0036580305331194,0.0899729564135997,108
v2_3_lb20_h5p00_gap20_tv25_thr10_exec0p60,v2_3,20,5.0,0.2,0.25,0.1,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3461262545730568,0.1774853727736448,1.9501677753157007,-0.2718496736356834,117.67222904492186,2940,0.756951596292482,1.0485582447750574,0.0025279862519996,1.3920772846969882,2758
v2_3_lb20_h5p00_gap20_tv25_thr10_exec0p60,v2_3,20,5.0,0.2,0.25,0.1,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2803790245406206,0.1848177253756762,1.5170570028967638,-0.2287386974229418,11.83691611045414,1814,0.7508278145695364,1.0263027261740585,0.0025575262990495,0.9139363226776788,1723
v2_3_lb20_h5p00_gap20_tv25_thr10_exec0p60,v2_3,20,5.0,0.2,0.25,0.1,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2484330791842082,0.1871682883635919,1.327324630450238,-0.2287386974229415,5.897369045817017,1427,0.7393782383419689,0.985882517918239,0.002888017647267,0.7393734427577311,1330
v2_3_lb20_h5p00_gap20_tv25_thr10_exec0p60,v2_3,20,5.0,0.2,0.25,0.1,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2984462677439601,0.2045400180880192,1.459109422858907,-0.2287386974229414,3.6901351930322632,912,0.76,0.9518434842967892,0.0038269477270244,0.4606471160801414,804
v2_3_lb20_h5p00_gap20_tv25_thr10_exec0p60,v2_3,20,5.0,0.2,0.25,0.1,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.3240144686316861,0.2009786782300655,1.6121832996671337,-0.2287386974229422,2.3178972269716867,552,0.773109243697479,0.8938632026483707,0.0049698608810683,0.2564045781821199,436
v2_3_lb20_h5p00_gap20_tv25_thr10_exec0p60,v2_3,20,5.0,0.2,0.25,0.1,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1573568036792862,0.1856709850871783,0.847503467520261,-0.142379994924237,1.157241043062303,150,0.646551724137931,0.8013362124315171,0.0043304769866645,0.1045804643034755,155
v2_3_lb20_h5p00_gap20_tv25_thr20_exec0p60,v2_3,20,5.0,0.2,0.25,0.2,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3491938446656957,0.1791281847741787,1.9494075994010285,-0.2775946420632155,122.0482287998314,2940,0.756951596292482,1.0533834488702631,0.0018232036195886,1.3925330985897753,2816
v2_3_lb20_h5p00_gap20_tv25_thr20_exec0p60,v2_3,20,5.0,0.2,0.25,0.2,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2876715907760616,0.1866747694432936,1.5410309150720445,-0.2246812809722861,12.528550471104118,1814,0.7508278145695364,1.0337941822890446,0.0014145309064333,0.9145706191611698,1733
v2_3_lb20_h5p00_gap20_tv25_thr20_exec0p60,v2_3,20,5.0,0.2,0.25,0.2,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2559131211028045,0.1893009181460319,1.3518852608278744,-0.2246812809722862,6.185942022534556,1427,0.7393782383419689,0.9943417040515824,0.0014118096811825,0.7397819109019257,1340
v2_3_lb20_h5p00_gap20_tv25_thr20_exec0p60,v2_3,20,5.0,0.2,0.25,0.2,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.3077608516236858,0.2074373843664588,1.4836325311545364,-0.2246812809722861,3.824387612964349,912,0.76,0.9627049875461148,0.0022706605705686,0.4618323779161066,814
v2_3_lb20_h5p00_gap20_tv25_thr20_exec0p60,v2_3,20,5.0,0.2,0.25,0.2,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.3412579041740211,0.2034296783433733,1.6775227044207608,-0.2246812809722864,2.409494510042443,552,0.773109243697479,0.9036364143514404,0.0028629671343829,0.2566255565156571,446
v2_3_lb20_h5p00_gap20_tv25_thr20_exec0p60,v2_3,20,5.0,0.2,0.25,0.2,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1758138773720781,0.1868050357129564,0.9411624087170364,-0.1362679157902131,1.175683538610932,150,0.646551724137931,0.8162072650479608,0.0023618348995866,0.104478158407055,155
v2_3_lb20_h5p00_gap20_tv25_thr30_exec0p60,v2_3,20,5.0,0.2,0.25,0.3,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3478696630790119,0.1768713852725448,1.9667944735264675,-0.2807374808568391,120.14085738676548,2940,0.756951596292482,1.045434601492082,0.0011312990248476,1.38316833437821,2732
v2_3_lb20_h5p00_gap20_tv25_thr30_exec0p60,v2_3,20,5.0,0.2,0.25,0.3,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.2830082251630799,0.1840078477253497,1.53802258252321,-0.2144173054841459,12.082206323347735,1814,0.7508278145695364,1.023802154232002,0.0008397194045838,0.9082821079617316,1672
v2_3_lb20_h5p00_gap20_tv25_thr30_exec0p60,v2_3,20,5.0,0.2,0.25,0.3,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2518964676009219,0.1858999106594151,1.3550112353868649,-0.2144173054841451,6.029484517683089,1427,0.7393782383419689,0.9817937300426172,0.0010511720629402,0.7337018950024455,1279
v2_3_lb20_h5p00_gap20_tv25_thr30_exec0p60,v2_3,20,5.0,0.2,0.25,0.3,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2991941227337302,0.202875925645776,1.4747640548348109,-0.214417305484146,3.700772860921034,912,0.76,0.9458101422735176,0.0016906350678955,0.4570863241168702,753
v2_3_lb20_h5p00_gap20_tv25_thr30_exec0p60,v2_3,20,5.0,0.2,0.25,0.3,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.3211560200454897,0.1963838583144429,1.6353483570491114,-0.2144173054841457,2.302940959380641,552,0.773109243697479,0.8800801386260608,0.0021675026514298,0.2524012130053064,385
v2_3_lb20_h5p00_gap20_tv25_thr30_exec0p60,v2_3,20,5.0,0.2,0.25,0.3,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1496946965795513,0.1823932110678758,0.8207251558493804,-0.1362679157902134,1.1495849288555149,150,0.646551724137931,0.7827763750449259,0.0039827265360974,0.1035945533574317,126
v2_3_lb20_h5p00_gap20_tv25_thr50_exec0p60,v2_3,20,5.0,0.2,0.25,0.5,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3528899700303642,0.1811854683265972,1.9476725881474104,-0.2973550998447297,127.5235191061661,2940,0.756951596292482,1.0559897012591857,0.0010832494001763,1.392772576808391,2678
v2_3_lb20_h5p00_gap20_tv25_thr50_exec0p60,v2_3,20,5.0,0.2,0.25,0.5,0.6,1.0,last_10y,2016-05-20,2026-05-20,2416,0.282475562106204,0.1865309017116101,1.5143633548876052,-0.2144173054841451,12.032145404064403,1814,0.7508278145695364,1.0282916231769104,0.0007303872883281,0.9120439196546724,1658
v2_3_lb20_h5p00_gap20_tv25_thr50_exec0p60,v2_3,20,5.0,0.2,0.25,0.5,0.6,1.0,last_8y,2018-05-21,2026-05-20,1930,0.2512466848203292,0.1890217401812218,1.329194644909364,-0.2144173054841454,6.004502198255501,1427,0.7393782383419689,0.9874137077477462,0.0009143086469434,0.7374637066953864,1265
v2_3_lb20_h5p00_gap20_tv25_thr50_exec0p60,v2_3,20,5.0,0.2,0.25,0.5,0.6,1.0,last_5y,2021-05-20,2026-05-20,1200,0.2981155808434359,0.2074648405085076,1.436945075188347,-0.2144173054841448,3.6854392300825527,912,0.76,0.9548489397492664,0.001470513073834,0.4608481358098111,739
v2_3_lb20_h5p00_gap20_tv25_thr50_exec0p60,v2_3,20,5.0,0.2,0.25,0.5,0.6,1.0,last_3y,2023-05-22,2026-05-20,714,0.3188113646112247,0.1975755719468955,1.6136173185261735,-0.2144173054841457,2.29072111435274,552,0.773109243697479,0.8721060540619672,0.0024714505442589,0.2521927216983616,371
v2_3_lb20_h5p00_gap20_tv25_thr50_exec0p60,v2_3,20,5.0,0.2,0.25,0.5,0.6,1.0,last_1y,2025-05-20,2026-05-20,232,0.1496946965795513,0.1823932110678758,0.8207251558493804,-0.1362679157902134,1.1495849288555149,150,0.646551724137931,0.7827763750449259,0.0039827265360974,0.1035945533574317,126
v2_3_lb20_h5p00_gap20_tv30_thr10_exec0p60,v2_3,20,5.0,0.2,0.3,0.1,0.6,1.0,full,2010-05-05,2026-05-20,3884,0.3667630079672428,0.1890054892629601,1.94048865669172,-0.2926910186757437,150.1979728871636,2940,0.756951596292482,1.0882954515848722,0.0014715005318119,1.433744351994119,2889
