window,variant,annual,vol,sharpe,max_dd,calmar,total_return,win_rate,active_days_pct,signal_changes,entry_days,exit_days,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,base_annual,base_max_dd,base_sharpe,annual_delta,max_dd_delta,sharpe_delta
last_5y,buffer_0p0075,0.4276175479350055,0.1520490561258595,2.812365685328836,-0.20030879190798612,2.134791707652233,4.928619276254406,0.7868852459016393,0.7845528455284553,145,73,73,0.438,0.1944899999999936,0.6324899999999937,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.011092731725696137,-0.0812712150383335,-0.17012073899948943
last_5y,buffer_0p010,0.42932910783744216,0.15198246349255187,2.824859513206154,-0.2003087919079858,2.143336314636951,4.964238586274609,0.7868852459016393,0.7916666666666666,131,66,66,0.396,0.1956899999999936,0.5916899999999936,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.009381171823259482,-0.08127121503833319,-0.15762691112217153
last_5y,buffer_0p015,0.43828525580356525,0.15347068813193473,2.855823878412423,-0.20030879190798598,2.188048021401359,5.153427712430555,0.8032786885245902,0.8079268292682927,107,54,54,0.324,0.2018699999999932,0.5258699999999932,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.00042502385713638624,-0.08127121503833336,-0.12666254591590276
last_5y,buffer_0p020,0.436923780403492,0.15375259879589268,2.8417326524900592,-0.20030879190798587,2.1812511385131708,5.124362710265648,0.8032786885245902,0.8226626016260162,95,48,48,0.28800000000000003,0.20660999999999308,0.4946099999999931,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.0017864992572096394,-0.08127121503833325,-0.14075377183826632
last_5y,buffer_0p030,0.42200931874428993,0.1579991745220727,2.670959009886059,-0.19080035259761496,2.2117847949383984,4.81309681644711,0.7704918032786885,0.8541666666666666,75,38,38,0.22800000000000004,0.21563999999999262,0.44363999999999265,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.01670096091641171,-0.07176277572796234,-0.3115274144422666
last_5y,buffer_0p040,0.4151569780269042,0.16543990850758386,2.509412521875719,-0.19127319236278376,2.1704922310256887,4.674398940786257,0.7704918032786885,0.8894817073170732,55,28,28,0.168,0.2216999999999924,0.3896999999999924,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.02355330163379743,-0.07223561549313114,-0.4730739024526067
last_5y,buffer_0p050,0.40874804528811115,0.1674505820708694,2.441007013729689,-0.2191634904035071,1.8650371215367825,4.547084241291051,0.7704918032786885,0.9100609756097561,45,23,23,0.138,0.2271299999999924,0.3651299999999924,0.43871027966070164,-0.11903757686965262,2.9824864243283256,-0.02996223437259049,-0.10012591353385449,-0.5414794105986367
last_10y,base_0p000,0.37953524824511997,0.12519081195068146,3.0316541791791933,-0.11903757686965276,3.1883650375436874,23.953802389098385,0.7272727272727273,0.7601626016260162,211,106,106,0.6360000000000001,0.18458999999999398,0.820589999999994,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.0,0.0,0.0
last_10y,buffer_0p001,0.38748141345495424,0.12505243775988076,3.0985514588606105,-0.12212408565459346,3.172850067847201,25.42877553118736,0.7355371900826446,0.7654979674796748,187,94,94,0.5640000000000001,0.18752999999999387,0.7515299999999938,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.007946165209834266,-0.0030865087849406975,0.06689727968141712
last_10y,buffer_0p0015,0.38748141345495424,0.12505243775988076,3.0985514588606105,-0.12212408565459346,3.172850067847201,25.42877553118736,0.7355371900826446,0.7665142276422764,185,93,93,0.558,0.18752999999999387,0.7455299999999938,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.007946165209834266,-0.0030865087849406975,0.06689727968141712
last_10y,buffer_0p002,0.38964635880750875,0.1250734026596065,3.115341475660902,-0.12212408565459322,3.190577491073758,25.84400510716102,0.7355371900826446,0.7680386178861789,179,90,90,0.54,0.18752999999999387,0.7275299999999939,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.010111110562388781,-0.0030865087849404615,0.0836872964817088
last_10y,buffer_0p0025,0.3912364308120213,0.12504482082965696,3.128769574111234,-0.12212408565459307,3.2035976254394742,26.152705563533083,0.7355371900826446,0.7693089430894309,175,88,88,0.528,0.18752999999999387,0.7155299999999939,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.011701182566901336,-0.003086508784940309,0.09711539493204047
last_10y,buffer_0p003,0.3922072331575772,0.12500085292025243,3.137636456031193,-0.1221240856545934,3.211546936505766,26.342746623097216,0.7355371900826446,0.7710873983739838,169,85,85,0.51,0.1881899999999939,0.6981899999999939,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.012671984912457246,-0.003086508784940642,0.10598227685199957
last_10y,buffer_0p0035,0.3922072331575772,0.12500085292025243,3.137636456031193,-0.1221240856545934,3.211546936505766,26.342746623097216,0.7355371900826446,0.7736280487804879,163,82,82,0.49200000000000005,0.18932999999999378,0.6813299999999938,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.012671984912457246,-0.003086508784940642,0.10598227685199957
last_10y,buffer_0p004,0.3923286076540504,0.12517035505431168,3.1343572324598603,-0.12212408565459346,3.2125407985750085,26.366590485044956,0.7355371900826446,0.7751524390243902,161,81,81,0.48600000000000004,0.1907099999999937,0.6767099999999937,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.01279335940893045,-0.0030865087849406975,0.10270305328066698
last_10y,buffer_0p0045,0.3850042824564268,0.12822642678439164,3.0025345953357836,-0.20030879190798623,1.9220538389212702,24.96076742393054,0.743801652892562,0.7771849593495935,157,79,79,0.47400000000000003,0.1928699999999936,0.6668699999999936,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.005469034211306845,-0.08127121503833347,-0.029119583843409735
last_10y,buffer_0p005,0.3859907896685153,0.12815121292009996,3.0119948213769447,-0.20030879190798598,1.9269787710857162,25.14624842939816,0.743801652892562,0.7789634146341463,153,77,77,0.462,0.1938899999999936,0.6558899999999936,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.006455541423395328,-0.08127121503833322,-0.01965935780224859
last_10y,buffer_0p0075,0.380894304255599,0.12814491232994432,2.9723716480829285,-0.2003087919079863,1.9015356272058508,24.20069474228126,0.7520661157024794,0.7845528455284553,145,73,73,0.438,0.1944899999999936,0.6324899999999937,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.0013590560104790317,-0.08127121503833355,-0.0592825310962648
last_10y,buffer_0p010,0.3809657956323236,0.12885490804511696,2.9565485817500496,-0.20030879190798592,1.901892533041308,24.213742847371044,0.7520661157024794,0.7916666666666666,131,66,66,0.396,0.1956899999999936,0.5916899999999936,0.37953524824511997,-0.11903757686965276,3.0316541791791933,0.0014305473872036067,-0.08127121503833316,-0.07510559742914369
last_10y,buffer_0p015,0.3753739100178122,0.12995838105614757,2.888416329652757,-0.20030879190798578,1.873976206647208,23.211312327425485,0.7603305785123967,0.8079268292682927,107,54,54,0.324,0.2018699999999932,0.5258699999999932,0.37953524824511997,-0.11903757686965276,3.0316541791791933,-0.004161338227307798,-0.08127121503833303,-0.14323784952643637
last_10y,buffer_0p020,0.3735662491292735,0.1304224447087632,2.8642788437485347,-0.20030879190798637,1.8649518354684826,22.89502027893299,0.7603305785123967,0.8226626016260162,95,48,48,0.28800000000000003,0.20660999999999308,0.4946099999999931,0.37953524824511997,-0.11903757686965276,3.0316541791791933,-0.005968999115846474,-0.08127121503833361,-0.16737533543065863
last_10y,buffer_0p030,0.35603591364478304,0.13350308710799666,2.666874012859115,-0.19080035259761488,1.8660128705088865,20.01507030412239,0.7272727272727273,0.8541666666666666,75,38,38,0.22800000000000004,0.21563999999999262,0.44363999999999265,0.37953524824511997,-0.11903757686965276,3.0316541791791933,-0.02349933460033693,-0.07176277572796212,-0.36478016632007826
