lb_a,lb_b,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_win_rate,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_win_rate,full_common_annual,full_common_vol,full_common_sharpe,full_common_max_dd,full_common_calmar,full_common_total_return,full_common_win_rate,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,avg_prev_weight,avg_next_weight
13,19,0.24276000617476834,0.14632736553402106,1.6590198647314998,-0.1581580075901246,1.5349207408068428,0.9173860961959408,0.6486486486486487,0.3192306930486606,0.15642910331592969,2.0407372175747316,-0.15815800759012436,2.018428898497289,2.9950422803340206,0.639344262295082,0.31319025104815124,0.11257365127130341,2.782091968336003,-0.15815800759012463,1.9802364472104466,79.63524321356117,0.6185567010309279,0.6555,0.18674999999999398,0.842249999999994,0.7612589559877175,0.7613868986693961
12,20,0.21030705465653665,0.1435186133469816,1.4653643158332514,-0.15107208499218566,1.3920973862736783,0.7712893919640464,0.6216216216216216,0.3154408879531565,0.15476887230832775,2.0381416705339874,-0.15107208499218533,2.088015717592523,2.9379952215999334,0.6721311475409836,0.3125365281855099,0.11166793580715217,2.7988027711486754,-0.15107208499218566,2.068790724650925,78.81242248458729,0.654639175257732,0.678,0.1874099999999939,0.8654099999999939,0.762221653442539,0.762221653442539
15,23,0.25145210789057626,0.14955508267706766,1.681334417991888,-0.1955586683609843,1.2858141753472034,0.9578344567688029,0.6756756756756757,0.3211637868011379,0.15769203190821113,2.0366519659539923,-0.1955586683609837,1.6422886773206005,3.0243942087966413,0.639344262295082,0.3088986688336768,0.11310636636160877,2.7310458179348336,-0.1955586683609837,1.5795703224133109,75.15508554762908,0.6237113402061856,0.5745,0.186344999999994,0.760844999999994,0.7699795081967213,0.7701075819672131
13,24,0.2335599313176624,0.1446914054586489,1.6141935353887422,-0.19415847420358323,1.2029345217905096,0.8751844449772099,0.6216216216216216,0.3154310261034565,0.1551426127545994,2.033168196041646,-0.19415847420358323,1.6246060204032815,2.937847628428394,0.639344262295082,0.30331526658204866,0.1117461266013437,2.714324655423013,-0.1941584742035829,1.5622046260211673,70.03973327122837,0.6082474226804123,0.6375,0.1866449999999941,0.8241449999999941,0.7642838841916475,0.7644119907763259
12,19,0.22973533481850028,0.14459026981455544,1.5888713335492617,-0.13363838815755788,1.719081904427382,0.8578243347707226,0.6216216216216216,0.3162131221031459,0.15572031637801437,2.0306478271950836,-0.1336383881575577,2.3661847951229045,2.949566283598506,0.6557377049180327,0.314298508595809,0.11204895876440987,2.8050105245211765,-0.13363838815755766,2.351857972315977,80.73872665846365,0.6494845360824743,0.6915,0.18860999999999395,0.880109999999994,0.7613868986693961,0.7615148413510747
18,25,0.2214112745098995,0.15492680554105062,1.4291347048476555,-0.24311323130070703,0.9107331317398997,0.8204116130535641,0.6486486486486487,0.32994428777489104,0.16250752884836192,2.030332318219956,-0.24311323130070667,1.3571630223892794,3.159896094386566,0.6721311475409836,0.2984703624552971,0.11522179116444384,2.5903985647065846,-0.24311323130070703,1.2277010216943676,65.4302827908387,0.634020618556701,0.5295000000000001,0.1909199999999941,0.7204199999999942,0.7765248590466427,0.776652998462327
12,24,0.2218028211169738,0.1428381175128376,1.5528265492370357,-0.16756020976881902,1.3237201208030995,0.8221600787475001,0.6216216216216216,0.31240028535541065,0.15429171599044653,2.0247379021616037,-0.16756020976881858,1.8644061486102619,2.892698508811057,0.639344262295082,0.30489905278747753,0.11120721051195763,2.741720176091397,-0.16756020976881875,1.8196387627357586,71.44182019033825,0.6494845360824743,0.6675,0.18865499999999405,0.856154999999994,0.7644119907763259,0.7645400973610044
19,26,0.22421712129865234,0.15595866120403282,1.437670210603568,-0.25246971976317184,0.8880951011035235,0.8329659453568734,0.6756756756756757,0.32900974729666954,0.16255606303264472,2.023977089249494,-0.25246971976317156,1.30316517800747,3.1453029978824025,0.7049180327868853,0.3006895197378303,0.1154995311296039,2.603383033654238,-0.2524697197631712,1.190992408990241,67.22881588788054,0.6494845360824743,0.4965,0.19312499999999383,0.6896249999999938,0.7791591899512945,0.7792873622148168
20,26,0.20322896972697824,0.1556067202043103,1.3060423705360562,-0.27095317024489174,0.7500520091471773,0.7404432677254587,0.6486486486486487,0.3276808831345739,0.16201508847022222,2.022533124714495,-0.2709531702448917,1.2093635325927754,3.124622980143262,0.6885245901639344,0.29776787548285455,0.11550572924923533,2.5779489677117104,-0.2709531702448918,1.0989643531896203,64.80825784814147,0.634020618556701,0.492,0.1917749999999938,0.6837749999999938,0.7800563957959498,0.7800563957959498
13,22,0.22833088612527996,0.14560679148392647,1.56813349019153,-0.17055429535405287,1.338757758350729,0.8514764202761973,0.5945945945945946,0.31355885160539687,0.1556616313179003,2.0143618498063316,-0.17055429535405267,1.8384693915476118,2.909908574161093,0.6229508196721312,0.30860709496438776,0.11211966908954524,2.7524795378937155,-0.1705542953540527,1.8094360761993828,74.93838532760527,0.6134020618556701,0.6165,0.18574499999999403,0.8022449999999941,0.7636363636363637,0.763764404609475
18,21,0.23461990072309424,0.1555500823999113,1.5083238600922015,-0.20093745742363675,1.167626502949347,0.8800147704715036,0.6756756756756757,0.3257374648250837,0.16252098277706203,2.0042794429314625,-0.20093745742363678,1.6210888154035454,3.0945278519305353,0.6885245901639344,0.3037592130905631,0.11549780635688045,2.629999847373443,-0.20093745742363642,1.5117102454926936,70.58595077384618,0.6443298969072165,0.5475,0.18800999999999396,0.735509999999994,0.7738095238095238,0.7739375320020482
13,23,0.22918414343399807,0.1460850407328859,1.568840603282971,-0.18286823753191,1.2532747432096079,0.8553313001725631,0.6216216216216216,0.3117945964348545,0.15592657127117054,1.9996245277055138,-0.18286823753191084,1.7050232486680241,2.8837253813933756,0.6229508196721312,0.30756823308087444,0.11228288904605466,2.7392262141983212,-0.18286823753191003,1.6819117263445194,73.91865078162192,0.6030927835051546,0.6315000000000001,0.18568499999999416,0.817184999999994,0.7638319672131147,0.7639600409836066
12,13,0.23573235688158034,0.14619819866483288,1.6124162885345068,-0.1048342613148217,2.248619429612483,0.8850931869674747,0.5945945945945946,0.31279650776682355,0.15669473078623225,1.9962158663366296,-0.12331478188967673,2.5365694442590523,2.898577410881662,0.6065573770491803,0.3183948252213209,0.11290367538735233,2.8200572224860276,-0.12331478188967634,2.5819680361286537,85.46343814286145,0.6358974358974359,0.7635000000000001,0.18451499999999416,0.9480149999999942,0.7475728155339806,0.7477005620848237
12,22,0.21286987239723176,0.14428085485202405,1.4753854391530554,-0.1463957321067187,1.4540715725377509,0.7825472525022281,0.6216216216216216,0.3088935130484216,0.1550382933952194,1.9923691514134425,-0.1463957321067183,2.1099898788254774,2.840975703287314,0.6557377049180327,0.30871564335114643,0.11156403132907988,2.7671610614403974,-0.14639573210671888,2.108774886457075,75.03985459925195,0.6494845360824743,0.6645000000000001,0.187634999999994,0.852134999999994,0.763764404609475,0.7638924455825864
15,25,0.22415184012401657,0.14805995536085845,1.5139261630715983,-0.2284461220922868,0.981202211143092,0.8326732014250435,0.6216216216216216,0.3124914143732791,0.1570473817585189,1.9897906661938238,-0.22844612209228624,1.3678998422526987,2.8940499961850104,0.639344262295082,0.3019946914526179,0.11262610963451584,2.6813914857986663,-0.22844612209228587,1.3219514898599174,68.38701526783626,0.6391752577319587,0.5685,0.18863999999999398,0.757139999999994,0.7711430035879037,0.7712711430035879
12,23,0.21604959180737748,0.14491665811518453,1.4908540854955001,-0.15907022984493438,1.3582025500182404,0.796581142915044,0.6216216216216216,0.3079041848086925,0.155394904728528,1.981430377956056,-0.15907022984493469,1.9356493362010265,2.8264835877471706,0.6229508196721312,0.30739761721633774,0.111786204958382,2.7498707674241367,-0.1590702298449345,1.9324647831086708,73.76145873867993,0.6288659793814433,0.6825,0.18769499999999412,0.8701949999999941,0.7639600409836066,0.7640881147540983
24,26,0.21336747977987858,0.15699914745095903,1.3590359135327599,-0.2921684633247286,0.7302892220189171,0.7847386365474527,0.6486486486486487,0.32405968789285544,0.16382104807467998,1.9781321857074712,-0.2921684633247282,1.1091535486247261,3.068687881048633,0.6557377049180327,0.2902218775978982,0.11683093583003612,2.484118401825597,-0.2921684633247282,0.9933374543416533,58.92375610575851,0.634020618556701,0.4575,0.19319999999999388,0.6506999999999938,0.782491668802871,0.7826198410663933
19,20,0.2143560567947962,0.15741267923015936,1.3617458126189292,-0.23865980741196394,0.8981657159589688,0.7890974955519561,0.7027027027027027,0.32339607897571865,0.16366537925381158,1.975958999087995,-0.23865980741196383,1.355050448094458,3.058503507554714,0.7049180327868853,0.30921369073679594,0.11683291346317189,2.6466316859783388,-0.2386598074119637,1.2956253258138493,75.6200077794773,0.6391752577319587,0.4800000000000001,0.1906049999999937,0.6706049999999937,0.7762989506014845,0.7762989506014845
20,24,0.2077305861989338,0.15607983294027383,1.330925221315587,-0.27908358907973985,0.7443310689958949,0.7600194090677066,0.6756756756756757,0.32051868406407147,0.16237784066289007,1.9739065549559498,-0.2790835890797398,1.1484684037530162,3.0145799107648656,0.6721311475409836,0.29802883372906996,0.11594800143397607,2.5703662852591354,-0.2790835890797393,1.0678837645445274,65.5418279714017,0.6237113402061856,0.4800000000000001,0.1901399999999938,0.6701399999999939,0.7794004611837049,0.7794004611837049
15,21,0.2386756919554236,0.1490032201589283,1.6018156634524392,-0.18283770161416318,1.3053964792179111,0.8985737101002953,0.6756756756756757,0.3093579272607725,0.15709381368283173,1.9692559497305093,-0.18283770161416363,1.6919810549445669,2.847793772886339,0.6557377049180327,0.3060926688551864,0.11308703443882591,2.706699935798266,-0.18283770161416293,1.6741222743060116,72.67702631591305,0.6391752577319587,0.6014999999999999,0.18578999999999385,0.7872899999999938,0.7684331797235023,0.7685611879160267
19,24,0.22641554602273928,0.1562425831624119,1.44912828141982,-0.26066545369593824,0.8686058808807442,0.8428426584877906,0.7027027027027027,0.3203171366764792,0.16271712052779255,1.9685521452044632,-0.26066545369593774,1.228843838470917,3.0115175896371964,0.6721311475409836,0.3000315737120498,0.11584740923459022,2.589885917124723,-0.2606654536959385,1.151021623532941,67.2134507300491,0.634020618556701,0.49650000000000005,0.19133999999999385,0.6878399999999938,0.7785037150909557,0.7786318216756342
22,26,0.2061545137879739,0.15691328382562558,1.313811735767821,-0.26681309613840065,0.772655153632481,0.7531489597199119,0.6486486486486487,0.3194459863830974,0.16372170565253416,1.9511523234497459,-0.26681309613840004,1.197265018121134,2.9983027749823177,0.6557377049180327,0.2932855014142213,0.11630482609957456,2.5216967450957233,-0.2668130961384006,1.0992170386647324,61.25066602433944,0.634020618556701,0.47550000000000003,0.1919699999999939,0.667469999999994,0.781722635221738,0.7818508074852601
23,26,0.2101233490937615,0.15841693710403124,1.3263944685142792,-0.2826979307405217,0.7432786951901187,0.7704842404778731,0.6486486486486487,0.31997485864735253,0.1644924581775319,1.9452251014573145,-0.2826979307405222,1.1318613398024673,3.0063212817203375,0.6557377049180327,0.293426716530665,0.11696684084711244,2.5086316293196598,-0.28269793074052246,1.037951412527282,61.35993926738144,0.634020618556701,0.47250000000000003,0.19205999999999399,0.664559999999994,0.7819789797487824,0.7821071520123045
19,23,0.22304346715343493,0.15791685281819667,1.4124107919641478,-0.2503659934061115,0.8908696589302467,0.8277076163554908,0.7027027027027027,0.3181448243846532,0.1635527253998703,1.9452126132830891,-0.2503659934061116,1.2707189984408125,2.978629821029559,0.6885245901639344,0.3044663161158496,0.11630961205224633,2.617722737989043,-0.25036599340611093,1.2160849481741884,71.10862875314302,0.6443298969072165,0.4875,0.19070999999999386,0.6782099999999939,0.7780481557377049,0.7781762295081968
13,25,0.2023753232294938,0.14451055986925274,1.400418927257598,-0.2161732016983338,0.9361721140250553,0.7367474602666502,0.5675675675675675,0.30166274986327335,0.15528163880316728,1.9426813896886843,-0.21617320169833443,1.3954678354823922,2.736061472434087,0.6065573770491803,0.2994792148257628,0.1117040689173528,2.681005425570848,-0.21617320169833446,1.3853669764473409,66.2643579123378,0.6134020618556701,0.6405,0.1877999999999942,0.8282999999999943,0.764992311635059,0.7651204510507432
19,22,0.2197150112603634,0.1574748693406803,1.3952385684158475,-0.2343016993357969,0.9377439936765968,0.812849795549816,0.7027027027027027,0.31738915051854044,0.16337928749008146,1.9426523116512473,-0.23430169933579786,1.3546173647834403,2.967239984480407,0.7049180327868853,0.3044129865741123,0.11624006039240903,2.6188302513475965,-0.23430169933579725,1.2992350778379662,71.11364373040642,0.654639175257732,0.48450000000000004,0.18998999999999383,0.6744899999999938,0.7778489116517285,0.7779769526248399
12,21,0.20758649734495438,0.14353087229874142,1.4462846495692525,-0.15119712419129575,1.3729526831629044,0.7593905502049196,0.6216216216216216,0.2987190513941196,0.15443299646385125,1.9342955083050657,-0.15119712419129527,1.9756926792878606,2.694012495004422,0.6557377049180327,0.3069694739221418,0.1115098979736794,2.7528450792287367,-0.15119712419129533,2.030260003713844,73.47745908993252,0.654639175257732,0.6825,0.18665999999999394,0.8691599999999939,0.7624167946748592,0.7625448028673835
13,21,0.21671235338122496,0.14536202383285082,1.4908457358189964,-0.1752197992540073,1.2368028858831643,0.7995155210356928,0.6216216216216216,0.30012305259529226,0.15527642631539548,1.9328307568444818,-0.1752197992540063,1.7128375553051556,2.7140203263481792,0.639344262295082,0.30513075113814003,0.11213574641352714,2.7210836945152,-0.1752197992540064,1.7414170797890764,71.80817885406846,0.6185567010309279,0.6555,0.18464999999999399,0.840149999999994,0.7622887864823349,0.7624167946748592
20,23,0.20056682947232973,0.15803446864644705,1.2691334440528643,-0.26904235622404876,0.7454842140369338,0.728934980461797,0.6756756756756757,0.31509168326504855,0.16324355589904038,1.9301937006317123,-0.26904235622404865,1.1711601388245787,2.932771693675921,0.6885245901639344,0.30121441766426527,0.11645163684982622,2.5866052707589295,-0.2690423562240488,1.119579912589766,68.26906439479075,0.634020618556701,0.48600000000000004,0.18917999999999385,0.6751799999999939,0.7789446721311475,0.7789446721311475
12,25,0.18962665226037645,0.1430439969369365,1.3256526405926474,-0.19030522795774305,0.9964342771628046,0.6821733405996808,0.5675675675675675,0.2985380721782014,0.15478412809822123,1.928738274694149,-0.19030522795774285,1.5687329002043577,2.691439722530127,0.6229508196721312,0.3017996277534378,0.11128130881928529,2.7120423991736455,-0.19030522795774274,1.5858714497346988,68.2201925212156,0.6443298969072165,0.6615,0.1899899999999941,0.8514899999999941,0.7651204510507432,0.7652485904664275
20,22,0.1986593722691692,0.15738192253132857,1.26227567355853,-0.2533782875728483,0.7840426035401831,0.7207203943682667,0.6756756756756757,0.31429471179844937,0.16312739258277062,1.92668261793602,-0.2533782875728491,1.2404169071041107,2.920871069681245,0.7049180327868853,0.3022904778552351,0.11642996860262882,2.5963287758578835,-0.25337828757284836,1.1930401801627304,69.24764184175184,0.6494845360824743,0.4680000000000001,0.18929999999999375,0.6572999999999938,0.7787451984635083,0.7787451984635083
21,26,0.2003010258228668,0.1559889274090637,1.284072075818558,-0.2708214103280394,0.7396055783781903,0.7277887170432846,0.6486486486486487,0.3117626802850948,0.1626536261788832,1.9167275123778946,-0.2708214103280388,1.1511744212079278,2.883253011087437,0.6721311475409836,0.2929275387857524,0.1158662277593534,2.5281528919207052,-0.27082141032803947,1.0816262216156998,60.97447596470234,0.634020618556701,0.48450000000000004,0.19114499999999385,0.6756449999999938,0.7803127403229941,0.7804409125865163
23,24,0.21480696735458182,0.1578755229612254,1.3606096963323373,-0.2903440279543912,0.7398360106388167,0.7910880145750332,0.6756756756756757,0.31186682777342933,0.1643139122094997,1.897994050411265,-0.2903440279543919,1.0741286120836564,2.884794600489,0.6557377049180327,0.2944971196571322,0.11721326440980062,2.5124897010590233,-0.29034402795439157,1.0143040369454164,62.68725942215289,0.6237113402061856,0.4485,0.19060499999999395,0.6391049999999939,0.7813220599538816,0.78145016653856
22,24,0.20819513103513576,0.15727089132461547,1.3237995237491849,-0.27498968558276154,0.7571016003524862,0.7620478798830408,0.6756756756756757,0.30962363251198566,0.16418266245503396,1.8858485292062113,-0.274989685582761,1.1259463490633406,2.85169894628663,0.6721311475409836,0.29314430526162294,0.11682821049978266,2.509191093551572,-0.2749896855827609,1.0660192750153106,61.62456772378035,0.6237113402061856,0.4665,0.1903349999999939,0.656834999999994,0.7810658467845247,0.7811939533692032
19,25,0.19543653419142148,0.15579249507002144,1.2544669375991566,-0.28086490465719766,0.6958382159919783,0.7069001828568082,0.6756756756756757,0.30561678569077166,0.16267875266386528,1.878652133030869,-0.2808649046571974,1.0881273545507033,2.793144201146833,0.6721311475409836,0.2966691955751575,0.11570831439457328,2.563940172557481,-0.28086490465719754,1.0562700809389107,63.96522183738267,0.634020618556701,0.4935,0.19264499999999396,0.686144999999994,0.7792157867760123,0.7793439261916966
19,21,0.21312094771449575,0.1572606579688011,1.3552082921894983,-0.23851171778014693,0.8935449784104291,0.7836527242421814,0.7027027027027027,0.3061752486478104,0.16320086302686865,1.876063906582425,-0.23851171778014707,1.2836905938937289,2.801262406150462,0.7049180327868853,0.3020113706025589,0.11653476285304598,2.5915989633359855,-0.23851171778014776,1.2662328434569534,69.05626244131642,0.6494845360824743,0.5085000000000001,0.18949499999999375,0.6979949999999937,0.7764976958525346,0.7766257040450589
25,26,0.1828985615577865,0.15877711383301582,1.151920180071663,-0.3118552017875174,0.5864855244018167,0.6538381358946175,0.6216216216216216,0.30974543196145854,0.16522626963973094,1.8746742430053385,-0.3118552017875181,0.9932347775058213,2.8534901396569645,0.6557377049180327,0.286141569647383,0.11765559828933088,2.4320268122195303,-0.3118552017875175,0.9175462458450365,55.95113481892095,0.6443298969072165,0.44250000000000006,0.19543499999999395,0.6379349999999939,0.7832607023840041,0.7833888746475263
20,25,0.17362340768362627,0.1556986681692416,1.1151245526063254,-0.2987798358767364,0.5811081834694352,0.6152998755117227,0.6216216216216216,0.30352004164471746,0.162225957232409,1.870970878044424,-0.298779835876737,1.015865213106068,2.7627881740691733,0.6557377049180327,0.294758916209809,0.11574045561848613,2.54672330979428,-0.29877983587673707,0.9865421986891146,62.444550186088144,0.6185567010309279,0.477,0.1912949999999939,0.6682949999999939,0.7801127626858022,0.7801127626858022
20,21,0.19084948415438796,0.15734730491840268,1.2129186721905334,-0.25748341772338434,0.7412107771515541,0.6873577487659805,0.6756756756756757,0.30457024923359377,0.16304139635238152,1.868054715229044,-0.25748341772338423,1.182873258117131,2.7779683720259767,0.7049180327868853,0.30062667597801784,0.11675122636510393,2.5749337744675964,-0.2574834177233844,1.1675574242259843,67.8662181265516,0.6443298969072165,0.483,0.1887149999999937,0.6717149999999937,0.7773937532002048,0.7773937532002048
22,23,0.20472414240653802,0.15911708426690416,1.2866257784307578,-0.2648914310839518,0.7728605699655682,0.7469291387193353,0.6756756756756757,0.30664525620065386,0.16502496187433213,1.8581749858798133,-0.26489143108395163,1.1576261827188712,2.808105528130425,0.6557377049180327,0.2972350867650111,0.11741247762949694,2.5315459886891802,-0.2648914310839518,1.122101555149244,64.93696865294622,0.634020618556701,0.4605,0.18937499999999396,0.649874999999994,0.780609631147541,0.7807377049180327
21,24,0.202237507418477,0.15655462350654736,1.291801563497223,-0.2789532985654904,0.724986972580994,0.7361512861729611,0.6756756756756757,0.3005149245024177,0.1631103684085454,1.842402340418438,-0.2789532985654911,1.0772947516584552,2.7196201745469097,0.6721311475409836,0.2908528026594719,0.11645427058034569,2.4975709453162804,-0.2789532985654908,1.0426576927219502,59.86235118114415,0.6288659793814433,0.4995,0.18965999999999383,0.6891599999999939,0.7796566743530617,0.7797847809377402
24,25,0.18570180446217188,0.15738034858045064,1.1799554781596109,-0.3195534350819087,0.5811291135536452,0.6656049705257794,0.6486486486486487,0.3012398239270164,0.1641954987653043,1.8346411819583364,-0.31955343508190903,0.9426899881386085,2.7299967875809696,0.6557377049180327,0.2860821006956602,0.11716284028358695,2.4417477418882334,-0.3195534350819091,0.8952559080528445,55.94806543531333,0.6237113402061856,0.45450000000000007,0.19319999999999404,0.6476999999999941,0.7825474115838031,0.7826755509994875
22,25,0.177695708519086,0.15663537995674892,1.1344544800041496,-0.29479778242564175,0.6027715237780225,0.6321457594447855,0.6486486486486487,0.2993595770868769,0.16366893970259486,1.82905551676969,-0.2947977824256425,1.0154743181027321,2.7031296337750064,0.6721311475409836,0.291208132302599,0.11642460468096404,2.501259360945143,-0.2947977824256417,0.9878233476062591,59.70625347092128,0.6391752577319587,0.44850000000000007,0.191849999999994,0.6403499999999941,0.7817785750896976,0.7819067145053819
21,22,0.19438707867153293,0.1580206326783676,1.2301373268589866,-0.2532433513647285,0.7675900576421095,0.7024159068946341,0.6756756756756757,0.29735907011927565,0.16397693660242793,1.8134200838270373,-0.25324335136472875,1.174202870546481,2.674714276456224,0.6721311475409836,0.2955655882597936,0.11695442987311364,2.527185918314159,-0.25324335136472836,1.167120821403566,63.63008995406226,0.6391752577319587,0.48150000000000004,0.1883699999999938,0.6698699999999937,0.7790012804097312,0.7791293213828425
23,25,0.1802908172034987,0.1584151000538067,1.1380911108995404,-0.3100763158094466,0.5814401423496469,0.6429417585897108,0.6756756756756757,0.2982101614550776,0.16461786891571628,1.8115297167876718,-0.3100763158094463,0.9617315036674363,2.6867818461280675,0.6721311475409836,0.29059346974233335,0.11715421644959598,2.480435434155776,-0.3100763158094464,0.9371675775485995,59.24364118756523,0.6391752577319587,0.45450000000000007,0.19223999999999408,0.6467399999999941,0.7820348539210661,0.7821629933367504
21,23,0.19512026222661683,0.15842895940725393,1.2315946715590365,-0.26891025096765675,0.7255962222506905,0.705547939784549,0.6756756756756757,0.2943585216201319,0.1639925133995674,1.7949509737857847,-0.26891025096765764,1.0946348105395765,2.63242151475333,0.6557377049180327,0.2947745233348247,0.11690248777624132,2.5215419187574653,-0.26891025096765697,1.096181801452703,62.95246748217055,0.6288659793814433,0.49650000000000005,0.18860999999999384,0.6851099999999939,0.7792008196721312,0.7793288934426229
21,25,0.16953688153230595,0.1560257874613869,1.0865952628136086,-0.2986531050458087,0.5676715850863217,0.5985119775971119,0.6486486486486487,0.28626599340343506,0.16279146970371022,1.7584827627912907,-0.29865310504580894,0.9585234125040358,2.520295384404313,0.6721311475409836,0.28739348245931584,0.11607867704846647,2.47585077437883,-0.29865310504580933,0.9622986588913368,56.888174560152315,0.6288659793814433,0.49950000000000006,0.19120499999999396,0.690704999999994,0.7803690415171707,0.7804971809328549
