date,return_raw,return,holding,next_holding,signal_on,microcap_ret,microcap_mom,hedge_ret,hedge_mom,momentum_gap,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net
2015-02-12,0.0093625442201423,0.0093625442201423,long_microcap,long_microcap,True,0.0093625442201423,0.0336883272438153,0.0087743453850794,0.0368233749321422,-0.0031350476883269,0.0,0.0003599999999999,0.0003599999999999,0.008999173704223207,4.28790862181545
2015-02-13,0.0168482525653945,0.0168482525653945,long_microcap,long_microcap,True,0.0168482525653945,0.0363957634656304,0.0167113675486514,0.037634883324402,-0.0012391198587715,0.0,0.0,0.0,0.016848252565394572,4.3601523892531295
2015-02-16,0.0157216462312141,0.0157216462312141,long_microcap,long_microcap,True,0.0157216462312141,0.0628572425227558,0.0219268323099832,0.0712434655425118,-0.008386223019756,0.0,0.0,0.0,0.015721646231214192,4.4287011626311505
2015-02-17,0.0022276028611107,0.0022276028611107,long_microcap,long_microcap,True,0.0022276028611107,0.0460198166835958,0.007860393665743,0.0568210387182148,-0.0108012220346189,0.0,0.0,0.0,0.002227602861110789,4.438566550012032
2015-02-25,0.0005853294417266,0.0005853294417266,long_microcap,long_microcap,True,0.0005853294417266,0.0374140140195873,-0.0021908675864131,0.0464399198662643,-0.009025905846677,0.0,0.0,0.0,0.000585329441726623,4.441164573692817
2015-02-26,0.00937246663405,0.00937246663405,long_microcap,long_microcap,True,0.00937246663405,0.0448850798759703,0.0057961331511691,0.0568549681530574,-0.0119698882770871,0.0,0.00024,0.00024,0.009130217242057759,4.481713371058364
2015-02-27,0.011283987931504,0.011283987931504,long_microcap,long_microcap,True,0.011283987931504,0.0639619114923348,0.0137141656742749,0.0780195048762191,-0.0140575933838842,0.0,0.0,0.0,0.011283987931504091,4.5322849706498465
2015-03-02,0.018099099915533,0.018099099915533,long_microcap,long_microcap,True,0.018099099915533,0.0970296147045062,0.0246139327264911,0.117783276815446,-0.0207536621109398,0.0,0.0,0.0,0.018099099915533046,4.614315249179307
2015-03-03,-0.0074683731639906,-0.0074683731639906,long_microcap,long_microcap,True,-0.0074683731639906,0.0902828036577385,-0.0048608302084814,0.1141709634480332,-0.0238881597902946,0.0,0.0,0.0,-0.007468373163990627,4.5798538210021436
2015-03-04,0.0163327928401102,0.0163327928401102,long_microcap,long_microcap,True,0.0163327928401102,0.0910819598033432,0.017703660065558,0.1136786108752656,-0.0225966510719224,0.0,0.0,0.0,0.016332792840110244,4.654655624698559
2015-03-05,0.0096640838767183,0.0096640838767183,long_microcap,long_microcap,True,0.0096640838767183,0.1013092478678066,0.0053811683396234,0.1198751303856409,-0.0185658825178343,0.0,0.0,0.0,0.009664083876718355,4.699638607072885
2015-03-06,-0.0074750336106524,-0.0074750336106524,long_microcap,long_microcap,True,-0.0074750336106524,0.0971906315439896,-0.0151001689726489,0.1028421660094258,-0.0056515344654362,0.0,0.0,0.0,-0.007475033610652382,4.664508650527095
2015-03-09,0.0099452427930286,0.0099452427930286,long_microcap,long_microcap,True,0.0099452427930286,0.1257013151153845,0.0153194156764417,0.1415469706371275,-0.0158456555217429,0.0,0.0,0.0,0.009945242793028664,4.710898321566769
2015-03-10,0.0140632512099529,0.0140632512099529,long_microcap,long_microcap,True,0.0140632512099529,0.1502231153083628,0.0155231236293453,0.1686008259689071,-0.0183777106605442,0.0,0.0,0.0,0.014063251209952998,4.777148868087508
2015-03-11,0.0113425347171354,0.0113425347171354,long_microcap,long_microcap,True,0.0113425347171354,0.1515555760667741,-2.246751461698615e-05,0.1541363246702931,-0.0025807486035189,0.0,0.0,0.0,0.011342534717135422,4.831333844972715
2015-03-12,4.754664806627673e-05,4.754664806627673e-05,long_microcap,long_microcap,True,4.754664806627673e-05,0.1376105297943584,-0.006854067570586,0.1307559540200826,0.0068545757742757,0.0,0.00054,0.00054,-0.0004924790271236823,4.828954514381033
2015-03-13,0.0131811800094421,0.0131811800094421,long_microcap,long_microcap,True,0.0131811800094421,0.1419143553209072,0.0179520789944707,0.1410434647708323,0.0008708905500749,0.0,0.0,0.0,0.013181180009442128,4.892605833092498
2015-03-16,0.0297972192095403,0.0297972192095403,long_microcap,long_microcap,True,0.0297972192095403,0.1564559654974668,0.0332067430565994,0.1595560348305786,-0.0031000693331117,0.0,0.0,0.0,0.02979721920954037,5.038391881607031
2015-03-17,0.0177135143533575,0.0177135143533575,long_microcap,long_microcap,True,0.0177135143533575,0.1587238188812003,0.011372378330229,0.1475801473016236,0.0111436715795767,0.0,0.0,0.0,0.01771351435335755,5.127639508519717
2015-03-18,0.0250242629632742,0.0250242629632742,long_microcap,long_microcap,True,0.0250242629632742,0.1850801405150359,0.0197304222067646,0.1610957186914623,0.0239844218235736,0.0,0.0,0.0,0.025024262963274202,5.255954907961788
2015-03-19,0.0132547615755322,0.0132547615755322,long_microcap,long_microcap,True,0.0132547615755322,0.2000856497620617,0.0080567295836682,0.1730202850384101,0.0270653647236516,0.0,0.0,0.0,0.013254761575532292,5.32562133711857
