date,return_net,nav_net,return,nav,holding,next_holding,execution_scale,momentum_gap,signal_quality_derisk_triggered
2012-03-12,0.0023127724003251,1.2891110459614377,0.0023127724003251,1.291033686825552,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0206843107407408,False
2012-03-13,-8.356978353873945e-05,1.2890033152303693,-8.356978353878824e-05,1.2909257954198026,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0135723569347925,False
2012-03-14,-0.0037904980965995,1.284117350617478,-0.0037904980965995,1.2860325436494124,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.012183962952831,False
2012-03-15,-0.0046340024988681,1.278166747605877,-0.0040364243534801,1.2808415705708578,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0085373562626084,False
2012-03-16,-9.779076148841435e-05,1.2780417547063192,-9.779076148837555e-05,1.2807163160983257,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,-0.0019715783878075,False
2012-03-19,0.0031895016437764,1.2821180709837698,0.0031895016437764,1.2807163160983257,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,-0.0003096723699593,False
2012-03-20,-0.0020775118041627,1.279454455556971,-0.0020775118041626,1.2807163160983257,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0017906760589994,False
2012-03-21,-0.0030069011006768,1.2756072625462906,-6.921866275604429e-06,1.2807074511512486,long_microcap_short_zz1000,cash,1.0,-0.0045661953445561,False
2012-03-22,-0.003,1.2717804407586517,0.0,1.2807074511512486,cash,long_microcap_short_zz1000,0.0,0.0101746568104634,False
2012-03-23,0.0080705261209501,1.282044378025908,0.0080705261209502,1.2910434340890602,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0241422390101867,False
2012-03-26,-0.0004515666190855,1.281465449580605,-0.0004515666190854,1.290460441970436,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.024816699555227,False
2012-03-27,0.0042606599149344,1.2869253380540064,0.0042606599149344,1.295958655047348,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0310988756724517,False
2012-03-28,-0.0078885650901958,1.2767733437585451,-0.0078885650901958,1.285735400842804,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0308363992776615,False
2012-03-29,-0.0044115020520573,1.2711408555325423,-0.0038735937927053,1.280754984175038,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0302090327022197,False
2012-03-30,-0.0111396637803747,1.256980773784412,-0.0111396637803747,1.2664878042662886,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0227614752396497,False
2012-04-05,0.0034429453118589,1.2613084898466098,0.003442945311859,1.2708482525145135,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0170681998272425,False
2012-04-06,0.0019670384297243,1.2637895321178756,0.0019670384297244,1.2733480598655578,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0161008926727069,False
2012-04-09,0.0045311838502686,1.269515994835947,0.0045311838502685,1.2791178340301914,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0239156808761259,False
2012-04-10,0.0010256930920173,1.2708181286220557,0.0010256930920173,1.2804298163564325,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0183150936155412,False
2012-04-11,0.0011794270693326,1.272316965923151,0.0011794270693325,1.281939989942224,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0197716080599075,False
2012-04-12,0.0061678628110832,1.2801644424211789,0.006530213688011,1.2903113320117532,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0270890772718263,False
2012-04-13,0.0005807325362674,1.2809078755646652,0.0005807325362673,1.291060657784167,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0260554321522651,False
2012-04-16,-0.009024738150705,1.2693480173925182,-0.009024738150705,1.2794091734109878,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0143205230762083,False
2012-04-17,-0.0034605618438452,1.2649553600769692,-0.0034605618438452,1.2749816988428162,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0141744510176974,False
2012-04-18,0.0,1.2649553600769692,0.0022616418275535,1.2778652507822843,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0042022408828265,True
2012-04-19,-0.003,1.2611604939967382,0.0048094968301497,1.2840111396552805,long_microcap_short_zz1000,cash,0.0,-0.0032725852417045,False
2012-04-20,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0063307192822728,False
2012-04-23,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0385652128763134,False
2012-04-24,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.059447867184569,False
2012-04-25,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0688137304649552,False
2012-04-26,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0528883895535015,False
2012-04-27,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.048282167441882,False
2012-05-02,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0586770814941972,False
2012-05-03,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0777196243911,False
2012-05-04,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0772335148387723,False
2012-05-07,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0682218799700689,False
2012-05-08,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0636817499958625,False
2012-05-09,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0646826242955849,False
2012-05-10,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0459040211523475,False
2012-05-11,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0456151702218441,False
2012-05-14,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0440197711668454,False
2012-05-15,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0521639106841138,False
2012-05-16,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0461172779701811,False
2012-05-17,0.0,1.2611604939967382,0.0,1.2840111396552805,cash,cash,0.0,-0.0197655781858897,False
2012-05-18,-0.003,1.257377012514748,0.0,1.2840111396552805,cash,long_microcap_short_zz1000,0.0,0.0097561656988887,False
2012-05-21,-0.0058025890226086,1.2500809704646496,-0.0058025890226086,1.2765605507114095,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0103921496456178,False
2012-05-22,6.11392108531561e-05,1.2501573994286863,6.113921085326257e-05,1.2766385986160862,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0026697846142516,False
2012-05-23,-0.0099108931831025,1.2377672229808834,-0.006931688247846,1.2677893378453124,long_microcap_short_zz1000,cash,1.0,-0.0033910016655254,False
2012-05-24,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0030934909424329,False
2012-05-25,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0052209874618495,False
2012-05-28,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0158487384542765,False
2012-05-29,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0232902502865255,False
2012-05-30,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0279664487066488,False
2012-05-31,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0196460216732852,False
2012-06-01,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0328656861089478,False
2012-06-04,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0322969420837873,False
2012-06-05,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0299004282535734,False
2012-06-06,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0217512460674136,False
2012-06-07,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0197975229695717,False
2012-06-08,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0195429289999163,False
2012-06-11,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0272422516129846,False
2012-06-12,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0179960361880168,False
2012-06-13,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0206333718161791,False
2012-06-14,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0155147492655061,False
2012-06-15,0.0,1.2377672229808834,0.0,1.2677893378453124,cash,cash,0.0,-0.0024375145404887,False
2012-06-18,-0.003,1.2340539213119408,0.0,1.2677893378453124,cash,long_microcap_short_zz1000,0.0,0.012057691680634,False
2012-06-19,0.0010820709927723,1.2353892552637094,0.0010820709927723,1.269161175912741,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0265781557888941,False
2012-06-20,0.0099007844296346,1.2476205779667622,0.0099007844296346,1.2817268671219146,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0356748247095458,False
2012-06-21,-0.0004694021211429,1.247034942221083,7.06360223090743e-05,1.2818174032094949,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0373885391054598,False
2012-06-25,-0.0032615537441843,1.242967670736153,-0.0032615537441844,1.2776366868586964,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0331210537373261,False
2012-06-26,0.0001810090784843,1.243192659168819,0.0001810090784844,1.2778679506980226,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0375714035500658,False
2012-06-27,0.0061613618322948,1.250852418969211,0.0061613618322948,1.2857413575161665,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0461556232051125,False
2012-06-28,0.0002281860332118,1.251137846020829,0.0002281860332118,1.2860347457362742,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0480695383746605,False
2012-06-29,-0.003297274369157,1.247012501268862,-0.003297274369157,1.2817943363313125,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0380182475564494,False
2012-07-02,0.0007504518725751,1.2479483241355638,0.0007504518725751,1.2827562612912686,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0317547924819279,False
2012-07-03,0.0059877193775057,1.255420688498116,0.0059877193775057,1.2904370458136192,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0370836790877747,False
2012-07-04,-0.0050037690054723,1.2491388533681804,-0.0050037690054724,1.2839799969202637,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0268427104395152,False
2012-07-05,-0.0051746806758429,1.2426749586822117,-0.0046969352047411,1.2779492260705454,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0223605897466155,False
2012-07-06,-0.0070865097023914,1.233868730530591,-0.0070865097023914,1.268893026480833,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0167433266752334,False
2012-07-09,0.0,1.233868730530591,-0.0156648067971207,1.2490160623747968,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0073005892891986,True
2012-07-10,0.0,1.233868730530591,-0.0051363437319646,1.2426006865516948,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0016155284373933,False
2012-07-11,-0.003,1.230167124338999,-0.0056663872588541,1.2355596298535747,long_microcap_short_zz1000,cash,0.0,-0.0062188968329351,False
2012-07-12,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.013820334399356,False
2012-07-13,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0317553394227415,False
2012-07-16,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.046053508623031,False
2012-07-17,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0486461406468345,False
2012-07-18,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0490872829050414,False
2012-07-19,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0564542932736426,False
2012-07-20,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0573953526463182,False
2012-07-23,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0493716763470877,False
2012-07-24,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0491025614768561,False
2012-07-25,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0458851140761555,False
2012-07-26,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0412111165434009,False
2012-07-27,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0338987732198052,False
2012-07-30,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0283560320927591,False
2012-07-31,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0278926867873209,False
2012-08-01,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0381469788914551,False
2012-08-02,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0364835996335497,False
2012-08-03,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0348665955950431,False
2012-08-06,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0302069579765009,False
2012-08-07,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0150913466857558,False
2012-08-08,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0125123357856538,False
2012-08-09,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0096146411006223,False
2012-08-10,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0079051634894999,False
2012-08-13,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0115843931407689,False
2012-08-14,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0131127606851746,False
2012-08-15,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.008471173990781,False
2012-08-16,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.015002185029196,False
2012-08-17,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0079714526079724,False
2012-08-20,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0151176187059784,False
2012-08-21,0.0,1.230167124338999,0.0,1.2355596298535747,cash,cash,0.0,-0.0038555573477188,False
2012-08-22,-0.003,1.2264766229659825,0.0,1.2355596298535747,cash,long_microcap_short_zz1000,0.0,0.0131305073379395,False
2012-08-23,0.0180073661137207,1.2485622365456506,0.0180073661137208,1.2578088044636813,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0450758778215873,False
2012-08-24,-0.0046398561063809,1.2427690874282176,-0.004639856106381,1.2519727526016309,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0510074859502542,False
2012-08-27,0.0004728134284659,1.243356685341236,0.000472813428466,1.252564702131134,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0577860237886973,False
2012-08-28,0.0087171633482501,1.2541952286674942,0.0087171633482501,1.2634835132438635,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0668965734784416,False
2012-08-29,0.0105317214000817,1.2674040633971322,0.0105317214000818,1.2767901695989443,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0750666859042966,False
2012-08-30,-0.0028061357905775,1.26384755549371,-0.0025667518110122,1.2735129661188436,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0718863811755828,False
2012-08-31,0.0089554739400377,1.2751659093411143,0.0089554739400376,1.284917878299221,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0758250452796526,False
2012-09-03,0.0008116181009825,1.2762008570748913,0.0008116181009824,1.2859607409075249,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0729527038191247,False
2012-09-04,0.0116774176071987,1.29110358743362,0.0116774176071987,1.3009774415055646,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0889170800763263,False
2012-09-05,0.0131365212881386,1.308064197195134,0.0131365212881387,1.3180677593612906,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.1005414266344905,False
2012-09-06,0.0004757843986447,1.3086865537325851,0.0004757843986446,1.3186948754375514,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0980470301915676,False
2012-09-07,-0.0006895117375878,1.3077841989929633,-0.0006895117375878,1.3177856198426403,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.092406972312286,False
2012-09-10,0.0027544533003509,1.3113864294960262,0.0027544533003509,1.321415398792371,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0851725910325365,False
2012-09-11,-0.0025963500226987,1.307981611310037,-0.0025963500226987,1.3179845418917218,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0800001835154267,False
2012-09-12,-0.0018978228148421,1.3054992939666992,-0.0018978228148421,1.3154832407585104,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0701590924749291,False
2012-09-13,-0.0015232629962674,1.3035106752005463,-0.0010437640029889,1.3141101867052716,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0659817644764071,False
2012-09-14,0.0033783615292013,1.3079144055185472,0.0033783615292014,1.3185497260051682,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0518584533616031,False
2012-09-17,-0.0086422467414651,1.2966110865093392,-0.0086422467414651,1.3071544939321402,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0486685699820359,False
2012-09-18,0.0023449305593317,1.2996515494696632,0.0023449305593316,1.3102196804507296,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.047127265606583,False
2012-09-19,0.0023162668563403,1.3026618892784911,0.0023162668563402,1.3132544988710824,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0401437249363845,False
2012-09-20,0.0,1.3026618892784911,-0.0107592983319126,1.299124801932002,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0234624849077587,True
2012-09-21,0.0,1.3026618892784911,-0.0029924378953795,1.295237251643873,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0213222147078977,False
2012-09-24,0.0,1.3026618892784911,-0.0006695457281046,1.294370031075153,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0111441691668962,False
2012-09-25,0.0,1.3026618892784911,-0.0010321876672445,1.293033998292226,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0143367985568521,False
2012-09-26,0.0,1.3026618892784911,-0.001379546372986,1.2912501979297344,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0054526518622806,False
2012-09-27,-0.003,1.2987539036106557,0.006828256913125,1.300067186020322,long_microcap_short_zz1000,cash,0.0,-0.0030488020814378,False
2012-09-28,-0.003,1.2948576418998237,0.0,1.300067186020322,cash,long_microcap_short_zz1000,0.0,0.0017245837952791,False
2012-10-08,0.0042003993910202,1.3002965611503177,0.0042003993910203,1.3055279874367671,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0122805202051142,False
2012-10-09,0.0080347342563669,1.3107440984736285,0.0080347342563668,1.3160175578800712,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0142635972981303,False
2012-10-10,0.0056138355722556,1.3181024003197637,0.0056138355722557,1.3234054640602115,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0197264264886862,False
2012-10-11,-0.0054577515874655,1.3109085248519765,-0.0049801420556522,1.3168147168519653,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0206581022347742,False
2012-10-12,0.0020467103333672,1.31359157487589,0.0020467103333673,1.319509855140076,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0211288858194168,False
2012-10-15,-0.0120925837178555,1.2977068587856335,-0.0120925837178555,1.303553571750259,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.00737598996536,False
2012-10-16,0.0022800379523686,1.3006656796747138,0.0022800379523687,1.3065257233667955,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0119253631508644,False
2012-10-17,0.0040661704213746,1.3059544079895042,0.0040661704213746,1.3118382796179149,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0124804858093414,False
2012-10-18,0.006254244468598,1.3141221661219138,0.0062542444685979,1.3200428369219102,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0151285562551477,False
2012-10-19,0.0073135649818789,1.323733083977974,0.007313564981879,1.3296970559886023,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0280082002640498,False
2012-10-22,0.0017161236809482,1.326004773670643,0.0017161236809481,1.3319789805948714,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0303207136006085,False
2012-10-23,-0.0025879117401187,1.3225731903494071,-0.0025879117401187,1.3285319365533983,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0314469395828123,False
2012-10-24,0.0035264085176398,1.3272371237130576,0.0035264085176398,1.333216882890417,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.035581175062868,False
2012-10-25,-0.0059569749333338,1.319330805436509,-0.0054796051438027,1.325911380801126,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0279591615591423,False
2012-10-26,-0.0064356359874986,1.3108400726256262,-0.0064356359874986,1.3173782978026083,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0220902534144817,False
2012-10-29,0.0009130992139085,1.3120369996655006,0.0009130992139085,1.318581194890752,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0197536533953764,False
2012-10-30,-0.0014965419183489,1.3100734812970765,-0.0014965419183489,1.3166078828598513,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0136704892055082,False
2012-10-31,0.0001238595304637,1.310235746383343,0.0001238595304637,1.3167709572940272,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.010220389000152,False
2012-11-01,0.0,1.310235746383343,0.002834376297432,1.3205031816845283,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0065125255889096,True
2012-11-02,0.0,1.310235746383343,0.0017790458689952,1.3228524174148992,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0094272036688437,False
2012-11-05,0.0,1.310235746383343,0.0033787553553734,1.3273220121046083,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.010956897790366,False
2012-11-06,0.001087860955159,1.311661100693887,0.0010878609551589,1.3287659538965002,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.024459120119517,False
2012-11-07,0.005466073019102,1.3188307360465956,0.005466073019102,1.3360290856257953,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.02834697721083,False
2012-11-08,-0.0057258809377164,1.311279268274992,-0.0053678133505227,1.3288575308632864,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0240467694333289,False
2012-11-09,0.005236317241696,1.3181455425161388,0.005236317241696,1.3358158504639035,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0262972099061267,False
2012-11-12,0.0047914558566797,1.324461378695784,0.0047914558566797,1.3422163531440543,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0219127413059055,False
2012-11-13,-0.0043614056009118,1.3186848654205487,-0.0043614056009118,1.3363624032238164,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0202731839395341,False
2012-11-14,0.0007954700353107,1.3197338397170086,0.0007954700353107,1.3374254394718967,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0215867028707392,False
2012-11-15,-0.0063209087815884,1.311391922500182,-0.0063209087815884,1.3289716952668191,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0147504482145507,False
2012-11-16,0.0020300798912218,1.3140541528715604,0.0020300798912219,1.3316696139813833,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0210371365771666,False
2012-11-19,0.004281071495513,1.3196797126489794,0.004281071495513,1.33737058680724,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0267682954093537,False
2012-11-20,0.0160105189713535,1.3408084697244562,0.0160105189713536,1.3587825839590473,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0417940194212004,False
2012-11-21,0.0048520989513518,1.3473142050943698,0.0048520989513519,1.3653755315097902,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0467357633005911,False
2012-11-22,0.0055083568312341,1.3547356924998202,0.0059912326228933,1.373555813936672,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0551980981577142,False
2012-11-23,-0.0027682707561557,1.3509854172999525,-0.0027682707561557,1.3697534395450033,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0518695179089486,False
2012-11-26,-0.0054613929106486,1.3436071551195208,-0.0054613929106486,1.3622726778209355,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0472687274474905,False
2012-11-27,-0.0143970380525485,1.3242631917795886,-0.0143970380525485,1.3426599862404005,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0359387450064092,False
2012-11-28,-0.007644842389014,1.314139408396861,-0.0076448423890141,1.3323955622635566,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0304760848980739,False
2012-11-29,-0.0052982571570286,1.307176759870989,-0.0052982571570287,1.3253361879398005,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0228452894420612,False
2012-11-30,0.0008948093470149,1.308346433853922,0.0008948093470149,1.326522111148706,long_microcap_short_zz1000,long_microcap_short_zz1000,1.0,0.0224147922564247,False
2012-12-03,0.0,1.308346433853922,-0.0098359625581806,1.3134744893308483,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0127419106829299,True
2012-12-04,0.0,1.308346433853922,0.0059524905139635,1.3212929337689236,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0130342966832427,False
2012-12-05,0.0,1.308346433853922,0.0032523166135162,1.325590196728742,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0100761675074884,False
2012-12-06,-0.0004199999999999,1.3077969283517037,-0.000113227918069,1.3254401029105536,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0093731722597543,False
2012-12-07,0.0,1.3077969283517037,0.0019623663432384,1.3280411019584837,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0094421979162634,False
2012-12-10,0.0,1.3077969283517037,0.0070561756759355,1.3374119932787658,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.0096934951477896,False
2012-12-11,0.0,1.3077969283517037,-0.0019675520730795,1.3347805655388287,long_microcap_short_zz1000,long_microcap_short_zz1000,0.0,0.006050142615055,False
2012-12-12,-0.003,1.3038735375666484,0.0029337710179446,1.3386965060773224,long_microcap_short_zz1000,cash,0.0,-0.0071984189258123,False
2012-12-13,0.0,1.3038735375666484,0.0,1.3386965060773224,cash,cash,0.0,-0.0070269683340977,False
2012-12-14,0.0,1.3038735375666484,0.0,1.3386965060773224,cash,cash,0.0,-0.0193484265840439,False
2012-12-17,0.0,1.3038735375666484,0.0,1.3386965060773224,cash,cash,0.0,-0.0153586360190033,False
2012-12-18,0.0,1.3038735375666484,0.0,1.3386965060773224,cash,cash,0.0,-0.0137106251141585,False
2012-12-19,0.0,1.3038735375666484,0.0,1.3386965060773224,cash,cash,0.0,-0.0069974635568559,False
2012-12-20,-0.003,1.2999619169539485,0.0,1.3386965060773224,cash,long_microcap_short_zz1000,0.0,0.002295666119604,False
