label,dd_moderate,dd_severe,scale_moderate,scale_severe,recover_dd,rebal_cost_bps,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,avg_scale,median_scale,min_scale,share_below_1,share_at_severe_scale,avg_turnover,annualized_turnover,moderate_or_worse_share,severe_share,recovery_band_share,n_scale_changes
dd4_6_sc90_65_rec2,0.04,0.06,0.9,0.65,0.02,2.0,0.22506081197983452,0.09682825291964273,2.3243299883414332,-0.11548842153840921,25.696374473895727,2010-02-02,2026-04-09,3928,0.9138747454175153,1.0,0.65,0.4055498981670061,0.18228105906313646,0.005766293279022403,1.4531059063136456,0.5552443991853361,0.18228105906313646,0.21868635437881873,118
dd3_8_sc95_75_rec3,0.03,0.08,0.95,0.75,0.03,2.0,0.23738221130388415,0.10215704561510217,2.3236988684879436,-0.12974920189040606,30.38897762972261,2010-02-02,2026-04-09,3928,0.9626145621181261,1.0,0.75,0.41675152749490835,0.08273930753564154,0.0037805498981670076,0.9526985743380859,0.41675152749490835,0.08273930753564154,0.0,174
dd3_8_sc95_80_rec2,0.03,0.08,0.95,0.8,0.02,2.0,0.23836958281032627,0.10258262804631413,2.3236837206267213,-0.13285525728582337,30.79671780801384,2010-02-02,2026-04-09,3928,0.9660768839103868,1.0,0.8,0.4439918533604888,0.07815682281059064,0.0026985743380855396,0.680040733197556,0.5364052953156823,0.07815682281059064,0.1239816700610998,126
dd3_6_sc95_75_rec3,0.03,0.06,0.95,0.75,0.03,2.0,0.23302273733832712,0.10028831077603548,2.323528390648787,-0.12348102708740005,28.646652999496098,2010-02-02,2026-04-09,3928,0.9434954175152749,1.0,0.75,0.4203156822810591,0.1774439918533605,0.005053462321792261,1.2734725050916498,0.4203156822810591,0.1774439918533605,0.0,195
dd4_8_sc95_80_rec3,0.04,0.08,0.95,0.8,0.03,2.0,0.23928555997627776,0.10299007531386638,2.323384648928991,-0.13221847360230898,31.179413753730735,2010-02-02,2026-04-09,3928,0.9704302443991852,1.0,0.8,0.34928716904276985,0.08070264765784115,0.0022657841140529527,0.5709775967413441,0.414969450101833,0.08070264765784115,0.0980142566191446,100
dd4_6_sc95_70_rec2,0.04,0.06,0.95,0.7,0.02,2.0,0.2302848085557938,0.09912492458656534,2.3231776419127272,-0.11918104973882471,27.599236508974535,2010-02-02,2026-04-09,3928,0.9346995926680243,1.0,0.7,0.3958757637474542,0.1820264765784114,0.004887983706720978,1.2317718940936864,0.5440427698574338,0.1820264765784114,0.21104887983706722,114
dd5_6_sc95_75_rec3,0.05,0.06,0.95,0.75,0.03,2.0,0.23325397540914428,0.10044049908918183,2.3223099996948084,-0.12291374180615555,28.736743602601678,2010-02-02,2026-04-09,3928,0.9457484725050916,1.0,0.75,0.315173116089613,0.1924643584521385,0.004136965376782077,1.0425152749490834,0.4233706720977597,0.18686354378818737,0.16980651731160895,107
dd5_6_sc95_75_rec2,0.05,0.06,0.95,0.75,0.02,2.0,0.23191982774431352,0.09988311659008624,2.32191220760659,-0.12291374180615633,28.220470489925287,2010-02-02,2026-04-09,3928,0.9426171079429735,1.0,0.75,0.34725050916496947,0.20010183299389003,0.003856924643584521,0.9719450101832993,0.5432790224032586,0.18660896130346233,0.2914969450101833,96
dd4_6_sc95_65_rec2,0.04,0.06,0.95,0.65,0.02,2.0,0.2272677328026076,0.0978823079317038,2.3218468955715768,-0.11525912901772084,26.48528376565221,2010-02-02,2026-04-09,3928,0.9240707739307535,1.0,0.65,0.405040733197556,0.1855906313645621,0.006046334012219958,1.5236761710794295,0.5521894093686355,0.1855906313645621,0.215122199592668,118
dd3_6_sc95_65_rec3,0.03,0.06,0.95,0.65,0.03,2.0,0.22785017716645894,0.09815364665250184,2.3213623226157667,-0.11534320746616755,26.697109027587402,2010-02-02,2026-04-09,3928,0.9235106924643585,1.0,0.65,0.4284623217922607,0.18355397148676172,0.006759164969450103,1.703309572301426,0.4284623217922607,0.18355397148676172,0.0,195
dd3_6_sc95_80_rec2,0.03,0.06,0.95,0.8,0.02,2.0,0.23490977089714793,0.10120434703955807,2.321143090872648,-0.12689183226528067,29.389387451457697,2010-02-02,2026-04-09,3928,0.9516420570264765,1.0,0.8,0.4462830957230143,0.17362525458248473,0.003716904276985743,0.9366598778004073,0.5392057026476579,0.17362525458248473,0.12321792260692464,153
dd5_8_sc95_80_rec2,0.05,0.08,0.95,0.8,0.02,2.0,0.23909544815535066,0.10301427195421219,2.320993427606069,-0.13082918932464815,31.099631279738446,2010-02-02,2026-04-09,3928,0.9716649694501018,1.0,0.8,0.32382892057026474,0.08095723014256619,0.0019093686354378814,0.4811608961303461,0.5338594704684317,0.08095723014256619,0.29480651731160895,72
dd4_8_sc95_80_rec2,0.04,0.08,0.95,0.8,0.02,2.0,0.238652106805459,0.10284455555798297,2.3205127924434343,-0.13318082799046027,30.914298721262703,2010-02-02,2026-04-09,3928,0.9685717922606923,1.0,0.8,0.3879837067209776,0.08019348268839104,0.002163951120162933,0.5453156822810591,0.5356415478615071,0.08019348268839104,0.2230142566191446,88
dd4_6_sc95_80_rec2,0.04,0.06,0.95,0.8,0.02,2.0,0.2354354241735268,0.10146355124724349,2.320394085160931,-0.12698803111159263,29.599371873520575,2010-02-02,2026-04-09,3928,0.9540351323828921,1.0,0.8,0.390020366598778,0.1764256619144603,0.003309572301425661,0.8340122199592666,0.5384419551934827,0.1764256619144603,0.21970468431771895,116
dd4_6_sc95_80_rec3,0.04,0.06,0.95,0.8,0.03,2.0,0.23572478596257485,0.1016120722986819,2.319850197225361,-0.1278570339266798,29.715544325552113,2010-02-02,2026-04-09,3928,0.955689918533605,1.0,0.8,0.35386965376782076,0.1774439918533605,0.0035132382892057016,0.8853360488798369,0.41776985743380857,0.1774439918533605,0.0975050916496945,132
dd3_10_sc95_70_rec3,0.03,0.1,0.95,0.7,0.03,2.0,0.23862856285019163,0.10286911952800952,2.3197298075951465,-0.13474104152773803,30.9044846324575,2010-02-02,2026-04-09,3928,0.9698574338085538,1.0,0.7,0.41446028513238287,0.03767820773930754,0.0029276985743380874,0.737780040733198,0.41446028513238287,0.03767820773930754,0.0,154
dd3_8_sc95_65_rec2,0.03,0.08,0.95,0.65,0.02,2.0,0.233996365945085,0.1008764031513308,2.3196343112477242,-0.12277622219781292,29.027718862393368,2010-02-02,2026-04-09,3928,0.9522275967413442,1.0,0.65,0.44831975560081466,0.0845213849287169,0.004162423625254583,1.0489307535641548,0.5409877800407332,0.0845213849287169,0.12169042769857434,122
dd3_10_sc95_75_rec3,0.03,0.1,0.95,0.75,0.03,2.0,0.23918479147088045,0.10311499423972387,2.319592734639724,-0.1354456439342795,31.13710202279931,2010-02-02,2026-04-09,3928,0.9718049898167005,1.0,0.75,0.4142057026476578,0.03742362525458248,0.002558553971486763,0.6447556008146642,0.4142057026476578,0.03742362525458248,0.0,150
dd3_8_sc95_75_rec2,0.03,0.08,0.95,0.75,0.02,2.0,0.2364548597602265,0.10194495312731881,2.3194366420956474,-0.1303771114321709,30.010494806571856,2010-02-02,2026-04-09,3928,0.9611761710794298,1.0,0.75,0.4465376782077393,0.0824847250509165,0.0032459266802444,0.8179735234215888,0.5386965376782077,0.0824847250509165,0.12423625254582485,126
dd4_6_sc95_75_rec3,0.04,0.06,0.95,0.75,0.03,2.0,0.23293466274194086,0.10042820609811441,2.3194147520107333,-0.12381011735985648,28.61240643161222,2010-02-02,2026-04-09,3928,0.9456848268839103,1.0,0.75,0.3673625254582485,0.17973523421588594,0.004366089613034623,1.100254582484725,0.4215885947046843,0.17973523421588594,0.0980142566191446,128
dd5_8_sc90_65_rec2,0.05,0.08,0.9,0.65,0.02,2.0,0.23196513966518206,0.10002552481547618,2.319059461003617,-0.12466117533107568,28.237865942861816,2010-02-02,2026-04-09,3928,0.9453793279022406,1.0,0.65,0.3329938900203666,0.08528513238289205,0.003958757637474542,0.9976069246435846,0.5422606924643585,0.08528513238289205,0.2930244399185336,82
dd5_6_sc95_80_rec3,0.05,0.06,0.95,0.8,0.03,2.0,0.2355343439249722,0.10156812566258713,2.318978935452895,-0.1269647985224499,29.639039543961314,2010-02-02,2026-04-09,3928,0.957001018329939,1.0,0.8,0.30168024439918534,0.18609979633401222,0.00320773930753564,0.8083503054989812,0.4195519348268839,0.1789714867617108,0.1705702647657841,105
dd4_8_sc95_70_rec2,0.04,0.08,0.95,0.7,0.02,2.0,0.23567372766946115,0.10163495929587885,2.3188254248557305,-0.12546317454305622,29.695015514013043,2010-02-02,2026-04-09,3928,0.9593049898167005,1.0,0.7,0.39129327902240324,0.0845213849287169,0.003207739307535642,0.8083503054989818,0.5394602851323829,0.0845213849287169,0.2209775967413442,88
dd3_6_sc95_65_rec2,0.03,0.06,0.95,0.65,0.02,2.0,0.22660911680925455,0.09772875743763033,2.318755735269371,-0.11492682705891832,26.247587544433802,2010-02-02,2026-04-09,3928,0.9219704684317719,1.0,0.65,0.4607942973523422,0.18329938900203666,0.0060208757637474535,1.5172606924643584,0.5529531568228105,0.18329938900203666,0.1255091649694501,147
dd3_10_sc95_70_rec2,0.03,0.1,0.95,0.7,0.02,2.0,0.23795552446492296,0.10262426666150462,2.3187062105865692,-0.13342355214913748,30.625128996447867,2010-02-02,2026-04-09,3928,0.9683299389002036,1.0,0.7,0.445010183299389,0.03767820773930754,0.0022403258655804485,0.564562118126273,0.5386965376782077,0.03767820773930754,0.1265274949083503,100
dd3_10_sc95_80_rec3,0.03,0.1,0.95,0.8,0.03,2.0,0.2397899300152757,0.10344311371507761,2.3180849976707973,-0.13616277678083855,31.39198053008152,2010-02-02,2026-04-09,3928,0.9738161914460284,1.0,0.8,0.41293279022403256,0.036914460285132386,0.0023167006109979646,0.5838085539714871,0.41293279022403256,0.036914460285132386,0.0,148
dd4_6_sc95_75_rec2,0.04,0.06,0.95,0.75,0.02,2.0,0.23245730031985845,0.10028629087899199,2.317936961098176,-0.12309067971591503,28.427435586858447,2010-02-02,2026-04-09,3928,0.9445773930753565,1.0,0.75,0.3935845213849287,0.17871690427698575,0.004136965376782077,1.0425152749490834,0.5412423625254582,0.17820773930753564,0.21945010183299388,115
dd3_8_sc95_65_rec3,0.03,0.08,0.95,0.65,0.03,2.0,0.23426378114861324,0.10106757422589502,2.3178925876365932,-0.12549641665844058,29.13318336713809,2010-02-02,2026-04-09,3928,0.9532968431771893,1.0,0.65,0.42082484725050917,0.0855397148676171,0.0047988798370672105,1.209317718940937,0.42082484725050917,0.0855397148676171,0.0,172
dd5_8_sc95_75_rec2,0.05,0.08,0.95,0.75,0.02,2.0,0.23731564303719455,0.10239404855775472,2.3176702784960996,-0.1282660145585316,30.361665191298762,2010-02-02,2026-04-09,3928,0.9669551934826883,1.0,0.75,0.3258655804480652,0.08375763747454175,0.0026094704684317717,0.6575865580448065,0.5361507128309573,0.08375763747454175,0.29557026476578413,76
dd5_8_sc95_80_rec3,0.05,0.08,0.95,0.8,0.03,2.0,0.23898830561699103,0.10312591352368372,2.317441828644799,-0.1308291893246486,31.0547495636295,2010-02-02,2026-04-09,3928,0.9729506109979633,1.0,0.8,0.29276985743380857,0.08273930753564154,0.0021894093686354375,0.5517311608961303,0.4154786150712831,0.08273930753564154,0.16980651731160895,86
dd3_6_sc95_70_rec3,0.03,0.06,0.95,0.7,0.03,2.0,0.230003543613869,0.09925069639593238,2.317399796333271,-0.11941894791039742,27.49362574805929,2010-02-02,2026-04-09,3928,0.9337067209775965,1.0,0.7,0.42464358452138495,0.18024439918533605,0.006084521384928718,1.533299389002037,0.42464358452138495,0.18024439918533605,0.0,193
dd3_10_sc95_65_rec3,0.03,0.1,0.95,0.65,0.03,2.0,0.23779031796980576,0.10261710868774733,2.317258018771273,-0.13404901134399383,30.556908986610473,2010-02-02,2026-04-09,3928,0.9677698574338085,1.0,0.65,0.4154786150712831,0.03818737270875764,0.0031695519348268852,0.7987270875763751,0.4154786150712831,0.03818737270875764,0.0,154
dd3_10_sc95_65_rec2,0.03,0.1,0.95,0.65,0.02,2.0,0.23717692997128026,0.10237467801736942,2.3167538551968834,-0.13273046824337353,30.304823928475404,2010-02-02,2026-04-09,3928,0.9662423625254581,1.0,0.65,0.4475560081466395,0.037932790224032585,0.002533095723014257,0.6383401221995928,0.5407331975560081,0.037932790224032585,0.1270366598778004,104
dd3_6_sc95_75_rec2,0.03,0.06,0.95,0.75,0.02,2.0,0.23187955681343797,0.10009422500933295,2.316612739564317,-0.12350621872469558,28.20501844621984,2010-02-02,2026-04-09,3928,0.9421206720977596,1.0,0.75,0.44984725050916496,0.17693482688391038,0.00469704684317719,1.183655804480652,0.5422606924643585,0.17693482688391038,0.12245417515274949,155
dd3_6_sc95_70_rec2,0.03,0.06,0.95,0.7,0.02,2.0,0.2289645585013671,0.09883958003971996,2.3165270270204985,-0.12012560428053765,27.106666156356443,2010-02-02,2026-04-09,3928,0.9322174134419551,1.0,0.7,0.45824847250509165,0.1794806517311609,0.005473523421588595,1.379327902240326,0.5491344195519349,0.1794806517311609,0.1255091649694501,153
dd3_10_sc95_80_rec2,0.03,0.1,0.95,0.8,0.02,2.0,0.23904557285030958,0.10320328319579691,2.31625938098106,-0.13484745221206362,31.078731321332185,2010-02-02,2026-04-09,3928,0.9722886965376781,1.0,0.8,0.4434826883910387,0.036914460285132386,0.0016802443991853367,0.42342158859470486,0.5361507128309573,0.036914460285132386,0.125,98
dd4_8_sc95_70_rec3,0.04,0.08,0.95,0.7,0.03,2.0,0.23567692750650981,0.1017789580739317,2.3155761462532887,-0.12794465846263536,29.696301682010734,2010-02-02,2026-04-09,3928,0.9606670061099796,1.0,0.7,0.3564154786150713,0.08604887983706722,0.0035132382892057033,0.8853360488798372,0.41929735234215887,0.08604887983706722,0.09775967413441955,104
dd5_6_sc95_70_rec2,0.05,0.06,0.95,0.7,0.02,2.0,0.22890917669954525,0.09886603129295944,2.3153470783230135,-0.12012441881649105,27.086178807154766,2010-02-02,2026-04-09,3928,0.9343940936863542,1.0,0.7,0.34979633401221993,0.1924643584521385,0.004837067209775967,1.2189409368635438,0.5463340122199593,0.1825356415478615,0.29327902240325865,99
dd4_8_sc95_75_rec2,0.04,0.08,0.95,0.75,0.02,2.0,0.2365080432950859,0.10216100758327976,2.3150519840193327,-0.12783092807048613,30.032084510234625,2010-02-02,2026-04-09,3928,0.9637474541751526,1.0,0.75,0.3910386965376782,0.0835030549898167,0.0027876782077393076,0.7024949083503055,0.5384419551934827,0.0835030549898167,0.2219959266802444,90
dd3_10_sc95_75_rec2,0.03,0.1,0.95,0.75,0.02,2.0,0.23822501652066919,0.10291139555793571,2.314855563167991,-0.134129227420834,30.736709480221812,2010-02-02,2026-04-09,3928,0.9703665987780039,1.0,0.75,0.4439918533604888,0.037169042769857434,0.00199847250509165,0.5036150712830958,0.5371690427698574,0.037169042769857434,0.12525458248472504,100
dd4_10_sc95_70_rec2,0.04,0.1,0.95,0.7,0.02,2.0,0.2382449772212074,0.10292238556535963,2.3148023232507837,-0.13374890948667462,30.744988682598063,2010-02-02,2026-04-09,3928,0.9711558044806516,1.0,0.7,0.3884928716904277,0.03767820773930754,0.001807535641547862,0.45549898167006125,0.5374236252545825,0.03767820773930754,0.22581466395112015,66
dd4_10_sc95_80_rec3,0.04,0.1,0.95,0.8,0.03,2.0,0.23983841379478799,0.10362276235739407,2.3145340689489364,-0.13706250407978637,31.412483276438813,2010-02-02,2026-04-09,3928,0.9768457230142565,1.0,0.8,0.34852342158859473,0.03818737270875764,0.0014256619144602854,0.35926680244399195,0.4134419551934827,0.03818737270875764,0.0980142566191446,78
dd4_10_sc95_75_rec2,0.04,0.1,0.95,0.75,0.02,2.0,0.23876057957805097,0.10316519818527124,2.3143519692490493,-0.13445431981160472,30.959551230052075,2010-02-02,2026-04-09,3928,0.9730906313645621,1.0,0.75,0.3884928716904277,0.03742362525458248,0.001463849287169043,0.36889002036659885,0.5364052953156823,0.03742362525458248,0.22479633401221996,64
dd5_8_sc95_75_rec3,0.05,0.08,0.95,0.75,0.03,2.0,0.23718022166609387,0.10248596642135531,2.3142702357019673,-0.12826601455853104,30.306171665138017,2010-02-02,2026-04-09,3928,0.9680371690427698,1.0,0.75,0.29709775967413443,0.0855397148676171,0.002914969450101833,0.7345723014256619,0.41776985743380857,0.0855397148676171,0.1710794297352342,88
dd5_6_sc95_65_rec2,0.05,0.06,0.95,0.65,0.02,2.0,0.22691663202171575,0.09806218592392014,2.3140074829431714,-0.1165943066417029,26.358329542014104,2010-02-02,2026-04-09,3928,0.9256873727087576,1.0,0.65,0.34979633401221993,0.1894093686354379,0.0060208757637474535,1.5172606924643584,0.5476069246435845,0.18762729124236252,0.2920061099796334,104
dd4_10_sc95_75_rec3,0.04,0.1,0.95,0.75,0.03,2.0,0.23901434526983656,0.10331208156822311,2.313517854269553,-0.1365388219591751,31.065652084070194,2010-02-02,2026-04-09,3928,0.9748472505091649,1.0,0.75,0.34928716904276985,0.03844195519348269,0.0017438900203665994,0.43946028513238306,0.4142057026476578,0.03844195519348269,0.0980142566191446,80
dd4_10_sc95_65_rec2,0.04,0.1,0.95,0.65,0.02,2.0,0.23745948840524878,0.10266178322402507,2.3130271163035685,-0.13305608580023132,30.420711808493945,2010-02-02,2026-04-09,3928,0.9689409368635437,1.0,0.65,0.3920570264765784,0.03818737270875764,0.0019475560081466399,0.49078411405295325,0.539714867617108,0.03818737270875764,0.22759674134419552,68
dd4_8_sc95_75_rec3,0.04,0.08,0.95,0.75,0.03,2.0,0.23664712718594494,0.1023117651543444,2.3130001405893674,-0.1300759387678787,30.088611898274326,2010-02-02,2026-04-09,3928,0.9651858452138493,1.0,0.75,0.35616089613034624,0.08503054989816701,0.0030677189409368637,0.7730651731160897,0.4185336048879837,0.08503054989816701,0.09877800407331976,106
dd4_10_sc95_80_rec2,0.04,0.1,0.95,0.8,0.02,2.0,0.23933236114368972,0.10348431569824951,2.312740433454286,-0.1351722749443336,31.199082884807254,2010-02-02,2026-04-09,3928,0.9750636456211812,1.0,0.8,0.3879837067209776,0.036914460285132386,0.0012474541751527496,0.3143584521384929,0.535132382892057,0.036914460285132386,0.22428716904276985,64
dd4_8_sc95_65_rec2,0.04,0.08,0.95,0.65,0.02,2.0,0.23385072472102175,0.10112847896592612,2.3124121623525515,-0.12310557709024983,28.970425934117323,2010-02-02,2026-04-09,3928,0.9546206720977597,1.0,0.65,0.39282077393075354,0.08579429735234216,0.003882382892057026,0.9783604887983706,0.5404786150712831,0.08579429735234216,0.2189409368635438,90
dd4_10_sc95_70_rec3,0.04,0.1,0.95,0.7,0.03,2.0,0.23822699393676694,0.10304863933315045,2.3117917468720037,-0.13602834417224208,30.737529572850345,2010-02-02,2026-04-09,3928,0.9727978615071281,1.0,0.7,0.34928716904276985,0.03895112016293279,0.002113034623217923,0.5324847250509166,0.41471486761710796,0.03895112016293279,0.0980142566191446,82
dd4_8_sc95_65_rec3,0.04,0.08,0.95,0.65,0.03,2.0,0.23402268312212104,0.10123249803144341,2.3117347459847553,-0.12348117138209724,29.038082574080263,2010-02-02,2026-04-09,3928,0.9556517311608961,1.0,0.65,0.359979633401222,0.08783095723014257,0.004366089613034623,1.100254582484725,0.42082484725050917,0.08783095723014257,0.09572301425661914,108
dd5_6_sc95_65_rec3,0.05,0.06,0.95,0.65,0.03,2.0,0.22747675157500002,0.09841120293610078,2.3114924397652428,-0.116594306641704,26.561124926634708,2010-02-02,2026-04-09,3928,0.9265656822810591,1.0,0.65,0.3215376782077393,0.19119144602851323,0.006097250509164968,1.536507128309572,0.4289714867617108,0.18966395112016293,0.17031568228105906,110
dd5_10_sc95_70_rec2,0.05,0.1,0.95,0.7,0.02,2.0,0.23818148372197778,0.1030956373565738,2.310296437648342,-0.1341810437561275,30.71866018384487,2010-02-02,2026-04-09,3928,0.9743253564154786,1.0,0.7,0.32382892057026474,0.037932790224032585,0.0016293279022403261,0.4105906313645622,0.5356415478615071,0.037932790224032585,0.29709775967413443,52
dd5_10_sc95_75_rec2,0.05,0.1,0.95,0.75,0.02,2.0,0.23874900960459722,0.10334186409138243,2.3102835593663946,-0.13488610218311692,30.954721619339157,2010-02-02,2026-04-09,3928,0.976272912423625,1.0,0.75,0.32382892057026474,0.03767820773930754,0.0012856415478615074,0.32398167006109985,0.5346232179226069,0.03767820773930754,0.2965885947046843,50
dd4_10_sc95_65_rec3,0.04,0.1,0.95,0.65,0.03,2.0,0.23746621328492123,0.10279641843320671,2.31006310243404,-0.13553110493805454,30.42347483288004,2010-02-02,2026-04-09,3928,0.970621181262729,1.0,0.65,0.35081466395112015,0.039460285132382894,0.002278513238289206,0.5741853360488799,0.4159877800407332,0.039460285132382894,0.0985234215885947,84
dd5_10_sc95_70_rec3,0.05,0.1,0.95,0.7,0.03,2.0,0.23848540646195238,0.1032397009334782,2.3100164404352435,-0.1341810437561275,30.844872084985383,2010-02-02,2026-04-09,3928,0.975967413441955,1.0,0.7,0.2909877800407332,0.037932790224032585,0.0017311608961303468,0.4362525458248474,0.4154786150712831,0.037932790224032585,0.17082484725050917,60
dd5_10_sc95_75_rec3,0.05,0.1,0.95,0.75,0.03,2.0,0.23905307164888523,0.10348557970495406,2.3100133596433947,-0.1348861021831168,31.081872833880297,2010-02-02,2026-04-09,3928,0.9779149694501017,1.0,0.75,0.2909877800407332,0.03767820773930754,0.0013874745417515278,0.349643584521385,0.414969450101833,0.03767820773930754,0.17082484725050917,58
dd5_10_sc95_80_rec2,0.05,0.1,0.95,0.8,0.02,2.0,0.23937272670915255,0.10366453605085461,2.3091091305489826,-0.13560369915985437,31.216056383795646,2010-02-02,2026-04-09,3928,0.9782586558044807,1.0,0.8,0.32331975560081466,0.037169042769857434,0.001069246435845214,0.2694501018329939,0.5333503054989817,0.037169042769857434,0.29582484725050917,50
dd5_10_sc95_80_rec3,0.05,0.1,0.95,0.8,0.03,2.0,0.2396731007100985,0.10381279021780909,2.3087049313214836,-0.13560369915985404,31.342625906839544,2010-02-02,2026-04-09,3928,0.9799134419551934,1.0,0.8,0.29022403258655805,0.037169042769857434,0.0011710794297352344,0.29511201629327904,0.4142057026476578,0.037169042769857434,0.1705702647657841,58
dd5_10_sc95_65_rec2,0.05,0.1,0.95,0.65,0.02,2.0,0.23732745561473578,0.10284404613665055,2.3076440934596736,-0.13348856568870826,30.366510171541304,2010-02-02,2026-04-09,3928,0.9721868635437881,1.0,0.65,0.32408350305498984,0.038696537678207736,0.0017184317718940936,0.4330448065173116,0.5374236252545825,0.038696537678207736,0.29786150712830956,50
dd5_10_sc95_65_rec3,0.05,0.1,0.95,0.65,0.03,2.0,0.23764844665014428,0.10298894345355539,2.3075141726967603,-0.13348856568871026,30.498435168354515,2010-02-02,2026-04-09,3928,0.973841649694501,1.0,0.65,0.2909877800407332,0.038696537678207736,0.0018202647657841141,0.45870672097759674,0.4164969450101833,0.038696537678207736,0.17082484725050917,58
dd5_8_sc95_70_rec2,0.05,0.08,0.95,0.7,0.02,2.0,0.23461065997745933,0.10169279107831838,2.3070530122117967,-0.1270525127016351,29.270504936897872,2010-02-02,2026-04-09,3928,0.9617744399185335,1.0,0.7,0.3266293279022403,0.08757637474541752,0.0032841140529531574,0.8275967413441957,0.5374236252545825,0.08757637474541752,0.29276985743380857,78
dd5_8_sc95_65_rec2,0.05,0.08,0.95,0.65,0.02,2.0,0.23295135547800516,0.10111307588454814,2.3038697363335205,-0.1249304357423886,28.618894315265372,2010-02-02,2026-04-09,3928,0.9566955193482688,1.0,0.65,0.3268839103869654,0.08986761710794297,0.003856924643584521,0.9719450101832993,0.5381873727087576,0.08986761710794297,0.2925152749490835,78
dd5_8_sc95_70_rec3,0.05,0.08,0.95,0.7,0.03,2.0,0.23423765641455208,0.10175503613828799,2.3019760525289032,-0.1270525127016353,29.122864871336592,2010-02-02,2026-04-09,3928,0.9625127291242361,1.0,0.7,0.30168024439918534,0.08961303462321792,0.0036405295315682282,0.9174134419551935,0.4203156822810591,0.08961303462321792,0.17006109979633402,90
dd5_8_sc95_65_rec3,0.05,0.08,0.95,0.65,0.03,2.0,0.2326859450917118,0.10119377870370054,2.299409588933581,-0.12493043574238938,28.515896359500722,2010-02-02,2026-04-09,3928,0.9576120162932789,1.0,0.65,0.3024439918533605,0.09088594704684318,0.004111507128309572,1.0360997963340122,0.4210794297352342,0.09088594704684318,0.16929735234215887,88
