date,A_1_100,B_101_200,C_201_300,D_301_400
2016-12-12,209076.06577913748,10770.481569899364,6512.522768281504,3089.8436609302216
2016-12-13,211183.00321709298,10861.924881953413,6537.346560888797,3099.3947893054606
2016-12-14,213260.90931604063,10849.168066393093,6521.663832470188,3098.8204240029995
2016-12-15,218108.21616848162,11016.098777716034,6606.023006009669,3146.664702508175
2016-12-16,224215.89639155945,11176.224705720646,6720.167555553825,3185.019702758927
2016-12-19,225603.6015979312,11258.668771332981,6733.57548023869,3198.6518671907033
2016-12-20,227307.22255211667,11289.20157237455,6747.795870438456,3201.7895772949673
2016-12-21,229196.20188829442,11415.700547799106,6811.632296227873,3245.312057937414
2016-12-22,228996.56012368444,11447.729540759474,6803.37552417007,3243.0348703482236
2016-12-23,225041.9924484542,11267.983667212467,6684.3245439240545,3201.7226944128115
2016-12-26,227876.1697190654,11328.533114448042,6729.35105446331,3228.9023766491227
2016-12-27,232361.90068073166,11443.856632769945,6760.029695412801,3254.231044406104
2016-12-28,232900.54452293768,11410.98931511425,6761.074649182706,3241.6234359129057
2016-12-29,232926.8993421636,11408.526616733443,6755.484124531671,3244.645981169134
2016-12-30,233680.65146524835,11466.65635217937,6780.405427619575,3248.0626922676356
2017-01-03,237222.77170143445,11602.240078475183,6874.660927956847,3290.288655978001
2017-01-04,243517.6697059848,11732.826959261318,6940.122811068509,3327.0018484907864
2017-01-05,247823.84758666783,11790.532799160923,6952.1093751602075,3310.2464091479674
2017-01-06,249004.47391089748,11697.535216658564,6867.5595036572495,3268.940500878348
2017-01-09,252555.25021057826,11757.30819852305,6876.433442669217,3283.790519310028
2017-01-10,255400.67618792312,11744.867647683473,6862.035149560731,3276.866262527636
2017-01-11,252876.37306043998,11589.778530985013,6754.14512010706,3211.0460602409844
2017-01-12,251368.86947142862,11514.830780103754,6691.262295369934,3187.438282556952
2017-01-13,246559.1420731388,11310.924642174507,6517.800838615662,3109.5294495900926
2017-01-16,233798.08169889473,10675.560547950849,6126.634787353014,2934.068384797559
2017-01-17,237591.12002402084,10840.955677920116,6206.446347951149,2981.677594736936
2017-01-18,235727.33488823264,10799.565016278304,6118.252233033083,2952.244713839621
2017-01-19,234225.90811481015,10716.630251797065,6080.44345322214,2944.8799872179175
2017-01-20,240672.59472450567,10930.003370009505,6213.518088222136,3020.105078347937
2017-01-23,244796.07258450807,11050.536094072877,6328.590895048896,3056.813469910654
2017-01-24,244199.75114880656,11058.69097160023,6302.4444544571525,3034.2162267549456
2017-01-25,246219.23465981107,11090.444362970913,6328.540920258164,3051.6372862991766
2017-01-26,248283.5981472059,11148.07709623122,6363.655210941149,3065.714170634231
2017-02-03,246296.48579947845,11134.198328910279,6338.741373407265,3067.5817565568937
2017-02-06,255478.5803299776,11408.274617052493,6473.028293605042,3131.159724751312
2017-02-07,261038.35936193206,11450.32918066016,6497.2776573653055,3140.1821194970908
2017-02-08,268238.5488161033,11641.360023996609,6573.467036431915,3172.7312291830794
2017-02-09,275263.5247109276,11794.208270580288,6654.767347524142,3196.074401765312
2017-02-10,278859.54466285434,11759.561744622284,6617.20745465369,3186.4191465025515
2017-02-13,285040.3829426767,11913.827437646236,6689.923994371638,3225.5893264551596
2017-02-14,289489.5993269958,11955.0625589486,6713.33863009425,3213.153331723053
2017-02-15,291876.2012182416,11893.557566334286,6686.924194364511,3201.19424053629
2017-02-16,295931.53709745,11911.879680807355,6730.0713250369445,3227.4814605868078
2017-02-17,293865.8427031768,11732.937639421969,6646.485784368767,3186.208675724103
2017-02-20,291998.39420740376,11712.643613132781,6660.084532646092,3185.7425061304366
2017-02-21,297143.5857243353,11859.233476691741,6763.736624795643,3233.9843440360733
2017-02-22,299023.0919380971,11941.530706902699,6790.548198834036,3239.589230922034
2017-02-23,302699.7192334249,11977.573164064741,6783.273060017249,3247.492496296142
2017-02-24,306489.50966784614,12069.295329665503,6838.240958224061,3281.6009487591696
2017-02-27,307026.79959973076,12006.817240363705,6775.20176712384,3250.435467696293
2017-02-28,308769.1559586329,12110.854613352014,6810.9532789540945,3267.9097408263438
2017-03-01,308516.636198231,12124.884443155655,6835.524512474855,3282.9672908113853
2017-03-02,308391.89767731965,12063.960012695969,6815.901643628406,3267.798635586562
2017-03-03,311008.99608692963,12119.75288153344,6833.913548382579,3272.0703727602204
2017-03-06,317839.01479975856,12366.820808113654,6961.701895102482,3336.369897440862
2017-03-07,321181.31628891337,12459.33771191285,7003.589809175725,3361.3474817331244
2017-03-08,321865.94858374674,12424.82726163597,6978.205824227122,3354.871777249808
2017-03-09,322362.37780343473,12353.969055497995,6908.813038664287,3327.1547693733664
2017-03-10,321214.56473390345,12363.492781395258,6920.624319337887,3319.952645655362
2017-03-13,323179.90343701496,12505.347510497813,6994.28320623693,3349.556348001483
2017-03-14,324148.1959315951,12547.670164330359,6991.750078816319,3339.6281153876075
2017-03-15,324998.52343495144,12569.537840024157,6989.4165018355625,3333.8077174510363
2017-03-16,330103.312247634,12762.88985015118,7120.2051824991195,3386.1510506276427
2017-03-17,329828.17389640945,12614.64363494911,7058.837519475185,3342.596441931704
2017-03-20,332509.06900761795,12736.994902570887,7129.560989559563,3372.3369767220497
2017-03-21,332794.72519999347,12814.292026158451,7168.216628794217,3380.6678369980755
2017-03-22,331144.5616465452,12832.184609109476,7131.834931328765,3358.2334129778596
2017-03-23,330658.40283042326,12767.361231798752,7119.516384392464,3359.834628565405
2017-03-24,330551.15074778924,12808.30827139869,7137.864901536905,3381.398099691015
2017-03-27,328105.4150084038,12802.049333507457,7102.900210536444,3364.8500099958615
2017-03-28,326810.96405752917,12730.601519810098,7046.021479733459,3348.6388492962033
2017-03-29,318744.49257602013,12392.103220562889,6860.392925631852,3286.7942084680476
2017-03-30,306762.0805969902,11949.632208383668,6606.404296295529,3177.492793632407
2017-03-31,305257.76948524587,11878.916429747667,6604.02299104583,3183.3771998356383
2017-04-05,312828.82907898346,12185.01496067611,6749.917233045179,3261.864857419468
2017-04-06,316711.6480505257,12247.369454843514,6818.866594851676,3283.3231342180034
2017-04-07,318890.8126476312,12172.956978421773,6753.138672219249,3269.8313620911604
2017-04-10,315909.4397319299,11774.95885260462,6513.820313657522,3220.731785895981
2017-04-11,320542.69954383123,11929.591989451841,6576.624931785569,3261.326923812179
2017-04-12,318204.8621984033,11758.75617220631,6494.945501707367,3220.0992870961104
2017-04-13,320418.761761291,11820.645141917337,6501.350957585746,3238.180496973508
2017-04-14,314476.1786355875,11595.267115371695,6397.145660923353,3183.8665240895034
2017-04-17,305837.062498663,11140.99619702837,6143.37854990863,3096.3420393996457
2017-04-18,301213.67120931053,10896.480917678391,6034.152999353477,3058.487942680491
2017-04-19,296716.31856069923,10765.636339124005,5989.60509532674,3013.4912486208464
2017-04-20,292344.87698102667,10585.47683967648,5923.508825378439,2972.934360624463
2017-04-21,291287.0094897868,10536.534578046236,5905.164700658389,2953.9603394528017
2017-04-24,279421.7824150142,10149.253324311127,5705.193536170374,2835.438714118055
2017-04-25,281808.6464064489,10196.355604486116,5761.836790075256,2851.913061288402
2017-04-26,283906.5881297143,10248.151083748671,5804.289290550142,2871.5575432737955
2017-04-27,288219.0212214062,10382.33824912098,5893.817002797368,2883.296903067722
2017-04-28,290401.5260759395,10498.644589536692,5956.533029824147,2906.973425395196
2017-05-02,291488.1129895229,10526.991292410976,5965.102978306101,2926.9204523485228
2017-05-03,293939.27095188084,10576.22584851254,5980.934641534341,2938.1192032726844
2017-05-04,295262.11687979155,10478.399307776268,5955.550050227434,2928.3061471071615
