label,dd_moderate,dd_severe,scale_moderate,scale_severe,recover_dd,step_up,rebal_cost_bps,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,avg_scale,median_scale,min_scale,share_below_1,share_at_severe_scale,avg_turnover,annualized_turnover,moderate_or_worse_share,severe_share,recovery_band_share,n_scale_changes
dd6_9_sc90_80_rec30_step10,0.06,0.09,0.9,0.8,0.03,0.01,2.0,0.23552192212245004,0.10184496723081841,2.3125533693645375,-0.1316916179611145,29.634055646934364,2010-02-02,2026-04-09,3928,0.9667540733197557,1.0,0.8,0.2889511201629328,0.054226069246435846,0.0011659877800407332,0.2938289205702648,0.4088594704684318,0.054226069246435846,0.23141547861507128,251
dd5_10_sc95_70_rec40_step20,0.05,0.1,0.95,0.7,0.04,0.02,2.0,0.23787211059082347,0.10286384005692614,2.3124949492375753,-0.13205568132177725,30.590666978040872,2010-02-02,2026-04-09,3928,0.9748854378818735,1.0,0.7,0.2820773930753564,0.03742362525458248,0.0013187372708757643,0.3323217922606926,0.3195010183299389,0.03742362525458248,0.07408350305498981,168
dd6_9_sc85_80_rec30_step20,0.06,0.09,0.85,0.8,0.03,0.02,2.0,0.23368948678805412,0.10105716625326401,2.3124484433137,-0.12978982851025833,28.907117138717776,2010-02-02,2026-04-09,3928,0.9582637474541751,1.0,0.8,0.27622199592668023,0.05269857433808554,0.0014052953156822809,0.35413441955193475,0.41929735234215887,0.05269857433808554,0.24108961303462323,176
dd6_10_sc90_75_rec30_step20,0.06,0.1,0.9,0.75,0.03,0.02,2.0,0.23647084172301303,0.10226121744260354,2.3124195822892264,-0.13209487623463523,30.01698115704023,2010-02-02,2026-04-09,3928,0.9691115071283096,1.0,0.75,0.2576374745417515,0.03615071283095723,0.0011176171079429734,0.2816395112016293,0.4159877800407332,0.03615071283095723,0.23905295315682282,129
dd6_9_sc95_70_rec40_step20,0.06,0.09,0.95,0.7,0.04,0.02,2.0,0.23541100912870538,0.10180331537329364,2.3124100454439764,-0.12896485421565862,29.58958864721505,2010-02-02,2026-04-09,3928,0.9686558044806515,1.0,0.7,0.23167006109979632,0.05957230142566192,0.0016395112016293284,0.41315682281059074,0.3210285132382892,0.05957230142566192,0.1384928716904277,195
dd6_8_sc95_75_rec40_step20,0.06,0.08,0.95,0.75,0.04,0.02,2.0,0.2337107930069282,0.10107273406153156,2.3123030674588123,-0.12854651288491337,28.915475656292866,2010-02-02,2026-04-09,3928,0.9643151731160896,1.0,0.75,0.24669042769857433,0.08579429735234216,0.0020035641547861516,0.5048981670061102,0.3235743380855397,0.08579429735234216,0.14205702647657842,235
dd6_8_sc90_80_rec40_step10,0.06,0.08,0.9,0.8,0.04,0.01,2.0,0.23393288194752726,0.10116920972359332,2.312293261820079,-0.13015538115914682,29.00273265142846,2010-02-02,2026-04-09,3928,0.9633070264765785,1.0,0.8,0.27647657841140527,0.08121181262729124,0.001583503054989817,0.39904276985743387,0.32077393075356414,0.08121181262729124,0.14078411405295316,346
dd6_9_sc85_80_rec40_step10,0.06,0.09,0.85,0.8,0.04,0.01,2.0,0.2335579588414276,0.10101096155317717,2.312204093993018,-0.12967251335011243,28.85556667532772,2010-02-02,2026-04-09,3928,0.9591420570264765,1.0,0.8,0.28818737270875766,0.05218940936863544,0.0014663951120162933,0.3695315682281059,0.3210285132382892,0.05218940936863544,0.14231160896130346,313
dd6_9_sc95_75_rec40_step20,0.06,0.09,0.95,0.75,0.04,0.02,2.0,0.237299687919176,0.10263098445524695,2.3121641985481722,-0.13147374521313648,30.355122244625008,2010-02-02,2026-04-09,3928,0.9741318737270874,1.0,0.75,0.22937881873727087,0.059063136456211814,0.001377291242362526,0.34707739307535657,0.31924643584521384,0.059063136456211814,0.13874745417515275,170
dd6_10_sc90_75_rec40_step10,0.06,0.1,0.9,0.75,0.04,0.01,2.0,0.23589405874640734,0.10202453696015103,2.3121306479297563,-0.13040738164749766,29.783695361937365,2010-02-02,2026-04-09,3928,0.9696181262729124,1.0,0.75,0.26120162932790225,0.03615071283095723,0.0011634419551934828,0.29318737270875767,0.3167006109979633,0.03615071283095723,0.13747454175152748,243
dd5_8_sc95_80_rec30_step10,0.05,0.08,0.95,0.8,0.03,0.01,2.0,0.23494330469547808,0.10161357370920873,2.3121252025622474,-0.1308291893246477,29.402742831185172,2010-02-02,2026-04-09,3928,0.9655931771894093,1.0,0.8,0.34521384928716903,0.08172097759674135,0.0015427698574338087,0.3887780040733198,0.4170061099796334,0.08172097759674135,0.17311608961303462,337
dd5_10_sc95_75_rec40_step20,0.05,0.1,0.95,0.75,0.04,0.02,2.0,0.2387329311612787,0.10325674206686153,2.3120323804782905,-0.13385945001538424,30.948011191856722,2010-02-02,2026-04-09,3928,0.9775229124236251,1.0,0.75,0.2813136456211813,0.037169042769857434,0.0012143584521384935,0.3060183299389004,0.3184826883910387,0.037169042769857434,0.07535641547861507,158
dd6_8_sc90_70_rec30_step20,0.06,0.08,0.9,0.7,0.03,0.02,2.0,0.2293186919038348,0.09918756327068995,2.3119702142294565,-0.12455283925522775,27.238002303127676,2010-02-02,2026-04-09,3928,0.9488340122199593,1.0,0.7,0.2790224032586558,0.08477596741344195,0.0022556008146639517,0.5684114052953159,0.42362525458248473,0.08477596741344195,0.24210794297352342,252
dd6_10_sc85_75_rec40_step20,0.06,0.1,0.85,0.75,0.04,0.02,2.0,0.2342650131763091,0.10133358641532844,2.3118200141081013,-0.13055665148326867,29.133670063440626,2010-02-02,2026-04-09,3928,0.9610030549898166,1.0,0.75,0.2535641547861507,0.03513238289205703,0.001524949083503055,0.3842871690427699,0.3215376782077393,0.03513238289205703,0.1415478615071283,180
dd5_10_sc95_70_rec30_step20,0.05,0.1,0.95,0.7,0.03,0.02,2.0,0.23757541353206024,0.10277168493549704,2.311681604531156,-0.13205568132177747,30.46837341788989,2010-02-02,2026-04-09,3928,0.9734139511201628,1.0,0.7,0.32331975560081466,0.03742362525458248,0.001211812627291243,0.30537678207739327,0.414969450101833,0.03742362525458248,0.1659877800407332,151
dd6_8_sc90_75_rec30_step20,0.06,0.08,0.9,0.75,0.03,0.02,2.0,0.23235827376752605,0.1005154541068267,2.311667154391784,-0.12761262485758484,28.38920027775054,2010-02-02,2026-04-09,3928,0.9571232179226069,1.0,0.75,0.2724032586558045,0.08426680244399186,0.001988289205702648,0.5010488798370673,0.41980651731160895,0.08426680244399186,0.23981670061099797,236
dd5_10_sc95_80_rec40_step10,0.05,0.1,0.95,0.8,0.04,0.01,2.0,0.23918159555951735,0.10346907609852975,2.3116239612669744,-0.13399235184387048,31.13576094455464,2010-02-02,2026-04-09,3928,0.9790173116089613,1.0,0.8,0.29378818737270873,0.03665987780040733,0.0009826883910386969,0.2476374745417516,0.31771894093686354,0.03665987780040733,0.07688391038696538,219
dd6_10_sc85_80_rec30_step20,0.06,0.1,0.85,0.8,0.03,0.02,2.0,0.23389598190102778,0.10118264781748063,2.3116214780516864,-0.13041808220932494,28.988218392423843,2010-02-02,2026-04-09,3928,0.959269348268839,1.0,0.8,0.2759674134419552,0.034877800407331974,0.0012372708757637475,0.31179226069246435,0.4185336048879837,0.034877800407331974,0.24083503054989816,150
dd6_9_sc90_75_rec30_step20,0.06,0.09,0.9,0.75,0.03,0.02,2.0,0.23484677411830357,0.10159664215093962,2.31156039359448,-0.1297599616561459,29.36431284273621,2010-02-02,2026-04-09,3928,0.9643609979633402,1.0,0.75,0.2609470468431772,0.05524439918533605,0.0015656822810590633,0.39455193482688394,0.4185336048879837,0.05524439918533605,0.23981670061099797,185
dd6_9_sc90_80_rec40_step10,0.06,0.09,0.9,0.8,0.04,0.01,2.0,0.23622710046894468,0.10219448199867807,2.3115445750975123,-0.13169161796111417,29.91819587444665,2010-02-02,2026-04-09,3928,0.969246435845214,1.0,0.8,0.26120162932790225,0.054226069246435846,0.0012678207739307537,0.3194908350305499,0.31771894093686354,0.054226069246435846,0.13772912423625255,274
dd6_9_sc85_80_rec40_step20,0.06,0.09,0.85,0.8,0.04,0.02,2.0,0.23467444445086638,0.10152475968787784,2.311499629965504,-0.1297898285102581,29.29581960211329,2010-02-02,2026-04-09,3928,0.9620213849287169,1.0,0.8,0.2553462321792261,0.05269857433808554,0.0015682281059063137,0.39519348268839105,0.32179226069246436,0.05269857433808554,0.14231160896130346,196
dd6_8_sc95_80_rec30_step10,0.06,0.08,0.95,0.8,0.03,0.01,2.0,0.23416446119908563,0.10130492756470964,2.3114814533529033,-0.13128913540942488,29.093972582406984,2010-02-02,2026-04-09,3928,0.9665478615071283,1.0,0.8,0.27953156822810593,0.08197556008146639,0.001354378818737271,0.34130346232179226,0.4088594704684318,0.08197556008146639,0.2303971486761711,293
dd6_10_sc90_80_rec30_step10,0.06,0.1,0.9,0.8,0.03,0.01,2.0,0.23629841722330958,0.1022340764141666,2.311346915934633,-0.13222804936324883,29.94706907249397,2010-02-02,2026-04-09,3928,0.9696995926680245,1.0,0.8,0.28665987780040736,0.03589613034623218,0.0009521384928716903,0.23993890020366596,0.4073319755600815,0.03589613034623218,0.23167006109979632,201
dd6_9_sc90_80_rec40_step20,0.06,0.09,0.9,0.8,0.04,0.02,2.0,0.23688429582174098,0.10249227494433893,2.311240490567578,-0.13189682654688772,30.185226410920823,2010-02-02,2026-04-09,3928,0.9713340122199593,1.0,0.8,0.24083503054989816,0.05473523421588595,0.0014562118126272914,0.3669653767820774,0.31873727087576376,0.05473523421588595,0.14052953156822812,174
dd5_8_sc95_75_rec30_step10,0.05,0.08,0.95,0.75,0.03,0.01,2.0,0.23137328157613046,0.10011301620047812,2.311120874760194,-0.1280851146961688,28.011412393168975,2010-02-02,2026-04-09,3928,0.9567948065173116,1.0,0.75,0.35921588594704684,0.08223014256619145,0.0018559063136456217,0.46768839103869664,0.4124236252545825,0.08223014256619145,0.16522403258655805,397
dd6_10_sc90_75_rec40_step20,0.06,0.1,0.9,0.75,0.04,0.02,2.0,0.23682856367551763,0.10247517169900955,2.3110823797507885,-0.13209487623463556,30.162497725204474,2010-02-02,2026-04-09,3928,0.9719424643584521,1.0,0.75,0.23090631364562117,0.03615071283095723,0.0012703665987780042,0.32013238289205703,0.3174643584521385,0.03615071283095723,0.13874745417515275,147
dd6_9_sc95_80_rec40_step10,0.06,0.09,0.95,0.8,0.04,0.01,2.0,0.23761367560116864,0.10281639662400925,2.31104846506245,-0.13312138261793793,30.48411941797181,2010-02-02,2026-04-09,3928,0.9760310590631365,1.0,0.8,0.23981670061099797,0.05855397148676171,0.001079429735234216,0.27201629327902244,0.31771894093686354,0.05855397148676171,0.1390020366598778,234
dd6_8_sc85_80_rec40_step20,0.06,0.08,0.85,0.8,0.04,0.02,2.0,0.23424409190517226,0.10135849909968199,2.3110453882589823,-0.12902078832689168,29.125406391661738,2010-02-02,2026-04-09,3928,0.9604913441955193,1.0,0.8,0.2556008146639511,0.08070264765784115,0.0018024439918533604,0.4542158859470468,0.3220468431771894,0.08070264765784115,0.1415478615071283,232
dd6_10_sc85_80_rec40_step10,0.06,0.1,0.85,0.8,0.04,0.01,2.0,0.23373514970495313,0.10113951650062873,2.3110170761346294,-0.13034692096809852,28.92503357424616,2010-02-02,2026-04-09,3928,0.9601883910386965,1.0,0.8,0.28818737270875766,0.034877800407331974,0.0013187372708757638,0.3323217922606925,0.3210285132382892,0.034877800407331974,0.14282077393075357,276
dd6_9_sc95_75_rec30_step10,0.06,0.09,0.95,0.75,0.03,0.01,2.0,0.23508417774372448,0.10172733217030962,2.31092443621889,-0.13094416602993453,29.458907989603322,2010-02-02,2026-04-09,3928,0.9688696537678207,1.0,0.75,0.2637474541751528,0.05880855397148676,0.0012601832993890023,0.3175661914460286,0.41624236252545826,0.05880855397148676,0.234979633401222,266
dd5_10_sc95_70_rec30_step10,0.05,0.1,0.95,0.7,0.03,0.01,2.0,0.2361140087844089,0.10217572410396784,2.3108621040370956,-0.13036940796527352,29.872461549193993,2010-02-02,2026-04-09,3928,0.9708681262729123,1.0,0.7,0.33528513238289204,0.036914460285132386,0.0011303462321792265,0.2848472505091651,0.4164969450101833,0.036914460285132386,0.16980651731160895,238
dd5_8_sc95_70_rec40_step10,0.05,0.08,0.95,0.7,0.04,0.01,2.0,0.22813120108091134,0.09872189532127613,2.3108470551389977,-0.1253368670805145,26.799859595942014,2010-02-02,2026-04-09,3928,0.9491115071283095,1.0,0.7,0.33706720977596744,0.08426680244399186,0.0023116089613034628,0.5825254582484726,0.33095723014256617,0.08426680244399186,0.07662932790224032,486
dd5_10_sc95_70_rec40_step10,0.05,0.1,0.95,0.7,0.04,0.01,2.0,0.23642989525653224,0.10231322813178523,2.3108438622618492,-0.13036940796527363,30.000365398495997,2010-02-02,2026-04-09,3928,0.9724287169042769,1.0,0.7,0.2991344195519348,0.036914460285132386,0.001242362525458249,0.3130753564154788,0.31924643584521384,0.036914460285132386,0.07179226069246436,266
dd7_10_sc85_70_rec30_step10,0.07,0.1,0.85,0.7,0.03,0.01,2.0,0.2306553983653834,0.09981850273939835,2.310747927842277,-0.12853747835531493,27.73894820042203,2010-02-02,2026-04-09,3928,0.9545035641547861,1.0,0.7,0.28946028513238287,0.035641547861507125,0.0012525458248472507,0.31564154786150717,0.4124236252545825,0.035641547861507125,0.2670570264765784,254
dd6_8_sc95_80_rec40_step10,0.06,0.08,0.95,0.8,0.04,0.01,2.0,0.23462533350656223,0.10154298746485874,2.3106010504936116,-0.13128913540942533,29.276326782132426,2010-02-02,2026-04-09,3928,0.9685692464358452,1.0,0.8,0.2609470468431772,0.08223014256619145,0.0014205702647657843,0.3579837067209776,0.319755600814664,0.08223014256619145,0.1415478615071283,308
dd6_10_sc85_80_rec40_step20,0.06,0.1,0.85,0.8,0.04,0.02,2.0,0.23485217106556067,0.10164214314971007,2.3105787008017313,-0.1304180822093245,29.366460229259364,2010-02-02,2026-04-09,3928,0.9630218940936863,1.0,0.8,0.2535641547861507,0.034877800407331974,0.00140020366598778,0.35285132382892054,0.3215376782077393,0.034877800407331974,0.14282077393075357,170
dd5_10_sc95_75_rec30_step20,0.05,0.1,0.95,0.75,0.03,0.02,2.0,0.23834129468348242,0.10315529959407989,2.3105094514907587,-0.13385945001538413,30.784967258844762,2010-02-02,2026-04-09,3928,0.9760183299389001,1.0,0.75,0.32331975560081466,0.037169042769857434,0.001107433808553972,0.2790733197556009,0.41471486761710796,0.037169042769857434,0.1680244399185336,141
dd5_10_sc95_75_rec40_step10,0.05,0.1,0.95,0.75,0.04,0.01,2.0,0.23781662775741363,0.10293312063246289,2.310399473912495,-0.13217538634324266,30.56776404198489,2010-02-02,2026-04-09,3928,0.9758503054989816,1.0,0.75,0.29557026476578413,0.036914460285132386,0.0011278004073319759,0.28420570264765793,0.3182281059063136,0.036914460285132386,0.07281059063136457,246
dd6_8_sc90_80_rec40_step20,0.06,0.08,0.9,0.8,0.04,0.02,2.0,0.235580185189608,0.10196564133092416,2.3103879121894093,-0.13037516821684925,29.657438639812018,2010-02-02,2026-04-09,3928,0.9676425661914461,1.0,0.8,0.24108961303462323,0.08273930753564154,0.0018533604887983708,0.4670468431771894,0.320010183299389,0.08273930753564154,0.1415478615071283,222
dd5_10_sc95_80_rec30_step10,0.05,0.1,0.95,0.8,0.03,0.01,2.0,0.2387996233313343,0.10335993696101918,2.3103692818755723,-0.13399235184387048,30.975854173185873,2010-02-02,2026-04-09,3928,0.9775509164969449,1.0,0.8,0.3289205702647658,0.03665987780040733,0.0008706720977596743,0.21940936863543795,0.4126782077393075,0.03665987780040733,0.17260692464358451,191
dd6_8_sc90_80_rec30_step20,0.06,0.08,0.9,0.8,0.03,0.02,2.0,0.23477964869561374,0.10162954825100526,2.3101514543364257,-0.1303751682168498,29.337616271161295,2010-02-02,2026-04-09,3928,0.964480651731161,1.0,0.8,0.2670570264765784,0.0824847250509165,0.0017413441955193482,0.4388187372708758,0.4180244399185336,0.0824847250509165,0.24083503054989816,209
dd6_9_sc95_70_rec30_step10,0.06,0.09,0.95,0.7,0.03,0.01,2.0,0.23263462573656657,0.10070205750739464,2.3101278314942473,-0.1287652964202355,28.496019638283123,2010-02-02,2026-04-09,3928,0.9621334012219959,1.0,0.7,0.27342158859470467,0.05880855397148676,0.0014409368635437886,0.36311608961303476,0.42591649694501016,0.05880855397148676,0.24287169042769857,299
dd6_9_sc90_80_rec30_step20,0.06,0.09,0.9,0.8,0.03,0.02,2.0,0.2361279320726284,0.10221427677723637,2.3101267212137166,-0.1318968265468875,29.878088704874905,2010-02-02,2026-04-09,3928,0.9685285132382893,1.0,0.8,0.2591649694501018,0.05473523421588595,0.0013238289205702647,0.33360488798370674,0.4170061099796334,0.05473523421588595,0.240071283095723,158
dd6_9_sc95_75_rec30_step20,0.06,0.09,0.95,0.75,0.03,0.02,2.0,0.23678043802839133,0.10250036271993493,2.310044879307932,-0.13147374521313582,30.142883627687088,2010-02-02,2026-04-09,3928,0.9727978615071282,1.0,0.75,0.24770875763747455,0.059063136456211814,0.0013518329938900207,0.3406619144602852,0.414969450101833,0.059063136456211814,0.23472505091649695,165
dd5_10_sc95_80_rec40_step20,0.05,0.1,0.95,0.8,0.04,0.02,2.0,0.23940362628581746,0.10364058805430361,2.3099408328364497,-0.1356741801220296,31.229055158457378,2010-02-02,2026-04-09,3928,0.9801196537678207,1.0,0.8,0.2813136456211813,0.036914460285132386,0.0011303462321792265,0.2848472505091651,0.3179735234215886,0.036914460285132386,0.07790224032586558,155
dd6_8_sc95_80_rec40_step20,0.06,0.08,0.95,0.8,0.04,0.02,2.0,0.2365543949869262,0.10240731573543259,2.3099364853782527,-0.1313564405294112,30.05091234703574,2010-02-02,2026-04-09,3928,0.9734826883910387,1.0,0.8,0.22428716904276985,0.08375763747454175,0.0016344195519348269,0.41187372708757636,0.3189918533604888,0.08375763747454175,0.140020366598778,200
dd5_10_sc95_75_rec30_step10,0.05,0.1,0.95,0.75,0.03,0.01,2.0,0.23745876309327896,0.1028071047751926,2.3097505139603722,-0.13217538634324322,30.42041381608701,2010-02-02,2026-04-09,3928,0.9743508146639511,1.0,0.75,0.33095723014256617,0.036914460285132386,0.0010157841140529535,0.2559775967413443,0.41446028513238287,0.036914460285132386,0.16980651731160895,218
dd6_9_sc95_80_rec40_step20,0.06,0.09,0.95,0.8,0.04,0.02,2.0,0.2386028503417248,0.10330365061375443,2.309723314946973,-0.13366648623053,30.89376983618643,2010-02-02,2026-04-09,3928,0.9789129327902241,1.0,0.8,0.21970468431771895,0.05855397148676171,0.0012118126272912424,0.3053767820773931,0.31771894093686354,0.05855397148676171,0.1395112016293279,157
dd6_9_sc95_70_rec30_step20,0.06,0.09,0.95,0.7,0.03,0.02,2.0,0.23484746934338707,0.10168317801466095,2.309600013775397,-0.12896485421565873,29.364589457229215,2010-02-02,2026-04-09,3928,0.967693482688391,1.0,0.7,0.25025458248472504,0.05957230142566192,0.0016242362525458252,0.409307535641548,0.4175152749490835,0.05957230142566192,0.234979633401222,192
dd7_8_sc95_70_rec30_step10,0.07,0.08,0.95,0.7,0.03,0.01,2.0,0.2215851876335153,0.095952258963775,2.309327472083494,-0.12642887701595995,24.4968829906791,2010-02-02,2026-04-09,3928,0.9384266802443991,1.0,0.7,0.3128818737270876,0.07535641547861507,0.0017566191446028517,0.4426680244399186,0.4289714867617108,0.07535641547861507,0.2858961303462322,359
dd5_10_sc95_80_rec30_step20,0.05,0.1,0.95,0.8,0.03,0.02,2.0,0.23911604752455418,0.10354466013467582,2.309303514189402,-0.13567418012203003,31.10826705362915,2010-02-02,2026-04-09,3928,0.9785132382892056,1.0,0.8,0.3228105906313646,0.036914460285132386,0.001003054989816701,0.25276985743380864,0.41369653767820774,0.036914460285132386,0.17006109979633402,135
dd7_10_sc85_70_rec40_step10,0.07,0.1,0.85,0.7,0.04,0.01,2.0,0.23159491591976478,0.10029434315763665,2.309152327322766,-0.12853747835531604,28.096019508138323,2010-02-02,2026-04-09,3928,0.9584572301425661,1.0,0.7,0.2708757637474542,0.035641547861507125,0.00134928716904277,0.34002036659877805,0.3230651731160896,0.035641547861507125,0.17693482688391038,273
dd6_10_sc90_80_rec30_step20,0.06,0.1,0.9,0.8,0.03,0.02,2.0,0.23692422672644642,0.10260581599823067,2.3090720971463443,-0.1333798693932544,30.2015205964192,2010-02-02,2026-04-09,3928,0.9712983706720978,1.0,0.8,0.2576374745417515,0.03589613034623218,0.0010081466395112015,0.2540529531568228,0.4159877800407332,0.03589613034623218,0.23981670061099797,118
dd7_8_sc85_70_rec30_step10,0.07,0.08,0.85,0.7,0.03,0.01,2.0,0.22083054718644335,0.09563763636330734,2.309033928312013,-0.12510072555503093,24.243215131239428,2010-02-02,2026-04-09,3928,0.9304837067209775,1.0,0.7,0.3357942973523422,0.07510183299389002,0.001792260692464359,0.4516496945010185,0.4304989816700611,0.07510183299389002,0.28869653767820774,366
dd6_8_sc95_70_rec40_step10,0.06,0.08,0.95,0.7,0.04,0.01,2.0,0.22654705975981448,0.09813012533383488,2.308639258220757,-0.12579971958147707,26.22529069607251,2010-02-02,2026-04-09,3928,0.9472479633401222,1.0,0.7,0.2920061099796334,0.0829938900203666,0.002011201629327903,0.5068228105906315,0.3289205702647658,0.0829938900203666,0.14638492871690428,417
dd6_9_sc95_80_rec30_step10,0.06,0.09,0.95,0.8,0.03,0.01,2.0,0.23695925412356744,0.1026409718585991,2.308622471443555,-0.13312138261793804,30.215820435098703,2010-02-02,2026-04-09,3928,0.9746639511201629,1.0,0.8,0.2584012219959267,0.05855397148676171,0.001069246435845214,0.2694501018329939,0.41471486761710796,0.05855397148676171,0.23625254582484725,231
dd6_8_sc95_70_rec40_step20,0.06,0.08,0.95,0.7,0.04,0.02,2.0,0.23038706588796698,0.09979635667833328,2.308571911403116,-0.12579971958147673,27.637723548292108,2010-02-02,2026-04-09,3928,0.9558044806517311,1.0,0.7,0.25280040733197556,0.08604887983706722,0.0023319755600814673,0.5876578411405298,0.32713849287169044,0.08604887983706722,0.13772912423625255,265
dd6_9_sc95_80_rec30_step20,0.06,0.09,0.95,0.8,0.03,0.02,2.0,0.23815350729395424,0.10316498193198445,2.3084723404591516,-0.13366648623052957,30.7070658562191,2010-02-02,2026-04-09,3928,0.9774821792260693,1.0,0.8,0.2454175152749491,0.05855397148676171,0.0011710794297352344,0.29511201629327904,0.4139511201629328,0.05855397148676171,0.23574338085539714,150
dd7_9_sc95_75_rec40_step20,0.07,0.09,0.95,0.75,0.04,0.02,2.0,0.2363496125837612,0.10238691673958082,2.308396620487283,-0.13172165044157402,29.96781154791514,2010-02-02,2026-04-09,3928,0.9731084521384928,1.0,0.75,0.2120672097759674,0.06008146639511202,0.0012856415478615074,0.32398167006109985,0.3205193482688391,0.06008146639511202,0.17566191446028515,157
dd6_10_sc90_80_rec40_step10,0.06,0.1,0.9,0.8,0.04,0.01,2.0,0.2366799381789808,0.1025320927798515,2.308349822598087,-0.13222804936324806,30.10196123332748,2010-02-02,2026-04-09,3928,0.9721868635437881,1.0,0.8,0.26018329938900203,0.03589613034623218,0.0010743380855397148,0.27073319755600816,0.3167006109979633,0.03589613034623218,0.13823828920570264,228
dd7_9_sc85_70_rec40_step20,0.07,0.09,0.85,0.7,0.04,0.02,2.0,0.23182552292721992,0.10043812034327446,2.3081427861741486,-0.12709449023957453,28.184297570258806,2010-02-02,2026-04-09,3928,0.9562016293279021,1.0,0.7,0.2365071283095723,0.0554989816700611,0.0017617107942973528,0.4439511201629329,0.32637474541751527,0.0554989816700611,0.17973523421588594,203
dd6_10_sc90_80_rec40_step20,0.06,0.1,0.9,0.8,0.04,0.02,2.0,0.23728207984724325,0.10281904801049542,2.307763828186994,-0.1333798693932543,30.347902933749484,2010-02-02,2026-04-09,3928,0.9741293279022404,1.0,0.8,0.23090631364562117,0.03589613034623218,0.001160896130346232,0.2925458248472505,0.3174643584521385,0.03589613034623218,0.1395112016293279,136
dd7_9_sc95_80_rec40_step20,0.07,0.09,0.95,0.8,0.04,0.02,2.0,0.23836881723515901,0.10331572958399599,2.3071880554389783,-0.13389704760874765,30.796399743606393,2010-02-02,2026-04-09,3928,0.978923116089613,1.0,0.8,0.2069755600814664,0.05931771894093686,0.001038696537678208,0.2617515274949084,0.3184826883910387,0.05931771894093686,0.17515274949083504,131
dd7_10_sc85_75_rec30_step10,0.07,0.1,0.85,0.75,0.03,0.01,2.0,0.23161474956178485,0.10039424030900716,2.3070521660295373,-0.1303474336060979,28.103602114401582,2010-02-02,2026-04-09,3928,0.9572021384928716,1.0,0.75,0.28818737270875766,0.035641547861507125,0.0011634419551934828,0.29318737270875767,0.41216904276985744,0.035641547861507125,0.26807535641547864,239
dd7_9_sc90_75_rec40_step20,0.07,0.09,0.9,0.75,0.04,0.02,2.0,0.2350499695305377,0.10188867451026297,2.3069293094676753,-0.13050001679619538,29.44526045771834,2010-02-02,2026-04-09,3928,0.9677062118126272,1.0,0.75,0.22530549898167007,0.05728105906313646,0.0014383910386965377,0.3624745417515275,0.32230142566191444,0.05728105906313646,0.17769857433808553,169
dd7_9_sc90_80_rec40_step20,0.07,0.09,0.9,0.8,0.04,0.02,2.0,0.23669630921603124,0.10260370383277782,2.306898292890048,-0.13267847738661442,30.108623891714306,2010-02-02,2026-04-09,3928,0.9731211812627292,1.0,0.8,0.22123217922606925,0.05728105906313646,0.0012729124236252546,0.32077393075356414,0.3205193482688391,0.05728105906313646,0.1764256619144603,151
dd7_10_sc85_70_rec40_step20,0.07,0.1,0.85,0.7,0.04,0.02,2.0,0.2334213178594915,0.10119390882989111,2.3066735988218143,-0.12914595850878108,28.80210052925596,2010-02-02,2026-04-09,3928,0.9619933808553972,1.0,0.7,0.2319246435845214,0.03589613034623218,0.0014103869653767822,0.35541751527494914,0.32331975560081466,0.03589613034623218,0.17718940936863545,161
dd6_8_sc95_75_rec30_step20,0.06,0.08,0.95,0.75,0.03,0.02,2.0,0.23279982155023782,0.10093087185809684,2.3065274010269263,-0.12854651288491303,28.560047232530145,2010-02-02,2026-04-09,3928,0.9626756619144604,1.0,0.75,0.2634928716904277,0.08604887983706722,0.0019068228105906316,0.4805193482688392,0.4185336048879837,0.08604887983706722,0.2380346232179226,227
dd7_8_sc90_70_rec30_step10,0.07,0.08,0.9,0.7,0.03,0.01,2.0,0.22111399649206698,0.09586543280257734,2.3065039193785637,-0.12576488261836383,24.338215974612126,2010-02-02,2026-04-09,3928,0.9352240325865582,1.0,0.7,0.3266293279022403,0.07561099796334013,0.001782077393075357,0.44908350305498995,0.4294806517311609,0.07561099796334013,0.2861507128309572,364
dd6_8_sc95_70_rec30_step20,0.06,0.08,0.95,0.7,0.03,0.02,2.0,0.2296657761366927,0.09957470762847491,2.3064669895251217,-0.12579971958147718,27.367282672681107,2010-02-02,2026-04-09,3928,0.9541726069246436,1.0,0.7,0.2708757637474542,0.08604887983706722,0.0021995926680244407,0.554297352342159,0.4218431771894094,0.08604887983706722,0.2385437881873727,251
dd6_8_sc95_80_rec30_step20,0.06,0.08,0.95,0.8,0.03,0.02,2.0,0.23552801642913113,0.10212391957996904,2.3062962859029206,-0.13135644052941153,29.63650072012001,2010-02-02,2026-04-09,3928,0.970863034623218,1.0,0.8,0.25712830957230143,0.08477596741344195,0.0016598778004073321,0.4182892057026477,0.4164969450101833,0.08477596741344195,0.23752545824847252,203
dd6_8_sc95_75_rec30_step10,0.06,0.08,0.95,0.75,0.03,0.01,2.0,0.22943159881117992,0.09949693282842041,2.305916296001085,-0.12854651288491314,27.279996573551134,2010-02-02,2026-04-09,3928,0.9552291242362526,1.0,0.75,0.3039714867617108,0.08324847250509165,0.0017133401221995927,0.43176171079429737,0.4210794297352342,0.08324847250509165,0.23981670061099797,362
