date,top_10,top_20,top_30,top_50,top_100
2012-05-02,1577.4521873629035,1478.3292431580755,1471.8406021421727,1334.2688135517803,1274.2308962777256
2012-05-03,1573.0206698974757,1473.1122986173375,1462.6154396234708,1330.1263732671373,1268.6720777510327
2012-05-04,1592.814219239289,1491.7494158389559,1483.4981033368897,1351.5947188275131,1283.1288839551453
2012-05-07,1632.5907886437583,1517.0459665628468,1507.8800429329633,1377.0449480420054,1305.035946131903
2012-05-08,1647.135452795517,1528.8255720857196,1524.176148561416,1387.6958899131507,1309.4911419405016
2012-05-09,1639.2651055304214,1520.2227676177174,1517.9524357617279,1376.8295707055163,1284.0567132893618
2012-05-10,1660.4219643363158,1538.9673655177232,1529.1737195686196,1390.8155520421942,1299.914955949448
2012-05-11,1652.5200357887693,1529.943287327204,1524.0448981961517,1384.4920560796847,1290.769642354972
2012-05-14,1647.062103616367,1532.5253151307054,1526.5928914357162,1381.3889999164423,1288.2776822717099
2012-05-15,1650.648149376699,1533.874502958917,1527.0330428872285,1385.6041250086478,1291.4956979440174
2012-05-16,1663.2107061078857,1534.9073854457401,1530.6025466388892,1381.8274248410817,1279.7426425030578
2012-05-17,1701.9756693869447,1561.7973110651171,1553.4482084892518,1402.950399177747,1300.340964497548
2012-05-18,1690.7599969049368,1559.2925863894866,1546.5558398512655,1405.5354488752341,1292.3477092725163
2012-05-21,1662.282381692046,1540.859266410062,1534.9682666298181,1393.5853645300642,1284.1956540511728
2012-05-22,1676.0581443386402,1553.1991198101352,1546.9123410850239,1404.545442141314,1294.4986037681142
2012-05-23,1665.2819778384417,1547.6088795820658,1538.722439044357,1391.2757138330198,1280.9006173102193
2012-05-24,1646.883126539919,1497.8911856847105,1505.166221043324,1370.2633870269126,1266.3901060350963
2012-05-25,1612.0808535261529,1467.6732554262028,1475.6928750938412,1343.2001589742504,1237.800413359088
2012-05-28,1601.4521245149406,1464.91639558807,1472.8424848813513,1340.8461770999832,1241.8467859514021
2012-05-29,1623.647227871288,1487.143161947007,1499.61700854553,1368.8591312806311,1265.4427321652192
2012-05-30,1644.969620930491,1498.438155569155,1509.4167539223185,1370.8584128512177,1271.8586988714844
2012-05-31,1605.7728311670026,1485.329829459471,1503.1368314786523,1374.9980703288988,1281.2331858857292
2012-06-01,1597.2097678957698,1478.556798335129,1499.5647032826469,1371.2826690252416,1275.1134516380416
2012-06-04,1550.979789751975,1428.660852556735,1449.1471566972366,1328.09728255839,1227.6907748516876
2012-06-05,1552.1626368634584,1427.1115846082384,1453.744599189077,1333.8274694056372,1230.0125194408051
2012-06-06,1547.2906055695341,1428.1626448112704,1450.6894617348505,1334.8319634696886,1230.6866680312794
2012-06-07,1560.6115273152654,1439.058354609501,1458.706364480929,1339.9130856800173,1228.7183105524118
2012-06-08,1567.130598792703,1451.0937302949542,1468.1338083603794,1350.6854972963765,1226.9349569955689
2012-06-11,1592.568733864647,1474.186538982078,1492.1242876688254,1374.8012178113847,1258.4957262597975
2012-06-12,1596.543152500744,1478.358701325257,1495.4636557172444,1374.8309069336426,1258.4243219138366
2012-06-13,1629.037619062977,1516.7844034888954,1530.0242541476648,1404.535374020383,1276.8451741712079
2012-06-14,1613.485525192408,1504.4414822870112,1518.694695793861,1393.0802994411588,1266.4765389370978
2012-06-15,1613.2477180854592,1501.9692126997056,1516.6640014543623,1396.197392420984,1271.110127219361
2012-06-18,1632.402565249697,1522.6886673982876,1539.1319796260686,1420.6178246181505,1290.379586521121
2012-06-19,1638.3321221979263,1528.203268892964,1543.1219686282277,1405.1934761062196,1284.4670362025633
2012-06-20,1668.5296267560361,1542.0638558402404,1556.5834350029202,1410.730503134519,1295.0528646113746
2012-06-21,1654.2013366945314,1529.0231406469425,1543.9194721987908,1394.6816403448045,1275.2326357840784
2012-06-25,1629.362943426061,1497.5681018188084,1514.4757625313355,1367.3063757870657,1243.3654784418322
2012-06-26,1646.3965050117379,1514.1381849214479,1527.7781259060262,1371.9560268931061,1241.9209605080619
2012-06-27,1648.7373437901535,1527.8566182814386,1539.9876705984466,1375.804196244757,1244.4367234638353
2012-06-28,1622.4592004295507,1499.4470333197346,1524.8722295581072,1362.4678010553087,1230.209924247761
2012-06-29,1644.160235419221,1509.7722229785013,1539.7896442712429,1375.7463902685342,1235.8999210152795
2012-07-02,1666.131461829792,1537.2157295932768,1565.1966759106783,1396.3936822631117,1251.3183541769529
2012-07-03,1670.9300473034532,1522.4070659693236,1559.949519837676,1400.1823515708993,1258.2938929738436
2012-07-04,1668.544400595047,1506.6151875248506,1545.2111512197143,1388.160399103046,1247.190426713305
2012-07-05,1635.0823175480689,1475.6513047454025,1513.7212596055106,1354.387612380226,1214.0496421934122
2012-07-06,1657.3302053208345,1495.3883071104585,1534.2940668820904,1373.2938392115907,1228.6493002820998
2012-07-09,1616.205705874748,1464.131869724795,1500.8923499513523,1322.9964276903404,1186.2949334672942
2012-07-10,1587.5520039647656,1439.194754405923,1471.735549460971,1298.4108454510713,1166.1152147127223
2012-07-11,1584.696666099067,1444.1626487631893,1473.1938995051248,1301.494353126841,1170.079936537609
2012-07-12,1593.0253387909324,1454.263105617114,1485.1776931426411,1313.7447465763505,1181.3410438361595
2012-07-13,1581.544471850857,1448.811269658672,1466.4353250912927,1294.609465600428,1161.6958563590463
2012-07-16,1509.4561390769084,1377.1281908107283,1364.3559036025918,1208.9178993919543,1091.4048539704095
2012-07-17,1520.7515309917042,1397.5252142160896,1383.5395545665242,1224.7598091511961,1105.8714572275073
2012-07-18,1558.5213577460663,1427.2351839385467,1408.2973531577609,1242.5794701098891,1118.28861599087
2012-07-19,1578.179408761012,1452.0184169148963,1438.3307821514513,1265.0953700397035,1137.6298188539372
2012-07-20,1578.9834362186357,1447.3153309919853,1440.860410498299,1267.154652079736,1135.3384194615223
2012-07-23,1551.3282644825276,1434.3940838692954,1439.157539605925,1259.6680433471936,1126.5740222711474
2012-07-24,1563.6169114013856,1452.4205575979875,1457.2457101753962,1273.962007587823,1141.7658369681217
2012-07-25,1564.6073752165016,1453.1743742727695,1457.2544411675099,1273.3609266634314,1141.4756060753773
2012-07-26,1547.5715070171177,1436.6299778234904,1442.7404235305075,1259.8479079459305,1130.0136757233836
2012-07-27,1550.814018664471,1436.1249867657189,1440.9170112711922,1259.7658871162787,1129.1579250265163
2012-07-30,1494.559205451191,1378.3483256342201,1383.3611683228212,1213.458145830268,1090.6659881347737
2012-07-31,1454.348725891976,1335.392441778922,1341.4811414103613,1178.8838076566565,1057.340346530253
2012-08-01,1453.44690485066,1336.2947764083406,1339.0324151625825,1183.8514560681397,1060.4172510480125
2012-08-02,1442.2296250412626,1322.7006254442922,1323.6615966504023,1174.1850142123303,1048.2949681833245
2012-08-03,1476.9437702062828,1352.860594016838,1357.2294210644477,1203.497942678615,1072.9837167191831
2012-08-06,1518.897737359403,1388.493664323522,1393.9241656828485,1237.9266707716154,1102.268027605935
2012-08-07,1535.0130215046993,1409.2860390105602,1416.2214760059617,1253.9694795750477,1116.971944575805
2012-08-08,1536.6045358653625,1406.2970205172874,1412.8992396377523,1253.7163115570663,1116.8216080093855
2012-08-09,1554.5276651048875,1421.274663805018,1433.4714675704404,1273.819393068209,1135.568440833282
2012-08-10,1553.0657609091052,1424.4082199698596,1432.2626397463673,1268.8784098186516,1133.653100030742
2012-08-13,1516.52237022243,1389.6555906377782,1394.843121232417,1237.0928754557112,1107.368681744885
2012-08-14,1535.5455451084706,1401.2871365070025,1411.5714748174566,1252.8369402518233,1121.0457370895824
2012-08-15,1532.6647504176185,1394.8772575308867,1407.629257352517,1251.0150776126827,1113.7900971865347
2012-08-16,1537.9335434880986,1387.1204212579642,1401.101918126779,1248.4686931542728,1109.171813254682
2012-08-17,1560.142379450196,1398.302878790951,1416.3510444896983,1262.1783825008474,1118.6722357848373
2012-08-20,1573.7217676228463,1412.9568106808297,1434.2972040008676,1276.202230687604,1129.402187847368
2012-08-21,1623.3515042278352,1449.4556895711694,1471.383532205279,1307.68961289849,1155.9631421458612
2012-08-22,1643.6336800465565,1471.2880524442835,1485.992527024792,1311.8810199370553,1158.32861409257
2012-08-23,1681.4697932409713,1509.4868276507111,1527.665919954763,1348.135181935404,1186.084577752039
2012-08-24,1628.1968039947642,1465.089586831521,1486.2457794369557,1307.9779952963318,1154.3852839688398
2012-08-27,1581.9440376319562,1434.9803614357047,1468.1548114683771,1286.419297097463,1130.9248694295147
2012-08-28,1628.3638169410362,1467.321873914958,1490.1269962248477,1311.854522233196,1149.694964129406
2012-08-29,1649.7467851473464,1472.3854916899124,1492.5413838301681,1320.9975554859313,1158.2737037678291
2012-08-30,1620.235267856932,1446.5364106046625,1461.194108631086,1294.3723107732385,1134.7793952557156
2012-08-31,1647.2904841518284,1472.0995750658374,1486.1079591484843,1313.775190239551,1149.8521348080494
2012-09-03,1658.566445079638,1488.9044779160304,1504.521652041437,1337.7319466873746,1168.8186758905947
2012-09-04,1668.72807812143,1489.9612664893023,1506.2035914075625,1343.3494894127336,1172.714887854753
2012-09-05,1711.23496472003,1519.082099963445,1528.4898116515901,1363.7257651462812,1193.378249275697
2012-09-06,1731.8569918986993,1537.0055692038457,1544.2734985141456,1380.136481009075,1207.8032712140464
2012-09-07,1764.8370104461808,1578.0053796277587,1584.0767347781773,1416.574120915533,1243.2888375854197
2012-09-10,1768.0694568198405,1587.531801106458,1591.6258652459594,1427.0478770271927,1255.1464868602566
2012-09-11,1757.987558321073,1578.1149353406531,1592.377325789263,1424.968766587463,1251.4649532707278
2012-09-12,1774.2546938318035,1590.345381697018,1603.6569354029411,1433.1453477312311,1258.4779667216153
2012-09-13,1754.4588008410963,1566.2975584909168,1575.6017812644104,1410.3074881187247,1238.2499329924963
2012-09-14,1760.5360393566707,1572.6105102214885,1580.6548484165046,1416.3492077281512,1241.9353682188776
2012-09-17,1695.1406059848637,1522.663873500847,1529.8999752742466,1368.5952588679409,1198.5469309806122
2012-09-18,1693.2022449411033,1520.071051332071,1527.7027464994064,1365.6067765545695,1197.8665063511864
2012-09-19,1713.4600071992493,1540.241494073465,1545.8373570568176,1381.8373884015168,1211.464485712771
2012-09-20,1662.5555475394992,1487.5548112801307,1488.3857621458446,1332.5660741844854,1164.0736879507374
2012-09-21,1653.8651694903292,1470.968628665413,1474.5827614501904,1320.3285586746988,1151.3623157922152
2012-09-24,1651.6744646828463,1473.5625785771713,1482.3327283500546,1323.6247059472391,1155.6264030982259
2012-09-25,1644.209433858885,1458.3197402210099,1468.4165517007589,1313.5025513260273,1146.0371331607953
2012-09-26,1596.3341612174875,1424.95177426506,1430.7105806899258,1284.944599136503,1115.275848861675
2012-09-27,1629.0134022797968,1463.4290255312403,1467.4498960376152,1315.8279988345705,1142.5417960953323
2012-09-28,1657.6587276200485,1494.343387305357,1497.3281305979153,1341.7461306572015,1167.4938571084626
2012-10-08,1656.2176854434206,1506.2962287067835,1507.2857153135556,1351.351992955592,1174.1116222198484
2012-10-09,1711.5669144574065,1549.6638500347074,1550.8948975597266,1390.3079489360816,1211.997049270298
2012-10-10,1733.0563626505286,1572.5154698804483,1573.7392753615345,1411.0788191443237,1232.1328711740318
2012-10-11,1690.2495823538368,1542.1536652061811,1537.9635381713356,1381.8037810742792,1205.2519312206227
2012-10-12,1708.255909340888,1550.8866501597693,1543.5014362252193,1387.7783822882825,1208.8391492279316
2012-10-15,1715.1551531767248,1549.09103952891,1529.9973686516348,1373.3432121213455,1193.5927831337387
2012-10-16,1717.4629606117626,1550.3401527165036,1535.9015368135715,1378.8991301921421,1199.5448282967163
2012-10-17,1730.691701619726,1562.009318517562,1547.2253287467572,1389.439298237515,1209.8512634054262
2012-10-18,1755.0034097002197,1596.9064512258565,1577.1229971306132,1413.4260982517062,1232.5586027914244
2012-10-19,1773.7715863018718,1621.948510508076,1593.8043494011015,1424.434543499341,1237.9497207698178
2012-10-22,1779.082022382438,1620.9126834901813,1595.1245670294634,1426.7086532169735,1244.3885658835784
2012-10-23,1752.7063943327717,1600.6962549759076,1574.6758030146889,1411.9610757690123,1230.8219610708438
2012-10-24,1762.2298452043744,1599.8859874956727,1575.899646479006,1417.8317920856575,1231.528880762088
2012-10-25,1738.9112191427243,1570.940481019956,1551.7466708043676,1391.7558962989747,1211.058605333874
2012-10-26,1695.2364449884878,1533.6949731407224,1512.7999131212591,1356.335267151915,1179.7912523166453
2012-10-29,1692.5126701919673,1535.3848946254889,1510.6945798537517,1356.424086001779,1178.874641171512
2012-10-30,1690.6032700955604,1534.9645328648703,1510.0110652077306,1355.4843024984195,1179.7822933964617
2012-10-31,1705.5072113058684,1546.3670199860296,1520.2879693346702,1361.1380768128834,1183.4412191448562
2012-11-01,1729.8736490596273,1572.073690569329,1547.6227793751605,1385.2877924520851,1205.685096500215
2012-11-02,1733.7856227520717,1576.307555597145,1554.5555154940694,1393.8516993969565,1213.674032580648
2012-11-05,1737.712889311499,1575.0259952020645,1553.036234977965,1394.029785303098,1215.6188056258413
2012-11-06,1725.0383421212189,1568.0148761730793,1543.697569958895,1384.398593295411,1209.6363215530275
2012-11-07,1727.645607477107,1571.353086699139,1547.249968467583,1389.3830171757484,1216.7861788535627
2012-11-08,1685.3950725002962,1532.0273928773024,1505.86708031667,1351.532190144349,1183.0830772049283
2012-11-09,1690.9163298199762,1536.0575541475541,1509.017077990691,1357.9988370123551,1186.877529457453
2012-11-12,1705.5694198950557,1552.8286244146086,1523.5097226237199,1371.4662806603303,1200.4387020596212
2012-11-13,1677.2596478669507,1520.8928342007189,1488.6931630361807,1339.138371992232,1173.2663930985468
2012-11-14,1679.1507224061481,1523.9231537860744,1497.5056896673252,1342.4901164609298,1178.4494355140287
2012-11-15,1651.9153866750364,1493.0699718552562,1470.6447661182563,1314.6564438843398,1153.953615941332
2012-11-16,1637.2247419177763,1489.196482108156,1464.5570882276184,1310.4428359771368,1147.9532319067891
2012-11-19,1641.4352534292577,1500.2201079473798,1483.741294769062,1324.8571966110865,1159.5778152376192
2012-11-20,1652.962816472159,1516.7247704294343,1502.8743032219847,1340.4653701116165,1172.6600144423319
2012-11-21,1669.2880712568974,1532.3499227947025,1524.8749325450333,1360.136679537015,1189.445916652606
2012-11-22,1660.5752625322884,1526.6509573101487,1520.4489489570392,1357.2210185274955,1183.8316814089617
2012-11-23,1658.5937059183968,1528.6314673859188,1519.003515663567,1356.065191417472,1182.394938784074
2012-11-26,1640.7415029209908,1508.4200201439482,1505.525438976016,1340.8457113517325,1166.1010638923244
2012-11-27,1568.2856192678144,1433.9440798753797,1427.0728972864995,1273.7998110372114,1108.5388677542292
2012-11-28,1527.9433419968407,1396.0100410732168,1390.2516083753414,1240.6992073089598,1080.1349712678937
2012-11-29,1496.5263393115695,1374.6428961923377,1368.7039242110768,1219.3252037953469,1062.7056627605573
2012-11-30,1509.4876762450244,1389.7805863829958,1384.591469278312,1233.6106254065307,1074.391120404839
2012-12-03,1466.6900193930821,1350.033973807688,1343.2205538807682,1195.5896841886874,1040.393023929153
2012-12-04,1496.2869291518775,1371.3716378679517,1364.714820726386,1211.573457061064,1055.919098221175
2012-12-05,1547.9463598449593,1419.4986969698293,1414.0760021401074,1254.8696676645823,1094.212805856804
2012-12-06,1552.2332116569532,1430.2176840930954,1419.9586235394659,1256.8923730662173,1092.679047622653
2012-12-07,1583.202652227315,1462.9699081616122,1453.3061559690175,1288.0991278352096,1117.66264073785
2012-12-10,1600.8024768416005,1489.6104789772394,1479.19219246154,1315.8665427601536,1143.4781003460153
2012-12-11,1585.7612526794758,1469.2566450390625,1471.5754631214775,1305.635639321779,1133.732818397897
2012-12-12,1583.4943953725276,1473.671531973664,1481.1965618742115,1309.8892222782638,1136.3503113383954
2012-12-13,1567.4851383525124,1460.6519691321046,1470.412391542947,1297.548714305283,1124.000166498499
2012-12-14,1646.4716079831408,1524.251218920555,1531.7461087453437,1350.2722057815788,1168.0015518628159
2012-12-17,1671.7317886208432,1534.8300877557247,1543.9472727584434,1362.0055188496192,1178.7606422924894
2012-12-18,1684.3083464030167,1537.4536401748287,1542.5011153838668,1357.8217607346207,1176.4586543526527
2012-12-19,1686.935840894789,1542.4629826494543,1547.0300770913839,1363.448734825468,1182.4925840822293
2012-12-20,1702.5503207411768,1554.2799806239937,1558.719744458157,1376.9506408308437,1193.499544146894
2012-12-21,1715.9129238376058,1567.2590203969066,1575.9501929933856,1392.542581518356,1206.6110174301193
2012-12-24,1726.741130356323,1583.4265405431547,1592.3307388606481,1408.9371912304641,1221.0372298858636
2012-12-25,1766.1883577068136,1615.5543021389008,1622.7786954545797,1435.5073288428193,1247.0506730625702
2012-12-26,1806.3716849486918,1652.6564405844622,1666.3986705780187,1474.3502099908537,1283.9444871420094
2012-12-27,1791.4740647620501,1636.324984527243,1649.8410115376312,1455.2987744989482,1263.0284048589951
2012-12-28,1805.5191911052382,1663.8921287844119,1671.367812647524,1473.3503446238901,1278.39153390943
2012-12-31,1834.213924394547,1677.9215154679787,1684.0882563349894,1482.3107325976912,1281.6514532860836
2013-01-04,1820.3580707021902,1665.5306426698337,1676.963903992176,1481.5580831203472,1283.1911097260058
2013-01-07,1839.8480347841792,1687.1984956142787,1698.0786801526538,1503.497938717137,1305.9249481571635
2013-01-08,1856.9765822169218,1706.6143856377143,1724.3409193733903,1527.5686511018287,1324.3775506561715
2013-01-09,1857.3808271703197,1704.5380279308333,1720.161319220198,1525.3778230892394,1321.495725142344
2013-01-10,1861.6583878083718,1717.4332589694338,1730.3284165076238,1533.5430794664153,1329.4110678533436
2013-01-11,1826.629708308275,1680.644905661577,1705.2003202655237,1513.782371457083,1314.9101366759553
2013-01-14,1888.4220106380797,1732.8246832368955,1766.5168946801273,1564.3764449857233,1361.6011478580576
2013-01-15,1908.9079441119675,1765.0551232129712,1804.3830242256533,1594.379591370478,1384.9188333635227
2013-01-16,1901.615271707049,1757.45240877806,1804.9919809262137,1591.3313656036812,1380.9064188326668
2013-01-17,1891.513002619678,1740.3140294743155,1791.1366185406457,1576.2678457774534,1367.9942997976061
2013-01-18,1921.8888885325634,1762.089169334103,1812.8770928517097,1593.2194187467023,1384.4711497782641
2013-01-21,1939.5805440850868,1775.439817511522,1829.0554385298692,1611.9161098725244,1399.7516458683613
2013-01-22,1898.1703913226627,1745.1206039712067,1789.3576652957397,1575.8014720483834,1370.8182744477683
2013-01-23,1904.9031244499172,1751.7249933458172,1788.190699558476,1573.8282793580586,1368.297309072156
2013-01-24,1864.0779799992677,1710.0205930625493,1743.0107547954,1529.6232276026615,1330.2890935368011
2013-01-25,1852.835570799746,1701.0231916180312,1743.147812411739,1530.0844793114736,1334.3771937602505
2013-01-28,1898.8997036656367,1745.2488120410164,1785.9603394626033,1565.7861209918833,1367.1606823696745
2013-01-29,1910.5571184121834,1762.556920471579,1803.445118926189,1581.194901397243,1379.4440183588151
2013-01-30,1926.6954615124366,1760.8532133105866,1799.5286179392474,1575.2070206574986,1375.068057608255
2013-01-31,1920.631964782793,1750.7756737577802,1782.9146583289976,1557.8964300461614,1359.164136233993
2013-02-01,1916.1550330263788,1752.8485626393422,1789.4534200573576,1569.5749301401192,1373.7321599554582
2013-02-04,1886.055951960903,1730.275047816425,1764.7392109019765,1556.035191863333,1363.1261930361065
2013-02-05,1918.4894708002175,1752.5129166438978,1792.1276527507177,1571.166872209922,1375.3008930969593
2013-02-06,1938.582825806146,1782.1280399497984,1818.6527389038572,1592.6621427334653,1388.7697393738702
2013-02-07,1952.2747957441109,1799.1887887195855,1830.5418881760872,1605.3851824812446,1397.9252255414322
2013-02-08,1969.4342834725521,1817.9128690274429,1850.0196846927802,1622.3071194951074,1418.8907811230802
2013-02-18,1994.048755058058,1832.6031394493682,1867.7605329092949,1638.0527122870994,1433.7385864707435
2013-02-19,1973.963675430959,1809.013406410254,1840.8305450415241,1612.467930183399,1414.1586397610533
2013-02-20,2003.8662170673986,1840.4347265349468,1874.7568746646677,1642.500058014465,1439.5812037048793
2013-02-21,1967.160622369779,1812.381398657909,1845.2896156409163,1617.5496433719818,1417.0835225667336
2013-02-22,2012.7106482089946,1846.1250176406215,1873.3082797660884,1634.0373335448983,1423.8790164472423
2013-02-25,2050.42989114462,1881.2879573382913,1907.7573024310282,1659.3266812927955,1442.2063838715535
2013-02-26,2078.830079425433,1898.6725387026042,1906.9212501416241,1652.3983502725896,1430.1249012157448
2013-02-27,2073.7006928487517,1895.1957133052733,1902.0509140983397,1651.052559851231,1431.6540466630263
2013-02-28,2099.716014861776,1924.0640375488,1925.1449650506574,1674.9684717789037,1455.239473328343
2013-03-01,2129.7726274734305,1965.125946505233,1970.1953765869641,1712.744679163913,1483.4620976321453
2013-03-04,2051.297679456311,1899.7743010027448,1907.265161042726,1656.8606855198361,1437.788622783541
2013-03-05,2096.698576501508,1945.9135556467568,1949.433549955586,1690.111422298941,1468.915039930751
2013-03-06,2127.182240904643,1975.1192180658952,1979.8932555699134,1719.6394314463369,1499.7467128420478
2013-03-07,2110.8628026324227,1966.8652154792867,1971.946904413569,1703.2730581108249,1484.6891126305638
2013-03-08,2123.9436662683866,1969.6017632557985,1970.1910900967441,1701.2422192863744,1484.1118987343025
2013-03-11,2143.190804754127,1992.9197194873746,1985.6761211913156,1717.77170642613,1493.9897844332804
2013-03-12,2077.632409281823,1937.6831068032477,1928.5136892873074,1675.2289986130688,1451.189386619129
2013-03-13,2059.0042021806894,1918.4454582103135,1919.1727296912513,1661.558292611578,1441.3221767980297
2013-03-14,2063.409922990164,1908.6384494466113,1915.4884247299833,1657.7341839086378,1439.8032202433385
2013-03-15,2066.437393476566,1919.5240102969651,1931.5568554390793,1664.1890015179915,1442.4867215986774
2013-03-18,2070.883665459452,1894.2159009263578,1913.940657507769,1643.2656529814503,1422.6288742683398
2013-03-19,2078.566465295351,1895.5491663416415,1908.0521212056499,1640.2390242236224,1426.277118859608
2013-03-20,2129.189320994219,1933.8670072005211,1952.9356350652972,1678.310498895695,1460.7260310397576
2013-03-21,2137.373627564275,1946.15959328828,1969.7391831821658,1692.117394264771,1472.8015651036162
2013-03-22,2148.746256294901,1956.7265702664542,1978.1723024915457,1700.6881935919537,1479.0031591128043
2013-03-25,2146.9860639935105,1956.7054770605864,1972.869818273832,1697.730200940664,1478.948387313417
2013-03-26,2116.699338690269,1943.4568831974623,1950.580088085285,1678.2652169201874,1466.8018747232356
2013-03-27,2127.212642806898,1953.6622048323939,1956.9191901145975,1681.4154278159292,1469.0112750740961
2013-03-28,2071.345309634157,1886.1179902299448,1889.2093348446108,1623.6879210333843,1417.8854396614202
2013-03-29,2048.4710170530498,1867.8794039206923,1877.2206537302325,1616.4458808637105,1410.220879043149
2013-04-01,2049.3851147241194,1879.0309049172054,1885.5686240260695,1627.9511801496376,1415.9859427654958
2013-04-02,2028.9134607120864,1866.1199047658604,1866.3864431146521,1614.9775210724333,1402.703186430977
2013-04-03,1997.3332456486075,1842.6995223749516,1842.0140419620993,1589.3617710243986,1380.5502268664536
2013-04-08,1990.5664123602496,1831.636702451864,1833.8670754246732,1579.5279227456522,1377.7424395891048
2013-04-09,2013.147269673918,1851.1020555327789,1854.801460611897,1597.0579412456004,1395.6158183298892
2013-04-10,2005.819504654051,1850.7629613853526,1858.763542445332,1595.5315238142318,1391.1749296353921
2013-04-11,2013.2142796690923,1844.8363012080572,1862.8973850251625,1596.6614997838958,1388.8962374398968
2013-04-12,1993.8522651173473,1836.2256783960909,1855.0173369491133,1587.586998360798,1375.4397164613274
2013-04-15,1987.5717748727432,1822.7008702577111,1840.4035412815745,1568.1746401844368,1357.1191020621927
2013-04-16,2017.4339729647065,1838.6013134642137,1855.4857974317172,1584.9817272188172,1374.5269745131088
2013-04-17,2030.8790647568308,1846.8676412639277,1865.9111993561255,1594.6074515742964,1384.895661491713
2013-04-18,2045.2346939264069,1863.7780929171302,1885.2415180443302,1608.215217401616,1395.7171687387295
2013-04-19,2068.3656740046404,1889.986409184095,1916.748243265176,1636.5982975256106,1420.5727393043103
2013-04-22,2086.5861261751297,1902.4048134600166,1930.5271871656016,1652.2952190242029,1433.2263820725561
2013-04-23,2032.76129758482,1856.917334933235,1889.6670450470278,1615.4221872529645,1395.5332508216054
2013-04-24,2079.2912986813576,1902.774402617503,1942.1633300019312,1660.5510948419944,1430.666047559641
2013-04-25,2047.7331575468984,1879.0376823379684,1928.508377630249,1643.9195186533098,1413.1951891848441
2013-04-26,2004.5181488679573,1840.4677373209295,1898.0212194717528,1615.381333984523,1386.5770393681141
2013-05-02,2015.0323670358953,1854.5884472051932,1916.9902822592117,1631.5044650975935,1396.6888987402008
2013-05-03,2058.8864471001893,1891.733466969657,1955.398258345474,1662.9957450717807,1423.4308989775827
2013-05-06,2108.0867299946826,1933.023447083978,2001.0744589146227,1695.998948260889,1450.9974603934913
2013-05-07,2108.520091352392,1941.778201983092,2009.9995825061822,1683.9585155476752,1447.199023767718
2013-05-08,2163.166275195792,1989.4416590556616,2049.364622083215,1710.5754179939624,1470.4827392193001
2013-05-09,2148.9970572311304,1981.7757207366087,2050.1196266040774,1722.0233809325364,1479.3059226089513
2013-05-10,2181.4823106472977,2011.4206354811527,2074.6049053982306,1739.3389255309698,1492.8418913729208
2013-05-13,2239.210231354539,2043.5719213707744,2102.3092120033034,1754.8062404469638,1509.5427452110737
2013-05-14,2218.308962178473,2020.2506618574714,2073.652393126279,1727.631512011166,1487.5814826671667
2013-05-15,2265.595071017295,2063.00717439062,2112.333013338308,1764.0626418696334,1519.2654855794156
2013-05-16,2259.2588128900434,2057.550649727533,2105.00671807242,1749.5408784024257,1516.310963018754
2013-05-17,2293.0364197867216,2085.7372247894814,2132.4270815871314,1758.8236427524864,1517.4383667999264
2013-05-20,2345.1933895891434,2129.8311165374694,2174.744224257115,1797.8978581833528,1548.3232605201615
2013-05-21,2391.6898236512084,2169.539428587258,2215.7324242154923,1831.8595223097968,1570.92547766539
2013-05-22,2352.9660127178986,2143.3901120339315,2179.611441224532,1797.0484835453487,1543.584874189579
2013-05-23,2370.1285437183556,2164.5756078828017,2196.951635984168,1798.9519319487565,1540.9976329183455
2013-05-24,2424.568830657933,2205.5751235109237,2244.698511624028,1843.4284609832946,1575.1855447464916
2013-05-27,2435.353460249158,2143.91450181085,2205.166359343566,1830.4431394666317,1577.4750905995875
2013-05-28,2438.78883775247,2129.38594152453,2180.7035320312057,1801.477676720469,1560.1092386929765
2013-05-29,2457.130321447443,2151.2728074612187,2200.52910419668,1818.6764200979899,1571.6113545715882
2013-05-30,2530.382455942074,2193.1800353546814,2232.420263170179,1834.2918245835187,1580.9996817585256
2013-05-31,2531.62054344492,2186.2314088026874,2221.4638824436365,1821.3309117335189,1576.1928319407632
2013-06-03,2485.9396223591552,2150.063115803523,2185.82319152166,1801.2835584749814,1562.008677765283
2013-06-04,2413.8750515103156,2090.9415164520246,2129.005980153273,1753.9245907523614,1522.870188133267
2013-06-05,2437.6326343681335,2104.713530814039,2143.442926827065,1762.8187519288604,1532.039348677438
2013-06-06,2374.651881888193,2015.1559726151143,2069.5421988048006,1711.7977782619432,1495.6624326469243
2013-06-07,2346.817721678009,1989.536474030486,2042.5141361210653,1692.0780750595482,1478.5590973233338
2013-06-13,2342.10876751771,1948.0584873859293,2002.3723035839448,1649.7360407907183,1439.0679635889394
2013-06-14,2401.1005537109363,1994.778999006743,2053.043370162206,1690.0909928272818,1473.7455368592493
2013-06-17,2411.173272997947,2020.472310818291,2073.545356715561,1703.4475961531534,1480.905718558792
2013-06-18,2392.4772457938193,2033.6591642930937,2085.2419789024198,1695.6846275735384,1484.2604902765365
2013-06-19,2398.9563836350167,2037.4895180833582,2082.5687749598596,1685.2782761550948,1477.1671778156817
2013-06-20,2340.169869872663,2007.6171335209558,2045.4126189137676,1648.9273363825814,1436.4014879833694
