date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,nav_5y_rebased,peak,drawdown
2021-05-13,0.0117675115379693,long_microcap_short_zz1000,long_microcap_short_zz1000,True,60791.54506356641,6375.01,0.0050071377882925,-0.0070603737496768,0.0124627630386795,0.0009672075806463,0.0114955554580331,-21.7293610501434,0.9483592111655208,0.0003,0.0120675115379693,1.0,,,0.0117675115379693,22.378446831805928,1.0115851857293805,1.025580874499004,-0.013646596887310736
2021-05-14,-0.0011381156023253,long_microcap_short_zz1000,long_microcap_short_zz1000,True,61574.70109067232,6462.48,0.0128826471886347,0.0137207627909601,0.0209364744423854,-0.0023018530611867,0.0232383275035722,-17.664458451626224,0.897732861548748,0.0003,-0.0008381156023253,1.0,,,-0.0011381156023253,22.35297757231084,1.0104338848464207,1.025580874499004,-0.014769181084799965
2021-05-17,-0.0282151490520518,long_microcap_short_zz1000,cash,False,59806.28837767998,6457.28,-0.0287197937085923,-0.0008046446565405,-0.0046842574824824,-5.419945088214195e-05,-0.0046300580316003,-17.842319710721043,0.0785871845990267,0.0003,-0.0279151490520518,1.0,,,-0.0282151490520518,21.72228497835092,0.9819243421782352,1.025580874499004,-0.04256761549116739
2021-05-18,0.0,cash,cash,False,60103.775976749865,6486.82,0.0049741859449834,0.0045746815996827,0.0039747425324434,0.0045077899131424,-0.000533047380699,-17.19421386229821,0.4736563952100643,0.0,0.0,1.0,,,0.0,21.72228497835092,0.9819243421782352,1.025580874499004,-0.04256761549116739
2021-05-19,0.0,cash,long_microcap_short_zz1000,True,60582.35178537985,6488.95,0.0079624915548586,0.0003283581169202,0.0088203441468182,0.000576696822462,0.0082436473243561,-13.851726496350802,0.583680923636021,0.0,0.0,1.0,,,0.0,21.72228497835092,0.9819243421782352,1.025580874499004,-0.04256761549116739
2021-05-20,-0.0044561991973974,long_microcap_short_zz1000,long_microcap_short_zz1000,True,60273.51507737832,6482.84,-0.0050977999186234,-0.000941600721226,0.0176281635539832,0.0045775029829699,0.0130506605710132,-12.68609150695866,0.3066058528570861,0.0003,-0.0041561991973974,1.0,,,-0.0044561991973974,21.62548614946476,0.9775486917127157,1.025580874499004,-0.046834124914577835
2021-05-21,0.0112505508871193,long_microcap_short_zz1000,long_microcap_short_zz1000,True,60946.74281825159,6480.37,0.0111695450316608,-0.0003810058554584,0.0391123831383237,0.0076627756725531,0.0314496074657706,-10.041907761807751,0.7171646674740421,0.0003,0.0115505508871193,1.0,,,0.0112505508871193,21.868784781848,0.9885466530134662,1.025580874499004,-0.036110483733064025
2021-05-24,-0.0019917104096678,long_microcap_short_zz1000,long_microcap_short_zz1000,True,61384.321941919145,6537.86,0.0071796966241897,0.0088714070338575,0.0560106695295714,0.0213969910481339,0.0346136784814374,-8.250081637478063,0.7129613113615785,0.0003,-0.0016917104096678,1.0,,,-0.0019917104096678,21.825228495551208,0.986577754354217,1.025580874499004,-0.03803027251638247
2021-05-25,-0.0088813975878092,long_microcap_short_zz1000,long_microcap_short_zz1000,True,61588.496539741725,6615.71,0.0033261684965057,0.011907566084315,0.059202384781321,0.0277230183696455,0.0314793664116754,-7.911624960490895,0.0159156261585557,0.0003,-0.0085813975878092,1.0,,,-0.0088813975878092,21.631389963837435,0.9778155650665094,1.025580874499004,-0.04657390813360085
2021-05-26,-0.002783504884936,long_microcap_short_zz1000,long_microcap_short_zz1000,True,61705.88708738769,6644.75,0.0019060466522382,0.0043895515371743,0.0559281852573168,0.0374154970258076,0.0185126882315092,-9.242132612725568,0.1129194246898558,0.0003,-0.002483504884936,1.0,,,-0.002783504884936,21.571178884205136,0.9750938106645801,1.025580874499004,-0.04922777431773662
2021-05-27,-0.0035537584922218,long_microcap_short_zz1000,long_microcap_short_zz1000,True,62065.08168548162,6705.05,0.0058210750229592,0.0090748335151811,0.0717067081984368,0.0505958816321798,0.0211108265662569,-12.01664481414532,0.9485704119071444,0.0003,-0.0032537584922218,1.0,,,-0.0035537584922218,21.494520124058155,0.9716285627542179,1.025580874499004,-0.05260658918892358
2021-05-28,-0.0002719194288062,long_microcap_short_zz1000,long_microcap_short_zz1000,True,61967.780299355065,6694.35,-0.0015677315405727,-0.0015958121117665,0.0607823899614183,0.0462472102575004,0.0145351797039179,-15.587463617499017,0.8426978676713385,0.0003,2.808057119374485e-05,1.0,,,-0.0002719194288062,21.48867534642356,0.971364358070422,1.025580874499004,-0.05286420386404611
2021-05-31,-0.010631413830908,long_microcap_short_zz1000,cash,False,62438.46550177129,6814.36,0.0075956440611948,0.0179270578921029,0.0645287201005286,0.0781788695067442,-0.0136501494062155,-21.25374425327076,0.8374274105392675,0.0003,-0.010331413830908,1.0,,,-0.010631413830908,21.2602203461377,0.9610373815991811,1.025580874499004,-0.06293359646683394
2021-06-01,0.0,cash,cash,False,63097.34812761808,6854.73,0.0105525115095614,0.0059242540752175,0.0672379169238199,0.0814316162793815,-0.0141936993555615,-25.09370490043928,0.6801266974141043,0.0,0.0,1.0,,,0.0,21.2602203461377,0.9610373815991811,1.025580874499004,-0.06293359646683394
2021-06-02,0.0,cash,cash,False,63417.55503108975,6759.46,0.0050748076262101,-0.013898432177489,0.0619307330461911,0.0655121645181324,-0.0035814314719413,-26.81523153586057,0.1465077253161497,0.0,0.0,1.0,,,0.0,21.2602203461377,0.9610373815991811,1.025580874499004,-0.06293359646683394
2021-06-03,0.0,cash,long_microcap_short_zz1000,True,63705.24886456363,6754.07,0.004536501499196,-0.0007974009758175,0.0531765520438627,0.0519801132027275,0.0011964388411351,-26.889777434309,0.61114090296692,0.0,0.0,1.0,,,0.0,21.2602203461377,0.9610373815991811,1.025580874499004,-0.06293359646683394
2021-06-04,-0.0091391682715912,long_microcap_short_zz1000,cash,False,63441.42885320125,6785.8,-0.0041412601954237,0.0046979080761675,0.0435896766049292,0.0644375459803199,-0.0208478693753906,-26.29806217474279,0.663079829093658,0.0003,-0.0088391682715912,1.0,,,-0.0091391682715912,21.06591961490324,0.9522542992534567,1.025580874499004,-0.0714976040103783
2021-06-07,0.0,cash,cash,False,64351.43813582432,6861.85,0.0143440855458782,0.0112072268560818,0.0450954206186577,0.0617982570158825,-0.0167028363972248,-24.42984625429143,0.3320186189175373,0.0,0.0,1.0,,,0.0,21.06591961490324,0.9522542992534567,1.025580874499004,-0.0714976040103783
2021-06-08,0.0,cash,long_microcap_short_zz1000,True,65342.28353535121,6809.86,0.0153974087950536,-0.0075766739290425,0.0925654359740755,0.0546019376579611,0.0379634983161143,-18.281602827296524,0.3574574858506651,0.0,0.0,1.0,,,0.0,21.06591961490324,0.9522542992534567,1.025580874499004,-0.0714976040103783
2021-06-09,0.0091992599640886,long_microcap_short_zz1000,long_microcap_short_zz1000,True,66093.00245980381,6823.41,0.0114890218681513,0.0019897619040627,0.0996480900862331,0.0518882904104014,0.0477597996758316,-10.928390215440867,0.6672836230286259,0.0003,0.0094992599640886,1.0,,,0.0091992599640886,21.25971048582333,0.9610143341042104,1.025580874499004,-0.06295606909239049
2021-06-10,-0.0159355308006204,long_microcap_short_zz1000,long_microcap_short_zz1000,True,65784.13201449333,6898.21,-0.0046732699955389,0.0109622608050814,0.0858629629886504,0.0630702964270029,0.0227926665616475,-4.55484258074849,0.56633786419896,0.0003,-0.0156355308006204,1.0,,,-0.0159355308006204,20.92092571456422,0.9457000605832551,1.025580874499004,-0.07788836151490319
2021-06-11,0.0060823622353449,long_microcap_short_zz1000,long_microcap_short_zz1000,True,65772.56316178407,6852.97,-0.0001758608399166,-0.0065582230752615,0.0912348993972915,0.057093804567134,0.0341410948301574,2.5482052565513365,0.2768806054241384,0.0003,0.0063823622353449,1.0,,,0.0060823622353449,21.048174363058944,0.9514521509177102,1.025580874499004,-0.07227974450820929
2021-06-15,-0.0022811081482522,long_microcap_short_zz1000,long_microcap_short_zz1000,True,65278.98868884223,6815.12,-0.0075042608834897,-0.0055231527352375,0.0710824839895016,0.0516560011233926,0.019426482866109,4.773611682979568,0.1243206287561635,0.0003,-0.0019811081482522,1.0,,,-0.0022811081482522,21.000161201013537,0.9492817856635797,1.025580874499004,-0.07439597474231019
2021-06-16,0.0170999320018753,long_microcap_short_zz1000,long_microcap_short_zz1000,True,65055.8335417252,6673.24,-0.0034184835212555,-0.0208184155231309,0.0598118784024361,0.0207070815220882,0.0391047968803479,8.885956214856053,0.0941322619028567,0.0003,0.0173999320018753,1.0,,,0.0170999320018753,21.35926252957929,0.9655144396490457,1.025580874499004,-0.058568208849741676
2021-06-17,-0.0169440347602638,long_microcap_short_zz1000,long_microcap_short_zz1000,True,65088.59290851702,6787.67,0.000503557713557,0.0171475924738209,0.0568303590024601,0.02599267501145,0.03083768399101,10.991393845339026,0.2512065149086511,0.0003,-0.0166440347602638,1.0,,,-0.0169440347602638,20.997350442824494,0.9491547294220954,1.025580874499004,-0.0745198618434092
2021-06-18,-0.0002232561300872,long_microcap_short_zz1000,long_microcap_short_zz1000,True,65822.84971887086,6863.72,0.0112808831400894,0.0112041392701767,0.0667191223691954,0.0329538357349787,0.0337652866342166,11.773569079225677,0.0001081460827825,0.0003,7.674386991274318e-05,1.0,,,-0.0002232561300872,20.99266265562255,0.948942824810351,1.025580874499004,-0.07472648095752632
2021-06-21,-0.0040683575995368,long_microcap_short_zz1000,long_microcap_short_zz1000,True,66577.72445343045,6968.3,0.0114682779275534,0.0152366355270903,0.0727082386005211,0.0392614521890217,0.0334467864114993,13.417260109086692,0.1777228797509087,0.0003,-0.0037683575995368,1.0,,,-0.0040683575995368,20.90725699697304,0.945082186057508,1.025580874499004,-0.07849082451037281
2021-06-22,0.0066215143753493,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67343.80528841275,7000.25,0.0115065638135194,0.00458504943817,0.0867551647499247,0.0456952504724132,0.0410599142775114,15.535059842789162,0.3750357754063452,0.0003,0.0069215143753493,1.0,,,0.0066215143753493,21.04569469972762,0.9513400613383743,1.025580874499004,-0.07238903825785203
2021-06-23,-0.0079019913037748,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67273.61785181107,7046.17,-0.0010422255811219,0.0065597657226528,0.0774386800057187,0.0340178681490266,0.0434208118566921,14.761038411232503,0.080492127839613,0.0003,-0.0076019913037748,1.0,,,-0.0079019913037748,20.879391803228472,0.9438225804467459,1.025580874499004,-0.07971901201082454
2021-06-24,0.0115830425925432,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67390.09729836392,6974.64,0.0017314283113096,-0.0101516142812335,0.0680337494067659,0.017493030360058,0.0505407190467079,14.914424368187207,0.2085489274864088,0.0003,0.0118830425925432,1.0,,,0.0115830425925432,21.121238687791664,0.9547549175958646,1.025580874499004,-0.06905935812983821
2021-06-25,-0.0073352752780222,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67165.17655503585,7000.43,-0.0033375933904984,0.0036976818875238,0.0590943867531454,0.0356492974290845,0.0234450893240609,12.91205942986591,0.1647810830633884,0.0003,-0.0070352752780222,1.0,,,-0.0073352752780222,20.966308587803898,0.9477515274522534,1.025580874499004,-0.07588806400545467
2021-06-28,-0.003055391307589,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67584.943447346,7063.47,0.0062497698039427,0.0090051611115318,0.0609007052312209,0.0458094156560415,0.0150912895751793,10.07956612825378,0.0404000288316416,0.0003,-0.002755391307589,1.0,,,-0.003055391307589,20.90224831079249,0.9448557756735215,1.025580874499004,-0.07871158758193175
2021-06-29,-0.0001126241165916,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67031.45474933503,7004.3,-0.0081895266871412,-0.0083769025705495,0.05658803657214,0.0321995932682954,0.0243884433038445,4.985063809190375,0.0303408509920773,0.0003,0.0001873758834083,1.0,,,-0.0001126241165916,20.899894213541717,0.9447493621264802,1.025580874499004,-0.07881534687550606
2021-06-30,-0.0074409611205002,long_microcap_short_zz1000,long_microcap_short_zz1000,True,67312.64718038961,7083.7,0.0041949325448196,0.0113358936653198,0.0460162061695523,0.0323309311628787,0.0136852750066736,-1.006028470420292,0.8949124515699658,0.0003,-0.0071409611205002,1.0,,,-0.0074409611205002,20.744378913276183,0.9377195188542795,1.025580874499004,-0.08566984606420702
2021-07-01,0.0009898331386563,long_microcap_short_zz1000,cash,False,66314.57225635956,6969.53,-0.0148274502019707,-0.0161172833406271,0.0148799317746881,0.0234468843706037,-0.0085669525959155,-4.217920487064869,0.8152163556465801,0.0003,0.0012898331386563,1.0,,,0.0009898331386563,20.76491238696539,0.9386477047088064,1.025580874499004,-0.08476481177816853
2021-07-02,0.0,cash,cash,False,66452.22253361781,6908.93,0.0020757168835547,-0.0086949909104343,0.0054350696812792,0.0125333227814246,-0.0070982531001453,-5.361980816929657,0.0231101232293873,0.0,0.0,1.0,,,0.0,20.76491238696539,0.9386477047088064,1.025580874499004,-0.08476481177816853
2021-07-05,0.0,cash,long_microcap_short_zz1000,True,68063.09633814784,7006.7,0.0242410824365595,0.0141512506278105,0.0346430705075262,0.0157272683783185,0.0189158021292077,-6.704795430450905,0.5490600812456378,0.0,0.0,1.0,,,0.0,20.76491238696539,0.9386477047088064,1.025580874499004,-0.08476481177816853
2021-07-06,0.0081255892947495,long_microcap_short_zz1000,long_microcap_short_zz1000,True,68368.07302456161,6979.06,0.004480793599201,-0.0039447956955485,0.039461893196913,0.0183993217539257,0.0210625714429872,-6.749922497892047,0.9618478092178068,0.0003,0.0084255892947495,1.0,,,0.0081255892947495,20.933639536763327,0.9462747704497295,1.025580874499004,-0.07732798653057515
2021-07-07,-0.0104380703685587,long_microcap_short_zz1000,long_microcap_short_zz1000,True,68758.40932620353,7089.66,0.0057093360156821,0.0158474063842408,0.0533007742191939,0.0402839568488888,0.0130168173703051,-5.466048855697877,0.6542668690758039,0.0003,-0.0101380703685587,1.0,,,-0.0104380703685587,20.71513273420855,0.9363974878077835,1.025580874499004,-0.0869589019342688
2021-07-08,-0.0064653997869107,long_microcap_short_zz1000,cash,False,68429.04571383326,7099.41,-0.0047901575326984,0.0013752422542123,0.0518510330045123,0.0638625315438976,-0.0120114985393853,-3.913843648135751,0.0032271141089067,0.0003,-0.0061653997869107,1.0,,,-0.0064653997869107,20.58120111944297,0.9303433036896473,1.025580874499004,-0.09286207765514365
2021-07-09,0.0,cash,long_microcap_short_zz1000,True,68918.97232472994,7142.9,0.0071596294495399,0.0061258611631107,0.0588487052039452,0.0523346008276772,0.0065141043762679,-4.517140449262475,0.5245145571496779,0.0,0.0,1.0,,,0.0,20.58120111944297,0.9303433036896473,1.025580874499004,-0.09286207765514365
2021-07-12,-0.0135861380333226,long_microcap_short_zz1000,cash,False,69366.94173370207,7284.23,0.0064999432501895,0.0197860812835122,0.0538428832839663,0.0612656110680505,-0.0074227277840841,-6.149981399543086,0.9027740328317284,0.0003,-0.0132861380333226,1.0,,,-0.0135861380333226,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-13,0.0,cash,cash,False,69697.14356176881,7331.73,0.004760218914283,0.0065209363240863,0.0468537958295693,0.0521547579754027,-0.0053009621458333,-8.033277375122454,0.8858987999181117,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-14,0.0,cash,cash,False,69116.06039894512,7243.82,-0.0083372593642766,-0.0119903487989874,0.0263165275995667,0.0347944716260133,-0.0084779440264466,-6.770406671310375,0.6312936620395514,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-15,0.0,cash,cash,False,67963.53868486914,7241.62,-0.0166751650401296,-0.0003037071600343,0.0102554441858295,0.0277384735253336,-0.017483029339504,-9.899800172001289,0.7307113242238145,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-16,0.0,cash,cash,False,67821.01003867635,7228.36,-0.0020971339772883,-0.0018310819954651,0.0063943035785303,0.0363775047887775,-0.0299832012102472,-12.735957335804102,0.6716944054595703,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-19,0.0,cash,cash,False,67435.95941704426,7205.27,-0.0056774533645622,-0.0031943622066414,0.0040315960725052,0.0292610596777627,-0.0252294636052574,-15.99152017272721,0.7491160132338527,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-20,0.0,cash,cash,False,67531.43050121258,7253.28,0.0014157296047039,0.0066631784790853,-0.0007917879841847,0.0268720614655402,-0.0276638494497249,-18.771590580795472,0.7902468292445693,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-21,0.0,cash,cash,False,68570.45404118727,7398.81,0.0153857771449996,0.0200640262060751,0.0229593598648181,0.0563239724169439,-0.0333646125521258,-22.426988936049405,0.9135718879763688,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-22,0.0,cash,cash,False,68523.44916170569,7446.48,-0.0006854975679955,0.0064429279843649,0.0179877338365741,0.051213348956054,-0.0332256151194798,-25.08299239959969,0.976507898193347,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-23,0.0,cash,cash,False,67559.75973104814,7379.79,-0.0140636445252979,-0.0089559093692589,0.0187769811720253,0.0588648015002446,-0.0400878203282193,-28.71254394864172,0.9957498731496424,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-26,0.0,cash,cash,False,66468.37243540963,7286.15,-0.0161543987128323,-0.012688707944264,0.0002430302731206,0.0545989031586655,-0.0543558728855448,-32.470447442577616,0.9882359065735672,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-27,0.0,cash,cash,False,65698.81708257578,7093.87,-0.0115777673596816,-0.0263897943358288,-0.0347365809487413,0.0124409493770247,-0.0471775303257661,-33.74521041752655,0.0520720322626882,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-28,0.0,cash,cash,False,63736.349124196495,6945.51,-0.0298706741692578,-0.0209138312373922,-0.0677468838225284,-0.0048072376509157,-0.0629396461716127,-36.62673903533913,0.028161211778394,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-29,0.0,cash,cash,False,64973.7912441529,7207.48,0.019415014147502,0.0377178925665644,-0.0550422576545606,0.016618568450391,-0.0716608261049516,-40.79629124575089,0.1588759887984777,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-07-30,0.0,cash,cash,False,65801.86284046019,7262.38,0.0127447018320916,0.0076170866932687,-0.0383928030263611,0.0229554286905531,-0.0613482317169142,-41.81975567507201,0.3655881972690745,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-08-02,0.0,cash,cash,False,66792.03371016028,7402.35,0.015047763497225,0.0192732960820007,-0.0308614383358478,0.0363227820633076,-0.0671842203991555,-41.03026140706719,0.7571392508469665,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-08-03,0.0,cash,cash,False,67212.43660524186,7308.96,0.0062942071341305,-0.012616263754078,-0.0310595375060832,0.0033950053746243,-0.0344545428807075,-36.10383831360728,0.0074090382268059,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
2021-08-04,0.0,cash,cash,False,67593.38631225248,7478.21,0.0056678455097238,0.0231565092708128,-0.0301842678481061,0.0199789135715582,-0.0501631814196643,-33.94805326512479,0.1516755886231905,0.0,0.0,1.0,,,0.0,20.301582080142644,0.9177035311473425,1.025580874499004,-0.10518657868338233
