date,0.5x baseline,0.5x + nav 4/8
2017-01-09,1.463988570360965,1.455714449559089
2017-01-10,1.4709683496030987,1.4626547807223311
2017-01-11,1.4560081676792402,1.4477791502457737
2017-01-12,1.450214080815732,1.4420178102053047
2017-01-13,1.4293979226344384,1.4213193000787228
2017-01-16,1.3803926489810248,1.3725909927639448
2017-01-17,1.3882349667517833,1.3791781106362206
2017-01-18,1.3825523079866233,1.3743793633406942
2017-01-19,1.3809747478982106,1.3730463641371153
2017-01-20,1.4052706370786567,1.39357930653917
2017-01-23,1.4225406519668744,1.408136691092934
2017-01-24,1.420429928631157,1.4063607425995037
2017-01-25,1.4279928674825444,1.412725567130548
2017-01-26,1.4359792551456672,1.4194414185559898
2017-02-03,1.4299578505106416,1.4134467777845983
2017-02-06,1.4528680786892276,1.4360924719816466
2017-02-07,1.4530247967898486,1.4362473805296603
2017-02-08,1.466549990989533,1.4496164054653449
2017-02-09,1.4741034596642248,1.457082657673777
2017-02-10,1.4709666418076193,1.4539820592258346
2017-02-13,1.4805623314267258,1.4634669517825654
2017-02-14,1.4848335357938796,1.4676888384961193
2017-02-15,1.4824329898885196,1.4653160106021759
2017-02-16,1.4850627381789494,1.4679153943855268
2017-02-17,1.4838663725219075,1.4667328426184278
2017-02-20,1.4867401960902542,1.4695734834535061
2017-02-21,1.50141535799491,1.4840791979402626
2017-02-22,1.5106546807690275,1.4932118384578306
2017-02-23,1.522395838579685,1.504817426461007
2017-02-24,1.532278557152914,1.514586033779114
2017-02-27,1.5345107414253925,1.5167924440353528
2017-02-28,1.5425860362663963,1.5247744971207646
2017-03-01,1.5514329370274103,1.5335192467436782
2017-03-02,1.550655662281885,1.5327509468360105
2017-03-03,1.549503591460297,1.531612178452053
2017-03-06,1.5650574886795272,1.5469864818964958
2017-03-07,1.572488238946271,1.5543314326706048
2017-03-08,1.5680421769856625,1.5499367073646744
2017-03-09,1.5682068767260307,1.5500995053920725
2017-03-10,1.5604371866942637,1.5424195284362032
2017-03-13,1.5640121025878824,1.5459531664024424
2017-03-14,1.5665512194065943,1.5484629651944455
2017-03-15,1.5680433879405857,1.5499379043372523
2017-03-16,1.5783690987289927,1.5601443888409718
2017-03-17,1.5804320550257487,1.5621835251199323
2017-03-20,1.5902483181998235,1.5718864443691443
2017-03-21,1.5920084218542125,1.5736262249074133
2017-03-22,1.5847386873071203,1.566440430677697
2017-03-23,1.5830177397082041,1.5647393540777428
2017-03-24,1.5823377176702358,1.5640671839448639
2017-03-27,1.5764983293246664,1.558295220359832
2017-03-28,1.58179388665419,1.563529632298139
2017-03-29,1.5662380962011289,1.548153457480175
2017-03-30,1.536696472015717,1.518952936988971
2017-03-31,1.536457132123076,1.5187163606451803
2017-04-05,1.531847760726707,1.5141602115632447
2017-04-06,1.5313212096653939,1.5136397403474768
2017-04-07,1.5255391044063171,1.5079243984271995
2017-04-10,1.5209624870930982,1.5040339534792573
2017-04-11,1.5209624870930982,1.5040339534792573
2017-04-12,1.5209624870930982,1.5040339534792573
2017-04-13,1.5209624870930982,1.5040339534792573
2017-04-14,1.5209624870930982,1.5040339534792573
2017-04-17,1.5209624870930982,1.5040339534792573
2017-04-18,1.5209624870930982,1.5040339534792573
2017-04-19,1.5209624870930982,1.5040339534792573
2017-04-20,1.5209624870930982,1.5040339534792573
2017-04-21,1.5209624870930982,1.5040339534792573
2017-04-24,1.5209624870930982,1.5040339534792573
2017-04-25,1.5209624870930982,1.5040339534792573
2017-04-26,1.5209624870930982,1.5040339534792573
2017-04-27,1.5209624870930982,1.5040339534792573
2017-04-28,1.5209624870930982,1.5040339534792573
2017-05-02,1.5209624870930982,1.5040339534792573
2017-05-03,1.5209624870930982,1.5040339534792573
2017-05-04,1.5209624870930982,1.5040339534792573
2017-05-05,1.5209624870930982,1.5040339534792573
2017-05-08,1.5209624870930982,1.5040339534792573
2017-05-09,1.5209624870930982,1.5040339534792573
2017-05-10,1.5209624870930982,1.5040339534792573
2017-05-11,1.5138605219802317,1.4980644721519416
2017-05-12,1.5132099710945004,1.4975172737265732
2017-05-15,1.5193945967021847,1.502719688644239
2017-05-16,1.5542073591218284,1.5319857858615078
2017-05-17,1.5643137820677038,1.541901750742938
2017-05-18,1.568154001239353,1.5456869508299536
2017-05-19,1.5556627860561028,1.5333746981471816
2017-05-22,1.5120053019011759,1.4903426977754044
2017-05-23,1.4754023870480732,1.4596312604796775
2017-05-24,1.48796669459418,1.4701967630085704
2017-05-25,1.4942041666810926,1.4754352973179226
2017-05-26,1.4987352565347931,1.4792383454865476
2017-05-31,1.497984301784519,1.4786083376857273
2017-06-01,1.449187639897807,1.4376676693647539
2017-06-02,1.4448400769781136,1.434605437229007
2017-06-05,1.4524427541008353,1.439889613296711
2017-06-06,1.4480854258385327,1.436865845108788
2017-06-07,1.4480854258385327,1.436865845108788
2017-06-08,1.4369915123431645,1.42916027361835
2017-06-09,1.432680537806135,1.4261590370437514
2017-06-12,1.432680537806135,1.4261590370437514
2017-06-13,1.432680537806135,1.4261590370437514
2017-06-14,1.432680537806135,1.4261590370437514
2017-06-15,1.432680537806135,1.4261590370437514
2017-06-16,1.4263033015852622,1.4217152919244234
2017-06-19,1.4300084988714359,1.4243005870330072
2017-06-20,1.428324201896447,1.4231262851876159
2017-06-21,1.4297416346828469,1.4241148773414094
2017-06-22,1.4055978653295018,1.407280751365091
2017-06-23,1.4013810717335133,1.404325461787224
2017-06-26,1.4054551998407743,1.4071833434624579
2017-06-27,1.4024986147126643,1.4051111890868553
2017-06-28,1.3913799408172016,1.39731361905427
2017-06-29,1.3872058009947499,1.394379260454256
2017-06-30,1.3872058009947499,1.394379260454256
2017-07-03,1.390027605166507,1.3963647377698338
2017-07-04,1.3840893097249056,1.3921889800881848
2017-07-05,1.3964902082207706,1.4009204079487154
2017-07-06,1.406418428278523,1.4078922092604211
2017-07-07,1.4208815047881656,1.4180269718824885
2017-07-10,1.393042738872424,1.3985789851505965
2017-07-11,1.3888636106558068,1.3956419692817803
2017-07-12,1.3888636106558068,1.3956419692817803
2017-07-13,1.3888636106558068,1.3956419692817803
2017-07-14,1.3888636106558068,1.3956419692817803
2017-07-17,1.3888636106558068,1.3956419692817803
2017-07-18,1.3888636106558068,1.3956419692817803
2017-07-19,1.3888636106558068,1.3956419692817803
2017-07-20,1.3888636106558068,1.3956419692817803
2017-07-21,1.3888636106558068,1.3956419692817803
2017-07-24,1.3888636106558068,1.3956419692817803
2017-07-25,1.3888636106558068,1.3956419692817803
2017-07-26,1.3888636106558068,1.3956419692817803
2017-07-27,1.3888636106558068,1.3956419692817803
2017-07-28,1.3888636106558068,1.3956419692817803
2017-07-31,1.3888636106558068,1.3956419692817803
2017-08-01,1.3888636106558068,1.3956419692817803
2017-08-02,1.3888636106558068,1.3956419692817803
2017-08-03,1.3888636106558068,1.3956419692817803
2017-08-04,1.3888636106558068,1.3956419692817803
2017-08-07,1.3888636106558068,1.3956419692817803
2017-08-08,1.3888636106558068,1.3956419692817803
2017-08-09,1.3888636106558068,1.3956419692817803
2017-08-10,1.3888636106558068,1.3956419692817803
2017-08-11,1.3888636106558068,1.3956419692817803
2017-08-14,1.399862069970421,1.403378465442671
2017-08-15,1.4123611265901266,1.4121497830548198
2017-08-16,1.4357450636732114,1.4285160896176454
2017-08-17,1.437979723506085,1.4300724754446257
2017-08-18,1.4287760663548585,1.4236653421692589
2017-08-21,1.424489738155794,1.4206756449507032
2017-08-22,1.416219996372642,1.4149023253551576
2017-08-23,1.4354432423239987,1.428346077616091
2017-08-24,1.4317139669675794,1.4257484917489218
2017-08-25,1.4617277165233153,1.446670576329838
2017-08-28,1.4979062529371856,1.4717346812743464
2017-08-29,1.50128327552947,1.4745108453050586
2017-08-30,1.4906168657882148,1.4656060792723846
2017-08-31,1.5316313131570107,1.4998834117406652
2017-09-01,1.5334398080837657,1.5013887686695309
2017-09-04,1.5302509232081356,1.4987348708609112
2017-09-05,1.5362541871802957,1.5037325518163438
2017-09-06,1.5384395005161697,1.5055507455778452
2017-09-07,1.5375335795872138,1.5047971745468547
2017-09-08,1.5329752369948222,1.501005079224185
2017-09-11,1.5465977810316898,1.5123427585311715
2017-09-12,1.5203173181312752,1.4904991298845498
2017-09-13,1.5308555646591229,1.4992809545924581
2017-09-14,1.525853578937452,1.4951169597743594
2017-09-15,1.5185059799696243,1.4889973084626267
2017-09-18,1.5254533190942312,1.4947877919937254
2017-09-19,1.5365164051926148,1.5040023782150458
2017-09-20,1.5527492494844828,1.5175083198939034
2017-09-21,1.549839363829653,1.5150910530114892
2017-09-22,1.576011242847028,1.5368383795831155
2017-09-25,1.5692367319534244,1.5301861487511865
2017-09-26,1.5393530962185271,1.501046169712496
2017-09-27,1.5595666534920904,1.5177550984011778
2017-09-28,1.5602201460173875,1.518295675085312
2017-09-29,1.5737714855532148,1.529504797863384
2017-10-09,1.585383335707098,1.5407441473837373
2017-10-10,1.6093001699539446,1.5639875621212465
2017-10-11,1.602109057829337,1.5569989280984045
2017-10-12,1.6019586141376712,1.5568527204070375
2017-10-13,1.6202019345943401,1.574582368870841
2017-10-16,1.580505628775209,1.5360037806606262
2017-10-17,1.5951760305440381,1.5502611120933487
2017-10-18,1.582754234861942,1.5381890733843953
2017-10-19,1.5732501184915342,1.5289525617193924
2017-10-20,1.586672622315732,1.5419971319154986
2017-10-23,1.5978842542695748,1.5528930811326005
2017-10-24,1.5789553666773388,1.5344971688523603
2017-10-25,1.5991056927096843,1.554080127877449
2017-10-26,1.6064336303408946,1.5612017348499638
2017-10-27,1.6037204830137408,1.5585649808415474
2017-10-30,1.5588130529196491,1.5149219965025853
2017-10-31,1.571539446120504,1.5272900562644698
2017-11-01,1.5733775886247767,1.5290764427122954
2017-11-02,1.55593925630425,1.5121291165623072
2017-11-03,1.5526683972825364,1.5089503541891207
2017-11-06,1.571540116818031,1.524494386483496
2017-11-07,1.5769866169250677,1.5289853218008682
2017-11-08,1.591461645080757,1.5429738805268887
2017-11-09,1.6047621998129142,1.5558692013859694
2017-11-10,1.6093278587740196,1.5602957563998174
2017-11-13,1.6105920975325483,1.561521477037942
2017-11-14,1.6077193895725879,1.5587362931396673
2017-11-15,1.6036167026777657,1.554758604617762
2017-11-16,1.5923597869220314,1.5438446582841647
2017-11-17,1.5323435474002238,1.4856569600283922
2017-11-20,1.527746516758023,1.481823965071519
2017-11-21,1.527746516758023,1.481823965071519
2017-11-22,1.527746516758023,1.481823965071519
2017-11-23,1.527746516758023,1.481823965071519
2017-11-24,1.527746516758023,1.481823965071519
2017-11-27,1.527746516758023,1.481823965071519
2017-11-28,1.527746516758023,1.481823965071519
2017-11-29,1.527746516758023,1.481823965071519
2017-11-30,1.527746516758023,1.481823965071519
2017-12-01,1.527746516758023,1.481823965071519
2017-12-04,1.527746516758023,1.481823965071519
2017-12-05,1.527746516758023,1.481823965071519
2017-12-06,1.527746516758023,1.481823965071519
2017-12-07,1.527746516758023,1.481823965071519
2017-12-08,1.527746516758023,1.481823965071519
2017-12-11,1.527746516758023,1.481823965071519
2017-12-12,1.527746516758023,1.481823965071519
2017-12-13,1.527746516758023,1.481823965071519
2017-12-14,1.527746516758023,1.481823965071519
2017-12-15,1.527746516758023,1.481823965071519
2017-12-18,1.527746516758023,1.481823965071519
2017-12-19,1.527746516758023,1.481823965071519
2017-12-20,1.527746516758023,1.481823965071519
2017-12-21,1.527746516758023,1.481823965071519
2017-12-22,1.527746516758023,1.481823965071519
2017-12-25,1.527746516758023,1.481823965071519
2017-12-26,1.527746516758023,1.481823965071519
2017-12-27,1.5287602173235324,1.4826597103399035
2017-12-28,1.5418569850298949,1.4934562644069078
2017-12-29,1.546742990676941,1.4974789983183558
2018-01-02,1.5480775460123508,1.498577240436845
2018-01-03,1.5461100102485572,1.4969583107685493
2018-01-04,1.5386495381647303,1.4908185061802626
2018-01-05,1.5410116354529906,1.4927638741954488
2018-01-08,1.5354258512084917,1.4881646108110622
2018-01-09,1.5426743196498436,1.4941361639650188
2018-01-10,1.5240875628258082,1.478834506700295
2018-01-11,1.5395394091066155,1.491578600560251
2018-01-12,1.5411593514899313,1.4929126558445664
2018-01-15,1.5146479973710574,1.4710834623598217
2018-01-16,1.5309307779628354,1.484525747232391
2018-01-17,1.5412628272914073,1.4930417849593205
2018-01-18,1.546251968628099,1.4971498753522248
2018-01-19,1.5459892773921522,1.4969336784223173
2018-01-22,1.540566598987122,1.4924706581783345
2018-01-23,1.5359448991901608,1.4886648579999795
2018-01-24,1.5394234999196164,1.4915306509487574
2018-01-25,1.5355092328811082,1.48830703387743
2018-01-26,1.5228169330218473,1.4778502206331363
2018-01-29,1.5132154585381008,1.4699299580296443
2018-01-30,1.518263530040821,1.4740980788129192
2018-01-31,1.4837692326967604,1.4456308331912142
2018-02-01,1.4438100303026657,1.4183349928950817
2018-02-02,1.4179265988372471,1.4005362776422612
2018-02-05,1.4136728190407355,1.3975951514592126
2018-02-06,1.4136728190407355,1.3975951514592126
2018-02-07,1.4136728190407355,1.3975951514592126
2018-02-08,1.4136728190407355,1.3975951514592126
2018-02-09,1.4136728190407355,1.3975951514592126
2018-02-12,1.4136728190407355,1.3975951514592126
2018-02-13,1.4136728190407355,1.3975951514592126
2018-02-14,1.4136728190407355,1.3975951514592126
2018-02-22,1.4136728190407355,1.3975951514592126
2018-02-23,1.4136728190407355,1.3975951514592126
2018-02-26,1.4136728190407355,1.3975951514592126
2018-02-27,1.4136728190407355,1.3975951514592126
2018-02-28,1.4136728190407355,1.3975951514592126
2018-03-01,1.4136728190407355,1.3975951514592126
2018-03-02,1.4136728190407355,1.3975951514592126
2018-03-05,1.4136728190407355,1.3975951514592126
2018-03-06,1.4184468757665023,1.4008989845031805
2018-03-07,1.4241141988914778,1.4048170325756102
2018-03-08,1.4479849597457697,1.4213001460915948
2018-03-09,1.4691537168111435,1.435845193755911
2018-03-12,1.4840822923805834,1.4460582751135718
2018-03-13,1.4830372551151432,1.4453454916275914
2018-03-14,1.4788441063044768,1.4424848864096027
2018-03-15,1.4501506628584653,1.422893300769555
2018-03-16,1.4568328715088446,1.42748292660399
2018-03-19,1.4773252109829196,1.44153857135793
2018-03-20,1.4933495766624207,1.4524839060247794
2018-03-21,1.5036997649439006,1.4609972426403948
2018-03-22,1.5169086928634312,1.4719059868995796
2018-03-23,1.46068560343872,1.4255341538629402
2018-03-26,1.470972639255774,1.4325190223993067
2018-03-27,1.5017216899036094,1.4534806767215933
2018-03-28,1.5164423544075418,1.4655476859499428
2018-03-29,1.5411246382454995,1.4858235007733087
2018-03-30,1.5532460354617057,1.4957569726932494
2018-04-02,1.555117541508494,1.4972888745502373
2018-04-03,1.5634126786008753,1.5040775472565184
2018-04-04,1.5700284473988064,1.5094875295513763
2018-04-09,1.580501456428683,1.5180463203622174
2018-04-10,1.5810029631461278,1.5184557561525889
2018-04-11,1.6006196389445677,1.5344702714511107
2018-04-12,1.6084337003839393,1.5419153643329586
2018-04-13,1.5979003726384635,1.5318176525749754
2018-04-16,1.5735250435181218,1.5084503888373682
2018-04-17,1.547063796053222,1.4868432559560807
2018-04-18,1.5543491134381269,1.4927947275705984
2018-04-19,1.5528059430960495,1.4915349777171656
2018-04-20,1.5240991926458978,1.468097049625852
2018-04-23,1.5263899790749555,1.4699726705119087
2018-04-24,1.5551589438266373,1.493522453755437
2018-04-25,1.568711552948973,1.5045856040493661
2018-04-26,1.5532031472854222,1.4919423202790765
2018-04-27,1.5489620049087294,1.4884795351065125
2018-05-02,1.531246669107907,1.474009472247337
2018-05-03,1.5266529291005833,1.470250748093106
2018-05-04,1.5266529291005833,1.470250748093106
2018-05-07,1.5409809825070688,1.4819796461368886
2018-05-08,1.5363580395595475,1.4782005980392394
2018-05-09,1.5363580395595475,1.4782005980392394
2018-05-10,1.544009678158927,1.484458291879473
2018-05-11,1.525318757785997,1.4691837710623443
2018-05-14,1.5183071127996601,1.4634432098030503
2018-05-15,1.5352386516010041,1.4773149709831424
2018-05-16,1.531613634954786,1.4743499611766566
2018-05-17,1.5392385927946775,1.4805888569613739
2018-05-18,1.5472922178051445,1.48717360046949
2018-05-21,1.5594629727510785,1.4971167911986425
2018-05-22,1.5664087077762225,1.5027846334031696
2018-05-23,1.5619469528181884,1.4991461843557985
2018-05-24,1.571559381782697,1.5069882373472614
2018-05-25,1.5754942439202815,1.51019544820535
2018-05-28,1.5604546119042197,1.4979416006804611
2018-05-29,1.56680081460346,1.503119774280301
2018-05-30,1.5139974609750533,1.4600611419319565
2018-05-31,1.5283257627997053,1.4718063183102497
2018-06-01,1.5245700547366519,1.4687320237175943
2018-06-04,1.5236099819340212,1.4679458504512024
2018-06-05,1.5394259207595515,1.4808982468902099
2018-06-06,1.5450497719370404,1.485496778428249
2018-06-07,1.5319790704819962,1.474814914020033
2018-06-08,1.5115832972013648,1.4581253961817668
2018-06-11,1.5151946474042046,1.4610864842255182
2018-06-12,1.5175253662030908,1.4629968489962786
2018-06-13,1.4992581610027431,1.4480276533526484
2018-06-14,1.5015450546498668,1.4495303369525907
2018-06-15,1.4689049886832066,1.4227038711901967
2018-06-18,1.4644982737171572,1.4196735119445616
2018-06-19,1.4644982737171572,1.4196735119445616
2018-06-20,1.4644982737171572,1.4196735119445616
2018-06-21,1.4644982737171572,1.4196735119445616
2018-06-22,1.4644982737171572,1.4196735119445616
2018-06-25,1.4644982737171572,1.4196735119445616
2018-06-26,1.4644982737171572,1.4196735119445616
2018-06-27,1.4644982737171572,1.4196735119445616
2018-06-28,1.4644982737171572,1.4196735119445616
2018-06-29,1.4644982737171572,1.4196735119445616
2018-07-02,1.4644982737171572,1.4196735119445616
2018-07-03,1.4644982737171572,1.4196735119445616
2018-07-04,1.452565537548444,1.4115762592284335
2018-07-05,1.4361063459518646,1.400379943157129
2018-07-06,1.4505661830718368,1.4102500242683538
2018-07-09,1.4624589492190403,1.4183435823289285
2018-07-10,1.4667214459368219,1.4212373246847836
2018-07-11,1.4457509454022697,1.4070131918668485
2018-07-12,1.4623494788866171,1.4183208440988417
2018-07-13,1.4761737916273538,1.4277065058979075
2018-07-16,1.4784248431507498,1.429230505745557
2018-07-17,1.4826707012028297,1.4321037102344074
2018-07-18,1.486303919442139,1.4345602244971294
2018-07-19,1.4797470513710236,1.430130204898621
2018-07-20,1.4943036418946962,1.4399781541398577
2018-07-23,1.5030479932958025,1.445876669170996
2018-07-24,1.5226286724141889,1.459061792374683
2018-07-25,1.5220462010895477,1.45854358941385
2018-07-26,1.5397088067970826,1.4729304248872634
2018-07-27,1.5428165023081186,1.475457400352943
2018-07-30,1.52765157340941,1.463129994238503
2018-07-31,1.544454952966757,1.4768096183775665
2018-08-01,1.5309523003759835,1.4658350541119294
2018-08-02,1.4974998352377917,1.4386098906441454
2018-08-03,1.4955080364901525,1.4372273031750349
