date,baseline_v1.1,reference_3_6,best_practical_scan
2017-12-25,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-26,1.5823132916267524,1.5614618054681009,1.5561733652574616
2017-12-27,1.5864133524931543,1.5655078363501391,1.5602056928312695
2017-12-28,1.5982685647083277,1.5772068223649,1.571865056110561
2017-12-29,1.596205107969917,1.5751705575484987,1.5698356878219495
2018-01-02,1.588938295406056,1.5679995059457537,1.5626889235104569
2018-01-03,1.5791818608315789,1.558371640196151,1.5530936659182835
2018-01-04,1.5697665843239672,1.5504273661464543,1.5451762979499153
2018-01-05,1.5718163859875764,1.5521482323772964,1.5468913358613323
2018-01-08,1.5647269235769223,1.5461975932630811,1.5409608506817574
2018-01-09,1.5732299775688272,1.5533396007320093,1.5480786692276194
2018-01-10,1.5582941335027667,1.5408046423148554,1.5355861648608307
2018-01-11,1.5699557214742204,1.5506057409793106,1.545354068653593
2018-01-12,1.5766671169584023,1.5562401158802066,1.5509693607599666
2018-01-15,1.5713592389454962,1.5517868722536474,1.5465311996109805
2018-01-16,1.5845533682648922,1.562862191465845,1.5575690083549347
2018-01-17,1.5971330029024275,1.5752227358269455,1.5698876893802842
2018-01-18,1.6007364615313553,1.5787767604132406,1.5734296770109102
2018-01-19,1.6022675048700723,1.580286800135856,1.5749346024523052
2018-01-22,1.5877001508513116,1.5659192883447335,1.5606157512988088
2018-01-23,1.5829370503987577,1.5612215304796992,1.5559339040449123
2018-01-24,1.5804865485456476,1.5588046458331546,1.5535252050292325
2018-01-25,1.577417288743392,1.5561848006530623,1.5509142328773162
2018-01-26,1.5649766505596912,1.5457525945643213,1.5405173591277794
2018-01-29,1.5642317105578991,1.5451271737319212,1.5398940565032448
2018-01-30,1.5712430332926157,1.551014010974051,1.5457609558982395
2018-01-31,1.5539540722265146,1.536507593291716,1.5313036693072415
2018-02-01,1.5445221212186,1.5285804447923506,1.523403368887498
2018-02-02,1.5188994899488995,1.5070260010714185,1.5019219268797637
2018-02-05,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-06,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-07,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-08,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-09,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-12,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-13,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-14,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-22,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-23,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-26,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-27,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-02-28,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-03-01,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-03-02,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-03-05,1.5143427914790528,1.5038160356891364,1.4980920259662203
2018-03-06,1.5123558785656692,1.5024348648853831,1.4964212737116507
2018-03-07,1.523573390608083,1.510235612712042,1.5058556967279841
2018-03-08,1.5448022053774453,1.5249656930577573,1.5236903491802023
2018-03-09,1.5543896524776253,1.5329646301197493,1.531728307362566
2018-03-12,1.557502938853438,1.535574448196224,1.5343360206432635
2018-03-13,1.560277782258362,1.5378998575071439,1.5366595545316237
2018-03-14,1.564397828046933,1.5413516692407543,1.540108582408832
2018-03-15,1.5351384617328796,1.5168475907669385,1.5156242662630346
2018-03-16,1.5441112385259466,1.5243835785102435,1.5231541762971987
2018-03-19,1.564039495787647,1.5411061832398119,1.5398632943902328
2018-03-20,1.5806630269615896,1.5550289983197216,1.5537748808398208
2018-03-21,1.5974062776636986,1.569029961165844,1.5677645520301224
2018-03-22,1.6120459785302044,1.5833625315663085,1.582085563336132
2018-03-23,1.5952606266620166,1.5668758447216335,1.5656121728622514
2018-03-26,1.592354771496757,1.5640216940013014,1.562760323989867
2018-03-27,1.6052624193428155,1.5766996735641026,1.5754280788714585
2018-03-28,1.6262562335882476,1.5973199407981598,1.5960317160377766
2018-03-29,1.6466476010601414,1.6173484807110439,1.6160441031059043
2018-03-30,1.6453738069740198,1.6160973514903163,1.614793982910106
2018-04-02,1.6427067723955628,1.6134777719757354,1.6121765160638177
2018-04-03,1.659288650210712,1.6297646052206878,1.6284502141181811
2018-04-04,1.6735925369917726,1.6438139801681368,1.6424882583658666
2018-04-09,1.6833921435306831,1.6534392204059807,1.652105735930446
2018-04-10,1.6835092046308575,1.6535541986152802,1.6522206214108113
2018-04-11,1.6993566023958055,1.6691196205561136,1.667773489973052
2018-04-12,1.7115433726085574,1.6810895492012463,1.6797337649739355
2018-04-13,1.7009409207835933,1.670675748859341,1.6693283632722196
2018-04-16,1.6753126099045037,1.6455034474896977,1.644176363146599
2018-04-17,1.666096310739205,1.636451135724158,1.6351313519924504
2018-04-18,1.6615338404408109,1.6319698463452732,1.6306536767348125
2018-04-19,1.6577642113765692,1.6282672910225857,1.62695410749107
2018-04-20,1.6444875246163386,1.6171340587222978,1.6158298540466431
2018-04-23,1.6555470204180547,1.6263782664196533,1.625066606370193
2018-04-24,1.6686723443482767,1.6373382271571466,1.6360177279938473
2018-04-25,1.67985121471986,1.6482580619749307,1.6469287560589998
2018-04-26,1.6784792341705284,1.6469118844197441,1.645583664184405
2018-04-27,1.6729054440487807,1.6414429212023918,1.6401191116387352
2018-05-02,1.657503271662476,1.6263304192229306,1.6250187977618225
2018-05-03,1.6525307618474885,1.6221344867413354,1.620826249263597
2018-05-04,1.6525307618474885,1.6221344867413354,1.620826249263597
2018-05-07,1.653350492366532,1.6228184414362512,1.6215096523549484
2018-05-08,1.6483904408894325,1.6186802544105885,1.6173748027414432
2018-05-09,1.6483904408894325,1.6186802544105885,1.6173748027414432
2018-05-10,1.6529682280071727,1.6225012408818067,1.6211927076200163
2018-05-11,1.6409922170592135,1.6125092589123724,1.6112087840978906
2018-05-14,1.6388693929794955,1.6107361777052824,1.6094371328655066
2018-05-15,1.6483706044376247,1.6186735724294836,1.6173681261492983
2018-05-16,1.6490924954553394,1.6192761250490177,1.6179701928153396
2018-05-17,1.6610608302458723,1.6292652754519608,1.6279512870546078
2018-05-18,1.6658839580177487,1.6332864595570185,1.6319692281093547
2018-05-21,1.6692296946947822,1.6365177293069793,1.6351978918681218
2018-05-22,1.6731168806120138,1.6403287378763092,1.6390058268918986
2018-05-23,1.677171543798221,1.6443039416554448,1.6429778247034599
2018-05-24,1.6903410953433144,1.6572154089382674,1.6558788789992396
2018-05-25,1.7055127080621224,1.672089702916753,1.670741176987876
2018-05-28,1.6957334055401663,1.662502045802635,1.661161252236557
2018-05-29,1.7094830563557082,1.6759822441258074,1.6746305788960063
2018-05-30,1.6788529870986522,1.6459524336399365,1.644624987193379
2018-05-31,1.6834450098937421,1.6504544663688239,1.6491233890716863
2018-06-01,1.688678539479154,1.6555854342521534,1.6542502188736565
2018-06-04,1.691265807078167,1.658121999057886,1.6567847379617433
2018-06-05,1.694954707947456,1.6617386083797991,1.6603984305194202
2018-06-06,1.7004508024232452,1.6671269956581718,1.6657824721099106
2018-06-07,1.6920451462208221,1.6588860654581854,1.6575481881490786
2018-06-08,1.6786506650808162,1.6457540765352974,1.6444267900620346
2018-06-11,1.6898160175771517,1.6567006211434414,1.6553645063763316
2018-06-12,1.6857794351046609,1.6527431437495055,1.6514102206537933
2018-06-13,1.6798579577737904,1.6469377098619717,1.645609468798636
2018-06-14,1.6867098188504313,1.6536552947254024,1.6523216359877926
2018-06-15,1.6682709642711855,1.6355777871643076,1.6342587077806838
2018-06-18,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-19,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-20,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-21,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-22,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-25,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-26,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-27,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-28,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-06-29,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-07-02,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-07-03,1.663266151378372,1.6306710538028149,1.6293559316573418
2018-07-04,1.6645026221902313,1.631883293443536,1.6305671936372448
2018-07-05,1.667886052618281,1.635200418641451,1.6338816436022876
2018-07-06,1.6811160996438959,1.648171195872288,1.6468419600131199
2018-07-09,1.677079820415549,1.6442140157798075,1.642887971352266
2018-07-10,1.6761248290412258,1.643277739412102,1.6419524500833789
2018-07-11,1.6715003012410798,1.6387438386801267,1.637422205903253
2018-07-12,1.6680756788484388,1.635386328758304,1.6340674037842342
2018-07-13,1.6806347995581328,1.647699327844795,1.6463704725431232
2018-07-16,1.6822501353941082,1.649283007875626,1.6479528753496635
2018-07-17,1.685644156722768,1.652610516423821,1.6512777002909038
2018-07-18,1.6943016352840592,1.6610983340091883,1.6597586725245697
2018-07-19,1.6964150967491396,1.6631703778799651,1.6618290453098297
2018-07-20,1.7036029604703633,1.6702173807298488,1.6688703648126735
2018-07-23,1.7071008217660215,1.6736466942887884,1.6722969126597949
2018-07-24,1.7154386382026787,1.6818211141817867,1.680464739953628
2018-07-25,1.7126062874939958,1.6790442691705179,1.6776901344439192
2018-07-26,1.735701271777175,1.7016866600635216,1.7003142644438876
2018-07-27,1.7440977417166146,1.7099185840241118,1.708539549428778
2018-07-30,1.7393726417420943,1.7052860820349445,1.7039107835125242
2018-07-31,1.7593670280964067,1.7248886375486894,1.7234975297342576
2018-08-01,1.757528982853356,1.723086612556514,1.7216969580597017
2018-08-02,1.7399709995719497,1.7058727138209353,1.7044969421850373
2018-08-03,1.748950367586102,1.7146761127778531,1.7132932412765984
2018-08-06,1.7565935340508163,1.7221694957839808,1.7207805809339385
2018-08-07,1.7510886749164802,1.716772515608448,1.7153879533763852
2018-08-08,1.7596465205062786,1.7251626527339063,1.7237713239285903
2018-08-09,1.756025337608811,1.7216124343118382,1.7202239687270702
2018-08-10,1.7581023531293272,1.723648746470778,1.7222586386178103
2018-08-13,1.7530604777117813,1.7187056769004279,1.7173195555904501
2018-08-14,1.76889279098048,1.7342277236520012,1.7328290839451477
2018-08-15,1.7716423007799096,1.7369233511908417,1.7355225374836194
2018-08-16,1.7815558780278562,1.746642651643429,1.74523399940419
2018-08-17,1.7810789796697495,1.7461750990827483,1.7447668239206184
2018-08-20,1.7870505484050796,1.7520296427313562,1.750616645930251
2018-08-21,1.7885334337095793,1.7534834678694153,1.752069298570871
2018-08-22,1.7899074258267689,1.7548305338045922,1.7534152781089851
2018-08-23,1.7936284205977806,1.7584786080826698,1.7570604102466105
2018-08-24,1.7950079215841703,1.7598310749295023,1.7584117863405917
2018-08-27,1.7870948708723384,1.7520730966093372,1.7506600647630535
2018-08-28,1.7929996413447082,1.7578621510433876,1.7564444503746155
2018-08-29,1.7937369638469076,1.7585850242051229,1.7571667405453784
2018-08-30,1.7973683578397506,1.7621452536152957,1.7607240986612278
2018-08-31,1.7961333955016459,1.7609344928867048,1.7595143144007253
2018-09-03,1.789838534972042,1.7547629930068782,1.753347791782342
2018-09-04,1.796722387000031,1.7615119418936218,1.760091297699997
2018-09-05,1.8077838696912163,1.772356652237609,1.7709272618785932
2018-09-06,1.80965867077445,1.7741947127642022,1.7727638400252193
2018-09-07,1.8157915558253828,1.7802074114057085,1.778771689477112
2018-09-10,1.8104645197323828,1.7749847694658007,1.7735532595528998
2018-09-11,1.8247523325565296,1.7889925834137856,1.787549776319709
2018-09-12,1.8354377836369045,1.7994686312544474,1.7980173753181101
2018-09-13,1.83614813064686,1.8001650575638084,1.7987132399656574
2018-09-14,1.8372488584986677,1.801244214405045,1.7997915264762057
2018-09-17,1.8321436120199726,1.7962390156589287,1.7947903643797238
2018-09-18,1.832306648624247,1.7963988572279284,1.7949500770378763
2018-09-19,1.8338116236155784,1.7978743391602865,1.7964243690067772
2018-09-20,1.8410300113343538,1.8049512678276427,1.8034955901921796
2018-09-21,1.8374029316597913,1.8013952681878715,1.7999424584354584
2018-09-25,1.841637723023214,1.8055470701646654,1.8040909120197544
2018-09-26,1.8402500595843234,1.8041866008252616,1.8027315398871426
2018-09-27,1.8298027037738254,1.7939439822913363,1.792497181936755
2018-09-28,1.8364708848242093,1.8004814867138048,1.799029413918272
2018-10-08,1.8316894939607788,1.7957937969706737,1.794345504756502
2018-10-09,1.842665582868035,1.8065547869963505,1.8050978161365032
2018-10-10,1.8636844356204134,1.827161732396546,1.8256881422129034
2018-10-11,1.8513994951496757,1.8151175404271962,1.8136536637805336
2018-10-12,1.840815383349413,1.8047408459164596,1.8032853379844538
2018-10-15,1.8680099387869373,1.8314024684933738,1.8299254581926325
2018-10-16,1.8809983650700572,1.8441363600336924,1.842649079959214
2018-10-17,1.8977017754006364,1.8605124329209413,1.8590119456848715
2018-10-18,1.9061690527988109,1.8688137767234827,1.8673065945252092
2018-10-19,1.9047146192165707,1.8673878457380704,1.8658818135408424
2018-10-22,1.9095795379984546,1.8721574264994811,1.8706475476764917
2018-10-23,1.9459501600738067,1.9078152919456868,1.9062766553616521
2018-10-24,1.9640558264033292,1.9255661407613724,1.9240131882708134
2018-10-25,1.9674978108788697,1.9289406725206169,1.9273849984992886
2018-10-26,1.9771767673008964,1.9384299500215976,1.9368666229797802
2018-10-29,1.9809115222878109,1.9420915148560411,1.940525234793754
2018-10-30,1.9974352159374278,1.9582913929777757,1.9567120478534565
2018-10-31,2.013387240975403,1.9739308055019873,1.9723388473263084
2018-11-01,2.0082318689920027,1.9688764635628153,1.9672885816703323
2018-11-02,1.9973486096117792,1.9582064838799775,1.9566272072341138
2018-11-05,2.012125539371483,1.9726938295181113,1.971102868952898
2018-11-06,2.000144962038979,1.9609480360696177,1.95936654838555
2018-11-07,2.00645585646879,1.9671352556326265,1.9655487780093266
2018-11-08,2.0374360109740803,1.997508290731219,1.9958973175169843
2018-11-09,2.0500224503088167,2.0098480730784942,2.0082271479361884
2018-11-12,2.0635791363524034,2.0231390881685627,2.0215074439371796
2018-11-13,2.074982576099967,2.0343190542219367,2.032678393444324
2018-11-14,2.0814238346231067,2.040634083127587,2.038988329333609
2018-11-15,2.08919203374725,2.048250048522794,2.046598152518389
2018-11-16,2.089253418576539,2.0483102303909706,2.046658285850407
2018-11-19,2.0946209773054316,2.0535726008429505,2.051916412245989
2018-11-20,2.089263242515111,2.0483198618094,2.046667909501181
2018-11-21,2.107935294501524,2.066625996798146,2.0649592807498913
2018-11-22,2.1120160808958652,2.070626811847794,2.0689568691766964
2018-11-23,2.0874948919424554,2.0465861656781974,2.0449356115809603
2018-11-26,2.0872085812654158,2.046305465843684,2.0446551381284435
2018-11-27,2.099290998282307,2.058151103219934,2.056491222100281
2018-11-28,2.0977621766121937,2.0566522419331736,2.0549935696322255
2018-11-29,2.0926790259879113,2.0516687060280705,2.0500140529058624
2018-11-30,2.1011752486891235,2.0599984278913137,2.0583370569202404
2018-12-03,2.0975935589404626,2.056486928669134,2.0548283896919073
2018-12-04,2.105663606813367,2.064398827470322,2.0627339076149283
2018-12-05,2.105114734772265,2.063860711697976,2.0621962258283126
2018-12-06,2.1086330134427405,2.0673100425115694,2.065642774786344
2018-12-07,2.1166429471447357,2.0751630052018153,2.0734894041298872
2018-12-10,2.1106150403106128,2.069253227514535,2.0675843926273587
2018-12-11,2.113367957761379,2.071952195924824,2.070281184342895
2018-12-12,2.122826953603813,2.0812258234230545,2.079547332740504
2018-12-13,2.119642509599499,2.078103785103458,2.0764278123178945
2018-12-14,2.1120282610430396,2.0706387533001065,2.06896880099833
2018-12-17,2.121752977307218,2.0801728938856643,2.0784952523817077
2018-12-18,2.12101393692171,2.0794483365060525,2.0777712793513756
2018-12-19,2.1216129420137295,2.0800356028697835,2.0783580720898476
2018-12-20,2.1319499491258904,2.09017003521351,2.088484331101266
2018-12-21,2.140185412783371,2.0982441081391023,2.096551892356658
2018-12-24,2.153739939014484,2.1115330057426336,2.109830072578847
2018-12-25,2.1494433282799537,2.1073205958715793,2.105621059980035
2018-12-26,2.1660657267012753,2.123617244443406,2.1219045654452953
2018-12-27,2.151720585512738,2.109553225597428,2.107851889109259
2018-12-28,2.142091755443136,2.100113092120609,2.0984193690186976
2019-01-02,2.1637798896721994,2.1213762030598984,2.1196653314423424
2019-01-03,2.179792765820074,2.137075274192218,2.135351741409149
2019-01-04,2.167602842081465,2.1251242369080523,2.123410342533513
2019-01-07,2.173181384320522,2.1305934562173667,2.128875150964609
2019-01-08,2.175898550519086,2.133257373994265,2.131536920314788
2019-01-09,2.1739690107025282,2.1313656474516343,2.129646719433304
2019-01-10,2.1799982826845943,2.1372767635339955,2.1355530682515096
2019-01-11,2.1813279557494822,2.138580378939225,2.136855632302155
2019-01-14,2.1733757376067677,2.1307840007539878,2.1290655418287048
2019-01-15,2.177649312570313,2.1349738262870415,2.1332519883035905
2019-01-16,2.182154084622749,2.1393903181297933,2.137664918283749
2019-01-17,2.1736472499045556,2.131050192213717,2.129331518607317
2019-01-18,2.1679436016941427,2.1254583186400944,2.123744154831519
2019-01-21,2.1610528623585368,2.118702617416594,2.116993902022809
2019-01-22,2.1713665453278006,2.128814182701645,2.127097312417638
2019-01-23,2.1770883278119006,2.134423835170822,2.132702440750464
2019-01-24,2.1863900713792472,2.143543292073494,2.1418145428897706
2019-01-25,2.166269169956759,2.1238167008127506,2.122103860954799
2019-01-28,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-01-29,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-01-30,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-01-31,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-01,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-11,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-12,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-13,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-14,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-15,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-18,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-19,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-20,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-21,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-22,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-25,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-26,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-27,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-02-28,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-03-01,2.1597703624468885,2.117445250710312,2.1157375493719344
2019-03-04,2.14386167380737,2.1018483253193123,2.1001532027667875
2019-03-05,2.127271991821573,2.0855837520376306,2.083901746723227
2019-03-06,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-07,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-08,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-11,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-12,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-13,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-14,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-15,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-18,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-19,2.120890175846108,2.0793270007815177,2.077650041483057
2019-03-20,2.1225763865559126,2.0809801667482586,2.079301874185699
2019-03-21,2.1283864542324413,2.08667637428119,2.084993487776367
2019-03-22,2.129957770230431,2.0882168971326744,2.086532768209454
2019-03-25,2.1504481165608835,2.108305693273793,2.1066053629096877
2019-03-26,2.159683304827502,2.1173598991627993,2.1156522666597084
2019-03-27,2.1634285136007474,2.1210317129202774,2.1193211191310493
2019-03-28,2.1758134341468676,2.1331739256512163,2.131453539272109
2019-03-29,2.1610836825813995,2.1187328336542377,2.1170240938913167
2019-04-01,2.1504651100011696,2.108322353692906,2.106622009892316
2019-04-02,2.1561071667448717,2.1138538428104137,2.1121490379115424
2019-04-03,2.1646722831465213,2.1222511082613145,2.1205395310402566
2019-04-04,2.1682719163565585,2.125780199306094,2.1240657759035364
2019-04-08,2.18647804606816,2.1436295427186836,2.1419007239745578
2019-04-09,2.2091026565266993,2.165810777722913,2.164064070004
2019-04-10,2.223333357807833,2.1797625993452243,2.1780046396024635
2019-04-11,2.2415265897708414,2.1975992977669487,2.1958269528806964
2019-04-12,2.241393348585805,2.197468667715088,2.195696428180846
2019-04-15,2.249749563022917,2.2056611250621434,2.2038822783816854
2019-04-16,2.2367027650314655,2.192870005726346,2.191101474973349
2019-04-17,2.2436182239941593,2.1996499421453497,2.1978759434320865
2019-04-18,2.262278711644561,2.2179447394248695,2.2161559861153353
2019-04-19,2.2641924062540744,2.2198209312796524,2.2180306648375634
2019-04-22,2.2594241040102214,2.215146073657864,2.213359577448141
2019-04-23,2.25080641178148,2.206697262710593,2.2049175803940546
2019-04-24,2.253189917810502,2.2090340590704964,2.207252492147841
2019-04-25,2.2518745702032494,2.207744488386299,2.2059639614912823
2019-04-26,2.250362599000241,2.2062621473473216,2.2044828159475722
2019-04-29,2.2352079051813165,2.191404440708318,2.189637091920872
2019-04-30,2.2438367611837684,2.1998641966523502,2.1980900251446744
2019-05-06,2.2547176232849604,2.210531826035736,2.2087490511769365
2019-05-07,2.2760166299734204,2.2314134351834007,2.229613819486862
2019-05-08,2.2953039798955666,2.25032281008804,2.2485079441436744
2019-05-09,2.3358859214109127,2.2901094655678937,2.288262512028919
2019-05-10,2.317609018656464,2.272190736054791,2.2703582338166757
2019-05-13,2.340927198051745,2.295051948095783,2.2932010084872636
2019-05-14,2.3499017343503397,2.303850610024479,2.3019925743709746
2019-05-15,2.345599925048392,2.2996331034625546,2.297778469191729
2019-05-16,2.3534689492639886,2.307347918075605,2.3054870618733108
2019-05-17,2.35019053358392,2.3041337496471845,2.3022754856440155
2019-05-20,2.3793352320159857,2.3327072981833563,2.33082598985965
2019-05-21,2.3743127079096484,2.3277832006957446,2.3259058636142074
2019-05-22,2.374746917980686,2.328208901533536,2.326331221127943
2019-05-23,2.3706202771162985,2.324163130625843,2.3222887130996055
2019-05-24,2.381254904410849,2.334589350676575,2.33270652449376
2019-05-27,2.3809700721319125,2.3343101002679343,2.3324274992981664
2019-05-28,2.3831205201462153,2.336418405860954,2.3345341045609027
2019-05-29,2.400287947583351,2.3532494024917687,2.3513515271380494
2019-05-30,2.407022047902373,2.359851534360161,2.3579483344440124
2019-05-31,2.4154539593677824,2.368118205297627,2.3662083383826413
2019-06-03,2.4103853545332936,2.3631489301278554,2.36124307089045
2019-06-04,2.4162403568305724,2.368889191695861,2.3669787029869926
2019-06-05,2.445642026704494,2.397714675793604,2.3957809395803396
2019-06-06,2.4545296298353634,2.406428108187563,2.404487344666199
2019-06-10,2.4342278740429486,2.386524206767679,2.3845994955712015
2019-06-11,2.4245540950743774,2.377040005257378,2.3751229429876473
2019-06-12,2.4333856500381015,2.3856984878625096,2.3837744426012097
2019-06-13,2.431710660304333,2.3840563229738594,2.382133602104384
2019-06-14,2.4280916700432162,2.3805082542189546,2.378588394836339
2019-06-17,2.451678777026682,2.403633123662737,2.401694614272295
2019-06-18,2.430078495957129,2.382456144220851,2.380534713881744
2019-06-19,2.4179707467994036,2.370585671138809,2.368673814233897
2019-06-20,2.394285082130167,2.3473641754484196,2.345471046479569
2019-06-21,2.429749438825706,2.382133535636041,2.3802123654779757
2019-06-24,2.4265844356990782,2.379030557210423,2.3771118895777046
2019-06-25,2.4440241327660925,2.3961284877915885,2.3941960308252725
2019-06-26,2.4601468083819307,2.4119352066470237,2.409990001698234
2019-06-27,2.45726632080002,2.409111168102881,2.407168240716829
2019-06-28,2.452218838552838,2.404162601580174,2.4022236651703563
2019-07-01,2.4334706138217443,2.3857817866072675,2.383857674166249
2019-07-02,2.426170201980279,2.378624441247446,2.3767061011437502
2019-07-03,2.4232427975365254,2.375754405273199,2.3738383798287717
2019-07-04,2.4295567232800255,2.381944596745113,2.3800235789646345
2019-07-05,2.431102229974823,2.383459816079419,2.3815375762876108
2019-07-08,2.4268928506348217,2.379332928125541,2.3774140166332867
2019-07-09,2.4332832311651376,2.3855980760965596,2.3836741118164833
2019-07-10,2.4449424920467635,2.3970288499463415,2.39509566684571
2019-07-11,2.4648911550097266,2.4165865781119837,2.414637621872211
2019-07-12,2.4735090631826564,2.425035600771575,2.4230798304678736
2019-07-15,2.466603760719196,2.418265621814457,2.416315311440415
2019-07-16,2.4786996139702526,2.430124432114419,2.428164557712115
2019-07-17,2.48036176551629,2.4317540104058497,2.4297928217627036
2019-07-18,2.463501220018664,2.4152238817361114,2.413276024499217
2019-07-19,2.462112764955702,2.4138626362861264,2.4119158768819515
2019-07-22,2.447529909183427,2.399565561359228,2.3976303324227137
2019-07-23,2.4661568293191354,2.4178274489480693,2.4158774919566666
2019-07-24,2.470903902703503,2.4224814937332355,2.4205277832948395
2019-07-25,2.470645934982637,2.422228581416777,2.420275074949984
2019-07-26,2.4638072728455893,2.4155239368327583,2.413575837604016
2019-07-29,2.4549046531643373,2.406795782168394,2.404854722121135
2019-07-30,2.4665801576932496,2.418242481338014,2.416292189626567
2019-07-31,2.4687473169628866,2.420367170695186,2.4184151654400914
2019-08-01,2.481631476268936,2.4329988385828227,2.431036645996485
2019-08-02,2.476088154892966,2.4275641499118423,2.4256063403550607
2019-08-05,2.4851178707574815,2.4364169100501565,2.43445196081865
2019-08-06,2.465509687728002,2.4171929894182465,2.4152435441129843
2019-08-07,2.468834051835019,2.4204522058203373,2.418500131985147
2019-08-08,2.4564180941078355,2.4082795641452934,2.4063373074406633
2019-08-09,2.4490488398255117,2.401054725452857,2.3991182955183414
2019-08-12,2.437709672688856,2.389937772457299,2.3880103082495254
2019-08-13,2.4325313939730133,2.384860972689895,2.3829376028773623
2019-08-14,2.429210163421434,2.3816048284348237,2.3796840846745586
2019-08-15,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-16,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-19,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-20,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-21,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-22,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-23,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-26,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-27,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-28,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-29,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-08-30,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-02,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-03,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-04,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-05,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-06,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-09,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-10,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-11,2.4219225329311698,2.3744600139495193,2.372545032420535
2019-09-12,2.417437154926761,2.3700625360888097,2.368151101087806
2019-09-16,2.414451686109876,2.3671355736314235,2.365226499200406
