hedge_ratio,label,dd_moderate,dd_severe,scale_moderate,scale_severe,recover_dd,rebal_cost_bps,annual_return,annual_vol,sharpe,max_drawdown,total_return,start,end,days,latest_nav,avg_scale,min_scale,share_below_1,severe_share,n_scale_changes,annualized_turnover
0.5,dd5_6_sc85_80_rec3,0.05,0.06,0.85,0.8,0.03,2.0,0.24423354372394845,0.1325458525045947,1.8426343722485177,-0.2084777546998629,33.322513640728594,2010-02-02,2026-04-09,3928,34.322513640728594,0.9030677189409368,0.8,0.5114562118126272,0.39231160896130346,143,0.8853360488798367
0.5,dd4_10_sc90_65_rec2,0.04,0.1,0.9,0.65,0.02,2.0,0.24036418541915627,0.13046126652859485,1.8424179974251025,-0.19190823396132853,31.6356040856325,2010-02-02,2026-04-09,3928,32.6356040856325,0.8787169042769858,0.65,0.5687372708757638,0.2576374745417515,128,1.4659368635437884
0.5,dd5_10_sc90_65_rec3,0.05,0.1,0.9,0.65,0.03,2.0,0.24162026118669178,0.13116151723468983,1.842158174751486,-0.19190823396132853,32.17449005958373,2010-02-02,2026-04-09,3928,33.17449005958373,0.8844959266802445,0.65,0.5134928716904277,0.25661914460285135,120,1.3183808553971486
0.5,dd5_10_sc85_65_rec3,0.05,0.1,0.85,0.65,0.03,2.0,0.23814233954349895,0.12927933855366008,1.8420757888133301,-0.19635894357831768,30.70243869334121,2010-02-02,2026-04-09,3928,31.70243869334121,0.8736252545824846,0.65,0.5142566191446029,0.24618126272912425,124,1.4017820773930754
0.5,dd4_10_sc90_65_rec3,0.04,0.1,0.9,0.65,0.03,2.0,0.24081741424764802,0.13077145994625422,1.8415135408492158,-0.19190823396132858,31.829095701493074,2010-02-02,2026-04-09,3928,32.829095701493074,0.8803207739307537,0.65,0.550152749490835,0.25865580448065173,140,1.485183299389002
0.5,dd5_10_sc85_70_rec3,0.05,0.1,0.85,0.7,0.03,2.0,0.2409103865176332,0.13083664363639022,1.8413066845948014,-0.2014584450732545,31.868920055994167,2010-02-02,2026-04-09,3928,32.86892005599417,0.8869653767820773,0.7,0.5114562118126272,0.24210794297352342,132,1.2702647657841144
0.5,dd4_8_sc85_80_rec2,0.04,0.08,0.85,0.8,0.02,2.0,0.2437965657878478,0.13240699145024987,1.8412665609085384,-0.2100379215006409,33.127988111795254,2010-02-02,2026-04-09,3928,34.127988111795254,0.8996053971486762,0.8,0.5684826883910387,0.3024439918533605,130,0.8211812627291241
0.5,dd4_6_sc95_65_rec3,0.04,0.06,0.95,0.65,0.03,2.0,0.2317017229055125,0.12584770455229902,1.8411279230700892,-0.18421383014430484,28.13687481775063,2010-02-02,2026-04-09,3928,29.13687481775063,0.8467158859470468,0.65,0.5682281059063137,0.41624236252545826,171,2.1908859470468425
0.5,dd5_8_sc85_80_rec3,0.05,0.08,0.85,0.8,0.03,2.0,0.24572067743445802,0.13346886983591824,1.8410336263170435,-0.210037921500641,33.99235015520006,2010-02-02,2026-04-09,3928,34.99235015520006,0.908070264765784,0.8,0.5112016293279023,0.304989816700611,124,0.7762729124236251
0.5,dd4_8_sc90_65_rec3,0.04,0.08,0.9,0.65,0.03,2.0,0.23634092090495162,0.12837652541867775,1.8409979560840017,-0.1919082339613284,29.96428908062008,2010-02-02,2026-04-09,3928,30.96428908062008,0.8623217922606925,0.65,0.5506619144602851,0.3304480651731161,162,1.8187881873727085
0.5,dd3_6_sc85_80_rec2,0.03,0.06,0.85,0.8,0.02,2.0,0.24057193073165983,0.13068965877831118,1.8407878096899917,-0.2062007498391415,31.724161132770973,2010-02-02,2026-04-09,3928,32.72416113277097,0.8898421588594705,0.8,0.6023421588594705,0.39613034623217924,212,1.347250509164969
0.5,dd3_10_sc85_65_rec3,0.03,0.1,0.85,0.65,0.03,2.0,0.2359845492197461,0.1282052996623786,1.840677022254135,-0.19245532747869817,29.820185961746503,2010-02-02,2026-04-09,3928,30.820185961746503,0.8654913441955193,0.65,0.5745926680244399,0.2415987780040733,222,2.3641038696537677
0.5,dd3_6_sc95_65_rec2,0.03,0.06,0.95,0.65,0.02,2.0,0.23077596309561121,0.12538904742854198,1.8404794344348794,-0.1828929776609188,27.784538759599673,2010-02-02,2026-04-09,3928,28.784538759599673,0.8436736252545824,0.65,0.6122708757637475,0.41904276985743383,198,2.4539205702647653
0.5,dd3_6_sc95_75_rec3,0.03,0.06,0.95,0.75,0.03,2.0,0.24196587613681708,0.13147907515347795,1.8403375278869725,-0.19954549547550599,32.32422497160661,2010-02-02,2026-04-09,3928,33.32422497160661,0.8897912423625254,0.75,0.5779022403258656,0.4065682281059063,239,1.7289714867617108
0.5,dd4_8_sc90_65_rec2,0.04,0.08,0.9,0.65,0.02,2.0,0.23535644502765574,0.12788889246239074,1.8403196751185316,-0.19190823396132833,29.56773515522642,2010-02-02,2026-04-09,3928,30.56773515522642,0.8603615071283097,0.65,0.575356415478615,0.3284114052953157,142,1.6519857433808554
0.5,dd4_10_sc85_70_rec3,0.04,0.1,0.85,0.7,0.03,2.0,0.23987999703646,0.1303490542087177,1.8402895095223246,-0.20145844507325467,31.43007763263975,2010-02-02,2026-04-09,3928,32.43007763263975,0.8819246435845214,0.7,0.5470977596741344,0.240071283095723,160,1.5397148676171082
0.5,dd5_10_sc85_80_rec2,0.05,0.1,0.85,0.8,0.02,2.0,0.24536506264814073,0.1333296398667872,1.8402889477035322,-0.2115938801488347,33.8310671074586,2010-02-02,2026-04-09,3928,34.8310671074586,0.9081211812627291,0.8,0.5358961303462322,0.22988798370672098,120,0.6992871690427694
0.5,dd5_8_sc90_70_rec2,0.05,0.08,0.9,0.7,0.02,2.0,0.2399370316540297,0.13038593118297953,1.840206450781178,-0.19860840489817547,31.45422422042897,2010-02-02,2026-04-09,3928,32.45422422042897,0.8827902240325866,0.7,0.5361507128309573,0.3179735234215886,138,1.443482688391039
0.5,dd3_8_sc85_80_rec3,0.03,0.08,0.85,0.8,0.03,2.0,0.24371514165050145,0.13245535679776585,1.8399795036044344,-0.20620074983914127,33.09185578165006,2010-02-02,2026-04-09,3928,34.09185578165006,0.8993762729124236,0.8,0.5705193482688391,0.30091649694501016,218,1.693686354378819
0.5,dd4_6_sc95_70_rec2,0.04,0.06,0.95,0.7,0.02,2.0,0.23620822280993625,0.12838965168144728,1.8397761791269749,-0.19256016410609617,29.910557324189973,2010-02-02,2026-04-09,3928,30.910557324189973,0.8675152749490833,0.7,0.579938900203666,0.4139511201629328,157,1.8219959266802448
0.5,dd4_8_sc90_70_rec3,0.04,0.08,0.9,0.7,0.03,2.0,0.24027038543468926,0.13061233411125675,1.8395688819864808,-0.19860840489817527,31.595693032156184,2010-02-02,2026-04-09,3928,32.595693032156184,0.8814663951120163,0.7,0.5483706720977597,0.3184826883910387,164,1.59745417515275
0.5,dd3_6_sc90_80_rec2,0.03,0.06,0.9,0.8,0.02,2.0,0.24339633210990863,0.13236920654327558,1.8387685358704244,-0.20576504900866757,32.9507276834902,2010-02-02,2026-04-09,3928,33.9507276834902,0.9005600814663952,0.8,0.5969959266802444,0.3974032586558045,204,1.321588594704684
0.5,dd3_10_sc85_65_rec2,0.03,0.1,0.85,0.65,0.02,2.0,0.2338547498671557,0.12719732867737427,1.8385193486280624,-0.1924553274786983,28.972007983213377,2010-02-02,2026-04-09,3928,29.972007983213377,0.8589867617107942,0.65,0.6074338085539714,0.2494908350305499,178,1.9535132382892058
0.5,dd3_8_sc90_70_rec2,0.03,0.08,0.9,0.7,0.02,2.0,0.2383849503701143,0.12968049329344483,1.8382483310785211,-0.19601330846853549,30.80310301664238,2010-02-02,2026-04-09,3928,31.80310301664238,0.8753818737270875,0.7,0.5990325865580448,0.3235743380855397,188,1.7770875763747456
0.5,dd3_6_sc85_80_rec3,0.03,0.06,0.85,0.8,0.03,2.0,0.24193353155911157,0.1316204615514977,1.8381149002767543,-0.20620074983914144,32.31018509508016,2010-02-02,2026-04-09,3928,33.31018509508016,0.8946283095723015,0.8,0.5728105906313645,0.3890020366598778,263,1.8861507128309571
0.5,dd5_10_sc85_75_rec3,0.05,0.1,0.85,0.75,0.03,2.0,0.24316928357037915,0.13234632263054827,1.8373709124446096,-0.20653674660354254,32.85055400221983,2010-02-02,2026-04-09,3928,33.85055400221983,0.8996181262729124,0.75,0.5112016293279023,0.2370162932790224,138,1.07459266802444
0.5,dd4_10_sc85_75_rec3,0.04,0.1,0.85,0.75,0.03,2.0,0.2422709666980023,0.1318871986386255,1.8369558926020662,-0.20653674660354293,32.45692969591195,2010-02-02,2026-04-09,3928,33.45692969591195,0.8945773930753563,0.75,0.5458248472505092,0.2354887983706721,162,1.299134419551935
0.5,dd4_6_sc85_80_rec3,0.04,0.06,0.85,0.8,0.03,2.0,0.24286272393421338,0.13220942635868302,1.8369546757984483,-0.208477754699863,32.71573998912955,2010-02-02,2026-04-09,3928,33.71573998912955,0.8982561099796335,0.8,0.5465885947046843,0.395112016293279,191,1.1932790224032583
0.5,dd4_10_sc85_80_rec3,0.04,0.1,0.85,0.8,0.03,2.0,0.24523851884636017,0.13354030121602656,1.8364382633048035,-0.2115938801488347,33.77384375335342,2010-02-02,2026-04-09,3928,34.77384375335342,0.9069628309572301,0.8,0.544806517311609,0.22632382892057026,156,1.0200610997963335
0.5,dd3_10_sc85_80_rec2,0.03,0.1,0.85,0.8,0.02,2.0,0.24269609480116205,0.13215640332057765,1.836430840300968,-0.20776426642029666,32.642673905656466,2010-02-02,2026-04-09,3928,33.642673905656466,0.8989562118126273,0.8,0.5990325865580448,0.22377800407331974,178,1.231771894093686
0.5,dd3_10_sc85_75_rec3,0.03,0.1,0.85,0.75,0.03,2.0,0.2411471823281035,0.1313192544503669,1.836342913591905,-0.2026825682913915,31.970555558764936,2010-02-02,2026-04-09,3928,32.970555558764936,0.8909623217922606,0.75,0.5712830957230143,0.2334521384928717,232,1.9791751527494907
0.5,dd3_8_sc85_80_rec2,0.03,0.08,0.85,0.8,0.02,2.0,0.24158612748072872,0.1315598729846271,1.8363207716760133,-0.20620074983914136,32.15973620349171,2010-02-02,2026-04-09,3928,33.15973620349171,0.8948828920570264,0.8,0.6003054989816701,0.3014256619144603,164,1.1868635437881874
0.5,dd5_6_sc95_80_rec2,0.05,0.06,0.95,0.8,0.02,2.0,0.24528828569596195,0.13361939082447968,1.835723723798208,-0.2090519919961929,33.79633788889111,2010-02-02,2026-04-09,3928,34.79633788889111,0.9108197556008147,0.8,0.5341140529531568,0.40224032586558045,133,1.0970468431771891
0.5,dd5_8_sc90_70_rec3,0.05,0.08,0.9,0.7,0.03,2.0,0.24028299114111396,0.13090575425315096,1.8355418561390722,-0.19860840489817522,31.601053982622133,2010-02-02,2026-04-09,3928,32.60105398262213,0.8847505091649694,0.7,0.515020366598778,0.31873727087576376,146,1.4819755600814668
0.5,dd4_6_sc90_80_rec3,0.04,0.06,0.9,0.8,0.03,2.0,0.2446322550048905,0.13332149214737776,1.834904868409861,-0.20876463591143807,33.50091148962289,2010-02-02,2026-04-09,3928,34.50091148962289,0.9055244399185337,0.8,0.5458248472505092,0.3989307535641548,183,1.2189409368635433
0.5,dd5_8_sc90_65_rec3,0.05,0.08,0.9,0.65,0.03,2.0,0.23613127709666704,0.12869115110044607,1.8348680160018287,-0.19190823396132842,29.879440753809387,2010-02-02,2026-04-09,3928,30.879440753809387,0.8660005091649696,0.65,0.5157841140529531,0.3296843177189409,154,1.8829429735234215
0.5,dd4_6_sc90_80_rec2,0.04,0.06,0.9,0.8,0.02,2.0,0.24383529260992498,0.13290749448787972,1.8346241011424764,-0.20876463591143796,33.14518591959596,2010-02-02,2026-04-09,3928,34.14518591959596,0.9034114052953158,0.8,0.5679735234215886,0.3979124236252546,164,1.0906313645621177
0.5,dd4_6_sc95_80_rec2,0.04,0.06,0.95,0.8,0.02,2.0,0.24605714892733577,0.13413768239723273,1.834362608104909,-0.20905199199619312,34.14559595145787,2010-02-02,2026-04-09,3928,35.14559595145787,0.9113289205702648,0.8,0.5674643584521385,0.4019857433808554,158,1.161201629327902
0.5,dd5_6_sc95_80_rec3,0.05,0.06,0.95,0.8,0.03,2.0,0.24621869383487338,0.13423047564860968,1.8342980060610672,-0.20905199199619315,34.21939502300368,2010-02-02,2026-04-09,3928,35.21939502300368,0.9128564154786152,0.8,0.5117107942973523,0.4024949083503055,140,1.116293279022403
0.5,dd3_6_sc95_65_rec3,0.03,0.06,0.95,0.65,0.03,2.0,0.2303794233626033,0.1255972728051123,1.8342709058665643,-0.18289297766091878,27.634845418303904,2010-02-02,2026-04-09,3928,28.634845418303904,0.8448701629327902,0.65,0.5913951120162932,0.4185336048879837,238,2.550152749490835
0.5,dd5_10_sc85_80_rec3,0.05,0.1,0.85,0.8,0.03,2.0,0.2457242248786331,0.13397313897446503,1.8341305336248603,-0.21159388014883476,33.99396256211405,2010-02-02,2026-04-09,3928,34.99396256211405,0.9118890020366598,0.8,0.5104378818737271,0.23090631364562117,132,0.8019348268839102
0.5,dd4_10_sc90_70_rec2,0.04,0.1,0.9,0.7,0.02,2.0,0.2423816088044255,0.1321621351449351,1.8339716480716555,-0.19860840489817558,32.50517788976363,2010-02-02,2026-04-09,3928,33.50517788976363,0.8926680244399184,0.7,0.5677189409368636,0.25280040733197556,128,1.2510183299389002
0.5,dd5_10_sc90_70_rec2,0.05,0.1,0.9,0.7,0.02,2.0,0.24281069670820732,0.13240318068651305,1.8338735931359742,-0.1986084048981754,32.69291032755072,2010-02-02,2026-04-09,3928,33.69291032755072,0.8963849287169042,0.7,0.5356415478615071,0.25025458248472504,112,1.1227087576374744
0.5,dd3_8_sc90_80_rec2,0.03,0.08,0.9,0.8,0.02,2.0,0.24565932943451596,0.1339743859106331,1.8336290759218834,-0.2093327158056907,33.96447689491082,2010-02-02,2026-04-09,3928,34.96447689491082,0.909775967413442,0.8,0.5926680244399185,0.3095723014256619,168,1.0778004073319754
0.5,dd3_10_sc85_80_rec3,0.03,0.1,0.85,0.8,0.03,2.0,0.24366254769066953,0.1329198842635391,1.8331534746717197,-0.20776426642029652,33.068536055097596,2010-02-02,2026-04-09,3928,34.068536055097596,0.903169551934827,0.8,0.5707739307535642,0.22428716904276985,222,1.6936863543788188
0.5,dd3_6_sc95_70_rec3,0.03,0.06,0.95,0.7,0.03,2.0,0.235317238737075,0.1283748284331529,1.8330481264059406,-0.19125282744789568,29.55204167113235,2010-02-02,2026-04-09,3928,30.55204167113235,0.8669551934826883,0.7,0.584775967413442,0.41522403258655805,235,2.1363543788187376
0.5,dd3_8_sc90_75_rec2,0.03,0.08,0.9,0.75,0.02,2.0,0.24140977367563954,0.13172109863389464,1.8327342861496576,-0.2026936805796259,32.08360755077546,2010-02-02,2026-04-09,3928,33.08360755077546,0.8922606924643585,0.75,0.5969959266802444,0.32026476578411406,188,1.485183299389002
0.5,dd4_10_sc90_70_rec3,0.04,0.1,0.9,0.7,0.03,2.0,0.24277878424703347,0.13248878902502012,1.8324477567772577,-0.1986084048981754,32.67891424625801,2010-02-02,2026-04-09,3928,33.67891424625801,0.8949338085539714,0.7,0.545061099796334,0.25280040733197556,146,1.3536659877800408
0.5,dd4_8_sc90_75_rec3,0.04,0.08,0.9,0.75,0.03,2.0,0.24326994129811252,0.1327714810132207,1.8322454448925591,-0.20526721420232275,32.89492986575936,2010-02-02,2026-04-09,3928,33.89492986575936,0.8981670061099797,0.75,0.544806517311609,0.31568228105906315,164,1.3183808553971486
0.5,dd3_6_sc95_70_rec2,0.03,0.06,0.95,0.7,0.02,2.0,0.2349094492551056,0.12821207940844664,1.832194363736602,-0.1912528274478957,29.389259378945574,2010-02-02,2026-04-09,3928,30.389259378945574,0.8657586558044806,0.7,0.6074338085539714,0.4154786150712831,199,2.0208757637474544
0.5,dd5_10_sc90_75_rec2,0.05,0.1,0.9,0.75,0.02,2.0,0.2455542764402745,0.13406337485559186,1.831628337752772,-0.20526721420232263,33.91679478584249,2010-02-02,2026-04-09,3928,34.91679478584249,0.9099541751527496,0.75,0.5308044806517311,0.24643584521384929,120,0.9911914460285135
0.5,dd5_6_sc90_80_rec3,0.05,0.06,0.9,0.8,0.03,2.0,0.24418350797067867,0.13334852878962175,1.831167619073747,-0.20876463591143776,33.300187054660256,2010-02-02,2026-04-09,3928,34.300187054660256,0.9080193482688393,0.8,0.5104378818737271,0.3979124236252546,149,1.0778004073319754
0.5,dd3_6_sc95_80_rec2,0.03,0.06,0.95,0.8,0.02,2.0,0.24529188768929888,0.13395635600236538,1.8311328779723417,-0.2077713616704548,33.79796648477579,2010-02-02,2026-04-09,3928,34.79796648477579,0.9099541751527496,0.8,0.594959266802444,0.4019857433808554,208,1.3472505091649691
0.5,dd3_8_sc95_70_rec2,0.03,0.08,0.95,0.7,0.02,2.0,0.24114687615164243,0.13176530967702457,1.8301241559157533,-0.19919221852859273,31.970423954118907,2010-02-02,2026-04-09,3928,32.97042395411891,0.8879837067209775,0.7,0.5931771894093686,0.32942973523421587,194,1.8412423625254584
0.5,dd3_8_sc90_65_rec3,0.03,0.08,0.9,0.65,0.03,2.0,0.23453099974234326,0.1281593420172244,1.829995348375171,-0.18929144078594987,29.238917397200673,2010-02-02,2026-04-09,3928,30.238917397200673,0.8599032586558046,0.65,0.5786659877800407,0.3289205702647658,245,2.3961812627291237
0.5,dd5_8_sc90_75_rec2,0.05,0.08,0.9,0.75,0.02,2.0,0.24253083036196732,0.13254321331859137,1.8298245854278559,-0.2052672142023225,32.570352991448175,2010-02-02,2026-04-09,3928,33.570352991448175,0.8985870672097761,0.75,0.5333503054989817,0.3205193482688391,142,1.1964867617107946
0.5,dd4_6_sc95_80_rec3,0.04,0.06,0.95,0.8,0.03,2.0,0.2460734674464522,0.13448779945927986,1.8297084823739584,-0.20905199199619295,34.15304419935659,2010-02-02,2026-04-09,3928,35.15304419935659,0.9123727087576375,0.8,0.5458248472505092,0.40224032586558045,174,1.2317718940936857
0.5,dd5_8_sc90_80_rec3,0.05,0.08,0.9,0.8,0.03,2.0,0.247316374221775,0.1351679499708126,1.829696864346756,-0.21188482004803497,34.72471528238423,2010-02-02,2026-04-09,3928,35.72471528238423,0.9180244399185338,0.8,0.5094195519348269,0.31033604887983707,136,0.8725050916496943
0.5,dd5_6_sc90_80_rec2,0.05,0.06,0.9,0.8,0.02,2.0,0.24280517766085663,0.13271282155159816,1.8295532776873036,-0.20876463591143793,32.690489408426146,2010-02-02,2026-04-09,3928,33.690489408426146,0.9049898167006112,0.8,0.5358961303462322,0.3971486761710794,145,1.0393075356415475
0.5,dd4_8_sc95_70_rec2,0.04,0.08,0.95,0.7,0.02,2.0,0.2415459732469285,0.13203266163729932,1.8294410659573614,-0.20048671062170634,32.14238793209352,2010-02-02,2026-04-09,3928,33.14238793209352,0.8893584521384927,0.7,0.5656822810590632,0.32942973523421587,154,1.6616089613034624
0.5,dd5_10_sc90_70_rec3,0.05,0.1,0.9,0.7,0.03,2.0,0.24280349328253892,0.13274020390724758,1.8291631784157738,-0.19860840489817566,32.68975059173759,2010-02-02,2026-04-09,3928,33.68975059173759,0.8979124236252546,0.7,0.5117107942973523,0.2545824847250509,124,1.1868635437881874
0.5,dd5_8_sc90_80_rec2,0.05,0.08,0.9,0.8,0.02,2.0,0.24650013932097514,0.13477373314948318,1.8289924420775043,-0.21188482004803477,34.34831606255289,2010-02-02,2026-04-09,3928,35.34831606255289,0.9160386965376783,0.8,0.5292769857433809,0.31033604887983707,128,0.8211812627291241
0.5,dd4_8_sc90_80_rec3,0.04,0.08,0.9,0.8,0.03,2.0,0.24665635287467902,0.13486145333065178,1.8289611062542073,-0.21188482004803513,34.420063357435914,2010-02-02,2026-04-09,3928,35.420063357435914,0.9145875763747455,0.8,0.5440427698574338,0.310081466395112,156,1.00081466395112
0.5,dd4_10_sc85_65_rec3,0.04,0.1,0.85,0.65,0.03,2.0,0.23505009484634387,0.12856747722473627,1.8282235906011886,-0.19635894357831765,29.445310442593073,2010-02-02,2026-04-09,3928,30.445310442593073,0.8671334012219959,0.65,0.5534623217922607,0.24923625254582485,162,1.805957230142566
0.5,dd4_10_sc90_75_rec2,0.04,0.1,0.9,0.75,0.02,2.0,0.24439017867352852,0.13370419139971484,1.8278423145532725,-0.20526721420232263,33.392494318249184,2010-02-02,2026-04-09,3928,34.392494318249184,0.9061227087576376,0.75,0.5656822810590632,0.24872708757637474,142,1.1708248472505092
0.5,dd5_8_sc90_75_rec3,0.05,0.08,0.9,0.75,0.03,2.0,0.2430237800131243,0.13297110228442424,1.8276435694523925,-0.2052672142023225,32.786503786751716,2010-02-02,2026-04-09,3928,33.786503786751716,0.900903767820774,0.75,0.5117107942973523,0.3195010183299389,152,1.260641547861507
0.5,dd4_8_sc90_80_rec2,0.04,0.08,0.9,0.8,0.02,2.0,0.24573938365750592,0.13446135396101017,1.8275837362813043,-0.21188482004803474,34.00085341218322,2010-02-02,2026-04-09,3928,35.00085341218322,0.9126018329938902,0.8,0.5631364562118126,0.31084521384928715,142,0.9109979633401221
0.5,dd3_6_sc95_80_rec3,0.03,0.06,0.95,0.8,0.03,2.0,0.24545599535489848,0.13431224941395903,1.8275026769776392,-0.20777136167045454,33.87224159378691,2010-02-02,2026-04-09,3928,34.87224159378691,0.911036150712831,0.8,0.5717922606924644,0.4024949083503055,253,1.5076374745417511
0.5,dd3_10_sc90_70_rec2,0.03,0.1,0.9,0.7,0.02,2.0,0.24073003107678348,0.13173140199965208,1.8274308739036975,-0.20232296395681273,31.791706691756445,2010-02-02,2026-04-09,3928,32.791706691756445,0.8894857433808554,0.7,0.5980142566191446,0.2535641547861507,162,1.4563136456211814
0.5,dd3_6_sc90_80_rec3,0.03,0.06,0.9,0.8,0.03,2.0,0.24330898137139068,0.13317994537064617,1.8269190657365875,-0.20576504900866777,32.91215571735822,2010-02-02,2026-04-09,3928,33.91215571735822,0.9029786150712832,0.8,0.5735743380855397,0.3966395112016293,250,1.6295315682281055
0.5,dd4_10_sc85_65_rec2,0.04,0.1,0.85,0.65,0.02,2.0,0.23385272592587758,0.12801824181558125,1.826714088627759,-0.19635894357831746,28.9712124806944,2010-02-02,2026-04-09,3928,29.9712124806944,0.8637347250509165,0.65,0.5771384928716904,0.2484725050916497,144,1.6327393075356416
0.5,dd4_8_sc95_75_rec2,0.04,0.08,0.95,0.75,0.02,2.0,0.2450422605578142,0.13415228005090737,1.826597807095242,-0.20712992891000306,33.68526981633304,2010-02-02,2026-04-09,3928,34.68526981633304,0.9073319755600815,0.75,0.5631364562118126,0.3225560081466395,156,1.3568737270875764
0.5,dd4_10_sc90_80_rec2,0.04,0.1,0.9,0.8,0.02,2.0,0.24718880875707883,0.13533276590329582,1.8265259496263566,-0.211884820048035,34.665642772657066,2010-02-02,2026-04-09,3928,35.665642772657066,0.919093686354379,0.8,0.5631364562118126,0.24592668024439918,146,0.9366598778004073
0.5,dd5_10_sc90_75_rec3,0.05,0.1,0.9,0.75,0.03,2.0,0.24545006867739483,0.13439738621021957,1.8263009095539302,-0.20526721420232255,33.86955659345949,2010-02-02,2026-04-09,3928,34.86955659345949,0.9117362525458249,0.75,0.5106924643584522,0.2479633401221996,128,1.0360997963340122
0.5,dd5_8_sc95_70_rec2,0.05,0.08,0.95,0.7,0.02,2.0,0.24145566232690152,0.1322112859770297,1.8262863154424795,-0.2004867106217062,32.103401028510454,2010-02-02,2026-04-09,3928,33.103401028510454,0.8917515274949082,0.7,0.5241853360488798,0.3281568228105906,148,1.719348268839104
0.5,dd3_8_sc95_70_rec3,0.03,0.08,0.95,0.7,0.03,2.0,0.24131902448134168,0.13214308399382274,1.8261948880550007,-0.1991922185285925,32.044496743984936,2010-02-02,2026-04-09,3928,33.044496743984936,0.8892948065173115,0.7,0.5682281059063137,0.32917515274949083,237,1.9310590631364566
0.5,dd3_8_sc90_70_rec3,0.03,0.08,0.9,0.7,0.03,2.0,0.23804740581435602,0.13035666224808887,1.8261238183692907,-0.19601330846853557,30.66313013113709,2010-02-02,2026-04-09,3928,31.66313013113709,0.8781059063136456,0.7,0.5738289205702648,0.3225560081466395,243,2.14918533604888
0.5,dd3_10_sc90_75_rec2,0.03,0.1,0.9,0.75,0.02,2.0,0.24335209696025628,0.13328486502108408,1.8258044296459381,-0.20739576073426044,32.93118937368164,2010-02-02,2026-04-09,3928,33.93118937368164,0.903678716904277,0.75,0.594704684317719,0.24567209775967414,172,1.350458248472505
0.5,dd5_10_sc90_80_rec2,0.05,0.1,0.9,0.8,0.02,2.0,0.24771192291922883,0.1356750302317468,1.825773854600302,-0.21188482004803483,34.908468539056884,2010-02-02,2026-04-09,3928,35.908468539056884,0.9229378818737273,0.8,0.5292769857433809,0.24134419551934827,124,0.795519348268839
0.5,dd3_10_sc90_80_rec2,0.03,0.1,0.9,0.8,0.02,2.0,0.24634063084006907,0.1349245054616297,1.8257664165396867,-0.21244741254319147,34.27519615162395,2010-02-02,2026-04-09,3928,35.27519615162395,0.9165478615071285,0.8,0.5926680244399185,0.24185336048879838,172,1.1034623217922606
0.5,dd3_8_sc95_75_rec2,0.03,0.08,0.95,0.75,0.02,2.0,0.24480631207051817,0.13408928867953998,1.8256962541995494,-0.2058461928526695,33.57906337987915,2010-02-02,2026-04-09,3928,34.57906337987915,0.9066700610997962,0.75,0.5906313645621182,0.3189918533604888,186,1.414613034623218
0.5,dd5_8_sc95_75_rec2,0.05,0.08,0.95,0.75,0.02,2.0,0.24532146443015734,0.13449287909193183,1.824047979986132,-0.20712992891000317,33.811341940071465,2010-02-02,2026-04-09,3928,34.811341940071465,0.9099414460285132,0.75,0.5231670061099797,0.3195010183299389,136,1.2542260692464358
0.5,dd4_8_sc90_75_rec2,0.04,0.08,0.9,0.75,0.02,2.0,0.24132626316033035,0.1323215577617388,1.8237864429835984,-0.2052672142023225,32.04761485467089,2010-02-02,2026-04-09,3928,33.04761485467089,0.8954302443991855,0.75,0.5672097759674134,0.3189918533604888,154,1.279887983706721
0.5,dd4_10_sc90_75_rec3,0.04,0.1,0.9,0.75,0.03,2.0,0.24440949834838044,0.13402132620170884,1.8236612431407508,-0.20526721420232258,33.401135146005956,2010-02-02,2026-04-09,3928,34.401135146005956,0.9080575356415478,0.75,0.544806517311609,0.24974541751527496,160,1.279887983706721
0.5,dd4_8_sc95_70_rec3,0.04,0.08,0.95,0.7,0.03,2.0,0.24137940575881145,0.13237050745072992,1.823513488067998,-0.2004867106217061,32.070514847650706,2010-02-02,2026-04-09,3928,33.070514847650706,0.8903895112016292,0.7,0.545061099796334,0.32942973523421587,175,1.7321792260692466
0.5,dd3_8_sc90_80_rec3,0.03,0.08,0.9,0.8,0.03,2.0,0.24556145641590676,0.1347340955283196,1.822563586841257,-0.2093327158056906,33.92005173472423,2010-02-02,2026-04-09,3928,34.92005173472423,0.9122199592668027,0.8,0.5684826883910387,0.30931771894093685,223,1.437067209775967
0.5,dd5_8_sc95_70_rec3,0.05,0.08,0.95,0.7,0.03,2.0,0.24156445435547913,0.13254558293579596,1.8225009766827993,-0.2004867106217062,32.15037146895894,2010-02-02,2026-04-09,3928,33.15037146895894,0.8926171079429734,0.7,0.5081466395112016,0.32790224032586557,155,1.7706720977596744
0.5,dd3_8_sc95_75_rec3,0.03,0.08,0.95,0.75,0.03,2.0,0.24492295779863604,0.13444061964817722,1.8217928364179239,-0.2058461928526695,33.63153040761175,2010-02-02,2026-04-09,3928,34.63153040761175,0.9079938900203665,0.75,0.5661914460285132,0.3184826883910387,227,1.530091649694501
0.5,dd4_10_sc90_80_rec3,0.04,0.1,0.9,0.8,0.03,2.0,0.24723620580971373,0.1357237075532583,1.8216139999911045,-0.21188482004803497,34.68758050443132,2010-02-02,2026-04-09,3928,35.68758050443132,0.9214103869653768,0.8,0.5437881873727087,0.24210794297352342,160,1.026476578411405
