date,baseline_nav_net,qfq_recent_nav_net,baseline_rebased,qfq_rebased,excess_ratio
2025-03-24,21.30793999785277,0.9377791446231248,1.0073940793295917,0.9969131974962386,-0.010403954170872143
2025-03-25,21.451270883961776,0.9432599703707103,1.0141704587480538,1.002739630673254,-0.011271111257678212
2025-03-26,21.97207875567489,0.966558436115846,1.0387931471207874,1.027507240526717,-0.010864440745832371
2025-03-27,21.742377009341595,0.9563581538035978,1.0279333371489578,1.0166637534289586,-0.01096334101903551
2025-03-28,21.50609752969172,0.9450731137416439,1.0167625459373086,1.004667106418263,-0.011896031740523338
2025-03-31,21.457814630598,0.9442281459426586,1.0144798331699187,1.0037688570222325,-0.010558096669322614
2025-04-01,21.85207791241221,0.9618279456475708,1.033119762503149,1.022478456931461,-0.010300166503353858
2025-04-02,21.854255498183885,0.9620895927615724,1.0332227141265269,1.0227566028707589,-0.010129579143656309
2025-04-03,22.116124533085703,0.9729740706600142,1.0456033250793655,1.0343274292503255,-0.010784104792497806
2025-04-07,21.68290380877689,0.9539852614416611,1.0251215707307257,1.014141232294408,-0.010711254889008814
2025-04-08,21.839268385751616,0.9613485053644248,1.0325141553295698,1.02196878431993,-0.010213294370064796
2025-04-09,22.213126893690337,0.977412754787528,1.0501893903566262,1.0390460059126525,-0.0106108331947532
2025-04-10,22.61163650802639,0.9941791059514049,1.0690300772591852,1.056869602059955,-0.01137524140612356
2025-04-11,22.38223739042423,0.9828366616320183,1.058184574930047,1.044811931020142,-0.012637345342884965
2025-04-14,22.533950108433707,0.9912559781027203,1.0653572295319065,1.0537621489383635,-0.010883748917381975
2025-04-15,22.873398909634908,1.003688411799105,1.0814056468167346,1.066978541411992,-0.013341067200093315
2025-04-16,22.830929577028677,1.0031296514120014,1.0793977871069311,1.0663845469652873,-0.012056018918218059
2025-04-17,23.16095889793332,1.0163989735376353,1.0950008713993595,1.08049059999997,-0.013251378860407614
2025-04-18,23.13410004211115,1.0167876044756126,1.093731041827118,1.0809037370517443,-0.01172802479295576
2025-04-21,22.895651882735752,1.0075618187195126,1.0824577200510093,1.0710961958729253,-0.010496044295890461
2025-04-22,23.029364209121194,1.0136606366565761,1.0887793544252216,1.0775795903112062,-0.010286532407594917
2025-04-23,23.153258593818485,1.020210624791427,1.0946368174000005,1.0845426046334121,-0.00922151768160362
2025-04-24,23.24870665434279,1.0253785595133709,1.0991493986755891,1.0900364166441017,-0.008290940287524196
2025-04-25,23.207447557219712,1.0236693177369862,1.0971987563251573,1.0882193942733658,-0.008183897402386786
2025-04-28,23.372694449175103,1.0270487415262253,1.1050112778828607,1.0918119162384168,-0.011945001746708983
2025-04-29,23.973040722909268,1.049528356001366,1.1333943727183222,1.1157090400691043,-0.01560386488138421
2025-04-30,24.35380152231156,1.0639327032115946,1.1513959334040256,1.1310216900864665,-0.01769525384489068
2025-05-06,24.722321025663117,1.0789372211260302,1.1688187516507098,1.1469723561006706,-0.018691003647217097
2025-05-07,24.97962355334502,1.0880883458846058,1.1809834678555333,1.156700528342574,-0.02056162526733174
2025-05-08,25.23293627693552,1.0977156239311332,1.192959554609562,1.1669348789309593,-0.02181522045575146
2025-05-09,25.36652642296922,1.1024136319779432,1.1992754125566318,1.1719291318429181,-0.022802335833281617
2025-05-12,25.19354032382064,1.094188026197864,1.1910969977447747,1.1631848395363775,-0.023433992580995655
2025-05-13,25.16993630726198,1.0924953596536424,1.1899810500495969,1.1613854375912926,-0.024030309102075487
2025-05-14,25.007936699950797,1.0851518208146564,1.1823220532026257,1.1535788332038028,-0.024310821168364805
2025-05-15,25.686110672079064,1.11316474764625,1.2143846760721426,1.1833581864972003,-0.02554914450608492
2025-05-16,25.74560123183732,1.1190029252590024,1.2171972631961212,1.1895645052715627,-0.02270195535274233
2025-05-19,26.03209334975092,1.1313618939949577,1.2307420011384018,1.2027028002645364,-0.022782354748541955
2025-05-20,26.344131904627734,1.1452855013489804,1.2454945202808971,1.2175043961494174,-0.022473100985757166
2025-05-21,26.16049802830329,1.1342875991277785,1.2368127012128771,1.2058129931874806,-0.025064189585857877
2025-05-22,26.04897774472276,1.1297456078007058,1.2315402594181515,1.2009845950269606,-0.024810934240693916
2025-05-23,26.116977639149184,1.1315567612344057,1.2347551497851752,1.2029099553541749,-0.025790695780083084
2025-05-26,26.27310978550902,1.13638192402406,1.2421367455589465,1.2080393810752035,-0.027450572254345107
2025-05-27,26.52483998274916,1.147729983080089,1.254038013833296,1.2201030209031807,-0.027060577554889442
2025-05-28,26.501392447315943,1.1469005715570215,1.2529294642328805,1.2192213087236743,-0.02690347419504935
2025-05-29,26.592906396755467,1.1480807489397271,1.257256049104564,1.220475905197643,-0.02925429862367035
2025-05-30,26.575569861610987,1.1496065847391872,1.2564364145991918,1.2220979564603691,-0.027330040533548816
2025-06-03,26.701570770126526,1.1552580729610533,1.2623934695393453,1.2281058136687282,-0.027160831149680154
2025-06-04,26.76696449450462,1.1591322620867825,1.2654851457300254,1.2322242996589323,-0.026283079009912558
2025-06-05,26.61348082846217,1.1520934704764503,1.2582287644721213,1.2247416591129154,-0.026614480851782973
2025-06-06,27.00462533999217,1.1694550821275982,1.2767212449801992,1.2431980514138867,-0.026257253647277157
2025-06-09,27.059433281576844,1.1723363476751452,1.279312447877251,1.2462610025003018,-0.025835319144897784
2025-06-10,26.96410361653133,1.1689841655500701,1.2748054640880626,1.2426974399919446,-0.025186606898556563
2025-06-11,27.02518623159005,1.1707296283653645,1.2776933202002125,1.2445529674114686,-0.025937642675905148
2025-06-12,27.049076711317905,1.169980535219189,1.2788228112646989,1.2437566382887129,-0.02742066583978675
2025-06-13,26.887740531173343,1.163372649524857,1.2711951798430006,1.2367320755289242,-0.027110789012221415
2025-06-16,27.130165964142112,1.1737271576894186,1.2826565386546107,1.24773951358299,-0.027222427843579533
2025-06-17,27.154094509937934,1.1732754271815355,1.2837878294018208,1.247259298057189,-0.02845371369632954
2025-06-18,27.085274886139818,1.1699370410855308,1.2805341839737363,1.2437104015216593,-0.028756579022206075
2025-06-19,26.700513953423933,1.1536657924623293,1.262343505493584,1.2264131278669643,-0.028463233240599406
2025-06-20,26.847112237169576,1.1558320650662435,1.2692743605222787,1.2287160003083049,-0.031953974235550575
2025-06-23,27.260457069548103,1.1743653139694388,1.2888164249781375,1.2484179104328932,-0.031345437381378516
2025-06-24,27.641411520586452,1.1863510927764969,1.3068271411012804,1.261159483055335,-0.034945446577931194
2025-06-25,27.371530819508564,1.173336551490367,1.2940677556131204,1.2473242767150228,-0.0361213535344993
2025-06-26,27.68452322532121,1.1880869005989556,1.3088653707989413,1.2630047466618548,-0.035038457858421856
2025-06-27,27.81357162515491,1.196845038669556,1.3149665046463488,1.272315151439074,-0.03243531531530952
2025-06-30,27.964542320425878,1.2023886604663283,1.322104077991476,1.278208340430125,-0.03320142361865852
2025-07-01,28.092833627657843,1.207660912449941,1.3281694181110726,1.283813047693157,-0.03339662080233663
2025-07-02,28.448274068745786,1.2232733417341501,1.3449738861141916,1.300409958477156,-0.03313367500820896
2025-07-03,28.456177880726223,1.2203162892546635,1.345347561532558,1.2972664415207473,-0.035738809350528644
2025-07-04,28.201997357251688,1.2093719807175045,1.333330447045895,1.285632011729126,-0.035773903927903916
2025-07-07,28.534329454427397,1.2243560867109815,1.3490424017022218,1.301560978696698,-0.035196390377064346
2025-07-08,28.29664418592003,1.2147956152123265,1.3378051477836208,1.2913976473132451,-0.034689282327295734
2025-07-09,28.405719053701777,1.2185178304357478,1.3429619755209836,1.2953545762995913,-0.035449551133362234
2025-07-10,28.360444506619118,1.215157221082375,1.3408214912376604,1.291782055162588,-0.036574172173960307
2025-07-11,27.982130760770776,1.2019494178369108,1.3229356220389004,1.277741400237778,-0.034162071871244426
2025-07-14,28.349247445789963,1.2179226196658923,1.340292118018742,1.294721832998396,-0.03400026338117179
2025-07-15,27.998004353124568,1.2031672305378038,1.3236860917209303,1.2790360052207954,-0.03373162774724414
2025-07-16,28.222404013309337,1.2132662036088264,1.334295230337638,1.2897717947650464,-0.033368503881502365
2025-07-17,28.02703171763173,1.205280019076887,1.3250584437711992,1.2812820210233513,-0.0330373523927423
2025-07-18,28.216087673792625,1.2132601416202333,1.33399660724067,1.28976535052232,-0.033156948434704625
2025-07-21,28.606085261897302,1.2298801087607951,1.3524348636488004,1.3074333320288172,-0.0332744539715365
2025-07-22,28.5314942855393,1.2282086363229259,1.3489083609478336,1.3056564606384506,-0.032064372615343006
2025-07-23,28.716671666224688,1.2404235442119909,1.3576631536188766,1.3186416106608514,-0.02874169697690665
2025-07-24,28.768365086296143,1.2441141855612659,1.360107108563631,1.3225649748019852,-0.02760233626107056
2025-07-25,28.85450591437282,1.25383223768621,1.3641796636863568,1.3328958234595407,-0.02293234612681383
2025-07-28,29.004090425690176,1.2617315760327972,1.3712517012026866,1.3412932747084332,-0.021847503611465147
2025-07-29,28.662052402075677,1.2479149984912608,1.3550808709896502,1.3266054576735136,-0.02101381100254207
2025-07-30,28.84731198291496,1.2538510302961303,1.3638395499091225,1.332915801085352,-0.02267403729847195
2025-07-31,28.66224298388276,1.2439494464084937,1.3550898812921057,1.3223898476022766,-0.024131265491148746
2025-08-01,29.24316082903165,1.2678622186095423,1.3825544413499464,1.3478105005701213,-0.02513025146836212
2025-08-04,29.35581859896324,1.2722868279047164,1.3878806610798216,1.352514114875701,-0.025482411561671414
2025-08-05,29.567479084380736,1.2805905932374833,1.3978875186108217,1.3613414952846286,-0.02614375108128264
2025-08-06,29.41062079510588,1.2732118767903464,1.3904715923445952,1.353497495075294,-0.026591048298193476
2025-08-07,29.43526101950529,1.2740574341007953,1.391636529742383,1.3543963711559353,-0.026759974886072846
2025-08-08,29.795596992994238,1.2896916701921037,1.4086724481042148,1.371016463830806,-0.026731540269766763
2025-08-11,29.87713177004733,1.2895466675263902,1.4125272389320012,1.3708623176526247,-0.02949672058067987
2025-08-12,29.698472857296025,1.2806295497444764,1.4040806255595557,1.3613829082934084,-0.03040973323674445
2025-08-13,29.029468590387435,1.251987083768699,1.372451526848096,1.3309343186613956,-0.03025040037810789
2025-08-14,28.433146015619837,1.2250324942941457,1.3442586639410297,1.3022800388831068,-0.031228085921240822
2025-08-15,28.347846577572973,1.2250324942941457,1.3402258879492064,1.3022800388831068,-0.02831302499622934
2025-08-18,28.347846577572973,1.2250324942941457,1.3402258879492064,1.3022800388831068,-0.02831302499622934
2025-08-19,28.347846577572973,1.2250324942941457,1.3402258879492064,1.3022800388831068,-0.02831302499622934
2025-08-20,28.347846577572973,1.2250324942941457,1.3402258879492064,1.3022800388831068,-0.02831302499622934
2025-08-21,28.347846577572973,1.2250324942941457,1.3402258879492064,1.3022800388831068,-0.02831302499622934
2025-08-22,27.65249648714552,1.2250324942941457,1.307351214741543,1.3022800388831068,-0.0038789697835242
2025-08-25,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-08-26,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-08-27,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-08-28,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-08-29,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-01,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-02,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-03,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-04,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-05,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-08,27.569538997684084,1.2250324942941457,1.3034291610973183,1.3022800388831068,-0.0008816146274064351
2025-09-09,27.641308478341085,1.2213573968112632,1.3068222694830989,1.2983731987664573,-0.00646535562941053
2025-09-10,27.789098188075663,1.2245317607668549,1.3138094525982875,1.3017477303276785,-0.009180724226602877
2025-09-11,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-12,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-15,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-16,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-17,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-18,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-19,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-22,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-23,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-24,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-25,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-26,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-29,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-09-30,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-10-09,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-10-10,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-10-13,27.70573089351144,1.2245317607668549,1.309868024240493,1.3017477303276785,-0.006199322193182644
2025-10-14,27.70573089351144,1.2208581654845543,1.309868024240493,1.2978424871366954,-0.00918072422660321
2025-10-15,27.4089380021991,1.2120151736746378,1.2958362876425256,1.2884418779514701,-0.005706283858208594
2025-10-16,27.351342475616782,1.211950815723309,1.2931132936562115,1.288373461745574,-0.003665442103093608
2025-10-17,27.269288448189936,1.2361641162898114,1.289233953775243,1.3141135936605253,0.019298002362121647
2025-10-20,27.641889718754925,1.2555935359652346,1.3068497492935183,1.3347681848882997,0.021363156407134154
2025-10-21,27.96754533865224,1.2704965881419366,1.3222460543055476,1.3506109869842025,0.02145208343506999
2025-10-22,28.375539161648813,1.288217187678444,1.3415351344198718,1.3694490040661345,0.020807408565064245
2025-10-23,28.527537071965124,1.2975149942791762,1.3487212723073707,1.3793331075474107,0.022696932174629092
2025-10-24,28.380295043002224,1.2903265763916096,1.341759982374104,1.371691405658089,0.022307583828088617
2025-10-27,28.14064217964765,1.2789043794279003,1.3304297047563658,1.3595489529678026,0.021887100165708828
2025-10-28,28.423198429368544,1.2910658045299506,1.3437883632224157,1.3724772477098106,0.021349258017533845
2025-10-29,27.6101390040928,1.2552044280833803,1.3053486430407162,1.3343545408177373,0.022220805094226748
2025-10-30,27.657931741570376,1.260668516253086,1.3076081820095098,1.340163180986262,0.024896600850816242
2025-10-31,28.04315818498837,1.2776845444282163,1.3258208688454776,1.3582521981647926,0.024461320591186775
2025-11-03,28.38907999671297,1.2922199502797533,1.3421753162992174,1.373704171059951,0.023490861721155776
2025-11-04,28.965316362946133,1.3183047742359444,1.3694185459918196,1.4014338400394668,0.0233787501573961
2025-11-05,29.224867161349533,1.3320460901732227,1.3816895556540958,1.4160416496579495,0.024862382337102806
2025-11-06,28.91490184553397,1.31593737027927,1.3670350548444636,1.3989171533955536,0.023322078273052993
2025-11-07,29.035120369125067,1.3233227378888626,1.3727187309250055,1.4067682241733355,0.02480442095037616
2025-11-10,29.23785451210444,1.3323145682482658,1.3823035699726076,1.4163270573019384,0.024613614598423483
2025-11-11,29.568304678080622,1.3486300965184632,1.3979265509248457,1.4336714027695692,0.02556990696047312
2025-11-12,29.641642169044037,1.353991976166162,1.4013937915026244,1.439371389397365,0.027099875941379414
2025-11-13,29.4348163376535,1.344182940813292,1.391615506130306,1.428943820332675,0.026823726839728
2025-11-14,30.116020912626954,1.3783696450564729,1.4238214094559978,1.465286254299496,0.029122223172174833
2025-11-17,30.17453257613304,1.3809529345389324,1.4265877164473677,1.468032439680972,0.029051647337055675
2025-11-18,30.244457463044,1.3841979607688275,1.4298936163644407,1.4714820893062086,0.029085011965791052
2025-11-19,29.52685014364271,1.3512243616711517,1.39596666871388,1.4364292559201202,0.028985353384919144
2025-11-20,29.42460249417904,1.3448699821377395,1.391132617336532,1.4296741847980123,0.02770517129795458
2025-11-21,28.873481393384164,1.3193809229673361,1.3650767839715838,1.4025778480705096,0.02747176169081067
2025-11-24,29.111235299986728,1.3297748157910307,1.3763172829533268,1.413627154283719,0.027108481301878484
2025-11-25,29.31423135151713,1.3378654698925223,1.38591450448012,1.4222279851898014,0.026201818793507137
2025-11-26,28.915084745543208,1.3214383782805204,1.367043701967857,1.4047650414696509,0.02759336767909759
2025-11-27,29.26708453117252,1.3374656630325406,1.3836855030994535,1.4218029674897912,0.027547780405991595
2025-11-28,29.494117344478163,1.3466526473255234,1.3944191315947791,1.4315692604803927,0.026642010313732145
2025-12-01,29.203829230788696,1.330072147361623,1.3806949270466158,1.413943234853921,0.024080850270396192
2025-12-02,29.40649228205981,1.3389979669130674,1.3902764050294691,1.4234318946949123,0.023848128002100566
2025-12-03,29.39144626459789,1.3364125571864394,1.389565061328006,1.4206834553718706,0.022394341157458975
2025-12-04,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-05,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-08,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-09,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-10,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-11,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-12,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-15,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-16,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-17,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-18,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-19,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-22,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-23,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-24,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-25,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-26,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-29,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-30,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2025-12-31,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-05,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-06,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-07,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-08,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-09,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-12,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-13,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-14,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-15,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-16,29.303271925804093,1.3364125571864394,1.3853963661440218,1.4206834553718706,0.0254707534177121
2026-01-19,29.303271925804093,1.3324033195148801,1.3853963661440218,1.416421405005755,0.022394341157458975
2026-01-20,29.634249544110283,1.349973607364055,1.4010442839204875,1.4350996321140042,0.024307117615312457
2026-01-21,29.82884834394288,1.3580302220347462,1.4102445012486646,1.4436642771462647,0.02369785939105551
2026-01-22,29.97456521108084,1.3642907400378725,1.4171336847749947,1.4503195680601904,0.023417609532346173
2026-01-23,29.523532550696647,1.342495279756706,1.3958098199761875,1.4271497395089998,0.02245285789245055
2026-01-26,29.576193032615297,1.3456564321233608,1.3982994955480559,1.4305102263908884,0.023035645042700725
2026-01-27,29.430245428972142,1.3413507475335664,1.391399403290556,1.4259330358909361,0.024819352745667933
2026-01-28,29.057834226445703,1.3188792074670055,1.3737925937848527,1.4020444956212301,0.020564896014282796
2026-01-29,29.13975749283049,1.3200798888410403,1.3776657515618922,1.4033208890179336,0.01862217843983971
2026-01-30,29.93849573357546,1.359249084562353,1.415428396601333,1.4449599981554935,0.020864073113885828
2026-02-02,31.91514122846534,1.3972975058476138,1.5088799911095887,1.485407659569863,-0.015556128835975014
2026-02-03,31.469183935257004,1.3830291862346344,1.4877960788751257,1.470239614716413,-0.011800316191172278
2026-02-04,31.722847872722756,1.3959747662182305,1.499788770274115,1.4840015112235874,-0.01052632168171408
2026-02-05,32.33364265690184,1.4247975358360263,1.5286658484585576,1.5146417740030735,-0.009174061466490802
2026-02-06,32.596018982186884,1.4405006497918733,1.5410704430216662,1.5313350878116916,-0.006317268139207188
2026-02-09,32.352561302816326,1.4346236499650127,1.5295602817958538,1.5250874987896144,-0.002924228001650264
2026-02-10,32.36070663388834,1.4341832401569194,1.529945375723139,1.524619317819167,-0.0034812078839445704
2026-02-11,32.309585567093634,1.4334248860457834,1.5275284804238658,1.5238131437577138,-0.0024322536134455675
2026-02-12,31.60983451792624,1.4021528414359439,1.494445739248185,1.4905691607122504,-0.002593990824909187
2026-02-13,32.05967415511154,1.4231300957556887,1.5157132004478084,1.512869189240815,-0.0018763518099289556
2026-02-24,32.37846636824177,1.4387056272656715,1.5307850181869298,1.52942687556744,-0.0008872196966615009
