date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,nav_rebased,nav_1y_rebased
2025-06-25,-0.0097583565468966,long_microcap_short_zz1000,long_microcap_short_zz1000,True,31921954.47324992,6276.16,0.0036965007739937,0.0131548573208903,0.0691589413505189,0.0339569426231127,0.0352019987274061,-20.00771820387938,0.7824159195214713,0.0003,-0.0094583565468966,1.0,,,-0.0097583565468966,11041.127643768368,0.0,0.0,0.0,-0.0097583565468966,3915.804776286861,2.88633993425452,1.2466861785855226
2025-06-26,0.0112530969856567,long_microcap_short_zz1000,long_microcap_short_zz1000,True,32146455.739554007,6247.79,0.0070328170692748,-0.0045202799163819,0.0636153832333998,0.0203522031888712,0.0432631800445286,-18.85486701052239,0.7169847328418091,0.0003,0.0115530969856567,1.0,,,0.0112530969856567,11165.37452397471,0.0,0.0,0.0,0.0112530969856567,3959.869707211316,2.91882019746826,1.2607152590638235
2025-06-27,0.0052976075169976,long_microcap_short_zz1000,long_microcap_short_zz1000,True,32476383.085795004,6276.94,0.0102632572907577,0.00466564977376,0.0730933120164618,0.0178254940400615,0.0552678179764003,-17.291187089526662,0.6683982091347481,0.0003,0.0055976075169976,1.0,,,0.0052976075169976,11224.524295983012,0.0,0.0,0.0,0.0052976075169977,3980.8475427385697,2.9342829612871326,1.2673940336970337
2025-06-30,0.005715637685715,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33081730.631306548,6356.18,0.018639623258303,0.012623985572588,0.0794064732543053,0.0330481533730764,0.0463583198812289,-15.6752134740775,0.662595554539116,0.0003,0.006015637685715,1.0,,,0.005715637685715,11288.679610053356,0.0,0.0,0.0,0.005715637685715,4003.600624974933,2.951054259561217,1.2746379987986831
2025-07-01,0.0045254818796233,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33332915.82276635,6373.77,0.007592867321823,0.0027673854421996,0.0735467798356084,0.0248932297361617,0.0486535500994467,-13.499426409502302,0.9681931733524578,0.0003,0.0048254818796233,1.0,,,0.0045254818796233,11339.766325073528,0.0,0.0,0.0,0.0045254818796234,4021.7188470565056,2.964409202138647,1.2804063499653258
2025-07-02,0.0126030559177469,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33426794.777050886,6309.48,0.0028164039048879,-0.010086652012859,0.0903384136455831,0.0239853027335033,0.0663531109120798,-10.04551063687491,0.956122336356101,0.0003,0.0129030559177469,1.0,,,0.0126030559177469,11482.682034162612,0.0,0.0,0.0,0.012603055917747,4072.404794571416,3.0017698170762843,1.2965433827913773
2025-07-03,0.0001574492678401,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33617763.15633151,6342.64,0.0057130329292514,0.0052555836614112,0.0894344459641305,0.0252371692602129,0.0641972767039176,-8.326013045148319,0.9425736078686684,0.0003,0.0004574492678401,1.0,,,0.0001574492678401,11484.489974041737,0.0,0.0,0.0,0.0001574492678402,4073.0459917246703,3.002242443536208,1.2967475225977207
2025-07-04,-0.008950080057569,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33165626.31342709,6312.2,-0.0134493434557755,-0.0047992633982064,0.0704108000524657,0.0193759265659165,0.0510348734865491,-6.841339862749042,0.4092524077119117,0.0003,-0.008650080057569,1.0,,,-0.008950080057569,11381.702869353712,0.0,0.00066,0.00066,-0.009604173004731,4033.92775336392,2.97340838770634,1.2842933350472359
2025-07-07,0.011764186222539,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33644240.50747814,6327.14,0.0144310313795366,0.0023668451569975,0.1065235127936883,0.0362151388549969,0.0703083739386913,-4.217582234992138,0.3262182485203735,0.0003,0.012064186222539,1.0,,,0.011764186222539,11515.599341438396,0.0,0.0,0.0,0.011764186222539,4081.383630662762,3.008388117694977,1.2994020010050973
2025-07-08,-0.0083064456605624,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33803243.3676507,6407.7,0.0047260053362543,0.0127324509968167,0.0941297064831789,0.0423329309991442,0.0517967754840347,-4.149408778151531,0.0319458385291422,0.0003,-0.0080064456605624,1.0,,,-0.0083064456605624,11419.94564125993,0.0,0.0,0.0,-0.0083064456605623,4047.481839314753,2.9833991052694624,1.2886085888925225
2025-07-09,0.0039041005267269,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33854460.29006472,6390.47,0.0015151481725281,-0.0026889523541987,0.096029543741932,0.0405440391306968,0.0554855046112352,-3.934222609709919,0.0105548278526684,0.0003,0.0042041005267269,1.0,,,0.0039041005267269,11464.530257053166,0.0,0.0,0.0,0.0039041005267268,4063.283615295539,2.995046595287781,1.2936394463631626
2025-07-10,-0.0015598121671374,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33897102.1610619,6406.57,0.0012595643419455,0.0025193765090829,0.1000619221708505,0.0441993092533643,0.0558626129174861,-4.295479815945278,0.1275558361966043,0.0003,-0.0012598121671374,1.0,,,-0.0015598121671374,11446.647743267698,0.0,0.0,0.0,-0.0015598121671374,4056.9456560738713,2.990374885167308,1.2916216118148365
2025-07-11,-0.0127020180868822,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33765227.40875042,6461.1,-0.0038904432504252,0.008511574836457,0.1269093431302397,0.0682647125931266,0.0586446305371131,-7.7881111368932014,0.5880914507471318,0.0003,-0.0124020180868822,1.0,,,-0.0127020180868822,11301.252216598545,0.0,0.0,0.0,-0.0127020180868822,4005.414258972922,2.9523910892893546,1.2752154107401563
2025-07-14,0.0130872403588588,long_microcap_short_zz1000,long_microcap_short_zz1000,True,34223573.99372799,6462.31,0.0135745149715409,0.000187274612682,0.1448837917509331,0.0771252702267988,0.0677585215241343,-8.672633124610131,0.0264226318816263,0.0003,0.0133872403588588,1.0,,,0.0130872403588588,11449.154420713256,0.0,0.0,0.0,0.0130872403588588,4057.8340781169018,2.9910297411082376,1.2919044613298338
2025-07-15,-0.0123641695143475,long_microcap_short_zz1000,long_microcap_short_zz1000,True,33707531.3867859,6442.83,-0.0150785714851598,-0.0030144019708123,0.0954664746790765,0.0599863117820678,0.0354801628970087,-11.78702130026365,0.3055473123508986,0.0003,-0.0120641695143475,1.0,,,-0.0123641695143475,11307.595134659616,0.0,0.0,0.0,-0.0123641695143474,4007.6623297139686,2.954048142366721,1.27593113557361
2025-07-16,0.0080576484324352,long_microcap_short_zz1000,long_microcap_short_zz1000,True,34089854.398838505,6462.06,0.0113423616718038,0.0029847132393685,0.0718600454330415,0.0431645269239524,0.0286955185090891,-14.631714316817009,0.0147318173163349,0.0003,0.0083576484324352,1.0,,,0.0080576484324352,11398.70776087102,0.0,0.0,0.0,0.0080576484324352,4039.954663802718,2.9778508237504004,1.28621214008806
2025-07-17,-0.0070895990743009,long_microcap_short_zz1000,long_microcap_short_zz1000,True,34246719.044884466,6535.67,0.0046015053103689,0.0113911043846699,0.0728265110954486,0.0413485315861927,0.0314779795092559,-20.86386438961988,0.0015667164607867,0.0003,-0.0067895990743009,1.0,,,-0.0070895990743009,11317.89549288132,0.0,0.0,0.0,-0.0070895990743009,4011.313004958005,2.956739055306933,1.2770934116903372
2025-07-18,0.0066634884243459,long_microcap_short_zz1000,long_microcap_short_zz1000,True,34571131.195352964,6552.07,0.0094727950447841,0.0025093066204382,0.0754259031055657,0.0487020210346378,0.0267238820709279,-25.62551717126496,0.0326249870668084,0.0003,0.0069634884243459,1.0,,,0.0066634884243459,11393.312158486093,0.0,0.00042,0.00042,0.0062406897592077,4036.346364949023,2.975191146450037,1.2850633554662247
2025-07-21,0.0138593702993791,long_microcap_short_zz1000,long_microcap_short_zz1000,True,35378221.22171893,6612.26,0.0233457800904834,0.0091864097911043,0.0893522572466873,0.0534209344043437,0.0359313228423436,-26.772302018675816,0.6461690734772763,0.0003,0.0141593702993791,1.0,,,0.0138593702993791,11551.21629062697,0.0,0.0,0.0,0.0138593702993792,4092.287583877405,3.016425422260123,1.3028735243677938
2025-07-22,-0.0023255699707056,long_microcap_short_zz1000,long_microcap_short_zz1000,True,35439464.04003892,6637.1,0.0017310881159393,0.003756658086645,0.0712699536493159,0.0441963569313643,0.0270735967179516,-27.39346885462602,0.6476545059994442,0.0003,-0.0020255699707056,1.0,,,-0.0023255699707056,11524.353128896362,0.0,0.0,0.0,-0.0023255699707056,4082.770682760848,3.0094105138792413,1.2998436008238967
2025-07-23,0.0062178764988583,long_microcap_short_zz1000,long_microcap_short_zz1000,True,35510906.81986786,6607.22,0.0020159102786718,-0.0045019662201865,0.0653405483241265,0.0366266746368317,0.0287138736872947,-28.535786754755243,0.8825358084236098,0.0003,0.0065178764988583,1.0,,,0.0062178764988583,11596.01013338107,0.0,0.0,0.0,0.0062178764988582,4108.156846639414,3.028122656788908,1.3079258678016508
2025-07-24,0.0016370003362499,long_microcap_short_zz1000,long_microcap_short_zz1000,True,36084362.73464734,6701.12,0.0161487262966386,0.0142117259603886,0.0795041216282275,0.0620716762712616,0.0174324453569658,-28.56566303266737,0.804027545359232,0.0003,0.0019370003362499,1.0,,,0.0016370003362499,11614.992805868576,0.0,0.0,0.0,0.00163700033625,4114.881900778731,3.0330796945962777,1.3100669428870322
2025-07-25,0.003894192854886,long_microcap_short_zz1000,long_microcap_short_zz1000,True,36265270.20371814,6706.61,0.0050134588880268,0.0008192660331407,0.0787532185016302,0.0573846221762546,0.0213685963253755,-27.831636030596563,0.8628116496810709,0.0003,0.004194192854886,1.0,,,0.003894192854886,11660.22382786274,0.0,0.0,0.0,0.0038941928548861,4130.906044475443,3.044891091871275,1.3151685962154454
2025-07-28,0.0052258142696499,long_microcap_short_zz1000,long_microcap_short_zz1000,True,36592036.10562716,6729.98,0.0090104361576082,0.0034846218879582,0.1033120785906245,0.0661861157757992,0.0371259628148252,-26.10059117300089,0.9760772240129908,0.0003,0.0055258142696499,1.0,,,0.0052258142696499,11721.157991929698,0.0,0.0,0.0,0.0052258142696499,4152.493392229247,3.0608031271887057,1.3220414230325437
2025-07-29,-0.0117495393274129,long_microcap_short_zz1000,long_microcap_short_zz1000,True,36411765.8518211,6773.88,-0.0049264887388524,0.0065230505885605,0.082258517434145,0.0706069408927256,0.0116515765414193,-25.552844765468187,0.1022583597648515,0.0003,-0.0114495393274129,1.0,,,-0.0117495393274129,11583.4397851407,0.0,0.0,0.0,-0.0117495393274129,4103.703507810426,3.0248401004723338,1.3065080453401536
2025-07-30,0.006347946959053,long_microcap_short_zz1000,long_microcap_short_zz1000,True,36356036.66741949,6718.48,-0.0015305268255432,-0.0081784737845962,0.0755191823460283,0.0485010222076562,0.0270181601383721,-22.76001139873128,0.0186946796439117,0.0003,0.006647946959053,1.0,,,0.006347946959053,11656.970846500157,0.0,0.0,0.0,0.006347946959053,4129.753600013687,3.044041624989749,1.3148016891135492
2025-07-31,-0.0063676601149864,long_microcap_short_zz1000,long_microcap_short_zz1000,True,35825424.438253,6661.19,-0.0145948865114332,-0.0085272263964467,0.0582187437431014,0.042363081275712,0.0158556624673893,-21.147510130423115,0.2691837316241283,0.0003,-0.0060676601149864,1.0,,,-0.0063676601149864,11582.743218179336,0.0,0.0,0.0,-0.0063676601149864,4103.456732730158,3.024658202545943,1.3064294788386641
2025-08-01,0.0201885007300295,long_microcap_short_zz1000,long_microcap_short_zz1000,True,36609343.66488614,6670.47,0.0218816451982102,0.0013931444681807,0.0800139637582304,0.0411920887463963,0.038821875011834,-17.931084350147763,0.126240091266677,0.0003,0.0204885007300295,1.0,,,0.0201885007300295,11816.581438095296,0.0,0.0006,0.0006,0.0195763876295915,4183.787592351341,3.0838700839660063,1.332004648727135
2025-08-04,0.0037763839468953,long_microcap_short_zz1000,long_microcap_short_zz1000,True,37138475.48912398,6739.69,0.0144534638228259,0.0103770798759306,0.0999030167793082,0.0431180449149524,0.0567849718643558,-13.282166469566414,0.760513568264928,0.0003,0.0040763839468953,1.0,,,0.0037763839468953,11861.205386545302,0.0,0.0,0.0,0.0037763839468953,4199.587180652316,3.095515961445406,1.337034809699778
2025-08-05,0.0071252767937603,long_microcap_short_zz1000,long_microcap_short_zz1000,True,37677581.58728791,6787.48,0.0145161073809239,0.0070908305871635,0.1009248068069372,0.0503179203721269,0.0506068864348103,-9.217822161926485,0.8314204931056267,0.0003,0.0074252767937603,1.0,,,0.0071252767937603,11945.71975803208,0.0,0.0,0.0,0.0071252767937604,4229.510401733992,3.1175723694902087,1.3465615528017816
2025-08-06,-0.0053638179791364,long_microcap_short_zz1000,long_microcap_short_zz1000,True,37896622.54906927,6861.31,0.0058135621383741,0.0108773801175106,0.1242776017684161,0.0649528235263077,0.0593247782421084,-5.996491261616147,0.7014437183194611,0.0003,-0.0050638179791364,1.0,,,-0.0053638179791364,11881.64509162022,0.0,0.0,0.0,-0.0053638179791364,4206.824077798226,3.100850278763478,1.3393388417348495
2025-08-07,0.0008251979559652,long_microcap_short_zz1000,long_microcap_short_zz1000,True,37943903.26808871,6862.15,0.0012476235569072,0.0001224256009419,0.1130555978373883,0.0619136931566712,0.0511419046807171,-3.50767773739348,0.4192245042696216,0.0003,0.0011251979559652,1.0,,,0.0008251979559652,11891.44980086333,0.0,0.0,0.0,0.0008251979559652,4210.295540428331,3.103409094075268,1.3404440614093942
2025-08-08,0.0129887950520312,long_microcap_short_zz1000,long_microcap_short_zz1000,True,38315314.67526974,6838.13,0.0097884343778986,-0.0035003606741326,0.1188024938988427,0.0462783463669371,0.0725241475319056,-1.6527046111427257,0.5050666401891173,0.0003,0.0132887950520312,1.0,,,0.0129887950520312,12045.905405198264,0.0,0.0,0.0,0.0129887950520313,4264.982206311436,3.1437186387608214,1.3578548146017533
2025-08-11,0.0025144975140518,long_microcap_short_zz1000,long_microcap_short_zz1000,True,39016026.14991588,6943.94,0.0182880260956961,0.0154735285816443,0.1285724476137593,0.0598085795786675,0.0687638680350917,1.619398636547611,0.6142404838204786,0.0003,0.0028144975140518,1.0,,,0.0025144975140518,12076.19480439414,0.0,0.0,0.0,0.0025144975140518,4275.706493466681,3.151623511462864,1.3612691371575125
2025-08-12,-0.0059587188596954,long_microcap_short_zz1000,long_microcap_short_zz1000,True,38905765.56884321,6963.61,-0.0028260330934013,0.0028326857662941,0.099709488643219,0.0531361440717697,0.0465733445714493,1.3104256087808417,0.6211441106503933,0.0003,-0.0056587188596954,1.0,,,-0.0059587188596954,12004.23615465984,0.0,0.0,0.0,-0.0059587188596954,4250.228760545539,3.1328438730064505,1.3531577170768108
2025-08-13,-0.0225896673031065,long_microcap_short_zz1000,long_microcap_short_zz1000,True,38601292.74460212,7064.33,-0.0078259049729358,0.0144637623301706,0.08921773481086,0.0643699808651367,0.0248477539457232,-1.6826172372638457,0.1330785667334484,0.0003,-0.0222896673031065,1.0,,,-0.0225896673031065,11733.064453698153,0.0,0.0,0.0,-0.0225896673031065,4154.217506882721,3.062073972202659,1.3225903344394145
2025-08-14,-0.0205307629883121,long_microcap_short_zz1000,cash,False,37340379.07757685,6976.49,-0.032665063197957,-0.0124343002096448,0.0515186015099291,0.0558888609732988,-0.0043702594633696,-8.970844848791923,0.82410299851365,0.0003,-0.0202307629883121,1.0,,,-0.0205307629883121,11492.175688272686,0.0,0.0,0.0,-0.0205307629883121,4068.928251847015,2.999207257226687,1.2954365457524064
2025-08-15,0.0,cash,cash,False,37566973.893464655,7117.5,0.0060683587442171,0.0202121697300505,0.0410873588019262,0.0621358817630486,-0.0210485229611223,-17.10003512092202,0.975216078149783,0.0,0.0,1.0,,,0.0,11492.175688272686,0.003,0.0,0.003,-0.003,4056.721467091474,2.9902096354550065,1.2915502361151494
2025-08-18,0.0,cash,cash,False,37944630.52649319,7237.6,0.0100528893836251,0.0168739023533543,0.0463076743490766,0.0791741282108249,-0.0328664538617482,-24.101878889419734,0.9585181258197056,0.0,0.0,1.0,,,0.0,11492.175688272686,0.0,0.0,0.0,0.0,4056.721467091474,2.9902096354550065,1.2915502361151494
2025-08-19,0.0,cash,cash,False,38725036.57442171,7242.85,0.0205669692154106,0.0007253785785343,0.0582913851155317,0.0762067643588837,-0.0179153792433519,-28.30069980399705,0.4116648973161588,0.0,0.0,1.0,,,0.0,11492.175688272686,0.0,0.0,0.0,0.0,4056.721467091474,2.9902096354550065,1.2915502361151494
2025-08-20,0.0,cash,cash,False,38931992.466994606,7305.46,0.0053442400803203,0.0086443872232615,0.0692146221479521,0.0784749656031698,-0.0092603434552176,-32.04629837122409,0.0054671951474546,0.0,0.0,1.0,,,0.0,11492.175688272686,0.0,0.0,0.0,0.0,4056.721467091474,2.9902096354550065,1.2915502361151494
2025-08-21,0.0,cash,long_microcap_short_zz1000,True,39416184.08863774,7253.34,0.012436856964195,-0.0071343898946815,0.0841716452541869,0.0796102689894142,0.0045613762647727,-32.72520357553308,0.7434326122653481,0.0,0.0,1.0,,,0.0,11492.175688272686,0.0,0.0,0.0,0.0,4056.721467091474,2.9902096354550065,1.2915502361151494
2025-08-22,-0.0217512204684543,long_microcap_short_zz1000,cash,False,39166248.42088492,7362.94,-0.0063409402389326,0.0151102802295217,0.093252879345226,0.105349044239843,-0.0120961648946169,-35.74806431638476,0.3091013149561632,0.0003,-0.0214512204684543,1.0,,,-0.0217512204684543,11242.206841214856,0.003,0.0,0.003,-0.0246859668070489,3956.5773756094113,2.9163934196480463,1.2596670698567747
2025-08-25,0.0,cash,cash,False,39169059.799977966,7477.73,7.178065825530489e-05,0.0155902397683533,0.0699197494094103,0.1210199581138959,-0.0511002087044856,-40.34960973812236,0.2622132841493388,0.0,0.0,1.0,,,0.0,11242.206841214856,0.003,0.0,0.003,-0.003,3944.707643482583,2.907644239389102,1.2558880686472043
2025-08-26,0.0,cash,cash,False,39726725.69940835,7476.47,0.0142374083595109,-0.0001685003336573,0.06969188089162,0.1093195681106995,-0.0396276872190795,-43.60158870355624,0.2630625406702785,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-08-27,0.0,cash,cash,False,37975867.464670375,7336.5,-0.0440725532727217,-0.0187214019450355,0.0079167999859923,0.0808871628351024,-0.07297036284911,-49.616449103113325,0.7229454973733569,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-08-28,0.0,cash,cash,False,37725281.67398208,7447.11,-0.006598553434531,0.0150766714373338,-0.004521270328651,0.0853772821808078,-0.0898985525094588,-57.26875471576332,0.7256217344051442,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-08-29,0.0,cash,cash,False,37095559.3011453,7438.68,-0.0166923173239307,-0.0011319827422986,-0.0223578465544128,0.0840159425253019,-0.1063737890797148,-63.558242424845794,0.8190254235338176,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-01,0.0,cash,cash,False,37753797.19825328,7501.15,0.0177443852986376,0.0083979953432598,-0.0146551707006828,0.0969592564048942,-0.1116144271055771,-66.43321273575994,0.8191966758047609,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-02,0.0,cash,cash,False,37517237.90638761,7313.88,-0.0062658410390733,-0.0249655052891889,-0.0384146821557197,0.0532752299127008,-0.0916899120684205,-65.32161761788119,0.0697287334695985,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-03,0.0,cash,cash,False,36618117.85811313,7206.88,-0.0239655182110674,-0.014629717742156,-0.0587997094333515,0.0349344664620794,-0.0937341758954309,-64.74126672815989,0.2633866291108478,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-04,0.0,cash,cash,False,37132852.801570185,7041.15,0.0140568378050323,-0.0229960815221011,-0.0380412115404419,-0.003281273666434,-0.0347599378740078,-57.40348297201257,0.7936734802130625,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-05,0.0,cash,cash,False,37772052.77648652,7245.67,0.0172138666084205,0.0290463915695589,0.0115605066036645,0.0385838724057514,-0.0270233658020868,-49.653357130519325,0.6677646121068066,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-08,0.0,cash,cash,False,38560673.1358972,7311.03,0.0208784088086839,0.0090205598654091,0.0264514050359911,0.027190727081138,-0.0007393220451468,-39.43064768508521,0.5905885810599071,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-09,0.0,cash,long_microcap_short_zz1000,True,38334583.38080324,7226.03,-0.0058632211708846,-0.0116262688020702,0.0102768915891218,-0.0015985962197414,0.0118754878088632,-28.895674779985,0.6294349279550625,0.0,0.0,1.0,,,0.0,11242.206841214856,0.0,0.0,0.0,0.0,3944.707643482583,2.907644239389102,1.2558880686472043
2025-09-10,0.005395877344364,long_microcap_short_zz1000,cash,False,38574895.4489466,7230.17,0.0062688060479536,0.0005729287035896,-0.0038771073898553,-0.0017506920618265,-0.0021264153280288,-19.99161985325376,0.5620891520105246,0.0003,0.005695877344364,1.0,,,0.005395877344364,11302.868410410025,0.003,0.0,0.003,0.0023796897123309,3954.094823679932,2.914563530472695,1.2588766925640031
2025-09-11,0.0,cash,cash,False,38679735.45339444,7399.89,0.0027178299053745,0.0234738602273529,-0.0064794272683068,0.0129259485371215,-0.0194053758054284,-16.569682442427272,0.0747768202929006,0.0,0.0,1.0,,,0.0,11302.868410410025,0.003,0.0,0.003,-0.003,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-12,0.0,cash,cash,False,38324238.83281549,7422.88,-0.0091907717674877,0.0031068029389624,-0.0277029672219594,0.0233740593988425,-0.0510770266208019,-16.588440414285476,0.4914566849410836,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-15,0.0,cash,cash,False,38345065.34634795,7415.57,0.0005434292804433,-0.0009847929644558,-0.0209666002654236,0.0071479599181849,-0.0281145601836085,-16.702537725671586,0.8028651485769998,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-16,0.0,cash,cash,False,38914096.17585931,7483.63,0.014839740769031,0.009177986317977,-0.006509311824707,0.000789009498872,-0.0072983213235791,-13.180819707652091,0.5509242741173047,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-17,0.0,cash,cash,False,38788577.01456421,7554.81,-0.003225544818717,0.0095114269412037,-0.0236150517901382,0.0104782069613065,-0.0340932587514447,-11.242837275762726,0.4359702635468669,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-18,0.0,cash,cash,False,37978611.081385285,7476.4,-0.0208815583225648,-0.0103788182628021,7.224632110025553e-05,0.0190690383697949,-0.0189967920486946,-7.5807806063180125,0.4982543213192801,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-19,0.0,cash,cash,False,37498552.1185465,7438.19,-0.0126402453689012,-0.0051107484885773,-0.0060100162377831,-0.0011977800784465,-0.0048122361593366,-7.196862605594717,0.8536636525465157,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-22,0.0,cash,cash,False,37197640.66474843,7489.48,-0.0080246152663916,0.006895494737295,0.0027518486181707,0.0068291686159371,-0.0040773199977663,-10.151170569190858,0.9913974074023548,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-23,0.0,cash,cash,False,36683603.69370173,7408.07,-0.0138190745934552,-0.0108699135320475,-0.0283466454759964,-0.0124087639895216,-0.0159378814864747,-10.831329461353826,0.9727638028260236,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-24,0.0,cash,cash,False,37786282.7223941,7534.22,0.030059179515171,0.0170287267803894,0.007171231972828,0.0301262804421182,-0.0229550484692901,-12.819211817046414,0.4287225313120486,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-25,0.0,cash,cash,False,37532711.97764647,7506.51,-0.0067106559967952,-0.0036778857001786,0.0249765463937055,0.0415755500299712,-0.0165990036362657,-18.122321713212614,0.0220507255893576,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-26,0.0,cash,cash,False,37560145.53491204,7397.59,0.0007309239279567,-0.0145100719242364,0.0115071345480837,0.0506224125320438,-0.03911527798396,-22.978322066599304,0.7551731015702225,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-29,0.0,cash,cash,False,38284273.42790379,7497.83,0.0192791556762916,0.0135503589682586,0.0135608370148239,0.0348014745358262,-0.0212406375210023,-25.41522446829865,0.9000602001189716,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-09-30,0.0,cash,cash,False,38522105.89082686,7574.96,0.0062122757369538,0.0102869763651616,-0.0010001704310093,0.036100248528593,-0.0371004189596023,-26.3093343152954,0.7044380241059438,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-10-09,0.0,cash,cash,False,38337612.69969979,7648.05,-0.0047892810338544,0.0096488958357536,7.902313340557576e-05,0.0584027467364514,-0.0583237236030458,-29.20324063240688,0.0127214974117126,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-10-10,0.0,cash,cash,False,38759996.0835764,7533.82,0.0110174670286635,-0.0149358333169893,0.0047984740457631,0.0419976293780091,-0.0371991553322459,-23.853839144668136,0.0185943615031369,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-10-13,0.0,cash,cash,False,38694106.40262439,7519.76,-0.0016999403408075,-0.0018662511182905,0.0003715369058627,0.0161988894429512,-0.0158273525370884,-19.47872860247904,0.1606733842606478,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
2025-10-14,0.0,cash,long_microcap_short_zz1000,True,38654690.010195024,7373.15,-0.00101866656434,-0.0194966328712619,0.0086225111690041,-0.0066995559674951,0.0153220671364993,-10.785615096650115,0.694261771154181,0.0,0.0,1.0,,,0.0,11302.868410410025,0.0,0.0,0.0,0.0,3942.232539208892,2.9058198398812767,1.2551000624863111
