date,open,high,low,close,close_proxy_raw,daily_return,holding_count,valid_member_count,valid_member_ratio
2012-06-27,1187.7941383737532,1222.1403300515954,1174.8372646251694,1199.2517004796823,1392.8633587371119,0.0047482321880985,100,51,0.51
2012-06-28,1201.6783504741531,1224.145986254774,1172.707842056227,1186.2347586637247,1379.6558230297217,-0.010854220019659744,100,51,0.51
2012-06-29,1170.4031257967804,1199.8379332052743,1148.128963454813,1190.9618156425895,1391.1594430225591,0.003984925365186243,100,52,0.52
2012-07-02,1191.9141390524662,1222.5632487174644,1180.3550887345218,1207.6576974342247,1413.303428327258,0.014018822075019033,100,52,0.52
2012-07-03,1199.7998517719118,1231.7633237711061,1186.3494293546419,1213.2376055460395,1426.0022603700766,0.004620438493183832,100,53,0.53
2012-07-04,1213.522521270754,1230.5159722225455,1190.9961766057154,1203.970398653808,1413.5469871400476,-0.007638410522282424,100,54,0.54
2012-07-05,1197.3314131877623,1207.8928806620945,1161.2023300382793,1173.075945607467,1377.1336101552392,-0.025660475607111932,100,53,0.53
2012-07-06,1177.5560268885627,1197.7103420078756,1142.834332403307,1187.088740200055,1394.1622470482268,0.011945343048809676,100,53,0.53
2012-07-09,1168.7233686727961,1183.316177080794,1136.0112731214872,1143.8660036553026,1349.6395808471598,-0.03641070383454936,100,53,0.53
2012-07-10,1136.4059627719942,1154.2245340974966,1112.561720863207,1126.3883466910672,1327.199472864349,-0.015279461849888265,100,54,0.54
2012-07-11,1126.2744954046082,1142.0165969964887,1111.3796620862083,1130.6302221722078,1328.0618163119962,0.003765908528441164,100,54,0.54
2012-07-12,1124.4694924100777,1149.2279618061111,1110.9901454158519,1141.0878330727091,1344.2830005899975,0.009249364376984204,100,54,0.54
2012-07-13,1135.4683914534487,1149.4379723107534,1112.5393284434856,1122.0200153112517,1322.7149848876404,-0.016710210387671842,100,53,0.53
2012-07-16,1112.1089971759272,1120.0485122121818,1046.6568181879475,1055.94493062355,1243.480667235899,-0.058889399285245614,100,53,0.53
2012-07-17,1052.7163111095101,1078.2826930518036,1036.7885010198656,1067.6554518504145,1256.9185293185958,0.011090087074852706,100,54,0.54
2012-07-18,1062.1753278770466,1089.995590745422,1044.496524420618,1082.260722175933,1276.0403200174233,0.01367975998268478,100,54,0.54
2012-07-19,1080.3228879594642,1118.4928096825538,1071.103478029465,1100.9694114691856,1296.5600246176255,0.017286674929528845,100,54,0.54
2012-07-20,1095.8963504642857,1117.7334134609562,1084.4824903246786,1099.308629180206,1294.2969425973442,-0.0015084726893214162,100,54,0.54
2012-07-23,1092.829674686346,1110.2984742760307,1071.9514981876114,1091.663267208855,1284.3880560910256,-0.006954700225588639,100,54,0.54
2012-07-24,1090.3774094623132,1117.0849239152515,1080.3880095233537,1105.888000374779,1293.839202228333,0.013030330499526288,100,54,0.54
2012-07-25,1099.588099834802,1122.8883388693446,1089.2299062087043,1103.7026448521528,1294.1632975362315,-0.001976109264125836,100,55,0.55
2012-07-26,1102.2237221970938,1116.1018765693814,1081.6574126064713,1087.5888389165225,1276.2209683645715,-0.014599771062240086,100,55,0.55
2012-07-27,1090.6033492764418,1102.5019199767148,1072.7861091268107,1087.3014845071348,1280.7462375482062,-0.00026421235590645686,100,55,0.55
2012-07-30,1080.5276308101957,1089.2034257025207,1039.416559433205,1048.655682574544,1237.5160520576148,-0.03554285769241694,100,55,0.55
2012-07-31,1042.0729847647872,1051.556343141863,1011.9942472556593,1023.196683398035,1202.1284104195274,-0.02427774874018218,100,55,0.55
2012-08-01,1014.5883950677996,1045.393021137436,1007.9223908618297,1029.2912320251332,1209.4841613427766,0.005956380357741375,100,55,0.55
2012-08-02,1022.1507239242272,1037.3553573910972,1004.2354694135994,1016.284259906667,1195.905212137433,-0.012636823975343714,100,57,0.57
2012-08-03,1017.3658655033059,1044.5391677236973,1009.1353765243664,1040.120653396264,1223.0711510956464,0.023454455047632106,100,57,0.57
2012-08-06,1036.119781382964,1075.3740469853628,1028.2269439431948,1069.5391116814308,1253.4999428609976,0.028283697847079292,100,57,0.57
2012-08-07,1068.2186788540955,1096.4786594573602,1059.8810555243485,1084.0323715045683,1270.9634812380255,0.013550939526047356,100,57,0.57
2012-08-08,1080.1381551246295,1098.7756103222052,1064.2523241216313,1082.6185528484364,1272.2829170840869,-0.00130422180489842,100,57,0.57
2012-08-09,1080.4739679471866,1108.5298648577998,1069.0875161594508,1101.6106982284696,1295.9202787442948,0.0175427858039785,100,57,0.57
2012-08-10,1096.230947870022,1115.174136183908,1082.2645484693494,1098.8208247688794,1295.119306128866,-0.002532540274052031,100,57,0.57
2012-08-13,1096.4247687380598,1106.100435817975,1066.3585694247643,1072.2893567018264,1263.9713990901387,-0.02414539974943919,100,57,0.57
2012-08-14,1071.5734527784052,1090.6452433181291,1047.860758059977,1085.267237484995,1282.363366745505,0.01210296521368659,100,57,0.57
2012-08-15,1084.588461904938,1096.6546789383224,1065.606516481431,1076.3358846291844,1270.1480691687343,-0.008229634644189576,100,57,0.57
2012-08-16,1073.9571066858948,1093.173719666357,1059.1959696247295,1072.050480406114,1262.1567521813215,-0.003981474820517361,100,57,0.57
2012-08-17,1071.4247691524206,1089.1929275322877,1059.170591462315,1081.2804059106409,1272.0334908512386,0.008609599709362925,100,57,0.57
2012-08-20,1071.91224851973,1096.1856644836755,1058.4067719648522,1090.3788170792548,1284.4239837171885,0.008414478907486922,100,57,0.57
2012-08-21,1089.815801207452,1128.753841609646,1083.321101213952,1116.1249947261913,1314.6432480702586,0.02361214033477066,100,57,0.57
2012-08-22,1117.4069742769927,1141.09361946515,1100.7834491242677,1118.6663531745614,1316.0114237499206,0.002276947887000391,100,56,0.56
2012-08-23,1116.0443874350622,1155.037500873501,1107.5342531045005,1145.908728247323,1353.1770203770157,0.024352547115994883,100,56,0.56
2012-08-24,1140.746292148559,1157.9429561491258,1104.9489360161006,1114.453732150012,1321.7142027407826,-0.027449826781075104,100,57,0.57
2012-08-27,1106.698550361689,1123.6063552065816,1072.843703639131,1091.7658378173596,1296.7623930352102,-0.020357861145911094,100,56,0.56
2012-08-28,1090.4532439077793,1121.237712729519,1077.4869269676444,1108.9320448472326,1315.5341252389678,0.01572334143023868,100,56,0.56
2012-08-29,1109.5074702660104,1140.9974129642726,1096.6027090209357,1118.6286477863705,1329.7712962492694,0.008744091203959803,100,56,0.56
2012-08-30,1112.550007647305,1132.0950212163175,1065.1111851489097,1093.6551639967076,1303.4716785534133,-0.022325088704890916,100,57,0.57
2012-08-31,1090.0113563314512,1119.3834466849762,1078.9173652710533,1107.8848415983884,1318.3761978481068,0.01301111910785413,100,57,0.57
2012-09-03,1104.1806395876474,1136.6289387559107,1091.04275798362,1127.039954365884,1342.9000889375557,0.01728980490414478,100,58,0.58
2012-09-04,1123.850067414667,1153.7588080312062,1111.6214385924638,1131.9024883410668,1351.2640246030787,0.004314429099293804,100,59,0.59
2012-09-05,1129.8733192341238,1168.4353213204433,1118.087256721057,1153.4699105024629,1378.0655189767062,0.019054134418421187,100,59,0.59
2012-09-06,1157.1198700343195,1176.853629634408,1141.1714427896816,1166.1208461599706,1395.3246373995055,0.010967720564116767,100,59,0.59
2012-09-07,1174.83196621002,1220.1495840204548,1163.3772554041288,1200.0060825013395,1436.1676221777088,0.029058083004821267,100,59,0.59
2012-09-10,1196.9281444863457,1229.6675153545714,1185.3986965576582,1213.0542784801012,1452.3993869092865,0.010873441534199113,100,59,0.59
2012-09-11,1210.5352058173485,1230.4292775317188,1187.5535141075347,1209.3360162318556,1449.4158161568362,-0.00306520682067446,100,58,0.58
2012-09-12,1213.9882389193435,1232.1484863492055,1190.5456757448437,1216.50481737746,1455.2794837183808,0.005927881952893177,100,58,0.58
2012-09-13,1216.3428282146494,1235.5226427086473,1187.7240424351703,1197.008412759838,1431.3751538170623,-0.016026574115548864,100,58,0.58
2012-09-14,1202.9007542622503,1222.4671267726342,1180.7883842360125,1201.6012365269876,1442.401953708609,0.0038369185364039993,100,58,0.58
2012-09-17,1204.046274762159,1216.8331685877138,1153.893765326192,1160.5249526332836,1388.4074573017178,-0.03418462185710425,100,58,0.58
2012-09-18,1157.6562294318614,1177.2081117796865,1141.4929460523886,1159.7910941950872,1387.0767745915127,-0.0006323504173962879,100,58,0.58
2012-09-19,1161.4091014633316,1182.3256198730605,1150.6160412261713,1171.9941142143814,1400.0975316185247,0.010521739717068046,100,58,0.58
2012-09-20,1169.697379675703,1177.168660753981,1115.960173465661,1124.409705242623,1340.9646374895467,-0.04060123544532945,100,57,0.57
2012-09-21,1119.7586534595862,1142.783368096267,1098.9451124821476,1110.6500181880967,1324.3350782926204,-0.01223725390342234,100,57,0.57
2012-09-24,1102.359051685487,1129.6696251376443,1083.138218995661,1117.8273803201262,1330.9574149616967,0.006462307670726419,100,57,0.57
2012-09-25,1113.6895586564897,1131.0505100504395,1094.7359072280615,1108.6615520682892,1320.1411618872446,-0.008199681286400473,100,57,0.57
2012-09-26,1109.2414521549013,1120.5853884042403,1069.6103146185442,1075.905205831608,1278.342905680911,-0.0295458484833101,100,56,0.56
2012-09-27,1078.2220036413896,1118.1598711706267,1070.2135613539936,1103.934517349574,1310.2368881860157,0.02605184115295822,100,56,0.56
2012-09-28,1100.7674480616624,1132.6432092159337,1093.2142169084293,1126.9927861670567,1336.2339937170352,0.02088735197160352,100,56,0.56
2012-10-08,1125.2174506997912,1148.382538474418,1111.6736437263417,1133.839439939061,1345.8480513172608,0.006075153147421686,100,56,0.56
2012-10-09,1135.2059695285695,1177.851069487298,1129.752823876013,1169.6064096368727,1390.7070686764696,0.031545004026084955,100,58,0.58
2012-10-10,1170.2253096294633,1199.632144295562,1159.6136396579677,1189.914469225102,1412.3257394143238,0.01736315688842227,100,58,0.58
2012-10-11,1189.3294665583794,1203.2600299790797,1158.5050726134434,1166.8149436543754,1380.6381443025236,-0.01941276131028946,100,58,0.58
2012-10-12,1173.0654391004791,1194.9496236770483,1148.6258447615976,1170.4278181027826,1381.6927692136865,0.003096355997200373,100,58,0.58
2012-10-15,1168.371793002788,1181.470908191334,1131.6718102916402,1153.872728917463,1359.3768815683684,-0.014144476856466581,100,58,0.58
2012-10-16,1153.6120876876278,1177.7564552114534,1142.4516450758913,1159.444437271355,1365.1550836045576,0.004828702693336906,100,58,0.58
2012-10-17,1159.6644568104305,1178.9796299282466,1143.8480574457867,1167.1902443608003,1376.1113893680895,0.006680619476405747,100,58,0.58
2012-10-18,1169.139107164243,1197.885918636064,1162.2816271747784,1189.0901433748222,1401.283413680214,0.018762921571551683,100,58,0.58
2012-10-19,1189.352029633713,1208.3707494251996,1177.1005444429522,1194.0940470149,1406.397095263984,0.004208178553962272,100,58,0.58
2012-10-22,1186.2199830503064,1206.946625496236,1172.8587340132242,1199.94814086026,1413.5699344924644,0.004902540013489443,100,58,0.58
2012-10-23,1200.135963944158,1217.1221287156172,1177.634720448392,1186.150452488176,1397.4920077281347,-0.011498570565051547,100,58,0.58
2012-10-24,1178.6786786640284,1201.6025806582534,1168.0147823674774,1189.2595973353427,1400.4596655845664,0.0026212061384327523,100,58,0.58
2012-10-25,1186.7303998505422,1202.6627930183513,1161.2585063378558,1169.8785289217926,1379.6755947656516,-0.016296751741146642,100,58,0.58
2012-10-26,1167.1945879960567,1177.496146430557,1127.1896396751724,1138.1806301218055,1342.5518491308626,-0.027095034241889304,100,58,0.58
2012-10-29,1132.8147316146787,1151.3056278027188,1119.3330200805794,1137.719706068705,1340.4999916066872,-0.0004049656450850758,100,58,0.58
2012-10-30,1138.6368355308816,1151.8854597727573,1126.627536779709,1137.6736347766875,1341.1625587077938,-4.049441331777093e-05,100,57,0.57
2012-10-31,1137.461342891787,1150.7744611085186,1122.935622915444,1142.0120766281368,1347.296646552325,0.00381343270937351,100,57,0.57
2012-11-01,1139.6500426228663,1172.623667611747,1135.0628436252784,1163.666660637159,1375.135410225296,0.01896178197428422,100,57,0.57
2012-11-02,1164.7162080721919,1178.6768707761814,1153.9396192315303,1169.7230170769158,1382.008158203656,0.005204545807336647,100,60,0.6
2012-11-05,1170.9348065793222,1186.0456232339325,1159.1966997880136,1171.87860918192,1384.113677187975,0.001842822679843481,100,60,0.6
2012-11-06,1170.313884988146,1184.046451114325,1141.2083373291753,1166.1734280581834,1378.3050223438136,-0.004868406231699485,100,60,0.6
2012-11-07,1168.0482802359425,1186.1189645289296,1154.4634300841296,1174.373813903803,1387.8944653114056,0.007031875061048298,100,60,0.6
2012-11-08,1163.7605377710931,1176.5409405279133,1133.1228086196265,1140.2927072043276,1348.895547818033,-0.02902066300864159,100,60,0.6
2012-11-09,1137.7776771603792,1159.2528389954618,1123.8646963835758,1142.1815519701047,1349.5287533990156,0.0016564560606617817,100,60,0.6
2012-11-12,1142.2992784003536,1167.437151245703,1134.5987702578732,1157.660575397284,1368.4174331278898,0.013552156748180888,100,60,0.6
2012-11-13,1156.1456155594672,1163.7525814655262,1123.4643461030873,1130.8487405515332,1337.5182691866664,-0.023160359275903986,100,60,0.6
2012-11-14,1128.877220041,1147.360455017613,1108.6817232195226,1135.2519799192714,1342.4692231623344,0.0038937474215965384,100,60,0.6
2012-11-15,1128.2936469604733,1141.9094123169843,1102.2007659978983,1111.256509187745,1312.0098500060467,-0.021136691374220473,100,60,0.6
2012-11-16,1105.7384469686413,1122.0885198794151,1086.6826054858443,1104.5967930358045,1306.8912220743782,-0.005992960308334516,100,60,0.6
2012-11-19,1099.1106436434288,1121.1789899849173,1085.9827312687373,1115.3693890662703,1321.1927105578309,0.009752514309641525,100,60,0.6
2012-11-20,1117.9285636249633,1148.971529603741,1107.0731856002637,1130.200562667746,1341.9128976523793,0.01329709578446625,100,60,0.6
2012-11-21,1129.8318749057573,1151.7291207649087,1110.1391406085593,1144.7425739268656,1358.7307971015173,0.012866752804293835,100,59,0.59
2012-11-22,1138.6124853334084,1153.6602838694841,1122.2028665271093,1138.9303898692883,1353.222221285444,-0.005077284788700953,100,59,0.59
2012-11-23,1138.3939039436425,1153.071265891856,1124.4823073042435,1135.665592937923,1348.602820608166,-0.0028665465074998453,100,59,0.59
2012-11-26,1131.8834063553873,1145.5334346264294,1108.9717549787883,1120.0164159664623,1330.8849621577779,-0.01377974032917284,100,59,0.59
2012-11-27,1115.117706303688,1124.7001314309803,1056.7082089178352,1063.611554087394,1260.9088061238933,-0.05036074567746085,100,59,0.59
2012-11-28,1053.5759329375912,1064.03362056518,1022.1055442437276,1037.1486941877129,1227.5407379909414,-0.024880192207376917,100,59,0.59
2012-11-29,1041.3405727864604,1059.875818061776,1013.8535064979916,1023.6093396812412,1206.170806208019,-0.013054400571825053,100,59,0.59
2012-11-30,1021.3109240061675,1044.9917550344678,1010.3618660924263,1033.1521907272315,1217.711898270103,0.009322747141953691,100,59,0.59
2012-12-03,1027.173692103587,1043.7960559509327,989.1929875082532,998.5464209250706,1175.3082064270807,-0.03349532635438934,100,59,0.59
2012-12-04,995.4819550260353,1021.7501014200469,973.0064587181571,1013.4474187984804,1194.1779276489308,0.014922689182146565,100,59,0.59
2012-12-05,1009.9054018914053,1065.4140955053203,1004.0323908542432,1051.1248861816016,1240.519333130738,0.0371775256261353,100,59,0.59
2012-12-06,1051.5389413243024,1071.6397570027646,1036.6581914599756,1052.3949177288114,1243.1632140300433,0.0012082594217928122,100,59,0.59
2012-12-07,1052.7761281104292,1084.7897924437468,1042.9795305162115,1077.5409191179456,1271.2645302115845,0.023894073380173797,100,59,0.59
2012-12-10,1075.879585281252,1112.115430584568,1066.7496415180942,1102.506702048492,1302.678585644169,0.023169220293724813,100,59,0.59
2012-12-11,1096.5308363328857,1113.1849511846176,1081.290803474223,1092.3176122797604,1294.600411635273,-0.009241748598715849,100,60,0.6
2012-12-12,1089.1474805977114,1106.6034206232753,1069.0465556217307,1094.4906947983986,1299.393600919293,0.00198942367513677,100,60,0.6
2012-12-13,1091.1501205538189,1109.7907583052247,1071.6666517147644,1082.9358948309828,1285.8905984183314,-0.010557239108866301,100,60,0.6
2012-12-14,1081.617574306424,1136.11231897984,1077.2755548995347,1126.3671197280585,1335.0262610245218,0.04010507464419599,100,60,0.6
2012-12-17,1128.3558470993942,1152.6236721376101,1113.6078437218105,1136.407997294744,1344.9730003559348,0.008914391578750847,100,60,0.6
2012-12-18,1135.0398253242286,1159.383598229174,1118.8866672208462,1134.0265558230835,1341.624409863992,-0.002095586688345752,100,60,0.6
2012-12-19,1130.920617967537,1154.3781691547078,1120.293522697382,1140.4287854485326,1351.3305453190958,0.005645572929994014,100,60,0.6
2012-12-20,1131.1580393652653,1163.8333209233722,1118.5897927360297,1150.1721328030708,1368.331852439572,0.008543582447987808,100,60,0.6
2012-12-21,1149.6697482045386,1181.8833587302852,1134.6562106938743,1162.8418515382225,1385.7811571751463,0.011015497918797967,100,60,0.6
2012-12-24,1160.7863503867964,1188.9358158747657,1149.7850524300202,1176.6165185269865,1401.6188603157805,0.011845692490808357,100,60,0.6
2012-12-25,1172.6913640838975,1216.322261485012,1163.9366284991206,1201.493359271609,1432.153505949582,0.02114269207759034,100,60,0.6
2012-12-26,1201.294767259684,1250.6202882799903,1189.950266714661,1237.8206999261447,1476.8576256331214,0.03023515725177095,100,60,0.6
2012-12-27,1236.6436734782942,1261.152898950898,1200.225302880159,1213.5243215943765,1447.6008323453636,-0.01962835032021837,100,60,0.6
2012-12-28,1208.6157313079188,1242.1835441288977,1192.4957733379185,1227.762918232862,1466.8795874881134,0.011733260211693297,100,60,0.6
2012-12-31,1226.8197363091545,1252.261566223341,1208.416716478533,1229.168175618554,1468.9869013979467,0.0011445673792742639,100,60,0.6
2013-01-04,1231.9788626069017,1257.4078419053305,1200.4760054323044,1233.8572536927957,1480.4326336985378,0.0038148384958649473,100,60,0.6
2013-01-07,1230.3618518441187,1264.5581690013225,1218.480565329732,1256.4135173004688,1507.3339506311538,0.018281096569449096,100,56,0.56
2013-01-08,1252.3553382361408,1292.4148738598478,1237.3177619304283,1277.496425138287,1534.6692965563775,0.016780230033752508,100,56,0.56
2013-01-09,1275.7560742032963,1301.0091306326963,1252.5867084507324,1273.9370255773183,1529.1130666512254,-0.0027862305450939706,100,56,0.56
2013-01-10,1272.6758481039815,1300.9530476257921,1260.4694830623457,1284.933651106561,1541.9868585380482,0.008632000882664803,100,56,0.56
2013-01-11,1288.5811591624015,1319.6162328926528,1257.0495682446024,1271.7781697487412,1526.316332144399,-0.010238257318959998,100,56,0.56
2013-01-14,1269.0292950253538,1326.7160187013992,1259.1689686281234,1317.6537968157857,1580.5875400047448,0.03607203532681158,100,56,0.56
2013-01-15,1323.030024349971,1357.6583040298983,1309.2535686646534,1338.8968189239815,1606.8153812175988,0.016121853979802037,100,56,0.56
2013-01-16,1332.8423152901526,1355.674710967929,1300.7384724871533,1332.908625575033,1605.7742156000743,-0.004472483065394828,100,56,0.56
2013-01-17,1337.554736834584,1354.5211857086522,1308.7002679007867,1321.399961347927,1586.7049007575424,-0.008634248444555626,100,56,0.56
2013-01-18,1324.0194023283884,1348.9471771147812,1305.8830287511814,1336.518309835306,1605.2483139295016,0.0114411600799178,100,56,0.56
2013-01-21,1336.4095274731037,1368.336749564482,1320.890878268367,1352.104936370701,1627.270885614672,0.011662112236468847,100,56,0.56
2013-01-22,1353.5033439279184,1372.6653971940073,1308.706598535675,1324.3930596323926,1592.346313955996,-0.020495359489398846,100,55,0.55
2013-01-23,1322.5942048652632,1343.5196385873253,1291.5933166296475,1321.9132859175857,1584.4225288383914,-0.0018723850119656271,100,55,0.55
2013-01-24,1324.499556307782,1345.195357045155,1271.7996773741331,1287.1024136040396,1538.000698451051,-0.02633370334074725,100,54,0.54
2013-01-25,1288.2477841537143,1311.3132516552246,1271.4208757168851,1291.9966074443676,1546.9486640991875,0.003802489831888023,100,54,0.54
2013-01-28,1289.6007545355847,1332.2833849774272,1281.5595710922048,1324.9395103493712,1587.8664065495982,0.02549766981986612,100,54,0.54
2013-01-29,1324.6190162106723,1353.0048087894143,1309.9536487136631,1336.3644347737643,1603.1718212231915,0.008622978132322823,100,54,0.54
2013-01-30,1334.02731866656,1351.6330967520082,1309.2914684725529,1332.4574437654328,1598.3259700688118,-0.002923596967015163,100,54,0.54
2013-01-31,1334.7066899289537,1347.3245556291931,1302.2714099647953,1320.6504046042942,1581.9630909467767,-0.008861100379891074,100,55,0.55
2013-02-01,1314.8993842725422,1347.1143317875933,1303.125046182891,1332.1264683065003,1596.589356157257,0.008689705967753536,100,55,0.55
2013-02-04,1338.4512496380382,1351.576025195263,1308.6506402606226,1321.931940581824,1582.253549140421,-0.007652822736595288,100,58,0.58
2013-02-05,1314.3944503016846,1341.2939971223616,1301.2660783958283,1333.1007697657967,1597.1938912376263,0.00844886853937199,100,59,0.59
2013-02-06,1335.2202015043786,1357.1803938063176,1326.158211027511,1344.7443756443845,1612.3672869914228,0.008734227856333376,100,59,0.59
2013-02-07,1344.4758197195576,1363.3117464633797,1330.3781362462253,1352.4131530176965,1623.0536095326406,0.00570277705726574,100,59,0.59
2013-02-08,1350.5143720214478,1381.621118212277,1342.7211696087795,1368.0519137394217,1643.9466954210034,0.011563597031594819,100,59,0.59
2013-02-18,1371.7767524984235,1396.1664851296084,1358.9851401449685,1383.9134548286827,1662.6454594544693,0.01159425379253709,100,59,0.59
2013-02-19,1386.258485860951,1398.3923827602855,1352.1726394368598,1364.023015791985,1639.6891983821495,-0.01437260326308476,100,59,0.59
2013-02-20,1361.0938341060235,1397.5511900453473,1351.186064885059,1390.7131421832007,1674.7817771504956,0.01956721117034732,100,58,0.58
2013-02-21,1383.7025683298345,1402.2953202110589,1350.9928737814744,1370.1342840321488,1648.6774448788804,-0.014797342116682932,100,58,0.58
2013-02-22,1367.656687788623,1398.1017412798674,1353.9381101504077,1373.1975817204857,1651.6864203076439,0.0022357645699675466,100,58,0.58
2013-02-25,1372.231374505164,1400.2708382509695,1359.429357846065,1390.475074476566,1675.4731620012105,0.012581942311923777,100,58,0.58
2013-02-26,1388.8505331458132,1414.7948776353164,1362.032530347075,1377.2540006888469,1659.7599587628363,-0.009508314122564365,100,58,0.58
2013-02-27,1376.6303795404406,1407.0589560301273,1349.8038278886286,1378.4359362162204,1667.6049949129695,0.0008581826785636348,100,58,0.58
2013-02-28,1375.557422411604,1409.3474246279438,1358.948212579827,1400.003994813383,1693.2278825562994,0.015646761688734356,100,58,0.58
2013-03-01,1399.433022587282,1438.4421354105416,1388.3172815984783,1428.7308604013176,1726.6209321366628,0.020519131155596337,100,59,0.59
2013-03-04,1427.3202006989668,1443.2100362550098,1370.7588428491913,1387.4664911557104,1669.8233312723344,-0.02888183519324028,100,57,0.57
2013-03-05,1383.5876367057758,1425.660473953224,1372.205215069347,1417.6009741755154,1706.8245942643905,0.021719070847400435,100,57,0.57
2013-03-06,1416.1834399398601,1458.315426428069,1407.178929892381,1446.6843405656064,1745.428411459663,0.02051590463036046,100,56,0.56
2013-03-07,1447.4227093830557,1469.3752717151672,1409.4342676054732,1431.9172995572412,1722.4644713933128,-0.010207507328510723,100,56,0.56
2013-03-08,1429.2108526651161,1460.4526880450078,1406.1857415592815,1428.847321133364,1721.7834683096894,-0.002143963499027901,100,56,0.56
2013-03-11,1430.2055420648792,1453.6112592673517,1409.6410021663878,1435.003273148447,1729.689603392297,0.004308334364374389,100,57,0.57
2013-03-12,1435.1486422207881,1452.6147026842286,1365.7121329090116,1391.6708799223434,1680.1003663989143,-0.030196720827702972,100,58,0.58
2013-03-13,1388.1640091793909,1406.1719233900312,1355.4682124520227,1386.3546087182265,1673.9802693092815,-0.003820063551529862,100,58,0.58
2013-03-14,1385.2450733768449,1407.7302915625398,1368.3885561186626,1385.7772305311676,1673.4654231538764,-0.00041647222393748073,100,58,0.58
2013-03-15,1384.4639970156056,1419.436213510213,1362.951313736739,1390.570803748887,1680.8010231722465,0.003459122514144708,100,58,0.58
2013-03-18,1389.3979063676957,1407.7588680628025,1355.1451478505994,1369.8812546280396,1652.1024076470362,-0.014878457871450923,100,56,0.56
2013-03-19,1368.303889196252,1394.4210682554422,1337.2545464068628,1372.6715932771972,1657.0304444304763,0.0020369200905046014,100,56,0.56
2013-03-20,1368.8131580401875,1412.5178152072915,1358.4467528620999,1404.5933087482813,1698.0717044907153,0.02325517307083791,100,57,0.57
2013-03-21,1403.1686661548508,1432.0426422211826,1392.5265543615476,1415.9256636999544,1710.7591785007892,0.008068068444503806,100,57,0.57
2013-03-22,1413.087301049508,1439.3431700120125,1397.9467013947076,1422.7465752007456,1720.1065861302156,0.0048172807906932125,100,57,0.57
2013-03-25,1422.563862648229,1443.2617072598139,1403.7213849277443,1421.8386677153742,1720.2792626431958,-0.0006381371786070567,100,57,0.57
2013-03-26,1420.2404570438537,1435.1871599974254,1382.6638282115086,1409.7262904146617,1703.8848476117364,-0.00851881270058219,100,56,0.56
2013-03-27,1406.9385427697703,1433.740223841521,1390.9377966347993,1410.989128874437,1706.1495392655852,0.0008958040070345952,100,57,0.57
2013-03-28,1399.7447854880998,1407.2222468087182,1349.216060376594,1362.2352989291353,1647.4811920842424,-0.03455294512736129,100,57,0.57
2013-03-29,1358.6424617034559,1380.55163066171,1340.575168749292,1354.8602457567924,1640.683139831308,-0.005413934859961778,100,56,0.56
2013-04-01,1354.8083758576333,1375.1774133196861,1340.047043159174,1358.7970827551844,1643.1685940699504,0.0029057144533699564,100,57,0.57
2013-04-02,1360.0314317258405,1379.238222931248,1333.9076420195922,1344.073638304244,1623.3933022997187,-0.010835646203394944,100,59,0.59
2013-04-03,1344.2016979624284,1359.196319346986,1307.5728259678272,1322.3630557320112,1596.2409007227945,-0.01615282225133441,100,59,0.59
2013-04-08,1309.775512533509,1331.0989203691051,1274.7897098653998,1319.8169306425948,1595.5702558823298,-0.001925435740494863,100,59,0.59
2013-04-09,1321.60316099556,1349.8204836025322,1313.2036442227375,1338.293529275123,1614.9710187021597,0.013999364763060296,100,59,0.59
2013-04-10,1335.8119707826281,1352.1718932903132,1316.1913207092887,1335.006379153633,1611.6737544939488,-0.0024562250728886736,100,59,0.59
2013-04-11,1336.941503150153,1352.211485700914,1321.4481784548937,1330.8343884436692,1607.4634289414216,-0.0031250717413114915,100,59,0.59
2013-04-12,1331.2921974580192,1347.9874722753834,1309.4585241320792,1318.4017592659504,1591.9065357605646,-0.009341980704494768,100,59,0.59
2013-04-15,1314.3772208445569,1326.8045014161712,1287.090543510367,1299.5887189212297,1567.209061830612,-0.014269580734779463,100,59,0.59
2013-04-16,1289.3686040148048,1322.6195918159403,1273.8502584748753,1316.0969126554603,1587.9959137747653,0.012702629296392987,100,59,0.59
2013-04-17,1314.2489668461878,1334.5562763604125,1300.7465014018258,1325.4537745572622,1601.245157116259,0.007109553872383767,100,59,0.59
2013-04-18,1317.436243937065,1350.7619710748913,1306.7484482919795,1335.9878793603343,1617.6199034157535,0.007947545968995273,100,58,0.58
2013-04-19,1336.3713520233175,1368.1617125682412,1329.1221895475185,1359.1515551824607,1645.8673284231963,0.017338238003489215,100,59,0.59
2013-04-22,1354.0594369130108,1385.0326502479684,1342.6368356807968,1373.3134958347057,1661.4868817974177,0.010419692048502904,100,59,0.59
2013-04-23,1374.8369640395792,1384.9125413080349,1328.156547989967,1338.0740236842755,1622.1031543210622,-0.025660180473950356,100,60,0.6
2013-04-24,1341.1696030194153,1384.869762335502,1331.4281457735156,1374.8681885191638,1666.2758059046982,0.02749785451598452,100,61,0.61
2013-04-25,1372.1781433205595,1400.0522425592437,1348.4772007002616,1359.1490255486867,1646.5787171123818,-0.011433214545030546,100,61,0.61
2013-04-26,1360.3243693351947,1377.6290344630572,1321.4782674771016,1335.0668110200484,1620.1925518247526,-0.017718597501783395,100,61,0.61
2013-05-02,1332.5117579124046,1359.9805950648106,1311.2021948214374,1346.6318264759625,1633.3027407150944,0.00866249940486341,100,62,0.62
