date,holding,signal_on,microcap_ret,hedge_ret,entry_exit_cost,rebalance_cost,total_cost,prev_drawdown,nav_hedge_state,target_hedge_ratio,hedge_ratio_live,active_spread_ret,futures_drag_dynamic,return_raw_dynamic,return_net,nav_net
2014-03-21,long_microcap_short_zz1000,True,0.017470233497588028,0.014923724574858355,0.0,0.00084,0.00084,0.0,normal,0.8,0.8,0.005531253837701344,0.00024,0.005291253837701344,0.0044512538377013446,1.32372138702999
2014-03-24,long_microcap_short_zz1000,True,0.009001802359140498,0.0013264859825750097,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.00794061357308049,0.00024,0.00770061357308049,0.00770061357308049,1.33391485390993
2014-03-25,long_microcap_short_zz1000,True,-0.00030977761759964917,-3.691194655153218e-05,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.0002802480603584234,0.00024,-0.0005202480603584234,-0.0005202480603584234,1.3332208872945
2014-03-26,long_microcap_short_zz1000,True,0.005339753490513965,0.005666192945866566,0.0,0.0,0.0,-0.0005202480603584414,normal,0.8,0.8,0.0008067991338207127,0.00024,0.0005667991338207127,0.0005667991338207127,1.3339765557386103
2014-03-27,long_microcap_short_zz1000,True,-0.010751455129326626,-0.02033271342109988,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.005514715607553278,0.00024,0.005274715607553279,0.005274715607553279,1.3410129026972748
2014-03-28,long_microcap_short_zz1000,True,-0.02169405253871326,-0.02756332466732303,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.00035660719514516576,0.00024,0.00011660719514516575,0.00011660719514516575,1.3411692744505117
2014-03-31,long_microcap_short_zz1000,True,-0.007085520196004169,-0.008245233625655213,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.0004893332954799988,0.00024,-0.0007293332954799987,-0.0007293332954799987,1.3401911150437802
2014-04-01,long_microcap_short_zz1000,True,0.013396118069143093,0.017629017950604897,0.0,0.0,0.0,-0.0007293332954799725,normal,0.8,0.8,-0.0007070962913408255,0.00024,-0.0009470962913408255,-0.0009470962913408255,1.3389218250090342
2014-04-02,long_microcap_short_zz1000,True,-0.006163261593770564,-0.006610886647790526,0.0,0.0,0.0,-0.0016757388379615712,normal,0.8,0.8,-0.0008745522755381424,0.00024,-0.0011145522755381424,-0.0011145522755381424,1.3374295266422027
2014-04-03,long_microcap_short_zz1000,True,0.002649163494182316,0.000676803778145052,0.0,0.0,0.0,-0.002788423414964658,normal,0.8,0.8,0.0021077204716662746,0.00024,0.0018677204716662746,0.0018677204716662746,1.3399274711485232
2014-04-04,long_microcap_short_zz1000,True,0.009581486695690922,0.01210382018156797,0.0,0.00078,0.00078,-0.0009259109387942388,normal,0.8,0.8,-0.00010156944956345518,0.00024,-0.00034156944956345516,-0.0011215694495634553,1.3384246494322523
2014-04-08,long_microcap_short_zz1000,True,0.009640402971104356,0.006503389773340418,0.0,0.0,0.0,-0.0020464419149357482,normal,0.8,0.8,0.0044376911524320216,0.00024,0.004197691152432022,0.004197691152432022,1.344042942741371
2014-04-09,long_microcap_short_zz1000,True,0.009765600981542777,0.011730997606047122,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0003808028967050778,0.00024,0.00014080289670507777,0.00014080289670507777,1.344232187881005
2014-04-10,long_microcap_short_zz1000,True,-0.0022341836446583274,0.003958149606462236,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.005400703329828116,0.00024,-0.005640703329828116,-0.005640703329828116,1.3366497729027624
2014-04-11,long_microcap_short_zz1000,True,0.0018401303311559314,-0.005557090600165737,0.0,0.0,0.0,-0.005640703329828245,normal,0.8,0.8,0.006285802811288522,0.00024,0.006045802811288522,0.006045802811288522,1.344730893857486
2014-04-14,long_microcap_short_zz1000,True,0.011867452741218365,0.0073506389561055485,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.005986941576333926,0.00024,0.005746941576333926,0.005746941576333926,1.3524589837403762
2014-04-15,long_microcap_short_zz1000,True,-0.006274643949660597,-0.004015923724208337,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.003061904970293927,0.00024,-0.0033019049702939273,-0.0033019049702939273,1.3479932926998452
2014-04-16,long_microcap_short_zz1000,True,0.0024793178419098005,0.001857956248127124,0.0,0.0,0.0,-0.003301904970293923,normal,0.8,0.8,0.0009929528434081012,0.00024,0.0007529528434081013,0.0007529528434081013,1.3490082680824786
2014-04-17,long_microcap_short_zz1000,True,0.0028488475948227343,8.251437813022733e-06,0.0,0.0,0.0,-0.002551438305621878,normal,0.8,0.8,0.002842246444572316,0.00024,0.002602246444572316,0.002602246444572316,1.352518720051795
2014-04-18,long_microcap_short_zz1000,True,0.003356068691230174,0.004668212423262208,0.0,0.0006,0.0006,0.0,normal,0.8,0.8,-0.00037850124737959234,0.00024,-0.0006185012473795923,-0.0012185012473795924,1.3508706743043077
2014-04-21,long_microcap_short_zz1000,True,-0.01335330554758063,-0.015487720494178014,0.0,0.0,0.0,-0.0012185012473795442,normal,0.8,0.8,-0.0009631291522382169,0.00024,-0.0012031291522382169,-0.0012031291522382169,1.3492454024151486
2014-04-22,long_microcap_short_zz1000,True,-0.004267527295330642,-0.009775010010678042,0.0,0.0,0.0,-0.0024201643852449495,normal,0.8,0.8,0.003552480713211792,0.00024,0.0033124807132117917,0.0033124807132117917,1.3537147517880386
2014-04-23,long_microcap_short_zz1000,True,0.003578997207153156,-0.003618358006828193,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006473683612615711,0.00024,0.006233683612615711,0.006233683612615711,1.3621533812524158
2014-04-24,long_microcap_short_zz1000,True,-0.004496671746334169,-0.010146211129970828,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0036202971576424943,0.00024,0.003380297157642494,0.003380297157642494,1.3667578644553364
2014-04-25,long_microcap_short_zz1000,True,-0.022422704609512678,-0.02139731743411566,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.00530485066222015,0.00024,-0.00554485066222015,-0.00554485066222015,1.3591793962055168
2014-04-28,long_microcap_short_zz1000,True,-0.032760606408308246,-0.03452602544826888,0.0,0.0,0.0,-0.005544850662220102,normal,0.8,0.8,-0.005139786049693139,0.00024,-0.005379786049693139,-0.005379786049693139,1.35186730185078
2014-04-29,long_microcap_short_zz1000,True,0.015805930668299606,0.012397133177079134,0.0,0.0,0.0,-0.010894806601672857,normal,0.8,0.8,0.005888224126636298,0.00024,0.005648224126636298,0.005648224126636298,1.3595029513611043
2014-04-30,long_microcap_short_zz1000,True,0.015160726328743435,0.0102807160111269,0.0,0.0,0.0,-0.005308118784539184,normal,0.8,0.8,0.006936153519841915,0.00024,0.006696153519841915,0.006696153519841915,1.3686063918340965
2014-05-05,long_microcap_short_zz1000,True,0.017220663798084956,0.01151302341718008,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.008010245064340893,0.00024,0.007770245064340893,0.007770245064340893,1.3792407988952708
2014-05-06,long_microcap_short_zz1000,True,0.006510038574992105,0.0075894446859685605,0.0,0.00096,0.00096,0.0,normal,0.8,0.8,0.0004384828262172565,0.00024,0.00019848282621725652,-0.0007615171737827435,1.3781904833401304
2014-05-07,long_microcap_short_zz1000,True,-0.014671076496356239,-0.017159025617119905,0.0,0.0,0.0,-0.0007615171737826998,normal,0.8,0.8,-0.0009438560026603145,0.00024,-0.0011838560026603145,-0.0011838560026603145,1.3765589042636188
2014-05-08,long_microcap_short_zz1000,True,0.008744752759150654,-0.0001654529771608626,0.0,0.0,0.0,-0.0019444716497656334,normal,0.8,0.8,0.008877115140879344,0.00024,0.008637115140879344,0.008637115140879344,1.3884484020179464
2014-05-09,long_microcap_short_zz1000,True,0.0006399111889046072,-0.011124692758138321,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.009539665395415264,0.00024,0.009299665395415263,0.009299665395415263,1.4013605075755122
2014-05-12,long_microcap_short_zz1000,True,0.01958298144218662,0.02110293986398437,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.002700629550999121,0.00024,0.0024606295509991207,0.0024606295509991207,1.4048087366520554
2014-05-13,long_microcap_short_zz1000,True,-0.007506489311662534,-0.000353988488818735,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.007223298520607546,0.00024,-0.007463298520607546,-0.007463298520607546,1.3943242296860636
2014-05-14,long_microcap_short_zz1000,True,0.0020694762856476867,0.0006295357174084248,0.0,0.0,0.0,-0.007463298520607564,normal,0.8,0.8,0.001565847711720947,0.00024,0.001325847711720947,0.001325847711720947,1.39617289127539
2014-05-15,long_microcap_short_zz1000,True,-0.02162415449774535,-0.018771517449887365,0.0,0.0,0.0,-0.006147346006152077,normal,0.8,0.8,-0.006606940537835459,0.00024,-0.006846940537835459,-0.006846940537835459,1.3866133785082895
2014-05-16,long_microcap_short_zz1000,True,0.0045642877981786345,-0.004359102799576964,0.0,0.00054,0.00054,-0.01295219603141784,normal,0.8,0.8,0.008051570037840206,0.00024,0.007811570037840206,0.007271570037840206,1.3966962348055187
2014-05-19,long_microcap_short_zz1000,True,0.0035077973205766,-0.0030835142671231663,0.0,0.0,0.0,-0.0057748087941639215,normal,0.8,0.8,0.005974608734275133,0.00024,0.005734608734275133,0.005734608734275133,1.4047057412327637
2014-05-20,long_microcap_short_zz1000,True,0.0035555327409233506,0.00485602393694573,0.0,0.0,0.0,-7.331632883855743e-05,normal,0.8,0.8,-0.00032928640863323384,0.00024,-0.0005692864086332338,-0.0005692864086332338,1.403906061346151
2014-05-21,long_microcap_short_zz1000,True,0.008870104493621467,0.00862271011578053,0.0,0.0,0.0,-0.0006425609994822334,normal,0.8,0.8,0.0019719364009970425,0.00024,0.0017319364009970425,0.0017319364009970425,1.4063375373573768
2014-05-22,long_microcap_short_zz1000,True,-0.00025213593942108314,0.001978462641579748,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.0018349060526848815,0.00024,-0.0020749060526848817,-0.0020749060526848817,1.403419519088996
2014-05-23,long_microcap_short_zz1000,True,0.0034588775385404613,0.012116794769855943,0.0,0.0,0.0,-0.0020749060526848995,normal,0.8,0.8,-0.0062345582773442945,0.00024,-0.006474558277344294,-0.006474558277344294,1.3943329976250918
2014-05-26,long_microcap_short_zz1000,True,0.012291817759534585,0.01364769141465505,0.0,0.0,0.0,-0.008536030229871039,normal,0.8,0.8,0.0013736646278105433,0.00024,0.0011336646278105433,0.0011336646278105433,1.3959137036238884
2014-05-27,long_microcap_short_zz1000,True,-0.004807205956516625,-0.004447793326157079,0.0,0.0,0.0,-0.007412042597593982,normal,0.8,0.8,-0.0012489712955909612,0.00024,-0.0014889712955909612,-0.0014889712955909612,1.3938352281880704
2014-05-28,long_microcap_short_zz1000,True,0.001255075917637738,0.014332856148120632,0.0,0.0,0.0,-0.008889977574515484,normal,0.8,0.8,-0.010211209000858769,0.00024,-0.01045120900085877,-0.01045120900085877,1.3792679649055173
2014-05-29,long_microcap_short_zz1000,False,-0.013532897947292732,-0.011855575595550172,0.0,0.0,0.0,-0.01924827556172992,normal,0.8,0.8,-0.004048437470852595,0.00024,-0.004288437470852595,-0.004288437470852595,1.3733530604824697
2014-05-30,cash,False,0.006044997462442581,0.0028522052811104093,0.003,0.0,0.003,-0.023454168006414422,recovery_band,0.8,0.0,0.0,0.0,0.0,-0.003,1.3692330013010223
2014-06-03,cash,False,0.00018617656328423493,-0.0017189338737541027,0.0,0.0,0.0,-0.026383805502395163,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.3692330013010223
2014-06-04,cash,False,-0.008443096536839945,-0.006361739910004549,0.0,0.0,0.0,-0.026383805502395163,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.3692330013010223
2014-06-05,cash,False,0.015744853485766486,0.013145452337161911,0.0,0.0,0.0,-0.026383805502395163,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.3692330013010223
2014-06-06,cash,False,0.0024026184187779798,-0.0019309275944965343,0.0,0.0,0.0,-0.026383805502395163,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.3692330013010223
2014-06-09,cash,True,0.0012178179974220438,-0.007481270014220387,0.0,0.0,0.0,-0.026383805502395163,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.3692330013010223
2014-06-10,long_microcap_short_zz1000,False,0.011402814082491108,0.01267658289806639,0.003,0.0,0.003,-0.026383805502395163,recovery_band,0.8,0.8,0.0012615477640379943,0.00024,0.0010215477640379944,-0.0019784522359620055,1.3665240392080453
2014-06-11,cash,False,-0.0014258253942106558,0.0067967111173705685,0.003,0.0,0.003,-0.028310058639367752,recovery_band,0.8,0.0,0.0,0.0,0.0,-0.003,1.362424467090421
2014-06-12,cash,False,-0.002713352120468193,-0.0012505457890519267,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-13,cash,False,0.011155451465668431,0.011561871291415393,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-16,cash,False,0.004545943767517047,0.007149870345660947,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-17,cash,False,-0.0035743040586528885,-0.00898221055701387,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-18,cash,False,-0.007031080689975822,-0.007520788316503602,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-19,cash,False,-0.03185585710189165,-0.029605862295359664,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-20,cash,True,0.010882990140062443,0.011599965953063451,0.0,0.0,0.0,-0.031225128463449714,recovery_band,0.8,0.0,0.0,0.0,0.0,0.0,1.362424467090421
2014-06-23,long_microcap_short_zz1000,True,0.016923619413256707,0.013453979020767726,0.003,0.0,0.003,-0.031225128463449714,recovery_band,0.8,0.8,0.006160436196642527,0.00024,0.005920436196642527,0.002920436196642527,1.3664033408193035
2014-06-24,long_microcap_short_zz1000,True,0.00864490105292437,0.007736161552511778,0.0,0.0,0.0,-0.028395883262216648,recovery_band,0.8,0.8,0.0024559718109149475,0.00024,0.0022159718109149473,0.0022159718109149473,1.369431252104899
2014-06-25,long_microcap_short_zz1000,True,0.0005500886981140152,-0.0037834617724599173,0.0,0.0,0.0,-0.026242835928156794,recovery_band,0.8,0.8,0.003576858116081949,0.00024,0.003336858116081949,0.003336858116081949,1.3740008498929015
2014-06-26,long_microcap_short_zz1000,True,0.015392262180714322,0.016436061367515853,0.0,0.0,0.0,-0.022993546432130807,recovery_band,0.8,0.8,0.0022434130867016386,0.00024,0.0020034130867016384,0.0020034130867016384,1.3767535411767162
2014-06-27,long_microcap_short_zz1000,True,0.010901444009998151,0.007535424003204394,0.0,0.0009,0.0009,-0.02103619891726083,recovery_band,0.8,0.8,0.004873104807434636,0.00024,0.004633104807434636,0.0037331048074346366,1.3818931064399358
2014-06-30,long_microcap_short_zz1000,True,0.010023640194865902,0.011371824709906608,0.0,0.0,0.0,-0.017381624445134358,normal,0.8,0.8,0.0009261804269406152,0.00024,0.0006861804269406152,0.0006861804269406152,1.3828413344416992
2014-07-01,long_microcap_short_zz1000,True,0.008115411376972137,0.006416345917615196,0.0,0.0,0.0,-0.016707370948676248,normal,0.8,0.8,0.00298233464287998,0.00024,0.0027423346428799796,0.0027423346428799796,1.3866335481387448
2014-07-02,long_microcap_short_zz1000,True,0.007925119299933003,0.006060125230382463,0.0,0.0,0.0,-0.014010853507940402,normal,0.8,0.8,0.0030770191156270325,0.00024,0.0028370191156270323,0.0028370191156270323,1.3905674540211843
2014-07-03,long_microcap_short_zz1000,True,0.0017620081267444299,0.00711551643605457,0.0,0.0,0.0,-0.011213583451541553,normal,0.8,0.8,-0.003930405022099227,0.00024,-0.004170405022099226,-0.004170405022099226,1.3847682245273667
2014-07-04,long_microcap_short_zz1000,True,0.003730926069849483,-0.0006284231998586742,0.0,0.0,0.0,-0.01533722328889875,normal,0.8,0.8,0.0042336646297364226,0.00024,0.003993664629736423,0.003993664629736423,1.3902985244060446
2014-07-07,long_microcap_short_zz1000,True,0.007133193638872104,-0.00135005092826046,0.0,0.0,0.0,-0.011404810385329478,normal,0.8,0.8,0.008213234381480472,0.00024,0.007973234381480471,0.007973234381480471,1.4013837004013605
2014-07-08,long_microcap_short_zz1000,True,0.010600861667965145,0.008849557522123908,0.0,0.0,0.0,-0.003522509230127535,normal,0.8,0.8,0.0035212156502660184,0.00024,0.003281215650266018,0.003281215650266018,1.405981942531145
2014-07-09,long_microcap_short_zz1000,True,-0.01533746577374473,-0.015462046796919537,0.0,0.0,0.0,-0.0002528516922757351,normal,0.8,0.8,-0.0029678283362090992,0.00024,-0.0032078283362090994,-0.0032078283362090994,1.4014717938156953
2014-07-10,long_microcap_short_zz1000,True,0.010305707253825291,-0.00033013861771169495,0.0,0.0,0.0,-0.0034598689236615687,normal,0.8,0.8,0.010569818147994648,0.00024,0.010329818147994647,0.010329818147994647,1.4159487425853554
2014-07-11,long_microcap_short_zz1000,True,0.010940848316949525,0.006177454418733852,0.0,0.00096,0.00096,0.0,normal,0.8,0.8,0.005998884781962443,0.00024,0.005758884781962443,0.004798884781962443,1.4227437174581872
2014-07-14,long_microcap_short_zz1000,True,0.01409381539227339,0.011892440467320853,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.004579863018416707,0.00024,0.004339863018416708,0.004339863018416708,1.4289182303022685
2014-07-15,long_microcap_short_zz1000,True,-0.00328987410337811,-0.006449443210672534,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0018696804651599178,0.00024,0.0016296804651599178,0.0016296804651599178,1.4312469104285028
2014-07-16,long_microcap_short_zz1000,True,-0.010264514611126208,-0.013493349463130078,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0005301649593778546,0.00024,0.0002901649593778546,0.0002901649593778546,1.431662208130127
2014-07-17,long_microcap_short_zz1000,True,0.0007014385823742586,-0.00356717951216734,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0035551821921081307,0.00024,0.0033151821921081305,0.0033151821921081305,1.436408429187634
2014-07-18,long_microcap_short_zz1000,True,0.0005359068925814281,0.0005868102178330226,0.0,0.0,0.0,0.0,normal,0.8,0.8,6.645871831501005e-05,0.00024,-0.00017354128168498996,-0.00017354128168498996,1.4361591530278097
2014-07-21,long_microcap_short_zz1000,True,-0.003219496738213201,-0.0025494983475097266,0.0,0.0,0.0,-0.0001735412816848969,normal,0.8,0.8,-0.0011798980602054196,0.00024,-0.0014198980602054196,-0.0014198980602054196,1.4341199534322793
2014-07-22,long_microcap_short_zz1000,True,0.006340029360850208,0.013992752513652729,0.0,0.0,0.0,-0.0015931929309611625,normal,0.8,0.8,-0.004854172650071976,0.00024,-0.0050941726500719755,-0.0050941726500719755,1.4268142987885821
2014-07-23,long_microcap_short_zz1000,True,-0.009692722158442413,-0.013938580048683313,0.0,0.0,0.0,-0.006679249581177826,normal,0.8,0.8,0.0014581418805042386,0.00024,0.0012181418805042386,0.0012181418805042386,1.4285523610416386
2014-07-24,long_microcap_short_zz1000,True,-0.003597935122329865,-0.007746714690580747,0.0,0.0,0.0,-0.005469243974318916,normal,0.8,0.8,0.0025994366301347327,0.00024,0.0023594366301347325,0.0023594366301347325,1.4319229398103457
2014-07-25,long_microcap_short_zz1000,True,0.014851569018985433,0.008253731773266049,0.0,0.00108,0.00108,-0.003122711678756329,normal,0.8,0.8,0.008248583600372594,0.00024,0.008008583600372593,0.006928583600372593,1.4418441376081128
2014-07-28,long_microcap_short_zz1000,True,0.01390647057439498,0.01725605288454668,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.00010162826675763625,0.00024,-0.00013837173324236375,-0.00013837173324236375,1.4416446271357266
2014-07-29,long_microcap_short_zz1000,True,0.011419543330706272,0.012465190559117989,0.0,0.0,0.0,-0.00013837173324238172,normal,0.8,0.8,0.00144739088341188,0.00024,0.00120739088341188,0.00120739088341188,1.44338525571565
2014-07-30,long_microcap_short_zz1000,True,0.0052973028326137594,0.008370306812169437,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.0013989426171217905,0.00024,-0.0016389426171217905,-0.0016389426171217905,1.4410196301071323
2014-07-31,long_microcap_short_zz1000,True,0.00997006660241806,0.005292169828932991,0.0,0.0,0.0,-0.0016389426171218302,normal,0.8,0.8,0.005736330739271667,0.00024,0.005496330739271667,0.005496330739271667,1.4489399505959841
2014-08-01,long_microcap_short_zz1000,True,-0.0055357274785959865,-0.011638953940706576,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.003775435673969275,0.00024,0.003535435673969275,0.003535435673969275,1.4540625845867603
2014-08-04,long_microcap_short_zz1000,True,0.013942981180459446,0.012992381389387742,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0035490760689492525,0.00024,0.0033090760689492523,0.0033090760689492523,1.4588741882881706
2014-08-05,long_microcap_short_zz1000,True,0.0091031258163774,0.009455789352425858,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0015384943344367123,0.00024,0.0012984943344367123,0.0012984943344367123,1.4607685281563187
2014-08-06,long_microcap_short_zz1000,True,0.003226934107579238,0.004284200102124602,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.0002004259741204442,0.00024,-0.0004404259741204442,-0.0004404259741204442,1.460125167754341
2014-08-07,long_microcap_short_zz1000,True,-0.0077639621564288275,-0.006511552661532249,0.0,0.0,0.0,-0.0004404259741204175,normal,0.8,0.8,-0.002554720027203028,0.00024,-0.002794720027203028,-0.002794720027203028,1.4560445267057947
2014-08-08,long_microcap_short_zz1000,True,0.00956486788461075,0.009246874091305646,0.0,0.00084,0.00084,-0.0032339151340331496,normal,0.8,0.8,0.0021673686115662337,0.00024,0.0019273686115662337,0.0010873686115662337,1.4576277838211773
2014-08-11,long_microcap_short_zz1000,True,0.013237230807596756,0.015266413122815292,0.0,0.0,0.0,-0.0021500629802762017,normal,0.8,0.8,0.0010241003093445222,0.00024,0.0007841003093445223,0.0007841003093445223,1.4587707102173806
2014-08-12,long_microcap_short_zz1000,True,0.008208768967031599,0.00692815304747918,0.0,0.0,0.0,-0.0013676485359797041,normal,0.8,0.8,0.0026662465290482546,0.00024,0.0024262465290482544,0.0024262465290482544,1.4623100475897228
2014-08-13,long_microcap_short_zz1000,True,0.003623624369502476,-0.0002724386073689189,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0038415752553976113,0.00024,0.003601575255397611,0.003601575255397611,1.4675766672728412
2014-08-14,long_microcap_short_zz1000,True,0.0005310915441611996,-0.0033584859561913705,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.003217880309114296,0.00024,0.002977880309114296,0.002977880309114296,1.4719469349324286
2014-08-15,long_microcap_short_zz1000,True,0.015443220534011592,0.010701530083085276,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006881996467543372,0.00024,0.006641996467543372,0.006641996467543372,1.4817236012746609
2014-08-18,long_microcap_short_zz1000,True,0.020737737252475297,0.016706065417474658,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.007372884918495569,0.00024,0.0071328849184955695,0.0071328849184955695,1.4922925652035717
2014-08-19,long_microcap_short_zz1000,True,0.008117159821740882,0.0044281160595820435,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.004574666974075247,0.00024,0.004334666974075248,0.004334666974075248,1.4987611565016175
2014-08-20,long_microcap_short_zz1000,True,0.0015966866933569968,-0.0021577081886943184,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0033228532443124515,0.00024,0.0030828532443124513,0.0030828532443124513,1.5033816171953878
2014-08-21,long_microcap_short_zz1000,True,0.005323815560470457,0.0028837756038075923,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0030167950774243834,0.00024,0.002776795077424383,0.002776795077424383,1.5075561998695064
2014-08-22,long_microcap_short_zz1000,True,0.010588349885807036,0.008586284583392612,0.0,0.00084,0.00084,0.0,normal,0.8,0.8,0.0037193222190929458,0.00024,0.0034793222190929456,0.0026393222190929455,1.5115351264443535
2014-08-25,long_microcap_short_zz1000,True,-0.004664421545218844,-0.0071121231923277906,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0010252770086433887,0.00024,0.0007852770086433888,0.0007852770086433888,1.5127221002269071
2014-08-26,long_microcap_short_zz1000,True,-0.021566691771372493,-0.019731708562135797,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.005781324921663854,0.00024,-0.0060213249216638535,-0.0060213249216638535,1.5036135089452591
2014-08-27,long_microcap_short_zz1000,True,0.010519884670545432,0.0055255400466815985,0.0,0.0,0.0,-0.006021324921663851,normal,0.8,0.8,0.006099452633200153,0.00024,0.005859452633200153,0.005859452633200153,1.5124238610795637
2014-08-28,long_microcap_short_zz1000,True,-0.005723135808676338,-0.008693143144624327,0.0,0.0,0.0,-0.00019715395663133517,normal,0.8,0.8,0.0012313787070231232,0.00024,0.0009913787070231232,0.0009913787070231232,1.5139232458914316
2014-08-29,long_microcap_short_zz1000,True,0.015421235611261075,0.011517736530610723,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006207046386772497,0.00024,0.005967046386772497,0.005967046386772497,1.522956896125679
2014-09-01,long_microcap_short_zz1000,True,0.021924576708322707,0.018720636601251783,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0069480674273212795,0.00024,0.00670806742732128,0.00670806742732128,1.533172993673794
2014-09-02,long_microcap_short_zz1000,True,0.014361586428533801,0.01482586668308361,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.002500893082066913,0.00024,0.0022608930820669127,0.0022608930820669127,1.5366393338888027
2014-09-03,long_microcap_short_zz1000,True,0.010403141336964294,0.007861315405394809,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.004114089012648447,0.00024,0.003874089012648447,0.003874089012648447,1.542592411448625
2014-09-04,long_microcap_short_zz1000,True,0.013095573481173073,0.009835856618844563,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.005226888186097423,0.00024,0.004986888186097423,0.004986888186097423,1.5502851473212418
2014-09-05,long_microcap_short_zz1000,True,0.008222931920388588,0.003250191084589016,0.0,0.0009,0.0009,0.0,normal,0.8,0.8,0.005622779052717375,0.00024,0.0053827790527173755,0.004482779052717376,1.5572347331053922
2014-09-09,long_microcap_short_zz1000,True,0.011414670278889538,0.0061246029055606055,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006514987954441054,0.00024,0.006274987954441054,0.006274987954441054,1.5670063622978656
2014-09-10,long_microcap_short_zz1000,True,0.011528058330923185,0.006874069751487966,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.006028802529732813,0.00024,0.005788802529732813,0.005788802529732813,1.576077452692043
2014-09-11,long_microcap_short_zz1000,True,0.002231363068329939,-0.0012677987735986163,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.0032456020872088324,0.00024,0.003005602087208832,0.003005602087208832,1.580814514373457
2014-09-12,long_microcap_short_zz1000,True,0.017307097640761437,0.012447107994680628,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.007349411245016934,0.00024,0.007109411245016934,0.007109411245016934,1.5920531748582298
2014-09-15,long_microcap_short_zz1000,True,0.016701024804027575,0.010252176241903665,0.0,0.0,0.0,0.0,normal,0.8,0.8,0.008499283810504642,0.00024,0.008259283810504642,0.008259283810504642,1.6052023938707989
2014-09-16,long_microcap_short_zz1000,True,-0.0326904751938214,-0.03451885847825242,0.0,0.0,0.0,0.0,normal,0.8,0.8,-0.005075388411219461,0.00024,-0.005315388411219461,-0.005315388411219461,1.5966701196687563
