date,return_raw,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,ratio_bias_mom,ratio_r2,futures_drag,active_spread_ret,weight,realized_vol,scale_raw,return,nav,momentum_gap_exit_buffer,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,overlay_pre_cost_return
2010-03-02,0.0028223488353438424,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1113.3810297202588,4724.64,0.0035282639667848503,0.0005823939143012602,0.13952668520930755,0.11430451486913906,0.025222170340168493,,0.843779344468958,0.00023999999999999998,0.003062348835343842,1.0,,,0.0028223488353438424,1.0394174671199683,0.0,0.0,0.0,0.0,0.002822348835343824,1.035428872605331,0.002822348835343824
2010-03-03,0.003205053270888109,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1129.25578596354,4788.5,0.014258152258324053,0.013516373734294929,0.1548279129536314,0.13324671574996394,0.021581197203667468,,0.9315598036515351,0.00023999999999999998,0.003445053270888109,1.0,,,0.003205053270888109,1.0427488554727793,0.0,0.0,0.0,0.0,0.0032050532708880475,1.0387474773002465,0.0032050532708880475
2010-03-04,-0.008497149217935034,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1087.736301812396,4617.85,-0.03676712102539037,-0.03563746475931917,0.09121810080162196,0.07271118090335538,0.018506919898266583,,0.6887062415673599,0.00023999999999999998,-0.008257149217935033,1.0,,,-0.008497149217935034,1.0338884628509961,0.0,0.0,0.0,0.0,-0.008497149217934985,1.0299210849858729,-0.008497149217934985
2010-03-05,0.007702589772812614,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1096.283409291466,4617.36,0.007857701783813287,-0.0001061099862491588,0.08683764324699372,0.058001067771405346,0.028836575475588377,,0.6853562626767666,0.00023999999999999998,0.007942589772812614,1.0,,,0.007702589772812614,1.0418520815511811,0.0,0.0,0.0,0.0,0.007702589772812685,1.0378541446018892,0.007702589772812685
2010-03-08,0.0018072447486640892,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1109.7494936419866,4676.44,0.012283397008830077,0.012795190325207484,0.11361189319398424,0.09217194718084532,0.021439946013138922,,0.6929793961203681,0.00023999999999999998,0.002047244748664089,1.0,,,0.0018072447486640892,1.0437349632544493,0.0,0.0,0.0,0.0,0.0018072447486641163,1.0397298010546003,0.0018072447486641163
2010-03-09,-0.0020257974632642826,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1108.8707063088648,4682.25,-0.0007918790124767927,0.0012423980634843623,0.10758919600492667,0.0943467225107395,0.013242473494187168,,0.48010310267952283,0.00023999999999999998,-0.0017857974632642826,1.0,,,-0.0020257974632642826,1.0416205676135681,0.0,0.0,0.0,0.0,-0.002025797463264256,1.0376235190611436,-0.002025797463264256
2010-03-10,0.0021308297268183693,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1101.602287657768,4630.01,-0.00655479363801692,-0.011157029206044111,0.10220649343301447,0.08245330615126734,0.01975318728174713,,0.5273306300054668,0.00023999999999999998,0.002370829726818369,1.0,,,0.0021308297268183693,1.0438400836831045,0.0,0.0,0.0,0.0,0.0021308297268183285,1.0398345181008048,0.0021308297268183285
2010-03-11,0.0076975151176441785,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1105.633423444751,4605.25,0.0036593386126257954,-0.005347720631272979,0.088003684234224,0.06346497568365184,0.024538708550572164,,0.5416615635719269,0.00023999999999999998,0.007937515117644178,1.0,,,0.0076975151176441785,1.0518750585076582,0.0,0.0,0.00054,0.00054,0.00715335845948073,1.0472728271473213,0.00769751511764416
2010-03-12,-0.0004501886494475513,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1091.347645371355,4532.08,-0.01292089925147788,-0.01588838825253791,0.08057696310488116,0.05222735324914729,0.02834960985573387,,0.8523932142132784,0.00023999999999999998,-0.00021018864944755133,1.0,,,-0.0004501886494475513,1.0514015162956811,0.0,0.0,0.0,0.0,-0.0004501886494475693,1.0468013568076646,-0.0004501886494475693
2010-03-15,-0.0032459553416059475,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1081.5191328013866,4498.09,-0.009005849429971513,-0.007499867610456956,0.059369054479219585,0.03018816933407864,0.029180885145140945,,0.840863166259094,0.00023999999999999998,-0.0030059553416059478,1.0,,,-0.0032459553416059475,1.0479887139276884,0.0,0.0,0.0,0.0,-0.0032459553416059883,1.0434034863519344,-0.0032459553416059883
2010-03-16,0.0054365315152295765,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1098.664775127512,4555.31,0.01585329543058034,0.012720954894188452,0.07169112555712953,0.03702059558038484,0.03467052997674469,,0.7254970136142017,0.00023999999999999998,0.005676531515229576,1.0,,,0.0054365315152295765,1.0536861375985613,0.0,0.0,0.0,0.0,0.005436531515229603,1.0490759822885871,0.005436531515229603
2010-03-17,0.0017829600871123112,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1123.911654277476,4674.64,0.022979601896341517,0.026195802261536505,0.08376221751045287,0.04713242821270436,0.036629789297748516,,0.1624007657552107,0.00023999999999999998,0.002022960087112311,1.0,,,0.0017829600871123112,1.055564817926243,0.0,0.0,0.0,0.0,0.0017829600871122064,1.0509464428933557,0.0017829600871122064
2010-03-18,0.004282337718133551,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1131.2274522594646,4686.25,0.006509228687277657,0.0024836137114301327,0.06466052811446366,0.02776303496313326,0.036897493151330396,,0.17935084426093473,0.00023999999999999998,0.00452233771813355,1.0,,,0.004282337718133551,1.0600851029599831,0.0,0.0,0.0,0.0,0.0042823377181335776,1.0554469504854962,0.0042823377181335776
2010-03-19,0.002073623244221263,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1141.1057846566976,4723.85,0.008732401585112237,0.008023472926113717,0.056895055962777,0.016962105979255293,0.039932949983521704,,0.5260024917988974,0.00023999999999999998,0.002313623244221263,1.0,,,0.002073623244221263,1.0622833200703337,0.0,0.0,0.0,0.0,0.0020736232442213343,1.0576355498150654,0.0020736232442213343
2010-03-22,0.0035036033602798347,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1153.7047802185336,4766.94,0.011041040831833548,0.009121796839442142,0.06120259937098971,0.024412572474824312,0.036790026896165395,,0.5764586957193897,0.00023999999999999998,0.0037436033602798345,1.0,,,0.0035036033602798347,1.0660051394801013,0.0,0.0,0.0,0.0,0.0035036033602797723,1.0613410852813487,0.0035036033602797723
2010-03-23,0.0016475398216303243,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1150.5444047234373,4739.37,-0.002739327728621954,-0.005783584437815348,0.037024880313352826,0.003701907498903978,0.03332297281444885,,0.9541698487311693,0.00023999999999999998,0.0018875398216303243,1.0,,,0.0016475398216303243,1.0677614253974572,0.0,0.0,0.0,0.0,0.0016475398216302395,1.0630896869836821,0.0016475398216302395
2010-03-24,0.003014573343506806,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1156.5456621444275,4750.99,0.005216015476110947,0.002451802665755176,0.03876896702202126,0.0055771445020147414,0.03319182252000652,,0.9548042297634922,0.00023999999999999998,0.0032545733435068057,1.0,,,0.003014573343506806,1.0709802705276852,0.0,0.0,0.0,0.0,0.0030145733435067434,1.0662944488158201,0.0030145733435067434
2010-03-25,0.001002402266835231,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1143.9257873046115,4678.81,-0.010911696142127836,-0.015192623011203832,0.012990857805128986,-0.022906964602693924,0.03589782240782291,,0.9812042985771379,0.00023999999999999998,0.001242402266835231,1.0,,,0.001002402266835231,1.072053823578598,0.0,0.0,0.0003599999999999,0.0003599999999999,0.0006420414020191778,1.0669790539987032,0.001002402266835123
2010-03-26,-0.0004715476630053506,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1156.1123391097249,4742.47,0.010653271340117287,0.013606023753903296,0.0628608580805845,0.026986584666024216,0.03587427341456029,,0.7658947182858871,0.00023999999999999998,-0.00023154766300535062,1.0,,,-0.0004715476630053506,1.0715482991034735,0.0,0.0,0.0,0.0,-0.0004715476630053894,1.0664759225193143,-0.0004715476630053894
2010-03-29,0.0005741979135130482,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1162.5279339103013,4770.54,0.005549283217162859,0.0059188566295622635,0.06042645912305611,0.03317480118509275,0.02725165793796336,,0.3102028071833758,0.00023999999999999998,0.0008141979135130482,1.0,,,0.0005741979135130482,1.0721635799010472,0.0,0.0,0.0,0.0,0.000574197913512986,1.0670882907688368,0.000574197913512986
2010-03-30,0.0063131525929221955,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1175.9771463030315,4800.45,0.011568936969533539,0.006269730470764179,0.05967802016624346,0.026518035086518843,0.03315998507972462,,0.3187318877905161,0.00023999999999999998,0.006553152592922195,1.0,,,0.0063131525929221955,1.078932312185536,0.0,0.0,0.0,0.0,0.006313152592922089,1.073824981978581,0.006313152592922089
2010-03-31,0.0029415231964004815,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1183.9575450785846,4822.08,0.006786185259332056,0.0045058275786644675,0.06771469238254468,0.02986384750921034,0.037850844873334344,,0.4346421825539883,0.00023999999999999998,0.0031815231964004817,1.0,,,0.0029415231964004815,1.0821060166091758,0.0,0.0,0.0,0.0,0.0029415231964005084,1.0769836630719454,0.0029415231964005084
2010-04-01,-0.0016138218373322564,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1198.4808738142667,4904.3,0.012266764797481011,0.017050733293516585,0.08794334147805949,0.05924177269595532,0.02870156878210417,,0.37154662271157746,0.00023999999999999998,-0.0013738218373322564,1.0,,,-0.0016138218373322564,1.0803596902892634,0.0,0.0,0.0,0.0,-0.0016138218373322744,1.0752456033180298,-0.0016138218373322744
2010-04-02,-0.0022959058225514627,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1199.6375475351394,4922.82,0.0009651165455744071,0.003776277960157337,0.08502286752285926,0.06895825416644041,0.016064613356418844,,0.013779557464335722,0.00023999999999999998,-0.002055905822551463,1.0,,,-0.0022959058225514627,1.0778792861858784,0.0,0.0,0.0,0.0,-0.0022959058225514584,1.0727769406766992,-0.0022959058225514584
2010-04-06,0.005630055212308323,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1210.4829855588198,4942.33,0.009040595674888685,0.003963175578225453,0.10916351053923479,0.0905213500202997,0.01864216051893508,,0.19436674753178007,0.00023999999999999998,0.005870055212308323,1.0,,,0.005630055212308323,1.0839478060793084,0.0,0.0,0.0,0.0,0.005630055212308305,1.0788167340832002,0.005630055212308305
2010-04-07,0.004929441933234875,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1218.5823169088678,4951.73,0.0066909914857737895,0.001901936940673643,0.12673209372862004,0.1008516948304723,0.02588039889814775,,0.07892094423915341,0.00023999999999999998,0.005169441933234875,1.0,,,0.004929441933234875,1.0892910638480338,0.0,0.0,0.0,0.0,0.004929441933234857,1.0841346985304654,0.004929441933234857
2010-04-08,-0.001593160864696634,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1217.8468733940997,4956.37,-0.0006035238691414202,0.0009370462444440175,0.1084790383424783,0.08804230667067658,0.02043673167180171,,0.678103961868044,0.00023999999999999998,-0.0013531608646966341,1.0,,,-0.001593160864696634,1.0875556479548474,0.0,0.0,0.0003,0.0003,-0.0018926829164371828,1.08208277530744,-0.00159316086469663
2010-04-09,0.0013206194843577719,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1234.4666886858254,5031.25,0.01364688423053284,0.015107830932718835,0.09836630306980987,0.07628608834049255,0.022080214729317316,,0.4972940683548517,0.00023999999999999998,0.0015606194843577718,1.0,,,0.0013206194843577719,1.08899189513386,0.0,0.0,0.0,0.0,0.001320619484357799,1.083511794904199,0.001320619484357799
2010-04-12,0.005481641610525685,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1252.7261248202303,5088.29,0.014791355896240033,0.011337142857142934,0.1074042822405783,0.08579141104294474,0.021612871197633554,,0.29733227728896805,0.00023999999999999998,0.005721641610525685,1.0,,,0.005481641610525685,1.0949613584197508,0.0,0.0,0.0,0.0,0.005481641610525667,1.0894512182446412,0.005481641610525667
2010-04-13,-0.008673963703898328,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1222.6815032242994,4989.39,-0.023983391900797457,-0.01943678524612391,0.07148830517246396,0.05621262317812792,0.015275681994336043,,0.270780532085527,0.00023999999999999998,-0.008433963703898328,1.0,,,-0.008673963703898328,1.0854637033396468,0.0,0.0,0.0,0.0,-0.00867396370389828,1.0800013579204195,-0.00867396370389828
2010-04-14,-0.0017815316358344377,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1237.5173831596585,5074.68,0.01213388760379197,0.01709427404953301,0.07264649014044067,0.06455713728303714,0.008089352857403531,,0.5197507134825782,0.00023999999999999998,-0.0015415316358344377,1.0,,,-0.0017815316358344377,1.0835299154125972,0.0,0.0,0.0,0.0,-0.001781531635834388,1.0780773013345402,-0.001781531635834388
2010-04-15,-0.0017282041243004847,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1225.9388160400058,5024.77,-0.009356286446732587,-0.009835102903040127,0.0655293363794085,0.060218974251852186,0.005310362127556312,,0.6756033252352522,0.00023999999999999998,-0.0014882041243004848,1.0,,,-0.0017282041243004847,1.0816573545439783,0.0,0.0,0.0,0.0,-0.0017282041243005253,1.076214163696059,-0.0017282041243005253
2010-04-16,-0.0006134492592454286,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1224.4230967596004,5019.35,-0.001236374328452583,-0.001078656336508943,0.05868980087592646,0.056485069427635315,0.0022047314482911418,,0.7575800410123062,0.00023999999999999998,-0.0003734492592454286,1.0,,,-0.0006134492592454286,1.0809938126410759,0.0,0.0,0.0,0.0,-0.0006134492592454466,1.0755539609145501,-0.0006134492592454466
2010-04-19,-0.0022285456807823274,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1180.3739658927825,4806.11,-0.03597541649074787,-0.04248358851245693,0.03186236291958444,0.02720777291661758,0.004654590002966863,,0.05402373770476996,0.00023999999999999998,-0.0019885456807823276,1.0,,,-0.0022285456807823274,1.0785847685489622,0.0,0.0,0.0,0.0,-0.0022285456807823456,1.0731570397805057,-0.0022285456807823456
2010-04-20,-0.0018117855416883981,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1192.0717852025368,4875.09,0.009910265430927767,0.014352563715770206,0.03110376463977782,0.02796433082338945,0.0031394338163883706,,0.4069890201333514,0.00023999999999999998,-0.0015717855416883982,1.0,,,-0.0018117855416883981,1.07663060425982,0.0,0.0,0.0,0.0,-0.001811785541688371,1.0712127093718702,-0.001811785541688371
2010-04-21,0.0028011232919065753,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1225.8105228384957,5029.03,0.0283026056440272,0.03157685294015078,0.054435327601407346,0.054184641570975245,0.00025068603043210125,,0.0006178080045452377,0.00023999999999999998,0.003041123291906575,1.0,,,0.0028011232919065753,1.0796463793221915,0.0,0.0,0.0,0.0,0.0028011232919065154,1.074213308242678,0.0028011232919065154
2010-04-22,0.002016872500585549,long_microcap_short_zz1000,cash,False,1234.762342486786,5060.75,0.007302775984955323,0.006307379355462217,0.049988383165914474,0.054224083158870506,-0.004235699992956032,,0.1371173187058922,0.00023999999999999998,0.0022568725005855488,1.0,,,0.002016872500585549,1.0818238884150033,0.0,0.003,0.0,0.003,-0.000989178116916234,1.0731507199452641,0.002016872500585576
2010-04-23,0.0,cash,cash,False,1228.6948623924204,5007.6,-0.004913884952262082,-0.010502395889937177,0.0377862512889906,0.038473024089189733,-0.0006867728001991313,,0.03729739630327126,0.0,0.0,1.0,,,0.0,1.0818238884150033,0.0,0.0,0.0,0.0,0.0,1.0731507199452641,0.0
2010-04-26,0.0,cash,long_microcap_short_zz1000,True,1228.835595127771,4999.06,0.00011453839326436288,-0.0017054077801741396,0.025327664359713786,0.019321819627673653,0.006005844732040133,,0.5636939007062967,0.0,0.0,1.0,,,0.0,1.0818238884150033,0.0,0.003,0.0,0.003,-0.0030000000000000027,1.0699312677854282,0.0
2010-04-27,-0.0048535641362301525,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1197.709854641893,4869.61,-0.025329458724412834,-0.025894868235228352,-0.0016068960972481783,-0.010808845336615969,0.00920194923936779,,0.9064593771718963,0.00023999999999999998,-0.004613564136230153,1.0,,,-0.0048535641362301525,1.0765731867884751,0.0,0.0,0.0,0.0,-0.004853564136230171,1.0647382877558735,-0.004853564136230171
2010-04-28,0.007903831268804735,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1200.612450942263,4834.79,0.002423455304405131,-0.0071504699554995055,-0.008154211776880138,-0.02175896793617582,0.013604756159295683,,0.8727615173082716,0.00023999999999999998,0.008143831268804736,1.0,,,0.007903831268804735,1.0850822396053705,0.0,0.0,0.0,0.0,0.007903831268804673,1.073153799527732,0.007903831268804673
2010-04-29,-0.00540014983323021,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1165.0449062824766,4686.94,-0.029624500921902164,-0.030580438860839942,-0.04393417652916343,-0.05347424031601078,0.009540063786847353,,0.8646325496442729,0.00023999999999999998,-0.00516014983323021,1.0,,,-0.00540014983323021,1.0792226329301244,0.0,0.0,0.0,0.0,-0.005400149833230228,1.067358608216182,-0.005400149833230228
2010-04-30,-0.013892903567379714,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1117.4844301435432,4527.76,-0.0408228694726398,-0.033962457381575106,-0.08240973922349493,-0.0864765947659274,0.004066855542432468,,0.31524832697363964,0.00023999999999999998,-0.013652903567379714,1.0,,,-0.013892903567379714,1.0642290969630925,0.0,0.0,0.0,0.0,-0.01389290356737971,1.0525298980004218,-0.01389290356737971
2010-05-04,-0.004080680119876216,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1111.7314304185063,4520.36,-0.0051481699161552985,-0.0016343622453488527,-0.09942371016748874,-0.10154335403726711,0.002119643869778365,,0.03768398104896977,0.00023999999999999998,-0.0038406801198762166,1.0,,,-0.004080680119876216,1.0598863184441214,0.0,0.0,0.0,0.0,-0.004080680119876168,1.0482348601700762,-0.004080680119876168
2010-05-05,0.0035676326900363426,long_microcap_short_zz1000,cash,False,1143.9975713416743,4662.84,0.029023323475726004,0.031519613482112074,-0.0867935547318125,-0.0836135519005402,-0.0031800028312722883,-7.844098774932158,0.9087187982211957,0.00023999999999999998,0.0038076326900363423,1.0,,,0.0035676326900363426,1.063667603521525,0.0,0.003,0.0,0.003,0.0005569297919660876,1.0488186533926822,0.0035676326900362376
2010-05-06,0.0,cash,cash,False,1109.7913571875354,4533.9,-0.02990060032559516,-0.027652675193658882,-0.09232996961110851,-0.0912917210320301,-0.0010382485790784157,-7.782285671050077,0.9332588969634632,0.0,0.0,1.0,,,0.0,1.063667603521525,0.0,0.0,0.0,0.0,0.0,1.0488186533926822,0.0
2010-05-07,0.0,cash,long_microcap_short_zz1000,True,1092.7452362059423,4453.17,-0.01535975286813529,-0.017805862502481173,-0.11698595019657865,-0.12247274705006028,0.005486796853481635,-7.54102626966888,0.6826930021451298,0.0,0.0,1.0,,,0.0,1.063667603521525,0.0,0.003,0.0,0.003,-0.0030000000000000027,1.045672197432504,0.0
2010-05-10,-0.003452540099597748,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1072.37182760286,4367.27,-0.01864424380729357,-0.019289629634619776,-0.12526480638992543,-0.13085176037908197,0.00558695398915654,-7.385270397059836,0.07778875985221136,0.00023999999999999998,-0.0032125400995977483,1.0,,,-0.003452540099597748,1.0599952484677237,0.0,0.0,0.0,0.0,-0.003452540099597723,1.0420619722398339,-0.003452540099597723
2010-05-11,-0.006089804273583257,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1041.056755467201,4239.79,-0.029201692295162007,-0.029189860026973435,-0.14975733615093767,-0.1553109466365168,0.005553610485579119,-6.7697032936527775,0.3417234961547064,0.00023999999999999998,-0.005849804273583257,1.0,,,-0.006089804273583257,1.053540084873627,0.0,0.0,0.0,0.0,-0.006089804273583299,1.035716018787949,-0.006089804273583299
