date,baseline_v1.1,old_best_mild,best_v1.1_scan
2019-10-24,2.538528867903237,2.5136406801945523,2.4978116653276943
2019-10-25,2.5292701490491214,2.5044727354638656,2.4887014534044782
2019-10-28,2.4959819162779815,2.471510866436772,2.4559471533903228
2019-10-29,2.4814162595796034,2.457088014022636,2.441615125232448
2019-10-30,2.4691399967984466,2.4449321099013006,2.4295357698352693
2019-10-31,2.4657785416100624,2.441603611016373,2.4262282313281505
2019-11-01,2.4716422347363474,2.4474098154542134,2.431997872665668
2019-11-04,2.4543515345972233,2.4302886364090264,2.4149845099045586
2019-11-05,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-06,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-07,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-08,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-11,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-12,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-13,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-14,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-15,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-18,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-19,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-20,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-21,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-22,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-25,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-26,2.446988479993432,2.422997770499799,2.4077395563748447
2019-11-27,2.4352899112173163,2.4114138965689165,2.3962286289530286
2019-11-28,2.4389868712937464,2.415074610992403,2.3998662909555826
2019-11-29,2.4444362341072456,2.420470547285405,2.4052282477078823
2019-12-02,2.442665707498937,2.4187173792343013,2.403486119788077
2019-12-03,2.455677927227764,2.431602024850731,2.4162896276155523
2019-12-04,2.460331785792852,2.436210256160206,2.420868839756742
2019-12-05,2.4498303495338822,2.4258117778467327,2.410535843223984
2019-12-06,2.452348198517568,2.4283049413919664,2.413013306703916
2019-12-09,2.444317634680947,2.4203531106289375,2.4051115505789844
2019-12-10,2.4333394925839995,2.4094826001861565,2.3943094944195717
2019-12-11,2.436776979410654,2.4128863852816744,2.3976918450414577
2019-12-12,2.4355961485928117,2.4117171315388135,2.3965299543775864
2019-12-13,2.429943838165402,2.4061202373663395,2.3909683052271085
2019-12-16,2.418806994281863,2.3950925810774586,2.380010092807719
2019-12-17,2.414358872934884,2.3906880699018798,2.375633317924534
2019-12-18,2.407115796316079,2.383516005692174,2.3685064179707607
2019-12-19,2.407115796316079,2.383516005692174,2.3684353627782215
2019-12-20,2.4214793852154153,2.3977387714158445,2.3804482236248043
2019-12-23,2.43318395657792,2.4093285890826945,2.3902285287294185
2019-12-24,2.4475926722184513,2.423596039116977,2.4022597212865016
2019-12-25,2.4345755719567035,2.4107065608172378,2.3914001172349657
2019-12-26,2.4478441312610135,2.4238450328104424,2.4024783805039958
2019-12-27,2.449165438789527,2.425153386005363,2.4035806773459822
2019-12-30,2.44888831768939,2.424878981849691,2.4033495086081045
2019-12-31,2.4473565323012396,2.4233622143574376,2.4020717029653094
2020-01-02,2.43960884633517,2.415690488080096,2.3956080257567014
2020-01-03,2.434411792367906,2.4105443869526058,2.391270203904224
2020-01-06,2.4197653198185662,2.396041511020459,2.379041326898724
2020-01-07,2.4186804531285575,2.3949672805560853,2.3781347095221204
2020-01-08,2.430542454212154,2.406712984475091,2.3880483882782704
2020-01-09,2.424703200855898,2.400930980195435,2.3831717992638755
2020-01-10,2.417269985727533,2.393570641627874,2.37696178792488
2020-01-13,2.4060855003082526,2.3824958108893255,2.367613502287044
2020-01-14,2.4260466294909966,2.4022612376176844,2.384309169636654
2020-01-15,2.399407635232062,2.3758834167879237,2.362055574885847
2020-01-16,2.392209412326366,2.36875576653756,2.356032333169888
2020-01-17,2.392209412326366,2.36875576653756,2.356032333169888
2020-01-20,2.392209412326366,2.36875576653756,2.356032333169888
2020-01-21,2.392209412326366,2.36875576653756,2.356032333169888
2020-01-22,2.392209412326366,2.36875576653756,2.356032333169888
2020-01-23,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-03,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-04,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-05,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-06,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-07,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-10,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-11,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-12,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-13,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-14,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-17,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-18,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-19,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-20,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-21,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-24,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-25,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-26,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-27,2.392209412326366,2.36875576653756,2.356032333169888
2020-02-28,2.392209412326366,2.36875576653756,2.356032333169888
2020-03-02,2.392209412326366,2.36875576653756,2.356032333169888
2020-03-03,2.375588811777037,2.3522981173068205,2.3421184712497003
2020-03-04,2.368462045341706,2.3458998664277457,2.336146069148014
2020-03-05,2.368462045341706,2.3458998664277457,2.336146069148014
2020-03-06,2.387832759972148,2.3631674351684753,2.352386521930473
2020-03-09,2.421622070425053,2.393263687934532,2.38068108755211
2020-03-10,2.416607767650509,2.388803663388395,2.3764909880567573
2020-03-11,2.459905834513464,2.427323577092214,2.4126833925569344
2020-03-12,2.475913089335746,2.4415392872387365,2.426028363624137
2020-03-13,2.4813241047399113,2.4464385424079116,2.430583226581893
2020-03-16,2.524651265837997,2.486583689434403,2.4675021738017557
2020-03-17,2.523860059256645,2.4858256376680106,2.466816737887231
2020-03-18,2.5345618931397293,2.4961454410882564,2.476121164310519
2020-03-19,2.538695150735049,2.500206066157543,2.4797503714759035
2020-03-20,2.564265047112898,2.525388298067666,2.502473754770128
2020-03-23,2.5934747086105827,2.554155112722736,2.528694080334648
2020-03-24,2.5975796814668204,2.5581978502028964,2.5324112898689854
2020-03-25,2.5905097853812427,2.5512351406096836,2.5259272509054105
2020-03-26,2.5927996642380338,2.5534903026786138,2.5280433506737925
2020-03-27,2.5978992376131664,2.558512561567646,2.5328116154998055
2020-03-30,2.6080682816416068,2.5685274330103898,2.542423391163961
2020-03-31,2.6040538501018076,2.564573864152359,2.5385831855013485
2020-04-01,2.587530197985086,2.548300726652829,2.5226309731516197
2020-04-02,2.558927223162567,2.5201314007135918,2.4947403595327313
2020-04-03,2.562346650565116,2.523498986275081,2.4980740157111545
2020-04-07,2.552001301934804,2.5133104831794926,2.4879881646842628
2020-04-08,2.5836645112720276,2.544493647505474,2.5188571497538264
2020-04-09,2.5691623583703516,2.5302113613292003,2.504718761676024
2020-04-10,2.595678594882006,2.5563255859374254,2.5305698780382877
2020-04-13,2.6067829073895217,2.567261546280581,2.541395655468224
2020-04-14,2.5990484857450804,2.559644385981499,2.5338552402272687
2020-04-15,2.5837058565745927,2.5445343659730892,2.518897457971291
2020-04-16,2.565540199971562,2.526644118370307,2.5011874597053048
2020-04-17,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-20,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-21,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-22,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-23,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-24,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-27,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-28,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-29,2.557843579371647,2.519064186015196,2.493683897326189
2020-04-30,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-06,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-07,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-08,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-11,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-12,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-13,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-14,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-15,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-18,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-19,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-20,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-21,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-22,2.557843579371647,2.519064186015196,2.493683897326189
2020-05-25,2.576641053479279,2.537576672155461,2.512009864899282
2020-05-26,2.5602123342819088,2.5213970283000062,2.49599323556097
2020-05-27,2.5773571372133763,2.5382818993645446,2.5127079867435014
2020-05-28,2.5673252043456243,2.5284020603441024,2.502927689913342
2020-05-29,2.553580536002051,2.5148657745242096,2.4895277860259917
2020-06-01,2.523080851432852,2.4848284948005195,2.459793140445192
2020-06-02,2.531386898794461,2.4930086144156194,2.4678908430268174
2020-06-03,2.5406155963664463,2.5020973959676422,2.4768880525177144
2020-06-04,2.567182971704534,2.528261984088015,2.502789024965406
