date,top_100,top_200,top_300,top_400
2014-04-10,2314.482968091546,1838.9359933364253,1597.1262609848895,1379.3874174311532
2014-04-11,2330.3395910731642,1844.7084281409657,1599.0475919558278,1377.39589589459
2014-04-14,2371.462739167091,1871.9345111255195,1621.0246465238292,1394.4370372231458
2014-04-15,2351.504370150261,1857.740299553356,1611.6395802768684,1386.942719485242
2014-04-16,2361.942237429077,1868.985656389633,1618.6683231416623,1392.8860352695206
2014-04-17,2372.1686519909827,1873.7276236317407,1620.8600708622282,1394.986914419167
2014-04-18,2378.5229191928856,1878.560073507799,1627.0760181628707,1401.3210770594078
2014-04-21,2346.5869876117013,1847.3860955901803,1599.211512499971,1378.1348833935238
2014-04-22,2329.000757764393,1835.3452128562444,1587.258942847486,1369.0810039316486
2014-04-23,2331.6903375424695,1836.5843390600041,1587.0621154707555,1367.9051999392752
2014-04-24,2329.0015174365512,1823.6767663302169,1573.2008955601666,1356.0986243830505
2014-04-25,2268.967634540858,1784.2835910778517,1540.4340337447966,1324.8042239170231
2014-04-28,2179.5848792748525,1715.8541957711454,1480.9043961027826,1270.6781067379227
2014-04-29,2225.1972360768114,1749.1519376234005,1507.2321281598931,1291.2689575691718
2014-04-30,2262.0219323304314,1774.3100001816963,1527.306823581982,1306.8730228614702
2014-05-05,2306.065465032084,1804.7254766130627,1551.887733733641,1327.2476007369535
2014-05-06,2317.747475334952,1816.5778521334555,1564.383740538768,1338.5989897125085
2014-05-07,2283.6470959681014,1783.9431906688976,1537.1625723426157,1317.7706679702385
2014-05-08,2302.374568602456,1795.264884141984,1546.538586966061,1324.1089056203496
2014-05-09,2305.183615698693,1791.2715036684863,1538.9409107529477,1314.00988929343
2014-05-12,2356.9828827118395,1830.1537840604958,1571.7019920556293,1343.2252456216102
2014-05-13,2350.656533583249,1826.6248570465007,1571.3229983459814,1337.6513752837163
2014-05-14,2353.2053577290358,1830.3426109472052,1573.8418481243473,1336.2692855700316
2014-05-15,2300.495762281957,1784.4859767984594,1535.5917588684401,1306.423101125111
2014-05-16,2312.5297218752585,1785.3086822978096,1536.0355523309447,1306.8606230186228
2014-05-19,2313.448094102676,1786.5769787281,1532.897528928058,1300.423246827149
2014-05-20,2328.0485008675973,1795.9089947706289,1542.4167789102755,1309.5070993878373
2014-05-21,2351.434568816339,1815.0712191063315,1558.9099339421987,1323.212991396815
2014-05-22,2346.407819513841,1811.98037398259,1556.2553467961393,1321.6155489408286
2014-05-23,2354.5208295490866,1820.8274770474504,1566.7043074529595,1331.3463375139984
2014-05-26,2381.6749149299626,1842.0065986089364,1586.4039132895373,1347.5427528608386
2014-05-27,2368.079253880308,1831.1920305977517,1580.1572878558582,1343.436263601669
2014-05-28,2371.822166909624,1843.8113537011316,1594.1745979152954,1356.2940676262301
2014-05-29,2343.0917138053405,1819.9241089282405,1572.8221345808988,1335.5254404931027
2014-05-30,2361.4301777161513,1833.8637008772353,1580.373762535952,1338.6628438264408
2014-06-03,2361.050155805585,1832.8332370437226,1577.058414125933,1336.3381500072328
2014-06-04,2336.956751885967,1816.4075810237448,1563.146277810404,1325.1556309712494
2014-06-05,2375.097263790957,1845.1542138396546,1588.590788831669,1345.5182213173484
2014-06-06,2379.750436605843,1847.5895657306044,1591.360398968985,1347.4398240666214
2014-06-09,2386.93811991161,1849.2048746458026,1591.400710685499,1346.1241625911648
2014-06-10,2417.00458750868,1874.5863279386754,1613.990749635834,1364.325315568277
2014-06-11,2417.6109486084465,1881.0331534194509,1622.9439575088436,1370.4270083780668
2014-06-12,2421.0620769153093,1879.1451429369713,1618.1678947057262,1367.2558370573224
2014-06-13,2434.2991757228333,1896.0161769493573,1633.6678174497583,1381.6808486707034
2014-06-16,2454.393888092919,1911.9493273895873,1643.4395907578014,1391.2510183080567
2014-06-17,2435.3429805376786,1897.2981845117813,1630.1059537208762,1379.6833118338034
2014-06-18,2414.3755878806783,1880.8571427112065,1613.4098365251393,1366.399037497083
2014-06-19,2332.4435658555662,1822.0250491476995,1561.4702489352885,1321.763010322151
2014-06-20,2368.809456884442,1846.559659381273,1583.732139151101,1339.0053372623963
2014-06-23,2411.49943606943,1871.0425049698795,1605.2497483358773,1356.3884770341165
2014-06-24,2435.2216010403913,1890.3483971019577,1621.8177683088552,1368.6871422461418
2014-06-25,2439.3598139148903,1886.8059636763576,1617.9545587856555,1366.3954336049264
2014-06-26,2484.052498083162,1918.7548778611274,1646.985870061552,1391.4498462958265
2014-06-27,2510.0719964408677,1940.3392409837322,1667.7618301031564,1407.5810817868428
2014-06-30,2530.4452792338634,1958.0940322148388,1684.6450375181412,1421.8728133897387
2014-07-01,2556.1417783718366,1971.8512178835506,1698.0471799065476,1433.3157381541573
2014-07-02,2575.674231305143,1985.2944984551896,1709.5664380829423,1443.402160689841
2014-07-03,2598.999691014675,1997.3604616852267,1719.8370602019618,1452.1589284165138
2014-07-04,2606.3919017243043,2003.9029000158641,1723.4488911900419,1455.950652726649
2014-07-07,2625.1761812407635,2013.6936789758047,1730.2587812048332,1460.5252701973254
2014-07-08,2654.9996418739315,2036.6678565252216,1747.5970375311563,1475.0344556879352
2014-07-09,2614.4629781212657,2003.5966306493954,1720.5392420015867,1452.77466971591
2014-07-10,2642.5769908988286,2023.591982785129,1737.2445214215772,1466.9061001163889
2014-07-11,2672.0876680367173,2049.453293967981,1758.069271107456,1484.737205588087
2014-07-14,2716.7373919362226,2080.6961122382368,1781.9332429502438,1504.33881572956
2014-07-15,2719.028819976134,2077.207867127672,1778.1679765521997,1500.0740021337651
2014-07-16,2698.0754043124307,2059.552004261751,1761.2711680127022,1486.943542966363
2014-07-17,2694.81604274655,2054.8794573449914,1755.9973140603204,1483.9231307108064
2014-07-18,2707.2158373318603,2063.1864004517365,1762.1581859602688,1484.7168439158877
2014-07-21,2713.3535261059174,2062.492761566171,1759.5295423641583,1482.3682149984295
2014-07-22,2726.3991877301546,2082.8824219915828,1778.2792803747905,1499.596047479548
2014-07-23,2702.5725796731776,2058.011496184513,1759.621647451352,1483.4414164147433
2014-07-24,2689.62659826258,2046.625492549089,1749.384798131341,1475.4508786828176
2014-07-25,2727.6947302795656,2074.410031396262,1770.9156100569032,1492.5864902378482
2014-07-28,2767.038044535436,2099.9757243939334,1795.2874728631198,1513.8602681877856
2014-07-29,2801.1619063701114,2128.4569651556667,1818.627535148834,1532.8780375378897
2014-07-30,2816.7725275321095,2142.4993773079245,1833.9378538466858,1546.2423150982395
2014-07-31,2839.971813566133,2161.765433492158,1852.3747222544803,1561.3592350453737
2014-08-01,2824.9141915610735,2145.024627517059,1836.0524512840636,1547.3266361696176
2014-08-04,2871.423247558704,2183.4835242816,1872.6685392323805,1578.891972183311
2014-08-05,2899.9100927468653,2206.4612784224014,1894.3162200112622,1597.7367675985547
2014-08-06,2924.229213575283,2223.686479039851,1909.6194947256904,1609.081999645464
2014-08-07,2905.377289732869,2205.2867852070303,1894.6002759786609,1597.8199778472717
2014-08-08,2951.3877367509754,2236.4173924729016,1920.2611788355337,1617.6761025512976
2014-08-11,3000.8205846947526,2267.1828727215534,1950.8865721133964,1643.492883351907
2014-08-12,3028.4978461444302,2286.902126424153,1967.6991338143923,1655.6276962630907
2014-08-13,3038.395568823898,2291.439028824282,1974.52309500372,1662.6306343040708
2014-08-14,3032.739535370613,2284.121968391426,1972.6722398684715,1660.5426321587063
2014-08-15,3089.804091573292,2323.4095559462826,2006.4095059245114,1686.3608329703857
2014-08-18,3160.618785633632,2377.204523959203,2051.9157413692883,1722.957913238294
2014-08-19,3196.8576133120187,2405.3790348980206,2074.5908780669592,1739.234207145333
2014-08-20,3208.8276006938495,2415.151223213434,2087.1044045249996,1751.2645557431392
2014-08-21,3223.2255165791075,2424.2407277142147,2093.9334483483567,1756.8129211038045
2014-08-22,3270.582455793254,2457.8586709364463,2115.7732551966246,1774.4460716518092
2014-08-25,3259.0424744852544,2448.4474357716617,2108.411934553528,1768.4623298039219
2014-08-26,3182.7135127296056,2390.316905515934,2060.9774800625023,1727.2530046766387
2014-08-27,3227.083070278153,2418.755930286262,2083.8270425562455,1745.1045672161033
2014-08-28,3202.29457172155,2403.172802009137,2069.6592897425808,1734.8282526563141
2014-08-29,3245.7018775271576,2436.7065819633913,2098.1817127943295,1759.1681592064938
2014-09-01,3339.1454350160543,2498.3522606821125,2150.93817622378,1800.8005470068886
2014-09-02,3394.4279376301,2543.6126813592805,2187.3080707847967,1831.3764000500184
2014-09-03,3438.712088811963,2574.461877236882,2209.5302196467505,1849.0818762876845
2014-09-04,3493.22766836459,2607.4020195333374,2236.672857459354,1871.0731338883622
2014-09-05,3530.0448483657774,2632.172126396775,2253.0053298519,1884.6124885887584
2014-09-09,3571.546094319827,2669.1169627220597,2279.3006796197146,1905.8545187105224
2014-09-10,3648.4926027975275,2711.724552834716,2310.6151216297335,1931.7181983460355
2014-09-11,3668.8627880303334,2730.053772326486,2325.9102326156976,1941.388955262433
2014-09-12,3760.91697282393,2792.0321711844563,2374.352082133963,1979.0473824524645
2014-09-15,3847.2869925277173,2849.6756519111586,2422.8594924086287,2018.0224998817612
2014-09-16,3725.027859686062,2752.1829312373557,2341.2650740465506,1949.996052943951
2014-09-17,3806.362159418772,2801.4632524366225,2378.3908675708726,1980.5033435588953
2014-09-18,3854.926324103908,2831.5239145383775,2406.8769269451186,2002.4088430858544
2014-09-19,3933.068172550027,2883.4848316495045,2446.004203462024,2033.0007523429967
2014-09-22,3889.785098110651,2862.9950728943704,2426.524494478099,2016.3455867885662
2014-09-23,3963.384017356605,2920.1559045138015,2476.1983150666347,2054.46104245337
2014-09-24,4030.9463757986186,2970.9416409460755,2515.76036064004,2087.0267007162233
2014-09-25,4044.1813854339584,2981.707615432078,2521.6736905105295,2089.728912780908
2014-09-26,4062.974596556658,3001.7563024678198,2542.5212015513216,2107.55717994672
2014-09-29,4144.242262477869,3056.092960006097,2588.6452937107956,2144.594140277607
2014-09-30,4206.168290224153,3099.8490584924,2620.8004029810127,2167.895905905379
2014-10-08,4267.481496614701,3144.7254841832587,2660.884385264357,2203.579246649096
2014-10-09,4268.203481453159,3139.5336374082567,2662.1155389531455,2206.618071583555
2014-10-10,4259.79465591863,3125.888577558703,2646.5490646761996,2196.2228195244384
2014-10-13,4277.564384309152,3130.796301965113,2647.6572631923746,2200.354433660583
2014-10-14,4267.40058698628,3133.175047316011,2645.713534244459,2198.332688749465
2014-10-15,4281.520168731461,3155.715999984362,2669.5340893627517,2215.4727233693843
2014-10-16,4238.476494506432,3110.149640724647,2637.415153836765,2186.871451805331
2014-10-17,4135.642789674059,3041.650282186752,2583.666414652681,2146.3509612169846
2014-10-20,4178.63479982643,3082.935735169536,2620.6510813098175,2178.081697750444
2014-10-21,4148.498820480006,3059.2585902024293,2602.7358610028496,2164.843870596804
2014-10-22,4065.967655506015,3016.7584180768495,2563.4641411347925,2133.568116291129
2014-10-23,3951.517389496343,2942.9880454140834,2498.6766838654557,2080.794258167494
2014-10-24,3979.4007346765443,2958.1377653808754,2507.0367049175393,2088.859045156574
2014-10-27,4022.4308755664674,2987.4108597666104,2531.2106922059243,2107.8433526447284
2014-10-28,4173.8138079372675,3094.221924966222,2619.0499804982455,2177.5663342586913
2014-10-29,4214.5215795658,3135.382258581765,2655.2083679006882,2208.9166808956948
2014-10-30,4223.336174815583,3138.2847469476833,2656.7540774916097,2207.936020450881
2014-10-31,4251.411916108994,3151.445875353956,2661.172839810539,2209.366339758174
2014-11-03,4336.607315539632,3202.4825141044194,2704.442443279544,2246.0190145403853
2014-11-04,4352.806063845839,3203.9218957853395,2701.4914093457314,2242.5925231531005
2014-11-05,4379.563602616296,3213.6942468204716,2705.0997872553553,2244.96445932926
2014-11-06,4433.4799378617945,3253.9497294985204,2737.3177591033586,2272.38721217651
2014-11-07,4422.000262863284,3231.337031956088,2716.231439333518,2251.559035691424
2014-11-10,4455.501870269648,3247.962511338188,2730.372094960155,2265.0298967356575
2014-11-11,4302.734684698164,3120.377135338807,2625.3734465844655,2181.3825089126744
2014-11-12,4408.7617613403745,3188.4004624417767,2683.120294547967,2229.137758383791
2014-11-13,4351.815799066087,3142.4611233503647,2638.209777289674,2191.389284411086
2014-11-14,4348.958549305942,3135.0365333903997,2626.9007017275007,2183.3989732479636
2014-11-17,4427.246466614192,3193.419711286762,2672.3228023936854,2222.7112307021252
2014-11-18,4459.900885205967,3226.941457171881,2699.600200676393,2244.125234696336
2014-11-19,4504.7054321328305,3256.350382640524,2725.2023800985703,2264.799438777985
2014-11-20,4526.096909855451,3269.719684214068,2735.8490942724466,2271.484674402311
2014-11-21,4588.695862486371,3310.8578101795765,2774.0582377442875,2303.8887924863357
2014-11-24,4621.41263691524,3337.006219451177,2797.8795531328356,2324.5689139357496
2014-11-25,4675.576866323447,3377.0759636562807,2836.234166984291,2358.5347845288543
2014-11-26,4704.764038443769,3401.3110587185984,2857.4667291210944,2377.455148560245
2014-11-27,4761.277623516945,3440.013848329077,2895.2683347972684,2408.484084187943
2014-11-28,4774.19249480682,3444.7557483837613,2895.5172644573777,2410.2749416428815
2014-12-01,4694.798685705798,3402.644007191063,2863.0322137548114,2383.475019630732
2014-12-02,4754.8261650740815,3445.2085355683653,2900.207965683814,2414.943866419459
2014-12-03,4765.984274174647,3459.8530046221376,2915.137341794374,2427.904746323101
2014-12-04,4806.985889363011,3492.6182345005705,2944.6410022133123,2450.1943828434437
2014-12-05,4619.2898651576215,3359.806094262764,2831.571294742804,2358.025089843102
2014-12-08,4541.289003367408,3320.353127494214,2804.8099200810216,2337.8963417649557
2014-12-09,4316.927700535595,3151.8904373543573,2659.798234714952,2218.454757291008
2014-12-10,4453.978474643711,3258.613222456301,2746.9026814833724,2290.813818598671
2014-12-11,4536.303561991009,3318.601198034893,2795.312244206035,2332.633417743766
2014-12-12,4607.89241976222,3373.0637093122496,2836.6724846626553,2367.299654577779
2014-12-15,4678.156369352423,3425.355975769624,2878.5730321656774,2404.662318990827
2014-12-16,4639.717286644123,3399.6858224091993,2858.2185359473137,2388.831082772909
2014-12-17,4547.897852228067,3333.636051394453,2803.7700647479483,2346.1675736410343
2014-12-18,4513.061357230601,3315.938950047665,2792.192608234265,2338.4851688709896
2014-12-19,4440.319537116216,3264.496784282484,2744.1418699825826,2296.9544032178546
2014-12-22,4168.070688704264,3070.886984189301,2584.2404254471626,2162.926911826123
2014-12-23,4166.989447458475,3051.277805711634,2566.16932753137,2145.4735712120405
2014-12-24,4314.207001682885,3144.7009471012375,2646.0337126408995,2207.8343171337015
2014-12-25,4378.6072561385945,3195.3044920007096,2683.0111446758337,2235.644712222887
2014-12-26,4385.261800343801,3207.1905474688706,2689.460360609481,2239.4442276125205
2014-12-29,4295.923486692861,3150.250124539921,2636.770796660234,2192.5398907892345
2014-12-30,4242.109681389148,3108.109063092822,2599.186293289454,2159.49429968042
2014-12-31,4266.212626084814,3128.2900977576264,2619.3641804738268,2178.2490204734745
2015-01-05,4291.6925015076495,3151.8717728173415,2637.083008372119,2193.127638113631
2015-01-06,4418.927575454998,3230.2440655386044,2701.693128142353,2246.294912426768
2015-01-07,4438.163236913378,3230.829407161133,2697.565372429867,2242.0550377699838
2015-01-08,4476.465109385874,3245.297700220766,2707.418782677821,2248.522348794769
2015-01-09,4458.0798307002515,3224.4429229256916,2690.58216817169,2231.3617648411687
2015-01-12,4381.373989406638,3158.8204913164477,2639.91676170454,2189.1119789956506
2015-01-13,4474.76600570266,3223.738804157071,2694.595519129494,2233.7142524355795
2015-01-14,4444.65045982013,3211.471254386348,2685.8662958605996,2226.811506448658
2015-01-15,4490.838248537432,3237.746868357058,2704.2407916650736,2240.7584784387345
2015-01-16,4557.98277738348,3286.5881331938026,2747.2883216507444,2274.8319719614624
2015-01-19,4494.397739260991,3245.302769340144,2707.2191752167946,2239.7920267324985
2015-01-20,4678.11377144944,3389.248163651789,2822.86454311779,2335.410029061582
2015-01-21,4804.510907085464,3470.5389703271244,2893.0257189563686,2391.9283112778794
2015-01-22,4879.1648483533,3532.2366296074774,2947.3417144614064,2436.2480802848368
2015-01-23,4835.46040532923,3497.2158198937423,2914.548050690922,2410.185430849782
2015-01-26,4923.91443060178,3564.9969000699252,2970.422942865079,2455.6145796336027
2015-01-27,4965.932351836676,3590.844237982597,2997.472184094951,2475.3355686079935
2015-01-28,4996.979252996314,3596.931400535448,3004.0606219814304,2477.120270555465
2015-01-29,4964.752685356878,3576.3385184992076,2993.413268254551,2466.000718032032
2015-01-30,4896.194986998762,3534.48390198716,2957.8608524952097,2434.67132239673
2015-02-02,4887.401117913747,3536.988387500697,2957.0474562778045,2433.0403163213787
2015-02-03,4988.247046786503,3606.9599282141266,3014.0420190559025,2480.5382911159727
2015-02-04,4999.036054297564,3617.9733341216142,3022.0710290909497,2482.499885747425
2015-02-05,5003.493237610471,3616.800602313313,3015.2582389917884,2476.9855198549903
2015-02-06,4905.725440887112,3553.8898325589403,2958.374016233304,2432.6853726081567
2015-02-09,4864.224023696826,3527.3232561137684,2930.9514474058924,2412.258114306996
2015-02-10,4906.8577163362015,3562.972440354806,2960.0587047538515,2433.775459607722
2015-02-11,4972.758670270049,3617.558806972364,3002.4785472527205,2467.2571587504963
2015-02-12,5027.998083185406,3661.0182880393318,3039.6411670430844,2498.903002063605
2015-02-13,5116.783894065804,3727.8244495432405,3097.9017073694317,2547.1851433952233
2015-02-16,5213.555259569007,3801.0022116702007,3160.2117596545377,2601.8791967408647
2015-02-17,5226.983124857516,3812.2774586836786,3169.7202041042838,2609.237776793952
2015-02-25,5233.758824238299,3824.558812339212,3177.6855833090485,2614.5029628127904
2015-02-26,5301.191828078242,3863.143441415366,3209.1977397546616,2639.6636050007523
2015-02-27,5366.758548536881,3914.5522218915703,3253.0820454071577,2675.004271064718
2015-03-02,5469.919896539762,3997.8424947366325,3318.8089242212336,2731.9525373278934
2015-03-03,5484.274348455158,4001.6812334977967,3321.332653380727,2730.760507925145
2015-03-04,5632.4262975048205,4098.553145790481,3401.531430766659,2795.877658376678
2015-03-05,5725.722926126901,4159.264329650853,3445.2244185836557,2830.6720581486165
2015-03-06,5733.688740678818,4139.5267626457135,3420.389536696315,2810.18710219072
2015-03-09,5802.294563144825,4192.493914271662,3471.2792150089267,2851.7970700193628
2015-03-10,5913.1452060225,4271.322822827352,3530.5767474362037,2897.644541239944
2015-03-11,6015.17535257567,4314.54975759069,3554.8129664777766,2911.1090726005837
2015-03-12,5999.486774074666,4298.835925032029,3539.802940532508,2897.0284312877743
2015-03-13,6102.003486662605,4369.942749710459,3598.737303716641,2944.067475331933
2015-03-16,6339.436220816154,4524.545430980686,3726.108368619009,3043.293240206145
2015-03-17,6475.445111966341,4612.375326624718,3793.8802737881497,3096.1052748949933
2015-03-18,6609.805644000888,4706.374664187554,3872.957933913284,3165.0296370694828
2015-03-19,6715.936879385437,4778.172431279702,3922.5695546337065,3201.780525567212
2015-03-20,6805.072294213659,4839.64969812736,3974.7633735168815,3247.893810220712
2015-03-23,6985.634707231649,4969.952499782695,4076.381285515639,3331.816997215368
2015-03-24,6947.575656926778,4957.91869160616,4078.4639845889715,3337.101168356048
2015-03-25,7106.975781897853,5051.653660508211,4149.033024124949,3399.1523099478313
2015-03-26,7063.1060590860525,5011.518496707387,4115.31190731023,3364.178928030838
2015-03-27,7188.693950746836,5112.3404299098875,4186.024982259729,3421.025858858469
2015-03-30,7227.59131315555,5146.405469555061,4210.719520532384,3445.3172533887277
2015-03-31,7303.954414473312,5182.1674576469395,4233.9315682676615,3463.8449390436667
2015-04-01,7519.898427723152,5341.490760212259,4354.41893466661,3566.3463829540356
2015-04-02,7746.082851580163,5509.848494927232,4484.963457739058,3673.182776282537
2015-04-03,8037.789761872584,5697.818718582077,4633.248347040239,3787.9549247940936
2015-04-07,8263.283610488654,5847.066839960004,4751.10284531454,3885.428184564273
2015-04-08,8281.991261860783,5817.61771254552,4710.74261892738,3844.343018410877
2015-04-09,8383.694335338865,5817.4859472175485,4684.923028023752,3814.3511434155707
2015-04-10,8699.873450650273,6025.166682635207,4842.307924822449,3939.4092835622523
2015-04-13,8943.255289414741,6205.205153134614,4997.5186061097065,4066.469573575015
2015-04-14,8987.158184239128,6240.61179673049,5025.569107711649,4084.337741897293
2015-04-15,8666.061833588097,6013.392511627556,4841.19947060539,3929.8102535738753
2015-04-16,8793.716068997906,6070.038304214099,4891.148117888063,3967.804579811173
2015-04-17,8839.058707923105,6096.705742388428,4904.602016017637,3980.9061580301495
2015-04-20,8654.317663523516,5927.01739279304,4772.528887856243,3869.604891045462
2015-04-21,9003.780327107832,6181.240048094229,4973.663482514767,4024.7858838995758
2015-04-22,9379.995191276479,6417.034060860167,5149.953535970689,4162.952266539222
2015-04-23,9524.388208671278,6516.614583965364,5217.046367907907,4223.984594560941
2015-04-24,9574.9924354637,6563.108729063005,5245.084601849464,4243.2224828855415
2015-04-27,9686.481767973304,6650.021330424658,5307.712502269672,4291.550281862641
2015-04-28,9413.661387708258,6456.998114595009,5148.382154040347,4157.436280598711
2015-04-29,9749.35854631535,6681.343073424987,5301.761377931615,4278.877263604331
2015-04-30,9866.16613861752,6762.328564431077,5335.799454479967,4299.83697383342
2015-05-04,10033.226944736592,6856.495787683823,5393.463193343367,4350.601478964903
2015-05-05,10057.143582316334,6765.174634796288,5313.398720853257,4276.860706680685
2015-05-06,10131.333012184794,6768.01162109448,5302.263044643064,4256.979747726498
2015-05-07,10048.018189752098,6651.170051281922,5185.938929888044,4152.699608581717
2015-05-08,10648.831318091507,7027.613020526085,5448.573234161659,4349.506389017731
2015-05-11,11330.309786679676,7433.820075210396,5752.5873582220265,4584.633343056832
2015-05-12,11838.950120132791,7698.029794328369,5908.299556980395,4713.052977729493
2015-05-13,12313.948899294202,7898.321085519585,6051.223269689744,4820.372278272378
2015-05-14,12784.536210183025,8131.598273080282,6230.3737963225085,4957.808441936006
2015-05-15,13214.111992168206,8238.96527732018,6299.8574737905565,4984.654361334792
2015-05-18,14066.107055978811,8668.207612440912,6603.570616649619,5209.979407253403
2015-05-19,14756.8942288906,8990.978239335092,6810.914973829092,5366.711598516933
2015-05-20,15466.839927931895,9291.853892633655,7012.026987843858,5515.5980641847655
2015-05-21,16157.05613762792,9688.339748328213,7303.888971836854,5751.293942062955
2015-05-22,16805.62405687867,9981.7004252461,7509.720327570546,5905.010576359362
2015-05-25,17523.562187887084,10368.85081615987,7802.551970917682,6122.775201807241
2015-05-26,18868.676624482217,11024.8644006188,8275.44108224478,6477.456264642996
2015-05-27,19830.96726259249,11463.830765167668,8604.09032175217,6719.921273906681
2015-05-28,19555.153023515595,11028.595777315091,8227.159193089088,6371.347141229645
2015-05-29,20115.12965692825,11281.177504065425,8372.015222765547,6466.709359278439
2015-06-01,20888.724184272865,11837.106109017375,8786.539269607501,6788.620737607504
2015-06-02,22574.692590015547,12628.48499410427,9334.367945647587,7204.162984647956
2015-06-03,23975.163554962073,13167.750757199334,9628.757607643638,7393.52128600637
2015-06-04,25047.630316667422,13367.697130259103,9696.580206734152,7427.375056418016
2015-06-05,26647.781938205797,14012.822060899329,10078.596274730111,7689.459456881277
2015-06-08,27675.924459662136,14240.117922741823,10173.116429260848,7731.704255487706
2015-06-09,28684.337358595574,14506.846918745689,10317.943421590791,7801.304997833035
2015-06-10,30471.866860551214,15192.883510678143,10747.609839523846,8105.100017027913
2015-06-11,32537.821326978294,16005.471600480427,11257.535865028693,8460.529149000717
2015-06-12,34630.34343454015,16673.75233811295,11683.400827418096,8765.949244965419
2015-06-15,35504.1456477281,16793.64793040234,11665.903310838814,8731.208111748696
2015-06-16,35649.83417957963,16497.85262524364,11360.043748383494,8463.937330873317
2015-06-17,36261.25080763449,16887.766506070668,11645.159489653257,8684.817101311128
2015-06-18,35439.538737652845,16434.11983174686,11303.98000511958,8416.84369489569
2015-06-19,33501.76743559738,15321.22348141648,10498.509934443346,7782.910562469962
2015-06-23,33728.03935231008,15359.105887435273,10496.54336658278,7766.150113267181
2015-06-24,34193.93524997187,15733.116805713029,10755.352848493121,7946.414779884543
2015-06-25,32915.554663044546,15116.72045015717,10320.53331051114,7633.676839652732
2015-06-26,30040.775774355105,13775.667783038947,9356.682366034554,6921.779131971864
2015-06-29,27606.150554045576,12665.803955762574,8599.211492761016,6355.539118158822
2015-06-30,28598.329919235457,13202.903510836735,8972.609641697347,6627.604338548346
2015-07-01,26803.417032313802,12322.209206001955,8349.082157718172,6149.417745580722
2015-07-02,25121.244512056594,11438.193307512081,7705.790968427284,5665.828582858686
2015-07-03,23682.16581912649,10664.978821000568,7138.9504438834565,5228.699518906425
2015-07-06,22423.983535426585,10018.363607584415,6698.018352760055,4894.375206801544
2015-07-07,20749.682737856943,9167.284292407932,6105.315072831253,4448.754761100397
2015-07-08,19800.78785907499,8576.86473481118,5687.405980821722,4141.539346681518
2015-07-09,21690.99396607654,9407.117189841087,6241.954688076512,4537.5218279933115
2015-07-10,23772.576710179557,10295.77576842356,6840.879187553811,4975.304280534215
2015-07-13,26004.17648647413,11289.179369474321,7508.185407972735,5456.97723254958
2015-07-14,27726.572294611327,12034.039586275698,7997.215325932364,5796.489158790202
2015-07-15,26559.753155285336,11396.169565252403,7539.59130195895,5469.221426368327
2015-07-16,27114.550879533697,11633.032156777928,7687.264266655891,5573.527901639068
2015-07-17,29219.942345498413,12533.973745539162,8286.634284132713,6010.511932904292
2015-07-20,29844.313375261383,12861.767017041508,8531.897600249287,6196.202901253264
2015-07-21,31154.575185336947,13378.644982373138,8867.22509825853,6438.081174175701
2015-07-22,31458.16059912356,13575.653537174438,9025.004087402316,6552.610668381228
2015-07-23,33309.000456948714,14393.411960646821,9556.306664987007,6920.765969608514
2015-07-24,33358.20359627841,14329.995448142714,9476.974625894998,6855.103220744677
2015-07-27,30604.335097630516,13092.480409736796,8649.16785769278,6255.266234936549
2015-07-28,29357.161661063798,12458.144268685088,8219.419457961832,5938.994517817533
2015-07-29,31601.29595012794,13443.750271716624,8854.178659312403,6392.617201177601
2015-07-30,30967.91898550656,13142.481311010364,8637.664742661238,6243.639728819996
2015-07-31,30827.058735385093,13024.501652770829,8549.150590547712,6163.249087466387
2015-08-03,29374.569248614698,12398.39282701372,8102.246511099869,5831.4206936690825
2015-08-04,31917.21961333851,13465.17919345105,8784.158745526653,6315.700987326043
2015-08-05,32380.008017066124,13601.477802328362,8858.521869666098,6359.3954413881065
2015-08-06,33037.232159942876,13791.442218919676,8953.107201972105,6410.86742035602
2015-08-07,34858.39597230127,14507.21349839482,9404.010979428216,6720.935433939399
2015-08-10,37003.54284102548,15408.791404354764,9989.884364106734,7134.737957563473
2015-08-11,37639.84824612552,15650.075128876804,10124.516780663695,7231.345720056978
2015-08-12,39841.14604227132,15977.240354372414,10229.860474206347,7256.607988393348
2015-08-13,41244.7700972769,16597.479811899633,10651.405270912468,7553.541117983288
2015-08-14,42253.66879729333,16953.570070131642,10881.434126692742,7699.095240521453
2015-08-17,43987.13578491525,17536.284099565186,11223.303246087482,7921.632997025619
2015-08-18,40171.4918246133,15978.558990918695,10224.1788260231,7214.437528710528
2015-08-19,41481.21196164048,16474.763600837174,10543.904710323979,7437.007726328614
2015-08-20,40400.51848953098,15913.454187279394,10167.38002960211,7182.78417646506
2015-08-21,37628.5101758968,14810.633295393543,9472.390896169054,6691.641940212889
2015-08-24,34171.853426048394,13400.54363396337,8562.806598377905,6045.355657602448
2015-08-25,31249.217143956288,12192.305305536636,7781.635867166891,5486.602798128091
2015-08-26,29858.328483693087,11652.768278434938,7443.542399392649,5232.781208007905
2015-08-27,31025.18695285745,12177.21776186078,7778.29671855595,5465.286777724657
2015-08-28,33543.01954747652,13161.079246672207,8410.129209951328,5908.857508006897
2015-08-31,32070.48376853333,12532.954620421779,7990.404482811197,5614.513388754265
