date,return,holding,signal_on,weight,nav
2013-07-26,0.0,cash,True,0.0,1.1404737760468464
2013-07-29,0.004703605455096372,long_microcap_short_zz1000,True,1.0,1.1458381147212549
2013-07-30,0.0065476389772824665,long_microcap_short_zz1000,True,1.0,1.1533406490228597
2013-07-31,0.0024985408479058727,long_microcap_short_zz1000,True,1.0,1.1562223177459936
2013-08-01,-0.001625006895458447,long_microcap_short_zz1000,True,1.0,1.1543434485069735
2013-08-02,0.004783824363802725,long_microcap_short_zz1000,True,1.0,1.159865624820137
2013-08-05,0.0004101107711291466,long_microcap_short_zz1000,True,1.0,1.1603412982059382
2013-08-06,-0.0008179654899039043,long_microcap_short_zz1000,True,1.0,1.1593921790674955
2013-08-07,-0.0008960052818330119,long_microcap_short_zz1000,True,1.0,1.1583533575513352
2013-08-08,0.0035199328980454973,long_microcap_short_zz1000,True,1.0,1.1624306836421416
2013-08-09,0.00477980022288157,long_microcap_short_zz1000,True,1.0,1.1679868700828988
2013-08-12,0.005008249816727173,long_microcap_short_zz1000,True,1.0,1.1738364401109314
2013-08-13,0.0028214574682205677,long_microcap_short_zz1000,True,1.0,1.1771483697013518
2013-08-14,0.0017511983396419576,long_microcap_short_zz1000,True,1.0,1.179209789971885
2013-08-15,0.004355884501024388,long_microcap_short_zz1000,True,1.0,1.1843462916194796
2013-08-16,-3.7602955303672454e-05,long_microcap_short_zz1000,True,1.0,1.1843017566988119
2013-08-19,-0.0015045937141142992,long_microcap_short_zz1000,True,1.0,1.1825198637200685
2013-08-20,0.0026592414179353544,long_microcap_short_zz1000,True,1.0,1.1856644695192042
2013-08-21,0.006567816359496626,long_microcap_short_zz1000,True,1.0,1.1934516960189865
2013-08-22,-0.0012030705545021166,long_microcap_short_zz1000,True,1.0,1.1920158894252855
2013-08-23,-0.007244717955148838,long_microcap_short_zz1000,False,1.0,1.1833800705083435
2013-08-26,0.0,cash,False,0.0,1.1833800705083435
2013-08-27,0.0,cash,False,0.0,1.1833800705083435
2013-08-28,0.0,cash,False,0.0,1.1833800705083435
2013-08-29,0.0,cash,False,0.0,1.1833800705083435
2013-08-30,0.0,cash,False,0.0,1.1833800705083435
2013-09-02,0.0,cash,False,0.0,1.1833800705083435
2013-09-03,0.0,cash,False,0.0,1.1833800705083435
2013-09-04,0.0,cash,False,0.0,1.1833800705083435
2013-09-05,0.0,cash,False,0.0,1.1833800705083435
2013-09-06,0.0,cash,False,0.0,1.1833800705083435
2013-09-09,0.0,cash,False,0.0,1.1833800705083435
2013-09-10,0.0,cash,False,0.0,1.1833800705083435
2013-09-11,0.0,cash,False,0.0,1.1833800705083435
2013-09-12,0.0,cash,False,0.0,1.1833800705083435
2013-09-13,0.0,cash,True,0.0,1.1833800705083435
2013-09-16,-0.0017185995186597466,long_microcap_short_zz1000,True,1.0,1.1813463140887763
2013-09-17,-0.0012777083044505418,long_microcap_short_zz1000,True,1.0,1.179836898092833
2013-09-18,0.0005780130731580461,long_microcap_short_zz1000,True,1.0,1.1805188592441251
2013-09-23,-0.0013356975007261847,long_microcap_short_zz1000,False,1.0,1.1789420431542728
2013-09-24,0.0,cash,False,0.0,1.1789420431542728
2013-09-25,0.0,cash,False,0.0,1.1789420431542728
2013-09-26,0.0,cash,False,0.0,1.1789420431542728
2013-09-27,0.0,cash,False,0.0,1.1789420431542728
2013-09-30,0.0,cash,False,0.0,1.1789420431542728
2013-10-08,0.0,cash,False,0.0,1.1789420431542728
2013-10-09,0.0,cash,False,0.0,1.1789420431542728
2013-10-10,0.0,cash,False,0.0,1.1789420431542728
2013-10-11,0.0,cash,False,0.0,1.1789420431542728
2013-10-14,0.0,cash,True,0.0,1.1789420431542728
2013-10-15,-0.0001982211069686876,long_microcap_short_zz1000,True,1.0,1.1787083519574268
2013-10-16,0.007900100281998468,long_microcap_short_zz1000,True,1.0,1.1880202661411197
2013-10-17,0.008082705869395712,long_microcap_short_zz1000,True,1.0,1.1976226845192195
2013-10-18,-0.0007731370041746174,long_microcap_short_zz1000,True,1.0,1.1966967581047787
2013-10-21,-0.002822281954822736,long_microcap_short_zz1000,True,1.0,1.1933193424389847
2013-10-22,0.009707188750930318,long_microcap_short_zz1000,True,1.0,1.204903118536176
2013-10-23,0.0006167084195593756,long_microcap_short_zz1000,True,1.0,1.2056461924341306
2013-10-24,0.004587069128783006,long_microcap_short_zz1000,True,1.0,1.21117657486368
2013-10-25,0.003290912783118294,long_microcap_short_zz1000,True,1.0,1.2151624513365122
2013-10-28,-0.0025919508124505938,long_microcap_short_zz1000,True,1.0,1.2120128100335112
2013-10-29,-0.010020552703345375,long_microcap_short_zz1000,False,1.0,1.1998677717934407
2013-10-30,0.0,cash,True,0.0,1.1998677717934407
2013-10-31,0.01235108710556162,long_microcap_short_zz1000,True,1.0,1.2146874431580177
2013-11-01,0.003487553398559518,long_microcap_short_zz1000,True,1.0,1.218923730478591
2013-11-04,0.003466189200794745,long_microcap_short_zz1000,True,1.0,1.2231487507497683
2013-11-05,-0.004406304493739721,long_microcap_short_zz1000,True,1.0,1.2177591849128275
2013-11-06,0.005092352879746487,long_microcap_short_zz1000,True,1.0,1.223960444404956
2013-11-07,0.003251182905120909,long_microcap_short_zz1000,True,1.0,1.2279397636783498
2013-11-08,0.001440605247015692,long_microcap_short_zz1000,True,1.0,1.229708740144924
2013-11-11,0.008838876664309903,long_microcap_short_zz1000,True,1.0,1.240577984032089
2013-11-12,0.004154265738708996,long_microcap_short_zz1000,True,1.0,1.2457316746473501
2013-11-13,0.0009498915334800965,long_microcap_short_zz1000,True,1.0,1.2469149846180856
2013-11-14,0.0046035953336227235,long_microcap_short_zz1000,True,1.0,1.2526552766226977
2013-11-15,0.00029024117070949347,long_microcap_short_zz1000,True,1.0,1.2530188487566802
2013-11-18,-0.005174498361975288,long_microcap_short_zz1000,True,1.0,1.2465351047762647
2013-11-19,0.0011461288150837693,long_microcap_short_zz1000,False,1.0,1.2479637945788624
2013-11-20,0.0,cash,False,0.0,1.2479637945788624
2013-11-21,0.0,cash,False,0.0,1.2479637945788624
2013-11-22,0.0,cash,False,0.0,1.2479637945788624
2013-11-25,0.0,cash,False,0.0,1.2479637945788624
2013-11-26,0.0,cash,False,0.0,1.2479637945788624
2013-11-27,0.0,cash,False,0.0,1.2479637945788624
2013-11-28,0.0,cash,False,0.0,1.2479637945788624
2013-11-29,0.0,cash,False,0.0,1.2479637945788624
2013-12-02,0.0,cash,False,0.0,1.2479637945788624
2013-12-03,0.0,cash,False,0.0,1.2479637945788624
2013-12-04,0.0,cash,False,0.0,1.2479637945788624
2013-12-05,0.0,cash,False,0.0,1.2479637945788624
2013-12-06,0.0,cash,False,0.0,1.2479637945788624
2013-12-09,0.0,cash,False,0.0,1.2479637945788624
2013-12-10,0.0,cash,False,0.0,1.2479637945788624
2013-12-11,0.0,cash,False,0.0,1.2479637945788624
2013-12-12,0.0,cash,True,0.0,1.2479637945788624
2013-12-13,0.004262290371455058,long_microcap_short_zz1000,True,1.0,1.2532829786444204
2013-12-16,0.0005324403865922481,long_microcap_short_zz1000,True,1.0,1.2539502771180793
2013-12-17,0.002042173346538634,long_microcap_short_zz1000,True,1.0,1.2565110609518944
2013-12-18,0.0010092812694339707,long_microcap_short_zz1000,True,1.0,1.2577792340305498
2013-12-19,-0.0011573210306886957,long_microcap_short_zz1000,True,1.0,1.2563235796710428
2013-12-20,-0.003188275257231343,long_microcap_short_zz1000,True,1.0,1.2523180742869013
2013-12-23,-0.006110046225897314,long_microcap_short_zz1000,False,1.0,1.2446663529634816
2013-12-24,0.0,cash,False,0.0,1.2446663529634816
2013-12-25,0.0,cash,False,0.0,1.2446663529634816
2013-12-26,0.0,cash,False,0.0,1.2446663529634816
2013-12-27,0.0,cash,False,0.0,1.2446663529634816
2013-12-30,0.0,cash,False,0.0,1.2446663529634816
2013-12-31,0.0,cash,True,0.0,1.2446663529634816
2014-01-02,0.004361862312244969,long_microcap_short_zz1000,True,1.0,1.2500954162197924
2014-01-03,-4.943126301396565e-05,long_microcap_short_zz1000,True,1.0,1.2500336224244808
2014-01-06,-0.004009604629346552,long_microcap_short_zz1000,True,1.0,1.2450214818251688
2014-01-07,-0.0017449902498236965,long_microcap_short_zz1000,False,1.0,1.242848931478563
2014-01-08,0.0,cash,False,0.0,1.242848931478563
2014-01-09,0.0,cash,False,0.0,1.242848931478563
2014-01-10,0.0,cash,False,0.0,1.242848931478563
2014-01-13,0.0,cash,False,0.0,1.242848931478563
2014-01-14,0.0,cash,False,0.0,1.242848931478563
2014-01-15,0.0,cash,False,0.0,1.242848931478563
2014-01-16,0.0,cash,False,0.0,1.242848931478563
2014-01-17,0.0,cash,False,0.0,1.242848931478563
2014-01-20,0.0,cash,True,0.0,1.242848931478563
2014-01-21,0.001390299940385609,long_microcap_short_zz1000,True,1.0,1.244576864273906
2014-01-22,-0.0021728727701406988,long_microcap_short_zz1000,True,1.0,1.241872557095178
2014-01-23,-0.0013035523124565237,long_microcap_short_zz1000,True,1.0,1.2402537112516003
2014-01-24,-0.002526817638693701,long_microcap_short_zz1000,False,1.0,1.2371198162975545
2014-01-27,0.0,cash,False,0.0,1.2371198162975545
2014-01-28,0.0,cash,False,0.0,1.2371198162975545
2014-01-29,0.0,cash,False,0.0,1.2371198162975545
2014-01-30,0.0,cash,False,0.0,1.2371198162975545
2014-02-07,0.0,cash,False,0.0,1.2371198162975545
2014-02-10,0.0,cash,False,0.0,1.2371198162975545
2014-02-11,0.0,cash,True,0.0,1.2371198162975545
2014-02-12,0.005415162264677387,long_microcap_short_zz1000,True,1.0,1.2438190208436537
2014-02-13,0.004589476335929399,long_microcap_short_zz1000,True,1.0,1.2495274988059943
2014-02-14,0.0037450871762718333,long_microcap_short_zz1000,True,1.0,1.2542070882181717
2014-02-17,-0.00042280948615117635,long_microcap_short_zz1000,True,1.0,1.2536767975636751
2014-02-18,0.004886395963595603,long_microcap_short_zz1000,True,1.0,1.2598027588069438
2014-02-19,0.002483815921055921,long_microcap_short_zz1000,True,1.0,1.2629318769566587
2014-02-20,0.0003852205961580538,long_microcap_short_zz1000,True,1.0,1.2634183843272069
2014-02-21,-0.0038502480574606254,long_microcap_short_zz1000,True,1.0,1.258553910147191
2014-02-24,0.0015631891977756166,long_microcap_short_zz1000,True,1.0,1.2605212680243514
2014-02-25,0.0025409989502576894,long_microcap_short_zz1000,True,1.0,1.2637242512431786
2014-02-26,0.0030325919705919916,long_microcap_short_zz1000,True,1.0,1.267556611260541
2014-02-27,0.008964876230402064,long_microcap_short_zz1000,True,1.0,1.2789200993955194
2014-02-28,0.0013313483845715738,long_microcap_short_zz1000,True,1.0,1.2806227876038458
2014-03-03,-0.0006426726002928592,long_microcap_short_zz1000,True,1.0,1.2797997664269423
2014-03-04,0.00012084343934112314,long_microcap_short_zz1000,True,1.0,1.2799544218323853
2014-03-05,-0.0003079297857098481,long_microcap_short_zz1000,True,1.0,1.279560285741552
2014-03-06,0.001434392346868119,long_microcap_short_zz1000,True,1.0,1.281395677222776
2014-03-07,0.0011819042443654507,long_microcap_short_zz1000,True,1.0,1.282910164212397
2014-03-10,0.004154547732570369,long_microcap_short_zz1000,False,1.0,1.2882400757262171
2014-03-11,0.0,cash,False,0.0,1.2882400757262171
2014-03-12,0.0,cash,False,0.0,1.2882400757262171
2014-03-13,0.0,cash,False,0.0,1.2882400757262171
2014-03-14,0.0,cash,True,0.0,1.2882400757262171
2014-03-17,-0.0023837409244285342,long_microcap_short_zz1000,True,1.0,1.2851692451372196
2014-03-18,0.0005459767642301497,long_microcap_short_zz1000,False,1.0,1.2858709176831677
2014-03-19,0.0,cash,False,0.0,1.2858709176831677
2014-03-20,0.0,cash,True,0.0,1.2858709176831677
2014-03-21,0.0038698623428085836,long_microcap_short_zz1000,True,1.0,1.2908470611252225
2014-03-24,0.007347135681423167,long_microcap_short_zz1000,True,1.0,1.300331089627276
2014-03-25,-0.00038184697262303417,long_microcap_short_zz1000,True,1.0,1.2998345621372942
2014-03-26,-0.0009397755453859676,long_microcap_short_zz1000,True,1.0,1.2986130094027502
2014-03-27,0.0021159269486698776,long_microcap_short_zz1000,True,1.0,1.3013607796652387
2014-03-28,0.004031920765649255,long_microcap_short_zz1000,True,1.0,1.3066077632163724
2014-03-31,-0.0008035832037612042,long_microcap_short_zz1000,True,1.0,1.3055577951639479
2014-04-01,-0.001425745402628775,long_microcap_short_zz1000,False,1.0,1.3036964021396267
2014-04-02,0.0,cash,False,0.0,1.3036964021396267
2014-04-03,0.0,cash,False,0.0,1.3036964021396267
2014-04-04,0.0,cash,False,0.0,1.3036964021396267
2014-04-08,0.0,cash,False,0.0,1.3036964021396267
2014-04-09,0.0,cash,False,0.0,1.3036964021396267
2014-04-10,0.0,cash,False,0.0,1.3036964021396267
2014-04-11,0.0,cash,False,0.0,1.3036964021396267
2014-04-14,0.0,cash,False,0.0,1.3036964021396267
2014-04-15,0.0,cash,False,0.0,1.3036964021396267
2014-04-16,0.0,cash,False,0.0,1.3036964021396267
2014-04-17,0.0,cash,False,0.0,1.3036964021396267
2014-04-18,0.0,cash,False,0.0,1.3036964021396267
2014-04-21,0.0,cash,False,0.0,1.3036964021396267
2014-04-22,0.0,cash,False,0.0,1.3036964021396267
2014-04-23,0.0,cash,False,0.0,1.3036964021396267
2014-04-24,0.0,cash,False,0.0,1.3036964021396267
2014-04-25,0.0,cash,False,0.0,1.3036964021396267
2014-04-28,0.0,cash,False,0.0,1.3036964021396267
2014-04-29,0.0,cash,False,0.0,1.3036964021396267
2014-04-30,0.0,cash,False,0.0,1.3036964021396267
2014-05-05,0.0,cash,False,0.0,1.3036964021396267
2014-05-06,0.0,cash,False,0.0,1.3036964021396267
2014-05-07,0.0,cash,False,0.0,1.3036964021396267
2014-05-08,0.0,cash,True,0.0,1.3036964021396267
2014-05-09,0.003197664283325541,long_microcap_short_zz1000,True,1.0,1.3078651855610486
2014-05-12,0.0008308017282420924,long_microcap_short_zz1000,True,1.0,1.3089517622175204
2014-05-13,-0.004095628528924566,long_microcap_short_zz1000,True,1.0,1.3035907820371964
2014-05-14,-0.0019627568834178818,long_microcap_short_zz1000,True,1.0,1.3010321502565927
2014-05-15,-0.0038639390087923716,long_microcap_short_zz1000,False,1.0,1.2960050413795232
2014-05-16,0.0,cash,False,0.0,1.2960050413795232
2014-05-19,0.0,cash,False,0.0,1.2960050413795232
2014-05-20,0.0,cash,False,0.0,1.2960050413795232
2014-05-21,0.0,cash,False,0.0,1.2960050413795232
2014-05-22,0.0,cash,False,0.0,1.2960050413795232
2014-05-23,0.0,cash,False,0.0,1.2960050413795232
2014-05-26,0.0,cash,False,0.0,1.2960050413795232
2014-05-27,0.0,cash,False,0.0,1.2960050413795232
2014-05-28,0.0,cash,False,0.0,1.2960050413795232
2014-05-29,0.0,cash,False,0.0,1.2960050413795232
2014-05-30,0.0,cash,False,0.0,1.2960050413795232
2014-06-03,0.0,cash,False,0.0,1.2960050413795232
2014-06-04,0.0,cash,False,0.0,1.2960050413795232
2014-06-05,0.0,cash,False,0.0,1.2960050413795232
2014-06-06,0.0,cash,False,0.0,1.2960050413795232
2014-06-09,0.0,cash,False,0.0,1.2960050413795232
2014-06-10,0.0,cash,True,0.0,1.2960050413795232
2014-06-11,-0.0026243959443222106,long_microcap_short_zz1000,True,1.0,1.2926038110051057
2014-06-12,-0.0013634565630307512,long_microcap_short_zz1000,True,1.0,1.2908414018555923
2014-06-13,-0.0013115329988926724,long_microcap_short_zz1000,True,1.0,1.2891484207607218
2014-06-16,-0.0005234012941715323,long_microcap_short_zz1000,False,1.0,1.2884736788089164
2014-06-17,0.0,cash,False,0.0,1.2884736788089164
2014-06-18,0.0,cash,False,0.0,1.2884736788089164
2014-06-19,0.0,cash,False,0.0,1.2884736788089164
2014-06-20,0.0,cash,False,0.0,1.2884736788089164
2014-06-23,0.0,cash,False,0.0,1.2884736788089164
2014-06-24,0.0,cash,False,0.0,1.2884736788089164
2014-06-25,0.0,cash,True,0.0,1.2884736788089164
2014-06-26,0.0016000747719319922,long_microcap_short_zz1000,True,1.0,1.290535333036677
2014-06-27,0.003757689132680009,long_microcap_short_zz1000,True,1.0,1.2953847636329685
2014-06-30,-0.0015184262394230316,long_microcap_short_zz1000,True,1.0,1.2934178174177196
2014-07-01,0.0013314377214419196,long_microcap_short_zz1000,True,1.0,1.2951399226894147
2014-07-02,0.000677000133686401,long_microcap_short_zz1000,True,1.0,1.296016732590218
2014-07-03,-0.001348761123392472,long_microcap_short_zz1000,True,1.0,1.2942687156060344
2014-07-04,0.0029395177818199673,long_microcap_short_zz1000,True,1.0,1.2980732415100116
2014-07-07,0.004192065022013714,long_microcap_short_zz1000,True,1.0,1.3035148489417576
2014-07-08,0.0007846666824662066,long_microcap_short_zz1000,True,1.0,1.3045376736138223
2014-07-09,7.10190001190439e-05,long_microcap_short_zz1000,True,1.0,1.3046303205750198
2014-07-10,0.009757339053579861,long_microcap_short_zz1000,True,1.0,1.3173600409524509
2014-07-11,0.005678133093161642,long_microcap_short_zz1000,True,1.0,1.3248401865965918
2014-07-14,0.0010096333190023569,long_microcap_short_zz1000,True,1.0,1.326177789391333
2014-07-15,0.0033144345336367457,long_microcap_short_zz1000,True,1.0,1.3305733188542335
2014-07-16,0.004440141855555602,long_microcap_short_zz1000,True,1.0,1.3364812531391637
2014-07-17,0.0012358903822981774,long_microcap_short_zz1000,True,1.0,1.3381329974660403
2014-07-18,-0.0003519353387675725,long_microcap_short_zz1000,True,1.0,1.337662061176261
2014-07-21,0.000667628425926681,long_microcap_short_zz1000,True,1.0,1.338555122392586
2014-07-22,-0.0026709217790153224,long_microcap_short_zz1000,True,1.0,1.3349799463637753
2014-07-23,0.0028659249113503708,long_microcap_short_zz1000,False,1.0,1.3388058986482123
2014-07-24,0.0,cash,False,0.0,1.3388058986482123
2014-07-25,0.0,cash,False,0.0,1.3388058986482123
2014-07-28,0.0,cash,False,0.0,1.3388058986482123
2014-07-29,0.0,cash,False,0.0,1.3388058986482123
2014-07-30,0.0,cash,False,0.0,1.3388058986482123
2014-07-31,0.0,cash,False,0.0,1.3388058986482123
2014-08-01,0.0,cash,False,0.0,1.3388058986482123
2014-08-04,0.0,cash,False,0.0,1.3388058986482123
2014-08-05,0.0,cash,False,0.0,1.3388058986482123
2014-08-06,0.0,cash,True,0.0,1.3388058986482123
2014-08-07,-0.0007874826894778472,long_microcap_short_zz1000,True,1.0,1.337751612178456
2014-08-08,0.002880135821774899,long_microcap_short_zz1000,True,1.0,1.3416045185173284
2014-08-11,0.00039276483616720344,long_microcap_short_zz1000,True,1.0,1.3421314535962452
2014-08-12,0.0001553975806409483,long_microcap_short_zz1000,True,1.0,1.3423400175770361
2014-08-13,0.004202216870190923,long_microcap_short_zz1000,True,1.0,1.3479808214444309
2014-08-14,0.0018026434964870334,long_microcap_short_zz1000,True,1.0,1.3504107503055969
2014-08-15,0.004546520482840511,long_microcap_short_zz1000,True,1.0,1.3565504204421093
2014-08-18,0.004695743324990976,long_microcap_short_zz1000,True,1.0,1.362920433023914
2014-08-19,0.004718599836366766,long_microcap_short_zz1000,True,1.0,1.3693515091561617
2014-08-20,0.008774745898958847,long_microcap_short_zz1000,True,1.0,1.3813672206953629
2014-08-21,-1.5570467427871977e-05,long_microcap_short_zz1000,True,1.0,1.3813457121620472
2014-08-22,0.0011507263790073389,long_microcap_short_zz1000,True,1.0,1.3829352631115608
2014-08-25,0.003439948662212611,long_microcap_short_zz1000,True,1.0,1.387692489419828
2014-08-26,-0.003870639716808044,long_microcap_short_zz1000,True,1.0,1.3823212317555633
2014-08-27,0.004509693119004255,long_microcap_short_zz1000,True,1.0,1.3885550763026648
2014-08-28,0.002504490537300697,long_microcap_short_zz1000,True,1.0,1.3920326993517855
2014-08-29,0.0022124168940360293,long_microcap_short_zz1000,False,1.0,1.395112456012882
2014-09-01,0.0,cash,False,0.0,1.395112456012882
2014-09-02,0.0,cash,False,0.0,1.395112456012882
2014-09-03,0.0,cash,False,0.0,1.395112456012882
2014-09-04,0.0,cash,False,0.0,1.395112456012882
2014-09-05,0.0,cash,False,0.0,1.395112456012882
2014-09-09,0.0,cash,True,0.0,1.395112456012882
2014-09-10,0.006396577630880052,long_microcap_short_zz1000,True,1.0,1.4040364011415762
2014-09-11,0.0059740967546796035,long_microcap_short_zz1000,True,1.0,1.412424250449088
2014-09-12,0.006650564526301051,long_microcap_short_zz1000,True,1.0,1.4218176690652122
2014-09-15,0.009141701618159382,long_microcap_short_zz1000,True,1.0,1.4348155019512334
2014-09-16,0.0005093993707373182,long_microcap_short_zz1000,True,1.0,1.4355463960650514
2014-09-17,0.008322913695887746,long_microcap_short_zz1000,True,1.0,1.4474943248259435
2014-09-18,0.002818564307336591,long_microcap_short_zz1000,True,1.0,1.4515741806649702
2014-09-19,0.003541785230613626,long_microcap_short_zz1000,True,1.0,1.4567153446591896
2014-09-22,-7.515757702617447e-05,long_microcap_short_zz1000,True,1.0,1.4566058614634683
2014-09-23,0.004087749430284638,long_microcap_short_zz1000,True,1.0,1.462560101243815
2014-09-24,0.0021764720915417816,long_microcap_short_zz1000,True,1.0,1.4657433224863747
2014-09-25,3.7236934305984474e-05,long_microcap_short_zz1000,False,1.0,1.4657979022741836
2014-09-26,0.0,cash,False,0.0,1.4657979022741836
2014-09-29,0.0,cash,False,0.0,1.4657979022741836
2014-09-30,0.0,cash,False,0.0,1.4657979022741836
2014-10-08,0.0,cash,False,0.0,1.4657979022741836
2014-10-09,0.0,cash,False,0.0,1.4657979022741836
2014-10-10,0.0,cash,False,0.0,1.4657979022741836
2014-10-13,0.0,cash,False,0.0,1.4657979022741836
2014-10-14,0.0,cash,False,0.0,1.4657979022741836
2014-10-15,0.0,cash,False,0.0,1.4657979022741836
2014-10-16,0.0,cash,False,0.0,1.4657979022741836
2014-10-17,0.0,cash,False,0.0,1.4657979022741836
2014-10-20,0.0,cash,False,0.0,1.4657979022741836
2014-10-21,0.0,cash,False,0.0,1.4657979022741836
2014-10-22,0.0,cash,False,0.0,1.4657979022741836
2014-10-23,0.0,cash,False,0.0,1.4657979022741836
2014-10-24,0.0,cash,False,0.0,1.4657979022741836
2014-10-27,0.0,cash,False,0.0,1.4657979022741836
2014-10-28,0.0,cash,False,0.0,1.4657979022741836
2014-10-29,0.0,cash,False,0.0,1.4657979022741836
2014-10-30,0.0,cash,False,0.0,1.4657979022741836
2014-10-31,0.0,cash,False,0.0,1.4657979022741836
2014-11-03,0.0,cash,True,0.0,1.4657979022741836
2014-11-04,0.005212349139166428,long_microcap_short_zz1000,True,1.0,1.4734381527082945
2014-11-05,0.0014910090688294523,long_microcap_short_zz1000,True,1.0,1.4756350623563417
2014-11-06,0.001968622410976473,long_microcap_short_zz1000,True,1.0,1.478540030610519
2014-11-07,0.00023659321069554625,long_microcap_short_zz1000,True,1.0,1.4788898431435031
2014-11-10,0.0027221624934079206,long_microcap_short_zz1000,True,1.0,1.4829156216063903
2014-11-11,-0.0014329102938234525,long_microcap_short_zz1000,True,1.0,1.480790736547319
2014-11-12,0.005477301271848723,long_microcap_short_zz1000,True,1.0,1.4889014735319515
2014-11-13,-0.001502242561519018,long_microcap_short_zz1000,True,1.0,1.4866647823685035
2014-11-14,-0.0015673258870699033,long_microcap_short_zz1000,True,1.0,1.4843346941697022
2014-11-17,0.0024990223246296964,long_microcap_short_zz1000,True,1.0,1.4880440797076548
2014-11-18,0.0029924217033363235,long_microcap_short_zz1000,True,1.0,1.4924969351072932
2014-11-19,0.00011059824554223748,long_microcap_short_zz1000,True,1.0,1.4926620026497932
2014-11-20,0.003885339636781804,long_microcap_short_zz1000,True,1.0,1.4984615014930065
2014-11-21,0.005098700922365274,long_microcap_short_zz1000,True,1.0,1.506101708532798
2014-11-24,0.0003038161039005896,long_microcap_short_zz1000,True,1.0,1.5065592864859625
2014-11-25,-0.0014867702662395895,long_microcap_short_zz1000,True,1.0,1.504319378934488
2014-11-26,0.001042318473178672,long_microcap_short_zz1000,True,1.0,1.5058873588127122
2014-11-27,0.006931714029805048,long_microcap_short_zz1000,True,1.0,1.5163257393451004
2014-11-28,-0.00040926498724606046,long_microcap_short_zz1000,True,1.0,1.5157051603107266
2014-12-01,0.0018024177582685822,long_microcap_short_zz1000,False,1.0,1.51843709420797
2014-12-02,0.0,cash,False,0.0,1.51843709420797
2014-12-03,0.0,cash,False,0.0,1.51843709420797
2014-12-04,0.0,cash,False,0.0,1.51843709420797
2014-12-05,0.0,cash,False,0.0,1.51843709420797
2014-12-08,0.0,cash,False,0.0,1.51843709420797
2014-12-09,0.0,cash,False,0.0,1.51843709420797
2014-12-10,0.0,cash,False,0.0,1.51843709420797
2014-12-11,0.0,cash,False,0.0,1.51843709420797
2014-12-12,0.0,cash,False,0.0,1.51843709420797
2014-12-15,0.0,cash,False,0.0,1.51843709420797
2014-12-16,0.0,cash,False,0.0,1.51843709420797
2014-12-17,0.0,cash,False,0.0,1.51843709420797
2014-12-18,0.0,cash,False,0.0,1.51843709420797
2014-12-19,0.0,cash,False,0.0,1.51843709420797
2014-12-22,0.0,cash,False,0.0,1.51843709420797
2014-12-23,0.0,cash,False,0.0,1.51843709420797
2014-12-24,0.0,cash,False,0.0,1.51843709420797
2014-12-25,0.0,cash,True,0.0,1.51843709420797
2014-12-26,-0.0004373626900080804,long_microcap_short_zz1000,True,1.0,1.5177729864758391
2014-12-29,0.0004045971504203719,long_microcap_short_zz1000,True,1.0,1.5183870731011522
2014-12-30,0.003703489602486532,long_microcap_short_zz1000,True,1.0,1.5240104038389324
2014-12-31,0.0008830694588383928,long_microcap_short_zz1000,True,1.0,1.5253562108815146
2015-01-05,0.0028358200477580312,long_microcap_short_zz1000,True,1.0,1.5296818466043047
2015-01-06,0.0036775059207451947,long_microcap_short_zz1000,True,1.0,1.5353072606520486
2015-01-07,-0.0012769905849523751,long_microcap_short_zz1000,True,1.0,1.533346687735187
2015-01-08,0.0030158901831029653,long_microcap_short_zz1000,True,1.0,1.537971092958021
2015-01-09,-0.0020754562341191215,long_microcap_short_zz1000,True,1.0,1.5347791012652463
2015-01-12,-0.008508372375316464,long_microcap_short_zz1000,False,1.0,1.521720629157828
2015-01-13,0.0,cash,False,0.0,1.521720629157828
2015-01-14,0.0,cash,False,0.0,1.521720629157828
2015-01-15,0.0,cash,False,0.0,1.521720629157828
2015-01-16,0.0,cash,False,0.0,1.521720629157828
2015-01-19,0.0,cash,False,0.0,1.521720629157828
2015-01-20,0.0,cash,True,0.0,1.521720629157828
2015-01-21,0.0035269766018377283,long_microcap_short_zz1000,True,1.0,1.5270877022114016
2015-01-22,0.00231266392229631,long_microcap_short_zz1000,True,1.0,1.5306193428464883
2015-01-23,-0.000863345556256145,long_microcap_short_zz1000,True,1.0,1.529297889438522
2015-01-26,-0.0030658360910929324,long_microcap_short_zz1000,True,1.0,1.5246093127750493
2015-01-27,2.3165294702665333e-05,long_microcap_short_zz1000,True,1.0,1.5246446307990862
2015-01-28,0.004536736694607491,long_microcap_short_zz1000,True,1.0,1.5315615420418687
2015-01-29,0.0013989744970288268,long_microcap_short_zz1000,True,1.0,1.5337041575798154
2015-01-30,-0.0011690824656027995,long_microcap_short_zz1000,False,1.0,1.5319111309417668
2015-02-02,0.0,cash,False,0.0,1.5319111309417668
2015-02-03,0.0,cash,False,0.0,1.5319111309417668
2015-02-04,0.0,cash,False,0.0,1.5319111309417668
2015-02-05,0.0,cash,False,0.0,1.5319111309417668
2015-02-06,0.0,cash,False,0.0,1.5319111309417668
2015-02-09,0.0,cash,False,0.0,1.5319111309417668
2015-02-10,0.0,cash,False,0.0,1.5319111309417668
2015-02-11,0.0,cash,False,0.0,1.5319111309417668
2015-02-12,0.0,cash,False,0.0,1.5319111309417668
