rule,full_annual,full_vol,full_sharpe,full_max_dd,full_total_return,full_annual_delta,full_sharpe_delta,full_max_dd_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_total_return,last_10y_annual_delta,last_10y_sharpe_delta,last_10y_max_dd_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_total_return,last_5y_annual_delta,last_5y_sharpe_delta,last_5y_max_dd_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_total_return,last_3y_annual_delta,last_3y_sharpe_delta,last_3y_max_dd_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_total_return,last_1y_annual_delta,last_1y_sharpe_delta,last_1y_max_dd_delta,ma,days,scale,trigger_days
zz2000_and_cyb_below_ma40_days14:scale0.75,30.738469762147425,11.531870624326816,2.4732312783482056,-12.2016124411497,7654.3151072906,-0.32906466142195256,0.018583934796644552,0.0,31.612560269573308,13.34055011740462,2.2063799506001796,-12.201612441149745,1458.8706005312213,-0.23298794438848702,0.027351477176966288,-4.440892098500626e-14,32.2373557151135,15.938115081311041,1.9090708076464507,-12.201612441149656,304.2850845215628,0.08935691187814854,0.044915412874338534,7.815970093361102e-14,26.037452049828367,15.154351686258385,1.6759481019251168,-12.201612441149711,100.24774453132595,-1.280411647146142,-0.031993603781081514,1.2434497875801753e-14,16.659295326842315,15.046085845712357,1.1499270925921412,-12.201612441149724,16.64699225313644,-1.1767739316166832,-0.046505273841559,3.197442310920451e-14,40,14,0.75,229
zz2000_and_cyb_below_ma40_days15:scale0.25,29.970506887107938,11.338543489412798,2.4594085027691936,-12.201612441149734,6947.103703145743,-1.0970275364614395,0.004761159217632649,-3.375077994860476e-14,30.994417909604355,13.084109509225069,2.209607422695,-12.201612441149711,1387.19317405001,-0.8511303043574401,0.030578949271786726,-1.0658141036401503e-14,31.98776089680284,15.57984039637745,1.9366658021361247,-12.201612441149724,300.4845864464315,-0.16023790643251346,0.0725104073640126,1.0658141036401503e-14,24.259451367205152,14.81137381758016,1.6107326139422804,-12.20161244114969,91.89022863183271,-3.0584123297693573,-0.0972090917639179,3.375077994860476e-14,13.867148936775187,14.65404457470951,1.0031655032651077,-12.2016124411497,13.857028208584211,-3.968920321683811,-0.19326686316859254,5.5067062021407764e-14,40,15,0.25,206
zz2000_and_cyb_below_ma40_days15:scale0.50,30.343258261316542,11.417806539950885,2.4692117734499313,-12.201612441149756,7282.4459056453225,-0.7242761622528349,0.014564429898370257,-5.5067062021407764e-14,31.289841729527357,13.189773888637092,2.210721737212264,-12.201612441149724,1421.070691366517,-0.5557064844344382,0.031693263789050796,-2.3092638912203256e-14,32.06159163676645,15.730529088460884,1.9233314710476745,-12.201612441149724,301.605793183458,-0.08640716646890212,0.05917607627556243,1.0658141036401503e-14,25.28846769940356,14.953086019314693,1.65469484578911,-12.201612441149678,96.69816563621394,-2.0293959975709477,-0.05324685991708833,4.618527782440651e-14,15.190885069355154,14.806623877472887,1.0762967706254765,-12.201612441149724,15.1797354753495,-2.645184189103844,-0.12013559580822375,3.197442310920451e-14,40,15,0.5,206
zz2000_and_cyb_below_ma40_days15:scale0.75,30.70896739557487,11.550677848259527,2.4673614255140612,-12.201612441149745,7625.959310010176,-0.358567027994507,0.012714081962500234,-4.440892098500626e-14,31.573597631918602,13.365666846315694,2.2001826882489834,-12.201612441149678,1454.2624864413713,-0.27195058204319267,0.02115421482577018,2.3092638912203256e-14,32.11504993483223,15.977794713469795,1.8986810072589881,-12.201612441149745,302.4191866160414,-0.03294886840312472,0.03452561248687602,-1.0658141036401503e-14,26.308054689155625,15.192118020887225,1.686956965006299,-12.201612441149734,101.54060838181391,-1.009809007818884,-0.020984740699899307,-1.0658141036401503e-14,16.513982511708946,15.051749562037594,1.1408563743881104,-12.201612441149724,16.501794151712158,-1.3220867467500526,-0.05557599204558983,3.197442310920451e-14,40,15,0.75,206
zz2000_and_cyb_below_ma40_days16:scale0.25,29.59802934223621,11.442570711990333,2.4120244410088865,-12.201612441149711,6626.32675360933,-1.4695050813331676,-0.042622902542674534,-1.0658141036401503e-14,30.562741407689266,13.225570079189003,2.161459883858847,-12.201612441149724,1338.9114065143654,-1.2828068062725286,-0.017568589564366466,-2.3092638912203256e-14,31.148827940262724,15.77633839366244,1.8723418253887396,-12.20161244114979,287.91936769186884,-0.9991708629726297,0.008186430616627494,-5.5067062021407764e-14,24.487141990050976,14.892322896667157,1.615662825144049,-12.201612441149756,92.947252332803,-2.8307217069235335,-0.09227888056214928,-3.197442310920451e-14,13.157065195846362,14.672482794482347,0.95732815801139,-12.201612441149711,13.147492046444675,-4.679004062612636,-0.23910420842231017,4.440892098500626e-14,40,16,0.25,185
zz2000_and_cyb_below_ma40_days16:scale0.50,30.092056971882485,11.499111614066116,2.435136657328971,-12.201612441149646,7054.851522605567,-0.975477451686892,-0.01951068622258978,5.5067062021407764e-14,30.99802003654226,13.30128654249752,2.175929637017095,-12.20161244114969,1387.6021218579301,-0.8475281774195338,-0.0030988364061181883,1.0658141036401503e-14,31.496021702255007,15.884681557503757,1.8780297721514385,-12.201612441149756,293.0806611631746,-0.6519771009803463,0.013874377379326397,-2.1316282072803006e-14,25.43945833321115,15.017338763290494,1.6566565383806313,-12.201612441149656,97.41033454719256,-1.8784053637633598,-0.05128516732556698,6.750155989720952e-14,14.710995430924978,14.817189397502764,1.046053732185996,-12.20161244114969,14.700220036698308,-3.1250738275340204,-0.15037863424770426,6.572520305780927e-14,40,16,0.5,185
zz2000_and_cyb_below_ma40_days16:scale0.75,30.581913579915863,11.597056230371557,2.449248524252172,-12.201612441149756,7504.951429290658,-0.4856208436535141,-0.005398819299388791,-5.5067062021407764e-14,31.4256532802071,13.429630249270943,2.1816476549714134,-12.2016124411497,1436.8765364617118,-0.4198949337546942,0.002619181548200178,0.0,31.829121985271236,16.065813890391997,1.87510163448702,-12.201612441149734,298.0839377148438,-0.31887681796411727,0.010946239714907824,0.0,26.383131761912004,15.229076920662541,1.6873176876866496,-12.201612441149756,101.900289289383,-0.934731935062505,-0.020624018019548718,-3.197442310920451e-14,16.270775222762413,15.056153581114595,1.125995173555085,-12.201612441149734,16.258778579511144,-1.565294035696585,-0.07043719287861516,2.1316282072803006e-14,40,16,0.75,185
zz2000_and_cyb_below_ma40_days17:scale0.25,29.70520100441314,11.485559387534824,2.410911694520982,-12.201612441149745,6717.189994448643,-1.3623334191562364,-0.043735649030578916,-4.440892098500626e-14,30.50335974347962,13.281166499657735,2.149407833177696,-12.201612441149724,1332.3813166968052,-1.3421884704821743,-0.02962064024551747,-2.3092638912203256e-14,30.938441724533327,15.854495320604153,1.8533218150686501,-12.201612441149745,284.81829642808873,-1.2095570787020264,-0.010833579703461993,-1.0658141036401503e-14,24.75890139890837,14.95339381125897,1.624961114918831,-12.201612441149667,94.21393281561083,-2.558962298066138,-0.0829805907873673,5.684341886080802e-14,13.984682736967846,14.716855564228846,1.0068685462774587,-12.201612441149724,13.974471080325612,-3.8513865214911522,-0.1895638201562415,3.197442310920451e-14,40,17,0.25,165
zz2000_and_cyb_below_ma40_days17:scale0.50,30.162897349689842,11.533315385818732,2.4331666595616146,-12.201612441149766,7118.3588821518715,-0.9046370738795346,-0.021480683989946403,-6.572520305780927e-14,30.957009287018302,13.345123066290347,2.166782557212311,-12.201612441149734,1382.9521678998751,-0.8885389269434931,-0.012245916210902319,-3.375077994860476e-14,31.353315620749257,15.947018930741919,1.864204101948127,-12.201612441149734,290.9526219864514,-0.7946831824860965,4.870717601490604e-05,0.0,25.62059440604063,15.068905018704845,1.6615410620668438,-12.201612441149678,98.26695449179506,-1.6972692909338782,-0.04640064363935448,4.618527782440651e-14,15.268957478709089,14.860550245680267,1.0777158619033953,-12.201612441149745,15.257746877322775,-2.5671117797499097,-0.11871650453030491,1.0658141036401503e-14,40,17,0.5,165
zz2000_and_cyb_below_ma40_days17:scale0.75,30.617025111080398,11.616838896268062,2.4476830823990405,-12.201612441149724,7538.2130982725,-0.45050931248897896,-0.006964261152520468,-2.3092638912203256e-14,31.404431797657818,13.454805542263967,2.1765707541309545,-12.201612441149756,1434.3970622112429,-0.44111641630397713,-0.0024577192922587976,-5.5067062021407764e-14,31.75654377157342,16.10188133624227,1.8676926753314076,-12.20161244114979,296.9894724045091,-0.39145503166193407,0.003537280559295475,-5.5067062021407764e-14,26.473665684685255,15.260024168212144,1.6891248382395676,-12.201612441149766,102.33459013031663,-0.8441980122892545,-0.018816867466630693,-4.263256414560601e-14,16.552863870125268,15.084386722612333,1.1410370878326916,-12.201612441149734,16.54064482831361,-1.2832053883337302,-0.05539527860100857,2.1316282072803006e-14,40,17,0.75,165
zz2000_and_cyb_below_ma40_days18:scale0.25,29.865886985881307,11.527782744037902,2.413674498417736,-12.201612441149745,6855.584797495741,-1.2016474376880701,-0.04097284513382515,-4.440892098500626e-14,30.60177929825678,13.338000147782445,2.146697835908596,-12.20161244114969,1343.2189136259158,-1.2437689157050151,-0.03233063751461707,1.0658141036401503e-14,30.667275082296296,15.934401557710837,1.8312497617184933,-12.201612441149745,280.8506143732841,-1.4807237209390571,-0.03290563305361882,-1.0658141036401503e-14,23.69408971463327,15.075223175319415,1.5534547476352394,-12.2016124411497,89.28232248966506,-3.6237739823412376,-0.1544869580709589,2.3092638912203256e-14,11.538854825053392,14.981758132499012,0.839733288645553,-12.201612441149724,11.530518136442748,-6.297214433405607,-0.35669907778814725,3.197442310920451e-14,40,18,0.25,147
zz2000_and_cyb_below_ma40_days18:scale0.50,30.269477153882885,11.5673893914379,2.433700643753764,-12.201612441149724,7214.903467625719,-0.7980572696864918,-0.020946699797796953,-2.3092638912203256e-14,31.021462413479163,13.391151968120917,2.163618978939802,-12.201612441149724,1390.2659975209742,-0.8240858004826315,-0.015409494483411112,-2.3092638912203256e-14,31.169588939996128,16.010835115195288,1.8482904353500977,-12.201612441149711,288.2264631094194,-0.9784098632392251,-0.01586495942201438,2.3092638912203256e-14,24.901807066578186,15.162058500781042,1.6126008016913453,-12.201612441149711,94.88224005219357,-2.416056630396323,-0.09534090401485296,1.2434497875801753e-14,13.60815912394282,15.064392220044676,0.9640479579204105,-12.2016124411497,13.598238466772084,-4.227910134516179,-0.23238440851328968,5.5067062021407764e-14,40,18,0.5,147
zz2000_and_cyb_below_ma40_days18:scale0.75,30.670037025092324,11.636763395647796,2.4473193284847854,-12.201612441149745,7588.690811874732,-0.39749739847705357,-0.007328015066775606,-4.440892098500626e-14,31.43606975555473,13.481777797440115,2.1743449888893958,-12.201612441149745,1438.0948948199289,-0.4094784584070652,-0.004683484533817506,-4.440892098500626e-14,31.663198795359904,16.13888340136086,1.8592000066976584,-12.201612441149734,295.58538858693635,-0.4848000078754495,-0.004955388074453726,0.0,26.109791690164407,15.312261896421434,1.6641672380207644,-12.201612441149756,100.59281994652713,-1.2080720068101023,-0.043774467685433915,-3.197442310920451e-14,15.70712476690721,15.19926644184126,1.083272225572368,-12.201612441149745,15.695571102263472,-2.1289444915517883,-0.1131601408613323,1.0658141036401503e-14,40,18,0.75,147
zz2000_and_cyb_below_ma40_days19:scale0.25,30.097272027421695,11.555266709042645,2.424227465303232,-12.201612441149711,7059.50880543311,-0.9702623961476817,-0.030419878248328924,-1.0658141036401503e-14,30.692424295781116,13.364851595423593,2.148050530343121,-12.20161244114969,1353.2656290502691,-1.153123918180679,-0.030977943080092274,1.0658141036401503e-14,30.73002132004237,15.978397168239725,1.8297829804601635,-12.2016124411497,281.7657871421207,-1.4179774831929848,-0.034372414311948596,3.375077994860476e-14,24.404526681070003,15.125224389622016,1.5885075943666958,-12.201612441149745,92.56327409164417,-2.9133370159045064,-0.11943411133950255,-2.1316282072803006e-14,12.109224028467835,14.999037860292248,0.8746356625159822,-12.201612441149745,12.100453346076678,-5.726845229991163,-0.321796703917718,1.0658141036401503e-14,40,19,0.25,130
zz2000_and_cyb_below_ma40_days19:scale0.50,30.423625904296657,11.589746962779133,2.4398395649368583,-12.201612441149756,7356.6836618120815,-0.6439085192727205,-0.014807778614702727,-5.5067062021407764e-14,31.08147234697065,13.412319388701398,2.1639653636039466,-12.201612441149745,1397.1048019844711,-0.7640758669911456,-0.015063109819266618,-4.440892098500626e-14,31.210405476289637,16.045314635345033,1.8466867191166285,-12.2016124411497,288.8307858121524,-0.9375933269457164,-0.0174686756554836,3.375077994860476e-14,25.378378121184465,15.201989249855055,1.63502231592926,-12.201612441149745,97.12203429683295,-1.9394855757900444,-0.07291938977693824,-2.1316282072803006e-14,13.99499727213187,15.076707482786189,0.9870525509801632,-12.201612441149678,13.984777631830102,-3.841071986327128,-0.209379815453537,7.815970093361102e-14,40,19,0.5,130
zz2000_and_cyb_below_ma40_days19:scale0.75,30.747054590217004,11.64991922589246,2.4499462792136875,-12.201612441149724,7662.584623232207,-0.3204798333523726,-0.0047010643378735395,-2.3092638912203256e-14,31.465861887795853,13.493952829996022,2.1742509590155654,-12.2016124411497,1441.5843180818063,-0.3796863261659418,-0.004777514407647843,0.0,31.683094616449402,16.15862118767144,1.85810190335439,-12.201612441149711,295.8843254595068,-0.4649041867859509,-0.006053491417722157,2.3092638912203256e-14,26.34953939224225,15.335407391447948,1.6748684255172044,-12.201612441149734,101.73930135815424,-0.9683243047322598,-0.033073280188993914,-1.0658141036401503e-14,15.903882349076337,15.205795431498087,1.0946031611088713,-12.201612441149734,15.892174263536173,-1.9321869093826614,-0.10182920532482886,2.1316282072803006e-14,40,19,0.75,130
zz2000_and_cyb_below_ma40_days20:scale0.25,30.19424285328347,11.564526695739245,2.4290788899521503,-12.201612441149756,7146.628144901638,-0.8732915702859074,-0.025568453599410734,-5.5067062021407764e-14,30.818062338193243,13.376427323501371,2.15377627984894,-12.20161244114969,1367.2949129152246,-1.0274858757685514,-0.025252193574273107,1.0658141036401503e-14,30.79155297825369,15.98619634783423,1.8320419230590812,-12.201612441149745,282.6649525615252,-1.3564458249816624,-0.03211347171303092,-1.0658141036401503e-14,24.736682624656115,15.129468988084374,1.6065799471200768,-12.201612441149711,94.11016279736577,-2.581181072318394,-0.10136175858612151,1.2434497875801753e-14,12.109224028467835,14.999037860292248,0.8746356625159822,-12.201612441149745,12.100453346076678,-5.726845229991163,-0.321796703917718,1.0658141036401503e-14,40,20,0.25,115
zz2000_and_cyb_below_ma40_days20:scale0.50,30.488242199030235,11.597938171318766,2.442639471385596,-12.201612441149711,7416.878916108786,-0.5792922245391416,-0.012007872165964883,-1.0658141036401503e-14,31.16520555205142,13.422753330367962,2.1673343643818677,-12.201612441149711,1406.6943401584924,-0.6803426619103732,-0.011694109041345602,-1.0658141036401503e-14,31.251386798698476,16.052186048611325,1.8479966217987243,-12.201612441149745,289.4383051757404,-0.8966120045368768,-0.016158772973387858,-1.0658141036401503e-14,25.601299349729235,15.20543511638261,1.6469338804510154,-12.201612441149734,98.17558753913885,-1.7165643472452743,-0.06100782525518289,-1.0658141036401503e-14,13.99499727213187,15.076707482786189,0.9870525509801632,-12.201612441149678,13.984777631830102,-3.841071986327128,-0.209379815453537,7.815970093361102e-14,40,20,0.5,115
zz2000_and_cyb_below_ma40_days20:scale0.75,30.779346250173134,11.655004171176115,2.451131717296416,-12.201612441149711,7693.764411281263,-0.28818817339624303,-0.003515626255144788,-1.0658141036401503e-14,31.507713730578057,13.500498785145968,2.1757137912791307,-12.201612441149711,1446.4982774689993,-0.33783448338373745,-0.0033146821440825924,-1.0658141036401503e-14,31.703563490498766,16.16286625301452,1.8586608481422524,-12.20161244114969,296.1920610847749,-0.4444353127365872,-0.005494546629859709,4.440892098500626e-14,26.461737947230056,15.337425978598512,1.6807354136661838,-12.201612441149745,102.27733591651243,-0.8561257497444537,-0.027206292040014457,-2.1316282072803006e-14,15.903882349076337,15.205795431498087,1.0946031611088713,-12.201612441149734,15.892174263536173,-1.9321869093826614,-0.10182920532482886,2.1316282072803006e-14,40,20,0.75,115
zz2000_and_cyb_below_ma41_days10:scale0.25,28.170548059603195,10.937357545030713,2.412932378404253,-10.2973923723518,5519.478995700597,-2.8969863639661817,-0.0417149651473081,1.9042200687979012,28.87380985455359,12.552127485084652,2.1626096127652064,-10.297392372351776,1163.2690873740141,-2.9717383594082065,-0.016418860658006906,1.9042200687979243,30.78840808098853,14.773992503727015,1.9694804008190345,-10.297392372351755,282.61895496693364,-1.3595907222468249,0.10532500604692241,1.9042200687979793,23.050352504507753,13.796978296674261,1.644268749014575,-10.297392372351732,86.34178221935598,-4.267511192466756,-0.0636729566916232,1.9042200687979918,15.093399693986154,13.656784203978722,1.1483213685701847,-9.532879360995473,15.082326226240994,-2.7426695644728447,-0.04811099786351547,2.668733080154283,41,10,0.25,381
zz2000_and_cyb_below_ma41_days10:scale0.50,29.144831475771248,11.094647769864984,2.4512665358829704,-10.385618160792632,6254.509402915455,-1.922702947798129,-0.003380807668590613,1.815994280357069,29.880940993858317,12.763594795349054,2.1922960126143196,-10.385618160792653,1265.5224018711685,-1.9646072201034777,0.013267539191106348,1.8159942803570477,31.281320446123818,15.090585674133125,1.9573302800889034,-9.929738301161573,289.8825301928683,-0.8666783571115353,0.0931748853167913,2.271874139988162,24.497975944150706,14.152633397006761,1.6930979282526069,-9.929738301161596,92.99764405849542,-2.819887752823803,-0.014843777453591445,2.271874139988128,16.037905698116962,14.02436177103854,1.183042727309061,-9.925753159440276,16.026092296452997,-1.7981635603420365,-0.013389639124639308,2.2758592817094794,41,10,0.5,381
zz2000_and_cyb_below_ma41_days10:scale0.75,30.11061026388313,11.363187186869855,2.4641844177936734,-10.906090841137484,7071.433405840952,-0.9569241596862454,0.009537074242112364,1.2955216000122167,30.871712999637424,13.119695041686603,2.1965473660953445,-10.906090841137473,1373.322824043988,-0.9738352143243709,0.017518892672131248,1.2955216000122274,31.73471478568992,15.611528234665325,1.920221519342378,-10.90609084113744,296.6607668639967,-0.41328401754543265,0.05606612457026583,1.2955216000122949,25.92093287281141,14.736860903442192,1.7125666675752091,-10.906090841137484,99.69275593417748,-1.3969308241630998,0.004624961869010846,1.2955216000122398,16.952480793804448,14.608567197795994,1.197904413865549,-10.906090841137484,16.939945895188657,-0.8835884646545509,0.0014720474318488108,1.2955216000122718,41,10,0.75,381
zz2000_and_cyb_below_ma41_days11:scale0.25,28.72685873439982,11.020863847290771,2.436350213227353,-10.443232821376224,5928.769213960471,-2.340675689169558,-0.018297130324207878,1.7583796197734767,29.479853759620212,12.657279801254736,2.1842365583830854,-10.44323282137627,1223.9403112826228,-2.3656944543415825,0.005208084959872128,1.7583796197734305,31.278067031153366,14.940551960341445,1.9753074416961507,-10.443232821376236,289.83422883642606,-0.869931772081987,0.11115204692403857,1.758379619773498,23.68212871129478,14.064877443828157,1.6537921312367194,-10.443232821376258,89.22740546018233,-3.635734985679729,-0.05414957446947888,1.758379619773466,13.798750860228083,14.175131571695697,1.0276954805153542,-10.443232821376258,13.788683009106006,-4.037318398230916,-0.168736885918346,1.758379619773498,41,11,0.25,339
zz2000_and_cyb_below_ma41_days11:scale0.50,29.516639500658393,11.16067206098854,2.4642138077359568,-11.027366909956527,6558.082687732859,-1.5508949229109845,0.009566464184395773,1.1742455311931739,30.28545792994666,12.84574876484095,2.2042707469571754,-11.027366909956548,1308.6469322360856,-1.5600902840151356,0.025242273533962134,1.1742455311931526,31.60446173971687,15.219865710192757,1.958867172208567,-11.027366909956537,294.70391128057656,-0.5435370635184817,0.09471177743645498,1.174245531193197,24.91766323807201,14.360723666555526,1.6952149000275842,-11.027366909956527,94.95648678646282,-2.4002004589025,-0.012726805678614062,1.174245531193197,15.155335410032734,14.423347959812935,1.098728751505348,-11.027366909956527,15.14421358326976,-2.6807338484262644,-0.09770361492835211,1.174245531193229,41,11,0.5,339
zz2000_and_cyb_below_ma41_days11:scale0.75,30.296955637041712,11.400887042227703,2.4694691572796343,-11.613495579304933,7239.990412134213,-0.7705787865276648,0.01482181372807334,0.5881168618447674,31.07416969788863,13.166118991895026,2.2014774905981547,-11.613495579304933,1396.271076626912,-0.7713785160731632,0.02244901717494141,0.5881168618447674,31.89456966175188,15.684027225176509,1.9201485768753823,-11.613495579304988,299.07294438575605,-0.2534291414834726,0.0559931821032702,0.5881168618447461,26.1299103100042,14.853306027348626,1.712015765306368,-11.613495579304933,100.68886044274245,-1.1879533869703103,0.0040740596001695994,0.5881168618447905,16.501386977604703,14.830844003640214,1.154832984924373,-11.6134955793049,16.48920855501437,-1.3346822808542953,-0.04159938150932718,0.5881168618448562,41,11,0.75,339
zz2000_and_cyb_below_ma41_days12:scale0.25,29.75385860634445,11.090976658359281,2.496147523487358,-10.53220066448528,6758.822374129322,-1.3136758172249259,0.04150017993579702,1.66941177666442,30.97275324498032,12.751536961423177,2.2625003403632977,-10.53220066448527,1384.73572817226,-0.8727949689814736,0.08347186694008446,1.6694117766644307,33.000461146542115,15.070134285428951,2.0499138496786764,-10.532200664485314,316.0839474847828,0.8524623433067617,0.18575845490656429,1.66941177666442,25.472800428722998,14.256089767155384,1.7391923968341791,-10.53220066448537,97.56782868967584,-1.8450632682515113,0.031250691127980845,1.6694117766643544,14.67883599945714,14.242060852232003,1.0803219510040365,-10.532200664485314,14.668085632911465,-3.157233259001858,-0.11611041542966372,1.6694117766644414,41,12,0.25,298
zz2000_and_cyb_below_ma41_days12:scale0.50,30.203050324850977,11.219449422552064,2.500878390708228,-11.086700537726069,7154.589929986714,-0.8644840987183997,0.04623104715666715,1.1149119034236321,31.28262993611166,12.924204522876792,2.2530073206617827,-11.086700537726024,1420.2354831415932,-0.5629182778501338,0.0739788472385694,1.1149119034236765,32.7493284685707,15.326336274270405,2.0053200757702756,-11.086700537726102,312.1710200450978,0.6013296653353493,0.14116468099816348,1.1149119034236321,26.11581367432654,14.515256146359354,1.747632993018112,-11.08670053772608,100.62156395017298,-1.2020500226479705,0.03969128731191374,1.1149119034236445,15.746797519740374,14.48174221780946,1.1320225299700837,-11.086700537726092,15.735212737207549,-2.089271738718624,-0.06440983646361653,1.114911903423664,41,12,0.5,298
zz2000_and_cyb_below_ma41_days12:scale0.75,30.641000649136217,11.435857650356308,2.486243378305222,-11.643170352430133,7561.003859476801,-0.4265337744331603,0.031596034753660796,0.558442088719568,31.573633229475504,13.212497011571076,2.224140216458141,-11.643170352430133,1454.2666909658094,-0.2719149844862905,0.04511174303492771,0.558442088719568,32.46515948299831,15.74625381780491,1.9418002265340404,-11.643170352430143,307.77890885820557,0.3171606797629565,0.07764483176192827,0.5584420887195911,26.731020271490458,14.942491443088207,1.7360350445730266,-11.643170352430122,103.57254837339993,-0.5868434254840516,0.0280933388668283,0.5584420887196018,16.799439871088516,14.866271936534877,1.1704814217424497,-11.643170352430122,16.7870260463723,-1.036629387370482,-0.025950944691250477,0.5584420887196337,41,12,0.75,298
zz2000_and_cyb_below_ma41_days13:scale0.25,30.089863500396685,11.187150365503358,2.4996868382288966,-12.201612441149734,7052.893501840528,-0.9776709231726919,0.04503949467733559,-3.375077994860476e-14,31.502849195119744,12.88022736291217,2.273783523638429,-12.201612441149756,1445.9263935939036,-0.3426990188420511,0.09475505021521569,-5.5067062021407764e-14,33.434510902146954,15.249159539056686,2.049939325171578,-12.201612441149724,322.9169573276822,1.2865120989116008,0.18578393039946572,1.0658141036401503e-14,25.84859289398942,14.432995846762017,1.7413739574971847,-12.201612441149724,99.34871233757971,-1.4692708029850898,0.03343225179098641,0.0,13.80075871578683,14.629062488925909,1.0004438455382034,-12.201612441149711,13.790689312835692,-4.035310542672168,-0.1959885208954968,4.440892098500626e-14,41,13,0.25,268
zz2000_and_cyb_below_ma41_days13:scale0.50,30.425894890835824,11.2964310920616,2.5003452874016854,-12.201612441149756,7358.789718905855,-0.6416395327335529,0.04569794385012438,-5.5067062021407764e-14,31.633772626781507,13.02753959208026,2.2574854782009677,-12.201612441149734,1461.3845535791654,-0.21177558718028777,0.07845700477775441,-3.375077994860476e-14,33.03330972883855,15.469195318456816,2.0026479320894115,-12.2016124411497,316.5979550153696,0.8853109256031999,0.13849253731729938,3.375077994860476e-14,26.36334942241203,14.658147424498177,1.7460588142602314,-12.201612441149734,101.8054741244307,-0.9545142745624808,0.03811710855403305,-1.0658141036401503e-14,15.146522742690195,14.783829057951465,1.074993263675716,-12.201612441149656,15.135407798193,-2.6895465157688037,-0.1214391027579842,9.947598300641403e-14,41,13,0.5,268
zz2000_and_cyb_below_ma41_days13:scale0.75,30.751828908606615,11.480337241234704,2.4847358446288745,-12.201612441149724,7667.187165926192,-0.31570551496276167,0.030088501077313534,-2.3092638912203256e-14,31.748048913862135,13.272247973888343,2.2251017849950268,-12.201612441149711,1474.9907330335452,-0.09749930009965979,0.04607331157181349,-1.0658141036401503e-14,32.6044361890498,15.828297763567553,1.9394860780519698,-12.20161244114969,309.92686408718873,0.4564373858144464,0.0753306832798577,4.440892098500626e-14,26.853236312220453,15.02516180607605,1.7340433809826872,-12.2016124411497,104.1622111594093,-0.4646273847540563,0.026101675276488878,2.3092638912203256e-14,16.491755119274877,15.037436584020094,1.140467327151732,-12.201612441149724,16.479584295232975,-1.344314139184121,-0.055965039281968165,3.197442310920451e-14,41,13,0.75,268
zz2000_and_cyb_below_ma41_days14:scale0.25,30.244080228769054,11.246107959360824,2.4981238410926414,-12.201612441149724,7191.788486454841,-0.8234541948003233,0.043476497541080406,-2.3092638912203256e-14,31.638856155413087,12.96108707447576,2.2686947121861016,-12.201612441149756,1461.9875626315,-0.20669205854870754,0.08966623876288837,-5.5067062021407764e-14,33.42347055552652,15.376275777583992,2.0336915374616935,-12.201612441149734,322.74204986746423,1.2754717522911676,0.1695361426895814,0.0,25.13262167279333,14.52724060465767,1.6898499320037597,-12.201612441149734,95.96489421161623,-2.1852420241811785,-0.01809177370243864,-1.0658141036401503e-14,14.293184586087815,14.64281861080704,1.0305992219587756,-12.201612441149724,14.282733867026852,-3.5428846723711835,-0.1658331444749246,3.197442310920451e-14,41,14,0.25,242
zz2000_and_cyb_below_ma41_days14:scale0.50,30.52785565207308,11.343855694316758,2.4975275934841767,-12.201612441149667,7454.007171759956,-0.5396787714962983,0.042880249932615744,3.375077994860476e-14,31.722774038798306,13.092067851774768,2.252368307543088,-12.201612441149711,1471.9722514074952,-0.12277417516348876,0.07333983411987477,-1.0658141036401503e-14,33.022779638618104,15.569675785579815,1.990189962215184,-12.201612441149745,316.43312714850936,0.8747808353827509,0.12603456744307184,-1.0658141036401503e-14,25.88144733269564,14.727431656135668,1.711342538145863,-12.201612441149745,99.50491659419893,-1.4364163642788697,0.003400832439664603,-2.1316282072803006e-14,15.478210565606165,14.797160114552424,1.0945672780916764,-12.201612441149766,15.466836271270278,-2.357858692852833,-0.10186508834202379,-1.0658141036401503e-14,41,14,0.5,242
zz2000_and_cyb_below_ma41_days14:scale0.75,30.802378575722432,11.507870191243596,2.4825578827561836,-12.201612441149724,7716.075448985597,-0.2651558478469447,0.02791053920462261,-2.3092638912203256e-14,31.791709319264292,13.309457363739169,2.2218396134400717,-12.20161244114969,1480.2172186502655,-0.05383889469750258,0.042811140016858484,1.0658141036401503e-14,32.59759975158249,15.885729233842639,1.9327057497343463,-12.201612441149711,309.82122030317703,0.4496009483471397,0.06855035496223416,2.3092638912203256e-14,26.610018889107856,15.062589151391315,1.7167546956041952,-12.201612441149734,102.9898657377002,-0.7078448078666533,0.008812989897996948,-1.0658141036401503e-14,16.659295326842315,15.046085845712357,1.1499270925921412,-12.201612441149724,16.64699225313644,-1.1767739316166832,-0.046505273841559,3.197442310920451e-14,41,14,0.75,242
