pair,lb_a,lb_b,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_win_rate,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_win_rate,full_common_annual,full_common_vol,full_common_sharpe,full_common_max_dd,full_common_calmar,full_common_total_return,full_common_win_rate,entry_exit_cost_sum,rebalance_cost_sum,total_cost_sum,avg_prev_weight,avg_next_weight,last_3y_annual_delta_vs_16,last_3y_sharpe_delta_vs_16,last_3y_maxdd_delta_vs_16,last_5y_annual_delta_vs_16,last_5y_sharpe_delta_vs_16,last_5y_maxdd_delta_vs_16,full_common_annual_delta_vs_16,full_common_sharpe_delta_vs_16,full_common_maxdd_delta_vs_16
10/25,10,25,0.2209768100514471,0.15946772079164526,1.385714983285974,-0.25572247405592,0.8641274524941639,0.8184728046021379,0.6486486486486487,0.3442450690088734,0.16658945643835202,2.0664277101850352,-0.25572247405591925,1.3461666608684413,3.388380954983928,0.6557377049180327,0.3194839909683651,0.11822977946197126,2.702229441873631,-0.2557224740559195,1.2493387299956384,84.9760663064321,0.654639175257732,0.555,0.18980999999999398,0.744809999999994,0.7837006663249616,0.7839569451563301,-0.08812982940672698,-0.6835598688745614,-0.14965870572523393,-0.014138533854657132,-0.18074600145721265,-0.1479595949217537,-0.002501809746002781,-0.10065688906535364,-0.14280000036415796
13/21,13,21,0.271512865331202,0.15886850703301633,1.7090414607772182,-0.2103743602809629,1.2906176635241402,1.0533474852727878,0.7027027027027027,0.3408938894845359,0.16557070601617613,2.0589021916185515,-0.21037436028096226,1.620415572645166,3.3339596304960537,0.6885245901639344,0.3196650519774493,0.1177235772109468,2.7153868371213963,-0.21037436028096293,1.5195057589267273,86.0206819685088,0.6494845360824743,0.5790000000000001,0.1851599999999941,0.7641599999999942,0.771889400921659,0.7721454173067076,-0.03759377412697207,-0.36023339138331734,-0.1043105919502768,-0.01748971337899463,-0.1882715200236964,-0.10261148114679672,-0.0023207487369185653,-0.08749949381758837,-0.09745188658920136
17/24,17,24,0.24745299697911238,0.15990428515660887,1.5475069772943175,-0.20008999745597733,1.2367084818098195,0.9391548794769222,0.6756756756756757,0.3424842390039451,0.16646813166231067,2.057356177329438,-0.20008999745597797,1.71165097385388,3.3597183092249487,0.6721311475409836,0.3185233541558361,0.11847015419822542,2.688637963810528,-0.20008999745597744,1.591900435832209,84.62169714788668,0.6701030927835051,0.45300000000000007,0.1919099999999938,0.6449099999999939,0.7811939533692032,0.78145016653856,-0.06165364247906169,-0.521767874866218,-0.09402622912529122,-0.015899363859585458,-0.18981753431280968,-0.09232711832181242,-0.0034624465585317843,-0.11424836712845643,-0.08716752376421587
5/15,5,15,0.2686334976788942,0.15252730363336411,1.7612158038577745,-0.1263889513183317,2.125450799906519,1.0394516573812411,0.5945945945945946,0.3293972312740785,0.16012669154983203,2.0571038350066004,-0.1263889513183322,2.6062185645043865,3.151348684242487,0.6229508196721312,0.3133367107037217,0.1154931998316953,2.713031686370606,-0.13731758625909557,2.2818396335084654,80.02175860263831,0.6134020618556701,0.8970000000000001,0.1820999999999947,1.0790999999999946,0.7507668711656442,0.7510224948875256,-0.04047314177927985,-0.308059048302761,-0.020325182987645588,-0.028986371589452053,-0.19006987663564745,-0.018626072184166648,-0.008649090010646177,-0.08985464456837855,-0.024395112567333996
4/15,4,15,0.2586946346125891,0.14867866424461673,1.7399580224030415,-0.17843708596658223,1.4497806507613422,0.9919681973462542,0.6756756756756757,0.3251729486476216,0.1582130994209169,2.0552846119430197,-0.17843708596658178,1.8223394922988203,3.0858189490437455,0.6557377049180327,0.3199689530309333,0.11471674189568236,2.789208861265403,-0.17843708596658217,1.7931751759881203,86.87661237830464,0.6288659793814433,0.921,0.1805699999999946,1.1015699999999948,0.7517893660531697,0.7520449897750511,-0.050412004845584946,-0.329316829757494,-0.07237331763589612,-0.033210654215908963,-0.19188909969922818,-0.07067420683241624,-0.002016847683434575,-0.013677469673581744,-0.0655146122748206
6/20,6,20,0.21418396692553587,0.1537027361132544,1.3934948221592909,-0.14916142533294383,1.4359206238975992,0.7883382033014363,0.6486486486486487,0.3329820281620919,0.16236356116376077,2.050842108755205,-0.1491614253329436,2.2323601924481604,3.207615370889803,0.6721311475409836,0.3110701038211465,0.117084393108829,2.6568024615544568,-0.1491614253329438,2.0854594485592086,77.38847815178255,0.6185567010309279,0.7890000000000001,0.1847399999999941,0.973739999999994,0.770412080880471,0.7706680317379063,-0.0949226725326382,-0.6757800300012446,-0.04309765700225772,-0.025401574701438667,-0.19633160288704277,-0.04139854619877806,-0.01091569689322136,-0.1460838693845279,-0.036238951641182224
6/19,6,19,0.2516239038357251,0.15210391122355396,1.654289503876742,-0.13404357777075435,1.877179854644438,0.9586395778799874,0.5945945945945946,0.33254644142340584,0.16218113478920287,2.050463155629276,-0.13404357777075418,2.480883060224921,3.200746060329865,0.639344262295082,0.30816750538632043,0.11677212087532221,2.6390503407517225,-0.1340435777707541,2.2990098482253214,74.80701494161585,0.6134020618556701,0.8190000000000001,0.18608999999999398,1.005089999999994,0.7699590583418628,0.77021494370522,-0.05748273562244899,-0.4149853482837935,-0.02797980944006824,-0.025837161440124712,-0.19671055601297205,-0.026280698636588634,-0.013818295328047459,-0.16383599018726214,-0.021121104078992523
13/18,13,18,0.2773256462013882,0.16026292885923898,1.7304416447110296,-0.18689176715866018,1.4838836959894277,1.0815918537862972,0.6756756756756757,0.33974824307227913,0.16570297514928603,2.0503448581185175,-0.18689176715866038,1.817887691028425,3.315479305211843,0.6721311475409836,0.31924207377952807,0.11757944742381263,2.7151179970154713,-0.18689176715865993,1.7081655261385091,85.90164112554032,0.6237113402061856,0.591,0.1870799999999941,0.7780799999999941,0.7679713481708877,0.7682271680736761,-0.03178099325678585,-0.33883320744950596,-0.08082799882797408,-0.018635359791251416,-0.19682885352373036,-0.07912888802449483,-0.0027437269348398186,-0.08776833392351335,-0.07396929346689836
14/21,14,21,0.2492098931811586,0.1601741748811948,1.5558681252205848,-0.2093430089241369,1.1904380970824249,0.9473465325998838,0.6486486486486487,0.3396801518989492,0.16589501762602174,2.0475609018270364,-0.20934300892413682,1.6226008866722883,3.314382920247364,0.6557377049180327,0.32550115706892524,0.11775928230619676,2.7641231391217187,-0.2093430089241371,1.554869965525728,92.42840673390693,0.654639175257732,0.5310000000000001,0.1881299999999938,0.7191299999999938,0.7734254992319508,0.7736815156169995,-0.05989674627701547,-0.5134067269399507,-0.1032792405934508,-0.01870345096458137,-0.19961280981521146,-0.10158012978997127,0.003515356354557353,-0.03876319181726595,-0.09642053523237552
11/18,11,18,0.258062812418415,0.15678871547785622,1.6459272061251249,-0.18236542712818038,1.4150862720104767,0.9889747853338022,0.6756756756756757,0.335346139755643,0.1638841846178479,2.0462385710837037,-0.1823654271281802,1.8388690501074876,3.245054909020822,0.6721311475409836,0.3207493509882062,0.11682970944114336,2.7454433681510935,-0.18236542712818038,1.7588276245077914,87.51555594421973,0.6494845360824743,0.669,0.1873199999999941,0.8563199999999942,0.762854950115119,0.7631107700179074,-0.05104382703975907,-0.42334764603541064,-0.07630165879749427,-0.023037463107887568,-0.20093514055854422,-0.07460254799401467,-0.0012364497261616592,-0.05744296278789118,-0.0694429534364188
5/13,5,13,0.2658883670241372,0.15412473313267835,1.7251505428090317,-0.11286403727368549,2.3558289553241925,1.0262621212265244,0.6216216216216216,0.32793840271295305,0.16058880954646124,2.04209996723386,-0.11286403727368546,2.9056058123964763,3.1286240837803643,0.6065573770491803,0.30806714059242113,0.11563955169137775,2.664029184535407,-0.13647649550306526,2.257290821081363,75.1600189183406,0.6153846153846154,1.041,0.17738999999999472,1.2183899999999945,0.740929994890138,0.7411854879918243,-0.043218272434036864,-0.34412430935150384,-0.006800268942999385,-0.0304452001505775,-0.20507374440838788,-0.005101158139519918,-0.013918660121946758,-0.1388571464035775,-0.023554021811303685
19/26,19,26,0.23500020141729916,0.15899169741239172,1.4780658691111213,-0.24420079143856271,0.9623236682933589,0.8817498350851429,0.6486486486486487,0.3397537972914211,0.16658704506419772,2.039497111918217,-0.24420079143856296,1.3912886821126365,3.315568747520768,0.6721311475409836,0.3012823314438029,0.11834675926289749,2.5457590332028377,-0.24420079143856246,1.2337483825051458,67.7300356833101,0.654639175257732,0.47700000000000004,0.19370999999999391,0.6707099999999939,0.7828761855934376,0.7831325301204819,-0.07410643804087491,-0.5912089830494143,-0.13813702310787662,-0.01862980557210947,-0.20767659972403107,-0.13643791230439742,-0.02070346927056499,-0.25712729773614695,-0.13127831774680088
9/15,9,15,0.25573651911495077,0.15184357256073386,1.6842103673019295,-0.121486452001846,2.1050620451987916,0.9779792307313506,0.7027027027027027,0.327089762787548,0.160408926338108,2.039099508079196,-0.1214864520018452,2.6923970319141426,3.1154504244267702,0.6557377049180327,0.32730144392047,0.11566466147985878,2.8297445367742204,-0.12148645200184616,2.694139457752015,95.08671016561503,0.654639175257732,0.7050000000000001,0.18539999999999413,0.8903999999999941,0.7576687116564417,0.7579243353783232,-0.053370120343223304,-0.385064484858606,-0.015422683671159898,-0.03129384007598257,-0.20807420356305206,-0.013723572867679654,0.005315643206102116,0.026858205835235793,-0.008563978310084583
11/23,11,23,0.21035836460212698,0.158618090833542,1.326194026776445,-0.25398215156648013,0.828240737802654,0.7715143186455267,0.6216216216216216,0.3378286183053971,0.16591561975208538,2.0361471620947307,-0.25398215156647985,1.3301273976213657,3.2846553466224258,0.6557377049180327,0.31510377250001054,0.11811405373250576,2.6677923798435503,-0.25398215156648063,1.2406532134504387,81.17878105051805,0.634020618556701,0.5970000000000001,0.1894199999999941,0.7864199999999941,0.7781762295081968,0.7784323770491803,-0.09874827485604709,-0.7430808253840906,-0.14791838323579404,-0.020554984558133427,-0.2110265495475172,-0.1462192724323143,-0.00688202821435735,-0.13509395109543432,-0.14105967787471907
15/22,15,22,0.23754259417687784,0.1604441828153004,1.4805310482981568,-0.24436410830313432,0.9720846315212773,0.8933765278460191,0.6486486486486487,0.33937127590279137,0.16671459209259337,2.035642301270811,-0.2443641083031339,1.3887934617705846,3.309412283280489,0.6557377049180327,0.3204113051554305,0.11835947744385597,2.707103073409716,-0.24436410830313446,1.3112044456134255,86.74960373783425,0.6443298969072165,0.49500000000000005,0.1871699999999939,0.682169999999994,0.7779769526248399,0.7782330345710627,-0.07156404528129623,-0.5887438038623787,-0.13830033997244823,-0.01901232696073918,-0.21153141037143675,-0.13660122916896836,-0.0015744955589374054,-0.09578325752926853,-0.13144163461137287
13/23,13,23,0.2536850123074228,0.16082328207006819,1.5774147190759122,-0.20476139243794175,1.2389299041532384,0.9683161577735662,0.6756756756756757,0.33926950102289166,0.16677155618050543,2.034336722598444,-0.20476139243794172,1.656901708781435,3.307775458387166,0.6721311475409836,0.3183511509203367,0.11825838589353116,2.691996415433494,-0.2047613924379406,1.5547420689514166,84.50659182226391,0.6443298969072165,0.555,0.189059999999994,0.7440599999999941,0.7802254098360656,0.7804815573770492,-0.055421627150751274,-0.4918601330846233,-0.09869762410725565,-0.019114101840638886,-0.212836989043804,-0.09699851330377618,-0.003634649794031164,-0.11088991550549077,-0.09183891874617901
17/25,17,25,0.22778070208976864,0.1592646661309794,1.430202364549847,-0.25202323409874156,0.9038083449104743,0.8489936083614225,0.6216216216216216,0.33794873945709725,0.16631160588107566,2.032021383394939,-0.25202323409874183,1.3409427930945848,3.286578984957104,0.639344262295082,0.31519416818986357,0.11840970447151046,2.661894728955258,-0.25202323409874144,1.2506551997756368,80.59370009327385,0.6443298969072165,0.44700000000000006,0.1926299999999939,0.6396299999999939,0.779600205023065,0.7798564838544336,-0.08132593736840543,-0.6390724876106886,-0.14595946576805546,-0.0204348634064333,-0.21515232824730868,-0.1442603549645763,-0.006791632524504321,-0.1409916019837265,-0.13910076040697988
18/23,18,23,0.243037109697259,0.15943327890805378,1.524381304592124,-0.21189840632902104,1.1469510974985246,0.9186669160471204,0.6756756756756757,0.33793833236792836,0.16631437659100176,2.0319249561869333,-0.21189840632902116,1.5948129965791302,3.2864122969228706,0.6721311475409836,0.31085589854058204,0.11846938246005685,2.623934489110638,-0.21189840632902102,1.4670044193626768,77.0088578392666,0.6597938144329897,0.459,0.18890999999999408,0.647909999999994,0.78125,0.7815061475409836,-0.06606952976091507,-0.5448935475684116,-0.10583463799833494,-0.020445270495602186,-0.21524875545531463,-0.10413552719485561,-0.011129902173785844,-0.17895184182834667,-0.09897593263725944
10/21,10,21,0.22491714972863197,0.15643309947500336,1.4377849092261434,-0.18073916305182272,1.2444295189313357,0.8361070791951,0.6216216216216216,0.3337831607346069,0.16445370166274312,2.029648207123484,-0.18073916305182297,1.8467672146899448,3.2202728907206177,0.6557377049180327,0.3260336576563252,0.1174987444385529,2.7747841835605964,-0.18073916305182283,1.8038904914196292,93.03458134089693,0.6391752577319587,0.6270000000000001,0.1884599999999941,0.8154599999999941,0.7764976958525346,0.7767537122375832,-0.0841894897295421,-0.6314899429343921,-0.07467539472113661,-0.02460044212892365,-0.21752550451876385,-0.07297628391765743,0.004047856941957306,-0.02810214737838823,-0.06781668936006126
11/13,11,13,0.2503871014750443,0.1486255673949481,1.684683906435032,-0.1198149760192398,2.0897813428167553,0.9528482268994616,0.5945945945945946,0.32109231367152247,0.15830292176598482,2.0283410444324272,-0.11981497601923985,2.6799013306981054,3.023305904808911,0.6065573770491803,0.32726144214058395,0.11429851946677655,2.8632168086456264,-0.11981497601923995,2.7313901234519475,95.33826849276717,0.6358974358974359,0.7290000000000001,0.18656999999999413,0.9155699999999941,0.7503832396525294,0.7506387327542157,-0.05871953798312979,-0.38459094572550345,-0.013751207688553688,-0.03729128919200808,-0.21883266720982064,-0.012052096885074304,0.00527564142621606,0.060330477706641794,-0.0068925023274783725
15/19,15,19,0.23491101204467424,0.1613734448055068,1.4556980693310329,-0.23773165355043552,0.9881351874534332,0.8813428263074519,0.6486486486486487,0.33676008698922133,0.1661332317811057,2.027048311640206,-0.23773165355043657,1.4165555236748275,3.267574099072789,0.6721311475409836,0.3204260597787105,0.11788275274723765,2.718175918963846,-0.23773165355043616,1.347847688741753,87.09997280350993,0.6391752577319587,0.507,0.18566999999999398,0.692669999999994,0.7704708290685772,0.7707267144319345,-0.07419562741349983,-0.6135767828295027,-0.13166788521974943,-0.021623515874309218,-0.22012540000204206,-0.12996877441627103,-0.001559740935657361,-0.08471041197513873,-0.12480917985867458
10/22,10,22,0.21878772500740928,0.15828240663183732,1.3822618044739898,-0.22741772223202097,0.9620522220523913,0.808724881065296,0.6216216216216216,0.3361240052177539,0.16608553753852365,2.023800568064451,-0.22741772223202095,1.4780026900226637,3.257431766154183,0.639344262295082,0.31818015183264414,0.11796622462755048,2.6972139935580732,-0.22741772223202192,1.3991000732476877,84.3928124836762,0.6288659793814433,0.627,0.1866299999999943,0.8136299999999943,0.7774647887323943,0.7777208706786172,-0.09031891445076479,-0.6870130476865457,-0.12135395390133487,-0.022259597645776674,-0.2233731435777968,-0.1196548430978554,-0.0038056488817237444,-0.10567233738091142,-0.11449524854026034
6/15,6,15,0.26126241731155364,0.1537709111088207,1.6990366736310956,-0.13222732381758548,1.9758580130683037,1.0041645770913115,0.6486486486486487,0.325552267466509,0.16101942668410485,2.0218198149791706,-0.1322273238175855,2.4620650109778017,3.0916691404804704,0.639344262295082,0.3182507929978118,0.11573583643478492,2.7498033694787387,-0.13222732381758548,2.406845906046283,85.05038405844486,0.634020618556701,0.855,0.1850099999999944,1.0400099999999943,0.7561349693251533,0.7563905930470347,-0.04784422214662043,-0.37023817852943997,-0.026163555486899373,-0.032831335397021544,-0.22535389666307726,-0.02446444468341996,-0.0037350077165561046,-0.05308296146024594,-0.019304850125823905
8/14,8,14,0.24834446383809006,0.1548776357231408,1.6034882162201294,-0.11020900439421222,2.253395402700255,0.9433085322231174,0.5945945945945946,0.32518929696383614,0.16089704268751331,2.0211017650299734,-0.11020900439421231,2.950659964231685,3.0860709492220693,0.639344262295082,0.3248756001117066,0.11578202621301036,2.8059242935860844,-0.11020900439421215,2.9478135829051015,92.50987912620347,0.6358974358974359,0.7770000000000001,0.18605999999999406,0.9630599999999941,0.7536417071300793,0.7538972655251726,-0.060762175620084014,-0.46578663594040615,-0.0041452360635261115,-0.03319430589969441,-0.22607194661227448,-0.0024461252600467692,0.002889799397338688,0.003037962647099768,0.0027134692975494257
12/20,12,20,0.21937144769577044,0.1583062922827206,1.3857405446903717,-0.22935270487372805,0.9564807522830269,0.8113207669531859,0.6486486486486487,0.33327397291361605,0.16500068768460605,2.019833841848341,-0.22935270487372897,1.453106790683377,3.2122244393836574,0.6885245901639344,0.3145134928018991,0.117603606916297,2.674352437385279,-0.22935270487372858,1.3713092809393999,80.77054449603597,0.6494845360824743,0.5790000000000001,0.188849999999994,0.767849999999994,0.7722037368825185,0.7724596877399539,-0.08973519176240363,-0.6835343074701639,-0.12328893654304195,-0.025109629949914503,-0.22733986979390686,-0.12158982573956342,-0.007472307912468779,-0.1285338935537057,-0.116430231181967
12/13,12,13,0.24892282555969714,0.14949815082643214,1.6650562176431023,-0.11096097575330095,2.243336667416535,0.9460064870230134,0.5945945945945946,0.3213506443114935,0.15930342973284053,2.0172236395061542,-0.13164388808347857,2.4410601129291876,3.02724055542864,0.6229508196721312,0.3226266238576314,0.11473673645608123,2.811886008114986,-0.1316438880834785,2.4507527736726087,90.05159280535047,0.6410256410256411,0.765,0.1853699999999942,0.9503699999999942,0.7473173224322943,0.7475728155339806,-0.060183813898476934,-0.40421863451743323,-0.0048972074226148465,-0.03703295855203703,-0.22995007213609364,-0.023881008949313026,0.0006408231432635247,0.008999677176001253,-0.018721414391716915
14/20,14,20,0.22814888620463392,0.16037878288795415,1.4225627735560642,-0.22615783101675094,1.00880383039991,0.8506548647656451,0.6216216216216216,0.3337157627273617,0.16565366674672022,2.0145389430926612,-0.22615783101675024,1.4755879167529036,3.21920686170641,0.6721311475409836,0.32010988716982136,0.11784167798220906,2.716440334617005,-0.22615783101675077,1.415426942019584,86.56073778256874,0.654639175257732,0.5070000000000001,0.1865099999999938,0.6935099999999939,0.7724596877399539,0.7727156385973893,-0.08095775325354015,-0.6467120786044713,-0.12009406268606483,-0.02466784013616885,-0.23263476854958665,-0.1183949518825847,-0.0018759135445465258,-0.08644599632197947,-0.1132353573249892
5/16,5,16,0.2669288633623781,0.15296759662839518,1.7450026623012813,-0.11992596561535267,2.22578039703694,1.0312546886033767,0.7027027027027027,0.32305675889258256,0.16072347049141744,2.010016072355989,-0.1199259656153526,2.693801606974309,3.053303864556992,0.6885245901639344,0.30946379466689367,0.11573106294293174,2.6739907747973737,-0.13667265634938242,2.2642699932296444,76.19721642778676,0.6185567010309279,0.921,0.18152999999999458,1.1025299999999947,0.7568396829455383,0.7570953720276145,-0.04217777609579598,-0.3242721898592542,-0.013862197284666561,-0.035326843970947985,-0.23715763928625888,-0.012163086481187052,-0.012522006047474221,-0.12889555614161097,-0.02375018265762084
7/15,7,15,0.25225321135962675,0.15303739133340144,1.6483109726437868,-0.15133100196446023,1.6668971201212814,0.9615907090788409,0.6756756756756757,0.3224440377190494,0.16061798977914046,2.0075213129141365,-0.15133100196446037,2.13072029877113,3.0439282026000827,0.6557377049180327,0.32971592660540283,0.11578732503405836,2.847599480413061,-0.15133100196446078,2.178773168255601,97.9439918707838,0.6597938144329897,0.7470000000000001,0.186449999999994,0.9334499999999939,0.7586912065439673,0.7589468302658486,-0.05685342809854732,-0.42096387951674874,-0.04526723363377412,-0.035939565144481156,-0.2396523987281114,-0.04356812283029482,0.007730125891034945,0.04471314947407645,-0.03840852827269921
6/13,6,13,0.2348146670864968,0.15230477691681182,1.5417419718539196,-0.10753890658052337,2.183532216878841,0.8809032294628949,0.6216216216216216,0.3210108999018755,0.1600581307688907,2.0055894590283945,-0.10753890658052374,2.985067545405129,3.02206652395481,0.6557377049180327,0.31727717266750344,0.11533979319618834,2.750804070957781,-0.11512423879003185,2.755954575701179,84.28838831600842,0.6358974358974359,0.909,0.18263999999999458,1.0916399999999946,0.7480838017373531,0.7483392948390394,-0.07429197237167728,-0.5275328803066159,-0.0014751382498372628,-0.03737270296165507,-0.2415842526138534,0.0002239725536418019,-0.004708628046864449,-0.05208225998120364,-0.0022017650982702752
17/21,17,21,0.2425323696163113,0.15958604278133182,1.5197592808829423,-0.20440490122195218,1.1865291300082799,0.9163343473309462,0.7027027027027027,0.3315539233953022,0.16544473222717068,2.004016198835805,-0.20440490122195185,1.6220448796151241,3.185127313374185,0.6885245901639344,0.31487591327181463,0.11769910048845603,2.675261849623887,-0.20440490122195176,1.5404518746343985,81.07282840331109,0.654639175257732,0.4650000000000001,0.1892099999999938,0.6542099999999939,0.7736815156169995,0.7739375320020482,-0.06657426984186277,-0.5495155712775932,-0.09834113289126607,-0.02682967946822834,-0.2431575128064427,-0.0966420220877863,-0.007109887442553253,-0.12762448131509752,-0.09148242753019019
20/23,20,23,0.22278951636468425,0.15876310409337716,1.4032826936518557,-0.25310204966203753,0.8802359232656194,0.8265711632243233,0.6756756756756757,0.3321372462454606,0.16592880084782735,2.001685328576938,-0.25310204966203803,1.3122661262086048,3.1943011266579227,0.6721311475409836,0.3072867021282999,0.11811724914282823,2.6015396088062177,-0.253102049662038,1.2140822349665426,73.65943626071281,0.6494845360824743,0.453,0.1906499999999938,0.6436499999999938,0.7815061475409836,0.7817622950819673,-0.08631712309348982,-0.6659921585086799,-0.14703828133135144,-0.026246356618069955,-0.24548838306531007,-0.14533917052787249,-0.014699098586067993,-0.20134672213276694,-0.14017957597027642
11/20,11,20,0.2061597098202097,0.15538556808623197,1.326762275025441,-0.2176369575369349,0.9472642521444116,0.7531715809737176,0.6486486486486487,0.3276783616671244,0.16373184729476864,2.0013110893276655,-0.2176369575369348,1.5056191070467186,3.1245838192291773,0.6885245901639344,0.3159159504215254,0.11694766576464645,2.701344642973007,-0.2176369575369349,1.4515730875713593,82.18685690531642,0.6185567010309279,0.639,0.186839999999994,0.825839999999994,0.771179933452777,0.7714358843102125,-0.10294692963796437,-0.7425125771350944,-0.1115731892062488,-0.030705241196406163,-0.24586262231458234,-0.10987407840276925,-0.00606985029284246,-0.10154168796597762,-0.10471448384517333
11/19,11,19,0.22153757843342037,0.15705288876997217,1.4105921907485308,-0.21315954088145803,1.039304070168839,0.8209755056767523,0.6486486486486487,0.3275902851767425,0.16378769619370276,2.0000909273998175,-0.21315954088145778,1.5368314447577174,3.1232160897905983,0.6557377049180327,0.317030103613273,0.11686424012056638,2.712806785772959,-0.2131595408814583,1.4872902348273442,83.51933510623104,0.6237113402061856,0.633,0.18863999999999392,0.8216399999999939,0.7674002047082907,0.7676560900716479,-0.0875690610247537,-0.6586826614120047,-0.10709577255077192,-0.030793317686788058,-0.24708278424243035,-0.10539666174729223,-0.004955697101094891,-0.09007954516602545,-0.10023706718969673
4/14,4,14,0.26618640325074083,0.14823552646173718,1.7956991121116255,-0.14989989224388883,1.775761138091097,1.0276913388748086,0.6486486486486487,0.3149101798990426,0.15763562452520388,1.9977094698457107,-0.14989989224388914,2.1008032439855224,2.930058891795911,0.6229508196721312,0.3049577103370862,0.11470578487699236,2.6586079391210764,-0.14989989224388903,2.034409136471667,72.23763682618134,0.6256410256410256,1.0350000000000001,0.1809899999999945,1.2159899999999946,0.7467416304625607,0.746997188857654,-0.04292023620743324,-0.27357574004891005,-0.043836123913202726,-0.04347342296448797,-0.24946424179653715,-0.04213701310972359,-0.0170280903772817,-0.14427839181790825,-0.03697741855212745
15/26,15,26,0.23180106423706315,0.16187648354801115,1.431962562791358,-0.2978392777690034,0.7782756726157596,0.8671874659925913,0.6216216216216216,0.3343273861526508,0.1677991720798791,1.9924257194397694,-0.2978392777690039,1.1225093904906192,3.2288887584931496,0.639344262295082,0.31979139395144274,0.11893052002182096,2.6888925894948454,-0.2978392777690042,1.0737045709581123,85.23289379516713,0.6597938144329897,0.44100000000000006,0.192149999999994,0.6331499999999941,0.7826198410663933,0.7828761855934376,-0.07730557522111092,-0.6373122893691776,-0.19177550943831728,-0.024056216710879763,-0.25474799220247846,-0.19007639863483833,-0.0021944067629251496,-0.11399374144413921,-0.18491680407724265
20/24,20,24,0.21942576116635037,0.15863069038420788,1.3832491092038695,-0.25329176107949924,0.8662964805139495,0.8115624316961854,0.6756756756756757,0.3305542107201138,0.16599394391134417,1.991363075852091,-0.25329176107949913,1.305033410132771,3.1694423449322695,0.6721311475409836,0.3047285831559665,0.11796892958111398,2.583125779287833,-0.2532917610794995,1.2030734116942823,71.28967062610201,0.6494845360824743,0.44700000000000006,0.19136999999999382,0.6383699999999938,0.7824750192159877,0.7827312323853446,-0.0896808782918237,-0.6860257429566661,-0.14722799274881315,-0.02782939214341673,-0.25581063579015684,-0.1455288819453336,-0.017257217558401372,-0.21976055165115183,-0.14036928738773796
8/16,8,16,0.24824784371260233,0.1519723861692936,1.6335062570910757,-0.12334713820212224,2.0125950819046334,0.9428580595208222,0.6486486486486487,0.3200343992568282,0.16073569250389827,1.9910599461228347,-0.12765406990352768,2.5070442289751402,3.007224812833778,0.639344262295082,0.3192058029290761,0.11556458250868415,2.762142137320396,-0.12765406990352676,2.500553277857201,85.9950119829826,0.6443298969072165,0.7350000000000001,0.1876499999999941,0.9226499999999941,0.7627205318332907,0.7629762209153669,-0.06085879574557174,-0.43576859506945986,-0.01728336987143614,-0.03834920360670235,-0.25611376551941323,-0.019891190769362133,-0.00277999778529181,-0.04074419361858883,-0.014731596211765188
20/25,20,25,0.21423219493017442,0.15828737184356398,1.3534383219269124,-0.25329176107949947,0.8457921963870526,0.7885509725015085,0.6486486486486487,0.32708231746243976,0.16468523022557202,1.9861059611382867,-0.2532917610794994,1.291326318978769,3.1153349976898967,0.6885245901639344,0.30699066748678816,0.11764175292957595,2.6095383640752314,-0.2532917610794993,1.2120041574918605,72.79040019850844,0.6597938144329897,0.41700000000000004,0.1935299999999937,0.6105299999999938,0.7824192721681189,0.7826755509994875,-0.09487444452799965,-0.7158365302336231,-0.14722799274881337,-0.031301285401090784,-0.26106775050396114,-0.14552888194533387,-0.014995133227579727,-0.19334796686375322,-0.14036928738773774
9/23,9,23,0.20958074062094978,0.16122541899582135,1.299923684033854,-0.2822555490726432,0.7425212411572842,0.7681074997338933,0.6216216216216216,0.33151002855775014,0.16715608868142365,1.9832363342119252,-0.28225554907264255,1.1745031396085368,3.1844376371064813,0.639344262295082,0.32103096032279654,0.11830396810481685,2.7136110940789777,-0.282255549072643,1.137376966998704,87.3475271450249,0.6494845360824743,0.579,0.18863999999999398,0.7676399999999941,0.7763831967213115,0.7766393442622951,-0.09952589883722429,-0.7693511681266816,-0.17619178074195713,-0.026873574305780412,-0.26393737743032264,-0.174492669938477,-0.0009548403915713433,-0.08927523686000693,-0.16933307538088144
15/24,15,24,0.22270217162209316,0.1603603534993692,1.3887607925669059,-0.2853453229982678,0.7804654699858006,0.8261803962888528,0.6486486486486487,0.3301225997294879,0.1665937676719413,1.9816023392878042,-0.2853453229982674,1.1569231142838543,3.1626851455400296,0.6721311475409836,0.317018439626195,0.11775701120734303,2.6921406749021375,-0.2853453229982677,1.1109992492434144,83.06246629533064,0.6649484536082474,0.4650000000000001,0.1902899999999937,0.6552899999999937,0.7794004611837049,0.7796566743530617,-0.08640446783608091,-0.6805140595936296,-0.17928155466758172,-0.028261003134042673,-0.2655713723544437,-0.17758244386410188,-0.004967361088172861,-0.11074565603684716,-0.17242284930650614
