rebalance_date,rank,symbol,name,market_cap
2013-09-26,20,923,河钢资源,1079100000.0
2013-09-26,21,300163,先锋新材,1079140000.0
2013-09-26,22,600992,贵绳股份,1079910900.0
2013-09-26,23,600793,宜宾纸业,1081431000.0
2013-09-26,24,2201,九鼎新材,1082681600.0
2013-09-26,25,600148,长春一东,1102413145.5
2013-09-26,26,2125,湘潭电化,1115827540.32
2013-09-26,27,702,正虹科技,1117198873.44
2013-09-26,28,2180,纳思达,1121097510.0
2013-09-26,29,600448,华纺股份,1122498000.0
2013-09-26,30,300069,金利华电,1124370000.0
2013-09-26,31,300174,元力股份,1124720000.0
2013-09-26,32,300281,金明精机,1125600000.0000002
2013-09-26,33,300087,荃银高科,1126752000.0
2013-09-26,34,600493,凤竹纺织,1128800000.0000002
2013-09-26,35,600234,科新发展,1129648010.4
2013-09-26,36,300354,东华测试,1130910312.0
2013-09-26,37,2120,韵达股份,1137619600.0
2013-09-26,38,300260,新莱应材,1141570500.0
2013-09-26,39,2576,通达动力,1142492000.0
2013-09-26,40,300319,麦捷科技,1145743200.0
2013-09-26,41,676,智度股份,1151387318.3400002
2013-09-26,42,600241,时代万恒,1153280000.0
2013-09-26,43,300230,永利股份,1156517568.0
2013-09-26,44,300308,中际旭创,1160458020.0
2013-09-26,45,300176,鸿特科技,1168279200.0000002
2013-09-26,46,2209,达 意 隆,1171464300.0
2013-09-26,47,600593,大连圣亚,1172080000.0
2013-09-26,48,586,汇源通信,1174180800.0
2013-09-26,49,300249,依米康,1180704000.0
2013-09-26,50,300341,麦克奥迪,1181280000.0
2013-10-10,1,300242,佳云科技,840000000.0
2013-10-10,2,600455,博通股份,862544980.0000001
2013-10-10,3,300092,科新机电,923650000.0
2013-10-10,4,300321,同大股份,928848000.0
2013-10-10,5,300243,瑞丰高材,951187200.0
2013-10-10,6,600768,宁波富邦,973679616.0
2013-10-10,7,300063,天龙集团,1022085000.0
2013-10-10,8,803,山高环能,1033342924.37
2013-10-10,9,300283,温州宏丰,1035903375.0
2013-10-10,10,600137,浪莎股份,1051894302.16
2013-10-10,11,300095,华伍股份,1063847200.0
2013-10-10,12,300061,旗天科技,1069440000.0
2013-10-10,13,300192,科德教育,1072732500.0
2013-10-10,14,300329,海伦钢琴,1086577800.0
2013-10-10,15,2201,九鼎新材,1100257600.0
2013-10-10,16,600603,广汇物流,1105566105.6
2013-10-10,17,2066,瑞泰科技,1108800000.0
2013-10-10,18,600992,贵绳股份,1111141200.0
2013-10-10,19,2034,旺能环境,1112518400.0
2013-10-10,20,300260,新莱应材,1114557000.0
2013-10-10,21,300176,鸿特科技,1117857600.0
2013-10-10,22,300163,先锋新材,1121800000.0
2013-10-10,23,923,河钢资源,1124640000.0
2013-10-10,24,300087,荃银高科,1129919999.9999998
2013-10-10,25,600520,三佳科技,1131530400.0
2013-10-10,26,300109,新开源,1132416000.0
2013-10-10,27,2125,湘潭电化,1135305826.5600002
2013-10-10,28,2112,三变科技,1137024000.0
2013-10-10,29,600234,科新发展,1141794763.1999998
2013-10-10,30,600793,宜宾纸业,1144611000.0
2013-10-10,31,2576,通达动力,1145794000.0
2013-10-10,32,300354,东华测试,1146876104.64
2013-10-10,33,300319,麦捷科技,1160678400.0
2013-10-10,34,300174,元力股份,1161439999.9999998
2013-10-10,35,600448,华纺股份,1164072000.0
2013-10-10,36,300230,永利股份,1169439552.0
2013-10-10,37,2180,纳思达,1174840200.0
2013-10-10,38,702,正虹科技,1175858480.16
2013-10-10,39,300069,金利华电,1179360000.0
2013-10-10,40,300281,金明精机,1186800000.0
2013-10-10,41,2209,达 意 隆,1187083823.9999998
2013-10-10,42,2120,韵达股份,1202240000.0
2013-10-10,43,300341,麦克奥迪,1203360000.0
2013-10-10,44,300308,中际旭创,1219260960.0
2013-10-10,45,2669,康达新材,1220000000.0
2013-10-10,46,856,冀东装备,1225800000.0000002
2013-10-10,47,586,汇源通信,1226409600.0
2013-10-10,48,2270,华明装备,1227583500.0
2013-10-10,49,600493,凤竹纺织,1229439999.9999998
2013-10-10,50,600148,长春一东,1235438608.5
2013-10-24,1,600455,博通股份,864418720.0
2013-10-24,2,300242,佳云科技,870000000.0
2013-10-24,3,600768,宁波富邦,924193152.0
2013-10-24,4,300243,瑞丰高材,924480000.0
2013-10-24,5,300092,科新机电,945490000.0
2013-10-24,6,300321,同大股份,983904000.0
2013-10-24,7,300063,天龙集团,1025100000.0
2013-10-24,8,600137,浪莎股份,1036339488.08
2013-10-24,9,300192,科德教育,1036350000.0
2013-10-24,10,600603,广汇物流,1039387852.8
2013-10-24,11,300095,华伍股份,1042365669.9999998
2013-10-24,12,2125,湘潭电化,1060175293.92
2013-10-24,13,2633,申科股份,1068000000.0
2013-10-24,14,300354,东华测试,1069708106.88
2013-10-24,15,300176,鸿特科技,1071727200.0
2013-10-24,16,2034,旺能环境,1083577600.0
2013-10-24,17,600520,三佳科技,1084053600.0
2013-10-24,18,300329,海伦钢琴,1087917600.0
2013-10-24,19,300061,旗天科技,1104000000.0
2013-10-24,20,600992,贵绳股份,1104566400.0
2013-10-24,21,923,河钢资源,1110780000.0
2013-10-24,22,300109,新开源,1112832000.0
2013-10-24,23,2066,瑞泰科技,1115730000.0
2013-10-24,24,300087,荃银高科,1118304000.0
2013-10-24,25,2180,纳思达,1118597850.0
2013-10-24,26,2120,韵达股份,1119586000.0
2013-10-24,27,2576,通达动力,1134237000.0
2013-10-24,28,600793,宜宾纸业,1135134000.0
2013-10-24,29,856,冀东装备,1139539999.9999998
2013-10-24,30,300069,金利华电,1146600000.0000002
2013-10-24,31,300319,麦捷科技,1152677400.0
2013-10-24,32,300230,永利股份,1153287072.0
2013-10-24,33,300163,先锋新材,1153400000.0
2013-10-24,34,600448,华纺股份,1154478000.0
2013-10-24,35,2112,三变科技,1157184000.0
2013-10-24,36,600148,长春一东,1166095548.0000002
2013-10-24,37,2366,融发核电,1168125000.0
2013-10-24,38,2669,康达新材,1170000000.0
2013-10-24,39,702,正虹科技,1170525788.64
2013-10-24,40,600593,大连圣亚,1182200000.0
2013-10-24,41,803,山高环能,1187897304.9
2013-10-24,42,600099,林海股份,1189821600.0
2013-10-24,43,300260,新莱应材,1190595000.0
2013-10-24,44,300308,中际旭创,1206060300.0000002
2013-10-24,45,420,吉林化纤,1217989034.0800002
2013-10-24,46,300279,和晶科技,1218000000.0
2013-10-24,47,600605,汇通能源,1228853897.28
2013-10-24,48,300174,元力股份,1230800000.0000002
2013-10-24,49,600681,百川能源,1232239995.0000002
2013-10-24,50,2295,精艺股份,1232676000.0
2013-11-07,1,600455,博通股份,863794140.0
2013-11-07,2,300092,科新机电,873600000.0
2013-11-07,3,300243,瑞丰高材,887500800.0
2013-11-07,4,600768,宁波富邦,904131072.0
2013-11-07,5,300242,佳云科技,915750000.0
2013-11-07,6,300061,旗天科技,946560000.0
2013-11-07,7,300095,华伍股份,972806430.0
2013-11-07,8,600520,三佳科技,974404800.0
2013-11-07,9,600137,浪莎股份,975092407.64
2013-11-07,10,300192,科德教育,975712500.0
2013-11-07,11,300063,天龙集团,979875000.0
2013-11-07,12,300329,海伦钢琴,1002170400.0
2013-11-07,13,300176,鸿特科技,1015941600.0
2013-11-07,14,300354,东华测试,1023141211.68
2013-11-07,15,300109,新开源,1027584000.0
2013-11-07,16,2034,旺能环境,1038464000.0
2013-11-07,17,600603,广汇物流,1041334272.0
2013-11-07,18,2120,韵达股份,1053462800.0
2013-11-07,19,2066,瑞泰科技,1062600000.0
2013-11-07,20,803,山高环能,1067830265.48
2013-11-07,21,2633,申科股份,1084500000.0
2013-11-07,22,300279,和晶科技,1084799999.9999998
2013-11-07,23,300174,元力股份,1085280000.0
2013-11-07,24,2576,通达动力,1089660000.0
2013-11-07,25,600992,贵绳股份,1093060500.0
2013-11-07,26,300069,金利华电,1099800000.0
2013-11-07,27,856,冀东装备,1112300000.0000002
2013-11-07,28,600793,宜宾纸业,1114074000.0
2013-11-07,29,300184,力源信息,1115557500.0
2013-11-07,30,2209,达 意 隆,1118748406.5
2013-11-07,31,600593,大连圣亚,1125160000.0
2013-11-07,32,600099,林海股份,1132850400.0
2013-11-07,33,2270,华明装备,1134900000.0
2013-11-07,34,300087,荃银高科,1135200000.0
2013-11-07,35,300230,永利股份,1137134592.0
2013-11-07,36,2366,融发核电,1145430000.0
2013-11-07,37,300264,佳创视讯,1147500000.0
2013-11-07,38,600605,汇通能源,1152234709.44
2013-11-07,39,702,正虹科技,1157194059.84
2013-11-07,40,300277,汽轮科技,1160440000.0
2013-11-07,41,2180,纳思达,1163591730.0
2013-11-07,42,300065,海兰信,1164097848.2
2013-11-07,43,600681,百川能源,1164341056.5
2013-11-07,44,923,河钢资源,1166220000.0
2013-11-07,45,300163,先锋新材,1176310000.0
2013-11-07,46,300120,经纬辉开,1177172500.0
2013-11-07,47,2112,三变科技,1181376000.0
2013-11-07,48,2125,湘潭电化,1189566766.8000002
2013-11-07,49,420,吉林化纤,1191511011.6
2013-11-07,50,300283,温州宏丰,1193360688.0000002
2013-11-21,1,600455,博通股份,875661160.0
2013-11-21,2,600768,宁波富邦,932217984.0
2013-11-21,3,300092,科新机电,938210000.0
2013-11-21,4,300242,佳云科技,992250000.0
2013-11-21,5,600137,浪莎股份,1008146387.5599998
2013-11-21,6,300063,天龙集团,1050225000.0
2013-11-21,7,600520,三佳科技,1070488800.0
2013-11-21,8,300061,旗天科技,1081920000.0
2013-11-21,9,803,山高环能,1088267208.36
2013-11-21,10,300243,瑞丰高材,1089859200.0
2013-11-21,11,300176,鸿特科技,1097474400.0
2013-11-21,12,300192,科德教育,1103602500.0
2013-11-21,13,300109,新开源,1105920000.0
2013-11-21,14,2066,瑞泰科技,1113420000.0
2013-11-21,15,923,河钢资源,1116720000.0
2013-11-21,16,300095,华伍股份,1122154210.0
2013-11-21,17,600793,宜宾纸业,1131975000.0
2013-11-21,18,856,冀东装备,1139539999.9999998
2013-11-21,19,2209,达 意 隆,1142177692.4999998
2013-11-21,20,600992,贵绳股份,1144015200.0
2013-11-21,21,600241,时代万恒,1144270000.0
2013-11-21,22,2120,韵达股份,1154150400.0
2013-11-21,23,2034,旺能环境,1164441600.0
2013-11-21,24,600099,林海股份,1165718400.0
2013-11-21,25,2633,申科股份,1167000000.0
2013-11-21,26,300354,东华测试,1168163828.1599998
2013-11-21,27,300174,元力股份,1169600000.0
2013-11-21,28,300069,金利华电,1180530000.0
2013-11-21,29,300279,和晶科技,1180800000.0
2013-11-21,30,2270,华明装备,1191645000.0
2013-11-21,31,300184,力源信息,1192596000.0
2013-11-21,32,2576,通达动力,1195324000.0
2013-11-21,33,702,正虹科技,1202521937.76
2013-11-21,34,2112,三变科技,1203552000.0
2013-11-21,35,2366,融发核电,1205504999.9999998
2013-11-21,36,600448,华纺股份,1205646000.0
2013-11-21,37,600605,汇通能源,1206752208.4799998
2013-11-21,38,2180,纳思达,1216084590.0
2013-11-21,39,600681,百川能源,1219666117.5
2013-11-21,40,600593,大连圣亚,1233720000.0
2013-11-21,41,2295,精艺股份,1239029999.9999998
2013-11-21,42,838,财信发展,1243468076.4
2013-11-21,43,300283,温州宏丰,1246767262.0
2013-11-21,44,600715,文投控股,1246863359.9999998
2013-11-21,45,300264,佳创视讯,1256130000.0000002
2013-11-21,46,2347,泰尔股份,1259856787.4099998
2013-11-21,47,2057,中钢天源,1261089062.7500002
2013-11-21,48,420,吉林化纤,1263379929.76
2013-11-21,49,300277,汽轮科技,1263620000.0
2013-11-21,50,676,智度股份,1264638529.9799998
2013-12-05,1,600768,宁波富邦,900118656.0
2013-12-05,2,300092,科新机电,909090000.0
2013-12-05,3,600455,博通股份,934996260.0
2013-12-05,4,803,山高环能,972032095.73
2013-12-05,5,300243,瑞丰高材,987220620.0
2013-12-05,6,300061,旗天科技,997440000.0
2013-12-05,7,600137,浪莎股份,1010090739.32
2013-12-05,8,300242,佳云科技,1041000000.0
2013-12-05,9,300063,天龙集团,1049220000.0
2013-12-05,10,600520,三佳科技,1082923200.0
2013-12-05,11,600793,宜宾纸业,1105650000.0
2013-12-05,12,2066,瑞泰科技,1106490000.0
2013-12-05,13,600241,时代万恒,1113636000.0
2013-12-05,14,2633,申科股份,1120500000.0
2013-12-05,15,856,冀东装备,1121380000.0000002
2013-12-05,16,300095,华伍股份,1122154210.0
2013-12-05,17,300176,鸿特科技,1123221600.0
2013-12-05,18,923,河钢资源,1128600000.0
2013-12-05,19,2180,纳思达,1146094110.0
2013-12-05,20,300184,力源信息,1155577500.0
2013-12-05,21,600992,贵绳股份,1157164800.0
2013-12-05,22,2209,达 意 隆,1161702097.5
2013-12-05,23,2120,韵达股份,1166172800.0
2013-12-05,24,567,海德股份,1173312000.0
2013-12-05,25,300069,金利华电,1175850000.0000002
2013-12-05,26,300174,元力股份,1177760000.0
2013-12-05,27,600099,林海股份,1178865600.0
2013-12-05,28,600715,文投控股,1179586560.0
2013-12-05,29,600319,亚星化学,1180321560.0000002
2013-12-05,30,300283,温州宏丰,1181390249.0
2013-12-05,31,300329,海伦钢琴,1181703600.0
2013-12-05,32,600448,华纺股份,1183260000.0
2013-12-05,33,2576,通达动力,1187069000.0
2013-12-05,34,300109,新开源,1192320000.0
2013-12-05,35,600681,百川能源,1197033138.0
2013-12-05,36,676,智度股份,1201721190.18
2013-12-05,37,600605,汇通能源,1203805316.64
2013-12-05,38,300087,荃银高科,1205952000.0
2013-12-05,39,838,财信发展,1210888126.8000002
2013-12-05,40,300264,佳创视讯,1211760000.0
2013-12-05,41,702,正虹科技,1226519049.6
2013-12-05,42,2072,凯瑞德,1230240000.0
2013-12-05,43,600593,大连圣亚,1235560000.0
2013-12-05,44,300247,融捷健康,1236060000.0
2013-12-05,45,2270,华明装备,1237041000.0
2013-12-05,46,2366,融发核电,1237545000.0
2013-12-05,47,2188,中天服务,1238640000.0
2013-12-05,48,300354,东华测试,1238679412.32
2013-12-05,49,2201,九鼎新材,1246138400.0
2013-12-05,50,300308,中际旭创,1249262460.0
2013-12-19,1,600455,博通股份,874412000.0
2013-12-19,2,600768,宁波富邦,882731519.9999999
2013-12-19,3,300092,科新机电,925470000.0
2013-12-19,4,300242,佳云科技,931500000.0
2013-12-19,5,803,山高环能,952872461.78
2013-12-19,6,600137,浪莎股份,986758518.2
2013-12-19,7,300243,瑞丰高材,1006965032.4
2013-12-19,8,600520,三佳科技,1036576800.0
2013-12-19,9,300061,旗天科技,1051200000.0
2013-12-19,10,600793,宜宾纸业,1054053000.0
2013-12-19,11,546,金圆股份,1057720428.96
2013-12-19,12,300063,天龙集团,1084394999.9999998
2013-12-19,13,2633,申科股份,1090500000.0
2013-12-19,14,2066,瑞泰科技,1113420000.0
2013-12-19,15,600241,时代万恒,1115438000.0
2013-12-19,16,300176,鸿特科技,1126440000.0
2013-12-19,17,923,河钢资源,1142459999.9999998
2013-12-19,18,600099,林海股份,1150380000.0
2013-12-19,19,300283,温州宏丰,1156528568.0
2013-12-19,20,567,海德股份,1164240000.0
2013-12-19,21,600681,百川能源,1164341056.5
2013-12-19,22,2034,旺能环境,1166995200.0
2013-12-19,23,300069,金利华电,1168830000.0
2013-12-19,24,838,财信发展,1169258191.2
2013-12-19,25,676,智度股份,1170262520.28
2013-12-19,26,600715,文投控股,1177344000.0
2013-12-19,27,856,冀东装备,1180400000.0
2013-12-19,28,300184,力源信息,1182591000.0
2013-12-19,29,300329,海伦钢琴,1184383200.0
2013-12-19,30,600319,亚星化学,1186633440.0
2013-12-19,31,2072,凯瑞德,1198560000.0
2013-12-19,32,300354,东华测试,1200095413.44
2013-12-19,33,2270,华明装备,1204885500.0
2013-12-19,34,2209,达 意 隆,1210513110.0
2013-12-19,35,300109,新开源,1214208000.0
2013-12-19,36,600593,大连圣亚,1215320000.0000002
2013-12-19,37,300192,科德教育,1216057500.0
2013-12-19,38,300264,佳创视讯,1219410000.0
2013-12-19,39,600605,汇通能源,1224433559.52
2013-12-19,40,300221,银禧科技,1228000000.0
2013-12-19,41,300279,和晶科技,1230000000.0
2013-12-19,42,2120,韵达股份,1241312800.0
2013-12-19,43,300247,融捷健康,1243417500.0
2013-12-19,44,2201,九鼎新材,1244380800.0
2013-12-19,45,2366,融发核电,1248225000.0
2013-12-19,46,300095,华伍股份,1250020460.0
2013-12-19,47,600538,国发股份,1262056319.9999998
2013-12-19,48,2576,通达动力,1267968000.0
2013-12-19,49,600448,华纺股份,1272804000.0
2013-12-19,50,702,正虹科技,1282512310.56
2014-01-02,1,600768,宁波富邦,876044160.0
2014-01-02,2,600455,博通股份,898770620.0
2014-01-02,3,300092,科新机电,948220000.0
2014-01-02,4,803,山高环能,987359802.89
2014-01-02,5,600137,浪莎股份,1011062915.2
2014-01-02,6,600793,宜宾纸业,1053000000.0
2014-01-02,7,546,金圆股份,1054330299.38
2014-01-02,8,600520,三佳科技,1055793600.0
2014-01-02,9,300243,瑞丰高材,1077629245.2
2014-01-02,10,300242,佳云科技,1080750000.0
2014-01-02,11,600681,百川能源,1083868240.5
2014-01-02,12,923,河钢资源,1128600000.0
2014-01-02,13,600241,时代万恒,1131656000.0
2014-01-02,14,600099,林海股份,1141615200.0
2014-01-02,15,567,海德股份,1144584000.0
2014-01-02,16,676,智度股份,1148241451.35
2014-01-02,17,2633,申科股份,1156500000.0
2014-01-02,18,838,财信发展,1163828199.6
2014-01-02,19,586,汇源通信,1174180800.0
2014-01-02,20,2072,凯瑞德,1175680000.0
2014-01-02,21,300063,天龙集团,1175850000.0
2014-01-02,22,2066,瑞泰科技,1178099999.9999998
2014-01-02,23,600715,文投控股,1184071680.0
2014-01-02,24,600319,亚星化学,1189789380.0
2014-01-02,25,420,吉林化纤,1202858735.5200002
2014-01-02,26,856,冀东装备,1205369999.9999998
2014-01-02,27,600593,大连圣亚,1224520000.0
2014-01-02,28,600605,汇通能源,1240641464.64
2014-01-02,29,2120,韵达股份,1241312800.0
2014-01-02,30,2576,通达动力,1241552000.0
2014-01-02,31,600817,宇通重工,1250271337.14
2014-01-02,32,300221,银禧科技,1260000000.0
2014-01-02,33,2201,九鼎新材,1260199200.0
2014-01-02,34,300354,东华测试,1263293342.64
2014-01-02,35,300329,海伦钢琴,1264771200.0
2014-01-02,36,702,正虹科技,1269180581.76
2014-01-02,37,300176,鸿特科技,1270195200.0
2014-01-02,38,300109,新开源,1274112000.0
2014-01-02,39,600452,涪陵电力,1276800000.0
2014-01-02,40,2034,旺能环境,1276800000.0
2014-01-02,41,2141,贤丰控股,1285948160.0
2014-01-02,42,300283,温州宏丰,1286361791.0
2014-01-02,43,2015,协鑫能科,1298088438.1
2014-01-02,44,2057,中钢天源,1306946846.85
2014-01-02,45,300069,金利华电,1310399999.9999998
2014-01-02,46,600448,华纺股份,1311180000.0
2014-01-02,47,300184,力源信息,1315657500.0
2014-01-02,48,610,西安旅游,1320178415.71
2014-01-02,49,2209,达 意 隆,1321802218.4999998
2014-01-02,50,2188,中天服务,1322880000.0
2014-01-16,1,600768,宁波富邦,827895168.0
2014-01-16,2,600455,博通股份,834438879.9999999
2014-01-16,3,803,山高环能,929880901.04
2014-01-16,4,546,金圆股份,966186930.3
2014-01-16,5,300092,科新机电,966420000.0
2014-01-16,6,600793,宜宾纸业,969813000.0
2014-01-16,7,600603,广汇物流,973209600.0
2014-01-16,8,600681,百川能源,975732894.0
2014-01-16,9,600137,浪莎股份,1006202035.7999998
2014-01-16,10,600520,三佳科技,1028664000.0
2014-01-16,11,2066,瑞泰科技,1034880000.0
2014-01-16,12,923,河钢资源,1055340000.0
2014-01-16,13,600099,林海股份,1075879200.0
2014-01-16,14,300242,佳云科技,1092750000.0
2014-01-16,15,420,吉林化纤,1093164070.96
2014-01-16,16,600241,时代万恒,1101022000.0
2014-01-16,17,300243,瑞丰高材,1109843812.8
2014-01-16,18,600605,汇通能源,1115398561.44
2014-01-16,19,586,汇源通信,1125820800.0
2014-01-16,20,300087,荃银高科,1129919999.9999998
2014-01-16,21,676,智度股份,1145095584.36
2014-01-16,22,600319,亚星化学,1145606220.0
2014-01-16,23,600593,大连圣亚,1154600000.0
2014-01-16,24,300354,东华测试,1168829069.52
2014-01-16,25,2034,旺能环境,1171251200.0
2014-01-16,26,567,海德股份,1171800000.0
2014-01-16,27,600148,长春一东,1184492686.5
2014-01-16,28,600539,狮头股份,1186800000.0
2014-01-16,29,856,冀东装备,1191750000.0
2014-01-16,30,600152,维科技术,1194521394.0
2014-01-16,31,702,正虹科技,1194522900.4800005
2014-01-16,32,838,财信发展,1201838140.8000002
2014-01-16,33,2576,通达动力,1201928000.0
2014-01-16,34,2015,协鑫能科,1204510898.2
2014-01-16,35,600883,博闻科技,1208770560.0
2014-01-16,36,2120,韵达股份,1217268000.0
2014-01-16,37,600715,文投控股,1226680320.0
2014-01-16,38,565,渝三峡Ａ,1229667535.9199998
2014-01-16,39,2633,申科股份,1229999999.9999998
2014-01-16,40,300221,银禧科技,1236000000.0
2014-01-16,41,300329,海伦钢琴,1240654800.0
2014-01-16,42,600301,华锡有色,1243933660.6
2014-01-16,43,300283,温州宏丰,1246767262.0
2014-01-16,44,300061,旗天科技,1257600000.0
2014-01-16,45,953,河化股份,1258574390.36
2014-01-16,46,2141,贤丰控股,1262302720.0
2014-01-16,47,600338,西藏珠峰,1271416663.99
2014-01-16,48,600370,三房巷,1272401791.08
2014-01-16,49,2347,泰尔股份,1272960795.6
2014-01-16,50,610,西安旅游,1278861356.4999998
2014-01-30,1,600768,宁波富邦,872031743.9999999
2014-01-30,2,803,山高环能,933712827.83
2014-01-30,3,600793,宜宾纸业,991926000.0
2014-01-30,4,600603,广汇物流,1006298726.4
2014-01-30,5,300092,科新机电,1019200000.0
2014-01-30,6,546,金圆股份,1025514197.95
2014-01-30,7,600681,百川能源,1028543179.5
2014-01-30,8,600520,三佳科技,1053532800.0
2014-01-30,9,300243,瑞丰高材,1104647914.8000002
2014-01-30,10,600137,浪莎股份,1106336151.44
2014-01-30,11,2072,凯瑞德,1107040000.0
2014-01-30,12,420,吉林化纤,1115859518.8000002
2014-01-30,13,600099,林海股份,1117512000.0
2014-01-30,14,600338,西藏珠峰,1119416664.31
2014-01-30,15,600241,时代万恒,1128052000.0
2014-01-30,16,856,冀东装备,1150890000.0
2014-01-30,17,586,汇源通信,1160640000.0
2014-01-30,18,300242,佳云科技,1162500000.0
2014-01-30,19,2034,旺能环境,1166144000.0
2014-01-30,20,923,河钢资源,1170180000.0
2014-01-30,21,2066,瑞泰科技,1171170000.0
2014-01-30,22,300087,荃银高科,1173216000.0
2014-01-30,23,2295,精艺股份,1186079999.9999998
2014-01-30,24,676,智度股份,1198575323.19
2014-01-30,25,600605,汇通能源,1199384978.88
2014-01-30,26,702,正虹科技,1202521937.76
2014-01-30,27,796,凯撒旅业,1208055873.5
2014-01-30,28,600593,大连圣亚,1212560000.0
2014-01-30,29,600319,亚星化学,1215036900.0
2014-01-30,30,600539,狮头股份,1223600000.0
2014-01-30,31,567,海德股份,1229256000.0
2014-01-30,32,600719,大连热电,1229982784.0
2014-01-30,33,600883,博闻科技,1230018480.0
2014-01-30,34,838,财信发展,1232608093.2
2014-01-30,35,2015,协鑫能科,1233303987.4
2014-01-30,36,710,贝瑞基因,1236816000.0
2014-01-30,37,300354,东华测试,1238679412.32
2014-01-30,38,995,皇台酒业,1241856000.0
2014-01-30,39,2576,通达动力,1248156000.0
2014-01-30,40,610,西安旅游,1257219087.39
2014-01-30,41,600152,维科技术,1270829886.0
2014-01-30,42,953,河化股份,1273277362.21
2014-01-30,43,300221,银禧科技,1278000000.0
2014-01-30,44,600301,华锡有色,1279205881.6
2014-01-30,45,300063,天龙集团,1280370000.0
2014-01-30,46,600984,建设机械,1285077920.0
2014-01-30,47,815,美利云,1286208000.0
2014-01-30,48,565,渝三峡Ａ,1290370446.72
2014-01-30,49,2347,泰尔股份,1295424809.64
2014-01-30,50,600817,宇通重工,1300153462.56
2014-02-13,1,600768,宁波富邦,912155904.0
2014-02-13,2,803,山高环能,963090933.22
2014-02-13,3,600793,宜宾纸业,1020357000.0
2014-02-13,4,300092,科新机电,1022840000.0
2014-02-13,5,546,金圆股份,1067890817.7
2014-02-13,6,600681,百川能源,1068779587.5
2014-02-13,7,600520,三佳科技,1081792800.0
2014-02-13,8,600603,广汇物流,1086101913.6
2014-02-13,9,600137,浪莎股份,1122863141.4
2014-02-13,10,600241,时代万恒,1149676000.0
2014-02-13,11,600099,林海股份,1156953600.0
2014-02-13,12,2066,瑞泰科技,1161930000.0
2014-02-13,13,923,河钢资源,1162260000.0
2014-02-13,14,300243,瑞丰高材,1168037870.4
2014-02-13,15,2072,凯瑞德,1170400000.0
2014-02-13,16,300242,佳云科技,1175250000.0
2014-02-13,17,856,冀东装备,1178130000.0000002
2014-02-13,18,600539,狮头股份,1219000000.0
2014-02-13,19,676,智度股份,1223742259.11
2014-02-13,20,2034,旺能环境,1231686400.0
2014-02-13,21,600605,汇通能源,1237694572.8
2014-02-13,22,300087,荃银高科,1238688000.0
2014-02-13,23,702,正虹科技,1239850778.4
2014-02-13,24,838,财信发展,1248898068.0000002
2014-02-13,25,586,汇源通信,1251556800.0
2014-02-13,26,600593,大连圣亚,1255800000.0
2014-02-13,27,600319,亚星化学,1256064120.0
2014-02-13,28,2295,精艺股份,1258092000.0
2014-02-13,29,600719,大连热电,1290672724.0
2014-02-13,30,796,凯撒旅业,1294345578.75
2014-02-13,31,600301,华锡有色,1295666251.4
2014-02-13,32,610,西安旅游,1302471104.62
2014-02-13,33,600338,西藏珠峰,1303083330.5900002
2014-02-13,34,953,河化股份,1305623900.28
2014-02-13,35,815,美利云,1308384000.0
2014-02-13,36,600984,建设机械,1311649080.0
2014-02-13,37,300221,银禧科技,1312000000.0
2014-02-13,38,2015,协鑫能科,1317283830.9
2014-02-13,39,600883,博闻科技,1317371040.0
2014-02-13,40,600148,长春一东,1317518149.5
2014-02-13,41,565,渝三峡Ａ,1318120348.8
2014-02-13,42,600715,文投控股,1318625280.0
2014-02-13,43,567,海德股份,1319976000.0
2014-02-13,44,300354,东华测试,1324495547.76
2014-02-13,45,995,皇台酒业,1327011840.0
2014-02-13,46,710,贝瑞基因,1329048000.0
2014-02-13,47,300176,鸿特科技,1333490400.0
2014-02-13,48,2201,九鼎新材,1334018400.0
2014-02-13,49,600817,宇通重工,1345208285.52
2014-02-13,50,2576,通达动力,1347216000.0
2014-02-27,1,600768,宁波富邦,991066752.0
2014-02-27,2,300092,科新机电,991900000.0
2014-02-27,3,546,金圆股份,1000088226.1
2014-02-27,4,803,山高环能,1009074054.7
2014-02-27,5,600793,宜宾纸业,1019304000.0
2014-02-27,6,600681,百川能源,1043631832.5
2014-02-27,7,600234,科新发展,1054743034.8
2014-02-27,8,600137,浪莎股份,1066476940.36
2014-02-27,9,600603,广汇物流,1103619686.4
2014-02-27,10,300243,瑞丰高材,1119196429.2
2014-02-27,11,600520,三佳科技,1138312800.0
2014-02-27,12,2066,瑞泰科技,1141140000.0000002
2014-02-27,13,420,吉林化纤,1146120115.92
2014-02-27,14,856,冀东装备,1150890000.0
2014-02-27,15,600099,林海股份,1159144800.0
2014-02-27,16,923,河钢资源,1162260000.0
2014-02-27,17,600241,时代万恒,1174904000.0
2014-02-27,18,300242,佳云科技,1177500000.0
2014-02-27,19,2034,旺能环境,1191680000.0
2014-02-27,20,838,财信发展,1194598152.0
2014-02-27,21,600539,狮头股份,1196000000.0
2014-02-27,22,2072,凯瑞德,1202080000.0
2014-02-27,23,676,智度股份,1204867057.17
2014-02-27,24,702,正虹科技,1207854629.28
2014-02-27,25,300087,荃银高科,1212288000.0
2014-02-27,26,600593,大连圣亚,1224520000.0
2014-02-27,27,2015,协鑫能科,1228505139.2
2014-02-27,28,300321,同大股份,1236984000.0
