date,return_raw,return,holding,next_holding,signal_on,microcap_close,hedge_close,microcap_ret,hedge_ret,microcap_mom,hedge_mom,momentum_gap,annualized_log_wls_score,log_wls_r2,spread_nav,halflife,exp_weight_oldest_to_newest,signal_score_label,momentum_gap_legacy_note,futures_drag,active_spread_ret,weight,target_vol_execution_scale,momentum_gap_exit_buffer,base_holding,base_next_holding,base_signal_on,gap_peak,gap_decay_ratio,signal_quality_derisk_triggered,execution_scale,signal_quality_execution_scale,signal_quality_next_scale,signal_quality_scale_turnover,signal_quality_scale_cost,signal_quality_derisk_enabled,trade_id,trade_return_net,entry_exit_cost,rebalance_cost,total_cost,return_net,nav_net,overlay_pre_cost_return,target_vol,target_vol_window,target_vol_return,target_vol_return_source,target_vol_realized_vol,target_vol_realtime_snapshot_vol_frozen,target_vol_frozen_lag_days,target_vol_frozen_source_date,latest_realized_vol,target_vol_scale_raw,target_vol_execution_scale_raw,current_execution_scale,next_session_target_scale,raw_next_target_scale,next_session_actionable_scale,target_vol_scale_next_session,target_vol_turnover,target_vol_costed_turnover,scale_change_cost,target_vol_trade_cost,financing_cost,idle_cash_yield,base_trade_cost,base_trade_cost_scale,base_trade_cost_scaled,base_pre_cost_return,base_pre_cost_return_source,embedded_lineage_return_net,embedded_lineage_nav_net,nav,version,base_version,overlay_type,cash_day_yield,cash_day_yield_annual,cash_day_yield_enabled,scale_rebalance_threshold
2017-03-14,0.0007111211953680877,0.0010051408085156588,long_microcap_short_zz1000,long_microcap_short_zz1000,True,26909.75680278793,8581.71,-0.000612868886646134,-0.001954987602517777,-0.07716941954531586,0.0,-0.07716941954531586,-0.07716941954531586,0.08272242923163808,7.758288864860552,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0009511211953680877,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,-0.04114265956008903,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5358030759543098,0.0,0.0,0.0,0.0010051408085156588,17.808229806038756,0.0007111211953680877,0.25,60,0.0009511211953680877,constructed_microcap_minus_hedge,0.08982693598652779,False,0,,0.08982693598652779,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.0007111211953680877,overlay_pre_cost_return,0.0007111211953680918,6.998928739730974,17.233844561905926,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-15,0.0006350245148965608,0.0008910028049202712,long_microcap_short_zz1000,long_microcap_short_zz1000,True,26914.03769533635,8574.03,0.00015908328640024116,-0.0008949265356203995,-0.11131352269396132,0.0,-0.11131352269396132,-0.11131352269396132,0.19957785903827752,7.764138690866731,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0008750245148965608,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,-0.05934649237503409,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5367783485575941,0.0,0.0,0.0,0.0008910028049202712,17.8240969887466,0.0006350245148965608,0.25,60,0.0008750245148965608,constructed_microcap_minus_hedge,0.08995088392545086,False,0,,0.08995088392545086,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.0006350245148965608,overlay_pre_cost_return,0.0006350245148964984,7.003373231058716,17.249199965750144,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-16,0.0027614408961891884,0.003176758905217625,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27223.213565531067,8664.98,0.011487532034195391,0.010607613922507753,-0.12013357792401266,0.0,-0.12013357792401266,-0.12013357792401266,0.2847879923123374,7.768641255515219,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.003001440896189188,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,-0.06404888007950675,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5400974578949964,0.0,0.0006,0.0006,0.003176758905217625,17.880719847583062,0.0027614408961891884,0.25,60,0.003001440896189188,constructed_microcap_minus_hedge,0.08862588628444762,False,0,,0.08862588628444762,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0006,1.5,0.0009,0.0027614408961891884,overlay_pre_cost_return,0.0021597840316514016,7.0184990047308515,17.30399651534922,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-17,0.004949331714187274,0.00736206576815146,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27210.88990567421,8603.87,-0.00045268938684228655,-0.0070525263762869494,-0.033833790124959295,0.0,-0.033833790124959295,-0.033833790124959295,0.01988626852235187,7.81758242905444,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.005189331714187274,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,-0.018038390296836133,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5477199110862954,0.0,0.0,0.0,0.00736206576815146,18.01235888308286,0.004949331714187274,0.25,60,0.005189331714187274,constructed_microcap_minus_hedge,0.08751029442159229,False,0,,0.08751029442159229,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.004949331714187274,overlay_pre_cost_return,0.004949331714187322,7.053235884440958,17.431389675747084,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-20,0.0032912000218536085,0.0048750211311392455,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27385.334415251305,8634.84,0.006410834418933087,0.0035995429963493475,0.05483647106634534,0.0,0.05483647106634534,0.05483647106634534,0.039828915980005264,7.837214656753866,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.0035312000218536087,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,0.029235910725419773,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5528137668914859,0.0,0.0,0.0,0.0048750211311392455,18.100169513259555,0.0032912000218536085,0.25,60,0.0035312000218536087,constructed_microcap_minus_hedge,0.0837283909938755,False,0,,0.0837283909938755,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.0032912000218536085,overlay_pre_cost_return,0.0032912000218536797,7.076449494537969,17.516368068761473,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-21,-0.0005529884917900671,-0.0008909071547299474,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27388.76405015948,8639.57,0.00012523618869031417,0.0005477808506004767,0.09983609240141515,0.0,0.09983609240141515,0.09983609240141515,0.13538000211894585,7.831551919139384,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.00031298849179006716,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,0.05322733261028317,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5519550787485017,0.0,0.0,0.0,-0.0008909071547299474,18.08404394273837,-0.0005529884917900671,0.25,60,-0.00031298849179006716,constructed_microcap_minus_hedge,0.08216427592041384,False,0,,0.08216427592041384,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.0005529884917900671,overlay_pre_cost_return,-0.0005529884917900851,7.072536299404756,17.50076261112413,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-22,-0.004023073420599269,-0.006095714560603982,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27165.8004016365,8592.51,-0.00814069770051129,-0.005447030349890025,0.08272732158615345,0.0,0.08272732158615345,0.08272732158615345,0.11700612611687466,7.808106857854361,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0037830734205992695,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,0.04410583944250639,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5457114495212245,0.0,0.0,0.0,-0.006095714560603982,17.973808772762016,-0.004023073420599269,0.25,60,-0.0037830734205992695,constructed_microcap_minus_hedge,0.08196043484429263,False,0,,0.08196043484429263,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.004023073420599269,overlay_pre_cost_return,-0.004023073420599266,7.044082966602397,17.39408295765383,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-23,-0.0008156514797195633,-0.0012848774156518639,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27146.24202473144,8590.96,-0.0007199632116815513,-0.00018038966495248498,0.05720294381848829,0.0,0.05720294381848829,0.05720294381848829,0.07010307519418979,7.801551377886473,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0005756514797195633,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,0.030497589034953646,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5444506876902031,0.0,0.0,0.0,-0.0012848774156518639,17.95071463179665,-0.0008156514797195633,0.25,60,-0.0005756514797195633,constructed_microcap_minus_hedge,0.0818521518625271,False,0,,0.0818521518625271,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.0008156514797195633,overlay_pre_cost_return,-0.0008156514797195147,7.03833744990742,17.371733693295564,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-24,-0.002471269976703376,-0.003768152491389176,long_microcap_short_zz1000,long_microcap_short_zz1000,True,27114.31241273492,8602.29,-0.0011762074458568916,0.0013188281635581056,0.0009230863462144116,0.0,0.0009230863462144116,0.0009230863462144116,1.8857360685631264e-05,7.7797457639766,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0022312699767033763,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,0.0004921408961041131,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5406339330752155,0.0,0.0,0.0,-0.003768152491389176,17.88307360173463,-0.002471269976703376,0.25,60,-0.0022312699767033763,constructed_microcap_minus_hedge,0.08233319865023046,False,0,,0.08233319865023046,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.002471269976703376,overlay_pre_cost_return,-0.0024712699767033275,7.020943817881557,17.30627435169942,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-27,-0.005735090546714198,-0.008663582379344614,long_microcap_short_zz1000,long_microcap_short_zz1000,True,26926.534754052707,8586.91,-0.006925407357702973,-0.0017878960137359678,-0.10995379698425324,0.0,-0.10995379698425324,-0.10995379698425324,0.1414202618606849,7.737443308131798,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.0054950905467141984,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,-0.058621558427114875,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5317982579696887,0.0,0.0,0.0,-0.008663582379344614,17.728142120390117,-0.005735090546714198,0.25,60,-0.0054950905467141984,constructed_microcap_minus_hedge,0.08374195238293385,False,0,,0.08374195238293385,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,-0.005735090546714198,overlay_pre_cost_return,-0.005735090546714172,6.980678069362614,17.156340018173935,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-28,0.004284202803147537,0.006364433735200459,long_microcap_short_zz1000,long_microcap_short_zz1000,True,26976.007480145985,8558.07,0.0018373224235930241,-0.003358600474443141,-0.10617603134257766,0.0,-0.10617603134257766,-0.10617603134257766,0.1624357187372587,7.775325233996337,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,0.004524202803147537,1.0,1.0,0.13,long_microcap_short_zz1000,long_microcap_short_zz1000,True,1.875654621515403,-0.05660745327239114,False,1.5,1.0,1.0,0.0,0.0,False,30,0.5383607923603391,0.0,0.0,0.0,0.006364433735200459,17.840971706163558,0.004284202803147537,0.25,60,0.004524202803147537,constructed_microcap_minus_hedge,0.08349186508612991,False,0,,0.08349186508612991,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.0,1.5,0.0,0.004284202803147537,overlay_pre_cost_return,0.004284202803147563,7.010584709915247,17.26553040735817,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-29,-0.010043471146503172,-0.01955769008787911,long_microcap_short_zz1000,cash,False,26535.408870056493,8488.22,-0.016332980720507595,-0.008161886967505527,-0.21699421400502164,0.0,-0.21699421400502164,-0.21699421400502164,0.3715340463018836,7.709459724979071,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.00023999999999999998,-0.009803471146503172,1.0,1.0,0.13,long_microcap_short_zz1000,cash,False,1.875654621515403,-0.11568985649911649,False,1.5,1.0,0.0,0.0,0.0,False,30,0.5183415791989681,0.003,0.0,0.003,-0.01955769008787911,17.49204351066779,-0.010043471146503172,0.25,60,-0.009803471146503172,constructed_microcap_minus_hedge,0.07927516536963732,False,0,,0.07927516536963732,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.147540983606557e-05,0.0,0.003,1.5,0.0045000000000000005,-0.010043471146503172,overlay_pre_cost_return,-0.013013340733063705,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,0.0,0.02,True,0.3
2017-03-30,0.0,0.0,cash,cash,False,25647.049665246846,8315.05,-0.03347825575855756,-0.020401214860123806,-0.46335556946885104,0.0,-0.46335556946885104,-0.46335556946885104,0.484185039265293,7.606329966933199,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.49347728472604,0.0,0.25,60,-0.017157283870458517,constructed_microcap_minus_hedge,0.0870729774495348,False,0,,0.0870729774495348,1.5,1.5,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-03-31,0.0,0.0,cash,cash,False,25673.51404465648,8339.15,0.0010318683729728662,0.0028983589996451897,-0.6215252063221852,0.0,-0.6215252063221852,-0.6215252063221852,0.6212822249507755,7.589850924356462,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.494911176306754,0.0,0.25,60,-0.0012868188267432857,constructed_microcap_minus_hedge,0.08652529094795493,False,0,,0.08652529094795493,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-05,0.0,0.0,cash,cash,False,26321.452690514823,8522.01,0.025237629906498915,0.021927894329757835,-0.6426504741911775,0.0,-0.6426504741911775,-0.6426504741911775,0.6945098105138877,7.612694368705659,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.496345185419564,0.0,0.25,60,0.007695314442692645,constructed_microcap_minus_hedge,0.08730907803791767,False,0,,0.08730907803791767,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-06,0.0,0.0,cash,cash,False,26460.863339225125,8543.66,0.005296464839896098,0.0025404804735031927,-0.5904690779006787,0.0,-0.5904690779006787,-0.5904690779006787,0.6933823870490583,7.631391027061328,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.497779312074105,0.0,0.25,60,0.0032640804610935435,constructed_microcap_minus_hedge,0.08622321032173837,False,0,,0.08622321032173837,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-07,0.0,0.0,cash,cash,False,26503.485220556056,8544.75,0.0016107517273538097,0.00012757998328583042,-0.5158432564339254,0.0,-0.5158432564339254,-0.5158432564339254,0.6492438559406919,7.640420273292481,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.49921355628001,0.0,0.25,60,0.0015086877407251454,constructed_microcap_minus_hedge,0.08621432690894718,False,0,,0.08621432690894718,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-10,0.0,0.0,cash,cash,False,26095.18260431109,8449.16,-0.015405619783479985,-0.011186986161093038,-0.5057584375415912,0.0,-0.5057584375415912,-0.5057584375415912,0.6948794399019651,7.605896013356415,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.50064791804692,0.0,0.25,60,-0.0064560308546055545,constructed_microcap_minus_hedge,0.08723503942068625,False,0,,0.08723503942068625,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-11,0.0,0.0,cash,cash,False,26303.11044979431,8514.44,0.007968054818243253,0.007726211836442953,-0.47225942000551363,0.0,-0.47225942000551363,-0.47225942000551363,0.7050105684746734,7.605453677123542,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.502082397384463,0.0,0.25,60,0.0017870853490888905,constructed_microcap_minus_hedge,0.08720433928762937,False,0,,0.08720433928762937,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-12,0.0,0.0,cash,cash,False,25979.99065530449,8444.39,-0.012284470884406207,-0.008227199909800365,-0.4863271784960591,0.0,-0.4863271784960591,-0.4863271784960591,0.7644735584826531,7.572314654567503,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.50351699430228,0.0,0.25,60,-0.005702710956565915,constructed_microcap_minus_hedge,0.08810999752398828,False,0,,0.08810999752398828,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
2017-04-13,0.0,0.0,cash,cash,False,26099.67932847695,8470.31,0.004606955974713722,0.003069493474365803,-0.4429996729046925,0.0,-0.4429996729046925,-0.4429996729046925,0.7560932119320009,7.581685109993366,3.0,"0.00521963,0.00657632,0.00828565,0.01043926,0.01315264,0.01657129,0.02087852,0.02630529,0.03314258,0.04175704,0.05261057,0.06628517,0.08351408,0.10522115,0.13257034,0.16702816,0.21044230",annualized_log_wls_score,"legacy field contains annualized spread-NAV log-WLS score, not plain microcap-minus-hedge momentum gap",0.0,0.0,1.0,1.0,0.13,cash,cash,False,,,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,0.0,0.0,8.196721311470867e-05,17.504951708810008,0.0,0.25,60,0.00215136119522108,constructed_microcap_minus_hedge,0.08716305855588757,False,0,,0.08716305855588757,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,overlay_pre_cost_return,0.0,6.919353582347114,16.927856514448205,2.3,embedded_v2_base,spread_nav_log_wls_gap_target_vol,8.19672131147541e-05,0.02,True,0.3
