symbol,name,code
sh688362,甬矽电子,688362
sh688363,华熙生物,688363
sh688365,光云科技,688365
sh688366,昊海生科,688366
sh688367,工大高科,688367
sh688368,晶丰明源,688368
sh688369,致远互联,688369
sh688370,丛麟科技,688370
sh688371,菲沃泰,688371
sh688372,伟测科技,688372
sh688373,盟科药业,688373
sh688375,国博电子,688375
sh688376,美埃科技,688376
sh688377,迪威尔,688377
sh688378,奥来德,688378
sh688379,华光新材,688379
sh688380,中微半导,688380
sh688381,帝奥微,688381
sh688382,益方生物,688382
sh688383,新益昌,688383
sh688385,复旦微电,688385
sh688386,泛亚微透,688386
sh688387,信科移动,688387
sh688388,嘉元科技,688388
sh688389,普门科技,688389
sh688390,固德威,688390
sh688391,钜泉科技,688391
sh688392,骄成超声,688392
sh688393,安必平,688393
sh688395,正弦电气,688395
sh688396,华润微,688396
sh688398,赛特新材,688398
sh688399,硕世生物,688399
sh688400,凌云光,688400
sh688401,路维光电,688401
sh688403,汇成股份,688403
sh688408,中信博,688408
sh688409,富创精密,688409
sh688410,山外山,688410
sh688411,海博思创,688411
sh688416,恒烁股份,688416
sh688418,震有科技,688418
sh688419,耐科装备,688419
sh688420,美腾科技,688420
sh688425,铁建重工,688425
sh688426,康为世纪,688426
sh688428,诺诚健华,688428
sh688429,时创能源,688429
sh688432,有研硅,688432
sh688433,华曙高科,688433
sh688435,英方软件,688435
sh688439,振华风光,688439
sh688443,智翔金泰,688443
sh688448,磁谷科技,688448
sh688449,联芸科技,688449
sh688450,光格科技,688450
sh688455,科捷智能,688455
sh688456,有研粉材,688456
sh688458,美芯晟,688458
sh688459,哈铁科技,688459
sh688466,金科环境,688466
sh688468,科美诊断,688468
sh688469,芯联集成,688469
sh688472,阿特斯,688472
sh688475,萤石网络,688475
sh688478,晶升股份,688478
sh688479,友车科技,688479
sh688480,赛恩斯,688480
sh688484,南芯科技,688484
sh688485,九州一轨,688485
sh688486,龙迅股份,688486
sh688488,艾迪药业,688488
sh688489,三未信安,688489
sh688496,清越科技,688496
sh688498,源杰科技,688498
sh688499,利元亨,688499
sh688500,慧辰股份,688500
sh688501,青达环保,688501
sh688502,茂莱光学,688502
sh688503,聚和材料,688503
sh688505,复旦张江,688505
sh688506,百利天恒,688506
sh688507,索辰科技,688507
sh688508,芯朋微,688508
sh688509,正元地信,688509
sh688510,航亚科技,688510
sh688511,*ST天微,688511
sh688512,慧智微,688512
sh688513,苑东生物,688513
sh688515,裕太微,688515
sh688516,奥特维,688516
sh688517,金冠电气,688517
sh688518,联赢激光,688518
sh688519,南亚新材,688519
sh688520,神州细胞,688520
sh688521,芯原股份,688521
sh688522,纳睿雷达,688522
sh688523,航天环宇,688523
sh688525,佰维存储,688525
sh688526,科前生物,688526
sh688528,秦川物联,688528
sh688529,豪森智能,688529
sh688530,欧莱新材,688530
sh688531,日联科技,688531
sh688533,上声电子,688533
sh688535,华海诚科,688535
sh688536,思瑞浦,688536
sh688538,和辉光电,688538
sh688539,高华科技,688539
sh688543,国科军工,688543
sh688545,兴福电子,688545
sh688548,广钢气体,688548
sh688549,中巨芯,688549
sh688550,瑞联新材,688550
sh688551,科威尔,688551
sh688552,航天南湖,688552
sh688553,汇宇制药,688553
sh688556,高测股份,688556
sh688557,兰剑智能,688557
sh688558,国盛智科,688558
sh688559,海目星,688559
sh688560,明冠新材,688560
sh688561,奇安信,688561
sh688562,航天软件,688562
sh688563,航材股份,688563
sh688565,力源科技,688565
sh688566,吉贝尔,688566
sh688567,孚能科技,688567
sh688568,中科星图,688568
sh688569,铁科轨道,688569
sh688570,天玛智控,688570
sh688571,杭华股份,688571
sh688573,信宇人,688573
sh688575,亚辉龙,688575
sh688576,西山科技,688576
sh688577,浙海德曼,688577
sh688578,艾力斯,688578
sh688579,地纬智能,688579
sh688580,伟思医疗,688580
sh688581,安杰思,688581
sh688582,芯动联科,688582
sh688583,思看科技,688583
sh688584,上海合晶,688584
sh688585,上纬新材,688585
sh688586,江航装备,688586
sh688588,凌志软件,688588
sh688589,力合微,688589
sh688590,新致软件,688590
sh688591,泰凌微,688591
sh688592,司南导航,688592
sh688593,新相微,688593
sh688595,芯海科技,688595
sh688596,正帆科技,688596
sh688597,煜邦电力,688597
sh688598,金博股份,688598
sh688599,天合光能,688599
sh688600,皖仪科技,688600
sh688601,力芯微,688601
sh688602,康鹏科技,688602
sh688603,天承科技,688603
sh688605,先锋精科,688605
sh688606,奥泰生物,688606
sh688607,康众医疗,688607
sh688608,恒玄科技,688608
sh688609,九联科技,688609
sh688610,埃科光电,688610
sh688611,杭州柯林,688611
sh688612,威迈斯,688612
sh688613,奥精医疗,688613
sh688615,合合信息,688615
sh688616,西力科技,688616
sh688617,惠泰医疗,688617
sh688618,三旺通信,688618
sh688619,罗普特,688619
sh688620,安凯微,688620
sh688621,阳光诺和,688621
sh688622,禾信仪器,688622
sh688623,双元科技,688623
sh688625,呈和科技,688625
sh688626,翔宇医疗,688626
sh688627,精智达,688627
sh688628,优利德,688628
sh688629,华丰科技,688629
sh688630,芯碁微装,688630
sh688631,莱斯信息,688631
sh688633,星球石墨,688633
sh688636,智明达,688636
sh688638,誉辰智能,688638
sh688639,华恒生物,688639
sh688646,ST逸飞,688646
sh688648,中邮科技,688648
sh688651,盛邦安全,688651
sh688652,京仪装备,688652
sh688653,康希通信,688653
sh688655,迅捷兴,688655
sh688656,浩欧博,688656
sh688657,浩辰软件,688657
sh688658,悦康药业,688658
sh688659,元琛科技,688659
sh688660,电气风电,688660
sh688661,和林微纳,688661
sh688662,富信科技,688662
sh688663,新风光,688663
sh688665,四方光电,688665
sh688667,菱电电控,688667
sh688668,鼎通科技,688668
sh688669,聚石化学,688669
sh688670,金迪克,688670
sh688671,碧兴物联,688671
sh688676,金盘科技,688676
sh688677,海泰新光,688677
sh688678,福立旺,688678
sh688679,通源环境,688679
sh688680,海优新材,688680
sh688681,科汇股份,688681
sh688682,霍莱沃,688682
sh688683,莱尔科技,688683
sh688685,迈信林,688685
sh688686,奥普特,688686
sh688687,凯因科技,688687
sh688689,银河微电,688689
sh688690,纳微科技,688690
sh688691,灿芯股份,688691
sh688692,达梦数据,688692
sh688693,锴威特,688693
sh688695,中创股份,688695
sh688696,极米科技,688696
sh688697,纽威数控,688697
sh688698,伟创电气,688698
sh688699,明微电子,688699
sh688700,东威科技,688700
sh688701,卓锦股份,688701
sh688702,盛科通信,688702
sh688707,振华新材,688707
sh688708,佳驰科技,688708
sh688709,成都华微,688709
sh688710,益诺思,688710
sh688711,宏微科技,688711
sh688712,北芯生命,688712
sh688716,中研股份,688716
sh688717,艾罗能源,688717
sh688718,唯赛勃,688718
sh688719,爱科赛博,688719
sh688720,艾森股份,688720
sh688721,龙图光罩,688721
sh688722,同益中,688722
sh688726,拉普拉斯,688726
sh688727,恒坤新材,688727
sh688728,格科微,688728
sh688729,屹唐股份,688729
sh688733,壹石通,688733
sh688737,中自科技,688737
sh688739,成大生物,688739
sh688750,金天钛业,688750
sh688755,汉邦科技,688755
sh688757,胜科纳米,688757
sh688758,赛分科技,688758
sh688759,必贝特,688759
sh688765,禾元生物,688765
sh688766,普冉股份,688766
sh688767,博拓生物,688767
sh688768,容知日新,688768
sh688772,珠海冠宇,688772
sh688775,影石创新,688775
sh688776,国光电气,688776
sh688777,中控技术,688777
sh688778,厦钨新能,688778
sh688779,五矿新能,688779
sh688781,C视涯,688781
sh688783,西安奕材,688783
sh688785,恒运昌,688785
sh688786,悦安新材,688786
sh688787,海天瑞声,688787
sh688788,科思科技,688788
sh688789,宏华数科,688789
sh688790,昂瑞微,688790
sh688793,倍轻松,688793
sh688795,摩尔线程,688795
sh688796,百奥赛图,688796
sh688798,艾为电子,688798
sh688799,华纳药厂,688799
sh688800,瑞可达,688800
sh688802,沐曦股份,688802
sh688805,健信超导,688805
sh688807,优迅股份,688807
sh688809,强一股份,688809
sh688816,易思维,688816
sh688818,电科蓝天,688818
sh688819,天能股份,688819
sh688981,中芯国际,688981
sz000001,平安银行,000001
sz000002,万 科Ａ,000002
sz000004,*ST国华,000004
sz000006,深振业Ａ,000006
sz000007,全新好,000007
sz000008,神州高铁,000008
sz000009,中国宝安,000009
sz000010,美丽生态,000010
sz000011,深物业A,000011
sz000012,南 玻Ａ,000012
sz000014,沙河股份,000014
sz000016,深康佳Ａ,000016
sz000017,深中华A,000017
sz000019,深粮控股,000019
sz000020,深华发Ａ,000020
sz000021,深科技,000021
sz000025,特 力Ａ,000025
sz000026,飞亚达,000026
sz000027,深圳能源,000027
sz000028,国药一致,000028
sz000029,深深房Ａ,000029
sz000030,富奥股份,000030
sz000031,大悦城,000031
sz000032,深桑达Ａ,000032
sz000034,神州数码,000034
sz000035,中国天楹,000035
sz000036,华联控股,000036
sz000037,深南电A,000037
sz000039,中集集团,000039
sz000042,中洲控股,000042
sz000045,深纺织Ａ,000045
sz000048,京基智农,000048
sz000049,德赛电池,000049
sz000050,深天马Ａ,000050
sz000055,方大集团,000055
sz000056,皇庭国际,000056
sz000058,深 赛 格,000058
sz000059,华锦股份,000059
sz000060,中金岭南,000060
sz000061,农 产 品,000061
sz000062,深圳华强,000062
sz000063,中兴通讯,000063
sz000065,北方国际,000065
sz000066,中国长城,000066
sz000068,华控赛格,000068
sz000069,华侨城Ａ,000069
sz000070,特发信息,000070
sz000078,海王生物,000078
sz000088,盐 田 港,000088
sz000089,深圳机场,000089
sz000090,天健集团,000090
sz000096,广聚能源,000096
sz000099,中信海直,000099
sz000100,TCL科技,000100
sz000151,中成股份,000151
sz000153,丰原药业,000153
sz000155,川能动力,000155
sz000156,华数传媒,000156
sz000157,中联重科,000157
sz000158,常山北明,000158
sz000159,国际实业,000159
sz000166,申万宏源,000166
sz000301,东方盛虹,000301
sz000333,美的集团,000333
sz000338,潍柴动力,000338
sz000400,许继电气,000400
sz000401,金隅冀东,000401
sz000402,金 融 街,000402
sz000403,派林生物,000403
sz000404,长虹华意,000404
sz000407,胜利股份,000407
sz000408,藏格矿业,000408
sz000409,云鼎科技,000409
sz000410,沈阳机床,000410
sz000411,英特集团,000411
sz000415,渤海租赁,000415
sz000417,合百集团,000417
sz000419,通程控股,000419
sz000420,吉林化纤,000420
sz000421,南京公用,000421
sz000422,湖北宜化,000422
sz000423,东阿阿胶,000423
sz000425,徐工机械,000425
sz000426,兴业银锡,000426
sz000428,华天酒店,000428
sz000429,粤高速Ａ,000429
sz000430,ST张家界,000430
sz000488,ST晨鸣,000488
sz000498,山东路桥,000498
sz000501,武商集团,000501
sz000503,国新健康,000503
sz000504,*ST生物,000504
sz000505,京粮控股,000505
sz000506,招金黄金,000506
sz000507,珠海港,000507
sz000509,华塑控股,000509
sz000510,新金路,000510
sz000513,丽珠集团,000513
sz000514,渝 开 发,000514
sz000516,国际医学,000516
sz000517,荣安地产,000517
sz000518,*ST四环,000518
sz000519,中兵红箭,000519
sz000520,凤凰航运,000520
sz000521,长虹美菱,000521
sz000523,红棉股份,000523
sz000524,岭南控股,000524
sz000525,红太阳,000525
sz000526,学大教育,000526
sz000528,柳 工,000528
sz000529,广弘控股,000529
sz000530,冰山冷热,000530
sz000531,穗恒运Ａ,000531
sz000532,华金资本,000532
sz000533,顺钠股份,000533
sz000534,万泽股份,000534
sz000536,华映科技,000536
sz000537,绿发电力,000537
sz000538,云南白药,000538
sz000539,粤电力Ａ,000539
sz000541,佛山照明,000541
sz000543,皖能电力,000543
sz000544,中原环保,000544
sz000545,金浦钛业,000545
sz000546,金圆股份,000546
sz000547,航天发展,000547
sz000548,湖南投资,000548
sz000550,江铃汽车,000550
sz000551,创元科技,000551
sz000552,甘肃能化,000552
sz000553,安道麦A,000553
sz000554,泰山石油,000554
sz000555,神州信息,000555
sz000557,西部创业,000557
sz000558,天府文旅,000558
sz000559,万向钱潮,000559
sz000560,我爱我家,000560
sz000561,烽火电子,000561
sz000563,陕国投Ａ,000563
sz000564,供销大集,000564
sz000565,渝三峡Ａ,000565
sz000566,海南海药,000566
sz000567,海德股份,000567
sz000568,泸州老窖,000568
sz000570,苏常柴Ａ,000570
sz000571,新大洲A,000571
sz000572,海马汽车,000572
sz000573,粤宏远Ａ,000573
sz000576,甘化科工,000576
sz000581,威孚高科,000581
sz000582,北部湾港,000582
sz000586,汇源通信,000586
sz000589,贵州轮胎,000589
sz000590,古汉医药,000590
sz000591,太阳能,000591
sz000592,平潭发展,000592
sz000593,德龙汇能,000593
sz000595,*ST宝实,000595
sz000596,古井贡酒,000596
sz000597,东北制药,000597
sz000598,兴蓉环境,000598
sz000599,青岛双星,000599
sz000600,建投能源,000600
sz000601,韶能股份,000601
sz000603,盛达资源,000603
sz000605,渤海股份,000605
sz000607,华媒控股,000607
sz000608,*ST阳光,000608
sz000609,ST中迪,000609
sz000610,西安旅游,000610
sz000612,焦作万方,000612
sz000615,*ST美谷,000615
sz000617,中油资本,000617
sz000619,海螺新材,000619
sz000620,盈新发展,000620
sz000623,吉林敖东,000623
sz000625,长安汽车,000625
sz000626,远大控股,000626
sz000628,高新发展,000628
sz000629,钒钛股份,000629
sz000630,铜陵有色,000630
sz000631,顺发恒能,000631
sz000632,三木集团,000632
sz000633,合金投资,000633
sz000635,英 力 特,000635
sz000636,风华高科,000636
sz000637,茂化实华,000637
sz000638,*ST万方,000638
sz000639,西王食品,000639
sz000650,仁和药业,000650
sz000651,格力电器,000651
sz000652,泰达股份,000652
sz000655,金岭矿业,000655
sz000656,*ST金科,000656
sz000657,中钨高新,000657
sz000659,珠海中富,000659
sz000661,长春高新,000661
sz000663,永安林业,000663
sz000665,湖北广电,000665
sz000668,*ST荣控,000668
sz000669,ST金鸿,000669
sz000670,盈方微,000670
sz000672,上峰水泥,000672
sz000676,智度股份,000676
sz000677,恒天海龙,000677
sz000678,襄阳轴承,000678
sz000679,大连友谊,000679
sz000680,山推股份,000680
sz000681,视觉中国,000681
sz000682,东方电子,000682
sz000683,博源化工,000683
sz000685,中山公用,000685
sz000686,东北证券,000686
sz000688,国城矿业,000688
sz000690,宝新能源,000690
sz000691,*ST亚太,000691
sz000692,惠天热电,000692
sz000695,滨海能源,000695
sz000697,ST炼石,000697
sz000698,ST沈化,000698
sz000700,模塑科技,000700
sz000701,厦门信达,000701
sz000702,正虹科技,000702
sz000703,恒逸石化,000703
sz000705,浙江震元,000705
sz000707,双环科技,000707
sz000708,中信特钢,000708
sz000709,河钢股份,000709
sz000710,贝瑞基因,000710
sz000711,ST京蓝,000711
sz000712,锦龙股份,000712
sz000713,国投丰乐,000713
sz000715,中兴商业,000715
sz000716,黑芝麻,000716
sz000717,中南股份,000717
sz000718,苏宁环球,000718
sz000719,中原传媒,000719
sz000720,新能泰山,000720
sz000721,西安饮食,000721
sz000722,湖南发展,000722
sz000723,美锦能源,000723
sz000725,京东方Ａ,000725
sz000726,鲁 泰Ａ,000726
sz000727,冠捷科技,000727
sz000728,国元证券,000728
sz000729,燕京啤酒,000729
sz000731,四川美丰,000731
sz000733,振华科技,000733
sz000735,罗 牛 山,000735
sz000736,*ST中地,000736
sz000737,北方铜业,000737
sz000738,航发控制,000738
sz000739,普洛药业,000739
sz000750,国海证券,000750
sz000751,锌业股份,000751
sz000752,ST西发,000752
sz000753,漳州发展,000753
sz000755,山西高速,000755
sz000756,新华制药,000756
sz000757,浩物股份,000757
sz000758,中色股份,000758
sz000759,中百集团,000759
sz000761,本钢板材,000761
sz000762,西藏矿业,000762
sz000766,通化金马,000766
sz000767,晋控电力,000767
sz000768,中航西飞,000768
sz000776,广发证券,000776
sz000777,中核科技,000777
sz000778,新兴铸管,000778
sz000779,甘咨询,000779
sz000782,恒申新材,000782
sz000783,长江证券,000783
sz000785,居然智家,000785
sz000786,北新建材,000786
sz000788,北大医药,000788
sz000789,万年青,000789
sz000790,华神科技,000790
sz000791,甘肃能源,000791
sz000792,盐湖股份,000792
sz000793,*ST华闻,000793
sz000795,英洛华,000795
sz000796,凯撒旅业,000796
sz000797,中国武夷,000797
sz000798,中水渔业,000798
sz000799,酒鬼酒,000799
sz000800,一汽解放,000800
sz000801,四川九洲,000801
sz000802,北京文化,000802
sz000803,山高环能,000803
sz000807,云铝股份,000807
sz000809,和展能源,000809
sz000810,创维数字,000810
sz000811,冰轮环境,000811
sz000812,陕西金叶,000812
sz000813,德展健康,000813
sz000815,美利云,000815
sz000816,智慧农业,000816
sz000818,航锦科技,000818
sz000819,岳阳兴长,000819
sz000820,*ST节能,000820
sz000821,ST京机,000821
sz000822,山东海化,000822
sz000823,超声电子,000823
sz000825,太钢不锈,000825
sz000826,启迪环境,000826
sz000828,东莞控股,000828
sz000829,天音控股,000829
sz000830,鲁西化工,000830
sz000831,中国稀土,000831
sz000833,粤桂股份,000833
sz000837,秦川机床,000837
sz000838,财信发展,000838
sz000839,国安股份,000839
sz000848,承德露露,000848
sz000850,华茂股份,000850
sz000852,石化机械,000852
sz000856,冀东装备,000856
sz000858,五 粮 液,000858
sz000859,国风新材,000859
sz000860,顺鑫农业,000860
sz000862,银星能源,000862
sz000863,三湘印象,000863
sz000868,安凯客车,000868
sz000869,张 裕Ａ,000869
sz000875,电投绿能,000875
sz000876,新 希 望,000876
sz000877,天山股份,000877
sz000878,云南铜业,000878
sz000880,潍柴重机,000880
sz000881,中广核技,000881
sz000882,华联股份,000882
sz000883,湖北能源,000883
sz000885,城发环境,000885
sz000886,海南高速,000886
sz000887,中鼎股份,000887
sz000888,峨眉山Ａ,000888
sz000889,中嘉博创,000889
sz000890,法尔胜,000890
sz000892,欢瑞世纪,000892
sz000893,亚钾国际,000893
sz000895,双汇发展,000895
sz000897,津滨发展,000897
sz000898,鞍钢股份,000898
sz000899,赣能股份,000899
sz000900,现代投资,000900
sz000901,航天科技,000901
sz000902,新洋丰,000902
sz000903,ST云动,000903
sz000905,厦门港务,000905
sz000906,浙商中拓,000906
sz000908,ST景峰,000908
sz000909,ST数源,000909
sz000910,大亚圣象,000910
sz000911,广农糖业,000911
sz000912,泸天化,000912
sz000913,钱江摩托,000913
sz000915,华特达因,000915
sz000917,电广传媒,000917
sz000919,金陵药业,000919
sz000920,沃顿科技,000920
sz000921,海信家电,000921
sz000922,佳电股份,000922
sz000923,河钢资源,000923
sz000925,众合科技,000925
sz000926,福星股份,000926
sz000927,中国铁物,000927
sz000928,中钢国际,000928
sz000929,*ST兰黄,000929
sz000930,中粮科技,000930
sz000931,中 关 村,000931
sz000932,华菱钢铁,000932
sz000933,神火股份,000933
sz000935,四川双马,000935
sz000936,华西股份,000936
sz000937,冀中能源,000937
sz000938,紫光股份,000938
sz000948,南天信息,000948
sz000949,新乡化纤,000949
sz000950,重药控股,000950
sz000951,中国重汽,000951
sz000952,广济药业,000952
sz000953,河化股份,000953
sz000955,欣龙控股,000955
sz000957,中通客车,000957
sz000958,电投产融,000958
sz000959,首钢股份,000959
sz000960,锡业股份,000960
sz000962,东方钽业,000962
sz000963,华东医药,000963
sz000965,天保基建,000965
sz000966,长源电力,000966
sz000967,盈峰环境,000967
sz000968,蓝焰控股,000968
sz000969,安泰科技,000969
sz000970,中科三环,000970
sz000972,*ST中基,000972
sz000973,佛塑科技,000973
sz000975,山金国际,000975
sz000977,浪潮信息,000977
sz000978,桂林旅游,000978
sz000980,众泰汽车,000980
sz000981,山子高科,000981
sz000983,山西焦煤,000983
sz000985,大庆华科,000985
sz000987,越秀资本,000987
sz000988,华工科技,000988
sz000989,九芝堂,000989
sz000990,诚志股份,000990
sz000993,闽东电力,000993
sz000995,皇台酒业,000995
sz000997,新 大 陆,000997
sz000998,隆平高科,000998
sz000999,华润三九,000999
sz001201,东瑞股份,001201
sz001202,炬申股份,001202
sz001203,大中矿业,001203
sz001205,盛航股份,001205
sz001206,依依股份,001206
sz001207,联科科技,001207
sz001208,华菱线缆,001208
sz001209,洪兴股份,001209
sz001210,金房能源,001210
sz001211,双枪科技,001211
sz001212,中旗新材,001212
sz001213,中铁特货,001213
sz001215,千味央厨,001215
sz001216,华瓷股份,001216
sz001217,华尔泰,001217
sz001218,丽臣实业,001218
sz001219,青岛食品,001219
sz001220,世盟股份,001220
sz001221,悍高集团,001221
sz001222,源飞宠物,001222
sz001223,欧克科技,001223
sz001225,和泰机电,001225
sz001226,拓山重工,001226
sz001227,兰州银行,001227
sz001228,永泰运,001228
sz001229,魅视科技,001229
sz001230,劲旅环境,001230
sz001231,农心科技,001231
sz001233,海安集团,001233
sz001234,泰慕士,001234
sz001236,弘业期货,001236
sz001238,浙江正特,001238
sz001239,永达股份,001239
sz001255,博菲电气,001255
sz001256,炜冈科技,001256
sz001258,立新能源,001258
sz001259,利仁科技,001259
sz001260,坤泰股份,001260
sz001266,宏英智能,001266
sz001267,汇绿生态,001267
sz001268,联合精密,001268
sz001269,欧晶科技,001269
sz001270,*ST铖昌,001270
sz001277,速达股份,001277
sz001278,一彬科技,001278
sz001279,强邦新材,001279
sz001280,中国铀业,001280
sz001282,三联锻造,001282
sz001283,豪鹏科技,001283
sz001285,瑞立科密,001285
sz001286,陕西能源,001286
sz001287,中电港,001287
sz001288,运机集团,001288
sz001289,龙源电力,001289
sz001296,长江材料,001296
sz001298,好上好,001298
sz001299,美能能源,001299
sz001300,三柏硕,001300
sz001301,尚太科技,001301
sz001306,夏厦精密,001306
sz001308,康冠科技,001308
sz001309,德明利,001309
sz001311,多利科技,001311
sz001313,粤海饲料,001313
sz001314,亿道信息,001314
sz001316,润贝航科,001316
sz001317,三羊马,001317
sz001318,阳光乳业,001318
sz001319,铭科精技,001319
sz001322,箭牌家居,001322
sz001323,慕思股份,001323
sz001324,长青科技,001324
sz001325,元创股份,001325
sz001326,联域股份,001326
sz001328,登康口腔,001328
sz001330,博纳影业,001330
sz001331,胜通能源,001331
sz001332,锡装股份,001332
sz001333,光华股份,001333
sz001335,信凯科技,001335
sz001336,楚环科技,001336
sz001337,四川黄金,001337
sz001338,永顺泰,001338
sz001339,智微智能,001339
sz001356,富岭股份,001356
sz001358,兴欣新材,001358
sz001359,平安电工,001359
sz001360,南矿集团,001360
sz001366,播恩集团,001366
sz001367,海森药业,001367
sz001368,通达创智,001368
sz001369,双欣材料,001369
sz001373,翔腾新材,001373
sz001376,百通能源,001376
sz001378,德冠新材,001378
sz001379,腾达科技,001379
sz001380,华纬科技,001380
sz001382,新亚电缆,001382
sz001386,马可波罗,001386
sz001387,雪祺电气,001387
sz001388,信通电子,001388
sz001389,广合科技,001389
sz001390,古麒绒材,001390
sz001391,国货航,001391
sz001395,亚联机械,001395
sz001396,誉帆科技,001396
sz001400,江顺科技,001400
sz001696,宗申动力,001696
sz001872,招商港口,001872
sz001896,豫能控股,001896
sz001914,招商积余,001914
sz001965,招商公路,001965
sz001979,招商蛇口,001979
sz002001,新 和 成,002001
sz002003,伟星股份,002003
sz002004,华邦健康,002004
sz002005,ST德豪,002005
sz002006,精工科技,002006
sz002007,华兰生物,002007
sz002008,大族激光,002008
sz002009,天奇股份,002009
sz002010,传化智联,002010
sz002011,盾安环境,002011
sz002012,凯恩股份,002012
sz002014,永新股份,002014
sz002015,协鑫能科,002015
sz002016,世荣兆业,002016
sz002017,东信和平,002017
sz002019,亿帆医药,002019
sz002020,京新药业,002020
sz002021,中捷资源,002021
sz002022,科华生物,002022
sz002023,海特高新,002023
sz002024,ST易购,002024
sz002025,航天电器,002025
sz002026,山东威达,002026
sz002027,分众传媒,002027
sz002028,思源电气,002028
sz002029,七 匹 狼,002029
sz002030,达安基因,002030
sz002031,巨轮智能,002031
sz002032,苏 泊 尔,002032
sz002033,丽江股份,002033
sz002034,旺能环境,002034
sz002035,华帝股份,002035
sz002036,联创电子,002036
sz002037,保利联合,002037
sz002038,双鹭药业,002038
sz002039,黔源电力,002039
sz002040,南 京 港,002040
sz002041,登海种业,002041
sz002042,华孚时尚,002042
sz002043,兔 宝 宝,002043
sz002044,美年健康,002044
sz002045,国光电器,002045
sz002046,国机精工,002046
sz002047,*ST宝鹰,002047
sz002048,宁波华翔,002048
sz002049,紫光国微,002049
sz002050,三花智控,002050
sz002051,中工国际,002051
sz002052,同洲电子,002052
sz002053,云南能投,002053
sz002054,德美化工,002054
sz002055,ST得润,002055
sz002056,横店东磁,002056
sz002057,中钢天源,002057
sz002058,*ST威尔,002058
sz002059,云南旅游,002059
sz002060,广东建工,002060
sz002061,浙江交科,002061
sz002062,宏润建设,002062
sz002063,远光软件,002063
sz002064,华峰化学,002064
sz002065,东华软件,002065
sz002066,瑞泰科技,002066
sz002067,景兴纸业,002067
sz002068,黑猫股份,002068
sz002069,獐子岛,002069
sz002072,凯瑞德,002072
sz002073,软控股份,002073
sz002074,国轩高科,002074
sz002075,沙钢股份,002075
sz002076,*ST星光,002076
sz002077,大港股份,002077
sz002078,太阳纸业,002078
sz002079,苏州固锝,002079
sz002080,中材科技,002080
sz002081,金 螳 螂,002081
sz002082,万邦德,002082
sz002083,孚日股份,002083
sz002084,海鸥住工,002084
sz002085,万丰奥威,002085
sz002086,东方海洋,002086
sz002088,鲁阳节能,002088
sz002090,金智科技,002090
sz002091,江苏国泰,002091
sz002092,中泰化学,002092
sz002093,国脉科技,002093
sz002094,青岛金王,002094
sz002095,生 意 宝,002095
sz002096,易普力,002096
sz002097,山河智能,002097
sz002098,浔兴股份,002098
sz002099,海翔药业,002099
sz002100,天康生物,002100
sz002101,广东鸿图,002101
sz002102,能特科技,002102
sz002103,广博股份,002103
sz002104,恒宝股份,002104
sz002105,信隆健康,002105
sz002106,莱宝高科,002106
sz002107,沃华医药,002107
sz002108,沧州明珠,002108
sz002109,兴化股份,002109
sz002110,三钢闽光,002110
sz002111,威海广泰,002111
sz002112,三变科技,002112
sz002114,罗平锌电,002114
sz002115,三维通信,002115
sz002116,中国海诚,002116
sz002117,东港股份,002117
sz002119,康强电子,002119
sz002120,韵达股份,002120
sz002121,科陆电子,002121
sz002122,ST汇洲,002122
sz002123,梦网科技,002123
sz002124,天邦食品,002124
sz002125,湘潭电化,002125
sz002126,银轮股份,002126
sz002127,南极电商,002127
sz002128,电投能源,002128
sz002129,TCL中环,002129
sz002130,沃尔核材,002130
sz002131,利欧股份,002131
sz002132,恒星科技,002132
sz002133,广宇集团,002133
sz002134,天津普林,002134
sz002135,东南网架,002135
sz002136,安 纳 达,002136
sz002137,实益达,002137
sz002138,顺络电子,002138
sz002139,拓邦股份,002139
sz002140,东华科技,002140
sz002141,贤丰控股,002141
sz002142,宁波银行,002142
sz002144,宏达高科,002144
sz002145,钛能化学,002145
sz002146,荣盛发展,002146
sz002148,北纬科技,002148
sz002149,西部材料,002149
sz002150,正泰电源,002150
sz002151,北斗星通,002151
sz002152,广电运通,002152
sz002153,石基信息,002153
sz002154,报 喜 鸟,002154
sz002155,湖南黄金,002155
sz002156,通富微电,002156
sz002157,正邦科技,002157
sz002158,汉钟精机,002158
sz002159,三特索道,002159
sz002160,常铝股份,002160
sz002161,远 望 谷,002161
sz002162,悦心健康,002162
sz002163,海南发展,002163
sz002164,宁波东力,002164
sz002165,红 宝 丽,002165
sz002166,莱茵生物,002166
sz002167,东方锆业,002167
sz002168,*ST惠程,002168
sz002169,智光电气,002169
sz002170,芭田股份,002170
sz002171,楚江新材,002171
sz002172,澳洋健康,002172
sz002173,创新医疗,002173
sz002174,游族网络,002174
sz002175,东方智造,002175
sz002176,江特电机,002176
sz002177,御银股份,002177
sz002178,延华智能,002178
sz002179,中航光电,002179
sz002180,纳思达,002180
sz002181,粤 传 媒,002181
sz002182,宝武镁业,002182
sz002183,怡 亚 通,002183
sz002184,海得控制,002184
sz002185,华天科技,002185
sz002186,全 聚 德,002186
sz002187,广百股份,002187
sz002188,中天服务,002188
sz002189,中光学,002189
sz002190,成飞集成,002190
sz002191,劲嘉股份,002191
sz002192,融捷股份,002192
sz002193,如意集团,002193
sz002194,武汉凡谷,002194
