change_date,symbol,old_name,new_name
2015-05-29,300463,N迈克,迈克生物
2015-05-29,200770,*ST武锅B,武锅B退
2015-06-05,000816,江淮动力,智慧农业
2015-06-05,002573,国电清新,清新环境
2015-06-05,000595,西北轴承,宝塔实业
2015-06-11,300478,N杭州高,杭州高新
2015-06-11,300477,N合纵,合纵科技
2015-06-11,300475,N聚隆,聚隆科技
2015-06-11,300464,N星徽,星徽精密
2015-06-11,002763,N汇洁,汇洁股份
2015-06-11,002762,N金发,金发拉比
2015-06-11,002761,N多喜爱,多喜爱
2015-06-11,000524,东方宾馆,岭南控股
2015-06-12,002640,百圆裤业,跨境通
2015-06-12,002760,N凤形,凤形股份
2015-06-12,002766,N索菱,索菱股份
2015-06-12,300471,N厚普,厚普股份
2015-06-12,300476,N胜宏,胜宏科技
2015-06-12,300469,N信息,信息发展
2015-06-12,300472,N新元,新元科技
2015-06-15,300479,N神思,神思电子
2015-06-15,300473,N德尔,德尔股份
2015-06-15,300470,N日机,日机密封
2015-06-15,002767,N先锋,先锋电子
2015-06-15,002765,N蓝黛,蓝黛传动
2015-06-29,002772,N众兴,众兴菌业
2015-06-29,002773,N康弘,康弘药业
2015-06-29,300485,N赛升,赛升药业
2015-06-29,002776,N柏堡龙,柏堡龙
2015-06-30,002775,N文科,文科园林
2015-06-30,002771,N真视通,真视通
2015-06-30,002769,N普路通,普路通
2015-06-30,000598,兴蓉投资,兴蓉环境
2015-06-30,300135,宝利沥青,宝利国际
2015-07-01,300486,N东杰,东杰智能
2015-07-01,300483,N沃施,沃施股份
2015-07-01,300482,N万孚,万孚生物
2015-07-01,300481,N惠成,濮阳惠成
2015-07-01,002770,N科迪,科迪乳业
2015-07-01,002768,N国恩,国恩股份
2015-07-02,300488,N恒锋,恒锋工具
2015-07-02,300489,N中飞,中飞股份
2015-07-03,300487,N蓝晓,蓝晓科技
2015-07-03,300480,N光力,光力科技
2015-07-03,002260,伊 立 浦,德奥通航
2015-07-06,002691,石中装备,冀凯股份
2015-07-10,000852,江钻股份,石化机械
2015-07-13,002175,广陆数测,东方网络
2015-07-21,002171,精诚铜业,楚江新材
2015-08-04,002504,东光微电,弘高创意
2015-08-07,300031,宝通带业,宝通科技
2015-08-11,002239,金 飞 达,奥特佳
2015-08-12,002506,*ST集成,协鑫集成
2015-08-18,000558,莱茵置业,莱茵体育
2015-08-18,002711,欧浦钢网,欧浦智网
2015-08-18,000520,*ST凤凰,长航凤凰
2015-08-19,300152,燃控科技,科融环境
2015-08-19,002516,江苏旷达,旷达科技
2015-08-20,000547,闽福发Ａ,航天发展
2015-08-24,002621,大连三垒,三垒股份
2015-08-24,002192,*ST路翔,*ST融捷
2015-08-27,002323,中联电气,雅百特
2015-08-31,300162,雷曼光电,雷曼股份
2015-09-08,002471,中超电缆,中超控股
2015-09-09,300247,桑乐金,乐金健康
2015-09-09,002004,华邦颖泰,华邦健康
2015-09-11,300089,长城集团,文化长城
2015-09-11,300332,天壕节能,天壕环境
2015-09-15,300078,中瑞思创,思创医惠
2015-09-15,300343,联创节能,联创股份
2015-09-18,200056,深国商B,皇庭B
2015-09-18,000056,深国商,皇庭国际
2015-09-22,002631,德尔家居,德尔未来
2015-09-25,002088,鲁阳股份,鲁阳节能
2015-09-28,000939,凯迪电力,凯迪生态
2015-09-29,002074,东源电器,国轩高科
2015-10-12,000796,易食股份,凯撒旅游
2015-10-14,300292,吴通通讯,吴通控股
2015-10-20,002162,斯米克,悦心健康
2015-10-20,002031,巨轮股份,巨轮智能
2015-10-21,002581,万昌科技,未名医药
2015-10-23,000687,恒天天鹅,华讯方舟
2015-10-28,000806,银河投资,银河生物
2015-10-29,002366,丹甫股份,台海核电
2015-11-04,002314,雅致股份,南山控股
2015-11-04,000889,茂业物流,茂业通信
2015-11-06,002413,常发股份,雷科防务
2015-11-09,300189,神农大丰,神农基因
2015-11-11,000826,桑德环境,启迪桑德
2015-11-12,300139,福星晓程,晓程科技
2015-11-12,000971,蓝鼎控股,高升控股
2015-11-18,000838,国兴地产,财信发展
2015-11-27,300080,新大新材,易成新能
2015-12-07,000018,中冠A,神州长城
2015-12-07,002137,实 益 达,麦达数字
2015-12-07,300230,永利带业,永利股份
2015-12-07,200018,中冠B,神州B
2015-12-09,300450,先导股份,先导智能
2015-12-09,002584,西陇化工,西陇科学
2015-12-09,002298,鑫龙电器,中电鑫龙
2015-12-10,002783,N凯龙,凯龙股份
2015-12-10,002780,N三夫,三夫户外
2015-12-10,002779,N中坚,中坚科技
2015-12-11,300496,N中科,中科创达
2015-12-11,300493,N润欣,润欣科技
2015-12-21,002293,罗莱家纺,罗莱生活
2015-12-23,002689,博林特,远大智能
2015-12-23,002781,N奇信,奇信股份
2015-12-23,002782,N可立克,可立克
2015-12-23,300497,N富祥,富祥股份
2015-12-23,300495,N美尚,美尚生态
2015-12-24,002786,N银宝,银宝山新
2015-12-24,300492,N山鼎,山鼎设计
2015-12-24,002785,N万里石,万里石
2016-01-04,300494,N盛天,盛天网络
2016-01-04,300491,N通合,通合科技
2016-01-04,300490,N华自,华自科技
2016-01-04,002787,N华源,华源包装
2016-01-04,002777,N久远,久远银海
2016-01-07,002778,N高科,高科石化
2016-01-08,300362,天保重装,天翔环境
2016-01-08,002044,江苏三友,美年健康
2016-01-12,300253,卫宁软件,卫宁健康
2016-01-15,002343,禾欣股份,慈文传媒
2016-01-19,002555,顺荣三七,三七互娱
2016-01-22,002188,新 嘉 联,巴士在线
2016-01-26,000709,河北钢铁,河钢股份
2016-01-29,300066,三川股份,三川智慧
2016-02-03,300499,N高澜,高澜股份
2016-02-03,002517,泰亚股份,恺英网络
2016-02-05,300501,N海顺,海顺新材
2016-02-05,300500,N苏州设,苏州设计
2016-02-05,002192,*ST融捷,融捷股份
2016-02-16,000711,*ST京蓝,京蓝科技
2016-02-17,000007,零七股份,全新好
2016-02-19,002788,N鹭燕,鹭燕医药
2016-02-23,000415,渤海租赁,渤海金控
2016-02-23,002552,宝鼎重工,宝鼎科技
2016-02-25,000892,*ST星美,星美联合
2016-02-25,002015,*ST霞客,霞客环保
2016-02-25,000976,*ST春晖,春晖股份
2016-03-01,300301,长方照明,长方集团
2016-03-01,002109,兴化股份,*ST兴化
2016-03-01,002061,江山化工,*ST江化
2016-03-02,000967,上风高科,盈峰环境
2016-03-03,002036,汉麻产业,联创电子
2016-03-04,300502,N新易盛,新易盛
2016-03-04,002411,九九久,必康股份
2016-03-04,000893,东凌粮油,东凌国际
2016-03-07,002127,新民科技,南极电商
2016-03-07,000795,太原刚玉,英洛华
2016-03-09,002790,N瑞尔特,瑞尔特
2016-03-10,300503,N昊志,昊志机电
2016-03-14,002789,N建艺,建艺集团
2016-03-15,000912,*ST天化,泸天化
2016-03-16,300505,N川金诺,川金诺
2016-03-17,300242,明家科技,明家联合
2016-03-17,002680,黄海机械,长生生物
2016-03-21,000968,煤 气 化,*ST煤气
2016-03-23,300484,N蓝海,蓝海华腾
2016-03-23,002417,*ST元达,三元达
2016-03-25,300506,N名家汇,名家汇
2016-03-25,000815,*ST美利,美利纸业
2016-03-25,000677,*ST海龙,恒天海龙
2016-03-28,000591,桐 君 阁,太阳能
2016-03-28,002656,卡奴迪路,摩登大道
2016-03-29,002792,N通宇,通宇通讯
2016-03-30,200468,宁通信Ｂ,*ST宁通B
2016-03-30,002791,N坚朗,坚朗五金
2016-03-30,002633,*ST申科,申科股份
2016-04-01,300474,N景嘉微,景嘉微
2016-04-01,002292,奥飞动漫,奥飞娱乐
2016-04-01,000617,石油济柴,*ST济柴
2016-04-01,000606,青海明胶,*ST明胶
2016-04-05,200037,深南电Ｂ,*ST南电B
2016-04-05,000037,深南电Ａ,*ST南电A
2016-04-11,000856,冀东装备,*ST冀装
2016-04-11,000831,五矿稀土,*ST五稀
2016-04-12,000590,*ST古汉,启迪古汉
2016-04-12,000068,*ST华赛,华控赛格
2016-04-18,000927,*ST夏利,一汽夏利
2016-04-18,002793,N东音,东音股份
2016-04-18,002027,七喜控股,分众传媒
2016-04-19,002173,千足珍珠,*ST千足
2016-04-20,300508,N维宏,维宏股份
2016-04-20,002336,人人乐,*ST人乐
2016-04-20,000962,东方钽业,*ST东钽
2016-04-20,000933,神火股份,*ST神火
2016-04-20,000059,*ST华锦,华锦股份
2016-04-21,000913,钱江摩托,*ST钱江
2016-04-21,000717,韶钢松山,*ST韶钢
2016-04-22,002431,棕榈园林,棕榈股份
2016-04-22,002379,鲁丰环保,*ST鲁丰
2016-04-25,000034,深信泰丰,神州数码
2016-04-25,000587,金叶珠宝,金洲慈航
2016-04-25,002322,理工监测,理工环科
2016-04-25,000950,建峰化工,*ST建峰
2016-04-25,000799,*ST酒鬼,酒鬼酒
2016-04-26,300509,N新美星,新美星
2016-04-26,300145,南方泵业,中金环境
2016-04-26,200505,珠江B,*ST珠江B
2016-04-26,002199,东晶电子,*ST东晶
2016-04-26,002147,方圆支承,新光圆成
2016-04-26,000505,珠江控股,*ST珠江
2016-04-26,000504,南华生物,*ST生物
2016-04-27,000659,*ST中富,珠海中富
2016-04-27,000633,合金投资,*ST合金
2016-04-27,200706,瓦  轴Ｂ,*ST瓦轴B
2016-04-27,002513,蓝丰生化,*ST蓝丰
2016-04-28,000408,金谷源,*ST金源
2016-04-29,002795,N永和,永和智控
2016-04-29,000622,恒立实业,*ST恒立
2016-04-29,000510,*ST金路,金路集团
2016-05-03,300507,N苏奥,苏奥传感
2016-05-03,002423,中原特钢,*ST中特
2016-05-03,002289,宇顺电子,*ST宇顺
2016-05-03,000670,盈方微,*ST盈方
2016-05-03,000662,索芙特,天夏智慧
2016-05-03,000629,攀钢钒钛,*ST钒钛
2016-05-04,000691,亚太实业,ST亚太
2016-05-04,000511,烯碳新材,*ST烯碳
2016-05-04,000693,华泽钴镍,ST华泽
2016-05-04,002069,獐 子 岛,*ST獐岛
2016-05-05,300511,N雪榕,雪榕生物
2016-05-06,000557,*ST广夏,银广夏
2016-05-09,300510,N金冠,金冠电气
2016-05-09,000010,深华新,美丽生态
2016-05-11,000972,新中基,中基健康
2016-05-11,002796,N世嘉,世嘉科技
2016-05-11,002502,骅威股份,骅威文化
2016-05-12,002797,N一创,第一创业
2016-05-16,002306,*ST云网,中科云网
2016-05-23,200168,雷伊B,舜喆B
2016-05-24,002356,浩宁达,赫美集团
2016-05-25,300008,上海佳豪,天海防务
2016-05-26,002798,N帝王,帝王洁具
2016-05-26,000615,湖北金环,京汉股份
2016-05-26,000557,银广夏,西部创业
2016-05-27,300512,N中亚,中亚股份
2016-05-31,002445,中南重工,中南文化
2016-05-31,002505,大康牧业,大康农业
2016-05-31,002800,N天顺,天顺股份
2016-05-31,300513,N恒泰,恒泰实达
2016-06-03,300516,N久之洋,久之洋
2016-06-03,300343,联创股份,联创互联
2016-06-06,300431,暴风科技,暴风集团
2016-06-06,300018,中元华电,中元股份
2016-06-13,300515,N三德,三德科技
2016-06-13,002799,N环球,环球印务
2016-06-15,002241,歌尔声学,歌尔股份
2016-06-15,000606,*ST明胶,*ST易桥
2016-06-17,002482,广田股份,广田集团
2016-06-20,002049,同方国芯,紫光国芯
2016-06-21,000421,南京中北,南京公用
2016-06-22,002173,*ST千足,*ST创疗
2016-06-22,300355,蒙草抗旱,蒙草生态
2016-06-22,300300,汉鼎股份,汉鼎宇佑
2016-06-23,002801,N微光,微光股份
2016-06-27,300519,N新光,新光药业
2016-06-27,300518,N盛讯达,盛讯达
2016-06-29,002397,梦洁家纺,梦洁股份
2016-06-30,002802,N洪汇,洪汇新材
2016-07-06,300522,N世名,世名科技
2016-07-06,300521,N爱司凯,爱司凯
2016-07-06,002113,天润控股,天润数娱
2016-07-08,002805,N丰元,丰元股份
2016-07-11,300520,N科大,科大国创
2016-07-11,000611,*ST蒙发,*ST天首
2016-07-12,300372,欣泰电气,*欣泰
2016-07-13,002803,N吉宏,吉宏股份
2016-07-13,002270,法因数控,华明装备
2016-07-13,000609,绵世股份,绵石投资
2016-07-13,000526,银润投资,紫光学大
2016-07-15,000040,宝安地产,东旭蓝天
2016-07-19,300219,鸿利光电,鸿利智汇
2016-07-20,300517,N海波,海波重科
2016-07-26,300459,浙江金科,金科娱乐
2016-07-26,002624,完美环球,完美世界
2016-07-27,002509,天广消防,天广中茂
2016-07-27,002806,N华锋,华锋股份
2016-07-27,300525,N博思,博思软件
2016-07-27,300523,N辰安,辰安科技
2016-08-01,000987,广州友谊,越秀金控
2016-08-01,002355,兴民钢圈,兴民智通
2016-08-02,000815,美利纸业,美利云
2016-08-03,300529,N健帆,健帆生物
2016-08-03,300526,N中潜,中潜股份
2016-08-08,300527,N华舟,华舟应急
2016-08-09,300528,N幸福,幸福蓝海
2016-08-10,300531,N优博讯,优博讯
2016-08-10,300530,N达志,达志科技
2016-08-15,300535,N达威,达威股份
2016-08-15,002808,N恒久,苏州恒久
2016-08-16,002053,云南盐化,云南能投
2016-08-17,002123,荣信股份,梦网荣信
2016-08-17,002670,华声股份,国盛金控
2016-08-19,300532,N今天,今天国际
2016-08-19,002105,信隆实业,信隆健康
2016-08-19,300533,N冰川,冰川网络
2016-08-23,300372,*欣泰,欣泰电气
2016-08-24,300540,N深冷,深冷股份
2016-08-24,002809,N红墙,红墙股份
2016-08-26,000676,智度投资,智度股份
2016-08-29,300538,N同益,同益股份
2016-08-29,300043,互动娱乐,星辉娱乐
2016-08-29,002810,N赫达,山东赫达
2016-08-31,300539,N横河,横河模具
2016-08-31,300537,N广信,广信材料
2016-09-05,002807,N江阴行,江阴银行
2016-09-09,002811,N亚泰,亚泰国际
2016-09-09,300543,N朗科,朗科智能
2016-09-14,300534,N陇神,陇神戎发
2016-09-14,002425,凯撒股份,凯撒文化
2016-09-14,300541,N先进,先进数通
2016-09-19,002812,N创新,创新股份
2016-09-19,002247,帝龙新材,帝龙文化
2016-09-20,002539,新都化工,云图控股
2016-09-21,300542,N新晨,新晨科技
2016-09-21,300536,N农尚,农尚环境
2016-09-27,000790,华神集团,泰合健康
2016-09-29,300546,N雄帝,雄帝科技
2016-09-29,300545,N联得,联得装备
2016-10-10,300547,N川环,川环科技
2016-10-10,300549,N优德,优德精密
2016-10-11,002019,亿帆鑫富,亿帆医药
2016-10-13,300548,N博创,博创科技
2016-10-13,002815,N崇达,崇达技术
2016-10-13,002813,N路畅,路畅科技
2016-10-13,002447,壹桥海参,壹桥股份
2016-10-17,000813,天山纺织,德展健康
2016-10-18,000863,三湘股份,三湘印象
2016-10-19,300555,N路通,路通视信
2016-10-19,300551,N古鳌,古鳌科技
2016-10-19,300550,N和仁,和仁科技
2016-10-19,000910,大亚科技,大亚圣象
2016-10-21,002742,三圣特材,三圣股份
2016-10-24,300553,N集智,集智股份
2016-10-24,300552,N万集,万集科技
2016-10-25,000626,如意集团,远大控股
2016-10-26,002816,N和科达,和科达
2016-10-26,002817,N黄山,黄山胶囊
2016-10-26,000667,美好集团,美好置业
2016-10-27,002347,泰尔重工,泰尔股份
2016-10-31,300116,坚瑞消防,坚瑞沃能
2016-11-02,300560,N中富通,中富通
2016-11-02,300559,N佳发,佳发安泰
2016-11-02,300557,N理工,理工光科
2016-11-04,002629,仁智油服,仁智股份
2016-11-07,300556,N丝路,丝路视觉
2016-11-07,002728,台城制药,特一药业
2016-11-08,300558,N贝达,贝达药业
2016-11-08,002622,永大集团,融钰集团
2016-11-08,002256,彩虹精化,兆新股份
2016-11-10,002818,N富森美,富森美
2016-11-14,002819,N东方,东方中科
2016-11-15,300563,N神宇,神宇股份
2016-11-15,002663,普邦园林,普邦股份
2016-11-16,300566,N激智,激智科技
2016-11-16,002010,传化股份,传化智联
2016-11-17,300562,N乐心,乐心医疗
2016-11-18,300561,N汇金,汇金科技
2016-11-18,002050,三花股份,三花智控
2016-11-21,002821,N凯莱英,凯莱英
2016-11-21,002820,N桂发祥,桂发祥
2016-11-23,300567,N精测,精测电子
2016-11-23,300565,N科信,科信技术
2016-11-25,002823,N凯中,凯中精密
2016-11-28,300569,N天能,天能重工
2016-11-30,002825,N纳尔,纳尔股份
2016-11-30,002822,N中装,中装建设
2016-12-02,300568,N星源,星源材质
2016-12-02,300048,合康变频,合康新能
2016-12-07,300572,N安车,安车检测
2016-12-07,300570,N太辰光,太辰光
2016-12-09,300573,N兴齐,兴齐眼药
2016-12-09,002828,N贝肯,贝肯能源
2016-12-12,002827,N高争,高争民爆
2016-12-12,002826,N易明,易明医药
2016-12-14,300571,N平治,平治信息
2016-12-14,002830,N名雕,名雕股份
2016-12-14,002829,N星网,星网宇达
2016-12-16,000820,金城股份,神雾节能
2016-12-19,002831,N裕同,裕同科技
2016-12-21,300581,N晨曦,晨曦航空
2016-12-21,300576,N容大,容大感光
2016-12-21,300575,N中旗,中旗股份
2016-12-22,300577,N开润,开润股份
2016-12-23,002565,上海绿新,顺灏股份
2016-12-26,300579,N认证,数字认证
2016-12-26,002832,N比音,比音勒芬
2016-12-29,300582,N英飞特,英飞特
2016-12-29,002835,N同为,同为股份
2016-12-29,002833,N弘亚,弘亚数控
2016-12-30,002468,艾迪西,申通快递
2016-12-30,002837,N英维克,英维克
2016-12-30,300585,N奥联,奥联电子
2016-12-30,002836,N新宏泽,新宏泽
2017-01-05,300586,N美联,美联新材
2017-01-06,300588,N熙菱,熙菱信息
2017-01-06,300587,N天铁,天铁股份
2017-01-09,300583,N赛托,赛托生物
2017-01-09,002838,N道恩,道恩股份
2017-01-10,000519,江南红箭,中兵红箭
2017-01-11,300591,N万里马,万里马
2017-01-11,002840,N华统,华统股份
2017-01-11,002787,华源包装,华源控股
2017-01-12,300590,N移为,移为通信
2017-01-12,300580,N贝斯特,贝斯特
2017-01-13,002824,N和胜,和胜股份
2017-01-13,300584,N海辰,海辰药业
2017-01-16,300589,N江龙,江龙船艇
2017-01-16,000617,*ST济柴,石油济柴
2017-01-16,300593,N新雷能,新雷能
2017-01-18,300595,N欧普,欧普康视
2017-01-18,002120,新海股份,韵达股份
2017-01-19,000906,物产中拓,浙商中拓
2017-01-20,300596,N利安隆,利安隆
2017-01-20,002842,N翔鹭,翔鹭钨业
2017-01-20,002841,N视源,视源股份
2017-01-23,300598,N诚迈,诚迈科技
2017-01-23,300592,N华凯,华凯创意
2017-01-23,002843,N泰嘉,泰嘉股份
2017-01-24,002141,蓉胜超微,贤丰控股
2017-01-24,300597,N吉大,吉大通信
2017-01-24,300599,N雄塑,雄塑科技
2017-01-25,002839,N张家港,张家港行
2017-01-26,300600,N瑞特,瑞特股份
2017-01-26,300578,N会畅,会畅通讯
2017-01-26,002845,N同兴达,同兴达
2017-02-03,300603,N立昂,立昂技术
2017-02-03,300602,N飞荣达,飞荣达
2017-02-08,300601,N康泰,康泰生物
2017-02-08,002846,N英联,英联股份
2017-02-08,002309,中利科技,中利集团
2017-02-09,300606,N金太阳,金太阳
2017-02-09,300605,N恒锋,恒锋信息
2017-02-09,002847,N盐津,盐津铺子
2017-02-10,300607,N拓斯达,拓斯达
2017-02-10,000617,石油济柴,中油资本
2017-02-14,300610,N晨化,晨化股份
2017-02-14,300608,N思特奇,思特奇
2017-02-14,002848,N高斯,高斯贝尔
2017-02-14,002692,远程电缆,睿康股份
2017-02-15,000892,星美联合,欢瑞世纪
2017-02-16,300615,N欣天,欣天科技
2017-02-16,300612,N宣亚,宣亚国际
2017-02-16,300609,N汇纳,汇纳科技
2017-02-20,002849,N威星,威星智能
2017-02-21,300613,N富瀚微,富瀚微
2017-02-21,300611,N美力,美力科技
2017-02-22,002638,勤上光电,勤上股份
2017-02-23,300128,锦富新材,锦富技术
2017-02-24,000564,西安民生,供销大集
2017-02-24,002371,七星电子,北方华创
2017-02-24,002352,鼎泰新材,顺丰控股
2017-02-27,000881,大连国际,中广核技
2017-02-28,300140,启源装备,中环装备
2017-03-01,300617,N安靠,安靠智电
2017-03-01,000710,天兴仪表,*ST天仪
2017-03-02,300619,N金银河,金银河
2017-03-02,000953,河池化工,*ST河化
2017-03-03,002850,N科达利,科达利
2017-03-07,300618,N寒锐,寒锐钴业
2017-03-07,002851,N麦格,麦格米特
2017-03-07,002601,佰利联,龙蟒佰利
2017-03-08,300616,N尚品,尚品宅配
2017-03-10,300500,苏州设计,启迪设计
2017-03-13,002852,N道道全,道道全
2017-03-13,300620,N光库,光库科技
2017-03-13,002853,N皮阿诺,皮阿诺
2017-03-14,002061,*ST江化,江山化工
2017-03-14,000606,*ST易桥,神州易桥
2017-03-15,300623,N捷捷,捷捷微电
2017-03-15,002199,*ST东晶,东晶电子
2017-03-16,300622,N博士,博士眼镜
2017-03-17,300621,N维业,维业股份
2017-03-17,002290,禾盛新材,中科新材
2017-03-20,300628,N亿联,亿联网络
2017-03-20,300625,N三雄,三雄极光
2017-03-20,000803,金宇车城,*ST金宇
2017-03-21,000922,佳电股份,*ST佳电
2017-03-21,002856,N美芝,美芝股份
2017-03-21,300626,N华瑞,华瑞股份
2017-03-21,300349,金卡股份,金卡智能
2017-03-22,300627,N华测,华测导航
2017-03-22,002855,N捷荣,捷荣技术
2017-03-23,002647,宏磊股份,民盛金科
2017-03-24,300631,N久吾,久吾高科
2017-03-24,002857,N三晖,三晖电气
2017-03-27,300629,N新劲刚,新劲刚
2017-03-27,002858,N力盛,力盛赛车
2017-03-27,002774,N快意,快意电梯
2017-03-28,002109,*ST兴化,兴化股份
2017-03-29,000595,宝塔实业,*ST宝实
2017-03-29,000066,长城电脑,中国长城
2017-03-29,300630,N普利,普利制药
2017-03-29,000755,山西三维,*ST三维
2017-03-30,000670,*ST盈方,盈方微
2017-03-31,002419,天虹商场,天虹股份
2017-04-05,300636,N同和,同和药业
2017-04-05,300635,N达安,达安股份
2017-04-05,300099,尤洛卡,精准信息
2017-04-05,200613,大东海B,*ST东海B
2017-04-05,002069,*ST獐岛,獐子岛
2017-04-05,000962,*ST东钽,东方钽业
2017-04-05,000717,*ST韶钢,韶钢松山
2017-04-05,000613,大东海A,*ST东海A
2017-04-05,000540,中天城投,中天金融
2017-04-07,000856,*ST冀装,冀东装备
2017-04-07,002490,山东墨龙,*ST墨龙
2017-04-07,300632,N光莆,光莆股份
2017-04-07,300633,N开立,开立医疗
2017-04-07,002513,*ST蓝丰,蓝丰生化
2017-04-10,002859,N洁美,洁美科技
2017-04-11,300299,富春通信,富春股份
2017-04-11,000526,紫光学大,*ST紫学
2017-04-12,002862,N实丰,实丰文化
2017-04-13,300639,N凯普,凯普生物
2017-04-13,300637,N扬帆,扬帆新材
2017-04-13,002860,N星帅尔,星帅尔
2017-04-14,300638,N广和通,广和通
2017-04-14,002861,N瀛通,瀛通通讯
2017-04-17,200037,*ST南电B,深南电B
2017-04-17,000037,*ST南电A,深南电A
2017-04-18,000532,力合股份,华金资本
2017-04-18,300604,N长川,长川科技
2017-04-18,000972,中基健康,*ST中基
2017-04-18,300640,N德艺,德艺文创
2017-04-19,300641,N正丹,正丹股份
2017-04-19,002863,N今飞,今飞凯达
2017-04-19,002608,*ST舜船,江苏国信
2017-04-20,000738,中航动控,航发控制
2017-04-21,300338,开元仪器,开元股份
2017-04-21,002423,*ST中特,中原特钢
2017-04-21,002173,*ST创疗,创新医疗
2017-04-24,000780,平庄能源,*ST平能
2017-04-24,300554,N三超,三超新材
2017-04-24,300645,N正元,正元智慧
2017-04-24,300642,N透景,透景生命
2017-04-25,002571,德力股份,*ST德力
2017-04-26,300648,N星云,星云股份
2017-04-26,002865,N钧达,钧达股份
2017-04-26,000809,铁岭新城,*ST新城
2017-04-27,300514,N友讯达,友讯达
2017-04-27,002866,N传艺,传艺科技
2017-04-27,002306,中科云网,*ST云网
2017-04-27,002248,华东数控,*ST东数
2017-04-28,002312,三泰控股,*ST三泰
2017-04-28,002207,准油股份,*ST准油
2017-04-28,002867,N周大生,周大生
2017-04-28,002336,*ST人乐,人人乐
2017-05-02,002473,圣莱达,*ST圣莱
2017-05-02,002134,天津普林,*ST普林
2017-05-02,000933,*ST神火,神火股份
2017-05-02,000693,ST华泽,*ST华泽
2017-05-03,002504,弘高创意,*ST弘高
2017-05-03,002070,众和股份,*ST众和
2017-05-03,000982,中银绒业,*ST 中绒
2017-05-03,000932,华菱钢铁,*ST华菱
2017-05-03,000831,*ST五稀,五矿稀土
2017-05-03,000659,珠海中富,*ST中富
2017-05-03,000410,沈阳机床,*ST沈机
2017-05-04,002868,N绿康,绿康生化
2017-05-04,000622,*ST恒立,恒立实业
2017-05-04,300647,N超频三,超频三
2017-05-04,300650,N太龙,太龙照明
2017-05-05,002401,中海科技,中远海科
2017-05-08,300643,N万通,万通智控
2017-05-08,300649,N杭州园,杭州园林
2017-05-10,300651,N金陵,金陵体育
2017-05-12,002871,N伟隆,伟隆股份
2017-05-12,000504,*ST生物,南华生物
2017-05-15,200706,*ST瓦轴B,瓦轴B
2017-05-15,000968,*ST煤气,煤气化
2017-05-15,000913,*ST钱江,钱江摩托
2017-05-16,200160,南江B,东沣B
2017-05-16,002870,N香山,香山股份
2017-05-16,002869,N金溢,金溢科技
2017-05-17,300652,N雷迪克,雷迪克
2017-05-17,300653,N正海,正海生物
2017-05-18,002289,*ST宇顺,宇顺电子
2017-05-18,000633,*ST合金,合金投资
2017-05-19,200505,*ST珠江B,珠江B
2017-05-19,002739,万达院线,万达电影
2017-05-19,000505,*ST珠江,珠江控股
2017-05-22,300656,N民德,民德电子
2017-05-22,002873,N新天,新天药业
2017-05-22,002872,N天圣,天圣制药
2017-05-22,002614,蒙发利,奥佳华
2017-05-23,000408,*ST金源,金谷源
2017-05-24,002379,*ST鲁丰,鲁丰环保
2017-05-24,000033,*ST新都,新都退
2017-05-24,300657,N弘信,弘信电子
2017-05-24,300655,N晶瑞,晶瑞股份
2017-05-25,000968,煤气化,蓝焰控股
2017-05-26,002876,N三利谱,三利谱
2017-05-26,002180,艾派克,纳思达
2017-05-31,300659,N中孚,中孚信息
2017-05-31,002530,丰东股份,金财互联
2017-06-01,002379,鲁丰环保,宏创控股
2017-06-02,002875,N安奈儿,安奈儿
2017-06-05,300660,N江苏雷,江苏雷利
2017-06-05,300658,N延江,延江股份
2017-06-05,300081,恒信移动,恒信东方
2017-06-06,002877,N智能,智能自控
2017-06-07,000980,金马股份,众泰汽车
2017-06-07,300661,N圣邦,圣邦股份
2017-06-07,002878,N元隆,元隆雅图
2017-06-08,000611,*ST天首,天首发展
2017-06-09,300663,N科蓝,科蓝软件
2017-06-09,300662,N科锐,科锐国际
2017-06-09,002558,世纪游轮,巨人网络
2017-06-12,002193,山东如意,如意集团
2017-06-14,300665,N飞鹿,飞鹿股份
2017-06-15,000995,*ST皇台,皇台酒业
2017-06-16,300666,N江丰,江丰电子
2017-06-16,300405,科隆精化,科隆股份
2017-06-16,002625,龙生股份,光启技术
2017-06-19,002880,N卫光,卫光生物
2017-06-20,300668,N杰恩,杰恩设计
2017-06-20,300667,N必创,必创科技
2017-06-21,002883,N中设,中设股份
2017-06-23,002881,N美格,美格智能
2017-06-27,000408,金谷源,藏格控股
2017-06-28,002885,N京泉华,京泉华
2017-06-28,002886,N沃特,沃特股份
2017-06-29,300268,万福生科,佳沃股份
2017-06-30,300669,N沪宁,沪宁股份
2017-07-04,300670,N大烨,大烨智能
2017-07-06,300671,N富满,富满电子
2017-07-06,300143,星河生物,星普医科
2017-07-07,300007,汉威电子,汉威科技
2017-07-10,002879,N长缆,长缆科技
2017-07-12,300673,N佩蒂,佩蒂股份
2017-07-12,002884,N凌霄,凌霄泵业
2017-07-13,300083,劲胜精密,劲胜智能
2017-07-13,300672,N国科微,国科微
2017-07-17,300372,欣泰电气,欣泰退
2017-07-17,300676,N华大,华大基因
2017-07-18,002882,N金龙羽,金龙羽
2017-07-19,300459,金科娱乐,金科文化
2017-07-20,300675,N建科院,建科院
2017-07-24,300677,N英科,英科医疗
2017-07-24,002888,N惠威,惠威科技
