symbol,low_pct,high_pct,signal_mode,front_dte,back_dte,strike_mult,front_iv_mult,back_iv_mult,annual,vol,sharpe,max_dd,total,active_days,long_days,short_days,trades
510500,0.3,0.7,both,21,63,1.0,1.1,1.0,0.032999985054120495,0.036845052622662,0.8956422288788767,-0.047607686390925434,0.11989611692054125,377,138,239,117
510500,0.2,0.8,both,21,63,1.02,1.1,1.05,0.03596113893134856,0.040996208456414586,0.8771820684242276,-0.03900915041442981,0.13113248825103185,274,102,172,109
510500,0.2,0.8,both,30,90,1.02,1.1,1.0,0.037487911762566606,0.04274900037021967,0.8769307220732556,-0.04132914966487757,0.136957276623479,274,102,172,109
510500,0.3,0.7,both,30,90,1.0,1.1,1.0,0.03848297844425774,0.044037165397671836,0.8738750120890448,-0.05525736253124872,0.14076504976831727,377,138,239,117
510500,0.3,0.8,both,21,63,1.02,1.15,1.0,0.029016058279406565,0.03383553002399336,0.8575618073318425,-0.03223436471434212,0.1049046498921975,310,138,172,115
510500,0.2,0.8,both,21,63,1.02,1.1,1.0,0.030107471135588426,0.03625995175306833,0.83032297838181,-0.034474741141977384,0.10899729725482588,274,102,172,109
510500,0.2,0.8,both,30,90,1.02,1.15,1.0,0.03223260864152233,0.03945047742391259,0.8170397608923433,-0.03843067098116283,0.11699727673705795,274,102,172,109
510500,0.3,0.7,both,30,90,1.0,1.15,1.0,0.0316341469488568,0.04064642942670238,0.7782761584483723,-0.05173695962001688,0.11474024630752,377,138,239,117
510500,0.2,0.8,short_only,30,90,1.0,1.1,1.05,0.03430201931745147,0.044543214772639575,0.770084051915384,-0.04796241847547171,0.12482695055117987,172,0,172,64
510500,0.3,0.8,short_only,30,90,1.0,1.1,1.05,0.03430201931745147,0.044543214772639575,0.770084051915384,-0.04796241847547171,0.12482695055117987,172,0,172,64
510500,0.2,0.8,short_only,21,63,1.0,1.1,1.05,0.0290226065141741,0.03782825074276254,0.7672204224174132,-0.040601212734671925,0.10492917269251323,172,0,172,64
510500,0.3,0.8,short_only,21,63,1.0,1.1,1.05,0.0290226065141741,0.03782825074276254,0.7672204224174132,-0.040601212734671925,0.10492917269251323,172,0,172,64
510500,0.3,0.7,both,21,63,1.0,1.15,1.0,0.025715622618019296,0.034078647535420704,0.7545963375245734,-0.044934478083134465,0.09259401819978041,377,138,239,117
510500,0.3,0.7,both,30,90,1.02,1.1,1.05,0.03836629144420978,0.05133991236852023,0.7472995117096186,-0.05952430712530671,0.14031805922653362,377,138,239,117
510500,0.2,0.8,both,21,63,1.02,1.15,1.0,0.024828816196569736,0.03350748480457462,0.7409931345601916,-0.036016320231519405,0.08930297699923573,274,102,172,109
510500,0.3,0.7,both,21,63,1.02,1.1,1.05,0.03135762179660562,0.043387945256582953,0.7227265917103539,-0.04975128829889341,0.11369846264271555,377,138,239,117
510500,0.2,0.8,short_only,30,90,1.0,1.1,1.0,0.027690437561512793,0.03917734835419224,0.7067971346904526,-0.04236518716694602,0.0999482578923927,172,0,172,64
510500,0.3,0.8,short_only,30,90,1.0,1.1,1.0,0.027690437561512793,0.03917734835419224,0.7067971346904526,-0.04236518716694602,0.0999482578923927,172,0,172,64
510500,0.3,0.7,both,30,90,1.02,1.1,1.0,0.03190534542159518,0.04532940528438838,0.7038553720576498,-0.05284292078897287,0.11576263714654611,377,138,239,117
510500,0.2,0.8,short_only,21,63,1.0,1.1,1.0,0.022237692450923774,0.0333063041388892,0.6676721727571849,-0.03594907300008017,0.07972753111465747,172,0,172,64
510500,0.3,0.8,short_only,21,63,1.0,1.1,1.0,0.022237692450923774,0.0333063041388892,0.6676721727571849,-0.03594907300008017,0.07972753111465747,172,0,172,64
510500,0.3,0.7,both,21,63,1.02,1.1,1.0,0.02513911083857967,0.03844445063302563,0.6539074020993804,-0.04436043708658932,0.09045371094794619,377,138,239,117
510500,0.2,0.8,short_only,30,90,1.02,1.1,1.05,0.029018969125226945,0.045246484621500056,0.6413530104709576,-0.04684099505253275,0.10491555081122139,172,0,172,64
510500,0.3,0.8,short_only,30,90,1.02,1.1,1.05,0.029018969125226945,0.045246484621500056,0.6413530104709576,-0.04684099505253275,0.10491555081122139,172,0,172,64
510500,0.3,0.7,both,30,90,1.02,1.15,1.0,0.025878731249884268,0.04189939302006448,0.6176397647930519,-0.04965547322855871,0.09320010444370608,377,138,239,117
510500,0.2,0.8,short_only,21,63,1.02,1.1,1.05,0.022814108018218038,0.038606416713703205,0.5909408321264961,-0.03900915041442992,0.08185244973993511,172,0,172,64
510500,0.3,0.8,short_only,21,63,1.02,1.1,1.05,0.022814108018218038,0.038606416713703205,0.5909408321264961,-0.03900915041442992,0.08185244973993511,172,0,172,64
510500,0.2,0.8,short_only,30,90,1.02,1.1,1.0,0.022838796820019658,0.03992621874344796,0.572025038653769,-0.0413291496648777,0.0819435299679907,172,0,172,64
510500,0.3,0.8,short_only,30,90,1.02,1.1,1.0,0.022838796820019658,0.03992621874344796,0.572025038653769,-0.0413291496648777,0.0819435299679907,172,0,172,64
510500,0.3,0.7,short_only,30,90,1.0,1.1,1.05,0.02646475289137462,0.04670830561222378,0.5665962946951489,-0.06213186518192141,0.09537964817230304,239,0,239,66
510500,0.2,0.8,short_only,30,90,1.0,1.15,1.0,0.020390970165111932,0.036018123509287035,0.5661308302153568,-0.039305699780324256,0.07293975526753038,172,0,172,64
510500,0.3,0.8,short_only,30,90,1.0,1.15,1.0,0.020390970165111932,0.036018123509287035,0.5661308302153568,-0.039305699780324256,0.07293975526753038,172,0,172,64
510500,0.3,0.7,short_only,21,63,1.0,1.1,1.05,0.02152727304330848,0.03939326889734892,0.5464708475806946,-0.05325045793151161,0.07711271360773142,239,0,239,66
510500,0.3,0.7,both,21,63,1.02,1.15,1.0,0.01882453100133885,0.03559355871530051,0.5288746526277183,-0.04209691415570589,0.06720608704698083,377,138,239,117
510500,0.2,0.8,short_only,21,63,1.02,1.1,1.0,0.01655326815084801,0.034148262555061336,0.4847470094315104,-0.041962731901520924,0.058931402791123855,172,0,172,64
510500,0.3,0.8,short_only,21,63,1.02,1.1,1.0,0.01655326815084801,0.034148262555061336,0.4847470094315104,-0.041962731901520924,0.058931402791123855,172,0,172,64
510500,0.3,0.7,short_only,30,90,1.0,1.1,1.0,0.01933717884860897,0.04107851317847824,0.47073706793117476,-0.055257362531248654,0.06908013012489911,239,0,239,66
510500,0.2,0.8,short_only,21,63,1.0,1.15,1.0,0.014192609911205967,0.030639136715664587,0.463218335520199,-0.03386105429582555,0.05037963868226947,172,0,172,64
510500,0.3,0.8,short_only,21,63,1.0,1.15,1.0,0.014192609911205967,0.030639136715664587,0.463218335520199,-0.03386105429582555,0.05037963868226947,172,0,172,64
510500,0.3,0.7,short_only,30,90,1.02,1.1,1.05,0.021200577534506992,0.047949845134215255,0.44214068836228704,-0.05952430712530662,0.07591177359266954,239,0,239,66
510500,0.2,0.8,short_only,30,90,1.02,1.15,1.0,0.01617087383228033,0.036765303006131816,0.43984062444917993,-0.03932442606843264,0.05754277569022803,172,0,172,64
510500,0.3,0.8,short_only,30,90,1.02,1.15,1.0,0.01617087383228033,0.036765303006131816,0.43984062444917993,-0.03932442606843264,0.05754277569022803,172,0,172,64
510500,0.3,0.7,short_only,21,63,1.0,1.1,1.0,0.013889281483653093,0.034680801402078354,0.4004890579841311,-0.047607686390925365,0.049284378927733075,239,0,239,66
510500,0.3,0.7,short_only,21,63,1.02,1.1,1.05,0.015535246071811892,0.04077001176698594,0.3810459060105488,-0.04975128829889317,0.05523743103518064,239,0,239,66
510500,0.3,0.7,short_only,30,90,1.02,1.1,1.0,0.014509297735729954,0.04234724256161498,0.3426267416259516,-0.052842920788972556,0.05152400647593125,239,0,239,66
510500,0.2,0.8,short_only,21,63,1.02,1.15,1.0,0.009281669793849145,0.03147086169697805,0.29492900077599105,-0.04855081744465106,0.03274718001591981,172,0,172,64
510500,0.3,0.8,short_only,21,63,1.02,1.15,1.0,0.009281669793849145,0.03147086169697805,0.29492900077599105,-0.04855081744465106,0.03274718001591981,172,0,172,64
510500,0.3,0.7,short_only,30,90,1.0,1.15,1.0,0.01057115779432416,0.037835629539730395,0.27939690505806464,-0.05173695962001673,0.03735641376167398,239,0,239,66
510500,0.3,0.7,short_only,21,63,1.02,1.1,1.0,0.008425929197035664,0.036099474031010624,0.23340864162723027,-0.04802923618466687,0.02969643834656721,239,0,239,66
510500,0.3,0.7,short_only,30,90,1.02,1.15,1.0,0.00637793890546301,0.03906137760636987,0.1632799275472286,-0.04965547322855852,0.022421396824621187,239,0,239,66
510500,0.3,0.7,short_only,21,63,1.0,1.15,1.0,0.003972197333705685,0.03196975271124252,0.12424860991523458,-0.04493447808313406,0.013922436567281649,239,0,239,66
510500,0.3,0.7,short_only,21,63,1.02,1.15,1.0,-0.0007144051810709096,0.03333011874507389,-0.02143422249812707,-0.05790191107502317,-0.0024894211449566495,239,0,239,66
