date,return,nav,holding,next_target,is_signal,score,r2
2018-05-11,-0.0004856854445415282,0.9546627275331263,0.159928,0.159928,False,40.93979348014462,0.7467836989736059
2018-05-14,0.021392333875994263,0.9750851913394822,0.159928,0.159928,False,46.136471597426976,0.7712239196763815
2018-05-15,-0.002035403115686174,0.9731004999029704,0.159928,0.159928,False,49.310707038372705,0.7989104420305024
2018-05-16,0.0027406042949422726,0.975767383312415,0.159928,0.159928,False,50.1178362249694,0.8111117806961554
2018-05-17,0.0033442309297926354,0.9790305747759712,0.159928,0.159928,False,52.77639412698493,0.8381021821460924
2018-05-18,-0.0018737219525530868,0.9771961436957928,0.159928,0.159928,False,50.17021841226813,0.8345457439527688
2018-05-21,-0.007750014595131249,0.9696228593198444,0.159928,0.159928,False,47.15415262329811,0.8173246905768813
2018-05-22,0.0016655166585104464,0.9712377823445141,0.159928,0.159928,False,45.99593233681421,0.8167714895177691
2018-05-23,-0.008909784512083019,0.962584262993831,0.159928,0.159928,False,43.899841983206485,0.7858703248137319
2018-05-24,-0.011960349072022258,0.9510714191971895,0.159928,0.159928,False,40.08910665590084,0.68811381024363
2018-05-25,0.01773011223385179,0.9679340222019643,0.159928,0.159928,False,38.64422750963794,0.6658081411851787
2018-05-28,0.032310861703893856,0.9992088045318257,0.159928,0.159928,False,41.29310335677285,0.6889820470573703
2018-05-29,-0.0006789288187744047,0.9985304128784559,0.159928,0.159928,False,40.16719940130918,0.6871286727847092
2018-05-30,0.034742074908642895,1.0332214312812373,0.159928,0.159928,False,43.38705418726419,0.6672357791137512
2018-05-31,0.03819829588924928,1.0726887292324316,0.159928,0.159928,False,51.704428357461964,0.6200329838360321
2018-06-01,0.0007611782526200095,1.073505236564954,0.159928,0.159928,False,55.40306874745478,0.6205496430992444
2018-06-04,0.01013444685295295,1.0843846183312882,0.159928,0.159928,False,62.15103097904398,0.6528129599573145
2018-06-05,-0.013648705622239188,1.0695841718944001,0.159928,0.159928,False,65.79789849146253,0.6894894420833744
2018-06-06,-0.002386569127446503,1.0670315353305515,0.159928,0.159928,False,65.5622652580178,0.7070938257865126
2018-06-07,-0.0034169244225503714,1.063385569217849,0.159928,0.159928,False,65.53393176230415,0.7235723027364833
2018-06-08,-0.004336957084962956,1.0587737116393823,0.159928,0.159928,False,61.60320623997655,0.718461349233052
2018-06-11,-0.00011770356994467157,1.0586490901937589,0.159928,0.159928,False,60.792361716916595,0.7312349428446916
2018-06-12,0.022560483457676472,1.0825327254805595,0.159928,0.159928,False,61.35457930701813,0.7568514954358747
2018-06-13,0.0038547423599788466,1.0867056102335326,0.159928,0.159928,False,61.14926286933063,0.7765506704779402
2018-06-14,-0.0029529392694307433,1.0834966345627632,0.159928,0.159928,False,59.563586453542364,0.7825665949104688
2018-06-15,0.01185514792183695,1.0963416474383174,0.159928,0.159928,False,58.29857640907166,0.7875575667934559
2018-06-19,0.012736987306969816,1.1103057370858416,0.159928,0.159928,False,55.581665467145164,0.7863666482834772
2018-06-20,0.015108834201547516,1.1270811623804986,0.159928,0.159928,False,53.92347217377478,0.787378443423162
2018-06-21,0.015901583293855825,1.1450035373630278,0.159928,1.512200,True,59.79509418908618,0.8184749489985204
2018-06-22,-0.011812159711615866,1.1314785727093306,1.512200,1.512200,False,63.096036218357916,0.8497763091879812
2018-06-25,-0.01892731166986117,1.1100627251158914,1.512200,1.512200,False,63.13491043634336,0.8666951638715833
2018-06-26,-0.03371783535880135,1.0726338129124915,1.512200,1.512200,False,56.883393313364564,0.7597217846534466
2018-06-27,-0.017294680028811515,1.0540829543300858,1.512200,1.512200,False,46.41393852895459,0.555147567969573
2018-06-28,-0.0035297913061069774,1.0503622614819759,1.512200,1.512800,True,39.20533452008964,0.4654683877583917
2018-06-29,-0.016120317275829965,1.0334300885723282,1.512800,1.512800,False,31.804305706565433,0.3545650907971368
2018-07-02,-0.018723281478026044,1.014080886136127,1.512800,cash,True,,0.22019773410954005
2018-07-03,0.0,1.014080886136127,cash,cash,False,,0.20487944076915265
2018-07-04,0.0,1.014080886136127,cash,1.512660,True,32.430981380627074,0.39298412538606436
2018-07-05,0.004460454260966529,1.0186041475456575,1.512660,1.512660,False,42.90615233952291,0.5645498256432641
2018-07-06,0.007332009091045366,1.0260725624156388,1.512660,1.512660,False,52.60921838163187,0.6982812738166085
2018-07-09,0.000690880531876159,1.0267814559733042,1.512660,1.512660,False,61.05536685542646,0.8063848740925532
2018-07-10,0.0013190537277429915,1.0281358358803832,1.512660,1.512660,False,67.5459994614212,0.8808901604163092
2018-07-11,-0.009626237622156086,1.0182387560163446,1.512660,1.512660,False,70.97897208348417,0.9188141269661062
2018-07-12,-0.0013211407887854243,1.0168935192630493,1.512660,1.512660,False,71.34604389860823,0.9189147661268804
2018-07-13,-0.013100131920163016,1.0035720800119445,1.512660,1.512660,False,67.44895815452747,0.8625308726028638
2018-07-16,0.017176892426631785,1.0208103296726807,1.512660,1.512660,False,63.2958420138285,0.8320129953202847
2018-07-17,-0.0015756112355653773,1.0192019294478671,1.512660,1.512660,False,57.21352384530738,0.7884345608872056
2018-07-18,-0.007622201222905245,1.0114333672548421,1.512660,1.512660,False,53.01254531962996,0.7182115103785855
2018-07-19,-0.013716786831263983,0.9975597513621799,1.512660,1.512660,False,43.43613825468854,0.5684104074964389
2018-07-20,0.01195488026198599,1.0094854587438913,1.512660,1.512660,False,36.01927529820138,0.45882719655665793
2018-07-23,0.031838281709237304,1.041625741160758,1.512660,1.512660,False,31.615301755678953,0.43914294753418304
2018-07-24,-0.013329912190671589,1.0277409614955417,1.512660,1.512660,False,27.88399940113215,0.38146352519097887
2018-07-25,0.0005880679103373865,1.0283453429751366,1.512660,1.512660,False,24.528265534166756,0.3200079487530467
2018-07-26,-0.005469866461653594,1.0227204312725993,1.512660,cash,True,,0.22161724656507534
2018-07-27,0.0,1.0227204312725993,cash,1.512800,True,17.4402128429179,0.469658595583402
2018-07-30,0.025122021110197235,1.0484132355368596,1.512800,1.512800,False,17.886224839721905,0.4751836927020606
2018-07-31,0.00143463757853457,1.0499173285623937,1.512800,1.512800,False,15.750768028136827,0.46816578915909796
2018-08-01,-0.003004104601350255,1.046763267084622,1.512800,cash,True,,0.07069233678780532
2018-08-02,0.0,1.046763267084622,cash,1.512800,True,15.70569716754255,0.511831409596897
2018-08-03,0.013262583541666206,1.0606460523626793,1.512800,1.512800,False,20.03717557820431,0.5970581103870737
2018-08-06,0.027791236097945315,1.0901227172202441,1.512800,1.512800,False,29.435016969399616,0.7017601307727362
2018-08-07,-0.007626688121008307,1.0818086912423792,1.512800,1.512800,False,34.84834799121118,0.7755258640944374
2018-08-08,0.0046861399882929256,1.086878198210093,1.512800,1.512800,False,41.14479107040771,0.859536226674124
2018-08-09,-0.010296332128618246,1.0756873392979678,1.512800,1.512800,False,43.81605776556927,0.9022489535840171
2018-08-10,-0.009407485812905403,1.0655678259144001,1.512800,1.512800,False,42.32702725312712,0.8898740579738337
2018-08-13,-0.022054575017504408,1.042067180361532,1.512800,1.512800,False,34.26656313269985,0.7756771372855839
2018-08-14,-0.0009153526282269508,1.041113321429199,1.512800,1.512800,False,24.117238212550003,0.6405930781158244
2018-08-15,0.003350524522497622,1.0446015971433464,1.512800,1.512800,False,14.444701165289526,0.5069636822272849
2018-08-16,0.011236235291540275,1.0563389864747679,1.512800,cash,True,,0.057128458344684004
2018-08-17,0.0,1.0563389864747679,cash,cash,False,,0.04655000412023052
2018-08-20,0.0,1.0563389864747679,cash,cash,False,,0.049446033889191505
2018-08-21,0.0,1.0563389864747679,cash,cash,False,,0.1705955991974093
2018-08-22,0.0,1.0563389864747679,cash,cash,False,,0.2628821573411592
2018-08-23,0.0,1.0563389864747679,cash,1.512000,True,15.852598822765025,0.34187367892895953
2018-08-24,0.005246773646525149,1.0618813580308009,1.512000,1.512000,False,17.840880179552773,0.41219555273866443
2018-08-27,-0.007719438970411607,1.0536842296936644,1.512000,1.512000,False,19.255884098351004,0.4885808647658211
2018-08-28,-0.008565051933310808,1.0446593695450275,1.512000,1.512660,True,21.884333866850213,0.7715705239007744
2018-08-29,0.007912013020301423,1.0529247280786476,1.512660,1.512660,False,26.33296735525374,0.9124912847641455
2018-08-30,-0.0019746131785353116,1.0508456090345777,1.512660,1.512660,False,26.70934597712645,0.9303522643579463
2018-08-31,0.004940059145374542,1.0560368484958655,1.512660,1.512660,False,27.398247402004674,0.9469299895811396
2018-09-03,0.01836266961280142,1.0754285042437393,1.512660,1.512660,False,29.107026598808265,0.9298413919257218
2018-09-04,0.020759356205665824,1.0977537076370614,1.512660,1.512660,False,32.84429807379943,0.8781311772274213
2018-09-05,0.007088911777132889,1.105535586823521,1.512660,1.512660,False,34.95939722723421,0.8510228058762636
2018-09-06,0.017054869255844984,1.12439035171448,1.512660,1.512660,False,39.55285957502879,0.8287474143996255
2018-09-07,-0.012069157106173178,1.1108199079109726,1.512660,1.512660,False,40.499445512847586,0.8441280333863073
2018-09-10,-0.001390578716121249,1.109275225389588,1.512660,1.512660,False,42.67325953362517,0.8784326452433376
2018-09-11,0.017490540919070874,1.128677049109776,1.512660,1.512660,False,44.22976338298187,0.8918112388014252
2018-09-12,0.013087639571298437,1.1434487675209215,1.512660,1.512660,False,47.37512035271161,0.907602710657966
2018-09-13,0.012177446187684238,1.1573730533557813,1.512660,1.512660,False,50.05929486031421,0.9158301779321407
2018-09-14,-0.021778844830033006,1.1321668052162843,1.512660,1.512660,False,47.748473610086855,0.9153860157315962
2018-09-17,0.006067432090762104,1.1390361504223492,1.512660,1.512660,False,46.72445414784989,0.9209325561353657
2018-09-18,-0.0006284578082280667,1.1383203142597622,1.512660,1.512660,False,43.80652693696162,0.9126153376344982
2018-09-19,0.0025301417718108787,1.1412004260365718,1.512660,1.512660,False,41.24782638718079,0.9028186582984706
2018-09-20,-0.014390008499804097,1.1247785422059255,1.512660,1.512660,False,35.678207163209,0.846302036728485
2018-09-21,-0.009577067851831433,1.1140064617889354,1.512660,1.512200,True,29.52336851561986,0.7726895737969535
2018-09-25,-0.026707621555093985,1.0842539987975472,1.512200,1.512200,False,26.540576877440394,0.7158287467758547
2018-09-26,-0.004815807868462585,1.079032439858726,1.512200,0.159928,True,34.605273011123046,0.34019556208200097
2018-09-27,0.018129320799894266,1.0985945651144176,0.159928,0.159928,False,45.02202457563613,0.46927630140440724
2018-09-28,-0.002087777432414395,1.0963009441739986,0.159928,0.159928,False,54.65921078238739,0.6061732900956688
2018-10-08,-0.0048401295777981135,1.090994705547934,0.159928,0.159928,False,62.34593593693186,0.7223287442962627
2018-10-09,-0.01669734984857152,1.072777985266461,0.159928,0.159928,False,65.24075492316054,0.779454148457537
2018-10-10,-0.012619855883444164,1.0592396816974667,0.159928,0.159928,False,62.887604383569766,0.7693046438046329
2018-10-11,0.027982936239665968,1.088880318172931,0.159928,0.159928,False,65.84008229269928,0.8168015508532473
2018-10-12,0.037876688935236436,1.1301234992720683,0.159928,0.159928,False,71.92549367430242,0.8462930664827641
2018-10-15,0.006392495020521194,1.137347808113739,0.159928,0.159928,False,75.9441871025352,0.8667905380628289
2018-10-16,0.007427964757482197,1.1457959875494075,0.159928,0.159928,False,79.3319967997946,0.8849500926228886
2018-10-17,-0.008220153768099037,1.1363773683448806,0.159928,0.159928,False,80.49271078335016,0.894086348423203
2018-10-18,0.011273986282772874,1.1491888712076543,0.159928,0.159928,False,77.55516656425736,0.8925988464400432
2018-10-19,5.421408769978875e-05,1.1492511734339017,0.159928,0.159928,False,70.23784593966698,0.8901470183690423
2018-10-22,0.00551741361312863,1.15559206750311,0.159928,0.159928,False,65.83000775100686,0.8859075404684116
2018-10-23,-0.014580301668557505,1.1387431865531226,0.159928,0.159928,False,59.735511980645676,0.8582604166456554
2018-10-24,-0.020146853859686065,1.1158010939899237,0.159928,1.512800,True,54.23819634807378,0.8928401836754726
2018-10-25,0.010804194182686855,1.1278564256786452,1.512800,1.512800,False,52.852352511721804,0.8941434569629269
2018-10-26,-0.0019238867933382142,1.1256865575965005,1.512800,1.512000,True,60.11766933612354,0.6313582582058275
2018-10-29,0.011090384126105857,1.1381708539258395,1.512000,1.512000,False,70.31408390166533,0.7093933410432515
2018-10-30,0.04514013838520281,1.1895480437780563,1.512000,1.512000,False,83.20348054801192,0.7600309620519461
2018-10-31,-0.029949477018813786,1.1539217019781505,1.512000,1.512000,False,87.73724849503144,0.801614138594081
2018-11-01,0.004987183023444253,1.1596765207006399,1.512000,1.512000,False,91.9066743600649,0.8404325916019372
2018-11-02,-0.007464394290728427,1.1510202379004302,1.512000,1.512000,False,93.47281824229567,0.8615765085266148
2018-11-05,-0.0006489482756677489,1.150273285301786,1.512000,1.512000,False,91.40245965846512,0.8616950240960367
2018-11-06,-0.004776085634121796,1.1447794815885421,1.512000,1.512000,False,86.14365086137643,0.8409017116469751
2018-11-07,-0.016506831795070398,1.125882799243512,1.512000,1.512000,False,76.66588259695611,0.7802114806806006
2018-11-08,-0.009189250681710504,1.1155367799630376,1.512000,1.512000,False,63.79964553942366,0.6854866752781127
2018-11-09,0.00594765605266967,1.1221716090443603,1.512000,1.512000,False,48.521389521585014,0.5850168199598803
2018-11-12,-0.006221742194551405,1.1151897465948413,1.512000,1.512000,False,31.376068119524746,0.45888278300254437
2018-11-13,0.0037753676734020303,1.119399997913845,1.512000,1.512000,False,15.244214043372633,0.33211721866559846
2018-11-14,-0.01222162650083436,1.105719109234307,1.512000,cash,True,,0.21240708700926972
2018-11-15,0.0,1.105719109234307,cash,1.512980,True,11.026636828182358,0.3334669000267011
2018-11-16,-0.00020592357712323484,1.10549141560004,1.512980,1.512980,False,13.657268247320099,0.4812880932746771
2018-11-19,-0.009357047151025588,1.0951472802992164,1.512980,1.512980,False,14.530152120175286,0.5669998842468276
2018-11-20,-0.0018495064028208885,1.0931217983922712,1.512980,1.512980,False,14.243722221206172,0.5795015896061244
2018-11-21,-0.0009460802924092793,1.0920876174016092,1.512980,1.512980,False,13.39065113000633,0.5597255798784221
2018-11-22,0.004994676917018381,1.0975422422156067,1.512980,1.512980,False,13.3173327085452,0.5780714181450577
2018-11-23,0.0006057200166036392,1.0982070455207846,1.512980,1.512980,False,11.924787606819315,0.5465264739292178
2018-11-26,-0.002743101739228093,1.0951945518641841,1.512980,1.512980,False,11.685240914825988,0.5550749624349123
2018-11-27,0.004239804996425844,1.0998379631972364,1.512980,1.512980,False,10.774952629451985,0.5319821243330445
2018-11-28,0.018391572552261426,1.1200657128931097,1.512980,1.512980,False,11.195200847008888,0.5333294779292233
2018-11-29,-0.012442320436606535,1.1061294963832375,1.512980,1.512200,True,14.498438320936147,0.7459988104308448
2018-11-30,-0.0003847352962911277,1.10570392932371,1.512200,1.512200,False,14.568604216035823,0.7490499964747834
2018-12-03,-0.024957617186233128,1.078108193934335,1.512200,cash,True,,0.16922332132179269
2018-12-04,0.0,1.078108193934335,cash,cash,False,,0.2736629875740602
2018-12-05,0.0,1.078108193934335,cash,0.159928,True,31.941726850201942,0.44122996197892517
2018-12-06,0.003538847746440865,1.081923454686859,0.159928,0.159928,False,40.39700420664238,0.6344975658142994
2018-12-07,-0.010654289509969161,1.0703963289729992,0.159928,0.159928,False,47.21289847588392,0.799691625141146
2018-12-10,0.0009103330713899904,1.0713707461507578,0.159928,0.159928,False,49.20621893364379,0.8506072699749874
2018-12-11,0.0004157943388323204,1.0718162160417979,0.159928,0.159928,False,51.87460617968796,0.9025793217118417
2018-12-12,0.009169887663461829,1.081644650338778,0.159928,0.159928,False,52.62828082432238,0.9154019096604402
2018-12-13,0.005822886239815528,1.0879429440896058,0.159928,0.159928,False,51.92758460833079,0.9137191768953088
2018-12-14,0.009102466055728176,1.0978459078087504,0.159928,0.159928,False,49.03753006480443,0.9139487365016132
2018-12-17,-0.009219469270089542,1.087724351198414,0.159928,0.159928,False,44.45708971597855,0.8973193816720104
2018-12-18,-0.0010947788198318875,1.0865335336169066,0.159928,0.159928,False,39.96918238753206,0.8712022648301377
2018-12-19,0.0007117772959355229,1.0873069035174077,0.159928,0.159928,False,36.05055724916294,0.8400569054195908
2018-12-20,0.0016230432416755036,1.0890716496387887,0.159928,0.159928,False,30.361232543578005,0.8129053738476487
2018-12-21,-0.006468124810003362,1.0820273982818887,0.159928,0.159928,False,27.94065035028281,0.7597916083506031
2018-12-24,-0.005845481649140449,1.0757024269813646,0.159928,0.159928,False,22.970370202520094,0.6460996566362539
