date,return,nav,holding,next_target,is_signal,score,beta,next_beta
2018-07-04,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
2018-07-05,0.0,0.9951203703994433,cash,cash,False,,0.0,0.0
2018-07-06,0.0,0.9951203703994433,cash,1.512660,True,9.362126084755722,0.0,1.0591585108115436
2018-07-09,-0.0006223770075487467,0.9945010303611633,1.512660,1.512660,False,25.287065697598084,1.0591585108115436,1.0884948560720311
2018-07-10,0.0008169380501739099,0.9953134760938025,1.512660,1.512660,False,40.23295971392742,1.0884948560720311,1.0860517828761287
2018-07-11,-0.007944748864711415,0.9874059604845743,1.512660,1.512660,False,53.404441447315,1.0860517828761287,1.0854011304937168
2018-07-12,-0.003633138448016493,0.9838185779257371,1.512660,1.512660,False,66.64201879837024,1.0854011304937168,1.0965854383466225
2018-07-13,-0.013691875282406563,0.9703482566562633,1.512660,1.512660,False,78.42440888590285,1.0965854383466225,1.088445616494908
2018-07-16,0.01732967818047415,0.9871640796671005,1.512660,1.512660,False,91.95691382800203,1.088445616494908,1.0825061346448657
2018-07-17,-0.001591492459511512,0.9855930154780097,1.512660,1.512660,False,87.24681962656992,1.0825061346448657,1.0638311219324685
2018-07-18,-0.00713623856102763,0.978559588595476,1.512660,1.512660,False,88.18880394440592,1.0638311219324685,1.0519705142922744
2018-07-19,-0.013260135988354071,0.9655837553779921,1.512660,1.512660,False,75.49813084981938,1.0519705142922744,1.075324685590325
2018-07-20,0.011012903535198015,0.9762176361311242,1.512660,1.512660,False,70.88884278395996,1.075324685590325,1.0639646893186887
2018-07-23,0.031359342196924045,1.0068311790412325,1.512660,1.512660,False,67.7329750781113,1.0639646893186887,1.0752041365676814
2018-07-24,-0.014637258362227956,0.9920939309464595,1.512660,1.512660,False,70.1980619724749,1.0752041365676814,1.098746770597892
2018-07-25,0.0005132349305680961,0.9926031082062258,1.512660,1.512660,False,71.18880294608721,1.098746770597892,1.0802316062018988
2018-07-26,-0.004938179010171906,0.9877014563718504,1.512660,1.512660,False,64.0825149724716,1.0802316062018988,1.084697300157529
2018-07-27,0.0008939864240586903,0.9885844480648698,1.512660,1.512800,True,65.26027286771748,1.084697300157529,0.4005755194778767
2018-07-30,0.017797776082643324,1.0061790527103118,1.512800,1.512800,False,64.63741882587885,0.4005755194778767,0.4061606399265363
2018-07-31,0.0018434987523603397,1.0080339425386344,1.512800,1.512800,False,63.961993274837084,0.4061606399265363,0.3936619896537966
2018-08-01,-0.012744131652791868,0.9951874252644393,1.512800,1.512200,True,58.32147349557401,0.3936619896537966,0.776289968710317
2018-08-02,-0.013645777971728612,0.9816073186190245,1.512200,1.512800,True,48.84166209168194,0.776289968710317,0.40527553745280614
2018-08-03,0.005375000672861452,0.9868834586170875,1.512800,1.512800,False,39.78120725727363,0.40527553745280614,0.41741839637217076
2018-08-06,0.015441770591761772,1.002122686585857,1.512800,1.512800,False,37.73241955688396,0.41741839637217076,0.4135120972678449
2018-08-07,0.008371143650942603,1.0105115995511358,1.512800,1.512800,False,38.49196773345938,0.4135120972678449,0.3959178055897671
2018-08-08,-0.004612363186795698,1.0058507530495362,1.512800,1.512800,False,33.7883897003142,0.3959178055897671,0.4148886695642167
2018-08-09,0.004593491650187298,1.0104711200850038,1.512800,1.512800,False,34.72061554488112,0.4148886695642167,0.42542098721926674
2018-08-10,-0.006452372233464954,1.0039511842870492,1.512800,1.512800,False,33.953872517230465,0.42542098721926674,0.4330445426930115
2018-08-13,-0.01926291240725342,0.9846121605629694,1.512800,1.512800,False,27.564218114853567,0.4330445426930115,0.4290422337350743
2018-08-14,-0.002880558340474293,0.9817759277917273,1.512800,1.512800,False,19.311014309019466,0.4290422337350743,0.41579755849001804
2018-08-15,-0.008833598666116327,0.9731033132655612,1.512800,1.512800,False,7.6183369160119545,0.41579755849001804,0.4193406725273462
2018-08-16,0.0060050383646599315,0.9789468359944986,1.512800,cash,True,,0.4193406725273462,0.0
2018-08-17,0.0,0.9789468359944986,cash,cash,False,,0.0,0.0
2018-08-20,0.0,0.9789468359944986,cash,cash,False,,0.0,0.0
2018-08-21,0.0,0.9789468359944986,cash,1.512000,True,1.43926038634159,0.0,0.9114875360030381
2018-08-22,0.0044093987006681434,0.983263402901156,1.512000,1.512000,False,8.032608585340093,0.9114875360030381,0.9091276004824922
2018-08-23,0.003788733062842997,0.9869887254652111,1.512000,1.512000,False,15.25122982175788,0.9091276004824922,0.9053116386268109
2018-08-24,0.00502522211189671,0.9919485630326116,1.512000,1.512000,False,22.551893609548873,0.9053116386268109,0.8860734891262427
2018-08-27,-0.0051888813693667935,0.9868014596145215,1.512000,1.512000,False,31.237782512929428,0.8860734891262427,0.8847859021061087
2018-08-28,-0.008236603475079485,0.978673567283047,1.512000,1.512660,True,42.398563752817665,0.8847859021061087,1.176708787431608
2018-08-29,0.009057694122359905,0.9875380931011356,1.512660,1.512660,False,53.6745926613779,1.176708787431608,1.1780354414458836
2018-08-30,0.0007215179997441812,0.9882506196107411,1.512660,1.512660,False,54.77233573776437,1.1780354414458836,1.1778583347220737
2018-08-31,0.00685124911109658,0.9950213707898898,1.512660,1.512660,False,53.37745878695369,1.1778583347220737,1.179252102396627
2018-09-03,0.0174673063255677,1.0124017138739632,1.512660,1.512660,False,48.30482631983784,1.179252102396627,1.1752090073081
2018-09-04,0.018897868902698622,1.0315339487396207,1.512660,1.512660,False,53.42857270221342,1.1752090073081,1.1812339776533165
2018-09-05,0.009877679867796862,1.041723110858035,1.512660,1.512660,False,49.90985307993646,1.1812339776533165,1.193093825725811
2018-09-06,0.017924287336674283,1.0603952552223086,1.512660,1.512660,False,53.43988470479174,1.193093825725811,1.1946920310256035
2018-09-07,-0.012005388241243531,1.0476647984941923,1.512660,1.512660,False,54.488578616920144,1.1946920310256035,1.1850059361899046
2018-09-10,0.0019645452367527128,1.0497229833837876,1.512660,1.512660,False,56.17522820089643,1.1850059361899046,1.1822324602981986
2018-09-11,0.01756723156184825,1.0681637101086847,1.512660,1.512660,False,58.369304291081725,1.1822324602981986,1.1765202708247195
2018-09-12,0.013422821271624752,1.082501480678309,1.512660,1.512660,False,58.99581140447727,1.1765202708247195,1.2350047871369483
2018-09-13,0.010813668745218497,1.094207293106573,1.512660,1.512660,False,59.79331959619235,1.2350047871369483,1.2214828765897519
2018-09-14,-0.019380218316907394,1.0730013168822152,1.512660,1.512660,False,50.23493268407824,1.2214828765897519,1.2127252475012933
2018-09-17,0.009150756574146435,1.082820090736743,1.512660,1.512660,False,41.183415812274276,1.2127252475012933,1.2329298290570934
2018-09-18,-0.0047339916141661,1.0776940295075446,1.512660,1.512660,False,36.66141268481452,1.2329298290570934,1.224761242804152
2018-09-19,-3.155984532787759e-05,1.0776600176506625,1.512660,1.512660,False,32.458609531920956,1.224761242804152,1.1978076700741302
2018-09-20,-0.014247610395783705,1.0623059375800625,1.512660,1.512660,False,26.3506600178314,1.1978076700741302,1.1993432152031736
2018-09-21,-0.012598287389819496,1.0489227020825171,1.512660,1.512200,True,22.493018003064215,1.1993432152031736,0.9395860875996968
2018-09-25,-0.02686691587879031,1.0207413840823127,1.512200,1.512200,False,24.362896581237056,0.9395860875996968,0.9723971117452215
2018-09-26,-0.004682877662012919,1.0159613770561016,1.512200,0.159928,True,38.37105095044559,0.9723971117452215,0.9400937142897368
2018-09-27,0.017379812695234476,1.033618595494929,0.159928,0.159928,False,53.440567385986405,0.9400937142897368,0.9939114678832582
2018-09-28,-0.002029713737926375,1.0315206456318768,0.159928,0.159928,False,67.44498222567462,0.9939114678832582,0.9805568232105576
2018-10-08,-0.005464808655355813,1.0258835826794495,0.159928,0.159928,False,71.99496263081215,0.9805568232105576,1.0260067865583669
2018-10-09,-0.01663242369483464,1.00882065227075,0.159928,0.159928,False,72.43913835162837,1.0260067865583669,1.0363831433338873
2018-10-10,-0.012580606685152596,0.9961290764286725,0.159928,0.159928,False,71.70103746705003,1.0363831433338873,1.024112341487915
2018-10-11,0.029662351249440944,1.025676606983481,0.159928,0.159928,False,63.409894242504556,1.024112341487915,1.0278451490786422
2018-10-12,0.038066614802676924,1.0647206432936378,0.159928,0.159928,False,57.88296042684363,1.0278451490786422,0.8925393103406551
2018-10-15,0.004410845992642631,1.0694169620763934,0.159928,0.159928,False,50.70009074188554,0.8925393103406551,0.8755123900455308
2018-10-16,0.0044790863982497875,1.0742069730452874,0.159928,0.159928,False,37.99470374186734,0.8755123900455308,0.8611470122824242
2018-10-17,-0.007078760857900601,1.0666029187712105,0.159928,0.159928,False,26.042400752543323,0.8611470122824242,0.8559112340525019
2018-10-18,0.007267899016978996,1.0743548810760548,0.159928,0.159928,False,8.313710098944016,0.8559112340525019,0.8539958155438648
2018-10-19,0.004033807843387471,1.078688622221921,0.159928,cash,True,,0.8539958155438648,0.0
2018-10-22,0.0,1.078688622221921,cash,cash,False,,0.0,0.0
2018-10-23,0.0,1.078688622221921,cash,cash,False,,0.0,0.0
2018-10-24,0.0,1.078688622221921,cash,cash,False,,0.0,0.0
2018-10-25,0.0,1.078688622221921,cash,cash,False,,0.0,0.0
2018-10-26,0.0,1.078688622221921,cash,cash,False,,0.0,0.0
2018-10-29,0.0,1.078688622221921,cash,1.512000,True,13.852521501711726,0.0,1.0719585370650044
2018-10-30,0.04441390262423517,1.1265973936511557,1.512000,1.512000,False,35.30284934741652,1.0719585370650044,1.0651668450653644
2018-10-31,-0.031003575001683603,1.0916688468603908,1.512000,1.512000,False,54.80976967783251,1.0651668450653644,1.0975522052635744
2018-11-01,0.004383724951539714,1.0964544228231912,1.512000,1.512000,False,73.11923451293359,1.0975522052635744,1.0607048436294517
2018-11-02,-0.009426755622761851,1.0861184149277405,1.512000,1.512000,False,99.9458954173469,1.0607048436294517,1.0547971545109185
2018-11-05,-0.0006845087945991368,1.0853749573207465,1.512000,1.512000,False,116.55215422366952,1.0547971545109185,1.0248661475048761
2018-11-06,-0.004760799171301011,1.080207705123383,1.512000,1.512000,False,129.433892535735,1.0248661475048761,1.0251547933381857
2018-11-07,-0.016376696364358012,1.0625174715261374,1.512000,1.512000,False,147.5114615564065,1.0251547933381857,1.0317922379942492
2018-11-08,-0.008952994678822379,1.053004758257408,1.512000,1.512000,False,140.83857917437024,1.0317922379942492,1.0426645834624528
2018-11-09,0.006081228395488303,1.0594083206939073,1.512000,1.512000,False,130.23694910821678,1.0426645834624528,1.0453753410504663
2018-11-12,-0.007396267630785491,1.0515726532237741,1.512000,1.512000,False,118.21577999516818,1.0453753410504663,1.0641208481199278
2018-11-13,0.002604315811578495,1.0543112805115884,1.512000,1.512000,False,101.91869466253605,1.0641208481199278,1.0503099897377193
2018-11-14,-0.012022857756620153,1.0416354459547976,1.512000,1.512980,True,94.2393411861415,1.0503099897377193,1.028201831307542
2018-11-15,0.008725132801805424,1.050723853551821,1.512980,1.512980,False,91.81722859910904,1.028201831307542,1.0285906821327584
2018-11-16,-0.00044907814430150683,1.0502519964334947,1.512980,1.512980,False,91.03626915428673,1.0285906821327584,1.037231012573692
