date,return,nav,holding,next_target,is_signal,rebalance_day,score,r2
2022-04-13,0.059920933714415536,1.0642434067640878,1.515220,1.515220,False,False,0.49997828543444833,0.5552300348956162
2022-04-14,0.047785754687893256,1.1150990811279242,1.515220,1.515220,False,True,0.5848271522124204,0.8105597601715278
2022-04-15,-0.022040595147486575,1.0905216337314494,1.515220,1.515220,False,False,0.5573214995454436,0.8105597601715278
2022-04-18,-0.04277758888938432,1.0438717476087056,1.515220,1.515220,False,False,0.44749817415481696,0.8105597601715278
2022-04-19,0.028611847548883462,1.0737388469118725,1.515220,1.515220,False,False,0.5478029923338996,0.8105597601715278
2022-04-20,-0.0381713800776593,1.0327527532822518,1.515220,1.515220,False,False,0.48693002539136754,0.8105597601715278
2022-04-21,0.01429765219717738,1.0475186929543587,1.515220,1.515220,False,True,0.4669419382584423,0.6730809764098299
2022-04-22,0.004275539081218138,1.0519974000643917,1.515220,1.515220,False,False,0.46062924344299283,0.6730809764098299
2022-04-25,-0.009853249998823976,1.0416318066834445,1.515220,1.515220,False,False,0.4394914970030557,0.6730809764098299
2022-04-26,-0.02804562620704143,1.0124185903878353,1.515220,1.515220,False,False,0.34687292180630425,0.6730809764098299
2022-04-27,0.012933612120040738,1.02551281973903,1.515220,1.515220,False,False,0.3737294428263469,0.6730809764098299
2022-04-28,0.05909982842641215,1.0861204514346927,1.515220,1.515220,False,True,0.48608508091848934,0.3804765919449194
2022-04-29,-0.02927877565810122,1.0543201743994608,1.515220,1.515220,False,False,0.4542591595021901,0.3804765919449194
2022-05-05,-0.02378128016963099,1.029247090943573,1.515220,cash,True,True,,0.20604341109655988
2022-05-06,0.0,1.029247090943573,cash,cash,False,False,,0.20604341109655988
2022-05-09,0.0,1.029247090943573,cash,cash,False,False,,0.20604341109655988
2022-05-10,0.0,1.029247090943573,cash,cash,False,False,,0.20604341109655988
2022-05-11,0.0,1.029247090943573,cash,cash,False,False,,0.20604341109655988
2022-05-12,0.0,1.029247090943573,cash,1.515220,True,True,0.21395922810639778,0.4328705469566105
2022-05-13,0.026126367547738116,1.056137578739005,1.515220,1.515220,False,False,0.21427978757688715,0.4328705469566105
2022-05-16,0.03524799328108941,1.0933643090183036,1.515220,1.515220,False,False,0.2648902509033866,0.4328705469566105
2022-05-17,0.010130872937720525,1.1044410439076067,1.515220,1.515220,False,False,0.3137776718676646,0.4328705469566105
2022-05-18,-0.014106069087699624,1.088861722238955,1.515220,1.515220,False,False,0.2782696575273407,0.4328705469566105
2022-05-19,-0.002904540525663357,1.0856990792398682,1.515220,1.515220,False,True,0.2682084998797285,0.3750263306978343
2022-05-20,0.037140296624263325,1.1260222650875265,1.515220,1.515220,False,False,0.2727388636164598,0.3750263306978343
2022-05-23,0.0027290403202977487,1.1290952252505033,1.515220,1.515220,False,False,0.24833421712406523,0.3750263306978343
2022-05-24,0.030069709860231608,1.1630467910783588,1.515220,1.515220,False,False,0.27052989861045207,0.3750263306978343
2022-05-25,0.00637391406904575,1.1704599513829717,1.515220,1.515220,False,False,0.31447530610297436,0.3750263306978343
2022-05-26,0.024881164100615027,1.1995823575065292,1.515220,cash,True,True,,0.12270354714138089
2022-05-27,0.0,1.1995823575065292,cash,cash,False,False,,0.12270354714138089
2022-05-30,0.0,1.1995823575065292,cash,cash,False,False,,0.12270354714138089
2022-05-31,0.0,1.1995823575065292,cash,cash,False,False,,0.12270354714138089
2022-06-01,0.0,1.1995823575065292,cash,cash,False,False,,0.12270354714138089
2022-06-02,0.0,1.1995823575065292,cash,1.515220,True,True,0.20547624285820976,0.7012498264050678
2022-06-06,0.019624778170611146,1.2231238951699737,1.515220,1.515220,False,False,0.21629590071304272,0.7012498264050678
2022-06-07,0.0010455847996375667,1.2244027749228368,1.515220,1.515220,False,False,0.18933874709045795,0.7012498264050678
2022-06-08,0.05552578116908613,1.292388695466024,1.515220,1.515220,False,False,0.2973319104458103,0.7012498264050678
2022-06-09,0.014867050536742754,1.3116027035146325,1.515220,1.515220,False,True,0.24228025286823995,0.7661150199633929
2022-06-10,4.1285569644111675e-05,1.3116568537793938,1.515220,1.515220,False,False,0.2743593819414931,0.7661150199633929
2022-06-13,-0.011513856358513763,1.2965546251733178,1.515220,1.515220,False,False,0.2739372211556914,0.7661150199633929
2022-06-14,0.022083922289298563,1.325187636759476,1.515220,1.515220,False,False,0.3296602886098481,0.7661150199633929
2022-06-15,-0.028989342131314322,1.2867713189692676,1.515220,1.515220,False,False,0.3450035992777767,0.7661150199633929
2022-06-16,-0.04311754409193391,1.231288899887374,1.515220,1.515220,False,True,0.2911200634334745,0.5439719253188378
2022-06-17,-0.010883209718905107,1.21788852456534,1.515220,1.515220,False,False,0.2677195066489917,0.5439719253188378
2022-06-20,-0.06723360197400319,1.1360054922560079,1.515220,1.515220,False,False,0.12935864064635672,0.5439719253188378
2022-06-21,0.008433919553139768,1.14558647118962,1.515220,1.515220,False,False,0.11382901259230294,0.5439719253188378
2022-06-22,-0.007335396800109195,1.1371831398546073,1.515220,1.515220,False,False,0.06630623166336824,0.5439719253188378
2022-06-23,0.008700639134599397,1.1470773599844328,1.515220,1.512690,True,True,0.1202792989490753,0.6452892333697368
2022-06-24,0.00771306144465167,1.1559248381437617,1.512690,1.512690,False,False,0.1485671447346204,0.6452892333697368
2022-06-27,0.0153456145251194,1.1736632151299269,1.512690,1.512690,False,False,0.184656905689091,0.6452892333697368
2022-06-28,-0.006839749473762646,1.1656356527718674,1.512690,1.512690,False,False,0.21712014426706028,0.6452892333697368
2022-06-29,0.007427557658390871,1.1742934787915065,1.512690,1.512690,False,False,0.23935260938897907,0.6452892333697368
2022-06-30,0.02761789516713664,1.2067249929842225,1.512690,1.512690,False,True,0.24256482979938143,0.8142407246356681
2022-07-01,-0.0050949002631940354,1.2005768494998643,1.512690,1.512690,False,False,0.23428054614419347,0.8142407246356681
2022-07-04,-0.017457726102280136,1.1796175076965574,1.512690,1.512690,False,False,0.1930789876746326,0.8142407246356681
2022-07-05,-0.00798310086909726,1.1702005021456627,1.512690,1.512690,False,False,0.19160841930978378,0.8142407246356681
2022-07-06,-0.013102970170081218,1.154867399873034,1.512690,1.512690,False,False,0.15227681413738714,0.8142407246356681
2022-07-07,-0.006491823986234602,1.147370203985618,1.512690,1.515790,True,True,0.2874984278044763,0.8327544591919979
2022-07-08,-0.02072494349245002,1.123591021343095,1.515790,1.515790,False,False,0.2852456128402192,0.8327544591919979
2022-07-11,-0.007611347534624668,1.1150389795928688,1.515790,1.515790,False,False,0.27860003966668834,0.8327544591919979
2022-07-12,0.006351404728643484,1.1221210434404767,1.515790,1.515790,False,False,0.28967642198197807,0.8327544591919979
2022-07-13,0.01538576240177214,1.1393857312008806,1.515790,1.515790,False,False,0.33573367278825184,0.8327544591919979
2022-07-14,0.030906648956604332,1.17460032602127,1.515790,1.515790,False,True,0.3775026755633182,0.8250333535743466
2022-07-15,0.008280835143377185,1.1843269976804094,1.515790,1.515790,False,False,0.3368929817386308,0.8250333535743466
2022-07-18,-0.016937958341540105,1.1642669163309374,1.515790,1.515790,False,False,0.31251990419032816,0.8250333535743466
2022-07-19,-0.029310930301099214,1.1301411698944857,1.515790,1.515790,False,False,0.303356673668961,0.8250333535743466
2022-07-20,-0.003660092930891423,1.1260047481876454,1.515790,1.515790,False,False,0.3231663631918267,0.8250333535743466
2022-07-21,-0.002901770661438041,1.1227373406447145,1.515790,1.515790,False,True,0.33317830829885065,0.5312080467847602
2022-07-22,0.022059137651966765,1.1475039581889994,1.515790,1.515790,False,False,0.36569209013080606,0.5312080467847602
2022-07-25,-0.023177176318511572,1.120908056623863,1.515790,1.515790,False,False,0.328350312662123,0.5312080467847602
2022-07-26,0.008047125269172062,1.1299281441707394,1.515790,1.515790,False,False,0.27827165600222936,0.5312080467847602
2022-07-27,0.028429475663314996,1.1620514088467362,1.515790,1.515790,False,False,0.2998717799534192,0.5312080467847602
2022-07-28,-0.0030857854743397972,1.1584655674888809,1.515790,cash,True,True,,0.2970705682272592
2022-07-29,0.0,1.1584655674888809,cash,cash,False,False,,0.2970705682272592
2022-08-01,0.0,1.1584655674888809,cash,cash,False,False,,0.2970705682272592
2022-08-02,0.0,1.1584655674888809,cash,cash,False,False,,0.2970705682272592
2022-08-03,0.0,1.1584655674888809,cash,cash,False,False,,0.2970705682272592
2022-08-04,0.0,1.1584655674888809,cash,cash,False,True,,0.11115433426697664
2022-08-05,0.0,1.1584655674888809,cash,cash,False,False,,0.11115433426697664
2022-08-08,0.0,1.1584655674888809,cash,cash,False,False,,0.11115433426697664
2022-08-09,0.0,1.1584655674888809,cash,cash,False,False,,0.11115433426697664
2022-08-10,0.0,1.1584655674888809,cash,cash,False,False,,0.11115433426697664
2022-08-11,0.0,1.1584655674888809,cash,cash,False,True,,0.004719431825424741
2022-08-12,0.0,1.1584655674888809,cash,cash,False,False,,0.004719431825424741
2022-08-15,0.0,1.1584655674888809,cash,cash,False,False,,0.004719431825424741
2022-08-16,0.0,1.1584655674888809,cash,cash,False,False,,0.004719431825424741
2022-08-17,0.0,1.1584655674888809,cash,cash,False,False,,0.004719431825424741
2022-08-18,0.0,1.1584655674888809,cash,cash,False,True,,0.14742228075021677
2022-08-19,0.0,1.1584655674888809,cash,cash,False,False,,0.14742228075021677
2022-08-22,0.0,1.1584655674888809,cash,cash,False,False,,0.14742228075021677
2022-08-23,0.0,1.1584655674888809,cash,cash,False,False,,0.14742228075021677
2022-08-24,0.0,1.1584655674888809,cash,cash,False,False,,0.14742228075021677
2022-08-25,0.0,1.1584655674888809,cash,cash,False,True,,0.18678309994151418
2022-08-26,0.0,1.1584655674888809,cash,cash,False,False,,0.18678309994151418
2022-08-29,0.0,1.1584655674888809,cash,cash,False,False,,0.18678309994151418
2022-08-30,0.0,1.1584655674888809,cash,cash,False,False,,0.18678309994151418
2022-08-31,0.0,1.1584655674888809,cash,cash,False,False,,0.18678309994151418
2022-09-01,0.0,1.1584655674888809,cash,cash,False,True,,0.010691722042400287
2022-09-02,0.0,1.1584655674888809,cash,cash,False,False,,0.010691722042400287
2022-09-05,0.0,1.1584655674888809,cash,cash,False,False,,0.010691722042400287
2022-09-06,0.0,1.1584655674888809,cash,cash,False,False,,0.010691722042400287
2022-09-07,0.0,1.1584655674888809,cash,cash,False,False,,0.010691722042400287
2022-09-08,0.0,1.1584655674888809,cash,1.515790,True,True,0.1072816718520555,0.4167209582651446
2022-09-09,-0.021748194320741043,1.1332710332132452,1.515790,1.515790,False,False,0.06795456570574321,0.4167209582651446
2022-09-13,-0.003931591802514789,1.1288154741090366,1.515790,1.515790,False,False,0.05471012292428723,0.4167209582651446
2022-09-14,-0.007578540099153819,1.120260700773956,1.515790,1.515790,False,False,0.05105417097868892,0.4167209582651446
2022-09-15,-0.044245728239652116,1.0706939502499493,1.515790,1.515220,True,True,0.2010839844516712,0.5045510450880203
2022-09-16,-0.029088138449147705,1.039549456388414,1.515220,1.515220,False,False,0.1553875085114249,0.5045510450880203
2022-09-19,0.012152661152629696,1.0521827486833029,1.515220,1.515220,False,False,0.19000978089137965,0.5045510450880203
2022-09-20,0.008773766242176073,1.0614143541643004,1.515220,1.515220,False,False,0.1475832341273926,0.5045510450880203
2022-09-21,0.00763969028519873,1.0695232310943799,1.515220,1.515220,False,False,0.1461950311119702,0.5045510450880203
2022-09-22,0.03489568684573685,1.10684497884089,1.515220,cash,True,True,,0.1360695566660555
2022-09-23,0.0,1.10684497884089,cash,cash,False,False,,0.1360695566660555
2022-09-26,0.0,1.10684497884089,cash,cash,False,False,,0.1360695566660555
2022-09-27,0.0,1.10684497884089,cash,cash,False,False,,0.1360695566660555
2022-09-28,0.0,1.10684497884089,cash,cash,False,False,,0.1360695566660555
2022-09-29,0.0,1.10684497884089,cash,cash,False,True,,0.16367686769648843
2022-09-30,0.0,1.10684497884089,cash,cash,False,False,,0.16367686769648843
2022-10-10,0.0,1.10684497884089,cash,cash,False,False,,0.16367686769648843
2022-10-11,0.0,1.10684497884089,cash,cash,False,False,,0.16367686769648843
2022-10-12,0.0,1.10684497884089,cash,cash,False,False,,0.16367686769648843
2022-10-13,0.0,1.10684497884089,cash,cash,False,True,,0.25662579412031095
2022-10-14,0.0,1.10684497884089,cash,cash,False,False,,0.25662579412031095
2022-10-17,0.0,1.10684497884089,cash,cash,False,False,,0.25662579412031095
2022-10-18,0.0,1.10684497884089,cash,cash,False,False,,0.25662579412031095
2022-10-19,0.0,1.10684497884089,cash,cash,False,False,,0.25662579412031095
2022-10-20,0.0,1.10684497884089,cash,cash,False,True,,0.18461343613882314
2022-10-21,0.0,1.10684497884089,cash,cash,False,False,,0.18461343613882314
2022-10-24,0.0,1.10684497884089,cash,cash,False,False,,0.18461343613882314
2022-10-25,0.0,1.10684497884089,cash,cash,False,False,,0.18461343613882314
2022-10-26,0.0,1.10684497884089,cash,cash,False,False,,0.18461343613882314
2022-10-27,0.0,1.10684497884089,cash,cash,False,True,,0.16590362461072664
2022-10-28,0.0,1.10684497884089,cash,cash,False,False,,0.16590362461072664
2022-10-31,0.0,1.10684497884089,cash,cash,False,False,,0.16590362461072664
2022-11-01,0.0,1.10684497884089,cash,cash,False,False,,0.16590362461072664
2022-11-02,0.0,1.10684497884089,cash,cash,False,False,,0.16590362461072664
2022-11-03,0.0,1.10684497884089,cash,1.515220,True,True,0.011380539837229753,0.9016697849915192
2022-11-04,0.020250372225662172,1.1292590016585233,1.515220,1.515220,False,False,0.04530463395151352,0.9016697849915192
2022-11-07,0.016527470891390506,1.1479227969372752,1.515220,1.515220,False,False,0.09251285595624203,0.9016697849915192
2022-11-08,-0.0034440671721035487,1.1439692737162341,1.515220,1.515220,False,False,0.06023043412850826,0.9016697849915192
2022-11-09,-0.01447732353481379,1.1274076604267582,1.515220,1.515220,False,False,0.011290507890558077,0.9016697849915192
2022-11-10,0.005085911551211186,1.1331415560698466,1.515220,1.515220,False,True,0.027513436473280084,0.7432105439266307
2022-11-11,0.016448872779442736,1.1517804573667392,1.515220,1.515220,False,False,0.05676177430154716,0.7432105439266307
2022-11-14,-0.027008600155773888,1.1206724795264866,1.515220,1.515220,False,False,-0.0015870451042235834,0.7432105439266307
2022-11-15,-0.0070285134414962425,1.1127958179406199,1.515220,1.515220,False,False,-0.025307599791430047,0.7432105439266307
2022-11-16,0.010822920139027525,1.124839518209235,1.515220,1.515220,False,False,-0.013894176783949663,0.7432105439266307
2022-11-17,-0.04217943791554346,1.0773944195859788,1.515220,cash,True,True,,0.07450490995165888
2022-11-18,0.0,1.0773944195859788,cash,cash,False,False,,0.07450490995165888
2022-11-21,0.0,1.0773944195859788,cash,cash,False,False,,0.07450490995165888
2022-11-22,0.0,1.0773944195859788,cash,cash,False,False,,0.07450490995165888
2022-11-23,0.0,1.0773944195859788,cash,cash,False,False,,0.07450490995165888
2022-11-24,0.0,1.0773944195859788,cash,cash,False,True,,0.17844243964214165
2022-11-25,0.0,1.0773944195859788,cash,cash,False,False,,0.17844243964214165
2022-11-28,0.0,1.0773944195859788,cash,cash,False,False,,0.17844243964214165
2022-11-29,0.0,1.0773944195859788,cash,cash,False,False,,0.17844243964214165
2022-11-30,0.0,1.0773944195859788,cash,cash,False,False,,0.17844243964214165
2022-12-01,0.0,1.0773944195859788,cash,1.512200,True,True,0.06944825536263344,0.7632711570940136
2022-12-02,-0.021003467214033344,1.0547654012176222,1.512200,1.512200,False,False,0.028025192841519386,0.7632711570940136
2022-12-05,-0.0011623099971427298,1.0535394368471467,1.512200,1.512200,False,False,0.03360586503839458,0.7632711570940136
2022-12-06,0.0015417926718370722,1.055163776230369,1.512200,1.512200,False,False,0.02553041344510043,0.7632711570940136
2022-12-07,-0.019036393315322697,1.0350772635739665,1.512200,1.512200,False,False,0.0037653559749981635,0.7632711570940136
2022-12-08,0.019727557259210604,1.0554968095588289,1.512200,1.512980,True,True,0.0604249304043043,0.5511872753281863
2022-12-09,-0.007541265664079422,1.0475370277103575,1.512980,1.512980,False,False,0.05299573081367592,0.5511872753281863
2022-12-12,-0.0071688472607209786,1.0400273947587524,1.512980,1.512980,False,False,0.0474001426193289,0.5511872753281863
2022-12-13,0.01041115704097062,1.0508552832924973,1.512980,1.512980,False,False,0.053789655015499926,0.5511872753281863
2022-12-14,0.009127965290460338,1.060447453843688,1.512980,1.512980,False,False,0.06768525299101036,0.5511872753281863
2022-12-15,-0.007534032109157929,1.052458008676355,1.512980,1.512690,True,True,0.06283485242178233,0.9054516452322559
2022-12-16,0.009412488708512523,1.062364257799205,1.512690,1.512690,False,False,0.06840926247886059,0.9054516452322559
2022-12-19,0.009711059530866706,1.072680940350158,1.512690,1.512690,False,False,0.060814615731881405,0.9054516452322559
2022-12-20,-0.027712783497379934,1.042953965688468,1.512690,1.512690,False,False,0.024903171747822306,0.9054516452322559
2022-12-21,0.017671446502131927,1.0613844708973181,1.512690,1.512690,False,False,0.057094145214037884,0.9054516452322559
2022-12-22,0.037929532095235974,1.101642287251603,1.512690,1.512010,True,True,0.12796019485962495,0.5739179847007219
2022-12-23,0.011414087351952373,1.1142165285488974,1.512010,1.512010,False,False,0.1316568673089873,0.5739179847007219
2022-12-26,-0.01602037234091891,1.0963663648931379,1.512010,1.512010,False,False,0.10594471236946479,0.5739179847007219
2022-12-27,0.005702739873402196,1.102618657078071,1.512010,1.512010,False,False,0.07457943977608772,0.5739179847007219
2022-12-28,0.004002949541767498,1.107032383926166,1.512010,1.512010,False,False,0.06357855904330223,0.5739179847007219
2022-12-29,0.015727133595596632,1.1244428301228246,1.512010,1.512980,True,True,0.0973769000828788,0.5348799796500654
2022-12-30,0.017500462813595297,1.144121100057403,1.512980,1.512980,False,False,0.10537319087089991,0.5348799796500654
2023-01-03,0.011120688639925103,1.15684451457751,1.512980,1.512980,False,False,0.13217415513753727,0.5348799796500654
2023-01-04,0.011961371364078932,1.170681961426869,1.512980,1.512980,False,False,0.15789798545939226,0.5348799796500654
2023-01-05,0.006331603466583013,1.1780942553921057,1.512980,1.512980,False,True,0.16797794724936654,0.7772408587696795
2023-01-06,-0.024126826030754667,1.149670580244429,1.512980,1.512980,False,False,0.13957139515077377,0.7772408587696795
2023-01-09,0.013304533209234526,1.1649664106589708,1.512980,1.512980,False,False,0.15656883916369657,0.7772408587696795
2023-01-10,0.011367997115292017,1.178209745454754,1.512980,1.512980,False,False,0.16924488000982096,0.7772408587696795
2023-01-11,-0.016368017334669638,1.158924787917274,1.512980,1.512980,False,False,0.15811617791659183,0.7772408587696795
2023-01-12,0.0030275441704628037,1.1624334839029378,1.512980,1.512690,True,True,0.19632505770033237,0.37409000925976277
2023-01-13,0.02315263806312995,1.1893468856282057,1.512690,1.512690,False,False,0.2075483148089199,0.37409000925976277
2023-01-16,0.0049803549296960625,1.1952702552531627,1.512690,1.512690,False,False,0.23491611837255189,0.37409000925976277
2023-01-17,-0.013875003547197395,1.1786858762216654,1.512690,1.512690,False,False,0.27839027533484706,0.37409000925976277
2023-01-18,-0.011726833829549865,1.1648636228139766,1.512690,1.512690,False,False,0.26308622555679206,0.37409000925976277
2023-01-19,-0.010778113711408022,1.152308590229005,1.512690,cash,True,True,,0.2803160338264437
2023-01-20,0.0,1.152308590229005,cash,cash,False,False,,0.2803160338264437
2023-01-30,0.0,1.152308590229005,cash,cash,False,False,,0.2803160338264437
2023-01-31,0.0,1.152308590229005,cash,cash,False,False,,0.2803160338264437
2023-02-01,0.0,1.152308590229005,cash,cash,False,False,,0.2803160338264437
2023-02-02,0.0,1.152308590229005,cash,cash,False,True,,0.0066077645082900744
2023-02-03,0.0,1.152308590229005,cash,cash,False,False,,0.0066077645082900744
2023-02-06,0.0,1.152308590229005,cash,cash,False,False,,0.0066077645082900744
2023-02-07,0.0,1.152308590229005,cash,cash,False,False,,0.0066077645082900744
2023-02-08,0.0,1.152308590229005,cash,cash,False,False,,0.0066077645082900744
2023-02-09,0.0,1.152308590229005,cash,1.512690,True,True,0.2268928878275982,0.647433363262077
2023-02-10,0.008678586163515245,1.162308999616266,1.512690,1.512690,False,False,0.21265042413954527,0.647433363262077
2023-02-13,0.029250138234741874,1.1963066985265265,1.512690,1.512690,False,False,0.225832485048864,0.647433363262077
2023-02-14,-0.008405068739056887,1.1862516584924168,1.512690,1.512690,False,False,0.22524381976489116,0.647433363262077
2023-02-15,0.0020102513439450576,1.1886363224831582,1.512690,1.512690,False,False,0.21780705387078503,0.647433363262077
2023-02-16,0.022267181699230365,1.2151039034501956,1.512690,cash,True,True,,0.0768470760241584
2023-02-17,0.0,1.2151039034501956,cash,cash,False,False,,0.0768470760241584
2023-02-20,0.0,1.2151039034501956,cash,cash,False,False,,0.0768470760241584
2023-02-21,0.0,1.2151039034501956,cash,cash,False,False,,0.0768470760241584
2023-02-22,0.0,1.2151039034501956,cash,cash,False,False,,0.0768470760241584
2023-02-23,0.0,1.2151039034501956,cash,1.512690,True,True,0.2255489671207389,0.40261138106664496
2023-02-24,-0.010870808713919211,1.201894741348252,1.512690,1.512690,False,False,0.22478374996111694,0.40261138106664496
2023-02-27,0.018347191964416698,1.2239461348887912,1.512690,1.512690,False,False,0.24252378675177666,0.40261138106664496
2023-02-28,-0.007979756500893442,1.214179342762169,1.512690,1.512690,False,False,0.22609035146277878,0.40261138106664496
2023-03-01,0.0026413602821322435,1.2173864278535265,1.512690,1.512690,False,False,0.19521269821445641,0.40261138106664496
2023-03-02,-7.820014035075928e-05,1.2172912280640071,1.512690,cash,True,True,,0.2938155756026835
2023-03-03,0.0,1.2172912280640071,cash,cash,False,False,,0.2938155756026835
2023-03-06,0.0,1.2172912280640071,cash,cash,False,False,,0.2938155756026835
2023-03-07,0.0,1.2172912280640071,cash,cash,False,False,,0.2938155756026835
2023-03-08,0.0,1.2172912280640071,cash,cash,False,False,,0.2938155756026835
2023-03-09,0.0,1.2172912280640071,cash,cash,False,True,,0.014099786717399867
2023-03-10,0.0,1.2172912280640071,cash,cash,False,False,,0.014099786717399867
2023-03-13,0.0,1.2172912280640071,cash,cash,False,False,,0.014099786717399867
2023-03-14,0.0,1.2172912280640071,cash,cash,False,False,,0.014099786717399867
2023-03-15,0.0,1.2172912280640071,cash,cash,False,False,,0.014099786717399867
2023-03-16,0.0,1.2172912280640071,cash,1.512980,True,True,0.1475222980010571,0.4082315752478252
2023-03-17,0.04044930569639105,1.2665298130695035,1.512980,1.512980,False,False,0.2026736910762179,0.4082315752478252
2023-03-20,0.031089535122836853,1.3059056361770478,1.512980,1.512980,False,False,0.24260237587450173,0.4082315752478252
2023-03-21,0.009267460452734078,1.3180080650153212,1.512980,1.512980,False,False,0.25105111990132856,0.4082315752478252
2023-03-22,0.024402725621618382,1.3501710541929703,1.512980,1.512980,False,False,0.2931926906952189,0.4082315752478252
2023-03-23,-0.008279909064741076,1.3389917606424069,1.512980,1.512980,False,True,0.2666649002041168,0.7989219083890852
2023-03-24,0.041243125383405355,1.3942159657139284,1.512980,1.512980,False,False,0.2948123123902624,0.7989219083890852
2023-03-27,0.009518383420153764,1.4074866478460935,1.512980,1.512980,False,False,0.28148595913255225,0.7989219083890852
2023-03-28,-0.011888883071825673,1.3907532036646955,1.512980,1.512980,False,False,0.28372941596362766,0.7989219083890852
2023-03-29,-0.006743575631395715,1.3813745542511766,1.512980,1.512980,False,False,0.28212462912519065,0.7989219083890852
2023-03-30,-0.012778753038072743,1.363722309969323,1.512980,1.512980,False,True,0.25648843636687824,0.8806682419217075
2023-03-31,0.050290525266162955,1.4323046212548654,1.512980,1.512980,False,False,0.32929384011996987,0.8806682419217075
2023-04-03,0.03679267862666058,1.4850029448801765,1.512980,1.512980,False,False,0.35397135374250954,0.8806682419217075
2023-04-04,-0.004871442961806305,1.4777688377360783,1.512980,1.512980,False,False,0.3327766379756203,0.8806682419217075
2023-04-06,-0.02845134683560291,1.4357243239908033,1.512980,1.512980,False,True,0.2795898068507181,0.9217618532209012
2023-04-07,0.02987495062578649,1.4786165172822692,1.512980,1.512980,False,False,0.30932576868617745,0.9217618532209012
2023-04-10,-0.04446337032974179,1.4128722434986747,1.512980,1.512980,False,False,0.2815258005148362,0.9217618532209012
2023-04-11,0.054137168612723,1.4893611463731986,1.512980,1.512980,False,False,0.33313517078874133,0.9217618532209012
2023-04-12,0.05154264269002162,1.5661267557771135,1.512980,1.512980,False,False,0.3858748455940211,0.9217618532209012
2023-04-13,-0.014214215567215471,1.5438654924649138,1.512980,1.512980,False,True,0.38891931989827633,0.8521770754015211
2023-04-14,-0.02803817131506703,1.5005783272997621,1.512980,1.512980,False,False,0.34606204921117545,0.8521770754015211
2023-04-17,-0.04335579863794814,1.4355195555008846,1.512980,1.512980,False,False,0.2785941377165524,0.8521770754015211
2023-04-18,0.00956497125969058,1.4492502587919744,1.512980,1.512980,False,False,0.30750185241281747,0.8521770754015211
2023-04-19,0.006247218259285869,1.4583040414709745,1.512980,1.512980,False,False,0.33398525056737594,0.8521770754015211
2023-04-20,0.05936529658235967,1.5448766934001525,1.512980,1.512980,False,True,0.39742387068343277,0.500443181585618
2023-04-21,-0.024747118005805313,1.5066454475641606,1.512980,1.512980,False,False,0.3586308842915973,0.500443181585618
2023-04-24,0.044352255636345816,1.573468571607863,1.512980,1.512980,False,False,0.4211866424423727,0.500443181585618
2023-04-25,0.040999710864047856,1.6379803280974516,1.512980,1.512980,False,False,0.49250695857377336,0.500443181585618
2023-04-26,-0.01571267940060528,1.612243268337558,1.512980,1.512980,False,False,0.4636685497660815,0.500443181585618
2023-04-27,-0.04812390638895159,1.534655824215864,1.512980,1.512980,False,True,0.3931392631098105,0.48757971232599817
2023-04-28,0.07851820354917982,1.6551542425995796,1.512980,1.512980,False,False,0.4861325488349926,0.48757971232599817
2023-05-04,0.05696504845541139,1.7494401842304443,1.512980,1.512980,False,True,0.5452528846933595,0.5247809341615831
2023-05-05,-0.016626531614757245,1.7203530616992102,1.512980,1.512980,False,False,0.500414400557613,0.5247809341615831
2023-05-08,-0.01580572743507136,1.693161630113902,1.512980,1.512980,False,False,0.4501636836029086,0.5247809341615831
2023-05-09,-0.01779686295945948,1.66302866461455,1.512980,1.512980,False,False,0.44462845280679697,0.5247809341615831
2023-05-10,-0.009138667993346283,1.6478307977852196,1.512980,1.512980,False,False,0.4173157855073988,0.5247809341615831
2023-05-11,0.024274236543219807,1.6878306323538605,1.512980,1.512980,False,True,0.4450844547814199,0.6313905675833972
2023-05-12,-0.04051742243760448,1.6194440856196501,1.512980,1.512980,False,False,0.3847017333761853,0.6313905675833972
2023-05-15,-0.02747782797699716,1.574945279616628,1.512980,1.512980,False,False,0.3616672843660109,0.6313905675833972
2023-05-16,-0.03202741061023584,1.5245038604576935,1.512980,1.512980,False,False,0.29067340028519295,0.6313905675833972
2023-05-17,0.005092322006627459,1.5322671250154907,1.512980,1.512980,False,False,0.2834499296532713,0.6313905675833972
2023-05-18,0.02881521517684349,1.5764197319312154,1.512980,cash,True,True,,0.10108015685556963
2023-05-19,0.0,1.5764197319312154,cash,cash,False,False,,0.10108015685556963
2023-05-22,0.0,1.5764197319312154,cash,cash,False,False,,0.10108015685556963
2023-05-23,0.0,1.5764197319312154,cash,cash,False,False,,0.10108015685556963
2023-05-24,0.0,1.5764197319312154,cash,cash,False,False,,0.10108015685556963
2023-05-25,0.0,1.5764197319312154,cash,1.512980,True,True,0.30083335198610484,0.4962519460994977
2023-05-26,0.01634087604625134,1.6021798113675683,1.512980,1.512980,False,False,0.3367302612696088,0.4962519460994977
2023-05-29,0.015778123602291583,1.6274592024644219,1.512980,1.512980,False,False,0.3523728649873452,0.4962519460994977
2023-05-30,0.04051178723884519,1.6933904834145612,1.512980,1.512980,False,False,0.3619016861793225,0.4962519460994977
2023-05-31,0.01667333555874162,1.7216249511765118,1.512980,1.512980,False,False,0.35893778016983746,0.4962519460994977
