date,return,nav,holding,next_target,is_signal,rebalance_day,score
2019-11-08,0.012679267943699113,1.8761428092251404,1.512690,1.512690,False,False,0.2941703334239465
2019-11-11,-0.004070027579813229,1.868506856247926,1.512690,1.512690,False,False,0.3390719402681752
2019-11-12,0.02160958996050555,1.9088845232498368,1.512690,1.512690,False,False,0.2777531600333283
2019-11-13,0.027910108891670227,1.9621616981553638,1.512690,1.512690,False,False,0.32162617012372596
2019-11-14,0.022802322689104537,2.0069035423649035,1.512690,1.512690,False,True,0.26077741201506766
2019-11-15,-0.0037147687940980445,1.9994483597129615,1.512690,1.512690,False,False,0.27632335033098787
2019-11-18,0.007832138810859313,2.0151083168113786,1.512690,1.512690,False,False,0.22855540603667301
2019-11-19,-8.661931065456763e-05,2.0149337695180822,1.512690,1.512690,False,False,0.22866518649005751
2019-11-20,0.014059309557024502,2.0432623471206393,1.512690,1.512690,False,False,0.20786863711962544
2019-11-21,-0.012181865570244144,2.0183715998832743,1.512690,1.512690,False,True,0.23279830503154675
2019-11-22,-0.0538212628829694,1.909740291410437,1.512690,1.512690,False,False,0.09880400232200892
2019-11-25,0.000526092559664626,1.9107449915686399,1.512690,1.512690,False,False,0.09938013002490531
2019-11-26,0.02164484594295235,1.952102772547411,1.512690,1.512690,False,False,0.17908327377150468
2019-11-27,-0.00017885882300139322,1.9517536217431353,1.512690,1.512690,False,False,0.12319162689497354
2019-11-28,0.0030585654104799964,1.9577231878603778,1.512690,1.512690,False,True,0.13028787805917696
2019-11-29,-0.06609679493101506,1.8283239597806773,1.512690,1.512690,False,False,0.022213856136693577
2019-12-02,-0.0021409864063708373,1.8244095430363447,1.512690,1.512690,False,False,-0.043704636911824246
2019-12-03,-0.013546353942283318,1.799695445630695,1.512690,1.512690,False,False,-0.04160581001152497
2019-12-04,0.019864847419560405,1.8354461210598265,1.512690,1.512690,False,False,0.011184852535486511
2019-12-05,-0.009537319104918618,1.8179408857033938,1.512690,1.512170,True,True,0.09085406425967646
2019-12-06,-0.006234127918140153,1.8066076096743018,1.512170,1.512170,False,False,0.09092980941815387
2019-12-09,-0.019598659732350643,1.7712005218624198,1.512170,1.512170,False,False,0.06754079573170046
2019-12-10,0.012207111741937116,1.7928217645501716,1.512170,1.512170,False,False,0.08949392921604482
2019-12-11,-0.0004844608681400242,1.7919532125616973,1.512170,1.512170,False,False,0.07711017741926418
2019-12-12,0.0006297783869522178,1.7930817459653983,1.512170,1.512690,True,True,0.19197975635676445
2019-12-13,0.023890635325896747,1.8359196080677798,1.512690,1.512690,False,False,0.17723468143417742
2019-12-16,-0.026935367170002333,1.7864684393298673,1.512690,1.512690,False,False,0.15931764108149826
2019-12-17,0.004067243352784633,1.7937344412146912,1.512690,1.512690,False,False,0.1396078396973348
2019-12-18,-0.004149480030199326,1.78629137597139,1.512690,1.512690,False,False,0.031354726047284176
2019-12-19,-0.014308014699384919,1.760733092706607,1.512690,1.512800,True,True,0.0654817547862605
2019-12-20,0.010885698260501231,1.7798999018710902,1.512800,1.512800,False,False,0.07579086775392385
2019-12-23,0.0087878622250801,1.795541416983167,1.512800,1.512800,False,False,0.08882083442796196
2019-12-24,-0.00994804481143352,1.7776792905062335,1.512800,1.512800,False,False,0.08008280546738944
2019-12-25,-0.005843858583794104,1.7672907841251757,1.512800,1.512800,False,False,0.05036802391306994
2019-12-26,0.0001388309058449888,1.7675361387056272,1.512800,1.512980,True,True,0.06107332861813175
2019-12-27,-0.007840118677870933,1.7536784456107493,1.512980,1.512980,False,False,0.049040588513682426
2019-12-30,0.0024120508677334396,1.7579084072272102,1.512980,1.512980,False,False,0.05036489048759685
2019-12-31,-0.00848653265548005,1.7429898601239335,1.512980,1.512980,False,False,0.06000020951496232
2020-01-02,0.038789821821144654,1.8106001262342029,1.512980,1.512980,False,True,0.10803509019871238
2020-01-03,0.0006953799619029422,1.811859181281005,1.512980,1.512980,False,False,0.11090371055793935
2020-01-06,0.011369685595315815,1.8324594505151564,1.512980,1.512980,False,False,0.1209517332211445
2020-01-07,0.018981214798682533,1.8672417569552604,1.512980,1.512980,False,False,0.13487817049877537
2020-01-08,-0.015113050000215233,1.839022038919906,1.512980,1.512980,False,False,0.11529989829833354
2020-01-09,0.0018569045740437495,1.8424369273557435,1.512980,1.512980,False,True,0.11528748606423345
2020-01-10,-0.0011991450405247628,1.8402275782518251,1.512980,1.512980,False,False,0.10621139892611153
2020-01-13,-0.00029630326531338014,1.8396823128114694,1.512980,1.512980,False,False,0.1025343111766086
2020-01-14,-0.00011756092828563158,1.8394660380510246,1.512980,1.512980,False,False,0.10737429717957658
2020-01-15,-0.0021003712019987963,1.8356024765576473,1.512980,1.512980,False,False,0.11274070243139156
2020-01-16,-0.010419226189666286,1.8164769191600816,1.512980,1.512690,True,True,0.21657245764003208
2020-01-17,0.01076335741438772,1.8360283094759875,1.512690,1.512690,False,False,0.26646360337524655
2020-01-20,-0.01782279175038537,1.8033051592683849,1.512690,1.512690,False,False,0.20242253481000305
2020-01-21,-0.06031564435721237,1.6945376466144269,1.512690,1.512690,False,False,0.09385938717444575
2020-01-22,-0.0012056464587211213,1.6924946333016166,1.512690,1.512690,False,False,0.055659346267186605
2020-01-23,-0.033077192533406796,1.6365116624541414,1.512690,1.512400,True,True,0.08509162011124682
2020-02-03,-0.0164901557986743,1.6095253301739252,1.512400,1.512400,False,False,0.06433637211018728
2020-02-04,0.003375495326721989,1.614958275404168,1.512400,1.512400,False,False,0.0649465749710052
2020-02-05,0.004264549957222918,1.6218453456484596,1.512400,1.512400,False,False,0.06947581642866596
2020-02-06,-0.017318395757048854,1.593757586095792,1.512400,1.512980,True,True,0.1437537029921121
2020-02-07,0.015845252101101437,1.6190110768355226,1.512980,1.512980,False,False,0.16701641578001625
2020-02-10,-0.022265362144516354,1.5829632088937964,1.512980,1.512980,False,False,0.13805488471536376
2020-02-11,-0.004733413582888257,1.575470389339606,1.512980,1.512980,False,False,0.12539944536781134
2020-02-12,0.005718619957737259,1.5844799057509076,1.512980,1.512980,False,False,0.127208976025174
2020-02-13,-0.010643664466341018,1.5676152332804352,1.512980,1.512400,True,True,0.12654164061365925
2020-02-14,0.02346017055454941,1.604391754017104,1.512400,1.512400,False,False,0.14555231382605816
2020-02-17,-0.010410550751459802,1.5876891522366854,1.512400,1.512400,False,False,0.14447224571982686
2020-02-18,-0.007895310570824376,1.575153853289848,1.512400,1.512400,False,False,0.13129848706484126
2020-02-19,-0.013549025404142379,1.553812053716191,1.512400,1.512400,False,False,0.1155183614169435
2020-02-20,-0.013064355831451602,1.5335125001512442,1.512400,1.512400,False,True,0.09896959218557089
2020-02-21,0.003900701892446623,1.5394942752626748,1.512400,1.512400,False,False,0.08943268408550664
2020-02-24,-0.019357193125204897,1.5096939872612678,1.512400,1.512400,False,False,0.07031499119089712
2020-02-25,0.0011330191195542128,1.511404499413511,1.512400,1.512400,False,False,0.05539246196313674
2020-02-26,-0.010722906188700088,1.4951978507531207,1.512400,1.512400,False,False,0.02437927565656084
2020-02-27,-0.0045363085790247615,1.48841517191541,1.512400,1.515880,True,True,0.12015102991726323
2020-02-28,-0.012100964295040373,1.470403913063865,1.515880,1.515880,False,False,0.09746616402745145
2020-03-02,0.029037041385311158,1.513100092340624,1.515880,1.515880,False,False,0.12812503368228456
2020-03-03,-0.016420402736084805,1.4882543794443839,1.515880,1.515880,False,False,0.10771733418273843
2020-03-04,-0.012791610125770014,1.4692172096545615,1.515880,1.515880,False,False,0.08934293134780513
2020-03-05,-0.010084007583067045,1.4544016121712322,1.515880,1.512170,True,True,0.10732141582396282
2020-03-06,0.01770109313607282,1.4801461105655296,1.512170,1.512170,False,False,0.12023525393255707
2020-03-09,0.015276408182522516,1.5027574267203017,1.512170,1.512170,False,False,0.13236865924249908
2020-03-10,-0.028925201692285962,1.4592898650578363,1.512170,1.512170,False,False,0.10732035504930937
2020-03-11,-0.004040574976869049,1.453393494945085,1.512170,1.512170,False,False,0.12475960608058467
2020-03-12,-0.014076732692750449,1.4329344632193608,1.512170,1.515880,True,True,0.13635261423345613
2020-03-13,0.006676520055043156,1.4425014789006074,1.515880,1.515880,False,False,0.14558549605190252
2020-03-16,-0.04044736400328175,1.3841560965082422,1.515880,1.515880,False,False,0.0843039858772221
2020-03-17,-0.004823280836192212,1.3774799229336554,1.515880,1.515880,False,False,0.08927343479997729
2020-03-18,-0.0176784688791628,1.3531281869844012,1.515880,1.515880,False,False,0.07093543637136479
2020-03-19,0.031879068928595045,1.3962646537265018,1.515880,1.515880,False,True,0.10441484329289685
2020-03-20,-0.006865381893979228,1.3866787636536047,1.515880,1.515880,False,False,0.0967249745701948
2020-03-23,0.004533856650090318,1.3929657663877346,1.515880,1.515880,False,False,0.10634940455586817
2020-03-24,-0.0011534733893137084,1.3913590174439814,1.515880,1.515880,False,False,0.11456073096281227
2020-03-25,-0.005869776411608907,1.3831920511033093,1.515880,1.515880,False,False,0.11813450175349693
2020-03-26,-0.022911229361874064,1.3515014207689604,1.515880,1.512170,True,True,0.2038770846503719
2020-03-27,-0.014431012889775996,1.331997886345293,1.512170,1.512170,False,False,0.1941173752412222
2020-03-30,-0.007188767505585059,1.322422463222426,1.512170,1.512170,False,False,0.19071160734187087
2020-03-31,-0.0006758931829775605,1.3215286468945175,1.512170,1.512170,False,False,0.19520087257126217
2020-04-01,-0.0018798624809137632,1.3190443547737678,1.512170,1.512170,False,False,0.20153642021428841
2020-04-02,-0.002291234687952226,1.3160221145931625,1.512170,1.512170,False,True,0.1817868152078983
2020-04-03,0.011926011619969756,1.3317170096239377,1.512170,1.512170,False,False,0.2154570163832903
2020-04-07,-0.0005343551853822515,1.3310053997343834,1.512170,1.512170,False,False,0.22392425042208397
2020-04-08,-0.006874128109978228,1.3218558981015365,1.512170,1.512170,False,False,0.2366188192545533
2020-04-09,0.03247454733435906,1.3647825700336365,1.512170,1.512170,False,True,0.26728745588559244
2020-04-10,0.002178503924876729,1.3677557542190582,1.512170,1.512170,False,False,0.26147382838493827
2020-04-13,0.011472672494007963,1.3834475680390081,1.512170,1.512170,False,False,0.2460494178916417
2020-04-14,-0.009428500688213548,1.370403731691645,1.512170,1.512170,False,False,0.2306790488117152
2020-04-15,0.0037514725096858825,1.3755447636182572,1.512170,1.512170,False,False,0.2390344632131527
2020-04-16,0.010115746816695026,1.38945942618205,1.512170,1.512170,False,True,0.25895362452073956
2020-04-17,-0.00783979069791052,1.378566355097544,1.512170,1.512170,False,False,0.24064929631753618
2020-04-20,0.016661943665111867,1.401535950044798,1.512170,1.512170,False,False,0.24079946405396857
2020-04-21,-0.00036328268310570344,1.4010267963043965,1.512170,1.512170,False,False,0.22814916835291532
2020-04-22,-0.000722377468704849,1.4000147261136946,1.512170,1.512170,False,False,0.23085261281347869
2020-04-23,0.007388619478373215,1.4103589021890677,1.512170,1.512170,False,True,0.21255849568734408
2020-04-24,-0.008306674187769203,1.3986435103007633,1.512170,1.512170,False,False,0.22419502691934778
2020-04-27,0.01284840468857884,1.4166138481361619,1.512170,1.512170,False,False,0.22278031197910608
2020-04-28,0.014682435736351085,1.437413189924646,1.512170,1.512170,False,False,0.17258133847528656
2020-04-29,-0.012812217863911846,1.418996738974871,1.512170,1.512170,False,False,0.11315655800524005
2020-04-30,-0.033723564978766274,1.3711431102433944,1.512170,1.512690,True,True,0.2796037713936883
2020-05-06,0.014854162685990602,1.3915102930687249,1.512690,1.512690,False,False,0.3095985083503705
2020-05-07,0.025021770873843385,1.426328344790485,1.512690,1.512690,False,True,0.2975105985344373
2020-05-08,0.012061656452279301,1.443532227273496,1.512690,1.512690,False,False,0.3350330938201671
2020-05-11,0.005906595443686324,1.4520585881499242,1.512690,1.512690,False,False,0.2514359858774011
2020-05-12,0.01605117439217163,1.4753658337759692,1.512690,1.512690,False,False,0.2823532094467551
2020-05-13,0.06657440259762137,1.5735874327725459,1.512690,1.512690,False,False,0.389113303160209
2020-05-14,0.005397094399844704,1.5820802326936285,1.512690,1.512690,False,True,0.4056904471484506
2020-05-15,-0.02127686459784761,1.548418525799675,1.512690,1.512690,False,False,0.3721803416584395
2020-05-18,0.062224608888563626,1.644768262963366,1.512690,1.512690,False,False,0.504242406641018
2020-05-19,0.0008631094923396976,1.6461878780638288,1.512690,1.512690,False,False,0.42725182915533
2020-05-20,-0.009446666131867953,1.6306368907894317,1.512690,1.512690,False,False,0.3105190855477755
2020-05-21,0.03191156443052234,1.6826730649926454,1.512690,1.512690,False,True,0.3770436772398864
2020-05-22,-0.058362396628613644,1.5844682321772596,1.512690,1.512690,False,False,0.39104753019636607
2020-05-25,0.05613954811643462,1.673419562736537,1.512690,1.512690,False,False,0.5047488927064219
2020-05-26,0.00781573560767046,1.6864985675995892,1.512690,1.512690,False,False,0.5187958277139324
2020-05-27,-0.007255569611408941,1.6742620598428288,1.512690,1.512690,False,False,0.4821548152293196
2020-05-28,0.031956760280161145,1.727766051135395,1.512690,1.512690,False,True,0.6408834808456532
2020-05-29,0.021082797041763968,1.7641921921271324,1.512690,1.512690,False,False,0.6025591994656321
2020-06-01,0.027149158139857077,1.8120885249402932,1.512690,1.512690,False,False,0.6286013043128802
2020-06-02,-0.035598746386394486,1.747580445111248,1.512690,1.512690,False,False,0.5356407931188691
2020-06-03,0.002070466042928487,1.7511987510801368,1.512690,1.512690,False,False,0.3752300035774332
2020-06-04,0.03970164534805298,1.8207242228294738,1.512690,1.512690,False,True,0.5008969615698717
2020-06-05,0.02539143884642958,1.8669550305896614,1.512690,1.512690,False,False,0.6393235306892964
2020-06-08,0.004727312059543465,1.8757807096203933,1.512690,1.512690,False,False,0.5493732231401809
2020-06-09,0.014056799112697638,1.9021481822350006,1.512690,1.512690,False,False,0.5895253165479957
2020-06-10,0.007680757063151855,1.9167581203208635,1.512690,1.512690,False,False,0.6492815979370428
2020-06-11,-0.032067975461613996,1.8552915679525646,1.512690,1.512690,False,True,0.6731284843821546
2020-06-12,0.011302587236331485,1.8762611627481787,1.512690,1.512690,False,False,0.7924664767151988
2020-06-15,-0.04042769341951091,1.8004082516856603,1.512690,1.512690,False,False,0.836819964559812
2020-06-16,0.020554348651714793,1.8374144706062316,1.512690,1.512690,False,False,0.9695508006881526
2020-06-17,-0.03320719573340547,1.776399088637419,1.512690,1.512690,False,False,1.1830650462453023
2020-06-18,0.003162916877302413,1.7820176912956949,1.512690,1.512690,False,True,0.9858258928571428
2020-06-19,0.04139636811755931,1.8557867516365747,1.512690,1.512690,False,False,1.1936658972244198
2020-06-22,0.011870570235477551,1.8778159986139453,1.512690,1.512690,False,False,0.9658506698616705
2020-06-23,0.058113257284179154,1.9869420028737452,1.512690,1.512690,False,False,0.9467228020018521
2020-06-24,0.0026273443664568408,1.9921623837514721,1.512690,1.512690,False,True,0.9326557763951551
2020-06-29,0.0072420093312546285,2.006589642323975,1.512690,1.512690,False,False,0.8020118398426672
2020-06-30,0.0375657935837852,2.0819687746348787,1.512690,1.512690,False,False,0.8992929097791176
2020-07-01,0.10674670406185327,2.3042120792868475,1.512690,1.512690,False,False,1.0288069676402678
2020-07-02,0.01333593358291707,2.3349408985371722,1.512690,1.512690,False,True,1.1022887154822865
2020-07-03,-0.0324082161737802,2.259269629144379,1.512690,1.512690,False,False,1.0100183781881666
2020-07-06,0.0035040859448067785,2.2671863040973927,1.512690,1.512690,False,False,1.0116360022580158
2020-07-07,0.02565385129856712,2.325348364408855,1.512690,1.512690,False,False,0.9903248305592403
2020-07-08,-0.018195520576829827,2.2830374403959564,1.512690,1.512690,False,False,0.9762937959610858
2020-07-09,0.00026334987511389407,2.283638678020765,1.512690,1.512690,False,True,0.9566649603632305
2020-07-10,0.022506313122858668,2.3350349651677713,1.512690,1.512690,False,False,0.8930237276891417
2020-07-13,0.07791510848221472,2.5169694677885825,1.512690,1.512690,False,False,1.0397115622106101
2020-07-14,-0.002513399164457919,2.5106433188312764,1.512690,1.512690,False,False,1.0047760697836705
2020-07-15,0.05695142034968215,2.6536280218301576,1.512690,1.512690,False,False,1.1535929702974577
2020-07-16,-0.09038184204398558,2.4137882331176104,1.512690,1.512690,False,True,0.9856103095566622
2020-07-17,-0.013930983427380528,2.380161789244843,1.512690,1.512690,False,False,0.9221619576495441
2020-07-20,-0.04089406966828002,2.2828272872136863,1.512690,1.512690,False,False,0.825285176027956
2020-07-21,0.029316828357021985,2.349752542961656,1.512690,1.512690,False,False,0.9634387976186753
2020-07-22,0.023005028717077103,2.403808667690514,1.512690,1.512690,False,False,0.8806783650109649
2020-07-23,0.009706009610664479,2.4271400577213167,1.512690,1.512690,False,True,0.871781884754578
2020-07-24,-0.031133548824577084,2.3515745742301633,1.512690,1.512690,False,False,0.7212638581877202
2020-07-27,0.005949925305022807,2.3655662672960234,1.512690,1.512690,False,False,0.7588482446025386
2020-07-28,0.03765332725569226,2.454637708103547,1.512690,1.512690,False,False,0.7008730320476051
2020-07-29,-0.009145176960721146,2.432189611888481,1.512690,1.512690,False,False,0.7493914076826997
2020-07-30,0.014466506446164207,2.4673748985871593,1.512690,1.512690,False,True,0.7803520476561381
2020-07-31,-0.012386877897015203,2.4368118269922,1.512690,1.512690,False,False,0.7332421595611935
2020-08-03,-0.012866331312837653,2.405458998679077,1.512690,1.512690,False,False,0.669651197279671
2020-08-04,-0.0013149697844353492,2.402295892778116,1.512690,1.512690,False,False,0.6477903276978536
2020-08-05,-0.016931552511444736,2.361621293721515,1.512690,1.512690,False,False,0.6106666858591068
2020-08-06,-0.03219202249344755,2.2855959279130276,1.512690,1.512690,False,True,0.5342428993534314
2020-08-07,-0.033518499480038266,2.208986181991697,1.512690,1.512690,False,False,0.3900479560293253
2020-08-10,0.013227341436094164,2.2382051964485155,1.512690,1.512690,False,False,0.4007075307634389
2020-08-11,0.028688050106442153,2.3024149392727296,1.512690,1.512690,False,False,0.47286826561779205
2020-08-12,-0.02329833437873463,2.2487725061389594,1.512690,1.512690,False,False,0.35350336690021766
2020-08-13,0.015073072730945158,2.282668417679342,1.512690,1.512690,False,True,0.37265928159042483
2020-08-14,0.04040947480570134,2.3749098495933256,1.512690,1.512690,False,False,0.4412936931555371
2020-08-17,0.026567696079575764,2.438005732693712,1.512690,1.512690,False,False,0.43264540576147725
2020-08-18,0.010141231222954517,2.4627301125518475,1.512690,1.512690,False,False,0.5385204517918643
2020-08-19,0.023640210333268907,2.520949570406648,1.512690,1.512690,False,False,0.49164001537955015
2020-08-20,-0.031098155997216104,2.442552687405027,1.512690,1.512690,False,True,0.43375124945786747
2020-08-21,0.030489597029932813,2.517025134568386,1.512690,1.512690,False,False,0.48803427980580416
2020-08-24,0.02808628559714177,2.587719021353058,1.512690,1.512690,False,False,0.48210934111740156
2020-08-25,0.06572698555604539,2.7578019920926344,1.512690,1.512690,False,False,0.5476998595481346
2020-08-26,0.017368578131417234,2.8057010914632734,1.512690,1.512690,False,False,0.5346587241412335
2020-08-27,0.008642699954729327,2.8299499241594472,1.512690,1.512690,False,True,0.6049822041743238
2020-08-28,0.04386727019472425,2.954092102120089,1.512690,1.512690,False,False,0.670749900596096
2020-08-31,0.02359080186046647,3.023781503578773,1.512690,1.512690,False,False,0.6450400740261684
2020-09-01,-0.03826630322033253,2.9080725636907947,1.512690,1.512690,False,False,0.5433575095923737
2020-09-02,-0.015208993067932997,2.8638437082285755,1.512690,1.512690,False,False,0.5127452060043396
2020-09-03,0.03375198566677873,2.960504120020601,1.512690,1.512690,False,True,0.5426777248474124
2020-09-04,-0.033880616203724845,2.8602004161606365,1.512690,1.512690,False,False,0.4787181465333177
2020-09-07,-0.011297088002732991,2.8278884803538165,1.512690,1.512690,False,False,0.5103117054899218
2020-09-08,-0.040645668130262935,2.7129470636719617,1.512690,1.512690,False,False,0.43316798743047746
2020-09-09,-0.011173873388581335,2.682632936672568,1.512690,1.512690,False,False,0.4764071550297526
2020-09-10,0.04492686354237829,2.8031552205527457,1.512690,1.512690,False,True,0.5134109072887949
2020-09-11,0.04037929086464298,2.9163446405421873,1.512690,1.512690,False,False,0.6274465863828163
2020-09-14,0.012111820873673462,2.951666884434332,1.512690,1.512690,False,False,0.6418421179696143
2020-09-15,-0.007405613415738199,2.9298079805561748,1.512690,1.512690,False,False,0.5655362196976388
2020-09-16,-0.022540010965437896,2.863770076547811,1.512690,1.512690,False,False,0.5121007879625918
2020-09-17,-0.03748748960647652,2.7564145255678865,1.512690,1.512690,False,True,0.3758574787628619
2020-09-18,0.006636542684018698,2.7747075882216667,1.512690,1.512690,False,False,0.38120535726903304
2020-09-21,-0.023716435694232874,2.7089014141353074,1.512690,1.512690,False,False,0.33858970335070704
2020-09-22,-0.0005148358971037714,2.707506774445595,1.512690,1.512690,False,False,0.29026416055118287
2020-09-23,-0.0034670107682277518,2.6981198193035425,1.512690,1.512690,False,False,0.1621291591932772
2020-09-24,-0.010749426764735226,2.6691165779034582,1.512690,1.512660,True,True,0.19156824364272906
2020-09-25,0.004081973427684016,2.680011840849851,1.512660,1.512660,False,False,0.19897688102348776
2020-09-28,-0.0038531709855859075,2.6696852969836615,1.512660,1.512660,False,False,0.17091361055157894
2020-09-29,0.033964089048446944,2.760358726141744,1.512660,1.512660,False,False,0.211124182453577
2020-09-30,0.006741253142301229,2.778967003078226,1.512660,1.512690,True,True,0.21476008008370884
2020-10-09,-0.005444437763595378,2.7638370901828813,1.512690,1.512690,False,False,0.20800791567896693
2020-10-12,0.05451753206343124,2.914514667365027,1.512690,1.512690,False,False,0.24395158824554586
2020-10-13,0.003245283078776584,2.9239730924978726,1.512690,1.512690,False,False,0.16048634850877486
2020-10-14,0.006568061788319923,2.9431779284367834,1.512690,1.512690,False,False,0.1711421243502047
2020-10-15,0.005830926109210655,2.9603393814637577,1.512690,1.512660,True,True,0.16730240985199174
2020-10-16,-0.007458645555873389,2.9382592592923262,1.512660,1.512660,False,False,0.14524391305900264
2020-10-19,0.003820928443929894,2.9494861376717965,1.512660,1.512660,False,False,0.11259229639275792
2020-10-20,-0.007499215603501197,2.9273673052058578,1.512660,1.512660,False,False,0.03277581618986325
2020-10-21,-0.014558397386222777,2.8847495286812346,1.512660,1.512660,False,False,0.07300454488824348
2020-10-22,-0.007679461236656748,2.8625962064982633,1.512660,1.512690,True,True,0.31409572881204006
2020-10-23,-0.012696953935297017,2.8262499543289987,1.512690,1.512690,False,False,0.28466168898682587
2020-10-26,-0.022297163271748688,2.763232597650553,1.512690,1.512690,False,False,0.29861554940723134
2020-10-27,0.019881632501730806,2.8181701726738444,1.512690,1.512690,False,False,0.3165900069878955
2020-10-28,0.0482514135808505,2.954150867216747,1.512690,1.512690,False,False,0.3302576989155179
2020-10-29,0.03461888390524814,3.056420273127512,1.512690,1.512690,False,True,0.38860937908049187
2020-10-30,-0.01911546352924487,2.9979953828664985,1.512690,1.512690,False,False,0.3419715128035603
2020-11-02,0.016034979177785846,3.046068176405861,1.512690,1.512690,False,False,0.38029946952796867
2020-11-03,0.00026185961121338863,3.0468658186342643,1.512690,1.512690,False,False,0.3982176872282359
2020-11-04,0.004138913478933581,3.0594765326395117,1.512690,1.512690,False,False,0.4058721532423202
2020-11-05,0.017491004018634237,3.1129898489668264,1.512690,1.512690,False,True,0.45435753287727976
2020-11-06,-0.010271940862746631,3.0810134013319086,1.512690,1.512690,False,False,0.487191862372113
2020-11-09,0.008074368149699085,3.105890637808419,1.512690,1.512690,False,False,0.5516157495360694
2020-11-10,0.04655913392905919,3.250498215983152,1.512690,1.512690,False,False,0.6033153325033267
2020-11-11,0.012314277689472686,3.2905257536439043,1.512690,1.512690,False,False,0.577205153400316
2020-11-12,0.04091880123508207,3.4251701229161777,1.512690,1.512690,False,True,0.681131355955497
2020-11-13,-0.0666868795492136,3.1967562154937013,1.512690,1.512690,False,False,0.5456589310234106
2020-11-16,0.04510343842730369,3.340940912626322,1.512690,1.512690,False,False,0.5524343924803286
2020-11-17,-0.012938065014760913,3.297715601888288,1.512690,1.512690,False,False,0.49322906403952493
2020-11-18,-0.024578436038227625,3.2166629098950112,1.512690,1.512690,False,False,0.4420240899023853
2020-11-19,0.011896962821062118,3.2549314289419216,1.512690,1.512690,False,True,0.4248217269820984
2020-11-20,0.02777506955044351,3.345337375762708,1.512690,1.512690,False,False,0.5115344722629178
2020-11-23,0.010336059809667342,3.3799149829621067,1.512690,1.512690,False,False,0.48218707359911583
2020-11-24,0.0034627977234584773,3.391618944870591,1.512690,1.512690,False,False,0.4469518181338945
2020-11-25,-0.03895119367104849,3.2595113384905394,1.512690,1.512690,False,False,0.30334943799629976
2020-11-26,0.017315507447953182,3.3159514313488603,1.512690,1.512690,False,True,0.30290597539317665
2020-11-27,-0.004057244103453206,3.302497806956683,1.512690,1.512690,False,False,0.28660387360905926
2020-11-30,-0.029654061644647456,3.2045653334078765,1.512690,1.512690,False,False,0.1966537448131338
2020-12-01,-0.008477274054071282,3.1773993548524015,1.512690,1.512690,False,False,0.15923548242669705
2020-12-02,-0.0013008393214473113,3.1732660688316683,1.512690,1.512690,False,False,0.20349429184134338
2020-12-03,0.018156705715812294,3.2308821270014176,1.512690,1.515220,True,True,0.2558052024327262
2020-12-04,-0.016414774568123902,3.1778479252305085,1.515220,1.515220,False,False,0.2036038139582823
2020-12-07,-0.008826304905477644,3.1497992704991846,1.515220,1.515220,False,False,0.20318790226258687
2020-12-08,0.0001603192688197641,3.1503042440151603,1.515220,1.515220,False,False,0.1900808262014264
2020-12-09,0.04862629851254141,3.3034918785899676,1.515220,1.515220,False,False,0.19351113756507154
2020-12-10,-0.004156269033147364,3.2897616775937304,1.515220,1.512690,True,True,0.48066478022143255
2020-12-11,0.029735737755070435,3.387585168115338,1.512690,1.512690,False,False,0.4587467601272326
2020-12-14,0.033076561649442615,3.4996348377712425,1.512690,1.512690,False,False,0.4488205661589193
2020-12-15,-0.011488922667085233,3.4594278037570514,1.512690,1.512690,False,False,0.4151584390333576
2020-12-16,0.037635731004967976,3.589625898010359,1.512690,1.512690,False,False,0.479570684588128
2020-12-17,0.017730873151970084,3.653273099471007,1.512690,1.512690,False,True,0.5404060812187566
2020-12-18,0.002691435908003026,3.663105649872665,1.512690,1.512690,False,False,0.6045907351748816
2020-12-21,-0.009237328067934536,3.6292683412372866,1.512690,1.512690,False,False,0.5796980108629533
2020-12-22,0.0505667507546268,3.8127886488702902,1.512690,1.512690,False,False,0.7019889867405251
2020-12-23,-0.018790976156149664,3.7411426282809304,1.512690,1.512690,False,False,0.6711708954446935
2020-12-24,-0.021403195462446067,3.661070221354944,1.512690,1.512690,False,True,0.640470181682989
2020-12-25,-0.01180941207563957,3.617835134473111,1.512690,1.512690,False,False,0.6393614326773045
2020-12-28,0.0713402793874458,3.87593250374414,1.512690,1.512690,False,False,0.7324371605001536
2020-12-29,-0.008576158110642162,3.842691893765853,1.512690,1.512690,False,False,0.6769926275531639
2020-12-30,0.018625137131224934,3.9142625572402885,1.512690,1.512690,False,False,0.7156360096616707
2020-12-31,0.013346009904798395,3.9665023440991987,1.512690,1.512690,False,True,0.7158038544068857
2021-01-04,0.037108013528916794,4.113691366746512,1.512690,1.512690,False,False,0.7878181275603051
2021-01-05,0.04645483988044852,4.304792240506305,1.512690,1.512690,False,False,0.776034723773392
2021-01-06,0.005382352723125816,4.327962150744485,1.512690,1.512690,False,False,0.7798438539092805
2021-01-07,0.011960442399526094,4.379726492755793,1.512690,1.512690,False,True,0.7892693494916345
2021-01-08,-0.03758459615646981,4.215116241249775,1.512690,1.512690,False,False,0.7121619730743851
2021-01-11,-0.03129002988898377,4.0832251280755285,1.512690,1.512690,False,False,0.6819343328853589
2021-01-12,0.025931462850400377,4.1891091287940405,1.512690,1.512690,False,False,0.7314644574343532
2021-01-13,-0.009618515558024399,4.148816117464473,1.512690,1.512690,False,False,0.6477345897254745
