params,train_score,train_sharpe,train_calmar,train_annual_return,train_max_drawdown,test_score,test_sharpe,test_calmar,test_annual_return,test_max_drawdown,train_rank,test_rank
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",546.0887612828593,0.5246136984771903,0.22988400014100469,0.12879355951444849,-0.5602545607151866,578.3920599354632,0.5357884323118284,0.42854891956459296,0.150703191191643,-0.3516592489481899,361.0,722.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",545.844817596363,0.526530805170769,0.20829642172500595,0.10822639023063285,-0.5195787298425794,832.3615399975246,0.7764322390816352,0.5575113818262865,0.1727097288501962,-0.3097869110482311,362.0,292.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",545.7695411836513,0.5281238106489797,0.19194685764668526,0.09651486972735235,-0.5028207854540987,696.2966386507645,0.6332950703668059,0.6272568304901435,0.13598554779618777,-0.2167940486035482,363.0,475.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 10, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",545.5062115482528,0.519340892220708,0.2722735535580294,0.1269788063435151,-0.46636481833867216,1303.8386533551152,1.1635648700397796,1.3826748326852596,0.314278880377693,-0.22729775139346362,364.0,31.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",544.0780043488099,0.5221547077959575,0.23294117567656986,0.11956940933880889,-0.5133030216385039,519.3962704696478,0.4825240602467892,0.3728776900965756,0.12189253061767813,-0.3268968185951481,365.0,868.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",543.963266915941,0.516824388193494,0.28098613853107274,0.12313022863856249,-0.4382074834091725,682.4374245331503,0.6284595206371718,0.5385958737240323,0.1651077828853793,-0.30655226105571287,366.0,504.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",542.9933659331441,0.5257097555430253,0.18918729329253034,0.09952737440600101,-0.5260785366388592,917.3017676660764,0.8388444543856725,0.7781642823844392,0.1792875219251202,-0.23039803545820697,367.0,227.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",542.8968471357997,0.5254410156791297,0.19013639415102038,0.09558915032454052,-0.5027398923354808,876.7542573117944,0.8142461775577916,0.6218329572355332,0.1657691142855462,-0.26658142248121053,368.0,245.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",542.8198525439714,0.5253448033792331,0.19196384937498415,0.10727125382376412,-0.5588096621995705,889.5976860670129,0.8063068987103102,0.8253795344742723,0.19096889500999148,-0.23137100816490397,369.0,236.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",542.262352267955,0.5204308137623904,0.2305550207196959,0.10473045226762356,-0.4542536178162553,592.2216827724784,0.5398963722342945,0.5227484319963819,0.11597160672880813,-0.22184974574846897,370.0,694.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",542.2360785841435,0.5187381354241062,0.24614994113501473,0.10831670777207103,-0.44004360623697514,563.5098371287542,0.5347573721091342,0.29633084408866267,0.1281267582067236,-0.43237739426270405,371.0,762.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",541.6717322707339,0.516175846771298,0.2647813780611136,0.11057037798341862,-0.4175912173019135,650.1711903757171,0.5983117555122155,0.518101884728577,0.1409502280628736,-0.2720511779969968,372.0,577.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",540.9965527947387,0.5188775200826904,0.23377499527908596,0.11050730349128335,-0.47270797015462324,568.3038823940924,0.5204827009880884,0.47873946478031587,0.11881508193730483,-0.24818317828012515,373.0,749.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",540.4288301006053,0.5157307628966935,0.2561075271701727,0.09583962437765181,-0.3742163513763904,557.0041644824275,0.5141919993358054,0.4298786810765569,0.10771468407887475,-0.2505699603644496,374.0,776.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",539.7825960487859,0.5151148705266119,0.25619965676879725,0.10006696363248535,-0.3905819582060915,598.4886299095582,0.5668268487772661,0.323457674966279,0.12531875235834256,-0.3874347775838284,375.0,673.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",539.4886196353074,0.5095106953142101,0.30736558262160496,0.12104688583941825,-0.3938205598915022,792.7874334952629,0.7253304505799841,0.6695880954750653,0.19669479488438624,-0.2937549162143235,376.0,347.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",539.0689970253441,0.5172545526342195,0.23188960492442026,0.1188823714227536,-0.5126679631090014,535.4420328399601,0.4971429605162441,0.38662643885972514,0.12398514871731847,-0.32068460988593295,377.0,831.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",538.5197778681998,0.5170066609716638,0.22960917660627672,0.12294364770248123,-0.5354474482232884,616.0695162141961,0.5600324753323347,0.5589180002446624,0.13778086362751618,-0.24651355577598782,378.0,634.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",538.5183009999707,0.5086722890185416,0.30630926596689906,0.12412912824530187,-0.4052411795427558,803.7809549533484,0.7356601224205827,0.6758515938479766,0.20587561529227605,-0.3046166009909343,379.0,329.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",537.9235023624503,0.516938893448543,0.22396576370242208,0.11456273465299072,-0.5115189605729538,536.0265090308658,0.49903126181586177,0.3740906668073168,0.12295037702646194,-0.32866464719845606,380.0,830.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",537.874894403866,0.5160610232191868,0.23083522064505688,0.10888502637281561,-0.4717002287109486,548.093533029653,0.5024888227289659,0.4571136459454708,0.11367982706133972,-0.2486905128946875,381.0,799.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",537.392936615746,0.5164205282963711,0.22383721730871772,0.11439067339246622,-0.5110440290843049,531.8571648224216,0.49496344165022516,0.37311333803045477,0.1227994290766925,-0.32912098432318493,382.0,846.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",537.1731206235379,0.5201175084002637,0.1876283832137319,0.1025458317443082,-0.5465368831084358,748.0913462576401,0.6709949544344532,0.7654551094233124,0.1588496773901118,-0.20752317860911249,383.0,403.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",535.9787201350508,0.5066805598279128,0.30110404833205856,0.12296384767192547,-0.4083766005574277,805.536510268636,0.7383389079291218,0.666874866950445,0.20385532510182047,-0.30568752130970445,384.0,325.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",534.619791006392,0.5174496815897139,0.1873928006009913,0.0940641424947457,-0.5019624136736879,699.4338682230552,0.635767855545214,0.6337901890012834,0.13595454343601077,-0.2145103313294354,385.0,471.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",533.3403287805784,0.5038965279537916,0.30224960770057724,0.1193956096165627,-0.39502320788730894,787.6312544220175,0.7205634783908853,0.66578971339401,0.19629754400980448,-0.29483414967337723,386.0,358.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",532.6517502585633,0.5065381021494978,0.27154711423412004,0.12374443763232112,-0.4557015381339397,676.9000019840533,0.6251482738209084,0.5169647652537633,0.1683674929871557,-0.32568465842059635,387.0,517.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",532.2865473821203,0.505794948898248,0.2748321507084285,0.12103331809258622,-0.4403899535793081,673.0159888570784,0.620427343485771,0.5251045834312539,0.163541318961556,-0.31144523228669674,388.0,526.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",532.0208835441987,0.5116198634461491,0.2170564840088384,0.10008288451482139,-0.46109142959648275,504.353584953351,0.47046485362778506,0.3433815279833673,0.09853437467593018,-0.286953043906028,389.0,882.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",532.0041785421463,0.5067468792775938,0.2624441599370173,0.1090535263930521,-0.4155303986159316,644.5441246967974,0.594569218206349,0.49975593014534014,0.14057224864016038,-0.28128180209743353,390.0,583.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",529.828072389581,0.5134380348992578,0.18174856821885818,0.10192832636300753,-0.5608205190385179,886.6623292493846,0.8213869261022334,0.6486640479406643,0.17845775827317212,-0.27511584592938054,391.0,238.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",529.7187240446516,0.5066418009662361,0.24423768629421252,0.12861568086676956,-0.526600471934692,642.9620682060299,0.6054126507475502,0.38087339133507514,0.171985129885446,-0.4515545947764602,392.0,588.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",529.5952968589553,0.508386563680194,0.22666384129050943,0.12087561529119384,-0.5332814206403154,605.3001660090808,0.5510093823232496,0.5418538523397259,0.13645233109407062,-0.251824971816421,393.0,654.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",529.5789295408932,0.5102675435434013,0.21094970065699303,0.13016645412238326,-0.6170497218862406,948.2928845642532,0.8671166980894148,0.8025323815390482,0.24483194501963612,-0.3050742258525596,394.0,215.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",529.3399791872065,0.5102886066840138,0.2046777681628524,0.09816615288884156,-0.479613168396166,830.1205141438536,0.7776403306360489,0.5240668922602357,0.1600369480010826,-0.3053750396459181,395.0,294.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",528.9352820180936,0.5102131060731758,0.20293174211342446,0.10731722646195818,-0.5288341062088525,619.7432947615254,0.5770768869329652,0.4289741206725473,0.13951934295497503,-0.32523953364887387,396.0,627.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",528.5790170222257,0.5049291189022588,0.24682146988882067,0.10063301299870919,-0.4077157997804598,667.6846398624812,0.6126053609907574,0.5495261669999104,0.140540207232823,-0.25574798011910854,397.0,539.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",527.056176901693,0.5018381921349471,0.26217592658397926,0.1101962141385282,-0.42031400660743173,683.4811983030487,0.6309968187023017,0.524132879463232,0.1544012748070669,-0.2945842187293999,398.0,502.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",526.3113789294226,0.5096155511877565,0.1841482334693669,0.10022106494106398,-0.5442412509362234,762.4551572205002,0.6847180980065113,0.7716854181127414,0.16147962325906118,-0.20925576597518317,399.0,388.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",526.2111729388397,0.5043330282162938,0.23392972992390096,0.13318412761576104,-0.5693339092003689,582.0035834231473,0.5287383789996722,0.5317684504174435,0.14790375635373865,-0.27813563636133876,400.0,716.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 20, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",525.899544621035,0.5062039101187071,0.21050524674299814,0.09852043491351004,-0.4680189042213839,528.996409919988,0.49371435342482084,0.35697954604721166,0.10380831150172187,-0.29079624491424755,401.0,851.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",525.776310711977,0.506939456383454,0.20283063684374095,0.09870989443228306,-0.48666166003476263,552.7797281188349,0.5171004429072387,0.36114833379487693,0.1132845571251564,-0.31367874782858374,402.0,790.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",524.5417039995921,0.5006558232293511,0.24804467328061078,0.0904328976018034,-0.3645831067676162,593.0634584998186,0.5460325020629552,0.4709941081345373,0.11115537560285627,-0.23600162652375525,403.0,690.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",523.6588012982036,0.49546319191633337,0.28961427559447434,0.10542154291258132,-0.364006721340613,792.16404334276,0.7244193328351243,0.6729740802010536,0.17402779640024613,-0.2585950952943903,404.0,349.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",522.8988724589764,0.4991378639153244,0.24746596835611098,0.09658086851993897,-0.3902793954316829,569.0729270770119,0.5394059860977131,0.3043058940001108,0.11874793784886095,-0.3902255598401841,405.0,744.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",522.8248808873985,0.4947383453828292,0.28864921193199616,0.10630687382627602,-0.36829088537862076,762.3920645185293,0.6990136525760065,0.6302787154410572,0.16958883212546616,-0.26906958456750535,406.0,389.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",522.2930025826824,0.49981388005947097,0.23861714564444364,0.12621721776016992,-0.5289528437669038,658.8880060992051,0.6201137319087024,0.3925711342474637,0.17644116831957124,-0.4494501834878889,407.0,557.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",519.5621907081622,0.5038261870287286,0.17592894160083908,0.10080529206872568,-0.572988680267516,725.9913107450213,0.6734644350051912,0.5245685763529208,0.1494970522055854,-0.2849904835035455,408.0,433.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",518.8838040006079,0.4943177640450969,0.2562304777599104,0.11110397081175583,-0.433609505719538,643.3725658780616,0.6063070705728708,0.3756802947064054,0.15186022435492297,-0.4042272817998131,409.0,584.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",518.206611073008,0.4968348534053403,0.22865816548926368,0.12590346178557876,-0.5506186998228602,804.593048559993,0.7520913856812692,0.5240708029414576,0.20592570661071408,-0.3929348963058288,410.0,326.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",513.8387033995499,0.4959712885209468,0.1948516297932593,0.10330084798002415,-0.5301513161046074,602.2979643972202,0.5609737110835173,0.4159614715725037,0.13457799105929436,-0.32353475082808697,411.0,667.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",513.470279164481,0.49672678126094677,0.18456478982723826,0.10022850419441354,-0.5430532242267464,1002.0537102151291,0.9166502986426037,0.8457714571516427,0.2021080872121852,-0.23896300295216538,412.0,178.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 40, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",513.2280620964499,0.4969441548137782,0.1805198012795657,0.09990358086572249,-0.5534217307884399,979.3360909800252,0.8974163997486192,0.8116278440085921,0.19713471398762428,-0.2428880618658733,413.0,189.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",513.1603391957655,0.4920100182462606,0.22657534202420068,0.12489632822834329,-0.5512353070397352,804.4714053339086,0.7522332048562639,0.5215262857754955,0.20731860428115523,-0.39752282854329773,414.0,328.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.2, ""target_vol"": 0.3, ""vol_window"": 40, ""max_lev"": 1.5, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",512.6582106085172,0.4932730902112508,0.2108139543651272,0.12365688251980478,-0.5865687728888789,317.0455171173521,0.29155154084811824,0.26240828301799296,0.08248610769071019,-0.3143426218945011,415.0,1020.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 60, ""r2_window"": 20, ""r2_threshold"": 0.3, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",512.3461321594012,0.4896565859856109,0.23694880172293598,0.09055753702584579,-0.38218187375235024,578.4877345115171,0.5341428745409235,0.4448502472125769,0.11306002444594276,-0.25415299902467114,416.0,721.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 60, ""mom_day"": 20, ""r2_window"": 30, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",511.349044867557,0.49298395564952463,0.19807302068353802,0.09461342486798863,-0.4776694198002505,838.9778457642408,0.7864065732049653,0.5249404077334622,0.16255582358153653,-0.3096652899772083,417.0,286.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 40, ""mom_day"": 40, ""r2_window"": 10, ""r2_threshold"": 0.1, ""target_vol"": 0.2, ""vol_window"": 40, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.0}",511.03578522764747,0.49058458528124643,0.21710149205023577,0.09661406998689381,-0.44501799169826983,576.5717231375551,0.5460039115831968,0.31289831808787116,0.12074660202265508,-0.38589725493105986,418.0,724.0
"{""commission"": 0.001, ""trading_days"": 252, ""bias_n"": 80, ""mom_day"": 40, ""r2_window"": 20, ""r2_threshold"": 0.1, ""target_vol"": 0.3, ""vol_window"": 20, ""max_lev"": 1.25, ""min_lev"": 0.1, ""scale_threshold"": 0.1}",510.8339503081754,0.4880216386629615,0.23969548061104293,0.1065614763579823,-0.4445702358940219,568.6285419113979,0.522560786254021,0.46174637503219573,0.12901340700698127,-0.27940318318251156,419.0,746.0
