date,symbol,name,call_volume,put_volume,total_volume,oi_total,oi_call,oi_put,pcr_raw
2022-03-24,510300,沪深300ETF华泰柏瑞,700426.0,766479.0,1466905.0,1696935.0,867315.0,829620.0,1.0943
2022-03-25,510300,沪深300ETF华泰柏瑞,817972.0,987709.0,1805681.0,1790464.0,948982.0,841482.0,1.2075
2022-03-28,510300,沪深300ETF华泰柏瑞,916196.0,1211199.0,2127395.0,1884401.0,999072.0,885329.0,1.3219999999999998
2022-03-29,510300,沪深300ETF华泰柏瑞,600437.0,654855.0,1255292.0,1935156.0,1028029.0,907127.0,1.0906
2022-03-30,510300,沪深300ETF华泰柏瑞,1100837.0,1063280.0,2164117.0,1990635.0,1009092.0,981543.0,0.9659
2022-03-31,510300,沪深300ETF华泰柏瑞,571006.0,565413.0,1136419.0,2018898.0,1031569.0,987329.0,0.9902
2022-04-01,510300,沪深300ETF华泰柏瑞,953860.0,891352.0,1845212.0,2049237.0,1020191.0,1029046.0,0.9345
2022-04-06,510300,沪深300ETF华泰柏瑞,716871.0,639124.0,1355995.0,2096243.0,1054988.0,1041255.0,0.8915000000000001
2022-04-07,510300,沪深300ETF华泰柏瑞,810159.0,834382.0,1644541.0,2146779.0,1094435.0,1052344.0,1.0299
2022-04-08,510300,沪深300ETF华泰柏瑞,756081.0,795736.0,1551817.0,2199154.0,1114655.0,1084499.0,1.0524
2022-04-11,510300,沪深300ETF华泰柏瑞,1077579.0,1368079.0,2445658.0,2259995.0,1234339.0,1025656.0,1.2695999999999998
2022-04-12,510300,沪深300ETF华泰柏瑞,1108171.0,1196852.0,2305023.0,2266470.0,1209508.0,1056962.0,1.08
2022-04-13,510300,沪深300ETF华泰柏瑞,701692.0,799856.0,1501548.0,2315321.0,1229173.0,1086148.0,1.1399
2022-04-14,510300,沪深300ETF华泰柏瑞,1023990.0,1126286.0,2150276.0,2344593.0,1199429.0,1145164.0,1.0998999999999999
2022-04-15,510300,沪深300ETF华泰柏瑞,854768.0,908224.0,1762992.0,2377843.0,1206185.0,1171658.0,1.0625
2022-04-18,510300,沪深300ETF华泰柏瑞,966745.0,1084753.0,2051498.0,2373611.0,1232079.0,1141532.0,1.1220999999999999
2022-04-19,510300,沪深300ETF华泰柏瑞,940180.0,913469.0,1853649.0,2385506.0,1273560.0,1111946.0,0.9716
2022-04-20,510300,沪深300ETF华泰柏瑞,1209291.0,1237344.0,2446635.0,2407971.0,1321373.0,1086598.0,1.0231999999999999
2022-04-21,510300,沪深300ETF华泰柏瑞,1541624.0,1669821.0,3211445.0,2394512.0,1379741.0,1014771.0,1.0832
2022-04-22,510300,沪深300ETF华泰柏瑞,1244142.0,1447974.0,2692116.0,2383326.0,1336361.0,1046965.0,1.1638
2022-04-25,510300,沪深300ETF华泰柏瑞,1801613.0,2121673.0,3923286.0,2275401.0,1392115.0,883286.0,1.1777
2022-04-26,510300,沪深300ETF华泰柏瑞,1784084.0,2046925.0,3831009.0,2401043.0,1480536.0,920507.0,1.1473
2022-04-27,510300,沪深300ETF华泰柏瑞,1564197.0,1619523.0,3183720.0,1852901.0,1018190.0,834711.0,1.0354
2022-04-28,510300,沪深300ETF华泰柏瑞,878510.0,1098803.0,1977313.0,1961660.0,1054310.0,907350.0,1.2508
2022-04-29,510300,沪深300ETF华泰柏瑞,1245369.0,1216327.0,2461696.0,1997943.0,1035403.0,962540.0,0.9767
2022-05-05,510300,沪深300ETF华泰柏瑞,791390.0,786520.0,1577910.0,2047066.0,1062993.0,984073.0,0.9937999999999999
2022-05-06,510300,沪深300ETF华泰柏瑞,930210.0,991792.0,1922002.0,2107711.0,1148241.0,959470.0,1.0662
2022-05-09,510300,沪深300ETF华泰柏瑞,756673.0,862789.0,1619462.0,2191845.0,1219377.0,972468.0,1.1401999999999999
2022-05-10,510300,沪深300ETF华泰柏瑞,1223625.0,1306748.0,2530373.0,2225047.0,1202342.0,1022705.0,1.0679
2022-05-11,510300,沪深300ETF华泰柏瑞,1350484.0,1292328.0,2642812.0,2308881.0,1164579.0,1144302.0,0.9569
2022-05-12,510300,沪深300ETF华泰柏瑞,846555.0,846809.0,1693364.0,2331293.0,1195710.0,1135583.0,1.0003
2022-05-13,510300,沪深300ETF华泰柏瑞,907036.0,877958.0,1784994.0,2328320.0,1177779.0,1150541.0,0.9679000000000001
2022-05-16,510300,沪深300ETF华泰柏瑞,995318.0,1010088.0,2005406.0,2351428.0,1218504.0,1132924.0,1.0148000000000001
2022-05-17,510300,沪深300ETF华泰柏瑞,885341.0,971401.0,1856742.0,2375387.0,1181626.0,1193761.0,1.0972
2022-05-18,510300,沪深300ETF华泰柏瑞,909669.0,992558.0,1902227.0,2405584.0,1191797.0,1213787.0,1.0911
2022-05-19,510300,沪深300ETF华泰柏瑞,971352.0,1094895.0,2066247.0,2389919.0,1198244.0,1191675.0,1.1272
2022-05-20,510300,沪深300ETF华泰柏瑞,1498395.0,1478408.0,2976803.0,2371627.0,1131122.0,1240505.0,0.9867
2022-05-23,510300,沪深300ETF华泰柏瑞,1034347.0,987119.0,2021466.0,2285148.0,1146942.0,1138206.0,0.9543
2022-05-24,510300,沪深300ETF华泰柏瑞,1069892.0,1138313.0,2208205.0,2285259.0,1213605.0,1071654.0,1.064
2022-05-25,510300,沪深300ETF华泰柏瑞,829195.0,875812.0,1705007.0,1751543.0,948011.0,803532.0,1.0562
2022-05-26,510300,沪深300ETF华泰柏瑞,1038861.0,1019480.0,2058341.0,1883209.0,988750.0,894459.0,0.9813
2022-05-27,510300,沪深300ETF华泰柏瑞,873360.0,876943.0,1750303.0,1960087.0,1018455.0,941632.0,1.0041
2022-05-30,510300,沪深300ETF华泰柏瑞,709207.0,777772.0,1486979.0,2091006.0,1048157.0,1042849.0,1.0967
2022-05-31,510300,沪深300ETF华泰柏瑞,1089382.0,1155896.0,2245278.0,2283143.0,1059932.0,1223211.0,1.0611
2022-06-01,510300,沪深300ETF华泰柏瑞,697288.0,727563.0,1424851.0,2338826.0,1097048.0,1241778.0,1.0434
2022-06-02,510300,沪深300ETF华泰柏瑞,729420.0,736876.0,1466296.0,2411256.0,1120221.0,1291035.0,1.0102
2022-06-06,510300,沪深300ETF华泰柏瑞,1399602.0,1288145.0,2687747.0,2486283.0,1114357.0,1371926.0,0.9204000000000001
2022-06-07,510300,沪深300ETF华泰柏瑞,1155749.0,990553.0,2146302.0,2574494.0,1149823.0,1424671.0,0.8571
2022-06-08,510300,沪深300ETF华泰柏瑞,1289746.0,1263937.0,2553683.0,2627666.0,1153751.0,1473915.0,0.98
2022-06-09,510300,沪深300ETF华泰柏瑞,1105073.0,1131958.0,2237031.0,2603874.0,1180746.0,1423128.0,1.0243
2022-06-10,510300,沪深300ETF华泰柏瑞,1346980.0,1332241.0,2679221.0,2603195.0,1172960.0,1430235.0,0.9891
2022-06-13,510300,沪深300ETF华泰柏瑞,1261575.0,1269795.0,2531370.0,2553415.0,1191961.0,1361454.0,1.0065
2022-06-14,510300,沪深300ETF华泰柏瑞,1685709.0,1760684.0,3446393.0,2492095.0,1181115.0,1310980.0,1.0445
2022-06-15,510300,沪深300ETF华泰柏瑞,2703242.0,1979572.0,4682814.0,2559002.0,1103260.0,1455742.0,0.7323000000000001
2022-06-16,510300,沪深300ETF华泰柏瑞,1529924.0,1401075.0,2930999.0,2530776.0,1141774.0,1389002.0,0.9158
2022-06-17,510300,沪深300ETF华泰柏瑞,1655842.0,1604607.0,3260449.0,2545656.0,1117496.0,1428160.0,0.9691
2022-06-20,510300,沪深300ETF华泰柏瑞,1640283.0,1513332.0,3153615.0,2394544.0,1008526.0,1386018.0,0.9226000000000001
2022-06-21,510300,沪深300ETF华泰柏瑞,1455809.0,1432635.0,2888444.0,2412439.0,1030248.0,1382191.0,0.9841
2022-06-22,510300,沪深300ETF华泰柏瑞,1143508.0,1169192.0,2312700.0,1540981.0,717642.0,823339.0,1.0225
2022-06-23,510300,沪深300ETF华泰柏瑞,1064787.0,990528.0,2055315.0,1699335.0,769952.0,929383.0,0.9303
2022-06-24,510300,沪深300ETF华泰柏瑞,1278493.0,1052268.0,2330761.0,1800194.0,780660.0,1019534.0,0.8231
2022-06-27,510300,沪深300ETF华泰柏瑞,1466388.0,1231432.0,2697820.0,1896863.0,782723.0,1114140.0,0.8398
2022-06-28,510300,沪深300ETF华泰柏瑞,1094449.0,918901.0,2013350.0,1983749.0,816831.0,1166918.0,0.8395999999999999
2022-06-29,510300,沪深300ETF华泰柏瑞,1206256.0,1085741.0,2291997.0,2021081.0,874110.0,1146971.0,0.9001
2022-06-30,510300,沪深300ETF华泰柏瑞,1347284.0,1163957.0,2511241.0,2076098.0,883860.0,1192238.0,0.8639
2022-07-01,510300,沪深300ETF华泰柏瑞,959874.0,899301.0,1859175.0,2126118.0,930029.0,1196089.0,0.9369
2022-07-04,510300,沪深300ETF华泰柏瑞,896443.0,772653.0,1669096.0,2145458.0,932195.0,1213263.0,0.8619
2022-07-05,510300,沪深300ETF华泰柏瑞,1260927.0,1148726.0,2409653.0,2200472.0,962783.0,1237689.0,0.9109999999999999
2022-07-06,510300,沪深300ETF华泰柏瑞,1115165.0,1138440.0,2253605.0,2189343.0,996669.0,1192674.0,1.0209000000000001
2022-07-07,510300,沪深300ETF华泰柏瑞,814150.0,829928.0,1644078.0,2228811.0,990536.0,1238275.0,1.0194
2022-07-08,510300,沪深300ETF华泰柏瑞,912533.0,971852.0,1884385.0,2257125.0,1005743.0,1251382.0,1.065
2022-07-11,510300,沪深300ETF华泰柏瑞,1145939.0,1369378.0,2515317.0,2240237.0,1072753.0,1167484.0,1.195
2022-07-12,510300,沪深300ETF华泰柏瑞,1097529.0,1082580.0,2180109.0,2270556.0,1117732.0,1152824.0,0.9864
2022-07-13,510300,沪深300ETF华泰柏瑞,1006241.0,1068686.0,2074927.0,2270488.0,1113889.0,1156599.0,1.0621
2022-07-14,510300,沪深300ETF华泰柏瑞,955853.0,917874.0,1873727.0,2240922.0,1099266.0,1141656.0,0.9603
2022-07-15,510300,沪深300ETF华泰柏瑞,1280643.0,1345687.0,2626330.0,2244844.0,1133864.0,1110980.0,1.0508
2022-07-18,510300,沪深300ETF华泰柏瑞,1231156.0,1357569.0,2588725.0,2260529.0,1120425.0,1140104.0,1.1027
2022-07-19,510300,沪深300ETF华泰柏瑞,1048283.0,1031200.0,2079483.0,2231327.0,1124081.0,1107246.0,0.9837
2022-07-20,510300,沪深300ETF华泰柏瑞,881781.0,879553.0,1761334.0,2219647.0,1106216.0,1113431.0,0.9975
2022-07-21,510300,沪深300ETF华泰柏瑞,887531.0,926258.0,1813789.0,2186733.0,1104774.0,1081959.0,1.0436
2022-07-22,510300,沪深300ETF华泰柏瑞,1297909.0,1480904.0,2778813.0,2141814.0,1083984.0,1057830.0,1.141
2022-07-25,510300,沪深300ETF华泰柏瑞,866660.0,1065752.0,1932412.0,2050385.0,1048136.0,1002249.0,1.2297
2022-07-26,510300,沪深300ETF华泰柏瑞,926296.0,976534.0,1902830.0,2037798.0,1034927.0,1002871.0,1.0542
2022-07-27,510300,沪深300ETF华泰柏瑞,800439.0,884317.0,1684756.0,1411482.0,725952.0,685530.0,1.1048
2022-07-28,510300,沪深300ETF华泰柏瑞,794862.0,698496.0,1493358.0,1550823.0,810022.0,740801.0,0.8787999999999999
2022-07-29,510300,沪深300ETF华泰柏瑞,1017930.0,1077624.0,2095554.0,1677062.0,908089.0,768973.0,1.0586
2022-08-01,510300,沪深300ETF华泰柏瑞,765539.0,826815.0,1592354.0,1725061.0,912762.0,812299.0,1.08
2022-08-02,510300,沪深300ETF华泰柏瑞,1139895.0,1441749.0,2581644.0,1804741.0,974766.0,829975.0,1.2648000000000001
2022-08-03,510300,沪深300ETF华泰柏瑞,947375.0,1042505.0,1989880.0,1849469.0,1007432.0,842037.0,1.1004
2022-08-04,510300,沪深300ETF华泰柏瑞,751859.0,925470.0,1677329.0,1882126.0,1016365.0,865761.0,1.2309
2022-08-05,510300,沪深300ETF华泰柏瑞,856985.0,1006505.0,1863490.0,1866318.0,963761.0,902557.0,1.1745
2022-08-08,510300,沪深300ETF华泰柏瑞,523125.0,574802.0,1097927.0,1902862.0,993601.0,909261.0,1.0988
2022-08-09,510300,沪深300ETF华泰柏瑞,487126.0,496461.0,983587.0,1943449.0,997276.0,946173.0,1.0192
2022-08-10,510300,沪深300ETF华泰柏瑞,690117.0,704220.0,1394337.0,1975030.0,1057247.0,917783.0,1.0204
2022-08-11,510300,沪深300ETF华泰柏瑞,1101592.0,969841.0,2071433.0,2022938.0,1031530.0,991408.0,0.8804000000000001
2022-08-12,510300,沪深300ETF华泰柏瑞,641043.0,548280.0,1189323.0,2047806.0,1039329.0,1008477.0,0.8553000000000001
2022-08-15,510300,沪深300ETF华泰柏瑞,789072.0,738828.0,1527900.0,2050854.0,1061705.0,989149.0,0.9362999999999999
2022-08-16,510300,沪深300ETF华泰柏瑞,757758.0,674375.0,1432133.0,2069682.0,1086628.0,983054.0,0.89
2022-08-17,510300,沪深300ETF华泰柏瑞,1030656.0,918552.0,1949208.0,2044030.0,1050366.0,993664.0,0.8912
2022-08-18,510300,沪深300ETF华泰柏瑞,825792.0,695872.0,1521664.0,2110071.0,1125118.0,984953.0,0.8427
2022-08-19,510300,沪深300ETF华泰柏瑞,887837.0,742868.0,1630705.0,2076490.0,1106483.0,970007.0,0.8367
2022-08-22,510300,沪深300ETF华泰柏瑞,806944.0,852245.0,1659189.0,1956144.0,1013041.0,943103.0,1.0561
2022-08-23,510300,沪深300ETF华泰柏瑞,763347.0,810846.0,1574193.0,1955683.0,1037107.0,918576.0,1.0622
2022-08-24,510300,沪深300ETF华泰柏瑞,1019169.0,1169333.0,2188502.0,1532455.0,805331.0,727124.0,1.1473
2022-08-25,510300,沪深300ETF华泰柏瑞,762956.0,841734.0,1604690.0,1607922.0,819569.0,788353.0,1.1033
2022-08-26,510300,沪深300ETF华泰柏瑞,560533.0,596678.0,1157211.0,1648206.0,850008.0,798198.0,1.0645
2022-08-29,510300,沪深300ETF华泰柏瑞,507182.0,620794.0,1127976.0,1702968.0,879772.0,823196.0,1.224
2022-08-30,510300,沪深300ETF华泰柏瑞,612612.0,635637.0,1248249.0,1759234.0,918686.0,840548.0,1.0376
2022-08-31,510300,沪深300ETF华泰柏瑞,853931.0,850286.0,1704217.0,1791946.0,935791.0,856155.0,0.9956999999999999
2022-09-01,510300,沪深300ETF华泰柏瑞,610643.0,584162.0,1194805.0,1874116.0,1002925.0,871191.0,0.9566
2022-09-02,510300,沪深300ETF华泰柏瑞,783538.0,786961.0,1570499.0,1917876.0,1041935.0,875941.0,1.0044
2022-09-05,510300,沪深300ETF华泰柏瑞,667364.0,747625.0,1414989.0,1979213.0,1073503.0,905710.0,1.1203
2022-09-06,510300,沪深300ETF华泰柏瑞,634669.0,670936.0,1305605.0,1947447.0,1023303.0,924144.0,1.0571
2022-09-07,510300,沪深300ETF华泰柏瑞,499660.0,557139.0,1056799.0,1963496.0,1025078.0,938418.0,1.115
2022-09-08,510300,沪深300ETF华泰柏瑞,449592.0,463766.0,913358.0,1976201.0,1035524.0,940677.0,1.0315
2022-09-09,510300,沪深300ETF华泰柏瑞,827777.0,771873.0,1599650.0,1923405.0,970021.0,953384.0,0.9325
2022-09-13,510300,沪深300ETF华泰柏瑞,640281.0,578790.0,1219071.0,1971839.0,982187.0,989652.0,0.904
2022-09-14,510300,沪深300ETF华泰柏瑞,695754.0,739918.0,1435672.0,2005906.0,1028496.0,977410.0,1.0635
2022-09-15,510300,沪深300ETF华泰柏瑞,1052044.0,1145382.0,2197426.0,2086214.0,1114405.0,971809.0,1.0887
2022-09-16,510300,沪深300ETF华泰柏瑞,1228048.0,1308645.0,2536693.0,2189924.0,1221062.0,968862.0,1.0656
2022-09-19,510300,沪深300ETF华泰柏瑞,898656.0,974841.0,1873497.0,2210531.0,1242622.0,967909.0,1.0848
2022-09-20,510300,沪深300ETF华泰柏瑞,702535.0,659305.0,1361840.0,2191658.0,1223998.0,967660.0,0.9384999999999999
2022-09-21,510300,沪深300ETF华泰柏瑞,954079.0,1023095.0,1977174.0,2223521.0,1258803.0,964718.0,1.0723
2022-09-22,510300,沪深300ETF华泰柏瑞,851317.0,996692.0,1848009.0,2201983.0,1264200.0,937783.0,1.1708
2022-09-23,510300,沪深300ETF华泰柏瑞,1148234.0,1218663.0,2366897.0,2182368.0,1254160.0,928208.0,1.0613
2022-09-26,510300,沪深300ETF华泰柏瑞,894666.0,1076142.0,1970808.0,2134292.0,1240547.0,893745.0,1.2028
2022-09-27,510300,沪深300ETF华泰柏瑞,1040250.0,1021368.0,2061618.0,2093595.0,1203540.0,890055.0,0.9818000000000001
2022-09-28,510300,沪深300ETF华泰柏瑞,828562.0,1000402.0,1828964.0,1314063.0,712238.0,601825.0,1.2074
2022-09-29,510300,沪深300ETF华泰柏瑞,680836.0,681995.0,1362831.0,1409071.0,772519.0,636552.0,1.0017
2022-09-30,510300,沪深300ETF华泰柏瑞,720602.0,736095.0,1456697.0,1502320.0,830613.0,671707.0,1.0215
2022-10-10,510300,沪深300ETF华泰柏瑞,899966.0,856239.0,1756205.0,1603639.0,928127.0,675512.0,0.9514
2022-10-11,510300,沪深300ETF华泰柏瑞,681313.0,685381.0,1366694.0,1669558.0,963557.0,706001.0,1.006
2022-10-12,510300,沪深300ETF华泰柏瑞,1253176.0,1297085.0,2550261.0,1692837.0,945962.0,746875.0,1.035
2022-10-13,510300,沪深300ETF华泰柏瑞,748439.0,711214.0,1459653.0,1739209.0,980854.0,758355.0,0.9503
2022-10-14,510300,沪深300ETF华泰柏瑞,1174276.0,976151.0,2150427.0,1743958.0,913460.0,830498.0,0.8312999999999999
2022-10-17,510300,沪深300ETF华泰柏瑞,700456.0,615555.0,1316011.0,1755105.0,925152.0,829953.0,0.8787999999999999
2022-10-18,510300,沪深300ETF华泰柏瑞,818365.0,670449.0,1488814.0,1803563.0,948631.0,854932.0,0.8193
2022-10-19,510300,沪深300ETF华泰柏瑞,899548.0,851965.0,1751513.0,1800626.0,997227.0,803399.0,0.9470999999999999
2022-10-20,510300,沪深300ETF华泰柏瑞,1299751.0,1201712.0,2501463.0,1845572.0,1046059.0,799513.0,0.9246
2022-10-21,510300,沪深300ETF华泰柏瑞,959630.0,849384.0,1809014.0,1870561.0,1072856.0,797705.0,0.8851
2022-10-24,510300,沪深300ETF华泰柏瑞,1492121.0,1454138.0,2946259.0,1802170.0,1082450.0,719720.0,0.9745
2022-10-25,510300,沪深300ETF华泰柏瑞,1183230.0,1363747.0,2546977.0,1863626.0,1122156.0,741470.0,1.1526
2022-10-26,510300,沪深300ETF华泰柏瑞,987322.0,1026138.0,2013460.0,1376527.0,753454.0,623073.0,1.0393000000000001
2022-10-27,510300,沪深300ETF华泰柏瑞,757961.0,677616.0,1435577.0,1486259.0,821425.0,664834.0,0.894
2022-10-28,510300,沪深300ETF华泰柏瑞,955572.0,940025.0,1895597.0,1602477.0,914696.0,687781.0,0.9837
2022-10-31,510300,沪深300ETF华泰柏瑞,884610.0,976555.0,1861165.0,1687278.0,967628.0,719650.0,1.1039
2022-11-01,510300,沪深300ETF华泰柏瑞,1144426.0,1013990.0,2158416.0,1695423.0,916115.0,779308.0,0.8859999999999999
2022-11-02,510300,沪深300ETF华泰柏瑞,1025944.0,883864.0,1909808.0,1777854.0,917878.0,859976.0,0.8615
2022-11-03,510300,沪深300ETF华泰柏瑞,647591.0,602503.0,1250094.0,1819848.0,968680.0,851168.0,0.9304000000000001
2022-11-04,510300,沪深300ETF华泰柏瑞,1617535.0,1165515.0,2783050.0,1938702.0,960093.0,978609.0,0.7206
2022-11-07,510300,沪深300ETF华泰柏瑞,986805.0,819032.0,1805837.0,1962870.0,973203.0,989667.0,0.83
2022-11-08,510300,沪深300ETF华泰柏瑞,803719.0,677683.0,1481402.0,1948291.0,982705.0,965586.0,0.8432
2022-11-09,510300,沪深300ETF华泰柏瑞,676734.0,652146.0,1328880.0,1974959.0,1024570.0,950389.0,0.9637
2022-11-10,510300,沪深300ETF华泰柏瑞,817931.0,758834.0,1576765.0,1991960.0,1064630.0,927330.0,0.9277
2022-11-11,510300,沪深300ETF华泰柏瑞,1749337.0,1221577.0,2970914.0,1946272.0,970728.0,975544.0,0.6983
2022-11-14,510300,沪深300ETF华泰柏瑞,1106541.0,950382.0,2056923.0,1965723.0,972724.0,992999.0,0.8589
2022-11-15,510300,沪深300ETF华泰柏瑞,1308426.0,1142255.0,2450681.0,2011016.0,951183.0,1059833.0,0.873
2022-11-16,510300,沪深300ETF华泰柏瑞,917163.0,777421.0,1694584.0,1980732.0,957366.0,1023366.0,0.8476
2022-11-17,510300,沪深300ETF华泰柏瑞,1064781.0,985164.0,2049945.0,1976317.0,1000281.0,976036.0,0.9251999999999999
2022-11-18,510300,沪深300ETF华泰柏瑞,981062.0,923014.0,1904076.0,1955520.0,986765.0,968755.0,0.9408
2022-11-21,510300,沪深300ETF华泰柏瑞,932588.0,944085.0,1876673.0,1847805.0,952367.0,895438.0,1.0123
2022-11-22,510300,沪深300ETF华泰柏瑞,929982.0,1003577.0,1933559.0,1856118.0,947940.0,908178.0,1.0791
2022-11-23,510300,沪深300ETF华泰柏瑞,783950.0,781596.0,1565546.0,1358982.0,719005.0,639977.0,0.997
2022-11-24,510300,沪深300ETF华泰柏瑞,557143.0,557381.0,1114524.0,1447382.0,772468.0,674914.0,1.0004
2022-11-25,510300,沪深300ETF华泰柏瑞,507238.0,518421.0,1025659.0,1491838.0,778457.0,713381.0,1.022
2022-11-28,510300,沪深300ETF华泰柏瑞,759194.0,843453.0,1602647.0,1539269.0,823856.0,715413.0,1.111
2022-11-29,510300,沪深300ETF华泰柏瑞,975408.0,858793.0,1834201.0,1577465.0,769928.0,807537.0,0.8804000000000001
2022-11-30,510300,沪深300ETF华泰柏瑞,541369.0,459954.0,1001323.0,1637776.0,783328.0,854448.0,0.8495999999999999
2022-12-01,510300,沪深300ETF华泰柏瑞,839016.0,660153.0,1499169.0,1692356.0,787524.0,904832.0,0.7868
2022-12-02,510300,沪深300ETF华泰柏瑞,471876.0,407907.0,879783.0,1699116.0,808650.0,890466.0,0.8644
2022-12-05,510300,沪深300ETF华泰柏瑞,660032.0,578743.0,1238775.0,1721022.0,799891.0,921131.0,0.8768
2022-12-06,510300,沪深300ETF华泰柏瑞,740099.0,672166.0,1412265.0,1735293.0,785921.0,949372.0,0.9081999999999999
2022-12-07,510300,沪深300ETF华泰柏瑞,725130.0,646486.0,1371616.0,1747934.0,794134.0,953800.0,0.8915000000000001
2022-12-08,510300,沪深300ETF华泰柏瑞,491917.0,446544.0,938461.0,1772037.0,794247.0,977790.0,0.9078
2022-12-09,510300,沪深300ETF华泰柏瑞,617280.0,621305.0,1238585.0,1791275.0,788551.0,1002724.0,1.0065
2022-12-12,510300,沪深300ETF华泰柏瑞,420666.0,434586.0,855252.0,1791608.0,817167.0,974441.0,1.0331000000000001
2022-12-13,510300,沪深300ETF华泰柏瑞,431006.0,410885.0,841891.0,1808538.0,839838.0,968700.0,0.9533
2022-12-14,510300,沪深300ETF华泰柏瑞,463904.0,440217.0,904121.0,1833680.0,854933.0,978747.0,0.9489
2022-12-15,510300,沪深300ETF华泰柏瑞,487550.0,446152.0,933702.0,1851778.0,872734.0,979044.0,0.9151
2022-12-16,510300,沪深300ETF华泰柏瑞,655355.0,559057.0,1214412.0,1848741.0,879741.0,969000.0,0.8531
2022-12-19,510300,沪深300ETF华泰柏瑞,775943.0,691497.0,1467440.0,1800262.0,898505.0,901757.0,0.8912
2022-12-20,510300,沪深300ETF华泰柏瑞,862059.0,854654.0,1716713.0,1788649.0,932954.0,855695.0,0.9914000000000001
2022-12-21,510300,沪深300ETF华泰柏瑞,569452.0,521391.0,1090843.0,1772401.0,917042.0,855359.0,0.9156
2022-12-22,510300,沪深300ETF华泰柏瑞,720905.0,690237.0,1411142.0,1768340.0,906946.0,861394.0,0.9575
2022-12-23,510300,沪深300ETF华泰柏瑞,640662.0,690134.0,1330796.0,1773542.0,923021.0,850521.0,1.0772
2022-12-26,510300,沪深300ETF华泰柏瑞,439497.0,425228.0,864725.0,1628736.0,852834.0,775902.0,0.9675
2022-12-27,510300,沪深300ETF华泰柏瑞,626038.0,569228.0,1195266.0,1628304.0,822676.0,805628.0,0.9093000000000001
2022-12-28,510300,沪深300ETF华泰柏瑞,419730.0,420362.0,840092.0,1036666.0,500713.0,535953.0,1.0015
2022-12-29,510300,沪深300ETF华泰柏瑞,395315.0,391183.0,786498.0,1116996.0,547756.0,569240.0,0.9895
2022-12-30,510300,沪深300ETF华泰柏瑞,346239.0,322743.0,668982.0,1157105.0,562476.0,594629.0,0.9320999999999999
2023-01-03,510300,沪深300ETF华泰柏瑞,584659.0,535593.0,1120252.0,1236419.0,600556.0,635863.0,0.9161
2023-01-04,510300,沪深300ETF华泰柏瑞,408703.0,374509.0,783212.0,1282506.0,621661.0,660845.0,0.9163
2023-01-05,510300,沪深300ETF华泰柏瑞,755084.0,687647.0,1442731.0,1341705.0,613626.0,728079.0,0.9107
2023-01-06,510300,沪深300ETF华泰柏瑞,594165.0,550211.0,1144376.0,1360084.0,609421.0,750663.0,0.9259999999999999
2023-01-09,510300,沪深300ETF华泰柏瑞,518961.0,428588.0,947549.0,1385151.0,613207.0,771944.0,0.8259000000000001
2023-01-10,510300,沪深300ETF华泰柏瑞,536796.0,446800.0,983596.0,1413579.0,619278.0,794301.0,0.8323
2023-01-11,510300,沪深300ETF华泰柏瑞,564759.0,487477.0,1052236.0,1423807.0,623510.0,800297.0,0.8632
2023-01-12,510300,沪深300ETF华泰柏瑞,509991.0,453378.0,963369.0,1416676.0,619584.0,797092.0,0.889
2023-01-13,510300,沪深300ETF华泰柏瑞,763307.0,719052.0,1482359.0,1414444.0,601528.0,812916.0,0.9420000000000001
2023-01-16,510300,沪深300ETF华泰柏瑞,1614445.0,1204586.0,2819031.0,1486512.0,643339.0,843173.0,0.7461
2023-01-17,510300,沪深300ETF华泰柏瑞,681162.0,540445.0,1221607.0,1488379.0,659210.0,829169.0,0.7934
2023-01-18,510300,沪深300ETF华泰柏瑞,657874.0,564544.0,1222418.0,1532083.0,677449.0,854634.0,0.8581
2023-01-19,510300,沪深300ETF华泰柏瑞,795282.0,714837.0,1510119.0,1477433.0,650353.0,827080.0,0.8987999999999999
2023-01-20,510300,沪深300ETF华泰柏瑞,841593.0,703429.0,1545022.0,1500289.0,659453.0,840836.0,0.8358
2023-01-30,510300,沪深300ETF华泰柏瑞,1026895.0,799116.0,1826011.0,1195292.0,589042.0,606250.0,0.7781999999999999
2023-01-31,510300,沪深300ETF华泰柏瑞,587512.0,522739.0,1110251.0,1289710.0,641020.0,648690.0,0.8898
2023-02-01,510300,沪深300ETF华泰柏瑞,642463.0,633639.0,1276102.0,1372321.0,683458.0,688863.0,0.9863
2023-02-02,510300,沪深300ETF华泰柏瑞,603397.0,439096.0,1042493.0,1400103.0,695357.0,704746.0,0.7277
2023-02-03,510300,沪深300ETF华泰柏瑞,783281.0,775894.0,1559175.0,1441104.0,735932.0,705172.0,0.9906
2023-02-06,510300,沪深300ETF华泰柏瑞,688697.0,716593.0,1405290.0,1485637.0,786198.0,699439.0,1.0405
2023-02-07,510300,沪深300ETF华泰柏瑞,468707.0,476297.0,945004.0,1495171.0,788052.0,707119.0,1.0162
2023-02-08,510300,沪深300ETF华泰柏瑞,493652.0,456064.0,949716.0,1519851.0,798829.0,721022.0,0.9239
2023-02-09,510300,沪深300ETF华泰柏瑞,718296.0,675798.0,1394094.0,1532756.0,779267.0,753489.0,0.9408
2023-02-10,510300,沪深300ETF华泰柏瑞,637306.0,530154.0,1167460.0,1547437.0,795272.0,752165.0,0.8319
