date,baseline,zz2000_and_cyb_below_ma53_days13:scale0.00,zz2000_and_cyb_below_ma53_days13:scale0.25,zz2000_and_cyb_below_ma53_days13:scale0.50
2018-05-21,21.16158761644585,16.59603781173009,17.647510393096727,18.757146822086877
2018-05-22,21.31977819462168,16.720099241545743,17.779431963587893,18.897363329207963
2018-05-23,21.322283915770843,16.722064360784,17.78152158657949,18.89958434307242
2018-05-24,21.56407416238713,16.911689078365818,17.983160327842658,19.113901682495744
2018-05-25,21.739503065039486,17.04926971524706,18.129457639694678,19.269397845804896
2018-05-28,21.517521657558987,16.875180138471432,17.944338296732816,19.072638607918165
2018-05-29,21.6199168181366,16.955483846656517,18.029729794443124,19.16339933417543
2018-05-30,20.909282316622527,16.398166632503738,17.437102720403725,18.53350918021643
2018-05-31,20.96302373348975,16.440313497972905,17.481919878260396,18.581144341853456
2018-06-01,21.098014092196053,16.54618008690349,17.594493840167956,18.700796705547212
2018-06-04,21.01157291184151,16.478388334996385,17.522407016799715,18.62417722213357
2018-06-05,20.919267144231718,16.40599726315155,17.44542947509719,18.542359502831793
2018-06-06,20.918119607340767,16.405097303943492,17.444472497313832,18.541342352401614
2018-06-07,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-08,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-11,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-12,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-13,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-14,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-15,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-19,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-20,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-21,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-22,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-25,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-26,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-27,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-28,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-06-29,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-07-02,20.82622438867197,16.333028206322513,17.367837329105885,18.459888534282655
2018-07-03,20.73250637892295,16.259529579394062,17.28968206112491,18.376819035878384
2018-07-04,20.609219640739674,16.16284158954852,17.18686822537426,18.267540493491392
2018-07-05,20.388545771479265,15.98977745349758,17.002839291825275,18.07194022755016
2018-07-06,20.60575864804983,16.160127295773034,17.183981962511023,18.264472748801804
2018-07-09,20.59808772018194,16.1541113478558,17.1775848631191,18.257673413946236
2018-07-10,20.64899478391294,16.194035363476782,17.22003833837616,18.302796269848674
2018-07-11,20.379728049773657,15.982862129113983,16.99548583431237,18.064124400889785
2018-07-12,20.533192421504836,16.103217017516812,17.123466028624033,18.2001517068129
2018-07-13,20.779607816394023,16.29646902134072,17.328961869538464,18.41856867178423
2018-07-16,20.94197348083035,16.423804774931238,17.464365214625637,18.562485879788557
2018-07-17,21.1003540578929,16.548015211936967,17.596445232932197,18.702870797573286
2018-07-18,21.231524470582077,16.650885996881193,17.705833586167095,18.819137248565486
2018-07-19,21.09041582648762,16.54022112450018,17.588157336712285,18.694061776766368
2018-07-20,21.2439815251503,16.660655478849375,17.716222031681895,18.83017889656194
2018-07-23,21.387413472891872,16.77314240900197,17.83583577873858,18.957313691527688
2018-07-24,21.526942655664108,16.88256858415946,17.952194851022917,19.080989164968567
2018-07-25,21.482216782796893,16.84749218579462,17.914896122753063,19.041345175145025
2018-07-26,21.81181918932143,17.10598385006216,18.189765003111123,19.333497202873286
2018-07-27,21.87970639067635,17.159224588944305,18.246378907189765,19.39367086404818
2018-07-30,21.71633734306463,17.03110192912443,18.110138799977886,19.24886428016711
2018-07-31,22.096636030610725,17.329352302048306,18.42728537530076,19.585952330829496
2018-08-01,22.039645747025567,17.284657503225866,18.379758855074414,19.535437448108294
2018-08-02,21.626378501173704,16.960551440730967,18.035118455285634,19.169126822095592
2018-08-03,21.77160365631469,17.07444469910167,18.156227631078185,19.297851075049223
2018-08-06,21.715921131125363,17.03077551367739,18.10979170387824,19.248495359432262
2018-08-07,21.769451697294535,17.072757018861644,18.154433024744197,19.295943627837428
2018-08-08,21.882362434245273,17.161307598985815,18.24859389017387,19.39602512026426
2018-08-09,21.957326085193152,17.22009806443603,18.3111091339819,19.4624711843609
2018-08-10,21.91318604839368,17.18548110974375,18.274298958285776,19.42334646621657
2018-08-13,21.8643695212314,17.147196603623193,18.233588866677067,19.38007661407109
2018-08-14,22.161083400444262,17.379895342864046,18.481030663677007,19.6430770040901
2018-08-15,22.166261347343955,17.327755656835453,18.440527869922853,19.615907195381897
2018-08-16,22.14765400981889,17.327755656835453,18.436657921797195,19.60767396650479
2018-08-17,22.094332988442783,17.327755656835453,18.425561245025964,19.58407098800783
2018-08-20,22.030261921294954,17.327755656835453,18.412203234033008,19.555675192399136
2018-08-21,22.029941886163147,17.327755656835453,18.412136365196975,19.55553314907913
2018-08-22,21.976673024656066,17.327755656835453,18.401006132226374,19.531890304436182
2018-08-23,22.03066804039601,17.327755656835453,18.4123086006963,19.555884489616886
2018-08-24,22.084229548251297,17.327755656835453,18.423499716303212,19.579656865896787
2018-08-27,21.983498987588554,17.327755656835453,18.402491405239672,19.535003512485098
2018-08-28,22.004065218320157,17.327755656835453,18.40679542759401,19.54414130692372
2018-08-29,22.055683597076502,17.327755656835453,18.417590352629965,19.5670651820904
2018-08-30,21.865509611596668,17.327755656835453,18.37788917373793,19.48270718081958
2018-08-31,21.88069494430327,17.327755656835453,18.381079979332053,19.489472433398213
2018-09-03,21.707102275881475,17.327755656835453,18.34462294802879,19.412161599933864
2018-09-04,21.847320369722134,17.327755656835453,18.374247446376227,19.47485850581922
2018-09-05,21.99997254258272,17.327755656835453,18.406343702918228,19.542896128208508
2018-09-06,21.989687256106862,17.327755656835453,18.404192398892835,19.538327843296845
2018-09-07,22.11026089066403,17.327755656835453,18.429420820092957,19.591894025794087
2018-09-10,21.967880640131106,17.327755656835453,18.399751500873737,19.52881248203481
2018-09-11,22.203608712297058,17.327755656835453,18.449111496276636,19.63359021170052
2018-09-12,22.321657315471633,17.327755656835453,18.47363331917227,19.685782581189304
2018-09-13,22.28743404643691,17.327755656835453,18.466552436756196,19.6706915907688
2018-09-14,22.279133376105836,17.327755656835453,18.464833028819758,19.66702854176686
2018-09-17,22.146426267353565,17.327755656835453,18.43733628373231,19.608454573662577
2018-09-18,22.231250185879425,17.327755656835453,18.454990679659282,19.64600613916338
2018-09-19,22.27867877071523,17.327755656835453,18.464833739358756,19.666962726423776
2018-09-20,22.505943047558095,17.327755656835453,18.511923572759414,19.767273837951436
2018-09-21,22.473207010461213,17.327755656835453,18.50519193952445,19.75289758612551
2018-09-25,22.448172482537878,17.327755656835453,18.500038372166205,19.741895496705062
2018-09-26,22.501106547009982,17.327755656835453,18.510944407219732,19.76517175159479
2018-09-27,22.28671113989157,17.327755656835453,18.466850337289873,19.671008337106812
2018-09-28,22.413117676003303,17.327755656835453,18.493035566790294,19.726793688523422
2018-10-08,22.09969426815153,17.327755656835453,18.428384250620734,19.588864664252394
2018-10-09,22.334038706320268,17.327755656835453,18.477237747202732,19.692724505669368
2018-10-10,22.643151829509407,17.327755656835453,18.541171063776705,19.829002580049355
2018-10-11,21.895095292654307,17.327755656835453,18.388035975520893,19.501459508505945
2018-10-12,21.785647393699804,17.189155436392543,18.254745874964012,19.374724584355597
2018-10-15,21.99603902488648,17.35515713400699,18.43103835285671,19.561833089117037
2018-10-16,21.95179324674534,17.320246647110366,18.39396369441713,19.52248379873272
2018-10-17,22.23263479701982,17.541834235187345,18.629287944311773,19.772245836558827
2018-10-18,22.114558315755595,17.44867037582827,18.530348669277345,19.667236365734208
2018-10-19,22.17462870745615,17.496066685949607,18.580683172323617,19.72065902854703
2018-10-22,22.83251503136665,18.015147440210086,19.13194279020734,20.305739935404368
2018-10-23,23.749058992526145,18.738312390415494,19.89993819524809,21.12085396419632
2018-10-24,24.047225242033015,18.973569388568414,20.149779249538405,21.386023452169237
2018-10-25,23.902098572345633,18.859062583324526,20.02817393632705,21.25695731958091
2018-10-26,24.057304832938875,18.98152231517578,20.158225194117648,21.394987578605086
2018-10-29,24.150609760757398,19.05514110089604,20.23640775695035,21.47796685602467
2018-10-30,24.554054469670458,19.37346415488535,20.574464299531524,21.836764094359967
2018-10-31,24.871009892556735,19.623546052014344,20.840049278206703,22.118643439644675
2018-11-01,24.638955255919498,19.440451965030885,20.645604819230243,21.912269279991776
2018-11-02,24.6823210932281,19.474668167315627,20.68194215295357,21.950836008766938
2018-11-05,25.23858203239811,19.913565188542186,21.148047286356853,22.445537970048594
2018-11-06,24.817515492885235,19.58133828401403,20.795224965479626,22.0710690324347
2018-11-07,25.01575813503178,19.737754273330168,20.961337497669657,22.24737302391374
2018-11-08,25.828239254244796,20.378812305478686,21.64213601108584,22.969940392707816
2018-11-09,26.144539930057086,20.628377598761904,21.907172360600175,23.251237448928457
2018-11-12,26.74678700435577,21.10355827088765,22.411810441653593,23.78683645984632
2018-11-13,27.236268388370817,21.48976536590785,22.821959293980303,24.222149068789182
2018-11-14,27.23031705719158,21.485069689215546,22.816972522812502,24.216856345537757
2018-11-15,27.441470315332477,21.651672320273192,22.993903187225413,24.404642191312174
2018-11-16,27.489515460221234,21.68958055630274,23.03416143131706,24.44737038905691
2018-11-19,27.461754343830542,21.667676679126,23.010899688585287,24.422681474630643
2018-11-20,27.16728705652247,21.435338209628185,22.764158088431902,24.160801600803893
2018-11-21,27.58101379880579,21.761773919927844,23.110830207261976,24.52874300461272
2018-11-22,27.77391154114698,21.913972714689884,23.272464112495886,24.700293593092606
2018-11-23,26.839076038167345,21.17637550319631,22.48914176116092,23.868912267828623
2018-11-26,26.829030566571596,21.16844949716258,22.48072440601601,23.859978484867284
2018-11-27,27.04944038223552,21.342355670924,22.665411374485725,24.055996505218246
2018-11-28,26.945769113160733,21.260557708889145,22.578542591690564,23.963798084426056
2018-11-29,26.944885649289922,21.259860644554845,22.57780231493129,23.963012389657944
2018-11-30,26.944002214385012,21.259163603075013,22.577062062443275,23.9622267206502
2018-12-03,26.840735053806206,21.177684487830664,22.490531892394696,23.870387687424984
2018-12-04,26.840735053806206,21.177684487830664,22.490531892394696,23.870387687424984
2018-12-05,26.840735053806206,21.177684487830664,22.490531892394696,23.870387687424984
2018-12-06,26.840735053806206,21.177684487830664,22.490531892394696,23.870387687424984
2018-12-07,26.840735053806206,21.177684487830664,22.490531892394696,23.870387687424984
2018-12-10,26.840735053806206,21.177684487830664,22.490531892394696,23.870387687424984
2018-12-11,26.727365217511828,21.088234231767768,22.39553643441998,23.76956399764966
2018-12-12,26.8049784680797,21.149472082717317,22.460570543346947,23.83858812746661
2018-12-13,26.784659705669117,21.13344031836169,22.443544937561818,23.820517954086597
2018-12-14,26.670188992666446,21.043121456444982,22.3476270271033,23.71871521683845
2018-12-17,26.661597451621592,21.036342620278706,22.340427957201275,23.71107446425988
2018-12-18,26.716907142185022,21.07998267609401,22.386773348155792,23.760263272016967
2018-12-19,26.72098982275375,21.083203963468435,22.39019432963612,23.763894140090592
2018-12-20,26.967714601757407,21.277872981086425,22.596931272558958,23.983314961282908
2018-12-21,27.00885936715954,21.31033672912706,22.631407513862587,24.019906414515773
2018-12-24,27.265551839984692,21.51287038511653,22.846496639962844,24.248191848223044
2018-12-25,27.104037782012487,21.385433720165747,22.711159918944883,24.10455184831108
2018-12-26,27.428228509391662,21.641224365412732,22.98280754255592,24.39286579842072
2018-12-27,27.1301915446322,21.40606937458503,22.733074819230797,24.127811287814723
2018-12-28,26.99923385784719,21.302742078725604,22.623342055754378,24.011346118439143
2019-01-02,27.34981526348381,21.579355307871115,22.91710309726627,24.323130205267336
2019-01-03,27.410130085059333,21.626944476301325,22.967642414297234,24.37677024796436
2019-01-04,27.391152760792245,21.61197112385975,22.951740833516915,24.359893061604996
2019-01-07,27.490762228070164,21.690564272139177,23.035206129683637,24.448479182532584
2019-01-08,27.544935299313877,21.733307520721464,23.08059911851473,24.496657155684723
2019-01-09,27.493595371946704,21.69279965902429,23.037580092713462,24.450998794703104
2019-01-10,27.495884882802443,21.694606112477857,23.039498531862606,24.453034935353926
2019-01-11,27.588897549963164,21.767994300787628,23.11743620208592,24.535754295331103
2019-01-14,27.415339525348426,21.63105479155832,22.972007536292907,24.38140318216254
2019-01-15,27.298173449797623,21.538609253993194,22.87383111327023,24.277203366412145
2019-01-16,27.29680429228893,21.53752897114419,22.87268386150707,24.275985727607836
2019-01-17,27.295435203451213,21.53644874247747,22.871536667285064,24.274768149874987
2019-01-18,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-21,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-22,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-23,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-24,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-25,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-28,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-29,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-30,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-01-31,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-01,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-11,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-12,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-13,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-14,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-15,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-18,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-19,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-20,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-21,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-22,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-25,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-26,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-27,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-02-28,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-01,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-04,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-05,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-06,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-07,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-08,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-11,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-12,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-13,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-14,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-15,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-18,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-19,27.17878156798255,21.444407526714887,22.773789630789516,24.17102406469243
2019-03-20,27.05647705092663,21.34790769284467,22.671307577450964,24.062254456401313
2019-03-21,27.13240585965948,21.407816497564724,22.73493024989024,24.129780554232244
2019-03-22,27.141199102490766,21.414754479029558,22.742298330829087,24.13760068713813
2019-03-25,27.339249316559233,21.571018640122066,22.90824962265747,24.313733545717252
2019-03-26,27.197799207233423,21.45941268819616,22.789724992516103,24.18793710455172
2019-03-27,27.510141689011558,21.70585491557865,23.05144467097121,24.465714002850163
2019-03-28,27.565456257130506,21.749498819847865,23.097794148953067,24.51490714838492
2019-03-29,27.57213992476158,21.754772319401013,23.10339456338708,24.5208511635994
2019-04-01,27.688287007512624,21.84641385856724,23.20071714652739,24.624144754049627
2019-04-02,27.74089628127311,21.887923250862194,23.244799789829592,24.67093198838204
2019-04-03,28.028021876067523,22.11446903072803,23.485389599829258,24.926282642862468
2019-04-04,27.945245607398647,22.04915749222377,23.41602926723409,24.852666863693845
2019-04-08,28.24988329421827,22.289520537484474,23.671292902797994,25.12359162316885
2019-04-09,28.67191485401449,22.622508855403282,24.02492383861873,25.498918786470057
2019-04-10,28.799722103541963,22.723350415827184,24.132016770902986,25.612582163772075
2019-04-11,29.102786901711948,22.962472431753564,24.38596244321935,25.882108099340773
2019-04-12,29.409499872390008,23.204472902617127,24.642965011704067,26.154878480039006
2019-04-15,29.27569211009792,23.098896860598764,24.530844097755647,26.035878640612257
2019-04-16,29.17639671553071,23.020551519719554,24.447641971070034,25.947571835334994
2019-04-17,29.507088383660577,23.281471490665567,24.72473689763276,26.241667295367556
2019-04-18,29.38110790723274,23.182071277665923,24.61917466480868,26.12962853013439
2019-04-19,29.56756394822201,23.329187487374973,24.775410905283923,26.295450292323615
2019-04-22,29.505865687063668,23.280506767355952,24.723712369178067,26.240579909283166
2019-04-23,28.990287046881566,22.873708602232938,24.291695964753675,25.782058113966052
2019-04-24,29.1179826301666,22.974462056558195,24.398695329064406,25.895622182642832
2019-04-25,28.839733231112938,22.754919709067554,24.165543108347983,25.64816543394019
2019-04-26,28.6725494629415,22.623009569992607,24.025455593516035,25.499483165988256
2019-04-29,28.541768265584267,22.519821526557134,23.915870715002384,25.383174954723376
2019-04-30,28.41158358726362,22.41710414429851,23.806785674901874,25.267397248328713
2019-05-06,28.41158358726362,22.41710414429851,23.806785674901874,25.267397248328713
2019-05-07,28.283731461120937,22.316227175649168,23.69965513936482,25.153693960711234
2019-05-08,28.680190036663628,22.629038080734542,24.031857823806273,25.50627819066012
2019-05-09,28.90398786674649,22.805617441361402,24.21938369539054,25.705309288615272
2019-05-10,28.94649943170245,22.839159611794383,24.255005212667207,25.74311628364218
2019-05-13,29.13949174825747,22.991433026825103,24.41671836403086,25.91475098021914
2019-05-14,29.048284936138703,22.919469681323573,24.340293865497244,25.83363762916356
2019-05-15,29.186686290509837,22.850711272279604,24.31452070458158,25.85642971204821
2019-05-16,29.35801200335601,22.850711272279604,24.35020223545804,25.932318273154134
2019-05-17,28.960742942800785,22.850711272279604,24.267826239040907,25.756861779076516
2019-05-20,29.02488322264138,22.850711272279604,24.28126292097591,25.785384050165842
2019-05-21,28.885166410653714,22.850711272279604,24.252042298274947,25.72332261777812
2019-05-22,28.967580139338803,22.850711272279604,24.269340980283687,25.760018873928452
2019-05-23,28.519846222823112,22.850711272279604,24.175561943200773,25.560940558023855
2019-05-24,28.826859252251648,22.850711272279604,24.24062376411953,25.69852092459472
2019-05-27,28.695374217273137,22.850711272279604,24.212982188292315,25.63991289357236
2019-05-28,28.740691685953283,22.850711272279604,24.22254183938506,25.660158943348858
2019-05-29,28.860313502224745,22.850711272279604,24.247746038375812,25.713559098991563
2019-05-30,28.733581587166853,22.850711272279604,24.221126756407134,25.657102183038134
2019-05-31,29.07760961689254,22.850711272279604,24.293626824754554,25.810698808048564
2019-06-03,28.759796040274374,22.850711272279604,24.227245470407283,25.669645423480894
2019-06-04,28.728736652942224,22.850711272279604,24.22070436524782,25.655784347088517
2019-06-05,28.96922325557353,22.850711272279604,24.271391896138073,25.763165894874767
2019-06-06,28.746875679483576,22.850711272279604,24.224819322299755,25.664295838218578
2019-06-10,28.579493959380105,22.850711272279604,24.189556429972153,25.58957930153228
2019-06-11,28.59058971574148,22.850711272279604,24.191904279666574,25.594546774674445
2019-06-12,28.70913526226461,22.850711272279604,24.216981084156977,25.647608281372662
2019-06-13,28.980649438394934,22.850711272279604,24.27423858779965,25.768888305459342
2019-06-14,28.60339510054898,22.850711272279604,24.195241377742114,25.60116561664646
2019-06-17,28.946138195608707,22.850711272279604,24.2677218637681,25.754549903891743
2019-06-18,28.75397641420222,22.850711272279604,24.227445949995893,25.66906284935946
2019-06-19,28.594633064008555,22.850711272279604,24.193881180129825,25.597938869638718
2019-06-20,28.18776111618926,22.850711272279604,24.107817726027854,25.41582281966642
2019-06-21,28.06091619116641,22.679330937737507,23.945089956377167,25.263327882748424
2019-06-24,27.917612728360112,22.563510533465358,23.822805484816065,25.13431134091689
2019-06-25,28.01681102844229,22.64368436174303,23.907453904803692,25.22361987109155
2019-06-26,28.279093907096176,22.855666043444728,24.131266523058894,25.45975394156606
2019-06-27,28.027391429469436,22.65223562980263,23.91648242877075,25.233145438199152
2019-06-28,27.86531609344995,22.521243464137417,23.778179442715064,25.087228522027473
2019-07-01,27.738216847945143,22.418519596138847,23.66972243987642,24.972800686137756
2019-07-02,27.768713981651363,22.44316792134904,23.695746415894604,25.000257348032026
2019-07-03,27.39051682895772,22.137502264275827,23.373021214023048,24.659765305372733
2019-07-04,27.535325537924958,22.25453923523433,23.496590150228307,24.790137024884462
2019-07-05,27.644520586207783,22.34279261298926,23.589769048454954,24.888445657758325
2019-07-08,27.60100980835083,22.307626429403037,23.552640200531428,24.84927277259859
2019-07-09,27.47511611634865,22.205876911160654,23.44521192700693,24.7359303001806
2019-07-10,27.49968617740517,22.22573487096728,23.466178181929756,24.75805080060693
2019-07-11,27.830884916834986,22.49341557556433,23.748798448319423,25.056230029380735
2019-07-12,27.80162635804328,22.469768288602005,23.723831379621863,25.029888460235384
2019-07-15,27.856029069396484,22.5137375263234,23.770254590052655,25.078867386128728
2019-07-16,28.063318233135153,22.681272310726342,23.947139679580385,25.265490448412034
2019-07-17,28.073205552613313,22.689263417966202,23.955576779521067,25.274392032100767
2019-07-18,27.917976971139158,22.563804920949767,23.823116302397747,25.134639269794665
2019-07-19,27.95486464728427,22.593618196080193,23.854593490011972,25.167849356412578
2019-07-22,27.665586706638283,22.359818625738193,23.60774530216327,24.9074115498207
2019-07-23,28.135027186954712,22.739228761035854,24.00833074469705,25.3300502368427
2019-07-24,28.24410038172734,22.827383654619243,24.10140566223956,25.428249164632064
2019-07-25,28.16162852516225,22.760728435119386,24.031030339820752,25.353999502243678
2019-07-26,28.139800350971054,22.743086516983993,24.01240380635225,25.334347530871213
2019-07-29,28.01144912820832,22.63935077872554,23.902878459634163,25.218792536062193
2019-07-30,28.028786117999417,22.65336284184771,23.917672551790403,25.23440108050916
2019-07-31,27.992847561088926,22.62431666174279,23.887005271639552,25.202045488814388
2019-08-01,28.259278622128427,22.839650978136547,24.11435763890731,25.441914180461325
2019-08-02,28.033159908043604,22.771132025202135,24.011862128874878,25.301963627430112
2019-08-05,28.149540963083627,22.797354114182152,24.057521876760887,25.369053040082164
2019-08-06,27.536091367536002,22.300542188217126,23.53324771241372,24.816197299120915
2019-08-07,27.4462447928358,22.227778508622027,23.45646187994715,24.735225374142516
2019-08-08,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-09,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-12,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-13,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-14,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-15,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-16,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-19,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-20,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-21,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-22,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-23,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-26,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-27,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-28,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-29,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-08-30,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-02,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-03,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-04,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-05,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-06,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-09,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-10,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-11,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-12,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-16,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-17,27.26871137380983,22.084000241475707,23.30473599149751,24.57522792588702
2019-09-18,27.146002172627686,21.98462224038907,23.19986467953577,24.46463940022053
2019-09-19,27.151585615659858,21.989144080661625,23.204636473259523,24.46967133529241
2019-09-20,27.230402967110408,22.05297556813478,23.27199636943959,24.54070345521401
2019-09-23,27.37587921901486,22.17079182788193,23.39632515040729,24.671810202406668
2019-09-24,27.394308152770172,22.185716793419296,23.41207512222975,24.688418807091335
2019-09-25,27.210570988062507,22.036914324019538,23.255047309047093,24.52283039188357
2019-09-26,27.08199769042237,21.9327871910132,23.145164347729843,24.40695699943115
2019-09-27,27.331182402603268,22.134593399181156,23.35812578367326,24.631528341052142
2019-09-30,27.487113989898177,22.260877078826606,23.491390037521835,24.772057691562566
2019-10-08,27.705415433918176,22.43767198036649,23.677957618575004,24.96879627850197
2019-10-09,27.885407074156582,22.583441077116188,23.831784383577965,25.131009135683826
2019-10-10,27.92600272769793,22.61631811374327,23.866478761878952,25.167594929009475
2019-10-11,27.985487714890283,22.664492978096476,23.91731658486852,25.221204250637506
2019-10-14,27.972419081768454,22.65390913740588,23.906147701949962,25.209426479651334
2019-10-15,28.25426377969122,22.882165555234376,24.147021433959242,25.463431797181933
2019-10-16,27.92503255549599,22.61553240433264,23.865649620863717,25.16672058615318
2019-10-17,27.700461800802774,22.43366020168662,23.673724081083233,24.964331943491654
2019-10-18,27.7364152972463,22.46277771344786,23.70445111952306,24.996734111592666
2019-10-21,28.398792110241967,22.999214125774756,24.270540090217125,25.59368425452554
2019-10-22,28.334980550842683,22.94753531800622,24.21600463657503,25.53617572047542
2019-10-23,28.652201735905,23.20444194742054,24.487112275929327,25.822063191245814
2019-10-24,28.759866025563653,23.291635587274882,24.579125712567805,25.919092875618112
2019-10-25,28.5384306561799,23.112302626362077,24.389879776009746,25.719529918686995
2019-10-28,28.40826120135917,23.00688282003948,24.27863268636297,25.602218030444252
2019-10-29,28.406514791859088,23.005468462489066,24.277140147468316,25.60064412359812
2019-10-30,28.404768489720244,23.004054191886866,24.275647700328104,25.599070313508555
2019-10-31,28.27520869460883,22.899128128190505,24.164921645884476,25.482307865468847
2019-11-01,28.27520869460883,22.899128128190505,24.164921645884476,25.482307865468847
2019-11-04,28.27520869460883,22.899128128190505,24.164921645884476,25.482307865468847
